"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"130","2020-02-08 09:11:49-03","NBC","NL-BOTANY","WAG.1007212","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Breteler FJ",NA,"1965","12","21","Southern America","Venezuela",NA,NA,"State of Mérida. Near La Victoria.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1007212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1007212",NA,NA,NA,"NL-WAG1007212",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"131","2020-11-04 11:08:39-03","ESALQ","ESA","38227","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17345.0","1997","06","08",NA,"Brasil","Mato Grosso","Tapurah","MT-010. 37 Km após o trevo com a Serra dos Caiabis. Savana arborizada, utilizada como pasto. Solo arenoso",NA,NA,NA,"Escandente; flores lilases.","ESA038227",NA,"-56.18","-12.36","ESA038227",NA,NA,"-56.18","-12.36","1997","10","17",NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:08:39-03","ESALQ","ESA","103376","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens",NA,"Moura, T.M.","113.0","2008","05","01",NA,"Brasil","Goiás","Morrinhos",NA,NA,NA,NA,NA,"ESA103376","Moura, T.M.","-49.0993995666504","-17.7311000823975","ESA103376","45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 10:55:32-03","ESALQ","ESA","35185","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Souza, J.P.","576.0","1996","04","27",NA,"Brasil","São Paulo","Angatuba",NA,NA,NA,NA,NA,"ESA035185","Queiroz, L.P.","-48.4099998474121","-23.4899997711182","ESA035185","29114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:08:39-03","ESALQ","ESA","131187","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36390.0","2013","02","27",NA,"Brasil","Rio de Janeiro","Volta Redonda","Fragmento 54 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","479","479",NA,"Liana","ESA131187","Souza, V.C.","-22.5903","-44.0871",NA,NA,NA,"-22.5903","-44.0871","2013",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 11:08:39-03","ESALQ","ESA","65497","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Nave, A.G. ; Novello, A.","12.0","1999","09","07",NA,"Brasil","Pará","São Domingos do Capim",NA,NA,NA,NA,NA,"ESA065497",NA,"-47.7710990905762","-1.67417001724243","ESA065497","64438","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:08:39-03","ESALQ","ESA","38226","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17124.0","1997","05","24",NA,"Brasil","Mato Grosso","Nobres","Arredores da Fazenda Quebó. Cerca de 37 Km ENE (em linha reta) de Nobres. Savana arborizada (cerrado) mais densa em topo de morro com solo férrico (canga).",NA,NA,NA,"Escandente; flores roxas.","ESA038226",NA,"-56.3274993896484","-14.7202997207642","ESA038226","176011","auto",NA,NA,"1997","08","09",NA,NA,NA,NA,NA,NA
"137","2020-11-04 10:55:32-03","ESALQ","ESA","134246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","C.P. Caliari et al.","2256.0","2009","04","15",NA,"Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Borda da mata. Floresta Estacional Semidecidua com elementos de Floresta Ombrófila Mista. Área perturbada. Solo arenoso.",NA,NA,NA,"Liana, vexilo lilás com guia de néctar roxo e fruto imaturo verde","ESA134246",NA,"-50.6156005859375","-24.3239002227783",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-04-04 13:43:10-03","UFPI","TEPB","17998","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","L. Coradin","8374","1987","08","31",NA,"Brasil","Minas Gerais","Muriae","Rodovia Muriae - Leopoldina (Br-116) km 13","950","950",NA,"Volúvel, fruto verde-claro. Latossolo vermelho-avermelhado. comum Ambiente: Área de pastagem; originalmente mata.",NA,"Harley, R.M","-42.366667","-21.216667",NA,NA,NA,"42°22'W","21°13'S","1997","04","01",NA,NA,NA,NA,NA,NA
"139","2021-04-04 13:43:10-03","UFPI","TEPB","19270","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","L. Coradin",NA,"1987","08","28",NA,"Brasil","Rio de Janeiro","Conceição de Macabu","Rodovia Casimiro de Abreu Campos (Br-101) - Km 94","430","430",NA,"Germoplasma obtido de 10 plantas, volúvel, flor lilás, fruto marmoreado, solo arenoso, comum. Ambiente: Ambiente Pertubado",NA,"Harley, R.M","-41.55","-21.883333",NA,NA,NA,"41°33'W","21°53'S","1996","09","01",NA,NA,NA,NA,NA,NA
"140","2020-06-12 12:04:47-03","UFPI","TEPB","2413","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Heringer, E.P",NA,"1980","05","07",NA,"Brasil","Distrito Federal","Brasília","Fazenda água limpa, UnB",NA,NA,NA,"Trepadeira, flor roxa Ambiente: Canteiro experimental. <ll>dwc_commonname:</ll> Grão-de-galo",NA,"Ranga, N. T.","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,"2008","08","05",NA,NA,NA,NA,NA,NA
"141","2021-04-02 02:00:37-03","UFPI","TEPB","395","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","ARRAIS, M. G. M.",NA,"1979","04","07",NA,"Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades",NA,NA,NA,"Flor roxa.",NA,NA,"-41.7092018127441","-3.92806005477905",NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-19 10:23:40-03","CPAP","CPAP","16241","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Hatschbach, G.","62121","1995","05","02",NA,"Brasil","MS","Anastácio","Rodovia BR-262, 10-15km ao Sul do trevo para Anastácio",NA,NA,NA,"Volúvel. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,"G. P. Lewis","-55.8069000244141","-20.4836006164551",NA,"80799","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-19 10:23:40-03","CPAP","CPAP","25012","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Silva, R. R.","1384","2005","07","07",NA,"Brasil","MS","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum. Acesso pela estrada do Lago Azul. Área da Mineração Corumbaense. Interior Cerradão. Solo: ferruginoso.",NA,NA,NA,"Trepadeira de 1,5m. Flores alvas. Frutos imaturos verdes.",NA,"R. R. Silva","-57.6533012390137","-19.0091991424561",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2014-10-02 12:40:49-03","FEMACT","MIRR","6150","S","Plantae",NA,NA,"Leguminosae-Pap","Centrosema","pubescens","Centrosema pubescens","Benth.","A.S. Flores; R. Schütz Rodrigues; Alencas, M.E.","925","2002","04","04",NA,"Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades, 207msm",NA,NA,NA,"Erva prostada, flores roxas com manchas brancas no estandarte.",NA,NA,"-41.7092","-3.92806",NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-02-22 11:46:21-03","IPA","IPA","26690","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Coradin, L.; Porzecanski, I.; Neves, M.P.H. das; Ataíde, M.; Porzecanski, I.; Neves, M.P.H. das; Ataíde, M.","2673","1980","05","29","Southern America","Brasil","Maranhão","Bacabal","Br-316 Bacabal - Santa Inês, km 15. zona dos Cocais. Latossolo",NA,NA,NA,"Volúvel. Independente. Forrageiro, rara. Flor alva. Fruto imaturo verde. Folhas alternas","IPA0026690","Lopes Barreto, K.","-44.7916984558105","-4.29166984558105",NA,"51591","auto",NA,NA,"2013","08","12",NA,NA,NA,NA,NA,NA
"146","2019-02-22 11:46:21-03","IPA","IPA","47758","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Luetzelburg","26015","1936","06","03","Southern America","Brasil","Paraíba","Sousa",NA,NA,NA,NA,NA,"IPA0047758","Lopes Barreto, K.","-38.228099822998","-6.7591700553894",NA,"21208","auto",NA,NA,"2013","08","12",NA,NA,NA,NA,NA,NA
"147","2019-02-22 11:46:21-03","IPA","IPA","4047","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Pickel, B.","984","1925","06","02","Southern America","Brasil","Pernambuco","Olinda","Campos do Monte",NA,NA,NA,NA,"IPA0004047","Hoehne, F.C.","-34.8553009033203","-8.00889015197754",NA,"7110","auto",NA,NA,"1927","04","06",NA,NA,NA,NA,NA,NA
"148","2019-07-26 11:40:26-03","IPA","IPA","47146","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Gallindo, F.","47146","1983",NA,NA,"Southern America","Brasil","Pernambuco","Recife","Campus do IPA",NA,NA,NA,"Erva volúvel. cálice verde, corola com estandarte roxo-claro, com estrias mais escuras; asas, quilha e filetes creme-claros. Anteras ouro-velho. Fruto maduro de cor castanho-escuro","IPA0047146","Gallindo, F.","-34.8810997009277","-8.05389022827148",NA,"18865","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-02-22 11:46:21-03","IPA","IPA","15796","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Andrade-Lima","66-4632","1966","06","23","Southern America","Brasil","Amazonas",NA,"Arredores de Humaitá",NA,NA,NA,"Cipó","IPA0015796","Barbosa, V.P.",NA,NA,NA,NA,NA,NA,NA,"1975","01","27",NA,NA,NA,NA,NA,NA
"150","2019-02-22 11:46:21-03","IPA","IPA","22592","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Luetzelburg","26024","1934","01","10","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IPA0022592","Ataíde, M.",NA,NA,NA,NA,NA,NA,NA,"1978","06","05",NA,NA,NA,NA,NA,NA
"151","2019-02-22 11:46:21-03","IPA","IPA","32019","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Chiappeta, A.","40","1981","06","25","Southern America","Brasil","Pernambuco",NA,"Paratibe",NA,NA,NA,"Trepadeira","IPA0032019","Andrade-Lima",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-07-26 11:40:26-03","IPA","IPA","423","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Vasconcellos Sobrinho","423","1937","04",NA,"Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,"Cultivado","IPA0000423","Vasconcellos Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-02-22 11:46:21-03","IPA","IPA","46373","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Andrade-Lima","9379","1979",NA,NA,"Southern America","Brasil","Pernambuco",NA,"Viagem Recife - Petrolina",NA,NA,NA,NA,"IPA0046373","Lopes Barreto, K.",NA,NA,NA,NA,NA,NA,NA,"2013","08","12",NA,NA,NA,NA,NA,NA
"154","2019-07-26 11:40:26-03","IPA","IPA","552","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Vasconcellos Sobrinho","552","1937","10",NA,"Southern America","Brasil","Pernambuco",NA,"Campos de pasto, altos",NA,NA,NA,NA,"IPA0000552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-02-22 11:46:21-03","IPA","IPA","56763","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Bona-Nascimento, M.S.","49","1994","06","30","Southern America","Brasil","Piauí","Parnaíba","Fazenda Monte Alegre. A área está situada em relevo plano, sendo atualmente utilizada como pastagem cultivada. Solo areno-argiloso, apresentando mediana drenagem","5","5",NA,"Erva volúvel; flores brancas, possuindo a parte central roxa. Com fruto na maioria das duplicatas","IPA0056763","Lopes Barreto, K.","-41.776667","-2.904722",NA,NA,NA,"-41.776667","-2.904722","2013","08","12",NA,NA,NA,NA,NA,NA
"156","2019-02-22 11:46:21-03","IPA","IPA","81680","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Rocha, E.A.; Bezerra, E.; Nadia, T.; Bezerra, E.; Nadia, T.","1562","2006","10","26","Southern America","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Sítio Serra Branca. Solo arenoso.","885","885",NA,"Trepadeira, flores roxas, vistosas, melitófilas.","IPA0081680","Barreto, K.L.","-37.252222","-8.556389",NA,NA,NA,"-37.252222","-8.556389","2013","08","12",NA,NA,NA,NA,NA,NA
"157","2019-07-26 11:40:26-03","IPA","IPA","87129","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Fernández, A.; Colonnello, G.; Guzmán, E.; Colonnello, G.; Guzmán, E.","78976","2004","11",NA,"Southern America","Venezuela","Zulia","La Cañada de Urdaneta","Cuenca baja del río Palmar. Campo Boscán. Finca Grano de Oro.","10","20",NA,"Trepadora de corola blanca, en la base morado oscuro. Sobre vegetación a orilla de caminos.","IPA0087129",NA,"-72.077222","10.262222",NA,NA,NA,"-72.077222","10.262222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-02-22 11:46:21-03","IPA","IPA","81030","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Leão, T.; Lôbo, D.; Lôbo, D.","76","2005","12","21","Southern America","Brasil","Pernambuco","Sirinhaém","Usina Trapiche, Engenho Buranhém.",NA,NA,NA,NA,"IPA0081030","Bocage, A.","-35.15","-8.459722",NA,NA,NA,"-35.15","-8.459722","2006","09",NA,NA,NA,NA,NA,NA,NA
"159","2019-07-26 11:40:26-03","IPA","IPA","66668","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Silva, P.","66668","1997","09","15","Southern America","Brasil","Ceará","Crato","AABB, mata",NA,NA,NA,"Escandente","IPA0066668","Bocage, A.","-39.4094009399414","-7.23416996002197",NA,"30071","auto",NA,NA,"1997","09","15",NA,NA,NA,NA,NA,NA
"160","2019-02-22 11:46:21-03","IPA","IPA","5864","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Andrade-Lima","53-1449","1953","05","09","Southern America","Brasil","Pará","Monte Alegre","Estrada para C.A.N.P. próximo a fonte sulfurosa",NA,NA,NA,"Cipó numa moita de Cereus sp. flor roxas","IPA0005864","Barbosa, V.P.","-54.0691986083984","-2.00778007507324",NA,"279177","auto",NA,NA,"1975","03","05",NA,NA,NA,NA,NA,NA
"161","2019-02-22 11:46:21-03","IPA","IPA","51578","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Ramesh Bedi","108","1986",NA,NA,"Southern America","Brasil","Pernambuco","Recife",NA,NA,NA,NA,NA,"IPA0051578","Lopes Barreto, K.","-34.8810997009277","-8.05389022827148",NA,"18865","auto",NA,NA,"2013","08","12",NA,NA,NA,NA,NA,NA
"162","2019-07-26 11:40:26-03","IPA","IPA","431","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Vasconcellos Sobrinho","431","1937","05",NA,"Southern America","Brasil","Pernambuco","Recife","Dois Irmãos",NA,NA,NA,"Cultivado","IPA0000431","Vasconcellos Sobrinho","-34.8810997009277","-8.05389022827148",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-02-22 11:46:21-03","IPA","IPA","8039","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Falcão, A.; Egler, W.A.; Pereira, E.; Egler, W.A.; Pereira, E.","852","1954","08","28","Southern America","Brasil","Pernambuco","Rio Formoso",NA,NA,NA,NA,"Flor branca","IPA0008039","Barroso, G.M.","-35.1585998535156","-8.66361045837402",NA,"21734","auto",NA,NA,"1954","11",NA,NA,NA,NA,NA,NA,NA
"164","2019-02-22 11:46:21-03","IPA","IPA","12738","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","pubescens","Centrosema pubescens","Benth.","Andrade-Lima","61-3820","1961","09","08","Southern America","Brasil","Rio de Janeiro","Mangaratiba","Ilha de Cutiatá-Açú, Próximo do bordo da ilha, sobre pequeno arbusto",NA,NA,NA,"Frutos","IPA0012738","Barbosa, V.P.","-44.040599822998","-22.9596996307373",NA,"17272","auto",NA,NA,"1975","01","27",NA,NA,NA,NA,NA,NA
"165","2020-12-20 21:17:12-03","UFV","VIC","23405","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Bortoluzzi, R.L.C.; et al.","626","1999","05","17",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Margem da Lagoa do Aníbal.",NA,NA,NA,"Liana, flores lilás, vexilo com parte basal amarela inernamente; frutos verdes imaturos.","VIC023405","Bortoluzzi, R.L.C.","-42.7322006225586","-19.7122001647949","VIC023405","28215","auto",NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-20 21:17:12-03","UFV","VIC","10767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Oliveira, M.J.F. de","26","1989","05","03",NA,"Brasil","Minas Gerais","Ponte Nova","Estação Experimental da EPAMIG",NA,NA,NA,"Trepadeira herbácea com certa lenhosidade na parte, flores roxas não muito freguente na área.","VIC010767","Queiroz, L.P.","-42.9085998535156","-20.4164009094238","VIC010767","16921","auto",NA,NA,"1992","04",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-20 21:17:12-03","UFV","VIC","39266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Filardi, F.L.R.; et al.","605","2005","05","03",NA,"Brasil","Minas Gerais","Volta Grande","Portão Piscicultura",NA,NA,NA,"Flores; Trepadeira; Campo Cerrado","VIC039266",NA,"-42.5388984680176","-21.7705993652344","VIC039266","11543","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-20 21:17:12-03","UFV","VIC","39265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Filardi, F.L.R.; et al.","512","2004","05","06",NA,"Brasil","Minas Gerais","Volta Grande","Trilha do Araribá",NA,NA,NA,"Flores; Trepadeira; Cerrado","VIC039265",NA,"-48","-20","VIC039265",NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-20 21:17:12-03","UFV","VIC","25038","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Carvalho, A.F.","665","2000","05","10",NA,"Brasil","Minas Gerais",NA,"Estrada Viçosa - Coimbra, Entrada para o Recanto dos Peixes (barranco).",NA,NA,NA,"Cipó de flores lilases.","VIC025038","Queiroz, L.P. de; Lewis, G.P.",NA,NA,"VIC025038",NA,NA,NA,NA,"2004","07","20",NA,NA,NA,NA,NA,NA
"170","2020-12-20 21:17:12-03","UFV","VIC","28233","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Nakajima, J.N.; et al.","2189","1997","02","20",NA,"Brasil","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, Estrada para o Retiro das Pedras. Campo limpo, borda de capão de mata.",NA,NA,NA,"Trepadeira. Flores em botões. Cálice vinho-esverdeado. Corola com vexilo púrpura.","VIC028233","Filardi, F.L.R.",NA,NA,"VIC028233",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-20 21:17:12-03","UFV","VIC","39264","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Filardi, F.L.R.; et al.","500","2004","05","06",NA,"Brasil","Minas Gerais","Volta Grande","Trilha do Araribá",NA,NA,NA,"Flores e Frutos; Trepadeira; Cerrado","VIC039264",NA,"-48","-20","VIC039264",NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-20 21:17:12-03","UFV","VIC","28234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Romero, R.; et al.","4366","1997","06","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos, parte de baixo. Beira do córrego.",NA,NA,NA,"Herbácea volúvel. Frutos imaturos esverdeados.","VIC028234","Filardi, F.L.R.","-46.3657989501953","-20.2453002929688","VIC028234","57119","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-20 14:17:23-03","UFOPA","HSTM","5385","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","Knowles; s.c.","1002",NA,NA,NA,NA,"Brasil","Pará","Oriximiná","Viveiro da Mineração Rio do Norte. Trabalho de Identificação de Plântulas de Viveiro.",NA,NA,NA,NA,"HSTM005385",NA,"-56.45","-1.7","HSTM005385 HSTM005385_1",NA,NA,"56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0017999","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","C. W. Wood","374","1975","11","21",NA,"Venezuela","Distrito Capital",NA,"Camuri Grande. Camuri delta.","60",NA,NA,"Liana on ground. Leaves matte gray green. Flowers cream white.",NA,NA,"-66.871067","10.612299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 14:36:10-03","UFJF","CESJ","28051","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","H.F. Leitão Filho","1143","1971","04","19","América do Sul","Brasil",NA,NA,NA,NA,NA,NA,"Herbáceo, trepadeira com 1,5-3,0 mts. Flores purpúreas.","CESJ028051","H.F. Leitão Filho",NA,NA,NA,NA,NA,NA,NA,"1971","04","29",NA,NA,NA,NA,NA,NA
"176","2019-11-21 14:36:10-03","UFJF","CESJ","28088","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","P. Nutti","CESJ28088","1972","08","07","América do Sul","Brasil","São Paulo",NA,NA,NA,NA,NA,"C.N.A.P. sob número 239.","CESJ028088","H.F. Leitão Filho",NA,NA,NA,NA,NA,NA,NA,"1972","08","08",NA,NA,NA,NA,NA,NA
"177","2019-11-21 14:36:10-03","UFJF","CESJ","7299","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","L. Krieger","CESJ7299","1969","10","05","América do Sul","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha",NA,NA,NA,"No campo, rasteira, flores amarelas.","CESJ007299","A. Luiz","-50.1618995666504","-25.0949993133545",NA,"46557","auto",NA,NA,"1976","10",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 14:36:10-03","UFJF","CESJ","27858","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","H. Fischer","CESJ27858","1967","04","27","América do Sul","Brasil","São Paulo","Campinas","Fazenda Santa Elisa",NA,NA,NA,NA,"CESJ027858","H.F. Leitão Filho","-47.060001373291","-22.8999996185303",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:36:10-03","UFJF","CESJ","28085","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","P. Nutti","CESJ28085","1972","08","07","América do Sul","Brasil","São Paulo","Nova Odessa",NA,NA,NA,NA,"C.N.A.P. sob número 237","CESJ028085","H.F. Leitão Filho","-47.2900009155273","-22.7700004577637",NA,"8440","auto",NA,NA,"1972","08","08",NA,NA,NA,NA,NA,NA
"180","2021-04-07 11:43:53-03","UFMS","CGMS","2290","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","C.A. Conceição","1879","1986","06","10",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Corumbá.",NA,NA,NA,"Papilionoideae. Flor lilás.","CGMS002290","R.R. Silva","-57.6166667","-18.65",NA,NA,NA,"-57,6166667","-18,65","2006","04","12",NA,NA,NA,NA,NA,NA
"181","2021-04-07 11:43:53-03","UFMS","CGMS","33005","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","Benth.","V.C. Souza; J.P. Souza; A.R. Duarte; P.H. Miyagi","17345","1997","06","08",NA,"Brasil","Mato Grosso","Tapurah","MT-010. 37km após o trevo com a Serra dos Caiabis.",NA,NA,NA,"Papilionoideae. Flores lilases. Habitat: Savana arborizada, utilizada como pasto. Solo arenoso. Habito: Escandente.","CGMS1062395","S.E.A. Chaves","-56.3","-12.6",NA,NA,NA,"-56,3","-12,6","2011","10","17",NA,NA,NA,NA,NA,NA
