"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"327","2019-12-04 16:39:40-03","FFCLRP","SPFR","12654","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Kinoshita, L.S.; Borges, A.; Galvão, J.C.; Silveira, A.F.P.; Silveira, G.A.R.; Moraes, G.D.; Padgurschi, M.C.G.; Caddah, M.K.",NA,"2008","11","06",NA,"Brasil",NA,NA,"Cerrado.",NA,NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","São João Batista do Glória","Estrada para cachoeira da Pousada Mata do Engenho.","-46.514778","-20.509028",NA,"747","747",NA,NA,NA,NA,"46° 30' 53.2''W","20°30'32.5''S",NA,NA,NA,NA,NA,NA
"328","2019-12-04 16:39:40-03","FFCLRP","SPFR","3210","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Araújo, G.M.; et al.","982","1992","11","21",NA,"Brasil",NA,NA,"Mata Mesofítica.",NA,NA,NA,"(Müll.Arg.) Markgr.","Godoy, S.A.P.","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,"58653","auto","1997","07",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-12-04 16:39:40-03","FFCLRP","SPFR","3211","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Motta, P.C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Mata Mesofítica.",NA,NA,NA,"(Müll.Arg.) Markgr.","Godoy, S.A.P.","Minas Gerais","Uberlândia","Fazenda Experimental do Glória, UFU.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto","1997","07",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-12-04 16:39:40-03","FFCLRP","SPFR","3212","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Motta, P.C.",NA,"1993","03","09",NA,"Brasil",NA,NA,"Borda de Mata",NA,NA,NA,"(Müll.Arg.) Markgr.","Motta, P.C.","Minas Gerais","Uberlândia","Granja Marileuza","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto","1993","03",NA,NA,NA,"09",NA,NA,NA,NA
"331","2019-12-04 16:39:40-03","FFCLRP","SPFR","4037","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Kinoshita, L.S.; Sartorio,A.L.B.",NA,"1994","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Kinoshita,L.S.","São Paulo","Altinópolis","Cássia dos Coqueiros","-47.3699989318848","-21.0200004577637",NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-12-04 16:39:40-03","FFCLRP","SPFR","97","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Bernacci","126","1985","11","29",NA,"Brasil",NA,NA,"Beira de Mata Mesófila",NA,NA,NA,"(Müll.Arg.) Markgr.","Do Rio, M.C.S.","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,"21243","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-12-04 16:39:40-03","FFCLRP","SPFR","7274","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Nascimento, C.S.; Eliseu",NA,"2001","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","Morokawa,R.","São Paulo","Ribeirão Preto","Ribeirão Verde","-47.810001373291","-21.1700000762939",NA,NA,NA,"24390","auto","2008","07",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-09-04 18:14:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Haemadictyon","riedelii","Haemadictyon riedelii","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"335","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425695F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","B. A. Krukoff","10515","1939","1","22","South America","Bolivia",NA,NA,NA,"V0425695F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0425695F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"336","2018-10-25 11:27:37-03","F","FMNH-SEEDPLANTS","V0423465F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","A. F. Regnell","884","1848","8","18","South America","Brazil",NA,NA,NA,"V0423465F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0423465F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"337","2018-10-25 11:27:37-03","F","FMNH-SEEDPLANTS","V0423466F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","R. Schreiter","10829","1940","2","8","South America","Argentina",NA,NA,NA,"V0423466F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0423466F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"338","2018-10-25 11:27:37-03","F","FMNH-SEEDPLANTS","V0423467F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. Steinbach","6065","1921","12","23","South America","Bolivia",NA,NA,NA,"V0423467F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0423467F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"339","2018-10-25 11:27:37-03","F","FMNH-SEEDPLANTS","V0423468F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. G. Hatschbach & H. Haas","13986","1966","3","4","South America","Brazil",NA,NA,NA,"V0423468F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0423468F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"340","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425683F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","K. Fiebrig","64","1902","8",NA,"South America","Paraguay",NA,NA,NA,"V0425683F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0425683F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"341","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425684F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","S. G. Beck","17296","1990","1","1","South America","Bolivia",NA,NA,NA,"V0425684F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0425684F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"342","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425685F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","O. Buchtien","279","1912","10",NA,"South America","Bolivia",NA,NA,NA,"V0425685F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0425685F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"343","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425686F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","P. Dusén","16454","1915","1","21","South America","Brazil",NA,NA,NA,"V0425686F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425686F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"344","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425687F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. C. Lindeman & J. H. de Haas","13986","1966","3","4","South America","Brazil",NA,NA,NA,"V0425687F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425687F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"345","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425688F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. G. Hatschbach","23555","1970","2","15","South America","Brazil",NA,NA,NA,"V0425688F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425688F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"346","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425689F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","B. A. Krukoff","10507","1939","7","1","South America","Bolivia",NA,NA,NA,"V0425689F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0425689F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"347","2019-06-11 13:36:51-03","F","FMNH-SEEDPLANTS","V0425690F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mello Barreto","910","1935","3","16","South America","Brazil",NA,NA,NA,"V0425690F","Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,"-44","-18","V0425690F_01 V0425690F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"910",NA
"348","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425691F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mello Barreto","585","1934","5","22","South America","Brazil",NA,NA,NA,"V0425691F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425691F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"349","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425692F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. Weir","75","1861",NA,NA,"South America","Brazil",NA,NA,NA,"V0425692F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425692F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"350","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425693F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G. G. Hatschbach","47247","1981","2","14","South America","Brazil",NA,NA,NA,"V0425693F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425693F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"351","2020-03-10 16:27:54-03","F","FMNH-SEEDPLANTS","V0425694F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","O. Buchtien",NA,"1917","12",NA,"South America","Bolivia",NA,NA,NA,"V0425694F","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,"-64.435","-16.7261","V0425694F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"352","2018-10-25 11:28:35-03","F","FMNH-SEEDPLANTS","V0425696F","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","P. Dusén","11624","1911","4","15","South America","Brazil",NA,NA,NA,"V0425696F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0425696F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"353","2020-01-27 18:24:27-03","IAC","IAC","19773","S","Plantae","Apocynaceae-2.Apocynoideae","Prestonia","riedelii","Prestonia riedelii","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","I. Koch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","11",NA,NA,NA,"15",NA,NA,NA,NA
"354","2020-01-27 18:24:27-03","IAC","IAC","30722","S","Plantae","Apocynaceae-2.Apocynoideae","Prestonia","riedelii","Prestonia riedelii","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1852","1995","05","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","I. Koch","São Paulo","Cardoso","Antigo Porto Militão","-49.9142","-20.0819",NA,NA,NA,NA,NA,"2004","11","-49.9142","-20.0819",NA,"18",NA,NA,NA,NA
"355","2020-01-27 18:24:15-03","IAC","IAC","4655","S","Plantae","Apocynaceae-2.Apocynoideae","Prestonia","riedelii","Prestonia riedelii","O.T. Mendes Sobrinho","149","1938","11","09",NA,"Brasil",NA,NA,"Nome popular: cipó capa-homem",NA,NA,NA,"(Müll.Arg.) Markgr.","A. Gehrt","São Paulo","Pindorama","mato de Ricieri Zirondi","-48.9072","-21.1858",NA,NA,NA,NA,NA,"1942","04","-48.9072","-21.1858",NA,"28",NA,NA,NA,NA
"356","2020-01-27 18:24:15-03","IAC","IAC","792","S","Plantae","Apocynaceae-2.Apocynoideae","Prestonia","riedelii","Prestonia riedelii","J. Santoro","s/nº","1936","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","R.E. Woodson","São Paulo","Campinas","Jardim Chapadão","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1938","12","-47.0608","-22.9056",NA,"07",NA,NA,NA,NA
"357","2020-01-27 18:24:15-03","IAC","IAC","900","S","Plantae","Apocynaceae-2.Apocynoideae","Prestonia","riedelii","Prestonia riedelii","J. Santoro","s/nº","1936","12","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.","R.E. Woodson","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1938","12","-47.077171","-22.870251",NA,"07",NA,NA,NA,NA
"358","2020-01-27 18:24:15-03","IAC","IAC","9225","S","Plantae","Apocynaceae-2.Apocynoideae","Prestonia","riedelii","Prestonia riedelii","D.M. Dedecca","s/nº","1948","02","19",NA,"Brasil",NA,NA,"Nome popular: cipó capa-homem",NA,NA,NA,"(Müll.Arg.) Markgr.","D.M. Dedecca & J. Santoro","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,NA,NA,NA,NA,"1948","02","-46.668492","-22.694886",NA,"28",NA,NA,NA,NA
"359","2020-07-23 11:57:32-03","CEPLAC","CEPEC","97437","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","A. M. Amorim","3203","1999","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. F. Morales","São Paulo","ITÚ","Rod. Itu/Porto Feliz, ca. 10Km de Itú. Capão de Mata no vale, beirando o rio. Coletas efetuadas no interior e borda dos capões.","-47.2900009155273","-23.2600002288818",NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA,"18/10/2007",NA,NA,NA
"360","2019-07-02 15:54:54-03","UEM","HUEM","22838","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","L.M.Garcia","184","2010","03","08",NA,"Brasil",NA,NA,"liana, flor de coloração verde com miolo amarelo, botões florais de coloração verde.; Floresta Estacional Semidecidual.","HUEM000000667",NA,NA,"(Müll.Arg.) Markgr.","L.M.Garcia","Paraná","Maringá","fazenda do CESUMAR, próximo a trilha da mata.","-51.865431","-23.350653","HUEM000000667","416","416",NA,NA,"2011",NA,"-51.865431","-23.350653",NA,NA,NA,NA,NA,NA
"361","2021-03-10 11:38:20-03","UNILA","EVB","879","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Buttura, E.","428","1980","02","06",NA,"Brasil",NA,NA,NA,"EVB000879",NA,NA,"(Müll.Arg.) Markgr.","Hatschbach, G.","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","EVB000879",NA,NA,NA,NA,NA,NA,"54º17'44''W","24º4'8''S",NA,NA,NA,NA,NA,NA
"362","2020-11-12 16:59:50-03","UEL","FUEL","33001","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Pavão, OC; Francisco, EM","s.n.","2000","06","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) Markgr.","Koch, I","Paraná","São Jerônimo da Serra","Fazenda Taquara","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto","2009","05",NA,NA,NA,"11",NA,NA,NA,NA
"363","2019-11-01 14:52:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Villarroel, D; Martinez, MT; Alemán, L","3744","2013","11","30","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Müll.Arg.) Markgr.","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.","-63.452778","-17.913333",NA,"885","885",NA,NA,NA,NA,"-63.452778","-17.913333",NA,NA,NA,NA,NA,NA
"364","2019-10-03 10:03:24-03","UFSCar","SORO","2090","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Koch, I.; Azevedo, A.M.G.","97","1993","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.",NA,"São Paulo","Bauru","Reserva do Horto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-10-03 10:03:24-03","UFSCar","SORO","2910","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii",NA,"41","2012","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Markgr.",NA,"São Paulo","Salto de Pirapora","Divisa sítio Kataoka com plantação de Eucalipto da Suzano, acompanhando a cerca","-47.641556","-23.633167",NA,NA,NA,NA,NA,NA,NA,"47° 38' 29,6W","23° 37' 59,4S",NA,NA,NA,NA,NA,NA
"366","2019-10-03 10:03:24-03","UFSCar","SORO","3864","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Franchini, M.B.; Ribeiro, L.R.; Busana, P.R.; Melo, F.G.","3",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll.Arg) Markgr.",NA,"São Paulo","Sorocaba","UFSCar Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-10-03 10:03:24-03","UFSCar","SORO","1744","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Scudeler, A.L.; Cabral, L.M.","97","2014","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.",NA,"São Paulo","Sorocaba","UFSCar - Sorocaba, fragmento 2","-47.4500007629395","-23.5",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-05-06 11:52:08-03","UFU","HUFU","58021","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Kinoshita. L.S.; Borges, A.; Galvão, J.C.; Silveira, A.F.P.; Silveira, G.A.R. & Moraes, G.D.","317","2008","11","06",NA,"Brasil",NA,NA,"Botões verdes.; Cerrado","HUFU00001652",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","São João Batista do Glória","Estrada para cachoeira da Pousada Mata do Engenho, Estrada para cachoeira da Pousada Mata do Engenho","-46.514722","-20.509167","HUFU00001652","747","747",NA,NA,NA,NA,"-46.514722","-20.509167",NA,NA,NA,NA,NA,NA
"369","2019-05-06 11:52:08-03","UFU","HUFU","59061","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Rezende, A.R.; Novaes, R.T.","244","2010","12","29",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarela, estilete verde, estigma castanho e estames, filetes e anteras brancos.; Borda de Mata.","HUFU00001648",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Ituiutaba","Fazenda Estância da Serra","-49.510833","-18.873889","HUFU00001648","612","612",NA,NA,NA,NA,"-49.510833","-18.873889",NA,NA,NA,NA,NA,NA
"370","2019-05-06 11:52:08-03","UFU","HUFU","72715","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","309","2011","01","25",NA,"Brasil",NA,NA,"Arbustos. Frutos.; Borda de mata.","HUFU00001638",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Parque do Sabiá","-48.2325","-18.913889","HUFU00001638",NA,NA,NA,NA,NA,NA,"-48.2325","-18.913889",NA,NA,NA,NA,NA,NA
"371","2019-05-06 11:52:08-03","UFU","HUFU","46949","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","351","2007","01","26",NA,"Brasil",NA,NA,"Trepadeira. Botões florais verdes, cálice e corola amarela.; Mata decidua.","HUFU00001639",NA,NA,"(Müll.Arg.) Markgr.","Morokawa, R.","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373","HUFU00001639",NA,NA,"58653","auto","2008","02",NA,NA,NA,"29",NA,NA,NA,NA
"372","2019-05-06 11:52:08-03","UFU","HUFU","46887","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","300","2007","01","22",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarela.; Mata decidua (borda).","HUFU00001636",NA,NA,"(Müll.Arg.) Markgr.","Morokawa, R.","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373","HUFU00001636",NA,NA,"58653","auto","2008","01",NA,NA,NA,"29",NA,NA,NA,NA
"373","2019-05-06 11:52:08-03","UFU","HUFU","35513","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hattori, E.K.O.; Amorim, E.H. & Fleury-Silva, H.R.","131","2003","12","05",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarelo-esverdeado, estames cinza.; Mata.","HUFU00001640",NA,NA,"(Müll.Arg.) Markgr.","Morales, J.F.","Minas Gerais","Perdizes","Galheiro, Mata do Alaor.","-47.2928009033203","-19.3528003692627","HUFU00001640",NA,NA,"45889","auto","2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-05-06 11:52:08-03","UFU","HUFU","56931","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","25","2010","03","23",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarronzada, látex incolor.; Mata semi - decídua.","HUFU00001645",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00001645",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-05-06 11:52:08-03","UFU","HUFU","59089","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","292","2010","12","17",NA,"Brasil",NA,NA,"Trpadeira volúvel. Cálice verde, corola esverdeada com tons marrons, botões florais verdes.; Mata semi-decídua","HUFU00001643",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00001643",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-05-06 11:52:08-03","UFU","HUFU","56954","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","49","2010","03","26",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarela, fruto verde, látex incolor.; Mata semi - decídua.","HUFU00001642",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Fazenda do Irara","-48.2771987915039","-18.9186000823975","HUFU00001642",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-05-06 11:52:08-03","UFU","HUFU","59345","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Vargas, B.C.; Araújo, G.M.","296","2011","01","24",NA,"Brasil",NA,NA,"Trepadeira volúvel. cálice verde, corola amarela com tons marrom, botões florais verdes. Látex incolor.; Mata semi-decídua.","HUFU00001647",NA,NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Uberlândia","Fazenda São José","-48.2771987915039","-18.9186000823975","HUFU00001647",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-05-06 11:52:08-03","UFU","HUFU","4257","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Araújo, G.M.; et al.","982","1992","11","21",NA,"Brasil",NA,NA,"Liana.","HUFU00001651",NA,NA,"(Müll.Arg.) Markgr.","Marcondes-Ferreira, W.","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373","HUFU00001651",NA,NA,"58653","auto","1995","06",NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-05-06 11:52:08-03","UFU","HUFU","47402","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","642","2007","03","30",NA,"Brasil",NA,NA,"Trepadeira. Frutos imaturos verdes.; Mata decídua.","HUFU00001637",NA,NA,"(Müll.Arg.) Markgr.","Morokawa, R.","Minas Gerais","Araguari","Capim Branco I, Funil II.","-48.187198638916","-18.6471996307373","HUFU00001637",NA,NA,"58653","auto","2008","01",NA,NA,NA,"29",NA,NA,NA,NA
