"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"204","2020-10-01 14:20:04-03","JBB","HEPH","27964","S","Plantae","Dicotyledon","Fabales","Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Vidal, JRB; et al.","142","2011","07","01","Southern America","Brasil","Goiás","Fazenda Oréades- Sítio Arqueológico Pedra Escrita - Alto Paraíso/GO.",NA,NA,NA,NA,"Santos, JP","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"2013",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:35:52-03","UFMG","BHCB","145788","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Tameirão Neto, E; Mansur, T","4855","2010","05","07","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado ralo rupestre","BHCB034874",NA,NA,"Raposos","-44.290214","-20.020353","1170","1177","2018","05","-44.290214","-20.020353",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:35:52-03","UFMG","BHCB","164954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Giacomin, LL; Almeida, TE; Lombardi, JA","1921","2013","08","02","Southern America","Brasil","Amazonas","Parque Nacional dos Campos Amazônicos, Em trilha permeando, ca. de 4,5 km da estrada do Estanho",NA,"Preensado em Álcool; Arbusto, 2 m, indumento pegajoso de tricomas visíveis a olho nú. Frutos verdes; Cerrado sentido restrito","BHCB034853",NA,NA,"Manicoré","-61.659694","-8.438083","95","95","2018","05","-61.659694","-8.438083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:35:52-03","UFMG","BHCB","29139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Lombardi, JA","836","1995","07","05","Southern America","Brasil","Minas Gerais","Próximo às eclusas, pela estrada Belo Horizonte - Furnas. Beira de estrada de terra",NA,"Arbusto ca 1.0m, viscosa, folhas cartáceas, sépalas ocres, pétalas amarelas, frutos imaturos verdes; Cerrado","BHCB034875",NA,NA,"Furnas",NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:35:52-03","UFMG","BHCB","909","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"JMPS","s.n.","1956",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Herbáceo; Campo","BHCB034865",NA,NA,NA,NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:35:52-03","UFMG","BHCB","66339","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Barreto, HLM","6019","1933","06","29","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto, 2 metros. Flor amarela, pouco frequente; Campo","BHCB034869",NA,NA,"Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"2018","05",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:35:52-03","UFMG","BHCB","6838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Martinelli, G; Alves, TF; Oliveira, TW","11211","1985","07","20","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto; 1,9 metros, cálice vermelho-escuro;corola amarela; Cerrado aberto","BHCB034867",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"2003","09",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:35:52-03","UFMG","BHCB","47962","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Salino, A","4810","1999","06","11","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto",NA,"Erva, com 1,5 metros de altura; folhas subcoriáceas, flores amarelas; Área com vegetação de cerrado e formações rupestres","BHCB034864",NA,NA,"São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2018","05",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:35:52-03","UFMG","BHCB","21903","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Lombardi, JA; Toledo, FRN","265","1993","05","24","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,"Arbustivo, flores amarelas, frutos jovens. Claule bastante viscoso, folhas discolores, cartáceas; Cerrado","BHCB034866",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2018","05",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:35:52-03","UFMG","BHCB","84358","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Souza, VC de; Capellari Jr, L; Souza, JP; Scalon, VR","11592","1996","07","03","Southern America","Brasil","Minas Gerais","Serra do Cipó, Cerca de 1-2 km acim ado córrego Chapéu de Sol",NA,"Arbusto, até 2 metros de altura, muito viscoso, flores amarelas.; Campo rupestre","BHCB034873",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2001","01",NA,NA,"26557","auto",NA,"02",NA,NA,NA,NA,NA
"214","2020-12-11 11:35:52-03","UFMG","BHCB","63381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Barreto, HLM; Archer, WA","5001","1936","08","06","Southern America","Brasil","Minas Gerais","Serra do Cipó, Km 117 - Chapeu de Sol",NA,"Arbusto, 1 metro, flor amarela, muito frequente; Campo nas pedras","BHCB034868",NA,NA,"Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"2018","05",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:18:57-03","UFPR","UPCB","10244","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","var. paucivenia","Chamaecrista setosa var. paucivenia","(Vogel) H.S.Irwin & Barneby",NA,"Hatschbach, G.","26970","1971","09","04",NA,"Brasil","Minas Gerais","Rodovia Fernão Dias.",NA,"Arbusto, 2m, flor amarela. Cerrado..",NA,NA,"Mem. of N.Y. Bot. Gard.","Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,"1982","01",NA,NA,"38796","auto",NA,"01",NA,NA,NA,NA,NA
"216","2020-05-25 15:13:54-03","FSU","FSU","000067170","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","setosa","detonsa","Cassia setosa detonsa","Benth.",NA,"J. W. Grear, Jr., R. Reis Santos, H. S. Irwin, R. Souza","16476",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2012-04-20 18:00:00-03","MO","MOBOT","3245176","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6819","1981","4","22","South America","Brazil","Distrito Federal","Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,"Liesner",NA,"-47.9166667","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2009-08-25 00:00:00-03","MO","MOBOT","3247520","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 6631","1964","10","3","South America","Brazil",NA,"Cerrado, ca. 10 km. S of Garapú. Occasional.",NA,NA,NA,NA,"Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","3244116","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"J. Ramos","Ramos 59","1967","10",NA,"South America","Brazil",NA,"Collected near the base camp of the Expedition c. 270 km N of Xavanbtina.",NA,NA,NA,NA,"Braneby",NA,"-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2009-08-25 00:00:00-03","MO","MOBOT","3244322","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 6416","1964","9","29","South America","Brazil",NA,"Cerrado, ca. 50 km. S of Garapú.",NA,NA,NA,NA,"Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2012-03-30 17:35:00-03","MO","MOBOT","3244422","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|William R. Anderson|M.T. Stieber|E.Y.-T. Lee","Irwin 34639","1972","1","21","South America","Brazil","Goiás","Gravelly hills and sandy cerrado ca. 15 km S. of Niquelandia.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-08-23 05:45:00-03","MO","MOBOT","3244722","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"José R. Pirani|R.M. Harley|B.L. Stannard|Antonio Furlan|C. Kameyama","Pirani 1812","1987","2","8","South America","Brazil","Goiás","Chapada dos Veadeiros, municipio de Terezinha. Estrada para Cavalcante ca. 1 km. W de Terezinha. Cerrado e mata ciliar.",NA,NA,NA,NA,"Barneby",NA,"-47.25","-13.73333","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","3244824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"W. Anderson","Anderson 11468","1975","2","19","South America","Brazil",NA,"Mun. Alto Paraiso: ca. 20 km S of Alto Paraiso on highway GO-13",NA,NA,NA,NA,"Barneby",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2010-10-07 15:27:00-03","MO","MOBOT","3244972","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15842","1966","5","14","South America","Brazil","Distrito Federal","Gallery forest and adjacent cerrado, ca. 30 km. NE of Brasilia.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2010-10-07 15:27:00-03","MO","MOBOT","3245059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16476","1966","6","2","South America","Brazil",NA,"Frequent. Cerrado, ca. 87 km. N . of Xavantina, Mato Grosso.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2012-04-20 18:00:00-03","MO","MOBOT","3245321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6953","1981","5","19","South America","Brazil","Distrito Federal","Bacia do Rio Sao Bartolomeu, campo sujo sobre morro cascalhento.",NA,NA,NA,NA,"Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","3247205","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Gustavo Martinelli","Martinelli 11211","1985","7","20","South America","Brazil","Minas Gerais","Munciípio de Grao Mogol, esrada Porto Mandacarú- Grao Mogol. cerrado aberto.",NA,NA,NA,NA,"Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2012-03-30 17:35:00-03","MO","MOBOT","3247312","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|William R. Anderson|M.T. Stieber|E.Y.-T. Lee","Irwin 34849","1972","1","23","South America","Brazil","Goiás","Hillside. Cerrado ca. 8 km. S of Niquelandia.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2009-08-25 00:00:00-03","MO","MOBOT","3247410","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 6311","1964","9","25","South America","Brazil",NA,"Cerradao brown sandy soil, ca. 2km S of Xavantina. Frequent.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2010-10-07 15:18:00-03","MO","MOBOT","3247768","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17524","1966","6","21","South America","Brazil","Goiás","Cerrado, ca. 83 km. SE of Aragarcas, Goiás.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","3247925","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"W. Anderson","Anderson 10108","1973","5","11","South America","Brazil","Goiás","Ca. 16 km. (straight line) S of Goiás Velho, cerrado on SE slopes.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2010-10-07 15:18:00-03","MO","MOBOT","3248065","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17297","1966","6","17","South America","Brazil",NA,"Cerrado and campo margin, lower slopes o fSerra Azul, ca 75 kkm. S of Xavantina, Mato Grosso.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","3248326","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Robert Kral","Kral 75453","1988","11","2","South America","Brazil","Minas Gerais","Sandy cerrado ca. 5 kms W of Cristalia, toward Morro do Chapea.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"700.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2010-10-07 15:18:00-03","MO","MOBOT","3248498","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17252","1966","6","16","South America","Brazil",NA,"Summit, Serra Azul, ca. 75 km. S of Xavantina, Matto Grosso.",NA,NA,NA,NA,"Barneby",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-08-31 08:51:27-03","INPA","INPA","66022","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Irwin, HS","16476","1966","06","02","Southern America","Brasil","Mato Grosso","Serra do Roncador, 87 km N of Xavantina, Serra do Roncador; ca. 87 Km N of Xavantina.",NA,NA,"INPA0066022","INPA0066022 INPA0066022_e INPA0066022_e1","Oliveira, JA de",NA,"-52.08","-13.92","550","550","2018","05","-52.08","-13.92",NA,NA,NA,"19",NA,NA,NA,NA,NA
"236","2020-08-31 08:51:27-03","INPA","INPA","71385","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Kirkbride Junior, JH","2961","1977","02","21","Southern America","Brasil","Pará","Serra do Cachimbo, BR 163, Corrego São Bento, Serra do Cachimbo. Along BR 163, Cuiabá-Santarem road, at Corrego São Bento.",NA,NA,"INPA0071385","INPA0071385 INPA0071385_e INPA0071385_e1","Oliveira, JA de",NA,"-59.833333","-14.166667","390","390","2018","05","-59.833333","-14.166667",NA,NA,NA,"09",NA,NA,NA,NA,NA
"237","2020-08-31 08:51:27-03","INPA","INPA","60639","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Mota, CDA da","INPA60639","1976","07","13","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Nova Prainha, Projeto RADAM/BRASIL Sb-20-ZB. Ponto 09.",NA,NA,"INPA0060639","INPA0060639 INPA0060639_e","Ramos, JF",NA,"-59.966667","-2.883333",NA,NA,"2016","09","-59.966667","-2.883333",NA,NA,NA,"17",NA,NA,NA,NA,NA
"238","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2530","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"SILVA, H.I.R.; SILVEIRA, J.E.",NA,"2018","07","19",NA,"Brasil","Minas Gerais","Veredas do Peruaçu",NA,NA,"MCCA02642","MCCA02642","SILVA, H.I.R.","Bonito de Minas","-44.7543983459473","-15.3233003616333",NA,NA,"2018","10",NA,NA,"95199","auto",NA,"23",NA,NA,NA,NA,NA
"239","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2472","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"SILVA, H.I.R.; SILVEIRA, J.E.",NA,"2018","07","19",NA,"Brasil","Minas Gerais","Veredas do Peruaçu",NA,NA,"MCCA02583","MCCA02583","SILVA, H.I.R.","Bonito de Minas","-44.7543983459473","-15.3233003616333",NA,NA,"2018","11",NA,NA,"95199","auto",NA,"01",NA,NA,NA,NA,NA
"240","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2532","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"SILVA, H.I.R.; SILVEIRA, J.E.",NA,"2018","07","19",NA,"Brasil","Minas Gerais","Veredas do Peruaçu",NA,NA,"MCCA02644","MCCA02644","SILVA, H.I.R.","Bonito de Minas","-44.7543983459473","-15.3233003616333",NA,NA,"2018","10",NA,NA,"95199","auto",NA,"23",NA,NA,NA,NA,NA
"241","2020-06-15 15:30:37-03","UNESP-RC","HRCB","63118","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa aff.",NA,"Chamaecrista setosa aff.","(Vogel) H.S.Irwin & Barneby",NA,"Lombardi",NA,NA,NA,NA,NA,"Brasil","Tocantins",NA,NA,NA,NA,NA,"G.M. Antar","Mateiros, Parque Estadual do Jalapão, margens da TO-110","-46.555833","-10.2435",NA,NA,NA,NA,"46º33'21.0W","10º14'36.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2018-10-09 16:31:23-03","UFLA","ESAL","11213","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gavilanes, ML","4700",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"arbusto; 2.2; amarela; vagem; floresta",NA,NA,"M. L. Gavilanes","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2018-10-09 16:31:23-03","UFLA","ESAL","12612","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"M. L. Gavilanes(5191); S. D'Angelo Neto","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"arbusto; 1,60; amarela;; floresta",NA,NA,"IAC, Coutinho","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2018-10-09 16:31:23-03","UFLA","ESAL","13300","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Frieiro","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 2,5; amarelada;; cerrado",NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2018-10-09 16:31:23-03","UFLA","ESAL","14713","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Rodrigo de Souza Martins","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 1.9; ;; cerrado",NA,NA,"IAC, Coutinho","Lavras","-44.999444","-21.245278","9","9",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-05-09 11:05:26-03","UFLA","ESAL","24717","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Domingos, DQ; Furtado, CC","959","2008","09","11",NA,"Brasil","Minas Gerais","Parque Quedas do Rio Bonito, Transição entre campo rupestre e cerrado.",NA,"Arbusto, 120cm, cálice marrom, corola amarela, frutos imaturos verdes. Planta pegajosa.; Campo Rupestre",NA,NA,"Domingos, DQ","Lavras","-44.974167","-21.331944",NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-05-09 11:05:26-03","UFLA","ESAL","24718","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Domingos, DQ; Furtado, CC","960","2007",NA,NA,NA,"Brasil","Minas Gerais","Parque Quedas do Rio Bonito, Transição entre campo rupestre e cerrado.",NA,"Arbusto, 60cm, cálice esverdeado a marrom, corola amarela. Planta excessivamente pegajosa.; Campo Rupestre",NA,NA,"Domingos, DQ","Lavras","-44.974167","-21.331944",NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2018-10-09 16:31:23-03","UFLA","ESAL","7767","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gavilanes, ML","2128",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"arbusto; ; amarelas;; campo rupestre",NA,NA,"M. L. Gavilanes","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2018-10-09 16:31:23-03","UFLA","ESAL","7889","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gavilanes, ML","1.454",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"arbusto; ; amarela;; campo rupestre",NA,NA,"M. L. Gavilanes","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2018-10-09 16:31:23-03","UFLA","ESAL","9597","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"arbusto; 2.5; amarela;; floresta",NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
