"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","typeStatus","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"45","2021-04-07 11:47:32-03","UFMS","CGMS","70801","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","A. Pott","10201","2002","08","24",NA,"Brasil","Mato Grosso do Sul","Sonora","Case (Companhia Agrícola Sonora Estância), margem direita do Rio Correntes.","-54.8880555","-17.6186111",NA,NA,NA,NA,"CGMS1103363",NA,NA,"2020",NA,NA,NA,NA,"-54,8880555","-17,6186111",NA,NA,NA,NA,NA
"46","2021-04-07 11:47:32-03","UFMS","CGMS","63980","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","V.J. Pott; A. Pott","9921","2007","12","07",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda São Geraldo, cerca de 7 Km do Atrativo Turístico Rio Sucuri, direção Assentamento Santa Lucia, 25 Km de Bonito, na estrada de Bonito a Jardim.","-56.5461111","-21.2922222","325","325",NA,"Denominação local: 'brejo'. Habitat: Campo graminoso úmido dominado por Setaria paucifolia. Solo argiloso orgânico preto. Relevo plano. Habito: Erva aquática anfíbia, cespitosa. Freqüente.","CGMS1096948",NA,NA,"2020",NA,NA,NA,NA,"-56,5461111","-21,2922222",NA,NA,NA,NA,NA
"47","2021-04-07 11:47:32-03","UFMS","CGMS","23527","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","S.N. Moreira; V.J.Pott; A. Pott","60","2007","10","02",NA,"Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667","504","504",NA,"Flor amarela-clara. Habitat: Campo úmido graminoso de Vereda em domínio de Cerrado Habito: Erva; 0,40-0,50 m de altura","CGMS1052938",NA,NA,"2020",NA,NA,NA,NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA
"48","2021-04-07 11:47:32-03","UFMS","CGMS","25575","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","S.A. Cunha; V.J.Pott & S.R.Cieslak","47","2006","03","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.","-54.7044444","-20.4491666","550","550",NA,"Habitat: Campo graminoso úmido em nascente Habito: Erva 1,5m altura","CGMS1055000",NA,NA,"2020",NA,NA,NA,NA,"-54,7044444","-20,4491666",NA,NA,NA,NA,NA
"49","2021-04-07 11:47:32-03","UFMS","CGMS","14111","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","E.L. Jacques; A. Sciamarelli; Cavalcante; C.S.C. Arruda; F.G. Kuhn","1312","2004","04","16",NA,"Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Nova Ponte.","-51.0891666","-19.3047222",NA,NA,NA,"Planta apresenta floração. Heliófita. Higrófita. Habitat: Relevo ondulado com drenagem Habito: Erva.","CGMS1043569",NA,NA,"2020",NA,NA,NA,NA,"-51,0891666","-19,3047222",NA,NA,NA,NA,NA
"50","2021-04-07 11:47:32-03","UFMS","CGMS","55205","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","V.J. Pott; A. Pott","11227","2011","02","13",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda Reluz, ao longo do Rio Sucuriú.","-52.0916666","-20.2125","288","288",NA,"Habitat: Campo úmido, ao longo de rio, com buriti na mata ciliar circundante. Solo orgânico. Relevo levemente inclinado. Habito: Erva anfíbia de 1,0 m e escapo de 1,5-1,80 m de altura. Ocasional.","CGMS1085173",NA,NA,"2020",NA,NA,NA,NA,"-52,0916666","-20,2125",NA,NA,NA,NA,NA
"51","2021-04-07 11:47:32-03","UFMS","CGMS","70802","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","V.J. Pott; A. Pott","7914","2005","08","16",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Tupanceretã, sub-região da Nhecolândia, Pantanal.","-56.2572222","-19.5416666","115","115",NA,"Habitat: Borda úmida de lagoa, em cerrado; Solo arenoso; Relevo plano. Habito: Erva aquática anfíbia. Esparsa.","CGMS1103362",NA,NA,"2020",NA,NA,NA,NA,"-56,2572222","-19,5416666",NA,NA,NA,NA,NA
"52","2021-04-07 11:47:32-03","UFMS","CGMS","24449","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","H.C. Vinci-Carlos; G.A. Damasceno-Junior; A. Guglieri","94","2007","11","23",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3983333","-20.5838889","559","559",NA,"Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Comum. Habito: Erva cespitosa ereta. 1,00 m de altura.","CGMS1053877",NA,"A. Pott; V.J. Pott","2008","07","14",NA,NA,"-54,3983333","-20,5838889",NA,NA,NA,NA,NA
"53","2021-04-07 11:47:32-03","UFMS","CGMS","23021","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","4735","2006","12","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.2266667","-20.5225","554","554",NA,"Habitat: Cerradão Habito: Herbáceo.","CGMS1052428",NA,NA,"2020",NA,NA,NA,NA,"-54,2266667","-20,5225",NA,NA,NA,NA,NA
"54","2021-04-07 11:47:32-03","UFMS","CGMS","18629","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","4735","2006","12","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.2266667","-20.5225","554","554",NA,"Habitat: Cerradão. Solo arenoso. Relevo plano ondulado. Habito: Herbáceo.","CGMS1047929",NA,NA,"2020",NA,NA,NA,NA,"-54,2266667","-20,5225",NA,NA,NA,NA,NA
"55","2021-04-07 11:47:32-03","UFMS","CGMS","48453","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","V.J. Pott; A. Pott","10066","2008","02","26",NA,"Brasil","Mato Grosso do Sul","Água Clara","Fazenda Recanto da Siriema; varjão do Rio Pombo, 25 km a nordeste de Água Clara e 8,5 km da entrada na BR-262 (entrada a 17 km de Água Clara).","-52.6875","-20.3686111","382","382",NA,NA,"CGMS1078418",NA,"V.J. Pott; A. Pott","2008","02","26",NA,NA,"-52,6875","-20,3686111",NA,NA,NA,NA,NA
"56","2021-04-07 11:47:32-03","UFMS","CGMS","20873","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","A. Guglieri; F.J.M. Caporal","1554","2007","08","06",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.9613990783691","-20.9319000244141",NA,NA,NA,NA,"CGMS1050277",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,"73119","auto",NA,NA
"57","2021-03-01 16:20:25-03","UNICAMP","UEC","50488","S","Plantae","Liliopsida",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steub.) A.Camus","Filgueiras, TS","1298","1987","12","14",NA,"Brazil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,"Capim aquatico, crescendo dentro do rio de ondas.","UEC048457","UEC048457","Burman, AG","1988",NA,NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA
"58","2021-03-01 16:20:25-03","UNICAMP","UEC","86187","S","Plantae","Liliopsida",NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steub.) A.Camus","Longhi-Wagner, HM; Zanin, A","3327","1996","01","27",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Baixada úmida.","UEC048460","UEC048460","Longhi-Wagner, HM","1998","03","27",NA,NA,NA,NA,NA,"22843","auto",NA,NA
"59","2021-03-01 16:20:32-03","UNICAMP","UEC","204254","S","Plantae","Liliopsida",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steub.) de Koning & Sosef","Pilon, NAL; Assis, GB; Durigan, G","301","2016","11","11",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Águas de Santa Bárbara","-49.242153","-22.810417",NA,NA,NA,"Gramínea cespitosa, coletada 4 meses após a passagem do fogo; Campo Cerrado","UEC183000","UEC183000","Pilon, NAL","2016","11","11",NA,NA,"-49.242153","-22.810417",NA,NA,NA,NA,NA
"60","2020-12-21 16:40:13-03","MBM","MBM","222810","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Dombrowski, L.T.","9461","1978","01","19","Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Invasora. Frequente","MBM222810","MBM222810","Longhi-Wagner, H.","2008","10",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA
"61","2020-12-21 16:40:13-03","MBM","MBM","224649","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Dombrowski, L.T.","9455","1978","01","19","Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Invasora. Frequente.","MBM224649","MBM224649","Longhi-Wagner, H.","2008","10",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA
"62","2020-12-21 16:40:13-03","MBM","MBM","125715","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Quarín, C.; et al.; et al.","3892",NA,NA,NA,"Southern America","Argentina",NA,NA,"Corrientes, 25 Km SW de San Miguel",NA,NA,NA,NA,NA,NA,"MBM125715","MBM125715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:40:13-03","MBM","MBM","48387","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Quarin, C.; et al.; et al.","3384",NA,NA,NA,"Southern America","Argentina",NA,NA,"Corrientes, Dep. San Martín, 40 Km E de Ituzaingó, Ruta 12, Zanja junto al camino",NA,NA,NA,NA,NA,NA,"MBM048387","MBM048387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:40:13-03","MBM","MBM","61863","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Davidse, G.; et al.; et al.","10591",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"19km NE of São Gonçalo do Sapucaí",NA,NA,NA,NA,NA,NA,"MBM061863","MBM061863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:40:13-03","MBM","MBM","224587","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Lima, J.M.","477","1980","10",NA,"Southern America","Brazil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,"Em campo.","MBM224587","MBM224587","Longhi-Wagner, H.","2008","10",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA
"66","2020-12-21 16:40:13-03","MBM","MBM","75867","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Tessmann, G.","50","1950","02","14","Southern America","Brazil","Paraná","Curitiba","Cajuru.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Num pantano, em certos lugares não raro, grama. Espiga verde. Anteras pardo.","MBM075867","MBM075867","Longhi-Wagner, H.","2008","10",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA
"67","2020-12-21 16:40:13-03","MBM","MBM","198580","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Dombrowski, L.T.","9398",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM198580","MBM198580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA
"68","2020-12-21 16:40:13-03","MBM","MBM","198579","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","Steud.","Clayton, W.D.","4562",NA,NA,NA,"Southern America","Brazil","São Paulo","Paraguaçu Paulista","Estação Florestal de Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,NA,"PKDC 9800","MBM198579","MBM198579",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36102","auto",NA,NA
"69","2020-12-11 11:45:11-03","UFMG","BHCB","176277","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Moreira, SN; Pott, A; Pott, VJ; Fabri, JB","1578","2013","05","21","Southern America","Brasil","Mato Grosso do Sul","Bonito",NA,"-56.553611","-21.308889",NA,NA,NA,"Erva anfíbia até 1,5m de altura; Solo orgânico. Relevo plano deprimido, Campo graminoso úmido sem M. flexuosa em Cerrado","BHCB037589",NA,NA,"2013",NA,NA,NA,NA,"-56.553611","-21.308889",NA,NA,NA,NA,NA
"70","2021-02-11 17:21:19-03","UFPR","UPCB","44824","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Arbo, M.M.","8760","2001","01","14",NA,"Argentina","Corrientes","Ituzaingo","Corrientes, Dep. Ituzaingo, Ruta 12, Bajo Vedoya, ca. 1km E del peaje",NA,NA,NA,NA,NA,"Canas suberectas. En pajonal inundable..","UPCB0039508","UPCB0039508","Caponio, I.","2001","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:21:19-03","UFPR","UPCB","65907","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Kozera, C.","3379","2007","02","03",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Herbácea com cerca de 2m, várzea.","UPCB0038466","UPCB0038466","Kozera, C.","2008","01","01",NA,NA,NA,NA,NA,"27346","auto",NA,NA
"72","2021-02-11 17:21:19-03","UFPR","UPCB","65874","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Kozera, C.","3379","2007","02","03",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Herbácea com cerca de 2m, várzea.","UPCB0039506","UPCB0039506","Kozera, C.","2008","01","01",NA,NA,NA,NA,NA,"27346","auto",NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1919344","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Stephan G. Beck","Beck 3427","1980","4","16","South America","Bolivia","Beni","Gral. Ballivian","Espiritu en la zona de influencia del río Yacuma. Sabana húmeda. Pastizal con abundante tacuarilla","-66.616667","-14.2","200.00000000",NA,NA,NA,NA,NA,"S.A. Renvoize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2011-11-21 12:00:00-02","MO","MOBOT","100430131","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","H. van Straaten","van Straaten 218","1987",NA,NA,"South America","Colombia","Huila",NA,"Pitalito. Turbera con arbustos, gramíneas y ciperáceas en la superficie de la laguna anterior.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2008-06-06 03:32:00-03","MO","MOBOT","1530551","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Michael H. Nee","Nee 41233","1991","6","22","South America","Bolivia","Santa Cruz","Velasco","Estancia Flor de Oro, W side of the Río Guaporé (=Río Iténez), 0-1 km W of airstrip. Flat, grazed grassy savanna with regularly spaced brush-covered ant/termite mounds with Brosimum gaudichaudii, Curatella americana, Simarouba, Cybistax antisyphilitica, on fine Recent alluvium.","-61","-13.55","190.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, 2007 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1796540","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10578","1976","2","25","South America","Brazil","Minas Gerais",NA,"8 km NE of Cambui. Marsh with standing water, grasses and sedges dominant.",NA,NA,"910.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1106"
"77","2008-05-27 22:02:00-03","MO","MOBOT","1796598","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10591","1976","2","25","South America","Brazil","Minas Gerais",NA,"19 km NE of the intersection of highways 381 amd 459 (ca. 12 km SW of S. Gonçalo do Sapucai. Marsh with standing water with grasses, sedges, and Ludwigia dominant.",NA,NA,"870.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1107"
"78","2008-05-27 22:02:00-03","MO","MOBOT","1796639","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10595","1976","2","25","South America","Brazil","Minas Gerais",NA,"19 km NE of the intersection of highways 381 amd 459 (ca. 12 km SW of S. Gonçalo do Sapucai. Marsh with standing water with grasses, sedges, and Ludwigia dominant.",NA,NA,"870.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1107"
"79","2008-05-27 22:02:00-03","MO","MOBOT","1804781","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10891A","1976","2","29","South America","Brazil","Minas Gerais",NA,"Ca. 59 km SW of Araxá along road to Franca. Grassland cerrado, weedy and heavily grazed.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1132"
"80","2015-05-05 12:34:00-03","MO","MOBOT","1848529","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|Ángel C. González","Davidse 14656","1978","2","28","South America","Venezuela","Apure","Pedro Camejo","Northern end of the Galeras de Cinaruco, ca. 62 airline km NNE of Puerto Páez.","-67.3333333","6.7333333","60.00000000","100.00000000",NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1302"
"81","2014-09-18 12:09:00-03","MO","MOBOT","1871759","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|Ángel C. González","Davidse 15741","1979","2","25","South America","Venezuela","Apure","Pedro Camejo","Between Caño La Guardia and the Río Cinaruco.","-67.5666667","6.6833333","65.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1338"
"82","2011-09-19 13:02:00-03","MO","MOBOT","1919337","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11088","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante. Parque Nacional Aguaro-Guariquito. Sabanas de Juan Paulino, via Los Arroyuelos","-67.63333","9.8","60.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2011-09-19 13:02:00-03","MO","MOBOT","1919338","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11501","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante. Parque Nacional Aguaro-Guariquito. Morichal Indio Viejo","-67.52","9.48","100.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1919340","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Émile Hassler","Hassler 8211",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","1919341","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock","Hoock 943","1956","8","11","South America","Guyana","Rupununi",NA,"Savone Mission Bonfino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2011-02-07 11:27:00-02","MO","MOBOT","1919343","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","H.E. Rombouts","Rombouts 462","1936","2","9","South America","Suriname",NA,NA,"Boven Sipaliwini",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2011-09-19 13:02:00-03","MO","MOBOT","1919345","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11475","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacinoal Aguaro-Guariquito. Morichal San Ramón","-67.51666","9.4","100.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-08-23 05:45:00-03","MO","MOBOT","1919346","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","S.A. Renvoize|Thomas A. Cope","Renvoize 4035","1981","3","22","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Large sand dunes south of the town",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-04-04 09:53:00-03","MO","MOBOT","1952145","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Stephan G. Beck","Beck 20621","1991","10","20","South America","Bolivia","Beni","Gral. Ballivian","Riberalta 170 Km hacia Santa Rosa, desvío por la Estancia San Jorge con dominancia de gramineas altas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2008-06-06 03:32:00-03","MO","MOBOT","221780","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Osvaldo Morrone|José F. Pensiero","Morrone 173","1992","4","23","South America","Paraguay","Paraguarí",NA,"Próximo a Ibicui.","-57","-26",NA,NA,NA,NA,NA,NA,"Gerrit Davidse, 2007 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","8"
"91","2011-02-07 11:27:00-02","MO","MOBOT","223616","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","H.E. Rombouts","Rombouts 395H","1936","1","20","South America","Suriname",NA,NA,"Boven Sipaliwini Camp B",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","231211","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Agnes Chase","Chase 11043","1930","2","26","South America","Brazil","Mato Grosso do Sul",NA,"Aquidauana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","231222","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Howard S. Irwin|et al.","Irwin 12893","1966","2","15","South America","Brazil","Goiás",NA,"7 km W Alto Paraiso (Veadeiros).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2014-08-07 13:22:00-03","MO","MOBOT","231233","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Boris Vassilievich Skvortsov","Skvortsov 74","1962","11","14","South America","Brazil","São Paulo",NA,"Mpio. Itirapina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
