"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"49","2021-03-16 17:53:20-03","UCS","HUCS","49687","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Gonzatti, F.","Gonzatti, F.","5052","2019","03","23",NA,"Brasil","Rio Grande do Sul","Canela","FLONA de Canela","-50.816667","-29.321389","788","788",NA,"Arvoreta de interior da mata",NA,NA,"2019","05","-50.816667","-29.321389",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-16 17:53:20-03","UCS","HUCS","14799","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Lazzari, G.; Abreu, F.P.","Kegler, A.","481","1999","12","28",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Bairro 1º de Maio","-51.1794013977051","-29.1681003570557","780","780",NA,"na mata",NA,NA,"2017","11",NA,NA,NA,NA,"21","49662","auto",NA,NA,NA
"51","2021-03-16 17:53:20-03","UCS","HUCS","20554","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Kegler, A.","1462","2003","02","26",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"na mata primária",NA,NA,"2003","07",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA
"52","2021-03-16 17:53:20-03","UCS","HUCS","4813","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Gonzatti, F.","Wasum, R.A.","s.n.","1988","10","30",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, Ilhéus","-51.1794013977051","-29.1681003570557","800","800",NA,"arbusto, interior da mata",NA,NA,"2014","11",NA,NA,NA,NA,"11","49662","auto",NA,NA,NA
"53","2021-03-16 17:53:20-03","UCS","HUCS","17542","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Wasum, R.A.","770","2000","11","26",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","estrada p/ Taquara","-50.5835990905762","-29.4480991363525",NA,NA,NA,"em orla da mata",NA,NA,"2001","12",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"54","2021-03-16 17:53:20-03","UCS","HUCS","12048","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Wasum, R.A.","s.n.","1996","01","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,"arvoreta; interior da mata",NA,NA,"1997","07",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"55","2021-03-16 17:53:20-03","UCS","HUCS","10213","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Gonzatti, F.","Wasum, R.A.","s.n.","1994","09","24",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,NA,"arbusto; interior da mata",NA,NA,"2017","08",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"56","2021-03-16 17:53:20-03","UCS","HUCS","10517","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Wasum, R.A.","s.n.","1995","01","18",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,NA,"arbusto; interior da mata",NA,NA,"1995","06",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"57","2021-03-16 17:53:20-03","UCS","HUCS","11190","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Kriger, V.","Wasum, R.A.","s.n.","1995","12","14",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525","800","800",NA,"interior da mata",NA,NA,"2014","06",NA,NA,NA,NA,"18","76715","auto",NA,NA,NA
"58","2021-03-16 17:53:20-03","UCS","HUCS","13387","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Abreu, C.L.","s.n.","1996","02","29",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,NA,"interior da mata",NA,NA,"1999","06",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"59","2021-03-16 17:53:20-03","UCS","HUCS","18953","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Kegler, A.","1222","2002","01","19",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,"na mata primária",NA,NA,"2002","09",NA,NA,NA,NA,"08","49662","auto",NA,NA,NA
"60","2021-03-16 17:53:20-03","UCS","HUCS","39857","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Valduga, E.","Valduga, E.","487","2013","01","03",NA,"Brasil","Rio Grande do Sul","São Marcos","Morro Santana","-51.0680999755859","-28.9710998535156",NA,NA,NA,"árvore; no interior da mata",NA,NA,"2013","02",NA,NA,NA,NA,"28","15120","auto",NA,NA,NA
"61","2021-03-16 17:53:20-03","UCS","HUCS","490","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Gonzatti, F.","Wasum, R.A.","s.n.","1984","10","21",NA,"Brasil","Rio Grande do Sul","Farroupilha","São José","-51.3478012084961","-29.2250003814697",NA,NA,NA,"interior da mata",NA,NA,"2017","08",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA
"62","2021-03-16 17:53:20-03","UCS","HUCS","19880","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Smith, S.F.","Kegler, A.","1391","2002","11","24",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"na mata primária",NA,NA,"2003","05",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA
"63","2021-03-16 17:53:20-03","UCS","HUCS","30012","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","P.P. Beauv.","Gonzatti, F.","Wasum, R.A.","3883","2006","10","04",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva, Casa dos Padres","-51.1794013977051","-29.1681003570557","780","780",NA,"interior da mata",NA,NA,"2014","11",NA,NA,NA,NA,"11","49662","auto",NA,NA,NA
"64","2020-03-03 15:59:03-03","UFSM","SMDB","5643","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Alvarez, AF","Alvarez, AF","s.n.","1995","09","30",NA,"Brasil","RS","São Francisco de Paula","Floresta Nacional de São Francisco de Paula - FLON","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Arbusto frequente no interior da mata de Araucária","SMDB005643",NA,"1995","09",NA,NA,NA,NA,"30","76715","auto",NA,NA,NA
"65","2020-12-21 16:24:56-03","MBM","MBM","40933","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Smith, L.B.","Hatschbach, G.","2973","1957","05","02","Southern America","Brazil","Paraná","Laranjeiras do Sul","Serra da União","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM040933","MBM040933",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA
"66","2020-12-21 16:24:56-03","MBM","MBM","91840","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Sobral, M.","Sobral, M.","2846","1984","01",NA,"Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM091840",NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA
"67","2020-12-21 16:24:56-03","MBM","MBM","275781","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill.","Smith, S.F.","Kegler, A.","1222","2002","01","19","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM275781","MBM275781",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA
"68","2020-12-21 16:24:56-03","MBM","MBM","183399","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Jarenkow, J.A.","Jarenkow, J.A.","1207","1988","12","31","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM183399","MBM183399",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"69","2020-12-21 16:24:56-03","MBM","MBM","30458","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Webster, G.L.","Hatschbach, G.","32870","1973","10","19","Southern America","Brazil","Paraná","Pitanga","Borboletinha","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"MBM030458","MBM030458",NA,NA,NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA
"70","2020-12-21 16:24:56-03","MBM","MBM","216637","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Smith, S.F.","Wasum, R.; et al.; et al.","12048","1996","05",NA,"Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM216637","MBM216637",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"71","2020-12-21 16:24:56-03","MBM","MBM","175602","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Smith, S.F.","Wasum, R.; et al.; et al.","10517","1995","01","18","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM175602","MBM175602",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"72","2020-12-21 16:24:56-03","MBM","MBM","236973","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stilingia","oppositifolia","Stilingia oppositifolia","Baill.","Smith, S.F.","Abreu, C.L.; et al.; et al.","s.n.","1996","02","29","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM236973","MBM236973",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"73","2020-12-21 16:24:56-03","MBM","MBM","401124","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill.","Cordeiro, J.","Rigon, L.G.C.","440","2015","07","23","Southern America","Brazil","Paraná","Três Barras do Paraná","Conglomerado: 389; subunidade: 4; subparcela: 2; indivíduo: 2RN","-53.28","-25.38",NA,NA,NA,"Subarbusto; frutos verdes, imaturos.","MBM401124","MBM401124","2015","11","-53.28","-25.38",NA,NA,"17",NA,NA,NA,NA,NA
"74","2015-09-05 07:53:40-03","MNHN","RECOLNAT_MNHN_P","P04864884","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Rambo",NA,"1949","8","28",NA,"Brasil","Rio Grande do Sul",NA,"Vila Oliva Caxias.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864884' target='other'> <mi>dwc_moreinfo</mi></a>","P04864884","P04864884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43186",NA
"75","2015-09-26 19:15:24-03","MNHN","RECOLNAT_MNHN_P","P00716797","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716797' target='other'> <mi>dwc_moreinfo</mi></a>","P00716797","P00716797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype"
"76","2015-09-26 16:57:28-03","MNHN","RECOLNAT_MNHN_P","P00716798","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716798' target='other'> <mi>dwc_moreinfo</mi></a>","P00716798","P00716798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype"
"77","2015-09-05 07:53:40-03","MNHN","RECOLNAT_MNHN_P","P04864886","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Rambo, B.",NA,"1949","12","3",NA,"Brasil","Rio Grande do Sul",NA,"Vila Oliva p. Caxias.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864886' target='other'> <mi>dwc_moreinfo</mi></a>","P04864886","P04864886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44661",NA
"78","2015-09-05 08:10:54-03","MNHN","RECOLNAT_MNHN_P","P04865076","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Rambo, B.",NA,"1949","9","11",NA,"Brasil","Rio Grande do Sul",NA,"Kappesberg, peope Caxias.",NA,NA,"600",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865076' target='other'> <mi>dwc_moreinfo</mi></a>","P04865076","P04865076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43428",NA
"79","2015-09-05 07:53:40-03","MNHN","RECOLNAT_MNHN_P","P04864881","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Warming",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864881' target='other'> <mi>dwc_moreinfo</mi></a>","P04864881","P04864881_01",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA
"80","2015-09-05 08:09:50-03","MNHN","RECOLNAT_MNHN_P","P04864887","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.",NA,"Rambo, B.",NA,"1949","8","28",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva.","-51.1794013977051","-29.1681003570557",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04864887' target='other'> <mi>dwc_moreinfo</mi></a>","P04864887","P04864887_01",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,"43136",NA
"81","2021-01-29 17:16:16-03","UFMG","BHCB","192562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Müll.Arg.",NA,"Ferreira, VL; Stehmann, JR; Moreira, NC","21","2018","08","10","Southern America","Brasil","Minas Gerais","Lagoa Santa","Lapinha.","-43.959167","-19.560556","735","735",NA,"Arbusto de cerca de 2 metros.Frutos imaturos verdes.; Afloramento de calcáreo, em fenda no maciço.","BHCB192562",NA,"2020","11","-43.959167","-19.560556",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-29 17:16:16-03","UFMG","BHCB","192564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Müll.Arg.",NA,"Ferreira, VL; Stehmann, JR","58","2018","09","18","Southern America","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.992222","-19.548611","733","733",NA,"Arbusto de cerca de 1,5 metros. Flores estaminadas e pistiladas.; Afloramento de calcáreo, em fenda no maciço.","BHCB192564",NA,"2020","11","-43.992222","-19.548611",NA,NA,NA,NA,NA,NA,NA,NA
"83","2009-08-21 06:32:00-03","MO","MOBOT","2455849","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Rambo, B.","Balduino Rambo","Rambo 46236","1950","3","13","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula.","-43.63333","-21.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2009-08-21 06:32:00-03","MO","MOBOT","2455834","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Balduino Rambo","Rambo 2278",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"San Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2011-03-01 10:04:00-03","MO","MOBOT","2968526","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","D.J. Rogers","Balduino Rambo","Rambo 28353","1945",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Nonoai ad fl. Uruguay superius. Ad araucarietum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","2972925","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Stephen F. Smith","Ronaldo Wasum","Wasum 10517","1995",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Floresta Nacional II.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2013-12-22 19:27:00-02","MO","MOBOT","2973067","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","S.F. Smith VII","A. Kegler","Kegler 1462","2003",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul-Criúva.",NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2013-02-13 13:17:00-02","MO","MOBOT","2973243","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","S.M. Athiê de Souza","Ronaldo Wasum","Wasum 12048","1996","1","10","South America","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I.","-50.56666","-29.43333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","2973361","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.",NA,"Balduino Rambo","Rambo 43428","1949",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Kappesberg, prope Caxias.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-03-29 10:41:21-03","UFSM","HDCF","5426","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Alves, M.",NA,"2002",NA,NA,"América","Brasil","Rio Grande do Sul","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"25","76715","auto",NA,NA,NA
"91","2019-03-29 10:41:21-03","UFSM","HDCF","3433","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Adamy, S.; et al.",NA,"1988","01","29","América","Brasil","Rio Grande do Sul","Canela","FLONA","-50.815601348877","-29.3656005859375",NA,NA,NA,"Madeira coletada",NA,NA,"2016","01",NA,NA,NA,NA,"25","16452","auto",NA,NA,NA
"92","2016-09-05 16:02:27-03","UFSM","HDCF","3479","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Longhi, S. J.","1403","1989","10","09","América","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,"Latescente. Comum no sub-bosque",NA,NA,"2016","01",NA,NA,NA,NA,"25","18634","auto",NA,NA,NA
"93","2019-03-29 10:41:21-03","UFSM","HDCF","5019","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Longhi, S. J.",NA,"1995","05","24","América","Brasil","Rio Grande do Sul","São Francisco","FLONA",NA,NA,NA,NA,NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"94","2019-03-29 10:41:21-03","UFSM","HDCF","5398","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Moscorrich, F.; Torrania",NA,"1997","10",NA,"América","Brasil","Rio Grande do Sul","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Tese Fábio e Torrania",NA,NA,"2016","01",NA,NA,NA,NA,"25","76715","auto",NA,NA,NA
"95","2019-03-29 10:41:21-03","UFSM","HDCF","5009","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Longhi, S. J.",NA,"1995","05","24","América","Brasil","Rio Grande do Sul","São Francisco","FLONA",NA,NA,NA,NA,NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"96","2019-03-29 10:41:21-03","UFSM","HDCF","4774","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","?",NA,NA,NA,NA,"América","Brasil","Rio Grande do Sul","Nova Prata",NA,"-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"22","18634","auto",NA,NA,NA
"97","2016-09-05 16:02:27-03","UFSM","HDCF","3839","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Longhi, S. J.","1196","1988","10","24","América","Brasil","Rio Grande do Sul","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Contém látex",NA,NA,"2016","01",NA,NA,NA,NA,"25","76715","auto",NA,NA,NA
"98","2019-03-29 10:41:21-03","UFSM","HDCF","5401","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Moscorrich, F.; Torrania",NA,"1997","10",NA,"América","Brasil","Rio Grande do Sul","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Tese Fábio e Torrania",NA,NA,"2016","01",NA,NA,NA,NA,"25","76715","auto",NA,NA,NA
"99","2019-03-29 10:41:21-03","UFSM","HDCF","4621","S","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll. Arg.","Figueira, M.","Longhi, S. J.",NA,"1996","11","17","América","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"25","18634","auto",NA,NA,NA
"100","2020-06-25 16:06:15-03","FUVATES","HVAT","2","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","E. Freitas","E. Freitas","945","2013","10","19",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional.","-50.583611","-29.448056",NA,NA,NA,"Arbórea; Floresta","HVAT00000002",NA,"2013","10","-50º35'1''W","-29º26'53''S",NA,NA,"19",NA,NA,NA,NA,NA
"101","2020-09-08 14:21:43-03","FUVATES","HVAT","5868","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","L. J. de Vargas; E. Freitas","F. Bruxel",NA,"2020","03","07",NA,"Brasil","Rio Grande do Sul","Itapuca","Campo Bonito. Borda de mata.","-52.265556","-28.801111",NA,NA,NA,"Arbusto","HVAT00005868",NA,"2020","03","52º15'56''W","28º48'4''S",NA,NA,"07",NA,NA,NA,NA,NA
"102","2019-11-07 11:44:30-03","FUVATES","HVAT","1734","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Stillingia","oppositifolia","Stillingia oppositifolia","Baill. ex Müll.Arg.","E. Freitas, E Blasi","E. Musskopf","s.n.","2003","10","04",NA,"Brasil","Rio Grande do Sul","Arvorezinha",NA,"-52.175","-28.8725",NA,NA,NA,"Látex.","HVAT00001734",NA,"2015","01","-52º10'30''W","-28º52'21''S",NA,NA,"29",NA,NA,NA,NA,NA
