"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount"
"48","2021-03-01 11:48:34-03","UFPE","UFP","39011","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Pietrobom, MRS","Pietrobom, MRS; et al.","5599","2003","05","30",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775",NA,NA,NA,"Região de morros com vegetação ombrófila densa e baixadas com plantação de cana-de-açucar. Cortícíola junto da trilha no interior da mata.; Região de morros com vegetação ombrófila densa e baixadas com plantação de cana-de-açucar. Cort","UFP039011",NA,NA,"2003","05","30","11830","auto",NA,NA,NA
"49","2021-03-01 11:48:34-03","UFPE","UFP","37091","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Lopes, MS","Lopes, MS; Pietrobom, MRS","227","2001","05","31",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.8405","-8.714","700","700",NA,"epífita á margem da trilha.; epífita á margem da trilha.","UFP037091",NA,NA,"2001","05","31",NA,NA,"-35.8405","-8.714",NA
"50","2021-03-01 11:48:34-03","UFPE","UFP","37198","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Lopes, MS","Lopes, MS; Pietrobom, MRS","266","2001","05","31",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.8405","-8.714","713","713",NA,"Rupícola em paredão rochoso no interior da mata, mesófila.; Rupícola em paredão rochoso no interior da mata, mesófila.","UFP037198",NA,NA,"2001","05","21",NA,NA,"-35.8405","-8.714",NA
"51","2021-03-01 11:48:34-03","UFPE","UFP","37200","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Barros, ICL; Lopes, MS","Lopes, MS; Pietrobom, MRS","542","2002","04","03",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.8405","-8.714","713","713",NA,"Epífita fértil no interior da mata.; Epífita fértil no interior da mata.","UFP037200",NA,NA,"2002","04","03",NA,NA,"-35.8405","-8.714",NA
"52","2021-03-01 11:48:34-03","UFPE","UFP","37217","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Barros, ICL; Lopes, MS","Lopes, MS; Pietrobom, MRS","558","2002","04","03",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.8405","-8.714","713","713",NA,"eopífita no interior da mata, em ambiente bastante úmido.; eopífita no interior da mata, em ambiente bastante úmido.; Mata Atlântica.","UFP037217",NA,NA,"2002","04","03",NA,NA,"-35.8405","-8.714",NA
"53","2021-03-01 11:48:34-03","UFPE","UFP","37222","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Lopes, MS","Lopes, MS; Pietrobom, MRS","330","2001","10","17",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.836944","-8.070833","650","650",NA,"Rupícola no interior da mata.; Rupícola no interior da mata.","UFP037222",NA,NA,"2001","10","17",NA,NA,"-35.836944","-8.070833",NA
"54","2021-03-01 11:48:34-03","UFPE","UFP","39541","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Santiago, ACP","Santiago, ACP; et al.","111","2000","04","28",NA,"Brasil","Pernambuco","Bonito",NA,"-35.715556","-8.503889","800","800",NA,NA,"UFP039541",NA,NA,"2000","04","28",NA,NA,"-35.715556","-8.503889",NA
"55","2021-03-01 11:48:34-03","UFPE","UFP","58293","PreservedSpecimen","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Barros, ICL","Gueiros, RAG","102","2003","03","25",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278","600","700",NA,"Terrestre.","UFP058293",NA,NA,"2003","03","25",NA,NA,"-35.833611","-8.710278",NA
"56","2020-09-12 05:00:02-03","US","US","2294397","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade",NA,"J. A. Rohr","1077","1946","5","7","South America","Brazil","Santa Catarina",NA,"Sertao da Lagoa, Ilha Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"57","2020-09-12 05:00:02-03","US","US","2294398","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade",NA,"Rohr","HCC1077","1946","5","7","South America","Brazil","Santa Catarina",NA,"Sertao da Lagoa, Ilha Santa Catarina",NA,NA,NA,NA,NA,NA,"US01566753","US01566753_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","2294421","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade",NA,"R. Reitz","2064","1948","1","29","South America","Brazil","Santa Catarina",NA,"Morro do Bau, Itajai",NA,NA,"830",NA,NA,NA,"US01566754","US01566754_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","2294350","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade",NA,"L. Sehnen","s.n.","1940",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Morro do Jacaré, Sao Leopoldo",NA,NA,NA,NA,NA,NA,"US01566752","US01566752_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"60","2019-10-07 09:38:43-03","UEFS","HUEFS","158206","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","T.S.Macedo","Macedo, T.S.","170","2009","10","30",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Fragmento de Mata atlântica.","-39.466667","-12.833333","700","700",NA,"Mata atlântica.","HUEFS0158206","HUEFS0158206","Polypodiopsida","2010","09",NA,NA,NA,"39W28'0''","12S50'0''",NA
"61","2019-10-07 09:38:43-03","UEFS","HUEFS","151520","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","T.S.Macedo","Macedo, T.","157","2009","09","19",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.482222","-12.85","807","807",NA,"Fragmento de mata atlantica.","HUEFS0151520","HUEFS0151520","Polypodiopsida","2010","09",NA,NA,NA,"39W28'56''","12S51'0''",NA
"62","2019-10-07 09:38:43-03","UEFS","HUEFS","84169","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","M.A.Kieling-Rubio","Lopes, M.S.","558","2002","04","03",NA,"Brasil","Pernambuco","Jaqueira","Usina Colônia, (Serra do Quengo)","-35.840278","-8.713889","713","713",NA,"Mata atlântica.","HUEFS0084169","HUEFS0084169","Polypodiopsida","2012",NA,NA,NA,NA,"35W50'25''","8S42'50''",NA
"63","2019-10-07 09:38:43-03","UEFS","HUEFS","84179","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","M.A.Kieling-Rubio","Lopes, M.S.","542","2002","04","03",NA,"Brasil","Pernambuco","Jaqueira","Usina Colônia, (Serra do Quengo)","-35.840278","-8.713889","713","713",NA,"Mata atlântica.","HUEFS0084179","HUEFS0084179","Polypodiopsida","2012",NA,NA,NA,NA,"35W50'25''","8S42'50''",NA
"64","2019-10-07 09:38:43-03","UEFS","HUEFS","84188","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","M.A.Kieling-Rubio","Lopes, M.S.","213","2001","05","31",NA,"Brasil","Pernambuco","Jaqueira","Usina Colônia, Mata do Quengo","-35.840278","-8.713889","700","700",NA,NA,"HUEFS0084188","HUEFS0084188","Polypodiopsida","2012","03",NA,NA,NA,"35W50'25''","8S42'50''",NA
"65","2019-10-07 09:38:43-03","UEFS","HUEFS","84224","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","M.A.Kieling-Rubio","Lopes, M.S.","554","2002","04","03",NA,"Brasil","Pernambuco","Jaqueira","Usina Colônia, (Serra do Quengo.)","-35.840278","-8.713889","713","713",NA,NA,"HUEFS0084224","HUEFS0084224","Polypodiopsida","2012",NA,NA,NA,NA,"35W50'25''","8S42'50''",NA
"66","2019-10-07 09:38:43-03","UEFS","HUEFS","84232","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","M.A.Kieling-Rubio","Lopes, M.S.","266","2001","05","31",NA,"Brasil","Pernambuco","Jaqueira","Usina Colônia, (Serra do Quengo).","-35.840278","-8.713889","713","713",NA,"Mata Atlântica.","HUEFS0084232","HUEFS0084232","Polypodiopsida","2012",NA,NA,NA,NA,"35W50'25''","8S42'50''",NA
"67","2019-11-07 11:16:27-03","UFMG","BHCB-SL","98609","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Almeida, TE; Heringer, G","10925","2006","05","07","América","Brasil","Minas Gerais","Conselheiro Pena","Parque Estadual de Sete Salões, Área com Floresta Estacional Semidecidual secundária com palmeira (Attalea sp) e Cactus, além de afloramentos rochosos dentro e no entorno.","-0.689514","-19.2585","545","545",NA,"Rupícola no interior de mata.",NA,NA,NA,"2009","11",NA,NA,NA,"-0.689514","-19.2585",NA
"68","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90422","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9993","2004","11","01","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.288278","-18.186361","1150","1350",NA,"Terrestre em mata periodicamente inundável.",NA,NA,NA,"2010","03",NA,NA,NA,"-43.288278","-18.186361",NA
"69","2019-11-07 11:16:27-03","UFMG","BHCB-SL","136161","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","218","2010","03","02","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Vale Verde.","-41.842611","-20.419361","1251","1251",NA,"Epífita.",NA,NA,NA,NA,NA,NA,NA,NA,"-41.842611","-20.419361",NA
"70","2019-11-07 11:16:27-03","UFMG","BHCB-SL","145318","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Souza, FS; Salino, A","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1249","2010","12","03","América","Brasil","Minas Gerais","Alto Jequitibá","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.404694","-20.682611","1849","1849",NA,"Epífita na base da árvore no interior de mata ciliar.",NA,NA,NA,"2011","12",NA,NA,NA,"-42.404694","-20.682611",NA
"71","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90427","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9998","2004","11","01","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.288278","-18.186361","1150","1350",NA,"Rupícola em mata.",NA,NA,NA,"2010","03",NA,NA,NA,"-43.288278","-18.186361",NA
"72","2019-11-07 11:16:27-03","UFMG","BHCB-SL","59154","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Moran, RC; Mickel, JT","Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6762","2001","05","05","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo de Picinguaba, Sertão do Ubatumirim. Floresta ombrófila densa da Encosta da Serra do Mar.","-44.89","-23.295333","30","30",NA,"Rupícola na margem de rio",NA,NA,NA,"2004","11",NA,NA,NA,"-44.89","-23.295333",NA
"73","2019-11-07 11:16:27-03","UFMG","BHCB-SL","31535","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A","2503","1996","02","03","América","Brasil","São Paulo","Ubatuba","Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar.","-45.036389","-23.461111",NA,NA,NA,"Epífita em árvore caída, a ca. 1,5m de altura, sobre um rio, interior de floresta.",NA,NA,NA,"2010","03",NA,NA,NA,"-45.036389","-23.461111",NA
"74","2019-11-07 11:16:27-03","UFMG","BHCB-SL","31485","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Salino, A","Salino, A","2457","1996","01","30","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, estrada para Casa da Farinha","-44.853056","-23.350278",NA,NA,NA,"Epífita a ca. 1,5m de altura, interior de floresta de planície.",NA,NA,NA,"2001","12",NA,NA,NA,"-44.853056","-23.350278",NA
"75","2019-11-07 11:16:27-03","UFMG","BHCB-SL","99382","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Lombardi, JA; Mota, RC; Stehmann, JR","10071","2005","02","24","América","Brasil","Minas Gerais","Santa Maria do Salto","Distrito de Talismã, Floresta ombrófila densa montana.","-0.667572","-16.404139","850","1000",NA,"Terrestre no interior de mata.",NA,NA,NA,"2009","11",NA,NA,NA,"-0.667572","-16.404139",NA
"76","2019-12-19 16:20:38-03","UFMG","BHCB-SL","109368","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Salino, A","Rolim, LB; Almeida, TE; Silva, JL","356","2006","04","04","América","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Cibrão.","-43.474306","-20.474528","664","664",NA,"Epífita em beira de córrego. Floresta Estacional Semidecidual Montana.","BHCB000826","BHCB000826",NA,"2007","02","08",NA,NA,"-43.474306","-20.474528",NA
"77","2019-11-07 11:16:27-03","UFMG","BHCB-SL","163066","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Salino, A","Almeida, TE; Salino, A; Campos-Rocha, A","3256","2013","04","01","América","Brasil","São Paulo","Juquiá","Curso Taxonomia de Campo USP/ESALQ - UNICAMP. Reserva Votorantim, Complexo Juquiá, Trilha da Chaminé, UHE Alecrim. Floresta Ombrófila Densa a beira do rio.","-47.510556","-24.100833","266","266",NA,"Erva epífita a 2m de altura em tronco caído sobre o rio, no interior de floresta.",NA,NA,NA,"2013","04",NA,NA,NA,"-47.510556","-24.100833",NA
"78","2019-11-07 11:16:27-03","UFMG","BHCB-SL","98667","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Almeida, TE; Heringer, G","10983","2006","10","09","América","Brasil","Minas Gerais","Caratinga","Trilha para a Gruta de Sete Salões e Pico do Garrafão a partir da fazenda dos Correa. Área com Floresta Estacional Semidecidual e Campo Rupestre.","-0.689519","-19.278389","770","770",NA,"Rupícola no interior de mata.",NA,NA,NA,"2009","11",NA,NA,NA,"-0.689519","-19.278389",NA
"79","2019-11-07 11:16:27-03","UFMG","BHCB-SL","31537","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade",NA,"Salino, A","2504","1996","02","03","América","Brasil","São Paulo","Ubatuba","Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar","-45.036389","-23.461111",NA,NA,NA,"Epífita em árvore caída, a ca. 1,5m de altura, sobre um rio, interior de floresta.",NA,NA,NA,NA,NA,NA,NA,NA,"-45.036389","-23.461111",NA
"80","2019-11-07 11:16:27-03","UFMG","BHCB-SL","124343","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Heringer, G; Megale, ME","13789","2008","09","11","América","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, base de Santa Marta. Floresta Ombrófila Densa Montana ao longo do rio Santa Marta","-41.732167","-20.495972","960","960",NA,"Rupícola a margem de rio e borda de floresta",NA,NA,NA,"2010","03",NA,NA,NA,"-41.732167","-20.495972",NA
"81","2019-11-07 11:16:27-03","UFMG","BHCB-SL","126361","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14085","2008","12","04","América","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Trilha com a entrada em frente ao port?o da sede","-40.557444","-19.903972","860","860",NA,"Epifita no interior de floresta",NA,NA,NA,"2010","03",NA,NA,NA,"-40.557444","-19.903972",NA
"82","2019-11-07 11:16:27-03","UFMG","BHCB-SL","74823","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A","8069","2002","09","28","América","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça Gruta da Bocaína","-43.463333","-20.126583",NA,NA,NA,"Rupícola no interior de floresta.",NA,NA,NA,"2009","11",NA,NA,NA,"-43.463333","-20.126583",NA
"83","2019-11-07 11:16:27-03","UFMG","BHCB-SL","134056","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A; Viveros, RS","14702","2009","10","31","América","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Macieira; Floresta Nebular e Campo de Altitude","-41.829389","-20.480889","1835","1835",NA,"Epífita Baixa",NA,NA,NA,"2010","03",NA,NA,NA,"-41.829389","-20.480889",NA
"84","2019-11-07 11:16:27-03","UFMG","BHCB-SL","31612","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A","2583","1996","02","24","América","Brasil","Espírito Santo","Santa Teresa","Estação Ecológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Epífita na base de tronco de árvore, interior da floresta.",NA,NA,NA,"2009","11",NA,"23813","auto",NA,NA,NA
"85","2019-11-07 11:16:27-03","UFMG","BHCB-SL","31638","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A","2609","1996","02","24","América","Brasil","Espírito Santo","Santa Teresa","Estação Ecológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Epífita na base de tronco de árvore, interior da floresta.",NA,NA,NA,"2009","11",NA,"23813","auto",NA,NA,NA
"86","2021-01-12 15:24:05-03","UFMG","BHCB-SL","30290","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Melo, LCN","Salino, A","1925","1993","11","17","América","Brasil","Rio de Janeiro","Paraty","Cachoeira da praia do Manduri","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Epífita, a margem de rio, interior da floresta.",NA,NA,NA,"2009","11",NA,"34470","auto",NA,NA,NA
"87","2021-01-12 15:24:05-03","UFMG","BHCB-SL","29393","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Salino, A","Salino, A","2025","1994","07","21","América","Brasil","São Paulo","Sete Barras","Fazenda Intervales; Base de Saibadela, Trilha do Quilombo.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Epífita crescendo a ca. 2,3m de altura, no interior da floresta.",NA,NA,NA,"2001","12",NA,"34059","auto",NA,NA,NA
"88","2019-11-07 11:16:27-03","UFMG","BHCB-SL","30224","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Salino, A","Salino, A","1853","1993","11","10","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Sobre rocha, no interior da floresta.",NA,NA,NA,"2001","12",NA,"34265","auto",NA,NA,NA
"89","2019-11-01 15:17:56-03","UnB","UB","135337","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Kieling-Rubio, MA","Rolim, LB; et al.","356","2006","04","04","Southern America","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi. Cibrão","-43.4160995483398","-20.377799987793",NA,NA,NA,"Epífita em beira de córrego; Floresta Estacional Semidecidual Montana","UB0033719","UB0033719",NA,"2012",NA,NA,"33524","auto",NA,NA,NA
"90","2019-11-01 15:17:56-03","UnB","UB","103742","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Sehnem, A","Anderson, WR; et al.","10144","1973","05","12","Southern America","Brasil","Goiás",NA,"Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, 6 km NE of Mossamedes",NA,NA,"700","780",NA,"Terrestrial; In and along margin of forest on lower eastern slope of serra. On stream banks in forest","UB0033720","UB0033720",NA,"1976",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-04 15:47:00-03","IF","SPSF","30666","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","A.Salino","A. Salino et al.","6762","2001","05","05","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo de Picinguaba","-44.833889","-23.362222","30","30",NA,"COLETA: Rupícola na margem de rio.; GEOGRAFIA: Sertão do Ubatumirim. Floresta Ombrófila Densa da Encosta da Serra do Mar.;",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-04 15:47:00-03","IF","SPSF","32047","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","A.Salino","A. Salino et al.","6668","2001","05","02","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.836944","-23.340556","40","40",NA,"COLETA: Epífita a 1 metro de altura.; GEOGRAFIA: Trilha do Jatobá. Floresta Ombrófila Densa.;",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-08 12:46:32-03","UFRGS","ICN","173612","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Kieling-Rubio, MA","Kieling-Rubio, MA","431","2009","10","13","América do Sul","Brasil","PR","Morretes","Serra da Graciosa, Rio Mãe Catira,","-48.866667","-25.35","871","871",NA,"Floresta Ombrófila Mista Alto montana; epífito",NA,NA,NA,NA,NA,NA,NA,NA,"-48.866667","-25.35",NA
"94","2021-02-08 12:46:32-03","UFRGS","ICN","051346","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Sehnem, A","Citadini, V; et al.","s.n.","1979","12","15","América do Sul","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Terrícola; Interior de mata pluvial",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"95","2021-02-08 12:46:32-03","UFRGS","ICN","173660","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Kieling-Rubio, MA","Kieling-Rubio, MA","17","2011","02","20","América do Sul","Brasil","PR","Morretes","Porto de Cima, em direção ao Pico Marumbi","-48.883611","-25.442778","133","133",NA,"Floresta Ombrófila Densa; epífito",NA,NA,NA,NA,NA,NA,NA,NA,"-48.883611","-25.442778",NA
"96","2021-02-08 12:46:32-03","UFRGS","ICN","014354","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","iguapense","Elaphoglossum iguapense","Brade","Kieling-Rubio, MA","Dutra, J","354",NA,NA,NA,"América do Sul","Brasil","RS","São Leopoldo","Morro das Pedras","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA
