"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"210","2020-12-11 11:33:01-03","UFMG","BHCB","118638","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Carmo, FF","3295","2008","07","26","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Coletado em blocos de quartzito.",NA,"Parque Estadual do Itacolomi.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.482778","-20.417222",NA,"1650","1650",NA,NA,"-43.482778","-20.417222",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:33:01-03","UFMG","BHCB","135484","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Mendes, MS; Neves, GS","s.n.","2007","07",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Campo Rupestre",NA,"Mina de Capanema.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Mariana","-43.605278","-20.192222",NA,"1400","1400",NA,NA,"-43.605278","-20.192222",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:33:01-03","UFMG","BHCB","132394","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Batista, JAN; Martins, CAN","2235d","2007","11","14","Southern America","Brasil","Minas Gerais",NA,NA,"Erva terrestre; Campo limpo seco; solo areno-argiloso, marrom-claro; área anteriormente queimada","BHCB008509","APE Manancial Pau de Fruta, Área da COPASA, área a esquerda da pista cerca de 7km W de Diamantina em direção a Gouveia","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Diamantina","-43.669456","-18.257233",NA,"1359","1359","2014",NA,"-43.669456","-18.257233",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:33:01-03","UFMG","BHCB","161959","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Fernandes, AC; Bünger, MO; Borsali, EF; Machado, TM","122","2010","09","30","Southern America","Brasil","Minas Gerais",NA,NA,"Erva, 30cm alt. Flores brancas; Campo rupestre","BHCB032575","Parque Estadual do Itacolomi, Trilha para o pico, próximo à lagoa seca","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.496333","-20.431861",NA,"1442","1442","2016","01","-43.496333","-20.431861",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:33:01-03","UFMG","BHCB","168233","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","527","2013","01","09","Southern America","Brasil","Minas Gerais",NA,NA,"Projeto Lacunas do Conhecimento.; Herbácea; Campo Rupestre Ferruginoso Arbustivo.","BHCB034903","Mina Capitão do Mato, Litotipo: Itabirito dolomítico e filito dolomítico e argiloso, indiferenciados.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Nova Lima","-43.966667","-20.098889",NA,"1395","1395","2016","03","-43.966667","-20.098889",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:33:01-03","UFMG","BHCB","179030","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2574","2015","09","18","Southern America","Brasil","Minas Gerais",NA,NA,"Prensado em álcool. Determinação por foto; Arbusto; ca. 1,0m alt; brácteas involucrais verdes; flores e pappus dos aquênios cremes.; Cerrado",NA,"RPPN Capanema","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.605","-20.197222",NA,NA,NA,"2015","11","-43.605","-20.197222",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:33:01-03","UFMG","BHCB","180267","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Fernandes, AC; Viana, PL; Mota, NFO; Paula, LFA; Jorge, TB","218","2010","10","13","Southern America","Brasil","Bahia",NA,NA,"Campo rupestre.","BHCB032635","Pico das Almas, Trilha subida para o pico.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Rio de Contas","-41.935556","-13.54975",NA,"1519","1519",NA,NA,"-41.935556","-13.54975",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:33:01-03","UFMG","BHCB","191391","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Vidal, CV","s.n.","2017","11","29","Southern America","Brasil","Minas Gerais",NA,NA,"Campo Rupestre sobre Canga","BHCB191391",NA,"Dicotyledon",NA,"(Gardner) Cabrera",NA,"Rio Acima","-43.687778","-20.085556",NA,"1600","1600",NA,NA,"-43.687778","-20.085556",NA,NA,NA,NA,NA,NA,NA
"218","2021-01-29 17:16:15-03","UFMG","BHCB","56189","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides","Typus","Gardner, G","4938",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB000056",NA,"Dicotyledon",NA,"(Gardner) Cabrera",NA,"Formiga","-45.426399230957","-20.4643993377686","BHCB000056",NA,NA,"2005","06",NA,NA,NA,NA,"46203","auto",NA,NA,NA
"219","2020-12-11 11:33:01-03","UFMG","BHCB","56250","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Duarte, AP","2798","1950","08","19","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado. Muito alterado pela presença do homem, ruderal.",NA,NA,"Dicotyledon",NA,"(Gardner) Cabrera",NA,"Patos de Minas","-46.5181007385254","-18.5788993835449",NA,"800","800",NA,NA,NA,NA,NA,NA,"69541","auto",NA,NA,NA
"220","2020-12-11 11:33:01-03","UFMG","BHCB","83918","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Giulietti, AM; Menezes, NL de; Semir, J; Mattos, AJ; Giulietti, AM","s.n.","1981","08","30","Southern America","Brasil","Minas Gerais",NA,NA,"Flora de Campos Rupestres. Arbustivo, 1,8m. Capítulos creme.; Arbustivo, 1,8m. Capítulos creme.; Flora de Campos Rupestres.","BHCB008508","24km na estrada Diamantina-Conselheiro Mata.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"2005","06",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"221","2020-12-11 11:33:01-03","UFMG","BHCB","56188","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, AFM","15032","1884","11","13","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbustivo. Flor amarela.",NA,"Aldeia de Ouro Branco.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA
"222","2020-12-11 11:33:01-03","UFMG","BHCB","103972","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Teles, AM","275","2006","10","20","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Arbustivo, ca. 1m. Capítulos com flores passadas.",NA,"Cardial Mota. Parque Nacional da Serra do Cipó.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"223","2020-12-11 11:33:01-03","UFMG","BHCB","56190","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Barreto, HLM","5258","1936","08","23","Southern America","Brasil","Minas Gerais",NA,NA,"Campo. Muito frequente. Arbustivo, 0,5m. Flor alva.",NA,"Faria.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Andrelândia","-44.3092002868652","-21.7397003173828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26456","auto",NA,NA,NA
"224","2020-12-11 11:33:01-03","UFMG","BHCB","107371","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Mendes, MS; Brina, AE","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Campo rupestre. Arbustivo.",NA,"Mineração Casa de Pedra - CSN.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Congonhas","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA
"225","2020-12-11 11:33:01-03","UFMG","BHCB","107320","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Mendes, MS; Brina, AE","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Habitat: campo rupestre; Hábito: arbustivo",NA,"Mineração Casa de Pedra - CSN.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Congonhas","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA
"226","2020-12-11 11:33:01-03","UFMG","BHCB","4947","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Andrade, PM de; Grandi, TSM","1151","1982","08","22","Southern America","Brasil","Minas Gerais",NA,NA,"Campo rupestre. Subarbustivo, 1m.",NA,"Morro do Chapéu.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA
"227","2020-12-11 11:33:01-03","UFMG","BHCB","59844","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Roth, L","1649","1955","07","27","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado. Arbustivo, 0,5-1m. Em touceiras. Flores brancas.",NA,"Pampulha.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"228","2020-12-11 11:33:01-03","UFMG","BHCB","56193","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Barreto, HLM","11625","1945","08","11","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado. Muito frequente. Arbustivo, 0,8m, cespitoso. Flor alva.",NA,"Posto Eli.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA
"229","2020-12-11 11:33:01-03","UFMG","BHCB","68508","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Klinger, P","75","1960","08","05","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Em litosolo e podosolo de quartzito. Flores alvas.",NA,"Rio Grande. Barragem de Furnas.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"São João Batista do Glória","-46.5055999755859","-20.6413993835449",NA,"1200","1200",NA,NA,NA,NA,NA,NA,"29048","auto",NA,NA,NA
"230","2020-12-11 11:33:01-03","UFMG","BHCB","122211","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Vidal, WN; Vidal, MRR (471); Egypto, C; Araújo, GM","451","1978","07","13","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado, próximo do caminho. Regular na região. Flores brancas.",NA,"Rodovia Uberlândia-Araguari, rumo a Goiânia, km 644, entrando para uma estradinha de barro.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"231","2020-12-11 11:33:01-03","UFMG","BHCB","31022","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Duarte, AP","11170","1970","06","29","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Solo de canga.",NA,"Serra de Gandarela.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Rio Acima","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA
"232","2020-12-11 11:33:01-03","UFMG","BHCB","31023","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Duarte, AP","11185","1978","11","04","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Solo rochoso em canga.",NA,"Serra de Gandarela.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Rio Acima","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA
"233","2020-12-11 11:33:01-03","UFMG","BHCB","31024","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Duarte, AP","12053","1969","11","13","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil. Formação de itabirito. Ca. 1,7m.",NA,"Serra de Gandarela.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Rio Acima","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA
"234","2020-12-11 11:33:01-03","UFMG","BHCB","56170","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Magalhães, GM","1055","1942","01","18","Southern America","Brasil","Minas Gerais",NA,NA,"Campo pedregoso. Pouco frequente. Arbustivo, 1m. Folhas perfumadas. Flor amarela.",NA,"Serra de Lavras Novas., Alto da serra.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA
"235","2020-12-11 11:33:01-03","UFMG","BHCB","13824","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Andrade, IR; Horta, MB; Costa, ME; Braga, MMN; Atalla, NC","297","1988","10","21","Southern America","Brasil","Minas Gerais",NA,NA,"Campo rupestre. Subarbustivo.",NA,"Serra de Ouro Branco.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA
"236","2020-12-11 11:33:01-03","UFMG","BHCB","56171","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, AFM","15031","1884","11","10","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbustivo. Flores alvacentas.",NA,"Serra de Ouro Branco.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA
"237","2020-12-11 11:33:01-03","UFMG","BHCB","89509","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Alves, TMA; Sobral, M","241","2003","11","01","Southern America","Brasil","Minas Gerais",NA,NA,"Plantas do Brasil.",NA,"Serra do Caraça.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA
"238","2020-12-11 11:33:01-03","UFMG","BHCB","56192","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Barreto, HLM","4338","1933","08","13","Southern America","Brasil","Minas Gerais",NA,NA,"Campo. Muito frequente. Arbustivo, 0,7m. Flor alva.",NA,"Serra do Cipó., Km 116.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA
"239","2020-12-11 11:33:01-03","UFMG","BHCB","54722","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nestor, J","s.n.","1942","10","02","Southern America","Brasil","Minas Gerais",NA,NA,"Campo. Muito frequente. Arbustivo, 0,4m. Flor alaranjada.",NA,"Serra do Curral.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"240","2020-12-11 11:33:01-03","UFMG","BHCB","56191","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Barreto, HLM","4336","1932","08","28","Southern America","Brasil","Minas Gerais",NA,NA,"Campo. Pouco frequente. Arbustivo.",NA,"Serra do Taquaril.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"241","2020-12-11 11:33:01-03","UFMG","BHCB","26698","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Carvalho, MG; Silva, ST da","458","1991","07","25","Southern America","Brasil","Minas Gerais",NA,NA,"Cemig/ Enerconsult - Estudos de viabilidade da UHE irapé - Levantamento florístico. Cerrado. Subarbustivo.",NA,"Várzea da Estiva.","Dicotyledon",NA,"(Gardner) Cabrera",NA,"Botumirim","-43.010799407959","-16.872200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39434","auto",NA,NA,NA
"242","2009-06-29 10:26:00-03","MO","MOBOT","100197392","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"R. Romero","Romero 4427","1997","8","19","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Estrada para São Roque, 3 km da Guarita de Sacramento, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,"(Gardner) Cabrera","J.N. Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"243","2009-08-04 15:43:00-03","MO","MOBOT","100205071","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"J.N. Nakajima","Nakajima 1203","1995","7","14","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Guarita de Sacramento, PARNA Serra da Canastra, São Roque de Minas.",NA,NA,"(Gardner) Cabrera","J.N. Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"244","2021-03-04 11:04:30-03","UFRB","HURB","11864","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Costa, G.; Carvalho, D.N.","2036","2016","10","01",NA,"Brasil","Bahia",NA,NA,NA,"HURB000011864","Morro do Mucambo;",NA,NA,"(Gardner) Cabrera","L.Benoit","Conceição do Coité","-39.2827987670898","-11.5638999938965",NA,NA,NA,"2018","01","39º12'","11º30'",NA,NA,"39025","auto",NA,NA,NA
"245","2019-05-23 11:07:51-03","UFLA","ESAL","3003","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 1.5; ;; cerrado",NA,"Rosario",NA,NA,"(Gardner) Cabrera","D. A. C.","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA
"246","2019-05-23 11:07:51-03","UFLA","ESAL","2875","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 2.0; ;; cerrado",NA,NA,NA,NA,"(Gardner) Cabrera","H. F. Leitão Filho","Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA
"247","2019-12-19 11:17:22-03","UFG","UFG","50812","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"M.A. Pena; M.C. Watanabe","877","2008","05","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"UFG0050812","Serra do Cipó",NA,NA,"(Gardner) Cabrera","M.A. Pena","Santana do Riacho","-43.560833","-19.456389","UFG0050812","1226","1226","2009",NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA,NA,NA
"248","2019-12-19 11:17:22-03","UFG","UFG","40229","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"R.Romero; et al.","2873","1995","04","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"UFG0040229",NA,NA,NA,"(Gardner) Cabrera","R. Romero","São Roque de Minas","-46.3657989501953","-20.2453002929688","UFG0040229",NA,NA,"1995","09",NA,NA,"27",NA,"57119","auto",NA,NA,NA
"249","2019-12-19 11:17:22-03","UFG","UFG","40296","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; et al.","1364","1995","04","25",NA,"Brasil","Minas Gerais",NA,NA,NA,"UFG0040296",NA,NA,NA,"(Gardner) Cabrera","J.Nakajima","São Roque de Minas","-46.3657989501953","-20.2453002929688","UFG0040296",NA,NA,"1995","09",NA,NA,"25",NA,"57119","auto",NA,NA,NA
"250","2019-06-10 10:10:16-03","FZB-BH","BHZB","10049","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Ordones, J. et al.","2085","2012","11","26",NA,"Brasil","MG",NA,NA,"Ponto 93,635798 7893206 1297 m. Duplicata doada para Herbário HUFU ( doada como Ordones 2084)",NA,"RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas",NA,NA,NA,NA,"Santana do Riacho","-43.709444","-19.049444",NA,"1297","1297",NA,NA,"43W 42' 34","19S 02' 58",NA,NA,NA,NA,NA,NA,NA
"251","2019-06-10 10:10:17-03","FZB-BH","BHZB","10338","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Ferreira Junior, C.A. et al.","1279","2013","10","17",NA,"Brasil","MG",NA,NA,"1m, folhas aromáticas, caule avermelhado, flores passadas, Mata do lado direito da casa sede. Outro coletor: Fernandes, F.M.",NA,"RPPN Brumas do Espinhaço. Margens do córrego Ventania.",NA,NA,NA,"A.M, Teles","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"2016","03",NA,NA,"17",NA,"26557","auto",NA,NA,NA
"252","2019-06-10 10:10:17-03","FZB-BH","BHZB","9508","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Ferreira Junior, C.A. et al.","565","2012","09","11",NA,"Brasil","MG",NA,NA,"Ponto 93, 635798 7893206 1297 metros . Duplicata doada para Herbário HUFU.",NA,"RPPN Brumas do Espinhaço e Ermo do Gerais",NA,NA,NA,"Jimi Nakajima","Santana do Riacho","-43.709444","-19.049444",NA,"1297","1297","2013","02","43W 42' 34","19S 02' 58",NA,NA,NA,NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","3070811","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"G. Hatschbach & R. Kummrow","49684","1985","9","14","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827150","Barro Preto (Mun. Gouveia)",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827150_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2934290","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22138","1969","1","17","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827148","Serra do Espinhaco, ca 27 km S.W. of Diamanrtina on road to Gouveia",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827148_01","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2855692","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"R. M. King, S. A. Mori, T. S. Santos & J. Hage","8095","1979","7","22","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827151","Municipio de Rio de Contas, base de Pico das Almas, a 18 km as NW d Rio de Contas",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827151_01","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","1933036","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"L. O. Williams & V. Assis","7519","1945","9","12","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827149","Serra do Curral, Municipio of Nova Lima",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827149_01","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","3671708","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"A. P. Duarte","11185","1968","11","4","South America","Brazil",NA,NA,NA,NA,"US01827145","Rio Acima-MG,. Serra do Gandarela",NA,"Asterales","Cabrera",NA,NA,NA,NA,"US01827145_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3644726","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"N. Roque & A. Quaresma","3716","2012","9","22","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01827146","Planalto Diamantina, Gouveia, Estrada para Barao do Guaicui",NA,"Asterales","Cabrera",NA,NA,"-43.7028","-18.3769","US01827146_01","1434",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3280482","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"W. Ganev","1102","1992","9","17","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01827153","Catoles, Municipio de Abaira, Agua Limpa, fazenda Catoles de Cima",NA,"Asterales","Cabrera",NA,NA,"-41.87","-13.3","US01827153_01","1350",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
