"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"49","2020-10-14 10:00:47-03","FURB","FURB","42103","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides",NA,"Salino, A","Melo, L.C.N.; Salino, A. & Dittrich, V.A.O.","116","2001","07","19",NA,"Brasil","Minas Gerais","Bairro Juncal, Sítio Queda d#?#água.","-45.9094444","-22.7305556","153","153",NA,NA,"FURB06890","FURB06890","Sapucaí-Mirim","2001","08",NA,"-45.9094444","-22.7305556",NA,NA,NA,NA,NA
"50","2021-03-31 19:17:48-03","UCS","HUCS","51609","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J.Sm.","Gonzatti, F.","Gonzatti, F.","4008","2017","11","19",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","-44.732778","-22.361111","2200","2200",NA,"Fanerófita em matas nebulares de encosta com regato. Interior da mata. Transição para o campo rupestre. Subida para a sede.","HUCS007464",NA,"Itatiaia","2021","02",NA,"-44.732778","-22.361111",NA,NA,NA,NA,NA
"51","2021-03-16 17:56:14-03","UCS","HUCS","47713","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J.Sm.","Gonzatti, F.","Gonzatti, F.","4417","2018","05","01",NA,"Brasil","São Paulo","Serra da Bocaina, Parque Nacional","-44.616639","-22.733889","1513","1513",NA,"Fanerófita em bordo de mata e arroio ca. 60-70cm de altura","HUCS001494","HUCS001494 HUCS001494_01","São José do Barreiro","2018","05",NA,"-44.616639","-22.733889",NA,NA,NA,NA,NA
"52","2021-03-16 17:56:14-03","UCS","HUCS","51431","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J.Sm.","Gonzatti, F.","Gonzatti, F.","2992","2016","11","17",NA,"Brasil","Santa Catarina","Alto Quiriri","-48.976778","-26.024583","1370","1370",NA,"Planta fanerófita no interior da mata, em vale, ca. 1,5m de altura. Com aflébias muito ramificadas na base das frondes.","HUCS007578",NA,"Garuva","2021","01",NA,"-48.976778","-26.024583",NA,NA,NA,NA,NA
"53","2021-03-16 17:56:14-03","UCS","HUCS","47443","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J.Sm.","Gonzatti, F.","Gonzatti, F.","4268","2018","03","22",NA,"Brasil","Rio Grande do Sul","estrada do Faxinal, início da descida, próximo ao antigo posto fiscal","-50.1446990966797","-29.0478000640869",NA,NA,NA,"na mata nebular","HUCS001567","HUCS001567 HUCS001567_01 HUCS001567_02 HUCS001567_03","Cambará do Sul","2018","04",NA,NA,NA,"30776","auto",NA,NA,NA
"54","2021-03-16 17:56:14-03","UCS","HUCS","22738","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S. Conant","Gonzatti, F.","Jürgens, C.","147","1900",NA,NA,NA,"Brasil","Rio Grande do Sul","Montealverne","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.; an den feuchten Felsen eines","HUCS004592","HUCS004592","Santa Cruz do Sul","2016","05",NA,NA,NA,"38612","auto",NA,NA,NA
"55","2020-12-21 16:21:48-03","MBM","MBM","388383","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.","Pereira, J.B.S.","Labiak, P.H.; Pereira, J.B.S.; Marinero, F.; Pereira, J.B.S.; Marinero, F.","4749","2008","07","09","Southern America","Brazil","Paraná","Parque Estadual Pico do Paraná, trilha na cela","-48.833333","-25.25","1600","1600",NA,"Terrícola.; No interior da mata.","MBM388383","MBM388383","Campina Grande do Sul",NA,NA,NA,"-48.833333","-25.25",NA,NA,NA,NA,NA
"56","2020-12-21 16:21:48-03","MBM","MBM","429744","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.","Canestraro, B.K.","Canestraro, B.K.; Lozano, E.D.; Engels, M.E.; Ariati, V.; Lozano, E.D.; Engels, M.E.; Ariati, V.","1475","2019","01","15","Southern America","Brazil","Paraná","Morro Caratuva, na base","-48.835611","-25.23725","1482","1482",NA,"Terrícola, subarborescente, interior de floresta, ciófita, margem de riacho.; Floresta Ombrófila Densa Altomontana.","MBM429744",NA,"Campina Grande do Sul","2019","02",NA,"-48.835611","-25.23725",NA,NA,NA,NA,NA
"57","2020-12-21 16:21:48-03","MBM","MBM","429614","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.","Canestraro, B.K.","Canestraro, B.K.; Lozano, E.D.; Brotto, M.L.; Lozano, E.D.; Brotto, M.L.","963","2016","07","24","Southern America","Brazil","Paraná","Parque Estadual Serra da Baitaca, Trilha entre o Morro Anhangava e o Morro do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Terrícola/humícola, arborescente, caule ereto ou decumbente, pecíolo sem espinhos, aflébias na base do pecíolo, ciófila, caule entre 0,3 e 0,7 m. compr., folha com até 1,3m.; Floresta Ombrófila Densa Montana.","MBM429614",NA,"Quatro Barras","2017","01",NA,NA,NA,"17116","auto",NA,NA,NA
"58","2019-11-01 15:28:45-03","PUC-RIO","FCAB","0430","PreservedSpecimen","Plantae",NA,"Pteridophyta","Cyatheaceae","Hemitelia","capensis",NA,"Hemitelia capensis",NA,NA,"P.E. Leite S.J.","s.n.","1945","08",NA,NA,"Brasil","São Paulo","Sanatório","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"000430",NA,"Campos do Jordão",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA
"59","2015-09-25 01:25:06-03","MNHN","RECOLNAT_MNHN_P","P00642444","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant",NA,"Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Monts Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642444' target='other'> <mi>dwc_moreinfo</mi></a>","P00642444","P00642444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5954",NA
"60","2015-09-03 17:11:46-03","MNHN","RECOLNAT_MNHN_P","P01392999","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant","Lehnert","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01392999' target='other'> <mi>dwc_moreinfo</mi></a>","P01392999","P01392999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-09-03 17:11:46-03","MNHN","RECOLNAT_MNHN_P","P01393000","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant","Lehnert","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393000' target='other'> <mi>dwc_moreinfo</mi></a>","P01393000","P01393000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-03 17:11:46-03","MNHN","RECOLNAT_MNHN_P","P01393001","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant","Lehnert","Glaziou, A.",NA,"1869","8","7",NA,"Brésil",NA,"Haut des Orgues. R.J.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393001' target='other'> <mi>dwc_moreinfo</mi></a>","P01393001","P01393001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3583",NA
"63","2015-09-03 17:11:46-03","MNHN","RECOLNAT_MNHN_P","P01393002","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant","Lehnert","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393002' target='other'> <mi>dwc_moreinfo</mi></a>","P01393002","P01393002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-09-03 17:11:46-03","MNHN","RECOLNAT_MNHN_P","P01393003","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant","Lehnert","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","2eme feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393003' target='other'> <mi>dwc_moreinfo</mi></a>","P01393003","P01393003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-03 17:11:46-03","MNHN","RECOLNAT_MNHN_P","P01393004","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S.Conant","Lehnert","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","1ere feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393004' target='other'> <mi>dwc_moreinfo</mi></a>","P01393004","P01393004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2015-09-23 04:37:59-03","MNHN","RECOLNAT_MNHN_P","P00625679","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Monts Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00625679' target='other'> <mi>dwc_moreinfo</mi></a>","P00625679","P00625679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5954",NA
"67","2015-09-04 17:45:46-03","MNHN","RECOLNAT_MNHN_P","P01352572","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Glaziou, A.",NA,"1870","4","2",NA,"Brésil",NA,"Serra des Orgues. (Frade) R. J.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01352572' target='other'> <mi>dwc_moreinfo</mi></a>","P01352572","P01352572_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4440",NA
"68","2015-09-04 17:45:46-03","MNHN","RECOLNAT_MNHN_P","P01352573","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Glaziou, A.",NA,"1870","4","2",NA,"Brésil",NA,"Serra des Orgues. (Frade) R. J.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01352573' target='other'> <mi>dwc_moreinfo</mi></a>","P01352573","P01352573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4440",NA
"69","2015-09-04 17:45:46-03","MNHN","RECOLNAT_MNHN_P","P01352574","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Glaziou, A.",NA,"1876","2","11",NA,"Brésil",NA,"Fazenda da Bocaina. Province de Sao Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01352574' target='other'> <mi>dwc_moreinfo</mi></a>","P01352574","P01352574_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7953",NA
"70","2015-09-04 17:45:46-03","MNHN","RECOLNAT_MNHN_P","P01352575","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Glaziou, A.",NA,"1876","2","11",NA,"Brésil",NA,"Fazenda da Bocaina. Province de Sao Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01352575' target='other'> <mi>dwc_moreinfo</mi></a>","P01352575","P01352575_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7953",NA
"71","2015-09-03 16:59:57-03","MNHN","RECOLNAT_MNHN_P","P01352576","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Glaziou, A.",NA,"1876","2","11",NA,"Brésil",NA,"Fazenda da Bocaina. Province de Sao Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01352576' target='other'> <mi>dwc_moreinfo</mi></a>","P01352576","P01352576_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7953",NA
"72","2015-09-03 18:17:46-03","MNHN","RECOLNAT_MNHN_P","P01561531","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01561531' target='other'> <mi>dwc_moreinfo</mi></a>","P01561531","P01561531_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-03 18:17:46-03","MNHN","RECOLNAT_MNHN_P","P01561532","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01561532' target='other'> <mi>dwc_moreinfo</mi></a>","P01561532","P01561532_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-03 18:17:11-03","MNHN","RECOLNAT_MNHN_P","P01561909","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Schwacke",NA,"1898","8","29",NA,"Brésil",NA,"Minas Geraés. Serra de Ouro Preto",NA,NA,"1120",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01561909' target='other'> <mi>dwc_moreinfo</mi></a>","P01561909","P01561909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13460",NA
"75","2015-09-03 18:22:37-03","MNHN","RECOLNAT_MNHN_P","P01615450","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"Rio Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01615450' target='other'> <mi>dwc_moreinfo</mi></a>","P01615450","P01615450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5661",NA
"76","2015-09-03 18:22:37-03","MNHN","RECOLNAT_MNHN_P","P01615451","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","capensis",NA,"Cyathea capensis","(L.f.) Sm.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. S. Cruz, Faz Nove Pamern, in declivibus saxosis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01615451' target='other'> <mi>dwc_moreinfo</mi></a>","P01615451","P01615451_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-09-29 14:53:13-03","UFPR","UPCB","81207","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.","Grupo Verde & Salino, A.","Dinato, D.O.","47","2012","10","25",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.017","-22.277","2035","2035",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata de encosta. Erva terrestre..","UPCB0030060","UPCB0030060","Teresópolis","2012","10",NA,"-43.017","-22.277",NA,NA,NA,NA,NA
"78","2020-09-29 14:53:13-03","UFPR","UPCB","67216","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.","Pereira, J.B.S.","Caddah, M.K.","748","2010","01","20",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilha para Pedra do Sino.","-43.038056",NA,"2030","2030",NA,"Coleta de população em sílica..","UPCB0000544","UPCB0000544 UPCB0000544_1","Teresópolis","2010","02","09","-43.038056",NA,NA,NA,NA,NA,NA
"79","2020-09-29 14:53:13-03","UFPR","UPCB","67960","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.","Pereira, J.B.S.","Pereira, J.B.S.","90","2007","12","17",NA,"Brasil","Paraná","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.25","1600","1600",NA,"Interior da mata, no solo, beira do córrego. Floresta Ombrófila Densa Altomontana.","UPCB0000541","UPCB0000541 UPCB0000541_1","Campina Grande do Sul","2008","01","01","-48.833333","-25.25",NA,NA,NA,NA,NA
"80","2020-09-29 14:53:13-03","UFPR","UPCB","69402","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.","Pereira, J.B.S.","Pereira, J.B.S.","10","2007","04","30",NA,"Brasil","Paraná","Parque Estadual Pico Paraná.","-48.833333","-25.25","1300","1300",NA,"Sobre o solo, interior da mata, entre as montanhas Caratuva e Itapiroca. Floresta Ombrófila Densa Altomontana..","UPCB0000540","UPCB0000540","Campina Grande do Sul","2008","01","01","-48.833333","-25.25",NA,NA,NA,NA,NA
"81","2020-09-29 14:53:13-03","UFPR","UPCB","54959","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.","Schwartsburd, P.B.","Schwartsburd, P.B.","835","2005","07","08",NA,"Brasil","Paraná","Galeria de rochas, nas margens do rio Jaguariaíva.","-49.7057991027832","-24.2511005401611","950","950",NA,"Rupícola dos paredões. Floresta Ombrófila Mista com Formações Areníticas e Campos Gerais..","UPCB0000537","UPCB0000537","Jaguariaíva",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA
"82","2020-09-29 14:53:13-03","UFPR","UPCB","63490","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.",NA,"Sylvestre, L.S.","1947","2006","01","01",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Em fenda de rocha às margens da trilha, lâmina foliar com 1,6m e pecíolo com 0,8m de compr..","UPCB0000542","UPCB0000542","Teresópolis",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA
"83","2020-09-29 14:53:13-03","UFPR","UPCB","63480","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(L.f.) J.Sm.",NA,"Sylvestre, L.S.",NA,"2006","01","01",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Em fenda de rocha ás margens da trilha, lâmina foliar com 1,6m e pecíolo com 0,8m de compr..","UPCB0000543","UPCB0000543","Teresópolis",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA
"84","2020-09-29 14:53:13-03","UFPR","UPCB","54222","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis","ssp. polypodioi","Alsophila capensis ssp. polypodioi","(L.f.) J.Sm.","Schwartsburd, P.B.","Schwartsburd, P.B.","674","2005","01","01",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, capão da Fortaleza, entre o platô de arenitos","-50","-25.233333","100","100",NA,"Rupícola, rizoma ereto (15cm), frondes em coroa. Ambiente muito úmido. Floresta ombrófila mista..","UPCB0000539","UPCB0000539","Ponta Grossa","2006","01","01","-50","-25.233333",NA,NA,NA,NA,NA
"85","2020-09-29 14:53:13-03","UFPR","UPCB","54233","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis","ssp. polypodioi","Alsophila capensis ssp. polypodioi","(L.f.) J.Sm.","Schwartsburd, P.B.","Schwartsburd, P.B.","711","2005","04","21",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, capão da Fortaleza","-50","-25.233333","100","100",NA,"Rupícola do interiorda mata e das formações areníticas, rizomas de 5 a 20cm comp. Floresta ombrófila mista com formações areníticas..","UPCB0000538","UPCB0000538 UPCB0000538_1","Ponta Grossa","2006","01","01","-50","-25.233333",NA,NA,NA,NA,NA
"86","2020-09-29 14:53:13-03","UFPR","UPCB","92618","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Alsophila","capensis","subsp. polypodioides","Alsophila capensis subsp. polypodioides","(Sw.) D.S. Conant","Matos, F.B.","Matos, F.B. | Matos, C.","2382","2013","10","21",NA,"Brasil","Santa Catarina","Rio Caveiras, Garganta do Diabo","-50.146111","-27.856667","980","980",NA,"Araucaria forest. Terrestrial among rocks within a small ravine.","UPCB0037222","UPCB0037222 UPCB0037222_1","Lages","2013","10",NA,"-50.146111","-27.856667",NA,NA,NA,NA,NA
"87","2010-04-15 17:18:00-03","MO","MOBOT","3275556","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S. Conant","Daid S. Conant","Alexander C. Brade","Brade 16527","1940",NA,NA,"South America","Brazil",NA,"Est do Rio, Serra dos Organas Pedra Assú,",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2010-04-15 17:18:00-03","MO","MOBOT","3275747","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Alsophila","capensis","polypodioides","Alsophila capensis polypodioides","(Sw.) D.S. Conant","David S. Conant","Alexander C. Brade","Brade 16527","1940",NA,NA,"South America","Brazil",NA,"Estado do Rio-Serra dos Orgãos-Pedra Assú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-03-18 10:37:54-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","(Sw.) D. S. Conant","RRC ID Flag","E. Rosenstock","270",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida","270",NA
"90","2015-12-09 09:33:19-02","F","FMNH-PTERIDOPHYTES","C0644786F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,"C0644786F","C0644786F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"91","2015-12-09 09:33:20-02","F","FMNH-PTERIDOPHYTES","C0644787F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"C0644787F","C0644787F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"92","2015-12-09 09:33:20-02","F","FMNH-PTERIDOPHYTES","C0644788F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Peru","Pasco",NA,"-75.25","-10.5",NA,NA,NA,NA,"C0644788F","C0644788F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"93","2015-12-09 09:33:20-02","F","FMNH-PTERIDOPHYTES","C0644789F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,"C0644789F","C0644789F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"94","2015-12-09 09:33:21-02","F","FMNH-PTERIDOPHYTES","C0644790F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Colombia","Antioquia",NA,"-75.5","7",NA,NA,NA,NA,"C0644790F","C0644790F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
"95","2015-12-09 09:33:21-02","F","FMNH-PTERIDOPHYTES","C0644791F","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Cyatheaceae","Alsophila","capensis",NA,"Alsophila capensis","J. Sm.",NA,NA,NA,NA,NA,NA,"South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"C0644791F","C0644791F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA
