"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus"
"50","2008-05-27 22:02:00-03","MO","MOBOT","169131","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 74001","1991","5","South America","Bolivia","Santa Cruz","Cerro de Santiago, 4 km NE of Santiago, semi-closed cerrado. Transects 2-4.",NA,NA,NA,NA,"P. Acevedo-R. (US)","17",NA,"-59.5","-18.33333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"629","6",NA
"51","2014-09-18 05:38:00-03","MO","MOBOT","1951430","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","N. Raes|G. Iraipi","Raes 229","2003","6","South America","Bolivia","Santa Cruz","60 km east of Ascension de Guarayos.",NA,NA,NA,NA,"N. Raes","12","Guarayos","-62.91666","-15.78333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"52","2011-03-22 12:00:00-03","MO","MOBOT","2984375","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Ludwig Riedel","Riedel 1286","1824","1","South America","Brazil",NA,"Mato Grosso/unm Mato Grosso. beprolar R. Guapori.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2010-10-07 15:18:00-03","MO","MOBOT","2999608","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17595","1966","6","South America","Brazil","Goiás","Drainage of the upper Rio Araguaia. Creek margin, ca. 78 km. S.E. of Aragarcas, road to Piranhas.",NA,NA,NA,NA,NA,"22",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-01-18 16:06:00-02","MO","MOBOT","3000409","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","M. Mendoza|S. P. Churchill|S. Guzmán|R.N. Ledezma","Mendoza 207","2002","3","South America","Bolivia","Santa Cruz","San Ramón. Carretera San Ramón-San Javier, km 53, a 200-300 m lado E del asfalto. Bosque desciduo, chiquitano altamente perturbado con campos de cultivo en las cercanías. Entrando por un camino que va al proyecto lechero, lugar húmedo cerca a un pequeño rio.",NA,NA,NA,NA,NA,"13","Nuflo de Chavez","-62.41138","-16.29111","390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2009-10-24 09:04:00-02","MO","MOBOT","3000600","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Tarciso S. Filgueiras|Fernando O. Zuloaga","Filgueiras 2249","1992",NA,"South America","Brazil","Distrito Federal","Flora do Cerrado. APA da Cafuringa.",NA,NA,NA,NA,"A. Fuentes",NA,NA,"-48","-15.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2013-05-16 13:30:00-03","MO","MOBOT","3000672","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","R.C. Quevedo","Quevedo Sopepí 528","1991","3","South America","Bolivia","Santa Cruz","San Ramón. Puquio Norte, cercanía Est. Castedo.",NA,NA,NA,NA,"A. Fuentes","19","Nuflo de Chavez","-62.45","-16.6375","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","3000826","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Frieda Billiet|B. Jadin","Billiet 3284","1984","6","South America","Paraguay","Nueva Asuncion","Cerro Leon, prés de l'ancienne mission. Abords de prairie marécageuse.",NA,NA,NA,NA,"D. Brunner","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-05-16 13:30:00-03","MO","MOBOT","3003134","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","R.C. Quevedo","Quevedo Sopepí 528","1991","3","South America","Bolivia","Santa Cruz","San Ramón. Puquio Norte, cercanía Est. Castedo.",NA,NA,NA,NA,"Acevedo-R.","19","Nuflo de Chavez","-62.45","-16.6375","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2013-02-13 05:33:00-02","MO","MOBOT","941622","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2972","1993","7","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. 75 km del aserradero Moira. Sobre el camino a Santa Rosa de la Roca. Bosque semideciduo de 15-18 m de altura.",NA,NA,NA,NA,"Acevedo (US)","3","Velasco","-61.5","-14.81666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-19 11:20:25-03","UFG","UFG","8303","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Rizzo, J.A.","8286","1972","09",NA,"Brasil","Goiás","A 8km de Campos Belos, para Taguatinga. Mata secundária e cerradão.",NA,"Cipó, corola branca.",NA,NA,"Somner, G.V.","04","Campos Belos","-46.7717018127441","-13.0367002487183",NA,NA,NA,NA,"1991","01","70364","auto",NA,"24",NA,NA,NA
"61","2019-12-19 11:20:25-03","UFG","UFG","8223","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Rizzo, J.A.","8169","1972","07",NA,"Brasil","Goiás","A 8km de Campos Belos, para Taguatinga. Mata secundária e cerradão.",NA,"Trepadeira, corola branca.",NA,NA,"Somner, G.V.","07","Campos Belos","-46.7717018127441","-13.0367002487183",NA,NA,NA,NA,"1991","01","70364","auto",NA,"24",NA,NA,NA
"62","2015-08-20 11:24:07-03","CPQBA","CPMA","2479","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Santos,H",NA,"2014","08",NA,"Brasil","São Paulo","Mata Santa Genebra",NA,NA,NA,NA,NA,"09","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US","3233119","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","A. H. Gentry, M. Peña & B. Mostacedo","74001","1991","5","South America - Neotropics","Bolivia","Santa Cruz","Cerro de Santiago, 4 km NE of Santiago.",NA,NA,NA,NA,NA,"17",NA,"-59.5","-18.3333","800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","3597590","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","M. Dematteis, J. Coulleri, E. I. Meza Torres & A. Vega","3526","2009","4","South America - Neotropics","Bolivia","Santa Cruz","Velasco, 12 km E de Concepción, camino a San Ignacio.",NA,NA,NA,NA,"Colleri, J. P.","5",NA,"-61.9964","-16.0331",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","3695713","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","S. G. Beck","25856","2001","4","South America","Bolivia","Santa Cruz","Prov. Ñuflo de Chávez, cerca de Concepcion, Estancia Las Delicias (Del Obispado)",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","17",NA,"-61.98","-16.1","475",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","2196701","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","A. Macedo","1775","1949","3","South America - Neotropics","Brazil","Minas Gerais","Mun. Ituiutaba: Pirapitinga.",NA,NA,"US00717621","US00717621_01","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","701377","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","O. Kuntze","55","1892","7","South America - Neotropics","Brazil","Mato Grosso","Villa Maria.",NA,NA,"US00761353","US00761353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","1483477","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","C. Lindman","3219","1894","3","South America - Neotropics","Brazil","Mato Grosso","Barra.",NA,NA,"US00717622","US00717622_01",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2197282","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","A. Macedo","667","1945","3","South America - Neotropics","Brazil","Minas Gerais","Mun. Ituiutaba.",NA,NA,"US00717620","US00717620_01","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","3441203","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","M. Saldias P. & et al.","2972","1993","7","South America - Neotropics","Bolivia","Santa Cruz","Velasco, Parque Nacional Noel Kempff M, 75 km del aserradero Moira.",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","3",NA,"-61.5","-14.8167","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","3444133","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","J. Guillén & et al.","4257","1996","4","South America - Neotropics","Bolivia","Santa Cruz","Inmediaciones del Parque Nacional Noel Kempff Mercado, a 24 km al W de la comunidad de San Jose de Campamento.",NA,"MO, US",NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","22","Velasco","-61.2428","-15.2461","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","3563496","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","M. Dematteis, J. Coulleri, E. I. Meza Torres & A. Vega","3473","2009","4","South America - Neotropics","Bolivia","Santa Cruz","Ñuflo de Chavez, 3 km NW de San Javier, camino a la curtiembre.",NA,NA,NA,NA,"Colleri, J. P.","4",NA,"-62.5336","-16.2772","518",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2569837A","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","H. S. Irwin, R. Souza & R. R. Santos","17595","1966","6","South America - Neotropics","Brazil","Goiás","Drainage of the upper Rio Araguaia, ca. 78 km SE of Aragarças, road to Piranhas.",NA,NA,"US00717623","US00717623_01",NA,"22",NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"74","2020-09-02 16:39:38-03","Cenargen","CEN","24986","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Taciana Barbosa Cavalcanti","1526","1995","07",NA,"Brasil","GO","Nas margens do rio Tocantinzinho.","Exsicatas",NA,"CEN00024986","CEN00024986","P. Acevedo","21","NIQUELANDIA","48.1880555","-13.5975","360","360","48.1880555","-13.5975","2010","07",NA,NA,NA,NA,NA,"2",NA
"75","2020-09-02 16:39:38-03","Cenargen","CEN","36233","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Marina de Lourdes Fonseca Resende","2265","2000","04",NA,"Brasil","GO","Fazenda Riachão, Propietário: Edson Soares","Exsicatas","Heliófila, caule liso; folhas sub-cartáceas, discolor verde; frutos secos com alas de cor verde claro. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00036233","CEN00036233","B. M. T. Walter","11","MONTE ALEGRE DE GOIAS","-46.632777","-13.156666","545","545","-46.632777","-13.156666","2001","01",NA,NA,NA,NA,NA,"1",NA
"76","2020-09-02 16:39:38-03","Cenargen","CEN","87252","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Marcelo Fragomeni Simon","2241","2014","03",NA,"Brasil","MT","Fazenda Barranco Alto, 12 km NW de Vila Bela. Floresta entre estrada e serra.","Exsicatas","Liana de dossel. Perianto branco, anteras creme. Gavinhas.","CEN00087252","CEN00087252","B. M. T. Walter","22","VILA BELA DA SANTISSIMA TRINDADE","-60.011388","-14.943611","205","205","-60.011388","-14.943611","2019","02",NA,NA,NA,NA,NA,"5",NA
"77","2020-09-02 16:39:38-03","Cenargen","CEN","17285","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Bruno Machado Teles Walter","1516","1992","06",NA,"Brasil","GO","Córrego do Val, afluente do rio Traíras à 5 Km de Indaianópolis. Fazenda São João (margem esquerda do rio).","Exsicatas","Local em bom estado de conservação. Pequena exploração de madeira. Bacia de inundação da UHE Serra da Mesa.","CEN00017285","CEN00017285","M. S. Ferrucci","09","NIQUELANDIA","-48.4597015380859","-14.4738998413086","440","440","-4858333.0","-1426667.0","1997",NA,"74171","auto",NA,NA,NA,"2",NA
"78","2020-09-02 16:39:38-03","Cenargen","CEN","16993","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Bruno Machado Teles Walter","1171","1992","04",NA,"Brasil","GO","Ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul, 32,5 km de Niquelândia.","Exsicatas","Planta frequente nas bordas de mata da região próxima ao local de coleta. Frequentes afloramentos de rocha calcária. Bacia de inundação da UHE Serra da Mesa.","CEN00016993","CEN00016993","M. S. Ferrucci","12","NIQUELANDIA","-48.4597015380859","-14.4738998413086","450","450","-4820000.0","-1436667.0","1997",NA,"74171","auto",NA,NA,NA,"3",NA
"79","2020-09-02 16:39:38-03","Cenargen","CEN","17518","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Bruno Machado Teles Walter","1902","1992","08",NA,"Brasil","GO","Fazenda Córrego (Corgo) d'Anta. Após escola Divino Pai Eterno, cerca de 4 km seguindo sempre à direita pelas estradinhas.","Exsicatas","Frutos variando de verde abacate, amarelo esbranquiçado a ferrugíneo. Bacia de inundação da UHE Serra da Mesa.","CEN00017518","CEN00017518","M. S. Ferrucci","05","NIQUELANDIA","-48.4597015380859","-14.4738998413086","440","440","-4896667.0","-1443333.0","1997",NA,"74171","auto",NA,NA,NA,"3",NA
"80","2019-11-13 11:31:40-03","USP","SPF","112552","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Hatschbach, G","62379","1995","05",NA,"Brasil","Mato Grosso",NA,NA,NA,"SPF00112552",NA,"Ferrucci, MS","08","Jauru","-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,NA,NA,"40234","auto",NA,NA,NA,NA,NA
"81","2019-11-13 11:31:40-03","USP","SPF","109654","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Bernacci, LC","1826","1995","05",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00109654",NA,"Somner, GV","18","Cardoso","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,"1996","09","22486","auto",NA,"26",NA,NA,NA
"82","2021-03-15 18:30:05-03","USP","SPF","12756","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Hoehne, W","s.n.","1950","04",NA,"Brasil","São Paulo",NA,NA,"escandente.","SPF00012756",NA,"Hoehne, W","13","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA
"83","2019-06-11 13:34:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,"A. H. Gentry","74001","1991","5","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"RRC ID Flag","17",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"74001",NA,NA
"84","2019-09-04 19:24:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,"J. B. E. Pohl","686",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"85","2015-04-02 15:04:30-03","F","FMNH-SEEDPLANTS","V0274933F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0274933F","V0274933F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"86","2015-04-02 15:04:31-03","F","FMNH-SEEDPLANTS","V0274934F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0274934F","V0274934F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"87","2015-04-02 15:04:32-03","F","FMNH-SEEDPLANTS","V0274935F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0274935F","V0274935F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"88","2015-04-02 15:04:32-03","F","FMNH-SEEDPLANTS","V0274936F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0274936F","V0274936F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"89","2015-04-02 15:04:33-03","F","FMNH-SEEDPLANTS","V0274937F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0274937F","V0274937F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"90","2015-04-02 15:04:34-03","F","FMNH-SEEDPLANTS","V0274938F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"V0274938F","V0274938F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"91","2019-01-25 15:46:56-02","IAC","IAC","30696","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Serjania","platycarpa","Serjania platycarpa","Benth.","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1826","1995","05",NA,"Brasil","São Paulo","Antigo Porto Militão",NA,NA,NA,NA,"L.A. Pereira (2)","18","Cardoso","-49.9142","-20.0819",NA,NA,"-49.9142","-20.0819","2012","08",NA,NA,NA,"18",NA,NA,NA
"92","2019-11-01 15:10:40-03","UnB","UB","89407","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Irwin, HS","21779","1968","03","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Ferrucci, MS","24",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-01 15:10:40-03","UnB","UB","89408","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Irwin, HS","17595","1966","06","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Prance, GT","22",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-05-06 12:02:26-03","UFU","HUFU","47021","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Rodrigues, V.H.P.; Kilca, R.","s.n.","2006","03",NA,"Brasil","Minas Gerais","Capim Branco II",NA,"Flor branca.; Floresta dicídua.","HUFU00023167","HUFU00023167","Rosa, P.O.","03","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"2007","06","58653","auto",NA,NA,NA,NA,NA
"95","2019-05-06 12:02:26-03","UFU","HUFU","47168","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","434","2007","02",NA,"Brasil","Minas Gerais","Capim Branco II, Fazenda Dona Lurdes.",NA,"Trepadeira. Botões florais creme, cálice e corola alvas.; Mata semidecidua.","HUFU00023164","HUFU00023164","Ferrucci, M.S.","23","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2008","03","58223","auto",NA,NA,NA,NA,NA
"96","2020-03-16 13:44:55-03","UFU","HUFU","77521","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Dias, A.G.; Nakajima, J.N.","138","2018","03",NA,"Brasil","Minas Gerais","Parque Estadual do Pau Furado",NA,"Trepadeira. Corola e estames alvos. Leve odor.","HUFU00075121",NA,"Dias, A.G.","07","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2018","04","58223","auto",NA,NA,NA,NA,NA
"97","2019-05-06 12:02:26-03","UFU","HUFU","75310","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","09","2017","03",NA,"Brasil","Minas Gerais","Parque Estadual Pau Furado, Trilha do Córrego Marimbondo.",NA,"Trepadeira. Pétalas brancas, estames brancos.; Mata semi decídua.","HUFU00073050","HUFU00073050","Dias, A.G.","03","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2017","12","58223","auto",NA,NA,NA,NA,NA
"98","2019-05-06 12:02:26-03","UFU","HUFU","36417","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Santos, A.P.M.; Romero, R. & Rosa, P.O.","261","2004","02",NA,"Brasil","Minas Gerais","Reservatório de Miranda, Cerca de 20km do centro de Uberlândia.",NA,"Trepadeira. Botões florais creme-esverdeadas.; Borda de mata.","HUFU00023179","HUFU00023179","Ferrucci, M.S.","17","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2006","02","58223","auto",NA,"15",NA,NA,NA
"99","2019-05-06 12:02:26-03","UFU","HUFU","48500","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","762","2007","06",NA,"Brasil","Minas Gerais","Capim Branco II",NA,"Trepadeira. Fruto imaturo verde.; Mata decídua.","HUFU00023166","HUFU00023166","Ferrucci, M.S.","15","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"2008","03","58653","auto",NA,NA,NA,NA,NA
"100","2019-05-06 12:02:26-03","UFU","HUFU","47371","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","611","2007","03",NA,"Brasil","Minas Gerais","Capim Branco I, Funil II.",NA,"Trepadeira. Botões florais e cálice creme-esverdeados, corola alva, estames alvos e frutos imaturos verdes.; Mata decídua.","HUFU00023165","HUFU00023165","Rosa, P.O.","28","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2008","03","58223","auto",NA,NA,NA,NA,NA
"101","2019-05-06 12:02:26-03","UFU","HUFU","47197","S","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","454","2007","02",NA,"Brasil","Minas Gerais","Capim Branco I, Funil II.",NA,"Trepadeira. Botões florais, cálice e corola alvo-esverdeado.; Mata decidua.","HUFU00023163","HUFU00023163","Ferrucci, M.S.","27","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2008","03","58223","auto",NA,NA,NA,NA,NA
"102","2017-09-11 17:13:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Serjania","platycarpa","Serjania platycarpa","Benth.","Burchell, WJ","6978",NA,NA,"Southern America","Brazil","Goiás","Caminho de Carreia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
