"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"94","2019-11-25 12:12:23-03","UFSM","SMDB","18561","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Figueira, M","2019","03","01","Figueira, M; Schindler, B.; Lerner, L","2015","02","13","Brasil","Rio Grande do Sul","Santa Maria","Morro do Cerrito","-53.784167","-29.702778","-53.784167","-29.702778","Herbácea, terrícola, ocasional, na trilha, flores amarelas; Floresta Estacional Subtropical do Domínio Atlântico, relevo ondulado a forte-ondulado, solo arenoso","SMDB018561",NA,"CFSM289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-25 12:12:23-03","UFSM","SMDB","4115","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Breier, T B","1998","09","24","Ritter, M R; et al.","1993","04","13","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB004115",NA,"710",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:38:21-03","MBM","MBM","68940","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) OK.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1981","03","27","Brazil","Paraná","Cerro Azul","Ponte do Ribeira","-49.261100769043","-24.823600769043",NA,NA,NA,"MBM068940","MBM068940","43688",NA,NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:38:21-03","MBM","MBM","118234","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) OK.",NA,NA,NA,NA,"Schinini, A.; et al.; et al.","1983","02","28","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM118234","MBM118234","23569",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:38:21-03","MBM","MBM","12718","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) OK.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1969","02","27","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM012718","MBM012718","21192",NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:38:21-03","MBM","MBM","99602","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) OK.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","1985","02","28","Brazil","Paraná","Morretes","Canoa Furada","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM099602","MBM099602","48957",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:38:21-03","MBM","MBM","411830","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Toderke, M.L.; Zini, A.S.","2014","03","21","Toderke, M.L.; Zini, A.S.; Antunes, J.; Ferreira, G.; Zini, A.S.; Antunes, J.; Ferreira, G.","2014","03","20","Brazil","Paraná","Capanema","Paque Nacional do Iguaçu, Próxima a antiga estrada do Colono.","-53.8088989257812","-25.6718997955322",NA,NA,"Subarbusto, cerca de 80 cm. Folha cartácea, verde discolor. Flores com cálice verde, corola amarela com labelo alvo.","MBM411830","MBM411830","182",NA,NA,NA,NA,"Southern America",NA,"23753","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:38:21-03","MBM","MBM","411826","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Milaneze-Gutierre, M.A.","2016","05","10","Boff, L.; Rocha, L.C.F.; Martinez, M.T.; Temponi, L.G.; Rocha, L.C.F.; Martinez, M.T.; Temponi, L.G.","2011","09","06","Brazil","Paraná","Céu Azul","Paque Nacional do Iguaçu, Trilha da Cachoeira Jacutinga.","-53.82175","-25.239833","-53.82175","-25.239833","erva terrestre. Folha concolor. Fruto verde.","MBM411826","MBM411826","8",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:38:21-03","MBM","MBM","411829","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Temponi, L.G.","2015","02","02","Temponi, L.G.; Boff, L.; Silva, T.M.; Lombardi, J.A.; Boff, L.; Silva, T.M.; Lombardi, J.A.","2015","01","27","Brazil","Paraná","Foz do Iguaçu","Paque Nacional do Iguaçu, Trilha no Km 26 da BR que corta o parque.","-54","-25","-54","-25","Erva terrícola. Folhas membranáceas, verdes levemete discolores. Escapo floral e brácteas verdes. Flores amarelas.","MBM411829","MBM411829","1261",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:38:21-03","MBM","MBM","424162","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","2019","07","04","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,"Herbácea de sub-bosque.; Floresta Ombrófila Mista.","MBM424162",NA,"1699",NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"104","2015-09-04 02:43:50-03","MNHN","RECOLNAT_MNHN_P","P00331227","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","decumbens","Corymborkis decumbens","(Lindl.) Cogn.","Kranzlin",NA,NA,NA,"Dusén, P.","1911","3","6","Brésil",NA,NA,"Parana: Alexandra, Morro de Pavon, in terra silvosa",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331227' target='other'> <mi>dwc_moreinfo</mi></a>","P00331227","P00331227_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"11574",NA,NA,NA
"105","2015-09-04 02:53:15-03","MNHN","RECOLNAT_MNHN_P","P00331223","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Garay",NA,NA,NA,"Triana, J.J.",NA,NA,NA,"Nouvelle-Grenade",NA,NA,"Province de Mariquita, forêt du Quindia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331223' target='other'> <mi>dwc_moreinfo</mi></a>","P00331223","P00331223_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"638",NA,NA,NA
"106","2015-09-04 12:18:53-03","MNHN","RECOLNAT_MNHN_P","P00331224","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rasmussen",NA,NA,NA,"Triana, J.J.",NA,NA,NA,"Nouvelle-Grenade",NA,NA,"Province de Mariquita, forêt du Quindia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331224' target='other'> <mi>dwc_moreinfo</mi></a>","P00331224","P00331224_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"638",NA,NA,NA
"107","2015-09-03 19:31:24-03","MNHN","RECOLNAT_MNHN_P","P00331225","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Garay",NA,NA,NA,"Goudot, J.","1844",NA,NA,"Nouvelle-Grenade",NA,NA,"Vegas da Quindia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331225' target='other'> <mi>dwc_moreinfo</mi></a>","P00331225","P00331225_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-03 19:54:48-03","MNHN","RECOLNAT_MNHN_P","P00331226","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rasmussen",NA,NA,NA,"Glaziou, A.","1882",NA,NA,"Brésil",NA,NA,"Alto Macahé do Novo.Friburgo",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331226' target='other'> <mi>dwc_moreinfo</mi></a>","P00331226","P00331226_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"14290",NA,NA,NA
"109","2015-09-03 19:31:25-03","MNHN","RECOLNAT_MNHN_P","P00331228","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rasmussen",NA,NA,NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331228' target='other'> <mi>dwc_moreinfo</mi></a>","P00331228","P00331228_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-04 02:53:15-03","MNHN","RECOLNAT_MNHN_P","P00331229","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rasmussen",NA,NA,NA,"Balansa, B.","1880","3",NA,"Paraguay",NA,NA,"Guarapi",NA,NA,NA,NA,"Reçu le 3 janvier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331229' target='other'> <mi>dwc_moreinfo</mi></a>","P00331229","P00331229_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3003",NA,NA,NA
"111","2015-09-04 03:02:39-03","MNHN","RECOLNAT_MNHN_P","P00331230","PreservedSpecimen",NA,"Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Garay",NA,NA,NA,"Balansa, B.","1876","4",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331230' target='other'> <mi>dwc_moreinfo</mi></a>","P00331230","P00331230_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"634",NA,NA,NA
"112","2020-12-11 11:44:25-03","UFMG","BHCB","188393","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","2017","04","26","Brasil","Minas Gerais","Santa Bárbara","Fazenda Manoel José","-43.472778","-20.093333","-43.472778","-20.093333","Herbáceae. Terrícola. Flores amarelas.; Floresta Estacional Semidecidual","BHCB188393",NA,"1309","1169","1169","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:44:25-03","UFMG","BHCB","18384","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,"2000","09","13","Andrade, PM de; Lopes, MA","1984","02","22","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros, trilha do sapo.","-42.1391983032227","-19.7896995544434",NA,NA,"Herbáceo. Flores amarelas.; Mata atlântica","BHCB001123","BHCB001123","192",NA,NA,"Monocotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:44:25-03","UFMG","BHCB","121267","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Giacomin, LL; Kamino, LHY","2008","02","26","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, trilha dos gigantes.","-42.8819007873535","-20.7539005279541",NA,NA,"Erva ereta, flores amarelas.",NA,NA,"20",NA,NA,"Monocotyledon",NA,"Southern America",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:44:25-03","UFMG","BHCB","81958","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Viana, PL","2002","07","12","Brasil","Minas Gerais","Itabirito","Serra da Moeda, próximo à Lanchonete Mirante da Se","-43.801399230957","-20.2532997131348",NA,NA,"Quase lenhosa com aprox. 1,5m de altura. Terrestre em brejo à beira de córrego no interior da Mata do Inferno.",NA,NA,"705",NA,NA,"Monocotyledon",NA,"Southern America",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:44:25-03","UFMG","BHCB","64296","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Magalhães, M","1942","03","22","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"Mata; pouco frequente; flor amarela; herbácea - raiz fétida.",NA,NA,"1716",NA,NA,"Monocotyledon",NA,"Southern America",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:20:55-03","UFPR","UPCB","73281","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Mancinelli, W.S.","2011","02","15","Verdi, M.","2010","02","01","Brasil","Santa Catarina","Cocal do Sul","Linha Cabral.","-49.315556","-28.617778","-49.315556","-28.617778","Herbácea. IFFSC 50. Floresta ombrófila densa. Flor amarela. Altura 1,0m..",NA,NA,"3549","61","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:20:55-03","UFPR","UPCB","38635","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Giongo, C.","1999","03",NA,"Mikich, S.B.","1999","02","20","Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,"Herbácea de flores amarelas. No interior da floresta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"119","2008-12-16 03:32:00-02","MO","MOBOT","3585687","PreservedSpecimen","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.","Foster's 1958 catalog notes file",NA,NA,NA,"T. Herzog","1911","2",NA,"Bolivia",NA,NA,"Tres Cruces",NA,NA,NA,NA,NA,NA,NA,"Herzog 1619","1400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2013-01-28 05:13:00-02","MO","MOBOT","100245937","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","A. Johnson",NA,NA,NA,"Andres E. Johnson","1994","4","12","Argentina","Misiones","Iguazú","P.N. Iguazú, Area Cataratas, Sendero Macuco.",NA,NA,NA,NA,NA,NA,NA,"Johnson 0458",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2013-01-28 05:13:00-02","MO","MOBOT","100246995","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","A. Johnson",NA,NA,NA,"Andres E. Johnson","1994","4","1","Argentina","Misiones","San Pedro","P.P. Cruce Caballero.",NA,NA,NA,NA,NA,NA,NA,"Johnson 0454",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2013-12-09 12:32:00-02","MO","MOBOT","1209878","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","D.L. Szlachetko (UGDA)",NA,NA,NA,"José Schunke V.","1975","5","25","Peru","San Martín","Mariscal Cáceres","Distrito Tocache Nuevo. Vicinity around Tocache. [Fieldbook information lost].","-76.5125","-8.18416",NA,NA,NA,NA,NA,"Schunke Vigo 8608","400.00000000","700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"113","5",NA,NA
"123","2009-08-21 04:37:00-03","MO","MOBOT","2227676","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","Correa, M. N., 07/",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","3","4","Argentina","Misiones","San Pedro","Parque Provincial Piñalito, camino al Arroyo Sidra","-53.81666","-26.41666",NA,NA,NA,NA,NA,"Deginani 1661",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-12-06 14:40:00-02","MO","MOBOT","2817281","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","C.H. Dodson",NA,NA,NA,"Carl A. Luer|Jane Luer|N. de Barath|E. de Barath","1986","5","29","Paraguay","Alto Paraná",NA,"Corpus Christi north of Puerto Stroessner.",NA,NA,NA,NA,NA,NA,NA,"Luer 12251","460.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2009-08-24 12:06:00-03","MO","MOBOT","2817375","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","G. Carnevali",NA,NA,NA,"Itaipú Binacional","1980","2","26","Paraguay","Alto Paraná",NA,"Pto. Palma sotobosque, bosque alto. H",NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 601",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-07-25 16:38:00-03","MO","MOBOT","2817533","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","G. Carnevali",NA,NA,NA,"Augustus Fendler",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fendler 1397",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-07-17 07:37:00-03","MO","MOBOT","2817817","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","C.H. Dodson",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","1979","11","30","Venezuela",NA,NA,"Peninsula de Paria: primary wet forest with large rocks, Cumbre de Las Estrellas, west of Manacal, approximately 15 km ( by air) northwest of Irapa, E of El Sanche, N of El Paujil.","-62.66666","10.66666",NA,NA,NA,NA,NA,"Steyermark 120790","800.00000000","830.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-03-01 23:11:00-03","MO","MOBOT","2817891","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Aurelio Schinini|Elsa L. Cabral|Sergio Cáceres M.|M. Silvia Ferrucci|Ricardo O. Vanni","1983","2","28","Argentina","Corrientes","Santo Tomé","Ea. Timbó. En pantano dentro de isleta de selva. Umbratícola.",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 23569",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","302687","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","G. Carnevali",NA,NA,NA,"Elsa M. Zardini","1988","11","1","Paraguay","Caazapá",NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,"Zardini 7893",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"88-110","8",NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","766889","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","C. Dodson (MO)",NA,NA,NA,"Aída Alvarez|R. Castro.","1992","8","28","Ecuador","Imbabura","Cotacachi","Hda. La Florida. Bosque maduro. Bosque húmedo Montano Bajo.","-78.46666","-0.38333",NA,NA,NA,NA,NA,"Alvarez 666","1900.00000000","2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2012-04-24 11:09:00-03","MO","MOBOT","2818137","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","decumbens","Corymborkis decumbens","(Lindl.) L.O. Williams",NA,NA,NA,NA,"Per Dusén","1911","3","6","Brazil","Paraná",NA,"Alexandra, Marro de Pavon in terra silvosa.",NA,NA,NA,NA,NA,NA,NA,"Dusén 11574",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2011-06-08 12:01:00-03","MO","MOBOT","645934","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"José Schunke V.","1976","6",NA,"Peru","Huánuco","Leoncio Prado","Dtto. Herinilio Valdizan; cerca a la Divisoria.","-75.79222","-9.16638",NA,NA,NA,NA,NA,"Schunke Vigo 9414","1500.00000000","1600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"15","5",NA,NA
"133","2017-08-25 05:21:00-03","MO","MOBOT","100550519","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","H.A. Keller",NA,NA,NA,"H. A. Keller","2012","3","14","Argentina","Misiones","Iguazú",NA,"-54.5591667","-25.5997222",NA,NA,NA,NA,NA,"Keller 10869",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2019-01-25 04:37:00-02","MO","MOBOT","101069660","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","L. Valenzuela (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Jaime Flores","2017","3","18","Peru","Junín","Tarma","Distrito Huasahuasi. Localidad Santa Isabel - San Damian. Zona de amortiguamiento del Santuario Nacional Pampa Hermosa.","-75.4419444","-10.9825",NA,NA,NA,NA,NA,"Valenzuela Gamarra 31806","1400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"220","1",NA,NA
"135","2015-09-26 06:12:00-03","MO","MOBOT","1117661","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","R. Vasquez (USZ)",NA,NA,NA,"Luzmila Arroyo P.|Ademar Soto|E. Guzmán|Marielos Peña|C. Sims|Juan Surubí","1996","6","25","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II; bosque de galeria con suelos rojos bien drenados; abundante Socratea exhoriza y Metrodorea flavida. Parcela permanente de estudio.","-60.7372222","-14.5211111",NA,NA,NA,NA,NA,"Arroyo Padilla 1191","700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1210075","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"José Schunke V.","1979",NA,NA,"Peru","San Martín","Mariscal Cáceres","Distrito de Tocache Nuevo. Vicinity of Tocache. [fieldbook information lost].","-76.5125","-8.18416",NA,NA,NA,NA,NA,"Schunke Vigo 10999","400.00000000","700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"114","5",NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1231237","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Julian A. Steyermark",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 54711","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-02-24 14:18:00-03","MO","MOBOT","1531599","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Alexander Damian",NA,NA,NA,"Michael H. Nee","1988","1","20","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, steep slopes above and 1 km S of Rio Saguayo, tropical evergreen forest, trees mostly < 1 m. diam., with open, uneven canopy. At Crax unicornis horned curassow study site.","-63.7333333","-17.6833333",NA,NA,NA,NA,NA,"Nee 36026","750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"139","2013-08-29 12:16:00-03","MO","MOBOT","1720870","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","R. Vásquez",NA,NA,NA,"Israel G. Vargas C.","1997","3","4","Bolivia","Santa Cruz","Florida","PARQUE NACIONAL AMBORÓ. Río San Rafael, 10 Km al NE de Mairana; pasando La Yunga. Parcela de estudio y áreas aledañas. Bosque húmedo con Juglans cf. boliviana y otras sp. de Myrtáceas y Lauráceas. Terreno muy accidentado. Intervenido por ganadería y barbechos aislados.","-63.8675","-18.0341666",NA,NA,NA,NA,NA,"Vargas Caballero 2044","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"140","2009-10-02 11:51:00-03","MO","MOBOT","1720882","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","R.Vasquez, 94",NA,NA,NA,"Israel G. Vargas C.","1997","3","4","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 2044",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2012-05-09 05:10:00-03","MO","MOBOT","2254984","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"J.R. Daviña",NA,NA,NA,"Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,"Daviña 208",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-05-17 05:28:00-03","MO","MOBOT","2292945","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Correa, M. N.",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","2002","3","16","Argentina","Misiones","General Manuel Belgrano","Parque Provincial Urugua-í, Destacamento Deseado, sendero de interpretación","-54","-25.8",NA,NA,NA,NA,NA,"Múlgura 3408","360.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
