"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"557","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","33885","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Wasum, R., et alli","1995","12","14","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional ll","-50.5835990905762","-29.4480991363525",NA,NA,"Interior da mata.",NA,NA,NA,NA,NA,"Tracheophyta","Piperales","America do Sul",NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"558","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","17533","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,"Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"Erva, 50 cm, espiga alva;",NA,NA,NA,NA,NA,"Tracheophyta","Piperales","América do Sul",NA,NA,NA,"25180","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"559","2019-06-12 09:07:06-03","UFSM","HDCF","6861","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Figueira, M",NA,NA,NA,"Figueira, M; Schindler, B","2013","11","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.386667","-29.423333","-50.386667","-29.423333","Subarbusto, ocasional, habitando sub-bosque, sem exsudato, sem odor, espigas alvas; Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico, relevo suave",NA,NA,"216",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-03-29 10:41:35-03","UFSM","HDCF","5024","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Figueira, M.; Schindler, B.","2016","01","14","Longhi, S. J.","1995","05","23","Brasil","Rio Grande do Sul","São Francisco","FLONA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3824","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Brotto, M.L.","2015","09","28","Cordeiro, J.; Costa, E.F.; Coraiola R.; Costa, E.F.; Coraiola R.","2011","08","12","Brasil","Paraná","Rio Branco do Sul","Usina Hidrelétrica Santa Curz","-49.3142013549805","-25.1900005340576",NA,NA,"Arbusto, 1,60m, Espigas alvacentas. Beira da Represa",NA,NA,"4166",NA,NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA
"562","2015-10-22 10:03:14-02","UNIOESTE","UNOP","1197","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Imig, D.C.","2013","07",NA,"Ferneda Rocha, L.C.; Engels, M.E.; Imig, D.C.; Engels, M.E.; Imig, D.C.","2013","04","27","Brasil","Santa Catarina","Laguna","Praia do Gravatá","-48.7807998657227","-28.4825000762939",NA,NA,"Arbusto, 3m. Inflorescências verdes. Frutos imaturos verdes.",NA,NA,"193",NA,NA,NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA
"563","2021-01-10 20:49:37-03","INPA","INPA","56491","S","Plantae","Piperaceae","Piper","concinnatoris","Piper concinnatoris","Yunck.","Tepe, EJ","2018","03",NA,"Ramos, JF","1976","02","23","Brasil","Acre","Cruzeiro do Sul","Sub-base do Projeto RADAM/BRASIL, SB-18-ZD-PTo. 01","-72.6699981689453","-7.63111019134521",NA,NA,NA,"INPA0056491","INPA0056491 INPA0056491_e","641a",NA,NA,"Dicotyledon Magnoliids","Piperales","Southern America",NA,NA,NA,"123037","auto",NA,NA,NA,NA,NA,NA,NA
"564","2020-08-31 09:14:12-03","INPA","INPA","142813","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Sobral, MEG","1985",NA,NA,"Sobral, MEG","1985","09",NA,"Brasil","Rio Grande do Sul","Camaquã","Boa Vista, Boa Vista, Camaquã.","-51.812198638916","-30.8511009216309",NA,NA,NA,"INPA0142813","INPA0142813 INPA0142813_e","4167",NA,NA,"Dicotyledon Magnoliids","Piperales","Southern America",NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA
"565","2020-08-31 09:14:12-03","INPA","INPA","112929","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Callejas, R","1982",NA,NA,"Oliveira, PI","1982","06","28","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,"INPA0112929","INPA0112929 INPA0112929_e","566",NA,NA,"Dicotyledon Magnoliids","Piperales","Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"566","2020-08-31 09:14:12-03","INPA","INPA","112932","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Callejas, R","1983",NA,NA,"Kummrow, R","1974","08","24","Brasil","Paraná","Tijuca do Sul","Represa de Vossoroca",NA,NA,NA,NA,NA,"INPA0112932","INPA0112932 INPA0112932_e","920",NA,NA,"Dicotyledon Magnoliids","Piperales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-08-31 09:14:12-03","INPA","INPA","240893","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, EF","2009","08","11","Azevedo, TIN de","2006","08","28","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal. Ponto médio do ribeirão Varanal.","-50.560278","-24.333056","-50.560278","-24.333056",NA,"INPA0240893","INPA0240893 INPA0240893_e","411",NA,NA,"Dicotyledon Magnoliids","Piperales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-08-31 09:14:12-03","INPA","INPA","159564","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Hatschbach, GG","1988",NA,NA,"Kummrow, R","1988","08","24","Brasil","Paraná","Rio Branco do Sul","Rio Piedade","-49.3142013549805","-25.1900005340576",NA,NA,NA,"INPA0159564","INPA0159564 INPA0159564_e","3073",NA,NA,"Dicotyledon Magnoliids","Piperales","Southern America",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA
"569","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","14761",NA,"Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. F. Guimarães/2008",NA,NA,NA,"L. Kollmann; et al","2001","07","11","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10","Arbusto 2m na sombra. Espigas verdes.","MBML014761",NA,"4157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","27773",NA,"Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D. Monteiro/III-2008",NA,NA,NA,"L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","2006","01","05","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.","-40.470556","-20.059167","40W28'14","20S3'33","Arbusto 3m de alt. Espiga verde. Mata beira do corrego.","MBML027773",NA,"455","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","31862",NA,"Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D. Monteiro/2008",NA,NA,NA,"V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","2007","10","25","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.: Claúdio Virloni.","-40.470333","-20.055833","40W28'13,2","20S3'21","Arbusto 2m, flor inflorescência verde. Interior de mata secundária.","MBML031862",NA,"4415","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","53344",NA,"Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Steud.","C. Demeda/2015",NA,NA,NA,"E. Valduga","2014","11","30","Brasil","Rio Grande do Sul","Osório","Morro da Borússia","-50.189167","-29.871111","50W11'21","29S52'16","Hábitat: Mata Ombrófila Densa Submontana. Arbusto","MBML053344",NA,"563","229","229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-01-09 21:48:45-03","UNICENTRO","HUCO","3469","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud","E.F. gumarães","2009","08","11","A.O.S Vieira; et al.; et al.","2000","08","24","Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,"FUEL32.910; Com frutos cor branca; DESC: Com frutos cor branca","HUCO003469",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA
"574","2021-01-09 21:48:45-03","UNICENTRO","HUCO","2234","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud","Carvalho, S.","2010","08","09","Souza, F.M.; et al.; et al.","2009","09","04","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira","-48.5900001525879","-24.5799999237061",NA,NA,"Permuta SPSF, 43284; Arbustivo, 1,4 m, flor marrom; DESC: Arbustivo, 1,4 m, flor marrom","HUCO002234",NA,"1151",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"575","2021-03-04 11:06:07-03","UFRB","HURB","3103","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E.F. Guimarães","2009","08","11","Cotarelli, V.M.; Francisco, E.M.","2008","05","21","Brasil","Paraná","Londrina","Estancia Patrial;","-51.233333","-23.366667","51°14' W","23°22' S",NA,"HURB000003103",NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-03-04 11:06:07-03","UFRB","HURB","9965","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth)Steud.","M. Sobral","2010","01","21","Sevegnani, L.","2010","01","01","Brasil","Santa Catarina","Urubici","Santo Antonio, Morro da Pedra Furada; margem esquerda do rio Canoas","-49.5917015075684","-28.0149993896484",NA,NA,NA,"HURB000009965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"577","2017-11-24 14:11:58-02","UFLA","ESAL","24973","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D.Ruschel",NA,NA,NA,"D. Ruschel",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"Rota do Sol -Serra do Pinto",NA,NA,NA,NA,"; ; branca, perfumada;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-11-07 11:44:53-03","FUVATES","HVAT","5453","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","C. R. Orlandi","2017","09","07","C. R. Orlandi","2017","09","07","Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Florestal Tarumã.","-52.498611","-30.328611","-52º29'55''W","-30º19'43''S","Arbusto; Mata de galeria dentro do Horto Florestal.","HVAT00005453",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2019-11-07 11:44:53-03","FUVATES","HVAT","361","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. Freitas","2013","10","08","A. P. Ariotti","2013","10","06","Brasil","Rio Grande do Sul","Sério","Zona Urbana.","-52.276389","-29.382222","-52º16'35''W","-29º22'56''S","Arbusto; Interior da mata","HVAT00000361",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-06-25 16:06:22-03","FUVATES","HVAT","4462","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D. Ruschel","2003","03","14","A. Sehnem","1950","10","20","Brasil","Rio Grande do Sul","Montenegro","Linha Pinhal.","-51.461111","-29.688611","-51º27'40''W","-29º41'19''S","Doação do Herbário PACA, registro PACA 51113; Arvore na floresta","HVAT00004462",NA,"5055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-11-07 11:44:53-03","FUVATES","HVAT","2625","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. Freitas","2014","07","02","J. O. da Silva","2011","08","18","Brasil","Rio Grande do Sul","Tramandaí","Morro da Borrusia.","-50.287222","-29.881944","-50º17'14''W","-29º52'55''S","Arbusto; Interior da Mata (Floresta Ombrófila Densa)","HVAT00002625",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-12-19 11:20:01-03","UFG","UFG","19309","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Guimarães, E.F.","2003","12","05","Gomes-Klein, V.L.; et al.","1996","01","31","Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, na base dos três picos. Campo rupestre, ocorre mata ciliar.","-48.9592018127441","-15.852499961853",NA,NA,"Arbusto, cerca de 150cm de altura, folhas verdes discolores e inflorescência eretas verdes escuras a amarronzadas.",NA,NA,"3040",NA,NA,NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"583","2019-06-10 10:11:25-03","FZB-BH","BHZB","12032","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","2015","03","15","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","43°53'33.6","19°59'19.9","Com duplicata,Doação de duplicata para herbário RB em outubro 2017.",NA,NA,"1525","853","853",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"584","2019-06-10 10:11:25-03","FZB-BH","BHZB","12033","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","2015","05","09","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","43°53'41.76","19°59'20.20","com duplicata",NA,NA,"1556","869","869",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"585","2019-06-10 10:11:25-03","FZB-BH","BHZB","12031","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","2015","01","24","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","43°53'37.4","19°59'20.7","Com duplicata, Doação de duplicata para herbário RB em outubro 2017.",NA,NA,"1513","865","865",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"586","2019-06-10 10:11:25-03","FZB-BH","BHZB","12030","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","2014","12","20","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","43º53#?#44.2","19º59#?#18.2","Doação de duplicata para herbário RB em outubro 2017.",NA,NA,"1488","868","868",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"587","2019-06-10 10:11:25-03","FZB-BH","BHZB","12029","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","2014","12","20","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","43º53#?#39.2#?#","19º59#?#20.8","Doação de duplicata para herbário RB em outubro 2017.",NA,NA,"1487","867","867",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"588","2021-02-04 10:29:46-03","UFRPE","HST","19088","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D.A.Estevan","2005",NA,NA,"D.A.Estevan; et al.","2005","09","17","Brasil","Paraná","Ventania","Fragmento, estrada Ventania-Ibaiti, 7 Km de Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"Arbusto ca. 1,5 m alt.; inflorescência.","HST019088",NA,"808",NA,NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"589","2021-03-01 11:50:31-03","UFPE","UFP","27223","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steudel","Hatchbach, G","1999",NA,NA,"Carneiro, J","1999","07","20","Brasil","Paraná","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,"Subarbusto delgado, 1m de altura, espiga alvas.; Mata Degradada.","UFP027223",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA
"590","2020-09-12 05:00:02-03","US","US","2557929","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1957","4","3","Brazil","Santa Catarina","Lauro Muller","Lower and middle slopes of serra by Rio do Rastro, 21km west of Lauro Müller.","-49.3967018127441","-28.3927993774414",NA,NA,NA,"US01331096","US01331096_01","12344","700","1000",NA,"Piperales","South America",NA,NA,NA,"15992","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","1199501","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"P. K. Dusén","1904","1","5","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US01331101","US01331101_01","3755",NA,NA,NA,"Piperales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","2557928","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1956","11","24","Brazil","Santa Catarina","Bom Retiro","Shady ravine of Agua Boa, Riozinho.","-49.489200592041","-27.7971992492676",NA,NA,NA,"US01331097","US01331097_01","7894","1000",NA,NA,"Piperales","South America",NA,NA,NA,"35974","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","3448550","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Wasum","2003","4","21","Brazil","Minas Gerais","São Francisco de Paula","Sta. Teresa.","-44.9852981567383","-20.7099990844727",NA,NA,NA,"US01331081","US01331081_01","1903","850",NA,NA,"Piperales","South America - Neotropics",NA,NA,NA,"15684","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","2564223","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"G. Hatschbach","1966","8","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01331092","US01331092_01","14630",NA,NA,NA,"Piperales","South America",NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","1985211","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"G. Hatschbach","1948","10","10","Brazil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"US01331099","US01331099_01","1020","930",NA,NA,"Piperales","South America",NA,NA,NA,"12577","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","3230741","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Wasum","1991","4","8","Brazil","Rio Grande do Sul","Piratini","Fazenda São João, em beira da mata junto ao córrego.","-53.1041984558105","-31.4480991363525",NA,NA,NA,"US01331088","US01331088_01","7565","370",NA,NA,"Piperales","South America",NA,NA,NA,"62286","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","3381867","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"C. D. Rosa","1994","9","24","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01331080","US01331080_01","s.n.",NA,NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"598","2020-09-12 05:00:02-03","US","US","3297842","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"M. Laner","1994","6","10","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01331087","US01331087_01","10005","800",NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"599","2020-09-12 05:00:02-03","US","US","3320775","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Wasum et al.","1995","11","14","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01331084","US01331084_01","s.n.","800",NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"600","2020-09-12 05:00:02-03","US","US","2143806","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"A. A. Beetle","1952","7","11","Brazil","Rio Grande do Sul","Porto Alegre","vicinity of Escuela Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,"US01331079","US01331079_01","1558",NA,NA,NA,"Piperales","South America",NA,NA,NA,"29946","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"601","2020-09-12 05:00:02-03","US","US","3309848","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"M. Laner","1995","1","18","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01331086","US01331086_01","10519","800",NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"602","2020-09-12 05:00:02-03","US","US","3423330","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"S. Diesel","1998","10","22","Brazil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,"US01331082","US01331082_01","1683",NA,NA,NA,"Piperales","South America",NA,NA,NA,"16452","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"603","2020-09-12 05:00:02-03","US","US","3397210","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"S. Diesel","1998","8","10","Brazil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,"US01331083","US01331083_01","1516",NA,NA,NA,"Piperales","South America",NA,NA,NA,"16452","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"604","2020-09-12 05:00:02-03","US","US","2509079","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"G. Hatschbach","1966","10","5","Brazil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,"US01331091","US01331091_01","14868",NA,NA,NA,"Piperales","South America",NA,NA,NA,"20512","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"605","2020-09-12 05:00:02-03","US","US","2252181","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957","10","25","Brazil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,NA,"US01331095","US01331095_01","5442","950",NA,NA,"Piperales","South America",NA,NA,NA,"35974","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"606","2020-09-12 05:00:02-03","US","US","2369970","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"C. Stellfeld","1958","7","20","Brazil","Paraná","Campina Grande do Sul","Araçatuba","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01331094","US01331094_01","500","60",NA,NA,"Piperales","South America",NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"607","2020-09-12 05:00:02-03","US","US","2937251","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"W. Anderson","1973","3","5","Brazil","Goiás",NA,"1 km E of Alto Paraíso on road to Nova Roma.",NA,NA,NA,NA,NA,"US01331090","US01331090_01","6363","1300",NA,NA,"Piperales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
