"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","year","month","locality","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"92","2020-12-11 11:44:54-03","UFMG","BHCB","92773","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mota, RC da; Faria, FS; Viana, PL","2894","Southern America","Brasil",NA,"Planta coletada em mata de galeria, próximo à Capelinha; erva epífita em Cyanthea sp.; labelo arroxeado, demais pétalas e sépalas verdes com manchas acastanhadas.",NA,NA,NA,"2005","04","Serra do Caraça",NA,"18","Minas Gerais","-43.4075012207031","-20.0746994018555","Catas Altas",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"93","2020-12-11 11:44:54-03","UFMG","BHCB","92313","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mota, RC da","2434","Southern America","Brasil",NA,"Planta coletada em mata de galeria; erva epífita em Cyathea sp.; pétalas e sépalas verde com manchas acastanhadas, labelo arroxeado com calosidade vinácea, coluna vinácea.",NA,NA,NA,"2002","05","Serra do Caraça",NA,"27","Minas Gerais","-43.4075012207031","-20.0746994018555","Catas Altas",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"94","2020-12-11 11:44:54-03","UFMG","BHCB","92796","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mota, RC da; Faria, FS; Viana, PL","2917","Southern America","Brasil",NA,"Planta coletada em mata de galeria; erva epífita em Cyathea sp.; pétalas e sépalas verde com manchas acastanhadas, labelo arroxeado.",NA,NA,NA,"2005","04","Serra do Caraça",NA,"18","Minas Gerais","-43.4075012207031","-20.0746994018555","Catas Altas",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"95","2021-02-11 17:21:03-03","UFPR","UPCB","5885","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Braga, R.",NA,NA,"Brasil",NA,"Epífita..","UPCB0032977","UPCB0032977",NA,"1961","01","Margem Indo","Meneguzzo, T.E.C.","26","Paraná","-50.8588981628418","-25.010799407959","Ivaí",NA,NA,"2017",NA,NA,NA,NA,"21096","auto",NA,NA,NA,NA
"96","2021-02-11 17:21:03-03","UFPR","UPCB","91896","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Boff,L.|Silva, T.M| Hoffmann, F.","100",NA,"Brasil",NA,NA,"UPCB0035813","UPCB0035813",NA,NA,NA,"Parque Nacional do Iguaçu: Trilha Rio Azul.","Boff,L.",NA,"Paraná","-53.8485984802246","-25.1466999053955","Céu Azul",NA,NA,"2015","02","06",NA,NA,"51148","auto",NA,NA,NA,NA
"97","2018-05-17 05:29:00-03","MO","MOBOT","2846073","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","María E. Múlgura|et al.","Múlgura 1775","South America","Argentina",NA,NA,NA,NA,NA,"1997","12","Parque Prov. Cruce Caballero.","Correa, M.N.","12","Misiones",NA,NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2847798","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","Per Dusén","Dusén 16868","South America","Brazil",NA,NA,NA,NA,NA,"1915","3","Jaguariahyva in silvula ad truncos fillicum.","P. Dusén","24","Paraná",NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-02-22 06:39:00-03","MO","MOBOT","2229247","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1280","South America","Argentina",NA,NA,NA,NA,NA,"2004","1","Parque Provincial Cruce Caballero, picada en selva de Araucaria",NA,"20","Misiones","-53.98333","-26.51666","San Pedro","510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-05-17 05:28:00-03","MO","MOBOT","2229258","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1775","South America","Argentina",NA,NA,NA,NA,NA,"1997","12","Parque Prov. Cruce Caballero","Correa, M. N.","12","Misiones",NA,NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-07-17 06:52:00-03","MO","MOBOT","2246840","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","Arturo E. Burkart","Burkart 28282","South America","Argentina",NA,NA,NA,NA,NA,"1971","2","Bernardo de Irigoyen","Correa, M. N.","23","Misiones","-53.65","-26.28333","General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2013-01-28 05:13:00-02","MO","MOBOT","2402610","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","Andres E. Johnson","Johnson 512","South America","Argentina",NA,NA,NA,NA,NA,"1994",NA,"Parque Nacional Iguazú, bañados del Arroyo Santo Domingo","Johnson, A. E.",NA,"Misiones",NA,NA,"Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","2475647","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","Gert G. Hatschbach","Hatschbach 26356","South America","Brazil",NA,NA,NA,NA,NA,"1971","2","Reserva Indigena (mun. Chopinzinho).","G. Pabst","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2012-04-20 05:09:00-03","MO","MOBOT","2514201","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31457","South America","Paraguay",NA,NA,NA,NA,NA,"1996","10","Reserva Biológica, cerca del río Itabó, sobre el embalse Itaipú del río Paraná","Schinini, A., //","16","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2018-12-03 15:35:28-02","UNIOESTE","UNOP","7276","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","153",NA,"Brasil",NA,"Epífita. Inflorescência verde. Folha cartácea com nervuras marcadas na face abaxial. Pseudobulbo verde.",NA,NA,NA,"2011","09","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","Martinez, M.T.","06","Paraná","-53.82175","-25.239833","Céu Azul",NA,NA,"2011","12",NA,"-53.82175","-25.239833",NA,NA,NA,NA,NA,NA
"106","2018-12-03 15:35:28-02","UNIOESTE","UNOP","7278","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","152",NA,"Brasil",NA,"Epífita. Inflorescência verde. Folha cartácea com nervura marcadas na face abaxial. Pseudobulbo verde não sulcado.",NA,NA,NA,"2011","12","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","Martinez, M.T.","07","Paraná","-53.82175","-25.239833","Céu Azul",NA,NA,"2011","12",NA,"-53.82175","-25.239833",NA,NA,NA,NA,NA,NA
"107","2017-09-18 09:21:50-03","UNIOESTE","UNOP","8672","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Temponi, L.G.; Gris, D.; Gris, D.","906",NA,"Brasil",NA,"Epífita. Pétalas e sápalas verdes com máculas vináceas. Coluna e base do labelo vináceos, ápice do labelo rosado a alvo.",NA,NA,NA,"2012","12","Parque Nacional do Iguaçu. Parcelas na Linha Martins","Temponi, L.G.","21","Paraná","-54.5881004333496","-25.5478000640869","Foz do Iguaçu",NA,NA,"2017","03","17",NA,NA,"39570","auto",NA,NA,NA,NA
"108","2018-09-12 14:48:23-03","UNIOESTE","UNOP","8313","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Lombardi, J.A.","8299",NA,"Brasil",NA,"Campo de altitude. Erva terrestre, tepalas creme mosqueadas de vinho, labelo vinho. Coluna verde. Duplicatas 1",NA,NA,NA,"2011","04","Parque Nacional da Serra dos Órgãos, trilha para o alojamento 04 e a Pedra do Sino. ca. 22°25-32'S, 42°59'-43°07', ca. 1190-2130 m","Dinato, D.O.","12","Rio de Janeiro","-42.495297","-22.425556","Teresópolis",NA,NA,"2012","02",NA,"-42.495297","-22.425556",NA,NA,NA,NA,NA,NA
"109","2015-10-22 10:03:11-02","UNIOESTE","UNOP","468","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Boff, L.; Silva, T. .M.; Hoffmann, F.; Silva, T. .M.; Hoffmann, F.","100",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu. Trilha Rio Azul.","Boff, L.",NA,"Paraná","-53.8485984802246","-25.1466999053955","Céu Azul",NA,NA,"2015","02","06",NA,NA,"51148","auto",NA,NA,NA,NA
"110","2016-07-25 15:01:48-03","UNIOESTE","UNOP","3289","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Boff, L.; Boff, L.; Hammes, J.K.; Boff, L.; Hammes, J.K.","152",NA,"Brasil",NA,"Epífita. Folhas membranáceas. Frutos verdes, carnoso e elípticos.",NA,NA,NA,"2015","04","Parque Nacional do Iguaçu. Trilha Rio Butu.","Boff, L.","27","Paraná","-53.6330986022949","-25.0522003173828","Santa Tereza do Oeste",NA,NA,"2016","04","27",NA,NA,"20649","auto",NA,NA,NA,NA
"111","2019-08-29 16:18:56-03","UNIOESTE","UNOP","5979","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gasper, A.L.; Dreveck, S.; Brogni, E.; Dreveck, S.; Brogni, E.","1623",NA,"Brasil",NA,"Florística IFFSC 455.FOM. Classe da floresta: estágio médio de regeneração.",NA,NA,NA,"2008","03","Caraguatá","Ceolin, L.","19","Santa Catarina","-50.440601348877","-27.2667007446289","São Cristovão do Sul","1070","1070","2008","08","14",NA,NA,"25189","auto",NA,NA,NA,NA
"112","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","26184",NA,"Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","L. Kollmann; et al","8882",NA,"Brasil",NA,"Epífita em samambaiaçu (Cyathea), labelo lilás. Tépalas verdes com manchas vináceas.","MBML026184",NA,NA,"2006","04","Parque Estadual do Forno Grande","L. Kollmann/28-04-2006","28","Espírito Santo","-41.100556","-20.519167","Castelo",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","51465",NA,"Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","G. Lodd.","A. Ruschi",NA,NA,"Brasil",NA,"VIDE ÁLCOOL","MBML051465",NA,NA,"1970","04","Castelinho","T.E.C. Meneguzzo/2017","07","Espírito Santo","-41.1128005981445","-20.8488998413086","Cachoeiro de Itapemirim","1100","1100",NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA
"114","2020-12-03 10:05:45-03","UFMA","BMA","784","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd","E. Guarçoni et al. 056.",NA,NA,"Brasil",NA,"Epífita (samambaiaçu), na sombra. Pseudobulbos de 6cm, de onde saem 2 folhas membranáceas, lanceoladas-oblongas, de 32 cm. Háste floral recurvada, de 46 cm , com 4-3 flores. Flor de 5 cm com pétalas e sépalas castanhas e labelo violeta.",NA,NA,NA,"2000","04","Serra das Aranhas, Godinho da Ervália, Trilha de acesso ao pico da Fonte da conquista.",NA,"15","MG","-42.6571998596191","-20.8400001525879","Ervália","1400","1400",NA,NA,NA,NA,NA,"19783","auto",NA,NA,NA,NA
"115","2021-02-25 10:11:27-03","CVRD","CVRD","12153","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Folli, D.A.","6329","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Orquídea forno","CVRD012153",NA,NA,"2009","04",NA,"Ludovic Kollmann","18","ES","-41.058538","-20.497743","Domingos Martins","1010","1010","2011","03","30","-41,058538","-20,497743",NA,NA,"Liliopsida",NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2535255","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"R. Reitz & R. M. Klein","10997","South America","Brazil",NA,NA,"US00456540","US00456540_01",NA,"1961","4",NA,NA,"13","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","2706772","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"G. Hatschbach","26356","South America","Brazil",NA,NA,"US00456539","US00456539_01",NA,"1971","2",NA,NA,"19","Paraná","-52.5233001708984","-25.8558006286621","Chopinzinho",NA,NA,NA,NA,NA,NA,NA,"31475","auto","Monocotyledonae",NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","1066394","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"G. Gardner","636","South America - Neotropics","Brazil",NA,NA,"US00456542","US00456542_01",NA,"1838",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2141230","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"L. B. Smith","6225","South America","Brazil",NA,NA,"US00456541","US00456541_01",NA,"1952","3",NA,NA,"14","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"120","2020-09-02 16:35:27-03","Cenargen","CEN","91655","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Thiago Erir Cadete Meneguzzo","1319",NA,"Brasil","Exsicatas","Sépalas e pétalas verdes, face interna com máculas marrons contíguas na base e livres no ápice; labelo e coluna violeta, capa da antera branca. Doação Botânico do Rio de Janeira, RB 622054","CEN00091655","CEN00091655",NA,"2015","03","Parque Nacional do Itatiaia. parte baixa do parque. Rodovia BR-485, acesso pela sede, ca. km 9, portaria do parque à cachoeira do rio Campo Belo.","T. E. C. Meneguzzo","06","RJ","-44.5633010864258","-22.4960994720459","ITATIAIA","1054","1054","2015","03",NA,NA,NA,"19648","auto",NA,NA,NA,"1"
"121","2020-09-02 16:35:27-03","Cenargen","CEN","102956","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","João Aguiar Nogueira Batista","3269",NA,"Brasil","Exsicatas","Em tronco de Samambaiaçu , local mais ou menos aberto na margem da trilha, em plena floração, sépalas e pétalas verde claro, com a base e manchas marrons-avermelhadas em direção ao ápice verde calro, base roxo escuro, lopo central roxo mais claro com as margens quase esbranquiçadas. Doação Herbário BHCB Nº 180128","CEN00102956","CEN00102956",NA,"2013","03","Parque Nacional do Itatiaia, trilha na subida Maromba-Macieiras","J. A. N. Batista","07","RJ","-44.5633010864258","-22.4960994720459","ITATIAIA","1323","1323","2013","03",NA,NA,NA,"19648","auto",NA,NA,NA,"1"
"122","2021-03-25 13:53:07-03","UNIVILLE","JOI","14664","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mancinelli, W.S.","1428",NA,"Brasil",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI014664",NA,NA,"2011","03","Parque das Lauráceas.","Mancinelli, W. S.","15","Paraná","-48.9911003112793","-24.6571998596191","Adrianópolis","730","730","2011","03","15",NA,NA,"49901","auto",NA,NA,NA,NA
"123","2021-03-25 13:53:07-03","UNIVILLE","JOI","14665","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mancinelli, W.S.","1430",NA,"Brasil",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI014665",NA,NA,"2011","03","Canyon Guarteláa.","Mancinelli, W. S.","15","Paraná","-50.4136009216309","-24.5093994140625","Tibagi","800","800","2011","03","15",NA,NA,"56988","auto",NA,NA,NA,NA
"124","2021-03-25 13:53:07-03","UNIVILLE","JOI","14652","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mancinelli, W.S.","1429",NA,"Brasil",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI014652",NA,NA,"2011","03","Bairro Glória.","Mancinelli, W. S.","15","Santa Catarina","-48.8456001281738","-26.3043994903564","Joinville","30","30","2011","03","15",NA,NA,"37150","auto",NA,NA,NA,NA
"125","2019-10-07 09:20:12-03","UEFS","HUEFS","197457","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Klein, R.M.","7541",NA,"Brasil",NA,NA,"HUEFS0197457","HUEFS0197457 HUEFS0197457_e1",NA,"1967","08","Morro do Ribeirão. Ilha de Santa Catarina","T.E.C.Meneguzzo","22","Santa Catarina","-48.5491981506348","-27.596700668335","Florianópolis","500","500","2019","09",NA,NA,NA,"27000","auto","Lilianae",NA,NA,NA
"126","2019-10-07 09:20:12-03","UEFS","HUEFS","217563","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Meneguzzo, T.E.C.","1319",NA,"Brasil",NA,"Floresta Atlântica, fitofisionomia Floresta Ombrófila densa alto montana.","HUEFS0217563","HUEFS0217563 HUEFS0217563_01",NA,"2015","03","Parque Nacional do Itatiaia. Parte baixa do parque. Rodovia BR-485, acesso pela sede, ca. km 9, portaria do parque à cachoeira do Rio Campo Belo.",NA,"16","Rio de Janeiro","-44.615278","-22.433056","Itatiaia","1054","1054",NA,NA,NA,"44W36'55''","22S25'59''",NA,NA,"Lilianae",NA,NA,NA
"127","2019-07-09 12:46:49-03","F","FMNH-SEEDPLANTS","V0451046F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"P. Dusén","16868","South America","Brazil",NA,NA,"V0451046F","V0451046F_01 V0451046F_02",NA,"1915","3",NA,"RRC ID Flag","24","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"16868",NA
"128","2020-07-23 12:17:32-03","CEPLAC","CEPEC","116952","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"Lopes, M. M. M.","1268",NA,"Brasil",NA,"UNICATA.",NA,NA,NA,"2007","04","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Parte alta da encosta.","SpeciesLink/lacunas","19","Bahia","-39.603333","-14.705833","ALMADINA","800","800",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA
"129","2020-07-23 12:17:32-03","CEPLAC","CEPEC","135156","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"M.M. Coelho","641",NA,"Brasil",NA,"Foto.",NA,NA,NA,"2012","04","Serra da Pedra Lascada, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra.","SpeciesLink/lacunas","10","Bahia","-39.536111","-14.770278","Barro Preto",NA,NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA
"130","2020-07-23 12:17:32-03","CEPLAC","CEPEC","116530","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"Fontana, A. P.","2665",NA,"Brasil",NA,"UNICATA.",NA,NA,NA,"2007","01","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras. Topo.","Sem Informação","20","Bahia","-39.343611","-15.160833","arataca","500","500",NA,NA,NA,"39W20'37","15S9'39",NA,NA,NA,NA,NA,NA
"131","2019-07-02 15:56:18-03","UEM","HUEM","10465","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Guilherme Minoro Takeda","s.n.",NA,"Brasil",NA,"Só parte reprodutiva.","HUEM000009664","HUEM000009664",NA,"2004","10","Parque Ecológico do Câmpus da UEM","Werner S. Mancinelli","09","Paraná","-51.9385986328125","-23.4253005981445","Maringá",NA,NA,"2009","10","06",NA,NA,"19250","auto",NA,NA,NA,NA
"132","2020-11-04 17:30:12-03","UEM","HUEM","29769","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Costa, AC","s.n.",NA,"Brasil",NA,"Forófito: Dicksonia sellowiana; 2m de alt. acima do solo; intensidade luminosa baixa, sempre sob sombra do dossel; odor suave.","HUEM000016489","HUEM000016489",NA,"2015","01","Faxinal do Céu","Costa, AC","18","Paraná","-51.6596984863281","-25.6956005096436","Pinhão",NA,NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA
"133","2020-08-20 14:54:51-03","UFSC","FLOR","1481","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Klein, R.M.","7403",NA,"Brasil",NA,"epífita, flor pet. verde pintados de marron. Labelo azulExemplar unicum.","FLOR0001481",NA,NA,"1967","05","Morro do Ribeirão, Ilha de Santa Catarina.","Pabst, G.","16","Santa Catarina","-48.5491981506348","-27.596700668335","Florianópolis","400","400","1968","01","05",NA,NA,"27000","auto",NA,NA,NA,NA
"134","2020-08-20 20:37:57-03","UFSC","FLOR","3992","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Klein, R.M.; Bresolin, A.","8243",NA,"Brasil",NA,"epífita, flor labelo: branco-azulado; pet. e sep. verde-anilados com machas marrom.","FLOR0003992",NA,NA,"1969","03","Morro do Rio Vermelho. Ilha de Santa Catarina.","Pabst, G.","12","Santa Catarina","-48.5491981506348","-27.596700668335","Florianópolis","250","250","1975",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"135","2020-08-20 20:37:57-03","UFSC","FLOR","2549","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Klein, R.M.; Bresolin, A.","9563",NA,"Brasil",NA,"epífita em Alsophila corcovadensis, flor verde - rajada de marrom; labelo externamente branco, internamente coroa toda azul","FLOR0002549",NA,NA,"1971","05","Jordão.","Pabst, G.","19","Santa Catarina","-48.5592002868652","-27.3146991729736","Governador Celso Ramos","250","250","1971",NA,NA,NA,NA,"13751","auto",NA,NA,NA,NA
"136","2020-08-20 14:54:51-03","UFSC","FLOR","1012","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Reitz, R.; Klein, R.M.","10997",NA,"Brasil",NA,"epífita em xaxim","FLOR0001012",NA,NA,NA,NA,"Serra da Boa Vista.",NA,NA,"Santa Catarina","-48.627498626709","-27.6152992248535","São José","900","900",NA,NA,NA,NA,NA,"12814","auto",NA,NA,NA,NA
"137","2021-03-04 15:42:07-03","IF","SPSF","31632","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare",NA,"R.G.Udulutsch","674","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Rio Taquaral&nf;;",NA,NA,NA,"2002","04","Parque Estadual Carlos Botelho",NA,"23","SP","-47.995389","-24.057611","Sete Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA
"138","2021-03-04 15:42:07-03","IF","SPSF","35847","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","D.R.Rossatto","119","América do Sul","Brasil",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Mata Ciliar&nf;;",NA,NA,NA,"2006","01","Estação ecológica","G.Durigan","24","SP","-50.4099998474121","-22.6599998474121","Assis",NA,NA,"2006","01","25",NA,NA,"23972","auto","Liliopsida",NA,NA,NA
"139","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","graminifolium","Zygopetalum graminifolium","Rolfe","Sander","s.n.(Hort.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Zygopetalum","graminifolium","Zygopetalum graminifolium","Rolfe","Sander","s.n.(Hort.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
