"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"707","2020-12-20 21:19:20-03","UFV","VIC","026974","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Pereira, Z.V.; et al.","2002","08","24","Brasil","Minas Gerais","Viçosa","Reserva Florestal da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026974","VIC026974",NA,NA,NA,"10",NA,NA,"Frutos verdes pequenos.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"708","2020-12-20 21:19:20-03","UFV","VIC","032643","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Valente, G.E.; et al.","2009","12","11","Brasil","Minas Gerais","Viçosa","Reserva Florestal da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC032643",NA,NA,NA,NA,"2661",NA,NA,"Planta de cerca de 2,5 m, coletada na borda da trilha principal ramos, folhas e inflorescência velutinos, inflorescências curto pedunculada de flores de corola branca.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"709","2020-12-20 21:19:20-03","UFV","VIC","012002","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Meira, Neto J A; et al.","1987","11","16","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,"VIC012002","VIC012002",NA,NA,NA,"21335",NA,NA,"Arbusto de 1 m,flores brancas, no interior de mata.",NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"710","2020-12-20 21:19:20-03","UFV","VIC","010957","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Silva, A.F.","1985","10","24","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,"VIC010957","VIC010957",NA,NA,NA,"1314",NA,NA,"Árvore de até 8 m, casca e lenho brancos, flores brancas, com a fece amarela, aromáticas.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"711","2020-12-20 21:19:20-03","UFV","VIC","011114","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Silva, A.F.; Capellari, J.r. .L.","1986","10","04","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,"VIC011114","VIC011114",NA,NA,NA,"1478",NA,NA,"Árvore de 6 m, inflorescências de involucro verde, cascacreme e lenho creme,súber fino,com fendasfinas e pústulas.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"712","2020-12-20 21:19:20-03","UFV","VIC","011124","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Silva, A.F.; Capellari, J.r. .L.","1986","10","08","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,"VIC011124","VIC011124",NA,NA,NA,"1490",NA,NA,"Árvore de até 6 m, botões florais brancos, folhas de verde mais intenso na face ventral casca de creme esverdeado,para lilás claro , lenho creme,súber liso, de algumas verrugas cicatrizez anelares.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"713","2020-12-20 21:19:20-03","UFV","VIC","011138","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Silva, A.F.; Capellari, J.r. .L.","1986","11","20","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,"VIC011138","VIC011138",NA,NA,NA,"1505",NA,NA,"Árvore de até 5 m, casca de verde oliva, a creme, lenho creme,suber áspero com pústulas.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"714","2020-12-20 21:19:20-03","UFV","VIC","010895","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Silva, A.F.","1985","10","08","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,"VIC010895","VIC010895",NA,NA,NA,"1249",NA,NA,"Arvoreta de 2,5 m, em barranco de estrada flores branco esverdeadas, de base do tubo ligeiramente rosada.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"715","2020-12-20 21:19:20-03","UFV","VIC","011172","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell) Muell.Arg.",NA,"Silva, A.F.","1987","03","06","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,"VIC011172","VIC011172",NA,NA,NA,"1544",NA,NA,"Árvore de ate 5 m ,frutos de cor verde.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"716","2020-12-20 21:19:20-03","UFV","VIC","43864","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Azevedo, I F P",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso. Trilha da Pesquisa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC043864","VIC043864",NA,NA,NA,"20",NA,NA,"Arbusto, cerca de 3m de altura, ramos velutinos, folha velutina, estípulas caducas inteiras, inflorescências sésseis em glomérulos axilares, muitas brácteas velutinas, flores sésseis, distílicas, corola tubulosabranca, morfo longistilo",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"717","2020-12-20 21:19:20-03","UFV","VIC","026976","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Pereira, Z.V.; Valente, G.E.","2002","08","02","Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026976","VIC026976",NA,NA,NA,"91",NA,NA,"Frutos pretos",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"718","2020-12-20 21:19:20-03","UFV","VIC","026977","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Pereira, Z.V.; et al.","2001","07","03","Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026977",NA,NA,NA,NA,"6",NA,NA,"Frutos pretos",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"719","2020-12-20 21:19:20-03","UFV","VIC","017910","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Da Silva, A.F.; et al.","1997","03","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"VIC017910","VIC017910",NA,NA,NA,"1912",NA,NA,"Árvore de 3,5 m de altura.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"720","2020-12-20 21:19:20-03","UFV","VIC","17910","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Silva, A.F.; et al.","1997","03","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"VIC017910","VIC017910",NA,NA,NA,"1912",NA,NA,"Árvore com ca 3,5m de altura.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"721","2020-12-20 21:19:20-03","UFV","VIC","029194","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Assis, L.C.S.; et al.","2002","06","15","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"VIC029194",NA,NA,NA,NA,"506",NA,NA,"Arvoreta de ca 3 m, interior de mata,folhas discolores, frutos negros ,muito freguente.",NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"722","2020-12-20 21:19:20-03","UFV","VIC","010254","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Motta, R.B.","1987","11","01","Brasil","Minas Gerais","Viçosa","Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC010254","VIC010254",NA,NA,NA,"s.n.",NA,NA,"Arbusto de cerca de 2 m, flores de coloração branca, trabalho prático de BVE 230",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"723","2020-12-20 21:19:20-03","UFV","VIC","010849","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Vieira, M.F.","1989","10","10","Brasil","Minas Gerais","Viçosa","Centro de Pesquisa de Florestas Naturais","-42.8819007873535","-20.7539005279541",NA,NA,"VIC010849","VIC010849",NA,NA,NA,"545",NA,NA,"Árvore de cerca de 3,5 m, corola branca frutos azuis.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"724","2020-12-20 21:19:20-03","UFV","VIC","009430","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Vieira, M.F.","1985","12","07","Brasil","Minas Gerais","Viçosa","Mata da Prefeitura","-42.8819007873535","-20.7539005279541",NA,NA,"VIC009430","VIC009430",NA,NA,NA,"251",NA,NA,"Arbusto de cerca de 4,5 m, flores brancas de fauce amarelada.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"725","2020-12-20 21:19:20-03","UFV","VIC","018881","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"de Paula, C.C.; et al.","2002","10","26","Brasil","Minas Gerais",NA,"Serra de Ouro Branco",NA,NA,NA,NA,"VIC018881","VIC018881",NA,NA,NA,"347",NA,NA,"Terrestre de mata de galeria, arbusto de 3 a 4 m, freguência de 1 ind em raio de cerca de 5 m, folhas verdes, sépalas vinho, pétalas creme, cresce em uma clareira na mata a 1479 m de alttitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-12-20 21:19:20-03","UFV","VIC","025203","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Carvalho, A.F.","2000","10","13","Brasil","Minas Gerais","Diogo vasconcelos","Miguel Rodrtigues",NA,NA,NA,NA,"VIC025203","VIC025203",NA,NA,NA,"748",NA,NA,"Árvore de flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-12-20 21:19:20-03","UFV","VIC","030972","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Teixeira, R.N.C.; et al.","2005","03","17","Brasil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib","-40.7461013793945","-20.040599822998",NA,NA,"VIC030972",NA,NA,NA,NA,"26",NA,NA,"Subárvore de 5 m, coletada em interior de mata",NA,NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"728","2020-12-20 21:19:20-03","UFV","VIC","032147","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Favaro, L.B.; et al.","2009","02","03","Brasil","Minas Gerais","Araponga","PESB","-42.5208015441895","-20.6667003631592",NA,NA,"VIC032147",NA,NA,NA,NA,"001",NA,NA,"Árvore de ca 9 m, copa pequena globosa.flor de cheiro agradavel.",NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA
"729","2020-12-20 21:19:20-03","UFV","VIC","012476","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Vieira, M.F.","1993","06","10","Brasil","Minas Gerais","Araponga","Serra do Brigadeiro","-42.5208015441895","-20.6667003631592",NA,NA,"VIC012476","VIC012476",NA,NA,NA,"794",NA,NA,"Árvore de cerca de 6m, frutos purpureos, em beira de trilha principal.",NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA
"730","2020-12-20 21:19:20-03","UFV","VIC","009357","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Vieira, M.F.; et al.","1985","05","13","Brasil","Minas Gerais","Viçosa","Estrada principal da Mata da Prefeitura","-42.8819007873535","-20.7539005279541",NA,NA,"VIC009357","VIC009357",NA,NA,NA,"213",NA,NA,"Arbusto de cerca de 2,5 m, de frutos quando jovens azuis claros e quando maduro preto ou azulão.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"731","2020-12-20 21:19:20-03","UFV","VIC","011296","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Vieira, M.F.; Soares, M.F.","1992","02","25","Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC011296","VIC011296",NA,NA,NA,"703",NA,NA,"Arbusto de frutos verdes",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"732","2020-12-20 21:19:20-03","UFV","VIC","026809","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Valente, G.E.; Pereira, Z.V.","2002","11","14","Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026809","VIC026809",NA,NA,NA,"1092",NA,NA,"Planta arbustiva, crescendo na beira de trilha principal da reserva em local parcalmente sombreado.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"733","2020-12-20 21:19:20-03","UFV","VIC","026936","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Baptista, M.S.; et al.","2002","11","25","Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026936","VIC026936",NA,NA,NA,"s.n.",NA,NA,"Arbusto de flores e botões brancos, coletada ao longo da trilha.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"734","2020-12-20 21:19:20-03","UFV","VIC","029318","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth",NA,"Kinupp, V.F.","1997","01","02","Brasil","Rio de Janeiro","Nova Friburgo","Parada Augusto Alves - Amparo","-42.5311012268066","-22.2819004058838",NA,NA,"VIC029318",NA,NA,NA,NA,"128",NA,NA,"Arbusto de 3-4 m, frutos imaturos verdes, melifera, borda de mata.",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"735","2020-12-20 21:19:20-03","UFV","VIC","000753","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","velutipes","Psychotria velutipes","Mueel Arg",NA,"Standeey","1930","10","22","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC000753","VIC000753",NA,NA,NA,"4575",NA,NA,"Small tree 7 m, high with pale green fruit,freguent",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"736","2020-12-20 21:19:20-03","UFV","VIC","000797","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","velutipes","Psychotria velutipes","Mueel Arg",NA,"Mexia, Y.","1930","10","22","Brasil","Minas Gerais","Viçosa","campo alegre","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000797","VIC000797",NA,NA,NA,"4771",NA,NA,"Cut-over woods Alt 685 Shrub 6 m, high,fruit blue black when mature,occasional.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"737","2020-12-20 21:19:20-03","UFV","VIC","42131","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sessilis","Rudgea sessilis","(Vell.) Mull.Arg",NA,"Tinti, B.V.; Nunes, J.","2010",NA,NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional, Vale verde.","-41.8683013916016","-20.4333000183105",NA,NA,"VIC042131",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"738","2021-03-24 17:09:56-03","UFES","SAMES","7459","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Oliveria,A.A. de","Korte,A.; Kniess,A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.3903007507324","-27.2772006988525","-492305556.0","-271802778.0","SAMES07459",NA,"2010","01","25","890","617","617","Flores brancas. Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,"21642","auto",NA,NA,NA,NA,NA,NA
"739","2021-03-24 17:09:56-03","UFES","SAMES","7326","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Gasper,A.L.de","Pastório,F.F.; Gasper,A.L.de","2015","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis Parque Natural Municipal São Francisco de Assis","-49.0661010742188","-26.9193992614746","-490719445.0","-269213889.0","SAMES07326",NA,"2015","06","26","16",NA,NA,"Frutos imaturos verdes. Coleta na borda da trilha, clareira.",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"740","2021-03-24 17:09:56-03","UFES","SAMES","7325","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Dreveck,S.","Dreveck,S.; Carneiro,F.E.","2009","11","24","Brasil","Santa Catarina","Corupá","Sertãozinho","-49.2430992126465","-26.4253005981445","-494100000.0","-263697223.0","SAMES07325",NA,"2009","11","24","1404","857","857","Fruto verde Habitat: Floresta Ombrófila Densa Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA,NA
"741","2021-03-24 17:09:56-03","UFES","SAMES","5042","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Sobral,M.","Gasper,A.L.; Brogni,E.","2008","02","23","Brasil","Santa Catarina","Mirim Doce","Alto Volta Grande. Florística IFFSC 507 (entorno). Ecótono FOM/FOD.","-50.0766983032227","-27.1963996887207","-502177778.0","-271825000.0","SAMES05042",NA,"2008","04","01","1479",NA,NA,"Hábito: abórea.",NA,NA,NA,NA,NA,NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA
"742","2019-11-21 14:44:37-03","UFJF","CESJ","31127","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","hancorniifolia","Psychotria hancorniifolia","Benth.","P.G. Delprete","P.C.L. Faria; P.C. Zampa; F. Magalhâes; P.O. Costa; L.F. Fazza; L.D. Meireles; S.M.S. Verardo","2000","04","15","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ031127",NA,"2003",NA,NA,"s.n.",NA,NA,"Arbusto no interior da mata, flores brancas. (Coleta 126)","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"743","2019-11-21 14:44:37-03","UFJF","CESJ","386","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","hancorniifolia","Psychotria hancorniifolia","Benth.","O. Handro","L. Roth","1943","12","24","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"CESJ000386",NA,NA,NA,NA,"CESJ386",NA,NA,"Árvore grande, flores branco esverdeadas.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"744","2019-11-21 14:44:37-03","UFJF","CESJ","39821","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","S.F. Smith","G. Hatschbach; M. Hastchbach; J.M. Silva","2000","10","18","Brasil","Espirito Santo","Marechal Floriano","Vitor Hugo","-40.6831016540527","-20.4127998352051",NA,NA,"CESJ039821",NA,NA,NA,NA,"71383",NA,NA,"Árvore, 4m, flor alva. Floresta atlântica, encosta do morro.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA
"745","2020-06-30 18:32:51-03","UFJF","CESJ","30769","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","M.A.L.Fontes","M.A. Manhães","1999","09",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,"CESJ030769",NA,"2000","05","08","43",NA,NA,"Coletada no bosque entre o Centro de Informações e o Camping.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-03-16 18:51:00-03","UFJF","CESJ","38462","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","J. Jardim","E. de Melo; F. França","1998","11","09","Brasil","Paraná","Campina Grande do Sul","Represa do Rio Capivari, BR-116, ca. 67Km N de Curitiba.","-48.867222","-25.171944","-48.867222","-25.171944","CESJ038462",NA,"2001","02",NA,"2530","920","920","Árvore ca. 9m alt. Folha cartácea discolor. Flor branca, botões esverdeados. Em início de floração. Mata alterada.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-06-09 17:00:03-03","UFJF","CESJ","31116","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","L.D. Meireles","P.C.L. Faria; P.C. Zampa; F. Magalhâes; P.O. Costa; L.F. Fazza; L.D. Meireles; S.M.S. Verardo","2000","04","15","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ031116",NA,"2001","06",NA,"s.n.",NA,NA,"Arvoreta, 5m, sub-mata, beira de clareira (Coleta 121).","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"748","2020-03-10 19:08:06-03","UFJF","CESJ","39104","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","A.M. Oliveira","A.M. Oliveira; J.R. Stehmann","2002","07","05","Brasil","Minas Gerais","Itabira","Dinamitagem/CVRD","-43.267972","-19.648833","-43.267972","-19.648833","CESJ039104",NA,NA,NA,NA,"110","3157","3157",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-03-10 19:08:06-03","UFJF","CESJ","27919","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","J.A.A. Meira-Neto","R.G. Silveira; M.L.G. Lisboa","1994","07",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ027919",NA,NA,NA,NA,"s.n.",NA,NA,"Planta comum no subosque medindo ca. 4m alt. Frutos verdes.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"750","2020-06-16 17:49:09-03","UFJF","CESJ","32658","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","D.S. Pifano","R.G. Silveira; M.L.G. Lisboa","1993",NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ032658",NA,"2003","05","05","s.n.",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"751","2020-03-11 19:20:08-03","UFJF","CESJ","36268","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","L.C.S. Assis; A.T. Oliveira-Filho","L.C.S. Assis; M.S. Magalhães","2002","02","17","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ036268",NA,"2004","01","28","464",NA,NA,"Arvoreta ca. 2m, encontrada no interior da mata, folhas discolores, frutos verdes imaturos. Frequente.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"752","2020-03-11 19:20:08-03","UFJF","CESJ","10970","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","D. Zappi","L. Krieger","1971","12","07","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"CESJ010970",NA,"2016",NA,NA,"CESJ10970",NA,NA,"Arbusto, na mata, flor marrom, fruto azul.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"753","2019-11-21 14:44:37-03","UFJF","CESJ","52779","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","M. Sobral","M.G. Rezende; D. Monteiro; R.C.L. Elias; T.M. Machado","2009","01","16","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,"CESJ052779",NA,"2009","12",NA,"311",NA,NA,"Arvoreta ca. 2m, borda de mata, frutos marrons. Mata da cerquinha.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"754","2020-06-16 17:49:09-03","UFJF","CESJ","35565","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","R.C. Forzza","A.V. Lopes; V.R. Scalon","2001","10","05","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"CESJ035565",NA,"2003",NA,NA,"9",NA,NA,"Arbusto, ca. 3m, flores com corola alva.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
