"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"98","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274807","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Weddell, H.A.",NA,"1844","12",NA,"Brésil",NA,NA,"Sources du Paraguay (environs de Diamentina), Matto Grosso",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274807' target='other'> <mi>dwc_moreinfo</mi></a>","P00274807","P00274807_01",NA,NA,NA,"hb",NA,NA,NA,NA,"3086",NA
"99","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274808","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Weddell, H.A.",NA,"1844","12",NA,"Brésil",NA,NA,"Sources du Paraguay (environs de Diamentina), Matto Grosso",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274808' target='other'> <mi>dwc_moreinfo</mi></a>","P00274808","P00274808_01",NA,NA,NA,"hb",NA,NA,NA,NA,"3086",NA
"100","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274809","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Riedel, L.",NA,"1835","2",NA,"Brésil",NA,NA,"In humidis Itacolumis",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274809' target='other'> <mi>dwc_moreinfo</mi></a>","P00274809","P00274809_01",NA,NA,NA,"hb",NA,NA,NA,NA,"2990",NA
"101","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274810","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274810' target='other'> <mi>dwc_moreinfo</mi></a>","P00274810","P00274810_01",NA,NA,NA,"hb",NA,NA,NA,NA,"20052",NA
"102","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274811","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Regnell, A.F.",NA,"1874","3","3","Brésil",NA,NA,"Caldas (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274811' target='other'> <mi>dwc_moreinfo</mi></a>","P00274811","P00274811_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1321",NA
"103","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274812","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274812' target='other'> <mi>dwc_moreinfo</mi></a>","P00274812","P00274812_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"104","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274813","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Weddell, H.A.",NA,"1844",NA,NA,"Brésil",NA,NA,"Sabaro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274813' target='other'> <mi>dwc_moreinfo</mi></a>","P00274813","P00274813_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"105","2016-05-17 11:27:54-03","MNHN","RECOLNAT_MNHN_P","P00274814","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Glaziou, A.",NA,"1834","2",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274814' target='other'> <mi>dwc_moreinfo</mi></a>","P00274814","P00274814_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"106","2015-09-04 06:25:07-03","MNHN","RECOLNAT_MNHN_P","P00274815","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Claussen, P.",NA,"1838",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274815' target='other'> <mi>dwc_moreinfo</mi></a>","P00274815","P00274815_01",NA,NA,NA,"hb",NA,NA,NA,NA,"989",NA
"107","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274816","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274816' target='other'> <mi>dwc_moreinfo</mi></a>","P00274816","P00274816_01",NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA
"108","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274817","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Balansa, B.",NA,"1876","3","6","Paraguay",NA,NA,"Caaguazu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274817' target='other'> <mi>dwc_moreinfo</mi></a>","P00274817","P00274817_01",NA,NA,NA,"hb",NA,NA,NA,NA,"456",NA
"109","2016-05-31 08:35:21-03","JBB","HEPH","13918","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Thomas, WW",NA,NA,NA,"Munhoz, CBR","650","1998","01","18","Brasil","Goiás","Alto Paraíso de Goiás","8km de Alto Paraíso p/ Teresina de Goiás","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,NA,NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA
"110","2020-10-01 14:26:31-03","JBB","HEPH","22339","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Oliveira, MS","2008","10",NA,"Paiva, VF; Gonçalves, P da C","336","2006","02","07","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área queimada em maio de 2005","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA
"111","2020-10-01 14:26:31-03","JBB","HEPH","22519","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Oliveira, MS","2008","10",NA,"Aguiar, SNF; et al.","184","2006","03","30","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a área de recuperação","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA
"112","2020-10-01 14:26:31-03","JBB","HEPH","23664","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Oliveira, MS","2008","10",NA,"Chacon, RG; et al.","286","2008","01","31","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do poção queimada em setembro de 2007","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,"70570","auto",NA,NA,NA
"113","2020-12-11 11:43:54-03","UFMG","BHCB","133297","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,"2009","11",NA,"Carmo, FF","4498","2009","04","22","Brasil","Minas Gerais","Moeda","Marinho da Serra, GR1","-43.958611","-20.33","-43.958611","-20.33","1135","1135","coletado afloramento gnaisse","BHCB051004",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:43:54-03","UFMG","BHCB","133311","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,"2009","11",NA,"Carmo, FF","4659","2009","05","10","Brasil","Minas Gerais","Moeda","Serra da Moeda, GR3","-43.957778","-20.283333","-43.957778","-20.283333","1260","1260","coletado em fendas. Afloramento gnaisse","BHCB051005",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:43:54-03","UFMG","BHCB","133313","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,"2009","11",NA,"Carmo, FF","4661","2009","05","10","Brasil","Minas Gerais","Moeda","Serra da Moeda, GR3","-43.957778","-20.283333","-43.957778","-20.283333","1260","1260","coletado em fendas. Afloramento gnaisse","BHCB051006",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:43:54-03","UFMG","BHCB","70830","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Hatschbach, G","43704",NA,NA,NA,"Brasil","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"85457","auto",NA,NA,NA
"117","2021-02-11 17:18:43-03","UFPR","UPCB","6196","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Smith, L.B. & Smith, S.F.","1967","01","01","Hatschbach, G.","14659","1966","09","05","Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Capão..",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA
"118","2020-05-30 04:37:00-03","MO","MOBOT","2455643","PreservedSpecimen","Plantae","Cyperaceae","Scleria","catharinensis","Scleria catharinensis","Boeckeler",NA,NA,NA,NA,"Ernst Üle","Üle 1923",NA,NA,NA,"Brazil","Santa Catarina",NA,"Campo de Capiuare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"119","2011-01-20 11:11:00-02","MO","MOBOT","100339441","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"B. Bruderreck","Bruderreck 125",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1"
"120","2015-08-05 13:21:00-03","MO","MOBOT","100837270","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","C.F.S. Muniz",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24121","1969","3","9","Brazil","Goiás",NA,"Sandy creek margin and adjacent gallery and brejo, ca. 10 km south of Cavalcante.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1"
"121","2008-05-27 22:02:00-03","MO","MOBOT","1009561","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Menacho",NA,NA,NA,"M. Menacho|E. Gutiérrez","Menacho Viruez 478","1994","3","7","Bolivia","Santa Cruz","Warnes","Pampa de Viru-Viru a 17 km al N de ciudad Sta. Cruz, Aeropuerto Int. Viru-Viru, zona S; sabana con islas de bosque, saternejales y quemas frecuentes; suelos arenosos.",NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3"
"122","2017-06-28 13:40:00-03","MO","MOBOT","100984994","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Alves",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32196","1971","3","19","Brazil","Goiás",NA,"Ca. 20 km N of Alto do Paraís.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1"
"123","2019-07-02 10:22:00-03","MO","MOBOT","101139008","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"W.D. Clayton","Clayton 4859","1965","2","25","Brazil","Distrito Federal",NA,"13 km from Brasilia on Planaltina road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1"
"124","2011-06-08 17:15:00-03","MO","MOBOT","1488672","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","S. Kristel (MO)",NA,NA,NA,"José Steinbach","Steinbach G. 5300","1921","2","10","Bolivia","Santa Cruz",NA,"Buenavista. Lomas campos arenosos.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1630572","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Howard S. Irwin|et al.","Irwin 16399","1966","6","1","Brazil",NA,NA,"Serra do roncador. Caespitose, the ascending culms to 45 cm laong. Wet campo Between gallery and cerrado, ca 84 km n of xavantina",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"126","2011-06-17 17:02:00-03","MO","MOBOT","1702064","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","S. Kristel (GENT)",NA,NA,NA,"José Steinbach","Steinbach G. 6927","1925","2","15","Bolivia","Santa Cruz","Sara","Campos bajos enlodados, Buenavista.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"127","2009-08-18 12:10:00-03","MO","MOBOT","2190670","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","G. Kükenth",NA,NA,NA,"Erik L. Ekman","Ekman 1309","1908","1","17","Argentina","Misiones","Candelaria","Bonpland, in paludibus graminosis prope Martires chico ammen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"128","2009-08-23 08:48:00-03","MO","MOBOT","2455691","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 10991",NA,NA,NA,"Brazil","Santa Catarina",NA,"Caçador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"129","2009-06-25 13:32:00-03","MO","MOBOT","2902175","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Alves",NA,NA,NA,"William R. Anderson","Anderson 9655","1973","5","2","Brazil","Goiás",NA,"Serra do Caiapó. Ca. 12 km (straight line) S of Caiapônia; gallery forest, adjacent brejo, and cerrado on higher slopes. Wet soil near stream.",NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"130","2009-07-17 14:12:00-03","MO","MOBOT","2905303","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","R. Guaglianone",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11690","1966","1","14","Brazil","Distrito Federal",NA,"Wet places. Cerrado, summit of Chapada da Contagem.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2910444","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M.T. Strong",NA,NA,NA,"Timothy J. Killeen","Killeen 2041","1986","5","17","Bolivia","Santa Cruz","Nuflo de Chavez","Est. Las Madres 10 km N of Concepción, curiche by front gate. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.","-62","-16",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"132","2013-06-25 12:27:00-03","MO","MOBOT","2922285","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Menacho",NA,NA,NA,"M. Menacho","Menacho Viruez 477","1994","3","7","Bolivia","Santa Cruz","Warnes","Aeropuerto Internacional de Viru-Viru a 17 km de la ciudad de Santa Cruz.","-63.1566667","-17.6627778",NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1"
"133","2009-06-25 13:32:00-03","MO","MOBOT","2922589","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Alves",NA,NA,NA,"William R. Anderson","Anderson 6473","1973","3","6","Brazil","Goiás",NA,"Chapada dos Veadeiros. 20 km by road N of Alto Paraíso; region of rocky (sandstone) hilltop cerrado, seeping hillsides, rocky open cerrado in raised places on hillsides, and open mesophytic woods by stream. Seeping hillside.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"134","2009-07-31 17:15:00-03","MO","MOBOT","2960166","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","R. Guaglianone",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 18660","1968","1","16","Brazil",NA,NA,"Sierra dos Pirineus. Sandy meadow, creek margin. 15 km. N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá. Cerrado and low woods on sandstone slopes.",NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"135","2009-10-24 09:04:00-02","MO","MOBOT","3134149","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Alves",NA,NA,NA,"Tarciso S. Filgueiras|Fernando O. Zuloaga","Filgueiras 2151","1992","2","26","Brazil","Goiás",NA,"Rodovia 040, de Cristalina a Paracatu, 6 km depois de Cristalina. Campo rupestre.","-47.5","-16.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"136","2011-06-27 08:43:00-03","MO","MOBOT","3134150","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","C.B. Clarke",NA,NA,NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"137","2010-06-28 17:30:00-03","MO","MOBOT","3134152","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","G. Davidse",NA,NA,NA,"Rubén A. Montes","Montes 3077","1986","7","31","Venezuela","Anzoátegui",NA,"Morichal San Pedro. 2 km Norte de Mapire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"138","2011-02-23 09:58:00-03","MO","MOBOT","3134153","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Anders F. Regnell","Regnell 1321","1862","2","11","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3134157","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","T.M. Pedersen",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 26041","1971","1","23","Brazil","Mato Grosso",NA,"Santa Fé (mun. Sidrolandia). Do brejo, solo preto turfoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"140","2020-08-31 09:20:52-03","INPA","INPA","200777","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, TM","1995",NA,NA,"Hatschbach, GG","20998","1972","10","20","Brasil","Minas Gerais","Diamantina","Serra do Espinhaço.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"INPA0200777","INPA0200777 INPA0200777_e","Monocotyledon","Poales","Southern America",NA,NA,"101169","auto",NA,NA,NA
"141","2019-07-11 08:30:54-03","ICAUFMG","MCCA","1970","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"SILVEIRA, J.E.; H.I.R., SILVA",NA,"2017","12","20","Brasil","Minas Gerais","Bonito de Minas",NA,"-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,"Vereda Almescla","MCCA02029","MCCA02029 MCCA02029_01",NA,NA,NA,NA,NA,"95199","auto",NA,NA,NA
"142","2020-06-15 15:30:12-03","UNESP-RC","HRCB","38086","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Araújo, A.C.","2006","10",NA,"Tannus, J.L.S.","638","2002","06","28","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Erva estolonífera, ca. 10 cm, inflores^ncia castanha, estames amarelos em solo úmido a saturado",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA
"143","2020-06-15 15:30:12-03","UNESP-RC","HRCB","43520","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Rambo",NA,NA,NA,"Pivetta","1136","1956","02","07","Brasil","Rio Grande do Sul","Augusto Pestana","Rosário","-53.9921989440918","-28.5168991088867",NA,NA,"450","450","Erva perene, flor verde marrom",NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA
"144","2017-11-24 14:10:33-02","UFLA","ESAL","6484","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","J. Gonçalves",NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"11","11","erva; 0.30; ;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA
"145","2017-11-24 14:10:33-02","UFLA","ESAL","13826","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Villela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Nazareno","Fazenda Pedra Redonda","-44.611400604248","-21.2164001464844",NA,NA,NA,NA,"erva; 0.40; ;; palustre",NA,NA,NA,NA,NA,NA,NA,"15209","auto",NA,NA,NA
"146","2019-12-19 11:18:32-03","UFG","UFG","27053","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Milhomens, L.C.","2001","10","30","Proença, C.; et al.","2491","2001","05","08","Brasil","Tocantins","Mateiros",NA,"-46.75","-10.55","-46.75","-10.55","400","400",NA,"UFG0027053","UFG0027053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-04 10:27:21-03","UFRPE","HST","20327","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M.L.Fonseca","2003",NA,NA,"M.L.Fonseca; D.Alvarenga","3616","2002","10","09","Brasil","Distrito Federal","Brasília","APA Gama e Cabeça de Veado","-47.943333","-15.896111","47W56'36''","15S53'46''","900","900","Erva heliófita ca. 0,5 m alt.; inflorescência marrom. Ocasional.","HST020327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 11:55:57-03","UFPE","UFP","45472","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M","2007","11",NA,"R.C.Forzza; L.C.Assis; Bezerra, LM; M.F.Calió; L.G.Temponi","3941","2005","01","19","Brasil","Minas Gerais","Lima Duarte",NA,"-43.9","-21.716667","-43.9","-21.716667","1300","1300","Erva em solo arenoso, brácteas castanhas, estames creme.; Erva em solo arenoso, brácteas castanhas, estames creme.","UFP045472",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 11:55:57-03","UFPE","UFP","58938","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M","2008","02",NA,"Lucena, MFA; Alves, M; Castro, A; Almeida, V; Sarim, B","1759","2007","06","11","Brasil","Sergipe","Areia Branca",NA,"-37.406944","-10.829","-37.406944","-10.829","316","316","Erva ereta; espiguetas verdes.; Erva ereta; espiguetas verdes.; Subida da Serra do Cajueiro.","UFP058938",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 11:55:57-03","UFPE","UFP","36538","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M","2002","02",NA,"Alves, M; Ferreira, J; Unwin, M","2280","2001","02","20","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"1000","1000","Erva ereta ca. 20cm alt. rizoma curtíssimo, base vinácea. Material fixado em sílica; Erva ereta ca. 20cm alt. rizoma curtíssimo, base vinácea. Material fixado em sílica","UFP036538",NA,NA,"Poales",NA,NA,NA,"70570","auto",NA,NA,NA
"151","2021-03-01 11:55:57-03","UFPE","UFP","37320","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M; Menezes, N; Cardoso, V","1725","1999","12","20","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Erva rizomatosa, catáfilos pardacentos quando adultos e róseos quando jovens, glumas com pêlos translúcidos, aquênio branco. Ocasional em áreas úmidas e arenosas.; Erva rizomatosa, catáfilos pardacentos quando adultos e róseos quando j","UFP037320",NA,NA,"Poales",NA,NA,NA,"26557","auto",NA,NA,NA
