"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"91","2021-04-07 11:44:55-03","UFMS","CGMS","33841","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","G.A. Damasceno-Junior","G.A. Damasceno-Junior","3163","2000",NA,"Brasil","Mato Grosso do Sul","Fazenda Paraíso, Vale do Paraíso, Morro Santa Cruz, próximo à nascente do córrego Band#?#alta.",NA,"Fitossociologia 77. Habitat: Mata semidecídua. Solo litólico e rico em ferro. Morro. Habito: Arvoreta. 4,00m de altura.","CGMS1063238",NA,"11","02","Ladário","-57.5833333","-19.1886111","800","800","-57,5833333","-19,1886111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:48:29-03","UFMS","CGMS","73652","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","F. M. Alves","L.P. Oliveira; C. Estodutto, E.O. Souza, F.M. Alves","58","2018",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Fé. Parque Nacional da Serra da Bodoquena",NA,"Fruto verde imaturo","CGMS1106459",NA,"11","02","Jardim","-56.7513889","-21.5108333","520","520","-56,7513889","-21,5108333","2018","11","02",NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:48:29-03","UFMS","CGMS","39737","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott; G.A. Damasceno-Junior","I.P.P. Araújo; A.P. Costa; L.M.M. Arakaki; M.F. Barros","39","2012",NA,"Brasil","Mato Grosso do Sul","Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.",NA,"Flor verde. Fruto ausente. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Árvore. 3,50 m de altura.","CGMS1069116",NA,"10","18","Bonito","-56.7166667","-21.1222223","520","520","-56,7166667","-21,1222223","2012","10","18",NA,NA,NA,NA,NA,NA,NA
"94","2021-04-07 11:48:29-03","UFMS","CGMS","75174","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. Pott; V.J. Pott, S.M. Salis, A. Sanches & O. Branco","7077","1995",NA,"Brasil","Mato Grosso do Sul","Reserva da Morada Nova, Secção Morada Nova, Fazenda Bodoquena S.A., Serra da Bodoquena.",NA,"Flor não vista. Fruto amarelado. CPAP - 13452. Habitat: Mata. Solo argiloso. Relevo quase plano. Habito: Arvoreta 3-4 m de altura. Freqüente.","CGMS1108098",NA,"03","18","Miranda","-57.05","-19.8833333","350","350","-57,05","-19,8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:48:29-03","UFMS","CGMS","75173","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; V.J. Pott & J. dos S.V. da Silva","3399","1987",NA,"Brasil","Mato Grosso do Sul","Km 729 da BR-262 (entre Corumbá e Morrinho).",NA,"Flor branca. Fruto não visto. Flor muito odorosa. CPAP - 3906. Habitat: Pastagem de Panicum maximum com árvores restantes de mata caducifólia. Solo calcimórfico bem drenado. Relevo ondulado. Habito: Arbusto de 1-4 m de altura. Espar","CGMS1108097",NA,"09","04","Corumbá","-57.3333333","-19.4666667","150","150","-57,3333333","-19,4666667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-04-07 11:48:29-03","UFMS","CGMS","31448","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","V.A. Assunção","V.A. Assunção","503","2010",NA,"Brasil","Mato Grosso do Sul","Furnas do Dionísio. Parcela 3.",NA,"Fruto preto. Habitat: Floresta estacional. Floresta decídua. Solo eutrófico. Relevo escarpado. Habito: Árvore. 4,00m de altura.","CGMS1060883",NA,"02","27","Jaraguari","-54.5666667","-20.1472222",NA,NA,"-54,5666667","-20,1472222","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-04-07 11:44:55-03","UFMS","CGMS","62249","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. Pott; V.J. Pott","11321","2003",NA,"Brasil","Mato Grosso do Sul","Aldeia Terena Limão Verde.",NA,"Flor esverdeada. Fruto ausente. Habitat: Cerrado rupestre decidual. Solo litólico, arenito. Relevo fortemente inclinado, sopé de paredão. Esparsa. Habito: Arvoreta 3m alt.","CGMS1095245",NA,"08","17","Aquidauana","-55.6913889","-20.3291667","290","290","-55,6913889","-20,3291667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-04-07 11:48:29-03","UFMS","CGMS","39969","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","G.A. Damasceno-Junior","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; G.A. Damasceno-Junior.","182","2012",NA,"Brasil","Mato Grosso do Sul","Parque Nacional da Serra da Bodoquena.",NA,"Sem Flor. Fruto preto. Habitat: Floresta estacional semidecidua. Habito: Árvore.","CGMS1069348",NA,"10","20","Bonito","-56.7091667","-20.9616667",NA,NA,"-56,7091667","-20,9616667","2012","10","20",NA,NA,NA,NA,NA,NA,NA
"99","2021-04-07 11:48:29-03","UFMS","CGMS","66433","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Marquete","A. Quinet; G. Martinelli; R. Borges; A. Bevacqua; T. Serrano; N. Pougy; M. Moraes","2247","2010",NA,"Brasil","Mato Grosso do Sul","Parque Nacional da Serra da Bodoquena. Estrada para o Taquaral.",NA,"Fruto imaturo verde. Folhas discolores verdes, cartáceas. Habitat: Floresta ombrófila densa. Habito: Árvore, 4,00 m de altura, heliófila.","CGMS1099394",NA,"12","03","Bonito","-56.6041667","-21.0772223","432","432","-56,6041667","-21,0772223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-04-07 11:44:55-03","UFMS","CGMS","14479","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. Pott; V.J. Pott, A.C.M. Cristaldo & O.A. Corsino Jr.","12235","2004",NA,"Brasil","Mato Grosso do Sul","Fazenda Mimoso, margem esquerda do Rio Sucuriú.",NA,"Flor ausenteFruto Imaturo Verde Habitat: Floresta Ripária, solo arenoso-argiloso vermelho, em vale. Habito: Arbóreo. 3-6,0 m de altura","CGMS1043955",NA,"11","08","Costa Rica","-52.9944444","-19.0575","460","460","-52,9944444","-19,0575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-04-07 11:48:29-03","UFMS","CGMS","75176","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; C.C. de F. Tavares","4578","1988",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim, Nhecolândia, Pantanal.",NA,"Flor não vista. Fruto castanho-escuro. Experimento de fogo: Invernada 7. CPAP - 5892. Habitat: Transição caronal (Elionuretum) a cerradão, não alagável. Solo arenoso (podzol hidromórfico). Relevo plano convexo. Habito: Arboreta de 2","CGMS1108100",NA,"12","08","Corumbá","-56.65","-18.9833333","90","90","-56,65","-18,9833333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-04-07 11:48:29-03","UFMS","CGMS","55537","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","G.A. Damasceno Junior","G.A. Damasceno-Junior; J. Velasquez","5160","2001",NA,"Brasil","Mato Grosso do Sul","Fazenda Paraíso - Morro Santa Cruz.",NA,"Fitossociologia no 110. Habitat: Floresta estacional semidecidual. Solo litólico rico em ferro. Relevo morro. Habito: Árvore de 7m de altura.","CGMS1085503",NA,"01","16","Ladário","-57.6","-19.1975","800","800","-57,6","-19,1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-04-07 11:48:29-03","UFMS","CGMS","17403","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"V.R.B. Maria; F.S. Maria","82","2004",NA,"Brasil","Mato Grosso do Sul","Fazenda Baía Bonita - rio Formoso.",NA,"Fruto verde. Habitat: Mata ciliar do rio Salobra. Área degradada. Habito: Árvore. 3,00m de altura.","CGMS1046701",NA,"11","25","Bonito","-56.4391666","-21.1663889","210","210","-56,4391666","-21,1663889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-04-07 11:48:29-03","UFMS","CGMS","39917","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","G.A. Damasceno-Junior","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; G.A. Damasceno-Junior","130","2012",NA,"Brasil","Mato Grosso do Sul","Base de Estudo do Pantanal.",NA,"Sem Flor. SemFruto. Habitat: Mata ciliar. Solo arenoso. Habito: Árvore.","CGMS1069296",NA,"10","15","Corumbá","-57","-19.5769445",NA,NA,"-57","-19,5769445","2012","10","15",NA,NA,NA,NA,NA,NA,NA
"105","2021-04-07 11:48:29-03","UFMS","CGMS","21582","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","W.M. Ramos","W.M. Ramos; M.L. Bueno","215","2007",NA,"Brasil","Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.",NA,NA,"CGMS1050989",NA,"11","28","Aquidauana","-55.4902777","-20.4616667",NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-04-07 11:48:29-03","UFMS","CGMS","23219","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; V.J. Pott","14890","2007",NA,"Brasil","Mato Grosso do Sul","Fazenda São Geraldo, 25 km S de Bonito.",NA,"Flor ausente. Fruto amarelo. Habitat: Borda de campo úmido. Relevo plano. Frequente. Habito: Arbusto a árvore.","CGMS1052626",NA,"12","06","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"107","2021-04-07 11:44:55-03","UFMS","CGMS","62213","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. Pott","11944","2004",NA,"Brasil","Mato Grosso do Sul","Embrapa Gado de Corte.",NA,"Flor esbranquiçada. Caducifólia. Habitat: Vegetação secundária em região de cerradão. Solo latossolo argiloso. Relevo meia encosta. Esparsa. Habito: Árvore 9 m de altura.","CGMS1095209",NA,"10","16","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"108","2021-04-07 11:48:29-03","UFMS","CGMS","33604","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","S.R. Zacharias; L.R. Silveira","359","2011",NA,"Brasil","Mato Grosso do Sul","Assentamento Nova Querência - Lote 20.",NA,"Fruto verde. Habitat: Cerrado. Transição Floresta/Cerrado. Habito: Árvore. 6,00m de altura.","CGMS1062999",NA,"09","27","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"2011","11","09","52758","auto",NA,NA,NA,NA,NA
"109","2021-03-01 16:42:57-03","UNICAMP","UEC","100612","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, BAS","Aparecida da Silva, M; Mecenas, VV; Pereira, BAS; Barbosa, JC","3341","1997",NA,"Brazil","Distrito Federal","APA de Cafuringa. Fazenda Palestina.",NA,"Arbusto ca. 3,5m de altura, flores de cor bege com cheiro de mel, folhas glabras, madeira dura de cor amarela, casca levemnete rugosa e escamosa.Planta pioneira em floresta mesofítica secundária, próximo ao córrego da Laje.","UEC046405","UEC046405","07","16","Brasília","-48.166667","-15.516667","770","770","-48.166667","-15.516667","1997","07","16",NA,NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:28:00-03","UNICAMP","UEC","145212","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Damasceno Junior, GA; Bortolotto, IM; Ishii, IH; Sciamarelli, A; Nakajima, JN; Assis, ELM","2661","2002",NA,"Brazil","Mato Grosso do Sul","Fazenda Acurizal, Retiro rumo ao Oeste. Mata Semidecídua. Relevo - Morro.",NA,"Árvore de 8m; flor creme esverdeada; fruto. Solo argiloso.","UEC046671","UEC046671","10","22","Corumbá","-57.675306","-17.804222","100","100","-57.675306","-17.804222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:42:57-03","UNICAMP","UEC","146330","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, BAS","Pereira, BAS; Oliveira, NR; Alvarenga, D; Haidar, RF","3480","2005",NA,"Brazil","Goiás","Parque Estadual Altamiro de Moura Pacheco - PEAMP.",NA,"Árvore decidual, muito ramificada, 4m altura e 10cm DAP. Flores amarelo-claro, perfumadas, frequentadas por abelhas.; Floresta Estacional Decidual em solo podzólico. Relevo suave ondulado.","UEC046407","UEC046407","08","30","Nerópolis","-49.151111","-16.522222","795","795","-49.151111","-16.522222","2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:42:57-03","UNICAMP","UEC","146561","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1604","1997",NA,"Brazil","São Paulo","Picinguaba. Morro do Corisco.",NA,"Árvore 357 com 17m de altura, com início de botões.; Mata Atlântica de Encosta.","UEC046409","UEC046409","04","16","Ubatuba","-44.8","-23.366667","1000","1000","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:42:57-03","UNICAMP","UEC","15917","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Macedo, M; Duarte, A; Assumpção, S","950","1978",NA,"Brazil","Mato Grosso","Estrada da Ponte Nova.",NA,"Arvoreta. Frutos verdes imaturos.; Mata de encosta - terreno de Capoeira. Solo argilo arenoso seco.","UEC046412","UEC046412","10","08","Santo Antônio do Leverger","-56.071389","-15.753056","140","140","-56.071389","-15.753056","2008","05","28",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:42:57-03","UNICAMP","UEC","173784","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1604","1997",NA,"Brazil","São Paulo","Picinguaba. Morro do Corisco.",NA,"Árvore 357 com 17m de altura, com início de botões.; Mata Atlântica de Encosta.","UEC066936","UEC066936","04","16","Ubatuba","-44.8","-23.366667","1000","1000","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:42:57-03","UNICAMP","UEC","174313","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Damasceno Junior, GA; Velásquez, JS","2502","2002",NA,"Brazil","Mato Grosso do Sul","Fazenda Paraíso, Morro Santa Cruz.",NA,"Árvore 8 m de altura. Flor creme. Fitossociologia 1467; Mata decídua de encosta. Solo litólico e rico em ferro. Morro.","UEC026095","UEC026095","02","18","Ladário","-57.6","-19.197472","800","800","-57.6","-19.197472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:42:57-03","UNICAMP","UEC","181562","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Damasceno Junior, GA","Damasceno Junior, GA","3162","2000",NA,"Brazil","Mato Grosso do Sul","FAzenda Paraíso, Vale do Paraíso, Morro Santa Cruz, próximo à nascente do córrego Band'alta.",NA,"Árvore 6m de alt.; Transição Cerradão/ Mata perene. Solo litólico e rico em ferro. Morro.","UEC026341","UEC026341","11","26","Ladário","-57.589861","-19.188472","800","800","-57.589861","-19.188472","2003","04",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:42:57-03","UNICAMP","UEC","42184","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Ratter, JA; Rocha, M","R4747","1982",NA,"Brazil","Mato Grosso","ca. 14km from Barrado Garcas.",NA,"Tree, 7m tall, 65cm in girth at breast height.flowering when leafless.Flowers white.","UEC046417","UEC046417","08","27","Torixoréu","-52.25","-15.9",NA,NA,"-52.25","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:42:57-03","UNICAMP","UEC","60388","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, BAS","Pereira, BAS; Alvarenga, D; Oliveira, FCA","2012","1991",NA,"Brazil","Tocantins","Km 19 da estrada Taguatinga/ Aurora do Norte, localidade denominada azuis.",NA,"Árvore ca. 4m de altura. Frutos imaturos de cor verde. Mata em afloramento de calcário.","UEC046418","UEC046418","12","06",NA,NA,NA,NA,NA,NA,NA,"1991","12",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:42:58-03","UNICAMP","UEC","90084","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, BAS","Pereira, BAS; Alvarenga, D","3133","1996",NA,"Brazil","Goiás",NA,NA,"Árvore, ca. 6m alt, completamente sem folhas. Flores amarelo-claro, muito perfumadas, atraindo abelhas Apis eoutras.Testemunha de mata mesofítica emsolo podzólico.","UEC046402","UEC046402","09","09","Corumbá de Goiás","-48.833333","-15.666667","850","850","-48.833333","-15.666667","1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:42:57-03","UNICAMP","UEC","75193","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Pott, A; Cunha, CN; Pott, VJR; Tavares, CCF","2072","1986",NA,"Brazil","Mato Grosso do Sul","Fazenda Campo Dora. Nhecolandia. Pantanal.",NA,"Árvore ereta com ramos horizontais.; Mata de Salina. Solo Arenoso. Relevo plano.","UEC046410","UEC046410","12","06","Corumbá","-56.716667","-18.916667","90","90","-56.716667","-18.916667","2008","05","28",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:42:57-03","UNICAMP","UEC","81643","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB; Ramos, E","Tozzi, AMGA; Sciamarelli, A","9448","1994",NA,"Brazil","São Paulo","Bairro Baú, trilha do Morro.",NA,"Árvore, 4m. Frutos imaturos verdes.","UEC046408","UEC046408","11","10","Santo Antônio da Alegria","-47.261111","-21.15",NA,NA,"-47.261111","-21.15","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:42:58-03","UNICAMP","UEC","82808","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB; Ramos, E","Stranghetti, V","168","1993",NA,"Brazil","São Paulo","Estação Ecológica de Paulo de Faria.",NA,"Árvore, ca. 5m, flor esverdeada. Beira da mata, lado direito.","UEC046420","UEC046420","08","18","Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667","2005","01",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:42:58-03","UNICAMP","UEC","82809","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB; Ramos, E","Stranghetti, V","186","1993",NA,"Brazil","São Paulo","Estação Ecológica de Paulo de Faria.",NA,"Árvore, ca. 5m; flor esverdeada. Interior da mata. (Estação de coleta 1).; Estação Ecológica de Paulo de Faria.","UEC046403","UEC046403","08","18","Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667","2005","01",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:42:58-03","UNICAMP","UEC","96003","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV; Leite, FQ; Cardoso, ES","65","1995",NA,"Brazil","Distrito Federal","Área de Proteção ambiental (APA)de Cafuringa. Fazenda Palestina. 7° de inclinação.",NA,"Árvore localizada perto da mata de galeria do Córrego dos Araribás. Material fértil.","UEC046411","UEC046411","09","21","Brasília","-48.166667","-15.516667",NA,NA,"-48.166667","-15.516667","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:42:57-03","UNICAMP","UEC","63931","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Pereira, BAS","Pereira, BAS; Alvarenga, D","2212","1992",NA,"Brazil","Distrito Federal","APA de Cafuringa. Fazenda da Palestina.",NA,"Arvoreta caducifolia, ca. 5m de altura. Flores amarelo claro, com aromamuito agradável. Testemunha demata à margem esquerda do córrego Lage.","UEC046413","UEC046413","08","25","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1992","09",NA,"70570","auto",NA,NA,NA,NA,NA
"126","2019-08-20 10:28:00-03","UNICAMP","UEC","203526","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Damasceno Junior, GA; Velásquez, JS","2497","2002",NA,"Brazil","Mato Grosso do Sul",NA,NA,NA,"UEC026331","UEC026331","02","17","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA
"127","2021-03-01 16:42:57-03","UNICAMP","UEC","59302","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Araújo, GM","546","1989",NA,"Brazil","Minas Gerais","Estação Ecológica do Panga.",NA,"Árvore, 11m alt.; Mata Mesófila Semidecídua.","UEC046415","UEC046415","09","14","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"128","2021-03-01 16:42:57-03","UNICAMP","UEC","49582","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Bernacci, LC","Bernacci, LC","121","1985",NA,"Brazil","São Paulo","Fazenda Santa Carlota",NA,"Arvoreta, ca. 3m alt., DAP20cm; caule marrom avermelhado; frutos imaturos verdes.","UEC046419","UEC046419","11","29","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"1986","07","13","21243","auto",NA,NA,NA,NA,NA
"129","2021-03-01 16:42:57-03","UNICAMP","UEC","49596","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB","Bernacci, LC","50","1985",NA,"Brazil","São Paulo","Fazenda Santa Carlota.",NA,"Árvore, ca. 5m alt. Decídua, completamente sem folhasou com apenas folhas jovens; caule rígido marrom acinzentado; flores brancas.","UEC046406","UEC046406","09","13","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"1988","08",NA,"21243","auto",NA,NA,NA,NA,NA
"130","2021-03-01 16:42:57-03","UNICAMP","UEC","49586","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB","Bernacci, LC","83","1985",NA,"Brazil","São Paulo","Fazenda Santa Carlota.",NA,"Árvore, ca. 5m alt.; frutos imaturos verdes.","UEC046401","UEC046401","10","12","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"1988","08",NA,"21243","auto",NA,NA,NA,NA,NA
"131","2021-03-01 16:42:57-03","UNICAMP","UEC","207123","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Trad, RJ; Meyer, L","686","2020",NA,"Brazil","São Paulo","Jardim Botânico Plantarum",NA,"Árvore ca. 3,0 m.","UEC181306",NA,"01","24","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA
"132","2021-03-01 16:42:57-03","UNICAMP","UEC","74122","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB; Ramos, E","Moncaio, E; Basso, ME; Souza, JP; Barraca, SA","211","1994",NA,"Brazil","São Paulo","Ca. de 12km de Paulo Faria em direção a Riolândia - Fazenda Figueira.",NA,"Glândulas translúcidas nas folhas.; Cerradão perturbado - mata ciliar com brejo adjacente.","UEC046414","UEC046414","10","13","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"2005","05",NA,"29574","auto",NA,NA,NA,NA,NA
"133","2021-03-01 16:42:57-03","UNICAMP","UEC","157429","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, RB","Bertoni, JEA","101","1990",NA,"Brazil","São Paulo","Estação Ecológica.",NA,"Arvoreta 6m; frutos.","UEC015985","UEC015985","10","25","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"1990","10","25","29574","auto",NA,NA,NA,NA,NA
"134","2020-10-14 10:06:23-03","FURB","FURB","43020","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Fonseca, ML","Fonseca, M.L.; et al.","2364","2000",NA,"Brasil","Goiás","fazenda Nica do proprietário Sr. Cordeirinho.",NA,"solo argiloso/pedregoso; relevo ondulado; DAP: 0,05m; folhas verdes, cartáceas; linha 2, parcela 6, árvore nº99 Habitat: mata mesofítica Habito: arvoreta heliófita; Fruto verde;","FURB04681","FURB04681","10","30","Monte Alegre de Goiás","-46.6594444","-13.1472222","530","530","-46.6594444","-13.1472222","2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-08-16 08:41:00-03","UTFPR","HCF","12910","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G.A. Damasceno-Júnior","2497","2002",NA,"Brasil","MS","Fazenda Paraíso, Morro Santa Cruz",NA,"árvore. 9 m de altura. Fitossociologia 84. Transição Cerradão/ Mata Perene. Solo litólico e rico em ferro. Morro.",NA,NA,"02","17","Ladário","-57.600083","-19.197472","800","800","57°36'00,30 W","19°11'50,90 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
