"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"118","2021-03-01 16:34:51-03","UNICAMP","UEC","101716","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeida, F; Romero, R; Robinson, O; Robinson, D","5387","1998","06","07",NA,"Brazil",NA,NA,"Subarbusto, ca. 0,5m. Corola púrpura; anteras maiores vinho, conectivo com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estiletes róseos.; Campo rupestre.","UEC060741","Magnoliopsida",NA,"Mart.","Minas Gerais",NA,"Estrada Diamantina-Gouveia, ca. 6km da cidade de Gouveia.",NA,NA,NA,NA,NA,"UEC060741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:34:51-03","UNICAMP","UEC","101770","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeda, F; Romero, R; Robinson, O; Robinson, D","7717","1998","05","14",NA,"Brazil",NA,NA,"Subarbusto, ca. 0,4m. Corola rósea; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos. Material testemunho para estudos citológicos","UEC054337","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Estrada para Serra das Bicas, ca. 10Km de Carrancas.","-44.65","-21.5",NA,NA,NA,"UEC054337",NA,NA,NA,NA,"-44.65","-21.5",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:34:51-03","UNICAMP","UEC","101774","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Romero, R; Almeda, F; Robinson, O; Robinson, D","5247","1998","05","24",NA,"Brazil",NA,NA,"Subarbusto, ca. 0,4m. Corola rósea; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos.; Campo em afloramentos rochosos, solo úmido e","UEC054336","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Pedreira do Guilherme","-44.65","-21.5",NA,NA,NA,"UEC054336",NA,NA,NA,NA,"-44.65","-21.5",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:34:51-03","UNICAMP","UEC","101930","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Romero, R; Almeida, F; Robinson, O; Martins, AB; Goldenberg, R; Guimarães, P","5486","1998","06","15",NA,"Brazil",NA,NA,"Campo limpo associado a afloramento rochosos. Subarbusto, ca. 0,5m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estiletes róse","UEC060740","Magnoliopsida",NA,"Mart.","Goiás","Cristalina","Estrada Paracatu-Cristalina.","-47.6","-16.75",NA,NA,"Romero, R","UEC060740",NA,NA,NA,"1999","-47.6","-16.75","06",NA,NA,NA,NA,NA,NA
"122","2019-12-02 11:49:50-03","UNICAMP","UEC","10869","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Irwin, HS; Anderson, WR; Stieber, M; Lee, YT","34250","1972","01","15",NA,"Brazil",NA,NA,"flor, Ramose subshrub to ca. 30 cm tall. Corolla pink-magenta, stamens yellow. Sedge meadow (brejo). Rocky slopes.","UEC183190","Magnoliopsida",NA,"Mart.","Goiás",NA,"Serra dos Pireneus, Ca. 18 km E. of Pirenópolis.",NA,NA,"1000","1000","Romero, R","UEC183190",NA,NA,NA,"1996",NA,NA,"10",NA,NA,NA,NA,NA,NA
"123","2019-08-20 10:19:35-03","UNICAMP","UEC","10937","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Irwin, HS; Souza, R; Reis dos Santos, R; Ramos, J; Onishi, E; Fonseca, SF","25463","1970","01","28",NA,"Brazil",NA,NA,"flor e fruto, Subshrub ca 50 cm tall. Corolla magenta, stamens red-violet, the connectives yellow. Wet campo. Sandy and gravelly campos and cerrado on outcrops.","UEC127312","Magnoliopsida",NA,"Mart.","Minas Gerais",NA,"Morro das Pedras, Ca. 25 km N.E. of Parocinio.",NA,NA,NA,NA,"Versiane, AFA","UEC127312",NA,NA,NA,"2016",NA,NA,"07","18",NA,NA,NA,NA,NA
"124","2019-09-23 10:16:56-03","UNICAMP","UEC","115448","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Simões, AO; Lopes, CA","572","1998","01","07",NA,"Brazil",NA,NA,NA,"UEC012759","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Poço da Ponte, Campo graminoso.","-44.660944","-21.4825",NA,NA,NA,"UEC012759",NA,NA,NA,NA,"-44.660944","-21.4825",NA,NA,NA,NA,NA,NA,NA
"125","2019-08-20 10:19:35-03","UNICAMP","UEC","115449","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Simões, AO; Lopes, CA; Jannini, AW","588","1997","01","08",NA,"Brazil",NA,NA,NA,"UEC012670","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Grão Mogol, Afloramento rochoso, margem curso d'água.","-44.682278","-21.590694",NA,NA,NA,"UEC012670",NA,NA,NA,NA,"-44.682278","-21.590694",NA,NA,NA,NA,NA,NA,NA
"126","2019-08-20 10:19:35-03","UNICAMP","UEC","115452","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","489","1997","10","10",NA,"Brazil",NA,NA,NA,"UEC012665","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Poço da Ponte","-39.661111","-21.4825","1000","1000",NA,"UEC012665",NA,NA,NA,NA,"-39.661111","-21.4825",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:34:51-03","UNICAMP","UEC","115454","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","458","1997","10","09",NA,"Brazil",NA,NA,"Arbusto ca 40 cm, pétalas róseas, estames púrperas.","UEC012666","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Serra do Moleque, Campo rupestre.","-44.659694","-21.638194","1300","1300",NA,"UEC012666",NA,NA,NA,NA,"-44.659694","-21.638194",NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:19:35-03","UNICAMP","UEC","115455","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","440","1997","10","09",NA,"Brazil",NA,NA,NA,"UEC012669","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Campo rupestre.","-44.665528","-21.583361","1040","1040",NA,"UEC012669",NA,NA,NA,NA,"-44.665528","-21.583361",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:34:51-03","UNICAMP","UEC","115457","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","466","1997","10","09",NA,"Brazil",NA,NA,"Arbusto ca 40 cm, pétalas e conectivos róseos, anteras menores amarelas, maiores bordô.","UEC012663","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Pedreira do Guilherme, Campo rupestre.","-44.608472","-21.508472","1200","1200",NA,"UEC012663",NA,NA,NA,NA,"-44.608472","-21.508472",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:34:51-03","UNICAMP","UEC","115461","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Matsumoto, K; Simões, AO; Jannini, AW","421","1997","09","13",NA,"Brazil",NA,NA,"Arbusto ca 40 cm, pétalas rosa, anteras maiores róseas, menores amarelas, filete e conectivo róseos, apêndice amarelo.","UEC012662","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Poço da Ponte, Campo rupestre, próximo a curso d'água.","-39.661111","-21.4825",NA,NA,NA,"UEC012662",NA,NA,NA,NA,"-39.661111","-21.4825",NA,NA,NA,NA,NA,NA,NA
"131","2019-08-20 10:19:35-03","UNICAMP","UEC","117210","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Martins, AB; Matsumoto, K; Faria, AD; Lopes, CA; Belinello, R","35676","1997","10","09",NA,"Brazil",NA,NA,NA,"UEC012672","Magnoliopsida",NA,"Mart.","Minas Gerais","Carrancas","Estrada de acesso a Serra do Moleque","-44.659167","-21.576667","1100","1100","Matsumoto, K","UEC012672",NA,NA,NA,NA,"-44.659167","-21.576667",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:34:51-03","UNICAMP","UEC","125387","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Kinoshita, LS; Alencar, ME","00/350","2000","11","21",NA,"Brazil",NA,NA,"Erva ca. 40 cm, pétalas lilás com estames amarelos.; Cerradão.","UEC067974","Magnoliopsida",NA,"Mart.","Minas Gerais","Jaboticatubas","Estrada para sede do IBAMA, Serra do cipó.","-43.616667","-19.333333","600","700","Pacifico, R","UEC067974",NA,NA,NA,"2016","-43.616667","-19.333333","05",NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:34:51-03","UNICAMP","UEC","125388","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Kinoshita, LS; Alencar, ME","00/351","2000","11","21",NA,"Brazil",NA,NA,"Erva ca. 50 cm, pétalas lilás com estames amarelos.; Cerradão.","UEC067975","Magnoliopsida",NA,"Mart.","Minas Gerais","Jaboticatubas","Estrada para sedo do IBAMA, Serra do cipó.","-43.616667","-19.333333","600","700","Pacifico, R","UEC067975",NA,NA,NA,"2016","-43.616667","-19.333333","05",NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:34:51-03","UNICAMP","UEC","134295","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Santos, AKA; Nascimento, FHF","264","2004","01","05",NA,"Brazil",NA,NA,"Subarbusto ca. de 40cm alt. Folhas verdes. Flores com botões cremes, pétalas brancas passando a rosa; estames amarelos. Prensada em álcool.; Solo arenoso, pedregoso.","UEC183201","Magnoliopsida",NA,"Mart.","Bahia","Rio de Contas","Área próximo a barragem do Rio Brumado.","-41.824444","-13.573333",NA,NA,NA,"UEC183201",NA,NA,NA,NA,"-41.824444","-13.573333",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:34:51-03","UNICAMP","UEC","134296","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Santos, AKA; Andrade, MJG; Nascimento, FHF; Silva, TRS; et al.","158","2003","11","09",NA,"Brazil",NA,NA,"Arbusto, ca. de 50 cm. folhas verdes concolores, tricomas claros. Pétalas creme, anteras amarelas, gineceu branco. Prensada em álcool.","UEC183198","Magnoliopsida",NA,"Mart.","Bahia","Rio de Contas","Estrada Caiambola - Itoibira, Sob uma ponte.","-41.863333","-13.530833","1153","1153","Santos, AKA","UEC183198",NA,NA,NA,"2004","-41.863333","-13.530833","05","21",NA,NA,NA,NA,NA
"136","2021-03-01 16:34:51-03","UNICAMP","UEC","143654","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8934","2004","11","24",NA,"Brazil",NA,NA,"Shrub 0.4m tall. Petals pink; large anthers red; small anthers yellow. Occasional.; Campo rupestre","UEC119102","Magnoliopsida",NA,"Mart.","Minas Gerais",NA,"Serra do Cipó, Trail to Cachoeira da Farofa de Cima on the Serra da Farofa.","-43.572639","-19.375389","940","1184","Versiane, AFA","UEC119102",NA,NA,NA,"2016","-43.572639","-19.375389","03",NA,NA,NA,NA,NA,NA
"137","2019-08-20 10:19:35-03","UNICAMP","UEC","149173","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC; Segala, F","08/435","2008","11","05",NA,"Brazil",NA,NA,NA,"UEC120041","Magnoliopsida",NA,"Mart.","Minas Gerais","Capitólio","Estrada para as pedreiras","-46.293333","-20.603611","999","999","Versiane, AFA","UEC120041",NA,NA,NA,"2016","-46.293333","-20.603611","06","07",NA,NA,NA,NA,NA
"138","2019-08-20 10:19:35-03","UNICAMP","UEC","156859","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Proença, C; Gomes, BM; Brito, DS","2214","2000","09","15",NA,"Brazil",NA,NA,NA,"UEC008934","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama, Centro-Oeste.","-48.05","-16.05","850","850","Brito, DS","UEC008934",NA,NA,NA,"2000","-48.05","-16.05",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:34:51-03","UNICAMP","UEC","156860","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Proença, C; Gomes, BM; Brito, DS","2230","2000","09","15",NA,"Brazil",NA,NA,"Subarbusto. Flor roxa.","UEC008935","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","850","850","Brito, DS","UEC008935",NA,NA,NA,"2000","-48.05","-16.05",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:34:51-03","UNICAMP","UEC","156867","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Gomes, BM; Proença, C; Brito, DS; Guimarães, PJF","275","2001","04","04",NA,"Brazil",NA,NA,"Subarbusto. 0,5m. Flor rosa escuro. Anteras amarelas.","UEC008933","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama, Centro-Oeste. Campo úmido.","-48.05","-16.05","850","850","Gomes, BM","UEC008933",NA,NA,NA,"2001","-48.05","-16.05","09","21",NA,NA,NA,NA,NA
"141","2021-03-01 16:34:51-03","UNICAMP","UEC","170587","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeda, F; Martins, AB; Belinello, R; et al.","9211","2005","10","01",NA,"Brazil",NA,NA,"Shrub to 0.5 m tall. Petals pink. Large anthers red. Small anthers and appendages yellow. Uncommon in campo limpo.","UEC010149","Magnoliopsida",NA,"Mart.","Minas Gerais","Conceição do Mato Dentro","Parque Natural do Riberão do Campo (Tabuleiro). 22 Km from the center of Conceição do Mato Dentro. Upslope from the visitor center.&nf;Campo rupestre and campo limpo.","-43.54775","-19.717222","840","950","Pacifico, R","UEC010149",NA,NA,NA,"2016","-43.54775","-19.717222","05",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:34:51-03","UNICAMP","UEC","170709","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9530","2009","02","24",NA,"Brazil",NA,NA,"Shrub 0.5m tall. Petals deep pink. Androecium completely yellow. Uncommon.; Cerrado vegetation and seepage slopes.","UEC059260","Magnoliopsida",NA,"Mart.","Goiás","Pirenópolis","Acess trail to Morro do Cabeludo off the road to Picos dos Pirineus in Parque Estadual dos Pirineus.","-49.400528","-16.340944","1282","1282",NA,"UEC059260",NA,NA,NA,NA,"-49.400528","-16.340944",NA,NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:19:35-03","UNICAMP","UEC","159097","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Trad, RJ; Trad, MFDJ","8","2009","11","14",NA,"Brazil",NA,NA,NA,"UEC032319","Magnoliopsida",NA,"Mart.","Minas Gerais",NA,NA,"-45.232333","-21.533111",NA,NA,"Romero, R","UEC032319",NA,NA,NA,"2015","-45.232333","-21.533111","10",NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:34:51-03","UNICAMP","UEC","159442","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Silva, JS; Tozzi, AMGA; Costa, MFB; Pinto, RB; Scatigna, AV; Galvão, JC","1049","2011","11","15",NA,"Brazil",NA,NA,"Subarbusto com 40 cm de altura. Cálice verdes, corola rosa e estames rosados.; Campo rupestre.","UEC032858","Magnoliopsida",NA,"Mart.","Minas Gerais","São João Batista do Glória","Estrada Pousada Canteiros São João Batista do Glória.","-46.407222","-20.537778","1214","1214","Versiane, AFA","UEC032858",NA,NA,NA,"2016","-46.407222","-20.537778","06","07",NA,NA,NA,NA,NA
"145","2021-03-01 16:34:51-03","UNICAMP","UEC","161117","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Costa, MFB; Tozzi, AMGA; Silva, ED; Pinto, RB; Silva, JS; Scatigna, AV","41","2011","11","15",NA,"Brazil",NA,NA,"Planta subarbustiva, ca.30 cm alt. Flores com corola rósea, estigma e anteras amarelos.; Campo rupestre, solo arenoso pedregoso.","UEC032590","Magnoliopsida",NA,"Mart.","Minas Gerais","São João Batista do Glória","Serra da Canastra. Estrada para São João Batista do Glória.","-46.407472","-20.538028","1214","1214","Versiane, AFA","UEC032590",NA,NA,NA,"2015","-46.407472","-20.538028","07",NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:34:51-03","UNICAMP","UEC","162926","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Paula-Souza, J; Ferrucci, MS; Rando, JG; Tsuji, R","5300","2005","02","02",NA,"Brazil",NA,NA,"Arbusto, ca. 40 cm alt. Flores creme.","UEC019622","Magnoliopsida",NA,"Mart.","Bahia","Rio de Contas","Estrada para o Pico das Almas Indo pela Fazenda Silvina, 12,5 Km da barragem. Campo úmido.","-41.915278","-13.518333","1195","1195","Martins, AB","UEC019622",NA,NA,NA,"2012","-41.915278","-13.518333",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-01 16:34:51-03","UNICAMP","UEC","162955","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Paula-Souza, J; Ferrucci, MS; Rando, JG; Tsuji, R","5300","2005","02","02",NA,"Brazil",NA,NA,"Arbusto, ca. 40 cm alt. Flores creme.","UEC019597","Magnoliopsida",NA,"Mart.","Bahia","Rio de Contas","Estrada para o Pico das Almas Indo pela Fazenda Silvina, 12,5 Km da barragem. Campo úmido.","-41.915278","-13.518333","1195","1195","Martins, AB","UEC019597",NA,NA,NA,"2012","-41.915278","-13.518333",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:34:51-03","UNICAMP","UEC","171043","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","8403","2001","10","08",NA,"Brazil",NA,NA,"Shrub to 40 cm tall. Petals magenta. Large anthers red, small anthers and appendages yellow. Common.","UEC073192","Magnoliopsida",NA,"Mart.","Minas Gerais","Ouro Preto","Vicinity of Cachoeira dasAndorinhas about 5Km NE of the main squarein Ouro Preto.","-43.491667","-20.363333","1252","1252","Romero, R","UEC073192",NA,NA,NA,"2015","-43.491667","-20.363333","10",NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:34:51-03","UNICAMP","UEC","183154","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Pacheco, RA; Versiane, AFA","889","2012","12","12",NA,"Brazil",NA,NA,"Arbusto ca. 0,5 m de alt. Hipanto verde avermelhado corola roséa, estames maiores com anteras róseas, menores amarelas , estilete róseo.; Cerrado, Campo graminoso, Borda de Mata.","UEC103589","Magnoliopsida",NA,"Mart.","Goiás","Cocalzinho de Goiás","Br 070, ca.de 14 Km de Cocalzinho.","-48.899","-15.728833","1090","1090",NA,"UEC103589",NA,NA,NA,NA,"-48.899","-15.728833",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:34:51-03","UNICAMP","UEC","177477","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Almeida, F; Martins, AB; Belinello, R; Almeda, MB","9147","2005","09","24",NA,"Brazil",NA,NA,"Shrub 0,5m tall. Petals magenta. Large anthers red with white tips. Small anthers and appendages yellow. Occasional on white sand.; Open Areas of white sand surrounded by Cerrado, Vegetation on higher ground and a dense cover of sedges","UEC002976","Magnoliopsida",NA,"Mart.","Minas Gerais","Joaquim Felício","Serra do Cabral. About 9km from the town margin of Joaquim Felício enroute to the Armazem de Laje.","-44.19225","-17.7075","1040","1040","Versiane, AFA","UEC002976",NA,NA,NA,"2015","-44.19225","-17.7075","07","14",NA,NA,NA,NA,NA
"151","2019-12-02 11:50:55-03","UNICAMP","UEC","31793","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Leitão Filho, HF; Martins, AB; Gabrielli, AC; Yamamoto, K","14176","1982","09","09",NA,"Brazil",NA,NA,"flor, Subarbusto de 40 cm. Flor rósea.","UEC183176","Magnoliopsida",NA,"Mart.","Minas Gerais","Piumhi",NA,NA,NA,NA,NA,"Romero, R","UEC183176",NA,NA,NA,"1996",NA,NA,"10",NA,NA,NA,NA,NA,NA
"152","2019-12-02 11:50:55-03","UNICAMP","UEC","35809","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Oliveira, PEAM","151","1982","11","19",NA,"Brazil",NA,NA,"flor, Subarbusto de cerca 40 cm, piloso, com flores lilás e estames de anteras amarelas numa ponta e vinho na outra, botões brancos. Muito comum.","UEC183197","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Reserva Biológica das Águas Emendadas","-47.55","-15.533333","1000","1150","Baldassari, IB","UEC183197",NA,NA,NA,"1984","-47.55","-15.533333","08",NA,NA,NA,NA,NA,NA
"153","2019-12-02 11:50:55-03","UNICAMP","UEC","39495","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","15612","1974","01","22",NA,"Brazil",NA,NA,"flor, Flowers white-creamy pink. Leaves small hirsute. Approx. 1,6 high. With open damp sandy areas, and small streams with poorly developed galery forest. Wet meadow.","UEC183187","Magnoliopsida",NA,"Mart.","Bahia",NA,"Serra do Rio de Contas, Near Junco, ca. 15 km W.N.W. of the town of Rio de Contas.","-41.916667","-13.533333","1200","1200","Wurdack, JJ","UEC183187",NA,NA,NA,NA,"-41.916667","-13.533333",NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:19:35-03","UNICAMP","UEC","99773","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC; Segala, F","08/493","2008","11","06",NA,"Brazil",NA,NA,NA,"UEC119115","Magnoliopsida",NA,"Mart.","Minas Gerais","Capitólio","Pousada da Dona Wanda, caminho para a cachoeira","-46.501389","-20.505278","775","775","Versiane, AFA","UEC119115",NA,NA,NA,"2015","-46.501389","-20.505278","07","15",NA,NA,NA,NA,NA
"155","2019-12-02 11:50:55-03","UNICAMP","UEC","93094","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Munhoz, C","24","1993","04","23",NA,"Brazil",NA,NA,"fruto, Planta com cerca de 40 cm, pilosa, caule com casca que se solta, folhas opostas cruzadas. Corola com 5 pétalas de cor lilás, 10 estames amarelos dimórficos. Estigma lilás. Cálice verde piloso. Fruto imaturo piloso de cor vinác","UEC183180","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Reserva Biológica das Águas Emendadas","-47.583333","-15.583333","1000","1150","Munhoz, C","UEC183180",NA,NA,NA,NA,"-47.583333","-15.583333",NA,NA,NA,NA,NA,NA,NA
"156","2019-12-02 11:49:50-03","UNICAMP","UEC","10870","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Davis, PH; Shepherd, GJ","60101","1976","07","10",NA,"Brazil",NA,NA,"flor, Small tree. Spikes white. Steep edge of gallery forest.","UEC183181","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Ca. 10 km S. of Brasília.","-47.9296989440918","-15.7797002792358","1100","1100","Romero, R","UEC183181",NA,"70570","auto","1996",NA,NA,"10",NA,NA,NA,NA,NA,NA
"157","2019-12-02 11:49:50-03","UNICAMP","UEC","11215","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Davis, PH; Shepherd, GJ","60102","1976","07","10",NA,"Brazil",NA,NA,"flor e fruto, Plant 1-2 ft. Flowers bright pink. Moist campo sujo.","UEC183193","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Ca. 10 km S. of Brasília.","-47.9296989440918","-15.7797002792358","1100","1100","Romero, R","UEC183193",NA,"70570","auto","1998",NA,NA,"05",NA,NA,NA,NA,NA,NA
"158","2019-08-20 10:19:35-03","UNICAMP","UEC","90338","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Munhoz, C","303","1995","09","21",NA,"Brazil",NA,NA,"flor, Subarbusto de cerca de 0,4 m. Hipanto verde, pétalas rosa-escuro, estames dimórficos, completamente rosa-escuro ou com filetes rosa-escuro e anteras amarelas. Campo de murundu perturbado.","UEC122112","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Chapada da Contagem, Próximo às torres de TV da Radiobrás.","-47.9296989440918","-15.7797002792358",NA,NA,"Romero, R","UEC122112",NA,"70570","auto","2015",NA,NA,"10",NA,NA,NA,NA,NA,NA
"159","2019-12-02 11:49:50-03","UNICAMP","UEC","10903","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Ratter, JA; Fonseca, SG; Fonseca Filho, T","3172","1976","06","15",NA,"Brazil",NA,NA,"flor, Ericoid subshrub. Flowers pale pink-purple. Growing on damp campo.","UEC183186","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Córrego cabeça de Veado, Ca. 9,5 km SEE of Brasília TV Tower.","-47.9296989440918","-15.7797002792358",NA,NA,"Romero, R","UEC183186",NA,"70570","auto","1996",NA,NA,"10",NA,NA,NA,NA,NA,NA
"160","2019-12-02 11:50:55-03","UNICAMP","UEC","35808","S","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Ramos, RC","78","1982","07","21",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de cerca de 1,5 m, em populações de muitos indivíduos. Folhas opostas-cruzadas, flores róseas. Campo úmido que precede a mata.","UEC183194","Magnoliopsida",NA,"Mart.","Distrito Federal","Brasília","Parque Nacional de Brasília - Galeria do","-47.9296989440918","-15.7797002792358",NA,NA,"Baldassari, IB","UEC183194",NA,"70570","auto","1984",NA,NA,"08",NA,NA,NA,NA,NA,NA
