"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"301","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926116","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil",NA,"Nord du Brésil. Oeiras.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926116' target='other'> <mi>dwc_moreinfo</mi></a>","P04926116","P04926116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1028",NA,NA,NA,NA,NA,NA
"302","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926117","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Brésil, Espírito Santo.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926117' target='other'> <mi>dwc_moreinfo</mi></a>","P04926117","P04926117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10017",NA,NA,NA,NA,NA,NA
"303","2016-02-25 17:40:30-03","MNHN","RECOLNAT_MNHN_P","P04926118","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926118' target='other'> <mi>dwc_moreinfo</mi></a>","P04926118","P04926118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11428",NA,NA,NA,NA,NA,NA
"304","2016-02-25 17:32:43-03","MNHN","RECOLNAT_MNHN_P","P04926119","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"Province de Piauhy",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926119' target='other'> <mi>dwc_moreinfo</mi></a>","P04926119","P04926119_01 P04926119_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2445",NA,NA,NA,NA,NA,NA
"305","2016-03-04 11:34:07-03","MNHN","RECOLNAT_MNHN_P","P04926120","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil",NA,"Province de l'Alagoas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926120' target='other'> <mi>dwc_moreinfo</mi></a>","P04926120","P04926120_01 P04926120_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA,NA,NA,NA,NA
"306","2016-03-04 11:34:17-03","MNHN","RECOLNAT_MNHN_P","P04926121","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil",NA,"Province de l'Alagoas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926121' target='other'> <mi>dwc_moreinfo</mi></a>","P04926121","P04926121_01 P04926121_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA,NA,NA,NA,NA
"307","2016-03-04 11:34:32-03","MNHN","RECOLNAT_MNHN_P","P04926122","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,"Prov. de Bahia, Jacobine",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926122' target='other'> <mi>dwc_moreinfo</mi></a>","P04926122","P04926122_01 P04926122_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA,NA,NA,NA,NA
"308","2016-02-25 16:32:29-03","MNHN","RECOLNAT_MNHN_P","P04926123","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,"Prov. de Bahia, Jacobine",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926123' target='other'> <mi>dwc_moreinfo</mi></a>","P04926123","P04926123_01 P04926123_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA,NA,NA,NA,NA
"309","2016-02-25 17:40:38-03","MNHN","RECOLNAT_MNHN_P","P04926124","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,"Prov. de Bahia, Jacobine",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926124' target='other'> <mi>dwc_moreinfo</mi></a>","P04926124","P04926124_01 P04926124_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA,NA,NA,NA,NA
"310","2016-03-04 11:35:05-03","MNHN","RECOLNAT_MNHN_P","P04926125","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"Province de Piauhy",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926125' target='other'> <mi>dwc_moreinfo</mi></a>","P04926125","P04926125_01 P04926125_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2445",NA,NA,NA,NA,NA,NA
"311","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926126","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil",NA,"Province de l'Alagoas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926126' target='other'> <mi>dwc_moreinfo</mi></a>","P04926126","P04926126_01 P04926126_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA,NA,NA,NA,NA
"312","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926127","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926127' target='other'> <mi>dwc_moreinfo</mi></a>","P04926127","P04926127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10019",NA,NA,NA,NA,NA,NA
"313","2016-02-25 17:27:35-03","MNHN","RECOLNAT_MNHN_P","P04926128","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil","Maranhão","Ad fluvium Parnahyba.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926128' target='other'> <mi>dwc_moreinfo</mi></a>","P04926128","P04926128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1169",NA,NA,NA,NA,NA,NA
"314","2016-02-25 16:24:08-03","MNHN","RECOLNAT_MNHN_P","P04926129","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Martius, W. von",NA,NA,NA,NA,NA,"Brésil",NA,"Prov. Bahiensi",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926129' target='other'> <mi>dwc_moreinfo</mi></a>","P04926129","P04926129_01 P04926129_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2016-03-04 11:35:35-03","MNHN","RECOLNAT_MNHN_P","P04926130","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Blanchet, J.S.",NA,"1837",NA,NA,NA,"Brésil",NA,"Villa Dr. Barra",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926130' target='other'> <mi>dwc_moreinfo</mi></a>","P04926130","P04926130_01 P04926130_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2665",NA,NA,NA,NA,NA,NA
"316","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926131","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","McCauley","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil",NA,"Province de l'Alagoas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926131' target='other'> <mi>dwc_moreinfo</mi></a>","P04926131","P04926131_01 P04926131_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA,NA,NA,NA,NA
"317","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926132","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","2","25",NA,"Brasil","Bahia","64km North of Senho do Bonfim on the BA130 highway to Juazeiro.","-40.25","-9.91667","400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926132' target='other'> <mi>dwc_moreinfo</mi></a>","P04926132","P04926132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16303",NA,NA,NA,NA,NA,NA
"318","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926133","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","2","26",NA,"Brasil","Bahia","49km N of Senhor do Bonfim on the BA 130 highway to Juazeiro.","-40.21667","-10.08333","500",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926133' target='other'> <mi>dwc_moreinfo</mi></a>","P04926133","P04926133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16376",NA,NA,NA,NA,NA,NA
"319","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926115","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926115' target='other'> <mi>dwc_moreinfo</mi></a>","P04926115","P04926115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"611",NA,NA,NA,NA,NA,NA
"320","2015-09-04 22:54:46-03","MNHN","RECOLNAT_MNHN_P","P05047792","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"Emperaire, L.",NA,"1989","3","30",NA,"Peru",NA,"Piura, Chulucanas Pampa Paio Verde.","-80.43333","-5.08333",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05047792' target='other'> <mi>dwc_moreinfo</mi></a>","P05047792","P05047792_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5070",NA,NA,NA,NA,NA,NA
"321","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926112","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"Moritz",NA,NA,NA,NA,NA,"Colômbia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926112' target='other'> <mi>dwc_moreinfo</mi></a>","P04926112","P04926112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1017",NA,NA,NA,NA,NA,NA
"322","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926113","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,"Santa Marta.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926113' target='other'> <mi>dwc_moreinfo</mi></a>","P04926113","P04926113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"611",NA,NA,NA,NA,NA,NA
"323","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926114","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"Plée, A.",NA,NA,NA,NA,NA,"Venezuela",NA,"Maracaibo.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926114' target='other'> <mi>dwc_moreinfo</mi></a>","P04926114","P04926114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA
"324","2015-09-21 13:42:16-03","MNHN","RECOLNAT_MNHN_P","P00623757","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasil. Merid.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623757' target='other'> <mi>dwc_moreinfo</mi></a>","P00623757","P00623757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2015-09-04 17:08:08-03","MNHN","RECOLNAT_MNHN_P","P04926061","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926061' target='other'> <mi>dwc_moreinfo</mi></a>","P04926061","P04926061_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2492",NA,NA,NA,NA,NA,NA
"326","2015-09-04 17:08:08-03","MNHN","RECOLNAT_MNHN_P","P04926080","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926080' target='other'> <mi>dwc_moreinfo</mi></a>","P04926080","P04926080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"378",NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:31:19-03","UFMG","BHCB","102869","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Rapini, A; Miranda, EB; Carvalho-Sobrinho, JG; Rodrigues, AC","1236","2005","08","10","Southern America","Brasil","Bahia","Raso da Catarina, Baixa do Cachimbo.","-38.531111","-9.653333","550","550",NA,"Subarbusto. Inflorescências creme esverdeadas.","BHCB054570","BHCB054570","Rodelas",NA,NA,"2007","03",NA,"-38.531111","-9.653333",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-11 11:31:19-03","UFMG","BHCB","152151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Rezende, SG","4528","2012","04","19","Southern America","Brasil","Ceará","Boqueirão da Arara, Propriedade da Pyla Pedreira Yiolita.","-38.776111","-3.729167","60","60",NA,"Herbáceo.; Área úmida.","BHCB054572","BHCB054572","Caucaia",NA,NA,NA,NA,NA,"-38.776111","-3.729167",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:31:19-03","UFMG","BHCB","55313","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa",NA,NA,"Chebataroff, J","3106","1936","01",NA,"Southern America","Uruguay","Río Negro","Rio Uruguay, Arenales de R. Uruguay.",NA,NA,NA,NA,NA,NA,"BHCB054571","BHCB054571","San Javier",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:17:47-03","UFPR","UPCB","85389","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Siqueira, J.C.","Hatschbach, G. et al.","75568","2003","06","20",NA,"Brasil","Bahia","Fazendinha","-37.6105995178223","-11.8135995864868",NA,NA,NA,"Ascendente, flor creme; dunas fixas..",NA,NA,"Conde","31737","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-10-30 04:39:00-03","MO","MOBOT","3268174","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","R.A. McCauley","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16303","1974","2","25","South America","Brazil","Bahia","64 km N of Senhor do Bonfim on the BA 130 highway to Juazeiro. Caatinga and disturbed ground on sandy soil with standing water and damp ground.","-40.25","-9.91666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-11-10 04:40:00-03","MO","MOBOT","100313192","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","P. Moraes","Pedro L. R. de Moraes","Moraes 3037","2010","3","14","South America","Brazil","Bahia","Estrada para Boa Vista.","-41.1966666","-10.3647222",NA,NA,NA,NA,NA,NA,"Umburanas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","3268186","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2009-06-08 10:29:00-03","MO","MOBOT","100193250","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","L.R. Senna","E.B. Miranda","Miranda 631","2004","2","18","South America","Brazil","Bahia","Canudos: Reserva Biológica, Esquentada. Caatinga sobre arenito.","-38.98","-9.9494444","440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"335","2010-04-28 16:49:00-03","MO","MOBOT","100270254","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","R. A. McCauley (BHO)","George Gardner","Gardner 1404","1838","2",NA,"South America","Brazil",NA,"In Brasilia provincia Dos Alagoas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isolectotype",NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","1814882","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","R. Liesner","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11785","1976","4","1","South America","Brazil","Bahia","3 km W of Itapicuru along Highway BA-402 to Olindina. Flat, sand area.",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA,NA,NA,NA,NA,NA
"337","2019-10-30 04:39:00-03","MO","MOBOT","3268170","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","R.A. McCauley","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16376","1974","2","26","South America","Brazil","Bahia","49 km N of Senhor do Bonfim on the BA 130 highway to Juazeiro. Dry hillside with metamorphic rocks, grazed caatinga and dry sandy river bed. This plant growing in dry sand on bed of dried river.","-40.21666","-10.08333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2016-11-15 05:15:00-02","MO","MOBOT","3268177","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","R.A. McCauley","Antonio C. Krapovickas|José F.M. Valls|R.F.A. Veiga|G.P. da Silva","Krapovickas 38730","1983","4","4","South America","Brazil","Piauí","BR-135, 500 m S da ponte sobre o rio Corrente.","-45.15","-10.45","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2015-08-13 05:50:00-03","MO","MOBOT","3268183","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","R.A. McCauley","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32655","1971","2","20","South America","Brazil","Bahia","Serra do Tombador. Caatinga scrub on sand with sandstone outcrops, ca 22 km W of Morro do Chapéu.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","2491662","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","R. Liesner","F. Javier Fernández Casas|J. Molero","Fernández Casas 4372","1980","10","21","South America","Paraguay","Chaco","Parque Nacional Defensores del Chaco, entre la casa forestal de Aguadulce y Aguarica, en herbazales de la pista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2013-05-07 06:03:00-03","MO","MOBOT","2535604","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","R.A. McCauley","Ynés Mexia","Mexia 4172","1935","11","17","South America","Peru","Arequipa","South of Mollendo; sand dunes near ocean.",NA,NA,"15.00000000",NA,NA,NA,NA,NA,"Islay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-09-04 04:40:00-03","MO","MOBOT","3268192","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","R.A. McCauley","Herbert H. Smith","Smith 611","1898",NA,NA,"South America","Colombia",NA,"Plants of Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","3423714","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","R.A. McCauley","Émile Hassler","Hassler 11507","1913","1",NA,"South America","Paraguay","Central","In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2011-06-08 17:19:00-03","MO","MOBOT","734762","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 2031","1973","3","17","South America","Ecuador","Guayas","Punta Carnero. Road and hill side, dry rocky area at the ocean.","-80.91666","-2.25","10.00000000","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2011-06-08 17:19:00-03","MO","MOBOT","737224","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","U. Eliasson","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2106","1973","3","17","South America","Ecuador","Guayas","Between Ancón and Atahualpa. Plain with gallery scrub along temporary waterholes.","-80.8","-2.33333","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2011-06-08 17:19:00-03","MO","MOBOT","737236","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","U. Eliasson","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2126","1973","3","10","South America","Ecuador","Guayas","Chanduy. Dune areas with scattered shrubs.","-80.66666","-2.4","3.00000000","6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2011-06-08 17:19:00-03","MO","MOBOT","737247","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","U. Eliasson","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2150","1973","3","18","South America","Ecuador","Guayas","1 km NW of Chanduy towards Atahualpa. Savanna plain with gallery scrub.","-80.68333","-2.38333","3.00000000","6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","3268211","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench",NA,"James A. Ratter|G.C.G. Argent","Ratter 4919","1983","11","19","South America","Brazil","São Paulo","Floresta de Angatuba, Instituto Florestal de SP. In cerrado.","-48.41666","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
