"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","individualCount","relatedCatalogItem"
"96","2020-04-27 16:10:11-03","UFES","VIES","26673","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Flores, T.B.; Romão, G.O.","1263","2012","08","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES026673","VIES026673","M.V. Martins & G.H. Shimizu",NA,NA,"41644","auto","2017","12",NA,NA,NA,NA,NA,NA,NA
"97","2020-04-27 16:10:11-03","UFES","VIES","42533","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Nepomuceno, A.; Sossai, B.G.; Mello, B.N.; Mendes, B.; Miranda, V.S.; Pena, N.T.L.; Oliveira, R.M.; Nunes, P.M.; Dias, L.D.F.","664","2019","02","07",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha do Paliteiro (borda). Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042533","VIES042533",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-04-27 16:10:11-03","UFES","VIES","22350","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Peres, A.L.S.S.","378","2009","08","12",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"VIES022350","VIES022350","Marinho, L.C.",NA,NA,"48094","auto","2014","02","26",NA,NA,NA,NA,NA,NA
"99","2020-04-27 16:10:11-03","UFES","VIES","13897","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Valadares, R.T.; Peres, A.L.S.S.","905","2009","10","19",NA,"Brasil","Espírito Santo","Linhares","Canivete.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013897","VIES013897","Marinho, L.C.",NA,NA,"48094","auto","2014","02","26",NA,NA,NA,NA,NA,NA
"100","2020-04-27 16:10:09-03","UFES","VIES","10124","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Pereira, O.J.; Zambom, O. & Assim, A.M.","5938","1997","03","10",NA,"Brasil","Espírito Santo","Linhares","Fazenda São Jorge.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES010124","VIES010124","Marinho, L.C.",NA,NA,"48094","auto","2014","02","26",NA,NA,NA,NA,NA,NA
"101","2020-04-27 16:10:11-03","UFES","VIES","14337","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Saiter, F.Z.","259","2006","03","25",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES014337","VIES014337",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:39:37-03","UTFPR","HCF","11669","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","M.G. Caxambu","4541","2013","02","02",NA,"Brasil","ES","Sooretama","Reserva Natural da Vale - RNV","-40.064833","-19.149111",NA,"árvore ca. 8 m. Folas discolores, ferrugíneas na face abaxial. Flores com cálice ferrugíneo e corola alva.",NA,NA,"G.S. Siqueira","53","53",NA,NA,"2013","02","04","40°03'53,4 W","19°08'56,8 S",NA,NA,NA,NA
"103","2020-06-29 09:30:33-03","UFRRJ","RBR","29633","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","L.S. Sylvestre","1005","1994","04","22",NA,"Brasil","Rio de Janeiro","Silva Jardim","Estrada para Juturnaiba, Km 3, a partir da porteira da ReBio.","-42.3917007446289","-22.6508007049561",NA,NA,"RBR00029633",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-06-18 10:57:09-03","UFRRJ","RBR","30861","S","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","C. Luchiari","275","1994","02","08",NA,"Brasil","Rio de Janeiro","Silva Jardim","Est. Juturnaiba, esquerda - Km 7. Área FP027","-42.323889","-22.620278",NA,NA,"RBR00030861",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42º19'26''W","22º37'13''S",NA,NA,NA,NA
"105","2020-12-14 16:07:25-03","UFC","EAC","36388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Luetzelburg, P.","26248","1936","03","25","Southern America","Brasil","Ceará",NA,"Cariri cearense",NA,NA,NA,"Uso da madeira, folha e goma medicinais","EAC0036388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:21:02-03","MBM","MBM","91911","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","martiana","Vismia martiana","Reichart","Hatschbach, G.","47748","1984","04","09","Southern America","Brazil","Bahia","Nova Viçosa","Dois Irmãos","-39.371898651123","-17.8918991088867",NA,NA,"MBM091911","MBM091911","Pipoly, J.J.",NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:29:41-03","MBM","MBM","410261","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Rigon, L.G.C.","574","2015","10","08","Southern America","Brazil","Rio de Janeiro","Petrópolis","Conglomerado 83-3-3-16. UTM do Ponto Central: E (685160m) N (7510714m). Fuso do GPS (23K).","-43.1786003112793","-22.5049991607666",NA,"Árvore, com 14,0 m de altura. Base reta. Casca interna laranja e externa marrom, grossa, fissurada. Desprendimento da casca em placas lenhosas, sem odor ao ser cortada. Flor marrom.; No estrado superior de floresta secundária, com so","MBM410261","MBM410261","Gomes, M.",NA,NA,"36524","auto","2016","04","06",NA,NA,NA,NA,NA,NA
"108","2019-08-15 09:03:41-03","UESC","UESC","23832","S","Plantae","Angiospermae","Florideophycidae","Hypericaceae","Vismia","martiana","Vismia martiana",NA,"Marinho, L.C.","141639","2015","01","24",NA,"Brasil","Bahia","Itacaré",NA,"-39.166667","-14.066667",NA,"Arvoreta ca. 5m.","UESC0023832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W10'0''","14S4'0''","Dicotyledoneae",NA,NA,NA
"109","2020-10-01 14:22:28-03","JBB","HEPH","3897","S","Plantae","Dicotyledon","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Hage, JL","117","1975","11","18","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Área da Estação Ecológica Pau Brasil, cerca de 16 km a W de Porto Seguro rod. br367 (Porto Seguro/ Eunapólis)","-39.133333","-16.387842",NA,NA,NA,NA,"Martins, MV; Shimizu, GH",NA,NA,NA,NA,"2018","02","02","-39.133333","-16.387842",NA,NA,NA,NA
"110","2020-10-01 14:22:28-03","JBB","HEPH","3905","S","Plantae","Dicotyledon","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Euponino, A","44","1971","10","02","Southern America","Brasil","Minas Gerais","Jacinto","Cerca de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunapólis)","-40.333333","-16.383333",NA,NA,NA,NA,"Martins, MV; Shimizu, GH",NA,NA,NA,NA,"2018","02","02","-40.333333","-16.383333",NA,NA,NA,NA
"111","2020-10-01 14:22:28-03","JBB","HEPH","3898","S","Plantae","Dicotyledon","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Belém, RP; Pinheiro, RS","3268","1967","02","03","Southern America","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Martins, MV; Shimizu, GH",NA,NA,"71281","auto","2018","02","02",NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:36:46-03","UFMG","BHCB","113074","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Rezende, SG; Rezende, EG","1732","2006","11","28","Southern America","Brasil","Bahia","Prado","Fazenda Riacho das Ostras","-39.254167","-17.215014",NA,"Hábito: arbóreo; Habitat: Floresta Ombrófila Densa secundária,",NA,NA,NA,NA,NA,NA,NA,"2019","03",NA,"-39.254167","-17.215014",NA,NA,NA,NA
"113","2020-12-11 11:36:46-03","UFMG","BHCB","126719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Stehmann, JR; Mota, NFO","4675","2007","02","07","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-39.962778","-19.209389",NA,"Parte abaxial da folha ferrugínea, arboreta de 4m",NA,NA,NA,"22","22",NA,NA,"2019","03",NA,"-39.962778","-19.209389",NA,NA,NA,NA
"114","2020-12-11 11:36:46-03","UFMG","BHCB","156182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Carvalho, LB","s.n.","2012","02",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-18.904444","-43.433056",NA,NA,"BHCB049715",NA,NA,"1500","1500",NA,NA,"2019","03","18","-18.904444","-43.433056",NA,NA,NA,NA
"115","2020-12-11 11:36:46-03","UFMG","BHCB","58423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Barreto, HLM","4013",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:36:46-03","UFMG","BHCB","45554","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Tameirão Neto, E","2368","1997","03","26","Southern America","Brasil","Minas Gerais","Resplendor","Serra Cascalho","-41.255298614502","-19.3255996704102",NA,"Arbórea; Floresta Semidecidual",NA,NA,NA,NA,NA,"37142","auto","2019","03",NA,NA,NA,NA,NA,NA,NA
"117","2017-04-14 13:44:00-03","MO","MOBOT","100965753","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","A. Piratininga|et al.","Piratininga 54","1994","2","5","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Estrada para juturnaiba, trilha a 1 km do portao da Rebio, a direita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2014-01-23 12:33:00-02","MO","MOBOT","100666577","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Romeu P. Belém|R.S. Pinheiro","Belém 3268","1967","2","3","South America","Brazil","Bahia","Belmonte","Mata costeira.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"N.K.B. Robson",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2017-02-08 13:31:00-02","MO","MOBOT","100954064","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","V.M. de Souza","Souza 128","1991","8","16","South America","Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD. Baba de boi KM 1. Prox. a estrada, sentido ao aceiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2017-02-08 13:27:00-02","MO","MOBOT","100954063","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","D.A. Folli","Folli 1817","1993","3","4","South America","Brazil","Espírito Santo","Linhares","Reserva natural da CVRD, Flamengo 7.2 KM, A beira da estrada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2013-09-16 11:56:00-03","MO","MOBOT","100629485","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Ynés Mexia","Mexia 4373","1930","2","21","South America","Brazil","Minas Gerais","Viçosa","Viçosa, Agricultural College lands. Hill northwest of main buildings; cut-over woods.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"J. Ewan","690.00000000",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2015-05-20 10:34:55-03","UFERSA","MOSS","5362","S","Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Mart.","Silva, V.M. da","4","1994","01","14","América do Sul","Brasil","Ceará","Ibiapina","Serra da Ibiapina.","-40.8894","-3.92333",NA,NA,NA,NA,"Oliveira, O.F. de",NA,NA,"29848","auto","2003","10","07",NA,NA,NA,NA,NA,NA
"123","2021-01-10 20:45:48-03","INPA","INPA","139105","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Falcão, JI","1216","1954","09","25","Southern America","Brasil","Pernambuco",NA,"Rio Formoso, Horto Florestal de Saltinho",NA,NA,NA,NA,"INPA0139105","INPA0139105 INPA0139105_e INPA0139105_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-31 09:03:21-03","INPA","INPA","221947","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Sylvestre, LS","1005","1994","02","22","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"INPA0221947","INPA0221947 INPA0221947_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-31 09:03:21-03","INPA","INPA","221947","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Sylvestre, LS","1005","1994","04","22","Southern America","Brasil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas. Estrada para Juturnaiba, Km 3, a partir da porteira da ReBio.",NA,NA,NA,NA,"INPA0221947","INPA0221947 INPA0221947_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-01-10 20:45:48-03","INPA","INPA","11949","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Goeldi, A","MG3865","1903","05","22","Southern America","Brasil","Amazonas","Manaus","Flores, Flores","-60.033333","-3.416667",NA,NA,"INPA0011949","INPA0011949 INPA0011949_e",NA,NA,NA,NA,NA,NA,NA,NA,"-60.033333","-3.416667",NA,NA,NA,NA
"127","2020-08-31 09:03:21-03","INPA","INPA","139146","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt","Farney, C de S.","262","1993","04","19","Southern America","Brasil","Espírito Santo","Linhares","Margens da Lagoa Juparanã","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0139146","INPA0139146 INPA0139146_e",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","44784",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","A. D. Mattedi; et al","159","2009","11","28",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.095278","-20.411111",NA,"6m, látex laranja, pétalas bege/brancas, com listras laranjas","MBML044784","MBML044784","L.C. Marinho/2014",NA,NA,NA,NA,NA,NA,NA,"41W5'43","20S24'40",NA,NA,NA,NA
"129","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","46977",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","A. D. Mattedi","138","2009","10","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.095278","-20.411111",NA,"7m. Látex laranja, abaxial das folhas laranja, botões florais laranjas","MBML046977","MBML046977","L.C. Marinho/2014",NA,NA,NA,NA,NA,NA,NA,"41W5'43","20S24'40",NA,NA,NA,NA
"130","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","46978",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","A. D. Mattedi; F. Flávio","215","2010","01","26",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.094722","-20.415556",NA,"12m. Frutos verdes, látex laranja","MBML046978","MBML046978","L.C. Marinho/2014",NA,NA,NA,NA,NA,NA,NA,"41W5'41","20S24'56",NA,NA,NA,NA
"131","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","47504",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","A. M. Assis; B. Narciso & F. M. Flores","2207","2009","11","28",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Fazenda São Jorge. Próximo a Lagoa Bonita","-39.882528","-19.163111",NA,"Arbusto 5 m. Frutos verdes e marrons. Restinga pleistocênica. Formação florestal inundável","MBML047504","MBML047504","L.C. Marinho/10-06-2015","10","10",NA,NA,NA,NA,NA,"39W52'57,1","19S9'47,2",NA,NA,NA,NA
"132","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","6159",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","M. Zortea","3","1991","10","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal, CVRD","-40.063611","-19.1375",NA,"Planta arbustiva de bordo de mata.","MBML006159","MBML006159","L.C. Marinho/10-06-2015",NA,NA,NA,NA,NA,NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA
"133","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","22096",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","L. Kollmann; et al","6519","2004","02","06",NA,"Brasil","Bahia","Alcobaça","Aparaju","-39.1955986022949","-17.5193996429443",NA,"Restinga aberta. Arvoreto 6m. Frutos verdes.","MBML022096","MBML022096","L.C. Marinho/2014",NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","21619",NA,"Plantae",NA,NA,"Guttiferae","Vismia","martiana","Vismia martiana","Reichardt","R. P. Oliveira; et al","881","2003","04","15",NA,"Brasil","Bahia","Porto Seguro","Estrada p/ Eunápolis","-39.0647010803223","-16.4496994018555",NA,"Arbusto ca. 3 m alt. Folhas fortemente dicolores, face abaxial ferrufínea. Flores com cálice e frutos imaturos verdes.","MBML021619","MBML021619","L.C. Marinho/2014",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-04 11:05:30-03","UFRB","HURB","4877","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt.","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","1943","2013","01","07",NA,"Brasil","Bahia","Boa Nova","P.N. de Boa Nova; Ramal para Fazenda Liberdade, Setor Sul","-40.123889","-14.421111",NA,NA,"HURB000004877",NA,"L.C.Marinho","800","800",NA,NA,NA,NA,NA,"40°07'26 W","14°25'16 S",NA,NA,NA,NA
"136","2021-02-04 10:27:39-03","UFRPE","HST","9533","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","martiana","Vismia martiana","Reichardt.","M.L.Guedes; et al.","s.n.","1993","08","14",NA,"Brasil","Bahia","Cairú",NA,"-39.0438995361328","-13.4869003295898",NA,"Arbusto de ca 3 m alt. Folhas discolores com a face abaxial ferrugínea.","HST009533",NA,"L.C.Marinho",NA,NA,"24756","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-25 10:12:49-03","CVRD","CVRD","14143","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","J.R. Stehmann","4675","2007","02","07","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-39.962833","-19.209417",NA,"parte abaxial da folha ferruginea, arboreta de 4m <ll>dwc_commonname:</ll> Aguirre","CVRD014143",NA,"L.C. Marinho","22","22",NA,NA,"2014","02","19","39°57'46,2W","19°12'33,9S","Magnoliopsida",NA,NA,NA
"138","2021-02-25 10:12:49-03","CVRD","CVRD","6389","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Mansano, V.F.","86","1999","11","04","América do Sul","BRASIL","ES","Linhares","Córrego joão Pedro","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD006389",NA,"L.C. Marinho",NA,NA,"48094","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"139","2021-02-25 10:12:49-03","CVRD","CVRD","2138","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Folli, D.A.","840","1989","01","09","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD002138",NA,"L.C. Marinho",NA,NA,"68835","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"140","2021-02-25 10:12:49-03","CVRD","CVRD","10202","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Lucas, E.","881","2006","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD010202",NA,"L.C. Marinho",NA,NA,"48094","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"141","2021-02-25 10:12:49-03","CVRD","CVRD","1167","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Farias, G.L.","35","1984","11","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD001167",NA,"L.C. Marinho",NA,NA,"48094","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"142","2021-02-25 10:12:49-03","CVRD","CVRD","7983","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Folli, D.A.","4405","2002","11","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD007983","CVRD007983","L.C. Marinho",NA,NA,"48094","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"143","2021-02-25 10:12:49-03","CVRD","CVRD","3721","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Folli, D.A.","1572","1992","01","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD003721",NA,"L.C. Marinho",NA,NA,"48094","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"144","2021-02-25 10:12:49-03","CVRD","CVRD","1371","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Sobral, M.","4673","1986","03","23","América do Sul","BRASIL","ES","Linhares","Arvoreta no interior da mata.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Aguirre","CVRD001371",NA,"L.C. Marinho",NA,NA,"48094","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"145","2021-02-25 10:12:49-03","CVRD","CVRD","16692","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Felitto, G.","1312","2020","02","04","América do Sul","BRASIL","ES","Linhares","Próximo ao corrego pau atravessado.","-40.0722007751465","-19.3910999298096",NA,"Col. Adic.: M. Effgen <ll>dwc_commonname:</ll> Aguirre","CVRD016692",NA,"G. Felitto & G. S. Siqueira","6","6","48094","auto","2020","02","10",NA,NA,"Magnoliopsida",NA,NA,NA
"146","2021-02-25 10:12:49-03","CVRD","CVRD","1874","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","martiana","Vismia martiana","Mart.","Menandro, M.S.","88","1986","05","28","América do Sul","BRASIL","MG","Serra Azul de Minas","Árvore em formação secundária.","-43.1699981689453","-18.3619003295898",NA,"Folhas discolor com face ventraldourada, pilosa e dorsal verde. <ll>dwc_commonname:</ll> Aguirre","CVRD001874",NA,"L.C. Marinho",NA,NA,"17198","auto","2014","02","19",NA,NA,"Magnoliopsida",NA,NA,NA
"147","2020-09-12 05:00:02-03","US","US","1573795","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","martiana","Vismia martiana","Reichardt","L. Riedel","s.n.","1904","12","28",NA,"Brazil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"US01881064","US01881064_01 US01881064_02",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","3138038","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","martiana","Vismia martiana","Reichardt","G. Hatschbach","47748",NA,NA,NA,"South America - Neotropics","Brazil","Bahia","Nova Viçosa","Dois Irmãos.","-39.371898651123","-17.8918991088867",NA,NA,"US01881062","US01881062_01 US01881062_02",NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","3400033","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","martiana","Vismia martiana","Reichardt","G. Hatschbach, M. M. Hatschbach & J. M. Silva","69076",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo","Alfredo Chaves","Estrada São Bento de Urânia a Alfredo Chaves.","-40.749698638916","-20.6350002288818",NA,NA,"US01881060","US01881060_01 US01881060_02",NA,"800",NA,"32447","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","3400025","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Vismia","martiana","Vismia martiana","Reichardt","G. Hatschbach, J. M. Silva & L. Ferreira","68343",NA,NA,NA,NA,"Brazil","Espírito Santo","Conceição da Barra","Rod. ES-421, km 5-8","-39.7322006225586","-18.5932998657227",NA,NA,"US01881061","US01881061_01 US01881061_02",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
