"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"108","2020-10-14 09:59:45-03","FURB","FURB","61441","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Santos, F.T.S.","Santos, F.T.S.",NA,"2018","10","23",NA,"Brasil","São Paulo","Ilhabela",NA,"-45.3663889","-23.8255556",NA,"flor branca e centro amarelado Habitat: área alagada Habito: árvore","FURB61441","FURB61441",NA,NA,"2018","10","-45.3663889","-23.8255556","23",NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 09:59:45-03","FURB","FURB","9180","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Souza, NL de","Souza, N.L. de; Bachmann, V. & Laps, R.R.","32","2008","11","02",NA,"Brasil","Paraná","Matinhos","Próximo ao rio Jacareí.","-48.5428009033203","-25.8174991607666",NA,NA,"FURB01027","FURB01027","20","20","2008","12",NA,NA,"11","15275","auto",NA,NA,NA,NA,NA
"110","2021-03-16 17:52:44-03","UCS","HUCS","6031","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) P. DC.","Hatschbach, G.","Silva, J.M.","554","1988","12","04",NA,"Brasil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,"Árvore de 4m, flor alva, interior do tubo amarelo",NA,NA,NA,NA,"1989",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"111","2020-04-27 16:08:58-03","UFES","VIES","20005","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","R.S. Ribeiro","Neves, J.N.","91","1995","01","24",NA,"Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,"VIES020005","VIES020005",NA,NA,"2019","05",NA,NA,"06","37987","auto",NA,NA,NA,NA,NA
"112","2019-06-27 10:24:15-03","UFES","VIES","38483","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Forzza, R.C.; Hmeljevski, K. & Medeiros, H.","7792","2014","02","14",NA,"Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,NA,"VIES038483","VIES038483","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-04-27 16:08:58-03","UFES","VIES","39371","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Wandekoken, D.T.","Wandekoken, D.T.; Lourenço-Junior, J. & Pereira, O.J.","64","2015","09","10",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha. Floresta periodicamente inundável.","-40.423333","-20.598333",NA,NA,"VIES039371","VIES039371",NA,NA,"2015","09","40º25'24''W","20º35'54''S","10",NA,NA,NA,NA,NA,NA,NA
"114","2019-12-06 19:29:18-03","UFES","VIES","40429","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","R.T. Valadares","R.T. Valadares; D. Koski","1343","2015","04","26",NA,"Brasil","Espírito Santo","Vila Velha","Alagados do Vale, Vale Encantado.","-40.350278","-20.386667",NA,NA,"VIES040429","VIES040429",NA,NA,"2015",NA,"40º21'1''W","20º23'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-12-06 19:29:18-03","UFES","VIES","44964","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Assis, A.M.; Freitas, J.","3415","2012","09","30",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Quadrado.","-39.798056","-18.669167",NA,NA,"VIES044964","VIES044964","16","16",NA,NA,"39º47'53''W","18º40'9''S",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-27 10:24:15-03","UFES","VIES","15950","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Gomes, J.M.L.","Gomes, J.M.L.","2911","2006","10","28",NA,"Brasil","Bahia","Caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,"VIES015950","VIES015950",NA,NA,"2006",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA
"117","2019-06-27 10:24:15-03","UFES","VIES","31589","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Dias, H.M.; Santos, J.A.; Serafim, J.A.S. & Machado, U.N.","474","2008","10","01",NA,"Brasil","Bahia","Caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,"VIES031589","VIES031589",NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA
"118","2020-04-27 16:08:58-03","UFES","VIES","7303","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Pereira, O.J.","Pereira, O.J.; et al.","4661","1993","08","03",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007303","VIES007303",NA,NA,"1993","08",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"119","2020-04-27 16:08:58-03","UFES","VIES","9963","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Pereira, O.J.","Pereira, O.J.; Zambom, O.","5720","1996","11","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Linharinho.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009963","VIES009963",NA,NA,"1996","11",NA,NA,"06","41644","auto",NA,NA,NA,NA,NA
"120","2020-04-27 16:08:58-03","UFES","VIES","22296","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Assis, A.M.","Assis, A.M.","418","1998","02","09",NA,"Brasil","Espírito Santo","Vitória","Reserva Ecológica Restinga de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES022296","VIES022296",NA,NA,"1998","02",NA,NA,"09","15291","auto",NA,NA,NA,NA,NA
"121","2020-04-27 16:08:58-03","UFES","VIES","15197","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Almeida, R.F.","Pereira, O.J.; Gomes, J.M.L.","5016","1993","09","28",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES015197","VIES015197",NA,NA,"2010","01",NA,NA,"22","48094","auto",NA,NA,NA,NA,NA
"122","2019-06-27 10:24:15-03","UFES","VIES","14650","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Simonelli, M.; Rodrigues, T.M. & Matos, F.A.R.","973","2007","01","03",NA,"Brasil","Espírito Santo","Linhares","Regência.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES014650","VIES014650",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"123","2020-04-27 16:08:58-03","UFES","VIES","28733","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Menezes, L.F.T.","Menezes, L.F.T.; Silva, W.B.; Mello, E.A.; Coelho, R. & Vieira, P.B.","2090","2013","01","23",NA,"Brasil","Espírito Santo","Linhares","Restinga de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028733","VIES028733",NA,NA,"2013","01",NA,NA,"23","48094","auto",NA,NA,NA,NA,NA
"124","2020-04-27 16:08:58-03","UFES","VIES","18730","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","R.S. Ribeiro","Gomes, J.M.L.; Valadares, R.T.","3425","2009","08","30",NA,"Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,"VIES018730","VIES018730",NA,NA,"2019","05",NA,NA,"06","24088","auto",NA,NA,NA,NA,NA
"125","2019-06-27 10:24:15-03","UFES","VIES","13392","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Faria, M.B.; Oliveira, A.G.; Moreira, M.A. & Monteiro, M.M.","155","2008","04","05",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"VIES013392","VIES013392",NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"126","2019-06-27 10:24:15-03","UFES","VIES","23356","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Ribeiro, M.; Fanticelle, B.S. & Amaral, M.V.","107","2010","03","27",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"VIES023356","VIES023356",NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"127","2020-04-27 16:08:58-03","UFES","VIES","1066","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Pereira, O.J.","Pereira, O.J.; Fabris, L.C.","534","1986","09","04",NA,"Brasil","Espírito Santo","Serra",NA,"-40.3078002929688","-20.1285991668701",NA,NA,"VIES001066","VIES001066",NA,NA,"1986","09",NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA
"128","2020-04-27 16:08:58-03","UFES","VIES","5386","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Assis, A.M.","Vinha, P.C.","1183",NA,NA,NA,NA,"Brasil","Espírito Santo","Vila Velha","Barra do Jucu.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES005386","VIES005386",NA,NA,"2000","10",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"129","2020-04-27 16:08:58-03","UFES","VIES","214","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Pereira, O.J.","Pereira, O.J.; Fontenelle, G.B. & Weinberg, B.","212","1983","07","27",NA,"Brasil","Espírito Santo","Vila Velha","Rodovia do Sol - Interlagos II.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES000214","VIES000214",NA,NA,"1983","07",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"130","2020-04-27 16:08:58-03","UFES","VIES","35137","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Pereira, O.J.","Pereira, O.J.; Lübe, G.","7511","2007","08","15",NA,"Brasil","Espírito Santo","Vitória","Área da C.V.R.D.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES035137","VIES035137",NA,NA,"2007","08",NA,NA,"15","15291","auto",NA,NA,NA,NA,NA
"131","2021-04-05 11:05:56-03","UNESP-IBB","BOTUW","139","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,"BOTUW000139",NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-08-16 08:38:46-03","UTFPR","HCF","2875","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","M.G. Caxambu","M.G. Caxambu","868","2005","10","08",NA,"Brasil","PR","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"Arvoreta ca. 5m, em vegetação palustre, com flores brancas solitárias.",NA,NA,NA,NA,"2005","11",NA,NA,"11","30514","auto",NA,NA,NA,NA,NA
"133","2020-06-29 09:29:50-03","UFRRJ","RBR","43164","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","06","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F19/52.","-43.247778","-22.977222",NA,NA,"RBR00043164","RBR00043164",NA,NA,NA,NA,"43º14'52''W","22º58'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:29:50-03","UFRRJ","RBR","43169","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","06","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F08/02.","-43.235556","-22.936389",NA,NA,"RBR00043169","RBR00043169",NA,NA,NA,NA,"43º14'8''W","22º56'11''S",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:29:50-03","UFRRJ","RBR","44700","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","L.O.L. Pedreira","L.O.L. Pedreira; L.G. Silva","38","2018","07","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes. Recreio dos Bandeirantes. Ao lado da trilha. Parque Natural Municipal Chico Mendes","-43.469167","-23.022778",NA,NA,"RBR00044700","RBR00044700",NA,NA,"2018","07","43º28'9''W","23º1'22''S","24",NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:29:50-03","UFRRJ","RBR","34113","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"R.S. Nunes","18","2008","03","02",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Cota 500m, parcela 30, planta 05; Vertente da Baía de Sepetiba, parcela antes do Totem.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00034113","RBR00034113",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"137","2020-06-29 09:29:50-03","UFRRJ","RBR","28558","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"S.J. Silva-Neto","1719","2002","11","02",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Brejo do Macuco. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00028558","RBR00028558",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"138","2020-06-29 09:29:50-03","UFRRJ","RBR","6225","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"L.F.T. Menezes","1082","2002","11","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","'Restinga da Marambaia, Restinga da Marambaia, Praia da Armação, Área de moitas.'","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00006225","RBR00006225",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"139","2020-06-29 09:29:50-03","UFRRJ","RBR","6226","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"L.F.T. Menezes","349","1998","12","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Restinga da Marambaia, Praia da Armação. Próximo ao Campo da Aeronáutica.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00006226","RBR00006226",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"140","2020-06-29 09:29:50-03","UFRRJ","RBR","10032","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","H.F. Baylão-Junior","M.C. Monteiro; W.F. Hercílio","s.n.","1960","10","25",NA,"Brasil","Rio de Janeiro","Miguel Pereira","Estrada de Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,"RBR00010032","RBR00010032 RBR00010032_1",NA,NA,"2005","02",NA,NA,"02","25640","auto",NA,NA,NA,NA,NA
"141","2020-06-29 09:29:50-03","UFRRJ","RBR","8531","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"H.F. Baylão-Junior","56","2004","04","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, Ilha da Marambaia. Praia da Armação. Restinga.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00008531","RBR00008531",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"142","2020-06-29 09:29:50-03","UFRRJ","RBR","16558","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","T.A. Amorim","M.M.S. Conde","642","2002","05","14",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, L7 num. 20","-44.040599822998","-22.9596996307373",NA,NA,"RBR00016558","RBR00016558",NA,NA,"2008","10",NA,NA,"06","17272","auto",NA,NA,NA,NA,NA
"143","2020-06-29 09:29:50-03","UFRRJ","RBR","9917","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","T.A. Amorim","F.C. Nettesheim","2","2003","07","02",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Proximo ao riacho, na area da gruta da santa.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00009917","RBR00009917",NA,NA,"2008","10",NA,NA,"06","17272","auto",NA,NA,NA,NA,NA
"144","2020-06-29 09:29:50-03","UFRRJ","RBR","26056","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"H.C. Rodrigues","s.n.","1994","12","10",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 10. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026056","RBR00026056",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"145","2020-06-29 09:29:50-03","UFRRJ","RBR","26055","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"H.C. Rodrigues","s.n.","1994","07","02",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 4. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026055","RBR00026055",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"146","2020-06-29 09:29:50-03","UFRRJ","RBR","30853","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"C. Luchiari","504","1994","08","10",NA,"Brasil","Rio de Janeiro","Silva Jardim","'ReBio Poço das Antas, Est. Juturnaíba, esquerda - km. 3.Área FP023.22°30#?#00'' S - 42°15#?#00'' W22°33#?#00'' S - 42°19#?#00'' W'","-42.3917007446289","-22.6508007049561",NA,NA,"RBR00030853","RBR00030853",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"147","2020-06-29 09:29:50-03","UFRRJ","RBR","30852","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"D.S. Farias","128","1994","01","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","'ReBio Poço das Antas, Margens do Rio São João, entre a BR-101 e a ponte da linha férrea.Área FP010.22°30#?#00'' S - 42°15#?#00'' W22°33#?#00'' S - 42°19#?#00'' W'","-42.3917007446289","-22.6508007049561",NA,NA,"RBR00030852","RBR00030852",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"148","2020-06-29 09:29:50-03","UFRRJ","RBR","12015","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","T.A. Amorim","L.F.T. Menezes","s.n.","2002","02","18",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armaçao.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012015",NA,NA,NA,"2008","10",NA,NA,"06","17272","auto",NA,NA,NA,NA,NA
"149","2020-06-29 09:29:50-03","UFRRJ","RBR","12014","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","T.A. Amorim","L.F.T. Menezes","631","2000","03","18",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armaçao, formaçao florestal que se desenvolve sobre feixes de cordoes arenosos. Levantamento fitossociologico referente a tese de doutorado do coletor. Localizacao: L1, placa 54.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012014","RBR00012014",NA,NA,"2008","10",NA,NA,"06","17272","auto",NA,NA,NA,NA,NA
"150","2020-06-29 09:29:50-03","UFRRJ","RBR","7274","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"L.F.T. Menezes","1156","2004","06","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Restinga da Marambaia, Floresta periódicamente inundada, próximo a Área de moitas. Bravo 6.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00007274","RBR00007274",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"151","2013-04-01 09:20:03-03","IPT","BCTW","5913","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","de Candolle","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092","-25.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA
"152","2013-04-01 09:20:02-03","IPT","BCTW","18725","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) de Candolle","Armando de Mattos Filho","Mattos Filho, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8186","-22.9194",NA,"Restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto","Magnoliopsida",NA,NA,NA,NA
"153","2013-04-01 09:20:03-03","IPT","BCTW","11220","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","de Candolle",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"154","2013-04-01 09:20:02-03","IPT","BCTW","15923","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) de Candolle","Armando de Mattos Filho","Mattos Filho, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Maricá","terreno sempre alagadiço na restinga","-42.8186","-22.9194",NA,"árvore com 5,00 x 0,20m de diâmetro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto","Magnoliopsida",NA,NA,NA,NA
"155","2013-04-01 09:20:02-03","IPT","BCTW","15946","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) de Candolle",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","Magnoliopsida",NA,NA,NA,NA
"156","2013-04-01 09:20:03-03","IPT","BCTW","5914","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","de Candolle","IPT",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.07","-23.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"157","2013-04-01 09:20:03-03","IPT","BCTW","282","S","Plantae","Magnoliophyta",NA,NA,"Tabebuia","cassinoides","Tabebuia cassinoides","de Candolle",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"158","2021-03-21 19:33:13-03","UFC","EAC","46887","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Oliveira, R.B.","Roque, N.; Oliveira, R.B.; Teixeira, S.R.; Alves, M.B.B.","2600","2010","01","14","Southern America","Brasil","Bahia","Entre Rios","Fazenda Experimental, Escola de Medicina Veterinár","-38.084400177002","-11.9419002532959",NA,"Árvore, 14m; folha discolor; fruto com cálice persistente.; Mata atlântica","EAC0046887","EAC0046887",NA,NA,"2010","03",NA,NA,NA,"52418","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:18:33-03","MBM","MBM","10479","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Kaehler, M.","Haas, H.","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM010479","MBM010479",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:18:33-03","MBM","MBM","425458","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Guimarães, E.F.; Mendes, T.S.","Baez, C.; Lima, T.; Rosa, P.; Maurenza, D.; Marins, J.; Lima, T.; Rosa, P.; Maurenza, D.; Marins, J.","912","2016","08","27","Southern America","Brazil","Rio de Janeiro","Campo dos Goytacazes","Parque Estadual do Desengano, Trilha para o Pico da Aleluia. Mata de Galeria no Riacho da Aleluia","-41.617222","-21.784167",NA,"Árvore. Terrícola, ciófila. Folhas glabras discolores. Pedicel verde. Cálice verde, corola alva. Altura: 16m.","MBM425458",NA,"409","409","2016","10","-41.617222","-21.784167",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:18:33-03","MBM","MBM","112973","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Bautista, H.P.","Bautista, H.P.; Pinto, G.C.P.; Pinto, G.C.P.","1054","1986","02","25","Southern America","Brazil","Bahia","Mata de São João","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,"MBM112973","MBM112973",NA,NA,NA,NA,NA,NA,NA,"47329","auto",NA,NA,NA,NA,NA
