"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"294","2012-04-12 08:03:00-03","MO","MOBOT","1043239","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Edmundo Pereira|Guido F.J. Pabst","Pereira 9665","1965","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Proximo Maracas.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2014-10-24 17:46:00-02","MO","MOBOT","1043248","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R.S. Pinheiro","Pinheiro 1448","1971","7","8","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Km 27, Maracas x Pauso Alegre, Rio de Contas",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-06-09 11:10:00-03","MO","MOBOT","1043268","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","José de Saldanha","Saldanha da Gama 8669","1885",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"São Paulo","Serra da Mantiqueira.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"297","2015-02-27 22:28:00-03","MO","MOBOT","1043276","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Talmon S. dos Santos","Santos 2556","1972","9","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Susan O. Grose, June","Bahia","Km 30 Rod. Conquista a Anage, Catinga",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2014-12-25 13:26:00-02","MO","MOBOT","1043295","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Z.A. Trinta|E. Fromm","Trinta 827","1964","4","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Pedra Azul.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2016-11-15 05:15:00-02","MO","MOBOT","1045852","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32105","1977","5","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","30 km S de Concepcion",NA,"(Vell.) Bureau","Nuflo de Chavez","-62.2","-16.48333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","1045860","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","E. Schmidt","Schmidt 143","1951","10","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","San Ignacio.",NA,"(Vell.) Bureau",NA,"-60.96666","-16.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2011-06-08 17:15:00-03","MO","MOBOT","1045869","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","José Steinbach","Steinbach G. 7400","1926","1","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Foster's catalog notes file","Santa Cruz","Buenavista, Bosque de Fraile",NA,"(Vell.) Bureau","Sara",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","1047507","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Howard S. Irwin|et al.","Irwin 31239","1971","2","28","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Serra do Agua de Rega, 1 km N",NA,"(Vell.) Bureau",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-08-13 05:50:00-03","MO","MOBOT","1047592","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R.M. Harley","Harley 18645",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2012-07-28 05:08:00-03","MO","MOBOT","1047762","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","* SILVA","SILVA 311","1982","2","2","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Reserva Florestal da CVRD Est. Louro, km 2,260",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2014-08-23 05:35:00-03","MO","MOBOT","1048365","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. Coradín|et al.","Coradín 6031","1983","6","25","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Senhor do Bonfim, Rodovia Senhor do Bonfim- Jacobina, km 21",NA,"(Vell.) Bureau",NA,"-40.3","-10.63333","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2009-12-04 16:24:00-02","MO","MOBOT","1049151","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Gert G. Hatschbach|J.M. Silva","Hatschbach 50867","1987","1","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Paraná","Mpio. Colorado, Fda. Cruzeiro.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2013-05-24 05:54:00-03","MO","MOBOT","1049153","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Michael H. Nee|G. Coimbra S.","Nee 35842","1987","8","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","6 km NW of Terevinto",NA,"(Vell.) Bureau","Andrés Ibáñez","-63.41666","-17.68333","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","1049317","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","H.Q. Boudet Fernandes","Boudet Fernandes 2014","1986","8","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Teresa. Espirito Santo.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2009-12-04 16:24:00-02","MO","MOBOT","1049876","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Gert G. Hatschbach|J.M. Silva","Hatschbach 50171","1985","11","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Virgem da Lapa, arredores.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","1051655","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","D.A. Folli","Folli 1527","1991","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Susan O. Grose, June","Espírito Santo","Linhares. Afonso Claudio - ES.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","1051803","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Souza","Souza 31","1991","3","2","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Linhares. Fazenda de Antonio Assario, Serra.",NA,"(Vell.) Bureau",NA,"-40.26666","-20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2015-12-27 21:53:00-02","MO","MOBOT","1051823","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","M.S. de Souza","Menandro 197","1990","6","7","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Serra-ES, Regiao denominada Río Timbui (+/- Km 230 da BR-101), vizinha a prop. de Abilio Brioschi. Fazenda Decuria.",NA,"(Vell.) Bureau",NA,"-40.28333","-20.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-01-28 05:13:00-02","MO","MOBOT","1090729","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 69","1996","5","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Hacienda Acuario a 24 km de S.J. de Campamento, camino hacia el empalme a Piso Firme",NA,"(Vell.) Bureau","Velasco","-61.24277","-15.24611","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"314","2013-01-28 05:13:00-02","MO","MOBOT","1090733","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 72","1996","5","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Hacienda Acuario, a 24 km de San José de Campamento, camino hacai el empalme a Piso Firme.",NA,"(Vell.) Bureau","Velasco","-61.24277","-15.24611","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"315","2011-06-09 17:46:00-03","MO","MOBOT","790785","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Israel G. Vargas C.","Vargas Caballero 212","1989","7","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Masicuri, alrededores de Peñones, 5 km de Masicuri.",NA,"(Vell.) Bureau","Vallegrande","-63.75","-18.85","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","4",NA,NA
"316","2013-01-28 05:13:00-02","MO","MOBOT","1091188","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","René Guillén V.|M. Roca|I. Soza","Guillén Villarroel 4274","1996","5","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Inmediaciones del Parque Nacional Noel Kempff Mercado, a 24 km al W de la comunidad de San José de Campamento, sobre el camino hacia el empalme hacia Piso Firme. Bosque semideciduo quemado frecuentemente. Suelos limo-arcillosos con presencia de arena y afloramientos de roca granítica.",NA,"(Vell.) Bureau","Velasco","-61.24277","-15.24611","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","1196656","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A.M. Carrión|V. Roca|V. Ayala","Carrión Cuellar 281","1996","8","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Reserva Ecológica El Refugio, puesto La Toledo; en pampa con islas termitero. Parcela de estudio.",NA,"(Vell.) Bureau","Velasco","-61.14361","-14.75055","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","1282481","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. Bierwagen","Bierwagen s.n.","1993","2","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"L. Capellari, Jr., 1992 (ESA)","São Paulo","Piracicaba - SP. Talhao a margem da estrada de Monte Alegre.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","1282482","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J.M.L. Gomes|et al.","Gomes 1195","1990","5",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Fernandes, Boudet, (ESA)","Espírito Santo","Mpio. de Ibiracu, Est Ecologica Morro da Vargem. Floresta Atlantica. Vegetacao secundaria (regeneracao natural) Capoeira baixa.",NA,"(Vell.) Bureau",NA,"-40.38333","-19.88333","300.00000000","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","1282518","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","K.D. Barreto|et al.","Barreto 2222","1994","3","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Souza & Rodrigues, 1994 (ESA)","São Paulo","Anhembi. Fazenda Santa Rita (Agropave).",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2014-11-06 05:37:00-02","MO","MOBOT","1322487","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","S. Halloy|Silvia Jiménez|S. Justiniano","Halloy 3479","1994","2","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"I.G. Vargas","Santa Cruz","Camino de El Puente hasta 9.2 km. al Norte, por lomadas de grava granítico y suelos rojizos, a 300 m. bosques secundarios con chacos y barbecho, pampas asentadas con señas de fuego recientes desde 4.2 a 6 km.",NA,"(Vell.) Bureau","Nuflo de Chavez","-62.83333","-16.33333","405.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","1524813","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Michael H. Nee","Nee 44901",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee","Santa Cruz","The Terevinto area, a small strip of cerrado-like vegetation between the city of Santa Cruz and the first Andean foothills to the west",NA,"(Vell.) Bureau",NA,"-63.33333","-17.66666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2013-09-30 13:56:00-03","MO","MOBOT","1528867","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Michael H. Nee","Nee 43360",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,"(Vell.) Bureau",NA,"-63.95","-18.10833","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","1531856","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Michael H. Nee","Nee 50502",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,"(Vell.) Bureau",NA,"-63.95","-18.10833","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","1532073","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Michael H. Nee","Nee 50502",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,"(Vell.) Bureau",NA,"-63.95","-18.10833","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","1721296","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Israel G. Vargas C.|A. Vissinoni","Vargas Caballero 5346","1996","10","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"I. G. Vargas '96","Santa Cruz","Estancia San Rafael (20 km al S de Buena Vista, por el camino a Huaytú), propiedad de la Univ. NUR, luego entrando 2-3 km al NE de las instalaciones. Bosque secundario antiguo, vegetación original con Zeyheria tuberculosa, Sparattosperma leucanthum y Anadenanthera macrocarpa.",NA,"(Vell.) Bureau","Ichilo","-63.59861","-19.21555","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2009-02-05 03:32:00-02","MO","MOBOT","1721309","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Israel G. Vargas C.","Vargas Caballero 3306",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"I. G. Vargas '95; M. Nee '96","Santa Cruz","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Bosque seco con árboles y arbustos más denso que del cerrado, alcansa hasta 20 m de altura; se presenta en un valle próximo a un arroyo. Area sometida a quemas periódicas.",NA,"(Vell.) Bureau","Chiquitos","-57.85","-19.2","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","1733944","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Yaneth Roca|et al.","Roca de Saldias 1328","2000","9","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Progresiva del Entre San Jose y Ipias. Kp 200+100 Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.",NA,"(Vell.) Bureau","Chiquitos","-60.18444","-18.05027","439.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2015-02-10 05:56:00-02","MO","MOBOT","1765968","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R.N. Ledezma|et al.","Ledezma 37","2002","5","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Ledezma N. (USZ)","Santa Cruz","Zona intervenidas por las petroleras.",NA,"(Vell.) Bureau","Florida","-63.69027","-18.13527","1090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-08-13 05:50:00-03","MO","MOBOT","923462","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R.M. Harley","Harley 21933","1980","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Bahia","Chapad|6o Ocidental da Bahia. 25 km approx. N from Correntina on the Inhaúmas road. Roadside through cultivation.",NA,"(Vell.) Bureau",NA,"-44.63333","-13.21666","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","1899232","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Israel G. Vargas C.|et al.","Vargas Caballero 6638","2001","11","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"I. G. Vargas (USZ)","Santa Cruz","Laguna de Volcanes, 3 km subiendo de la carretera de Bermejo (Carretera Sta Cruz-Samaipata). Bosque semi deciduo pluviestacional de sud este del Parque Nacional Amboró.",NA,"(Vell.) Bureau","Florida","-63.64722","-18.12138","1110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2013-09-15 17:37:00-03","MO","MOBOT","2703624","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Luzmila Arroyo P.|et al.","Arroyo Padilla 2872","2005","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee (NY)","Santa Cruz","Bella Vista, bosque de transicion interandino-chiquitano. Camino al Sendero Chorro del Fraile.",NA,"(Vell.) Bureau","Florida","-63.6797223","-18.3230556","1320.00000000","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","3034005","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Bonifacio Mostacedo C.|et al.","Mostacedo C. 2826","1995","2","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)","Santa Cruz","Province Chiquitos, Roboré, 13 km E de Roboré camino a El Carmen.",NA,"(Vell.) Bureau",NA,"-59.65527","-18.39555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","3048480","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","VILHENA","VILHENA 969","1983","3","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"J.Kallunki","Amazonas","Maranhão, estrada a direita entre Grajaú e Arame, km 52.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-07-06 18:54:00-03","MO","MOBOT","3048589","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. Carneiro","Carneiro 835","1999","12","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"G.Hatschbach","Paraná","Sítio João Donha (Mun.Ribeirão do Pinhal) Paraná.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","3048712","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","B.A.S. Pereira","Pereira 2468","1993","3","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"B.A.S.Pereira III","Minas Gerais","Município de Januária, Km 42 da estrad Pandeiros/Januária, pasto em frente á sede da fazenda do Sr. João Beato.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3049020","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Andrade","Andrade 1786","1950","7","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"sandw. 21/V/",NA,"Bordão de velho ou pau d' arco. PE- Quipapá. Uzina Agua Branca.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","3049468","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R.M. Castro","Castro 449","2006","6","1","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","MG. Descoberto. Reserva Biológica da Represa do Grama",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2013-09-15 17:38:00-03","MO","MOBOT","3250477","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Israel G. Vargas C.","Vargas Caballero 7225","2005","5","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"I. Vargas (USZ)","Santa Cruz","Bella Vista 3 km bajando de la escuelita por el sendero del Fraile. Bosque seco de laderas espinadas, con Schinopsis haenkeana, Eriotheca raceorum, Anadenanthera macrocarpa; mezcla de elementos florísticos de Valle seco interandino y del Bosque seco chiquitano.",NA,"(Vell.) Bureau","Florida","-63.6694445","-18.3194445","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"340","2011-02-22 17:15:00-03","MO","MOBOT","3264727","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","H.Q. Boudet Fernandes","Boudet Fernandes 2014","1986","8","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","ES, Fundão, Três Barras, á margem da rodovia.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-10-06 18:38:00-03","MO","MOBOT","3393907","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Stephan G. Beck","Beck 23573","1998","1","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"St .G. Beck","Santa Cruz","La Guardia 5 km hacia el S. Quebrada seca, bosque p.p. caducifolia",NA,"(Vell.) Bureau","Andrés Ibáñez","-63.4","-17.83333","630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","483485","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49647","1985","1","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","14 km S of Ypanema; road to Manhuaçu, small forest remnant beside road.",NA,"(Vell.) Bureau",NA,"-41.75","-19.66666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-55","4",NA,NA
"343","2013-08-23 04:12:00-03","MO","MOBOT","485552","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ariane L. Peixoto|et al.","Peixoto 3475","1985","2","3","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Santa Tereza, estrada de Acesso a cidade, ca. 8 km. Alt. 50 m.",NA,"(Vell.) Bureau",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-23","3",NA,NA
"344","2013-01-28 05:13:00-02","MO","MOBOT","935707","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","René Guillén V.","Guillén Villarroel 2782","1994","12","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"S.O. Grose (WTU), Jun","Santa Cruz","Carmen del Ruíz. Santa Rosa de la Rosa, 15 km yendo a Concepción; en bosque húmedo siempre verde.",NA,"(Vell.) Bureau","Velasco","-61.61138","-15.85638","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
