"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","class","order","scientificNameAuthorship","year","month","day","imagecode","phylum","identifiedBy","recordNumber","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","maximumElevationInMeters"
"48","2008-05-27 22:02:00-03","MO","MOBOT","567413","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Ramón A. Palacios","South America","Paraguay","Bajo el puente sobre río Paraguay a Concepción.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","2","18",NA,NA,"H. Robinson (US)","Palacios 1814","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","567965","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|R. Velázquez","South America","Paraguay","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","17",NA,NA,"H. Robinson (US)","Zardini 24239","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"471","4",NA
"50","2011-06-09 17:49:00-03","MO","MOBOT","568792","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Blas Pérez","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","6","20",NA,NA,"H. Robinson (US)","Pérez Maricerich 83","Central","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","568959","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Leongino Guerrero","South America","Paraguay","Estero del Ypoá: Puerto Guyratí on Paraguay River. Gallery forest on clay soil.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1993","6","22",NA,NA,"Harold Robinson (US)","Zardini 36338","Central","-57.6","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"830","4",NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","569293","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory. Arroyo Avaí near confluence with Río Paraguay. Inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","30",NA,NA,"H. Robinson (US)","Zardini 24390","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"476","4",NA
"53","2014-12-11 11:52:00-02","MO","MOBOT","569944","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory, on Río Paraguay. Along tributary of Río Paraguay, Arroyo Abaí.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","8","3",NA,NA,"H. Robinson (US)","Zardini 22407","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400","4",NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","570087","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|A. Salina","South America","Paraguay","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","30",NA,NA,"H. Robinson (US)","Zardini 24488","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"479","4",NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","574821","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","Tavarory, along Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","8","31",NA,NA,"H. Robinson (US)","Zardini 22973","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"418","4",NA
"56","2013-08-20 13:06:00-03","MO","MOBOT","574837","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Tulio Tillería","South America","Paraguay","Tavarory, 3 km S from administration, 1 km E of Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","12","9",NA,NA,"H. Robinson (US)","Zardini 29182","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"628","4",NA
"57","2013-08-20 13:06:00-03","MO","MOBOT","575209","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Tulio Tillería","South America","Paraguay","Tavarory, 3 km S from administration, 1 km E of Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","12","9",NA,NA,"H. Robinson (US)","Zardini 29223","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"628","4",NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","575287","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory, along Arroyo Abaí. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","8","31",NA,NA,"H. Robinson (US)","Zardini 23025","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"421","4",NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","577235","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory, around Administration. Inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","1","4",NA,NA,"H. Robinson (US)","Zardini 25284","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"507","4",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","577291","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|E. Velázquez","South America","Paraguay","Paraguay River around San Antonio. Inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","2","10",NA,NA,"H. Robinson (US)","Zardini 19082","Central","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"290","3",NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","591525","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|G. Garcete","South America","Paraguay","Tavarory, 2.5 km from administration on the direction to Arroyo Abai. Inundated savanna on Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","12","16",NA,NA,"H. Robinson (US)","Zardini 29530","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"634","4",NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","591535","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|et al.","South America","Paraguay","Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1987","5","25",NA,NA,"H. Robinson (US)","Zardini 2626","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","4",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","591545","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|G. Garcete","South America","Paraguay","Tavarory, 2.5 km from administration on the direction to Arroyo Abai. Inundated savanna on Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","12","16",NA,NA,"H. Robinson (US)","Zardini 29531","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"634","4",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","591623","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|et al.","South America","Paraguay","Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1987","5","25",NA,NA,"H. Robinson (US)","Zardini 2631","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","5",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","591961","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|E. Velázquez","South America","Paraguay","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","2","25",NA,NA,"H. Robinson (US)","Zardini 19216","Cordillera","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"294","4",NA
"66","2014-12-11 12:42:00-02","MO","MOBOT","592071","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory. Avaí River near confluence with Paraguay River.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","6","18",NA,NA,"H. Robinson (US)","Zardini 27497","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"585","4",NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","592567","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","Limpio, Ricon El Peñón. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1987","5","27",NA,NA,"H. Robinson (US)","Zardini 2695","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-21","4",NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","592637","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","Limpio, Paso Correo. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1987","5","27",NA,NA,"H. Robinson (US)","Zardini 2698","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-22","4",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","593045","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","1 km S of Limpio. On margin of bog.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1988","8","27",NA,NA,"H. Robinson (US)","Zardini 6861","Cordillera","-57.33333","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-84","2",NA
"70","2014-12-11 12:50:00-02","MO","MOBOT","593566","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory, on Arroyo Avaí near confluence with Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","9","9",NA,NA,"H. Robinson (US)","Zardini 23455","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"439","4",NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","593992","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|R. Velázquez","South America","Paraguay","Tavarory. Paraguay River. Gallery forest with patches of inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","6","18",NA,NA,"H. Robinson (US)","Zardini 27625","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"586","4",NA
"72","2014-12-11 11:50:00-02","MO","MOBOT","594371","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory, Arroyo Avaí near confluence with Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","9",NA,NA,"H. Robinson (US)","Zardini 23519","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"444","4",NA
"73","2014-12-11 11:50:00-02","MO","MOBOT","594520","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tavarory, Arroyo Avaí near confluence with Río Paraguay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","9",NA,NA,"H. Robinson (US)","Zardini 23526","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"444","4",NA
"74","2017-03-16 11:21:00-03","MO","MOBOT","594678","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Ru. Velázquez","South America","Paraguay","Tavarory. Acosta Ñu. Paraguay River.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1991","6","18",NA,NA,"H. Robinson (US)","Zardini 27676","Central","-57.5833333","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"587","5",NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","595122","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","9",NA,NA,"H. Robinson (US)","Zardini 23568","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"447","4",NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","595341","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","11","9",NA,NA,"H. Robinson (US)","Zardini 23583","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"447","4",NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","598128","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|M. Vera","South America","Paraguay","Tavarory. 2 km southeast from entrance, on Paraguay River. Gallery forest.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1994","6","16",NA,NA,"Harold Robinson (US)","Zardini 39508","Central","-57.55055","-25.47222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"908","2",NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","599001","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Leongino Guerrero","South America","Paraguay","Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1993","8","12",NA,NA,"Harold Robinson (US)","Zardini 36855","Central","-57.55","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"840","4",NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","802311","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Tulio Tillería","South America","Paraguay","Mariano Roque Alonso-Limpio: Surubí. 4 km NW from entrance to property. Inundated savanna with scattered trees.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1992","6","8",NA,NA,"H. Robinson (US)","Zardini 31865","Central","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"687","5",NA
"80","2016-03-08 11:17:00-03","MO","MOBOT","811584","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Bonifacia Benítez B.","South America","Paraguay","Río Negro, 2 km W of Puerto Galileo.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1994","2","16",NA,NA,"Harold Robinson (US)","Zardini 38271","Presidente Hayes","-57.8666667","-25.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"877","4",NA
"81","2016-03-08 11:17:00-03","MO","MOBOT","811618","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Bonifacia Benítez B.","South America","Paraguay","Río Negro, 2 km W of Puerto Galileo.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1994","2","16",NA,NA,"Harold Robinson (US)","Zardini 38296","Presidente Hayes","-57.8666667","-25.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"877","4",NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","813687","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini","South America","Paraguay","Between Concepción and Pozo Colorado. Palm forest.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1994","3","17",NA,NA,"Harold Robinson (US)","Zardini 39045","Presidente Hayes","-58.36666","-23.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"900","5",NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","884900","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Leongino Guerrero","South America","Paraguay","Río Aguará-Guazú, northern side. Gallery forest.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1994","7","30",NA,NA,"Harold Robinson (US)","Zardini 40295","Presidente Hayes","-58.03583","-24.57805",NA,NA,NA,NA,NA,NA,NA,NA,NA,"930","4",NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","885176","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Leongino Guerrero","South America","Paraguay","Between Cruce to Loma Plata and Río Salado near Pozo Colorado. Swamps.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1994","8","9",NA,NA,"Harold Robinson (US)","Zardini 40475","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"936","6",NA
"85","2013-08-20 12:38:00-03","MO","MOBOT","573471","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|U. Velázquez","South America","Paraguay","Confluence of Río Paraguay and Río Salado.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1989","11","18",NA,NA,"H. Robinson (US)","Zardini 16617","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"199","4",NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","573598","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|U. Velázquez","South America","Paraguay","Confluence of Río Paraguay and Río Salado, along Río Salado. Inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","8","4",NA,NA,"H. Robinson (US)","Zardini 22841","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"413","4",NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","595014","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|U. Velázquez","South America","Paraguay","Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","2","25",NA,NA,"H. Robinson (US)","Zardini 19422","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"299","4",NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","570334","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|E. Velázquez","South America","Paraguay","Confluence of Río Paraguay and Río Salado. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","5","19",NA,NA,"H. Robinson (US)","Zardini 20380","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"325","4",NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","570398","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|E. Velázquez","South America","Paraguay","Confluence of Río Paraguay and Río Salado. Savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","5","19",NA,NA,"H. Robinson (US)","Zardini 20389","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"325","4",NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","595032","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|U. Velázquez","South America","Paraguay","Confluence of Río Paraguay and Río Salado. Savanna on clay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1989","12","23",NA,NA,"H. Robinson (US)","Zardini 17354","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"236","4",NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","596187","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|M. Velázquez","South America","Paraguay","Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","2","25",NA,NA,"H. Robinson (US)","Zardini 19530","Cordillera","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"301","4",NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","596104","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|M. Velázquez","South America","Paraguay","Río Salado basin, 7 km NE of Emboscada. Savanna on clay.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1989","12","23",NA,NA,"H. Robinson (US)","Zardini 17453","Cordillera","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"239","4",NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","568631","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|Tulio Tillería","South America","Paraguay","Río Salado Basin on road to Arroyos and Esteros. Inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1993","6","1",NA,NA,"Harold Robinson (US)","Zardini 35976","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"823","5",NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","572416","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"Elsa M. Zardini|R. Velázquez","South America","Paraguay","Río Salado basin, on road to Arroyos y Esteros. Inundated savanna.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Benth. & Hook. f. ex Baker","1990","8","4",NA,NA,"H. Robinson (US)","Zardini 22728","Cordillera","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"411","4",NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","1396737","PreservedSpecimen","Plantae","Asteraceae","Wedelia","silphioides","Wedelia silphioides",NA,"A.M. Carrión|E. Ramos","South America","Bolivia","Provincia German Busch; Area natural de manejo integrado y Parque Nacional Otuquis. Estancia Santa Catalina a 5 km al S de la Estancia Campo en Medio, zona inundada o chaparral inundado.",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) B.L. Turner","1998","11","9",NA,NA,"H. Robinson (US)","Carrión Cuellar 704","Santa Cruz","-58.37222","-19.04861","134.00000000","Angel Sandoval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2009-06-25 14:16:00-03","MO","MOBOT","2290137","PreservedSpecimen","Plantae","Asteraceae","Wedelia","silphioides","Wedelia silphioides",NA,"Armando T. Hunziker","South America","Argentina","Ruta provincial nº 11: Punta Lara, al noroeste de Ensenada",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) B.L. Turner","1942","2","17",NA,NA,"Ariza Espinar, L.","Hunziker 3708","Buenos Aires",NA,NA,NA,"Ensenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,NA,"South America","Paraguay","South America, Central Paraguay",NA,NA,NA,NA,"Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1888",NA,NA,NA,NA,NA,"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","3427115","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini & L. Guerrero","South America","Paraguay","Rio Aguara-Guazu, northern side",NA,NA,NA,"US01765993","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1994","7","30",NA,NA,NA,"40295","Presidente Hayes","-58.0358","-24.5781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","3193820","PreservedSpecimen","Plantae","Asteraceae","Aspilia","silphioides","Aspilia silphioides",NA,"E. M. Zardini","South America","Paraguay","Tavarory, along Rio Paraguay",NA,NA,NA,"US01765991","Dicotyledonae","Asterales","(Hook. & Arn.) Benth. ex Benth. & Hook. f.","1990","8","31",NA,NA,NA,"22973","Central","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
