"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","individualCount"
"99","2009-12-05 05:24:00-02","MO","MOBOT","3191270","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","M. Sonbral",NA,NA,NA,"Gert G. Hatschbach|F. Deodato","1994",NA,NA,"Brazil","Paraná",NA,"Porto das Moços (mun. Antonina). Mata pluvial das margens do rio.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,"Hatschbach 61220","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-12-05 05:47:00-02","MO","MOBOT","3192111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","M. Sobral",NA,NA,NA,"Gert G. Hatschbach|Leslie R. Landrum","1981",NA,NA,"Brazil","Paraná",NA,"Reserva Biológica de Sapitanduva (Mun. Antonina). Mata pluvial rica em Euterpe edulis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 44462","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-10-22 10:03:07-02","UNIOESTE","UNOP","4709","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Morelli, M.M.","2008","10",NA,"Passarin, O.M.; Temponi, L.G.; alunos do 3° ano de Ciências Biológicas Bacharela; Temponi, L.G.; alunos do 3° ano de Ciências Biológicas Bacharelado, UNIOESTE","2008","11","06","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arvoreta, ca. 3 m alt. Apresenta ritidoma, não é espessada, folhas opostas e membranácea levemente discolor. Cálice e corola. Pétalas brancas, numerosos estames brancos. Estigma único e verde.",NA,NA,NA,"1",NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"102","2018-09-12 14:48:21-03","UNIOESTE","UNOP","5880","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Sobral, M.","2009","02",NA,"Snak, C.; Poli, L.P.; Poli, L.P.","2008","08","28","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Arbórea ca. 4 m alt. Lâmina levemente discolor, cartácea. Cálice verde, corola lilás externa e alva internamente. Ovário em desenvolvimente, verde.",NA,NA,NA,"198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:07:39-03","INPA","INPA","200551","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, MEG","2014",NA,NA,"Soares, A","1996","12","02","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"INPA0200551","Dicotyledon Com-Clade","Myrtales","101","Southern America",NA,"INPA0200551 INPA0200551_e","37295","auto",NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","11469",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand.) Sobral","M. Sobral/2001",NA,NA,NA,"V. Demuner; et al","2000","01","13","Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111","40W41'0","19S55'52",NA,NA,"Árvore 12m, DAP 18cm, fuste 8m, frutos jovens de cor verde, folha bicolor, face dorsal verde claro, face ventral verde escuro.","MBML011469",NA,NA,"532",NA,NA,"MBML011469",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","29972",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","K.S. Valdemarin/18-03-2019",NA,NA,NA,"V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","2007","04","24","Brasil","Espírito Santo","Governador Lindenberg","Morelo, propr.: Fernando Nicolli (mata próximo da sede)","-40.459722","-19.139444","40W27'35","19S8'22","150","150","Arvoreta 6m, frutos verdes. Interior de mata.","MBML029972",NA,NA,"3726",NA,NA,"MBML029972",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","31800",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","K.S. Valdemarin/18-03-2019",NA,NA,NA,"V. Demuner; T. A. Cruz e R. R. Vervloet.","2007","11","05","Brasil","Espírito Santo","Governador Lindenberg","Morelo. propr.:Fernando Nicolli","-40.460889","-19.143194","40W27'39,2","19S8'35,5","110","110","Arvoreta 7m, frutos verdes. Interior de mata alterada.","MBML031800",NA,NA,"4441",NA,NA,"MBML031800",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","36122",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","K.S. Valdemarin/18-03-2019",NA,NA,NA,"M. C. Souza; et al","2008","04","02","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce","-40.063611","-19.1375","40W3'49","19S8'15",NA,NA,NA,"MBML036122",NA,NA,"648",NA,NA,"MBML036122",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41210",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","K.S. Valdemarin/18-03-2019",NA,NA,NA,"A. M. Assis; K.F.O. Faria","2008","05","03","Brasil","Espírito Santo","São Domingos do Norte","São Gonçalo (Torre 48/2 - LT 230 Kv Mascarenhas x Verona)","-40.63675","-19.204944","40W38'12,3","19S12'17,8","244","244","Arbusto 3 m. Cálice e frutos verdes. Floresta Ombrofila Densa #?# estagio médio de regeneração.","MBML041210",NA,NA,"1643",NA,NA,"MBML041210",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","7767",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","K.S. Valdemarin/18-03-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","08","18","Brasil","Espírito Santo","Santa Leopoldina","Rio do Norte","-40.596389","-20.054167","40W35'47","20S3'15",NA,NA,"Beira de estrada. Arvoreto. Frutos amarelos.","MBML007767",NA,NA,"393",NA,NA,"MBML007767",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","8207",NA,"Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","K.S. Valdemarin/18-03-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","09","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Chapada. Arvoreto 7m. DAP 13cm. Fuste 5m. Frutos laranjas e pretos.","MBML008207",NA,NA,"567",NA,NA,"MBML008207",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-25 10:13:04-03","CVRD","CVRD","13435","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. melanogyna","Eugenia cf. melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Siqueira, G.S.","2011","09","05","BRASIL","ES","Linhares",NA,"-39.88282","-19.117826","-39,88282","-19,117826",NA,NA,"Nativo do estr. parajú final <ll>dwc_commonname:</ll> Batinga d'água","CVRD013435","Magnoliophyta","Myrtales","655","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"112","2021-02-25 10:13:04-03","CVRD","CVRD","9069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. melanogyna","Eugenia cf. melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","2005","01","03","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga ciliar","CVRD009069","Magnoliophyta","Myrtales","5018","América do Sul",NA,"CVRD009069","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"113","2021-02-25 10:13:04-03","CVRD","CVRD","7459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. melanogyna","Eugenia cf. melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","2002","09","05","BRASIL","ES","Linhares","córrego dourado","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga ciliar","CVRD007459","Magnoliophyta","Myrtales","4345","América do Sul",NA,"CVRD007459","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"114","2021-02-25 10:13:04-03","CVRD","CVRD","6038","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. melanogyna","Eugenia cf. melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","1998","11","17","BRASIL","ES","Linhares","Final do aceiro próximo ao brejo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga d'água","CVRD006038","Magnoliophyta","Myrtales","3283","América do Sul",NA,"CVRD006038","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"115","2021-02-25 10:13:04-03","CVRD","CVRD","9014","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. melanogyna","Eugenia cf. melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Siqueira, G.S.","2004","11","26","BRASIL","ES","Linhares","St. Terezinha prox. Ao corrego dourado DAF-4345 fruto","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga ciliar","CVRD009014","Magnoliophyta","Myrtales","144","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"116","2021-02-25 10:13:04-03","CVRD","CVRD","2538","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","1990","02","12","BRASIL","ES","Linhares",NA,"-40.065461","-19.151269","-40,065461","-19,151269","35","35","<ll>dwc_commonname:</ll> Araçá birro","CVRD002538","Magnoliophyta","Myrtales","1092","América do Sul",NA,"CVRD002538",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"117","2021-02-25 10:13:04-03","CVRD","CVRD","11261","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Souza, M.C.","2008","04","02","BRASIL","ES","Linhares",NA,"-39.998686","-19.098203","-39,998686","-19,098203","37","37","<ll>dwc_commonname:</ll> Araçá birro","CVRD011261","Magnoliophyta","Myrtales","648","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"118","2021-02-25 10:13:04-03","CVRD","CVRD","13730","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Siqueira, G.S.","2012","03","30","BRASIL","ES","Linhares",NA,"-40.016167","-19.125","40°00'58,2W","19°07'30,0S","43","43","<ll>dwc_commonname:</ll> Araçá birro","CVRD013730","Magnoliophyta","Myrtales","726","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"119","2021-02-25 10:13:04-03","CVRD","CVRD","9788","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Geovane S. Siqueira","2019","03","28","Folli, D.A.","2006","10","18","BRASIL","ES","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD009788","Magnoliophyta","Myrtales","5384","América do Sul",NA,NA,"41644","auto","Magnoliopsida",NA,NA,NA,NA,NA
"120","2021-02-25 10:13:04-03","CVRD","CVRD","8660","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","2004","03","25","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD008660","Magnoliophyta","Myrtales","4799","América do Sul",NA,"CVRD008660","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"121","2021-02-25 10:13:04-03","CVRD","CVRD","10259","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Luz, A.A. da","2007","05","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD010259","Magnoliophyta","Myrtales","413","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"122","2021-02-25 10:13:04-03","CVRD","CVRD","2609","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Farias, G.L.","1990","05","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD002609","Magnoliophyta","Myrtales","368","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"123","2021-02-25 10:13:04-03","CVRD","CVRD","8729","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","2004","05","13","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD008729","Magnoliophyta","Myrtales","4843","América do Sul",NA,"CVRD008729","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"124","2021-02-25 10:13:04-03","CVRD","CVRD","15733","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Siqueira, G.S.","2017","05","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","-40.047.554","-19.099.964",NA,NA,"primeiro morro da estrada <ll>dwc_commonname:</ll> Araçá birro","CVRD015733","Magnoliophyta","Myrtales","1163","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"125","2021-02-25 10:13:04-03","CVRD","CVRD","9117","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Siqueira, G.S.","2005","04","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Nativo do estr. parajú final <ll>dwc_commonname:</ll> Araçá birro","CVRD009117","Magnoliophyta","Myrtales","167","América do Sul",NA,"CVRD009117","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"126","2021-02-25 10:13:04-03","CVRD","CVRD","3102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","1991","03","14","BRASIL","ES","Linhares","100m da porteira Bragato. Canto Grande.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD003102","Magnoliophyta","Myrtales","1313","América do Sul",NA,"CVRD003102","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"127","2021-02-25 10:13:04-03","CVRD","CVRD","8710","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","2004","04","27","BRASIL","ES","Linhares","Ant. Marco de ferro","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD008710","Magnoliophyta","Myrtales","4832","América do Sul",NA,"CVRD008710","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"128","2021-02-25 10:13:04-03","CVRD","CVRD","8690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Marcos Sobral","2007","02","10","Folli, D.A.","2004","04","16","BRASIL","ES","Linhares","No fundos do viveiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD008690","Magnoliophyta","Myrtales","4823","América do Sul",NA,"CVRD008690","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"129","2021-02-25 10:13:04-03","CVRD","CVRD","7478","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Karinne S. Valdemarin","2019","03","21","Folli, D.A.","2002","09","24","BRASIL","ES","Linhares","RFL 134","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá birro","CVRD007478","Magnoliophyta","Myrtales","4363","América do Sul",NA,"CVRD007478","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"130","2020-09-02 16:33:52-03","Cenargen","CEN","57381","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","A. Giaretta","2016","05",NA,"Domingos Antônio Folli","1989","01","11","Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Acerio com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 337. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057381",NA,NA,"864",NA,"Exsicatas","CEN00057381","68835","auto",NA,NA,NA,NA,NA,"1"
"131","2019-12-09 17:30:22-03","UFPR","EFC","15701","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Brotto, M.L.","2014","08","04","Brotto, M.L.","2014","07","09","Brasil","Paraná","Campina Grande do Sul","próximo à Serra do Capivari","-48.8581","-25.17","-48.8581","-25.1700","870","870","Árvore de 8m; frutos maduros amarelos e imaturos verdes. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC015701",NA,NA,"1703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-12-09 17:30:21-03","UFPR","EFC","9966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M.","2015","05","08","Kuniyoshi, Y.S.","2000","12","15","Brasil","Paraná","Morretes","Beira do rio São João","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore com flores.","EFC009966",NA,NA,"6380",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:12:32-03","USP","SPF","154851","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2016","06",NA,"Guedes, MLS","2000","05","11","Brasil","Bahia","Jandaíra",NA,"-37.731111","-11.595","-37.731111","-11.595",NA,NA,NA,"SPF00154851",NA,NA,"7506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:26:45-03","USP","SPF","74106","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2016","06",NA,"Leoni, LS","1991","05","01","Brasil","Minas Gerais","Carangola","Serra da Grama","-42.466667","-20.733333","-42.466667","-20.733333","1200","1200",NA,"SPF00074106",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:26:45-03","USP","SPF","200240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Freitas, HS","2009",NA,NA,"Freitas, HS","2007","12","18","Brasil","São Paulo","São José do Barreiro",NA,"-44.661389","-22.638611","-44.661389","-22.638611","482","482",NA,"SPF00200240",NA,NA,"417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:26:45-03","USP","SPF","200397","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Mazine, FF","2009",NA,NA,"Freitas, HS","2008","05","22","Brasil","São Paulo","Areias",NA,"-44.736944","-22.645278","-44.736944","-22.645278","731","731",NA,"SPF00200397",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:26:45-03","USP","SPF","223754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Brotto, ML","2014","08","04","Brotto, ML","2014","07","09","Brasil","Paraná","Campina Grande do Sul","Próximo à Serra do Capivari.","-48.858056","-25.17","-48.858056","-25.17","870","870",NA,"SPF00223754",NA,NA,"1703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:26:45-03","USP","SPF","225814","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2016","06",NA,"Daneu, L","2011","11","12","Brasil","Bahia","Arataca","Parque Nacional da Serra das Lontras","-39.339444","-15.174167","-39.339444","-15.174167","700","900",NA,"SPF00225814",NA,NA,"616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:26:45-03","USP","SPF","229245","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2016","06",NA,"Daneu, L","2009","08","14","Brasil","Bahia","Camacan","Serra Bonita","-39.565278","-15.391667","-39.565278","-15.391667","835","835",NA,"SPF00229245",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:26:45-03","USP","SPF","23198","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2016","06",NA,"Furlan, A","1982","04","03","Brasil","Minas Gerais","Santo Antônio do Itambé","Serra do Gavião","-43.35","-18.466667","-43.35","-18.466667",NA,NA,NA,"SPF00023198",NA,NA,"CFCR2987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:26:45-03","USP","SPF","187779","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2015","12",NA,"Souza, MC","2008","04","02","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00187779",NA,NA,"648",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:26:45-03","USP","SPF","137908","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","1998",NA,NA,"Silva, JM","1997","10","06","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"SPF00137908",NA,NA,"2062",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:26:45-03","USP","SPF","164696","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2003","11",NA,"Mazine, FF","2003","11","02","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"SPF00164696",NA,NA,"969",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:26:45-03","USP","SPF","170457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2005",NA,NA,"Silva, JM","2003","11","02","Brasil","Paraná","Doutor Ulysses",NA,"-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"SPF00170457",NA,NA,"3831",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:26:45-03","USP","SPF","144770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2016","06",NA,"Lobão, AQ","2001","03","03","Brasil","Rio de Janeiro","Resende","Visconde de Mauá","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,"SPF00144770",NA,NA,"556",NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:26:45-03","USP","SPF","144026","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2004",NA,NA,"Rapini, A","2000","11","11","Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,"SPF00144026",NA,NA,"891",NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA
"147","2021-03-25 13:52:46-03","UNIVILLE","JOI","11993","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","M. Sobral","2010","01","25","A. Stival-Santos","2009","09","19","Brasil","Santa Catarina","Blumenau","Fidélis.","-49.049444","-26.819722","49º2'58''W","26º49'11''S","264","264","; HABITAT: interior da mata; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011993",NA,NA,"916",NA,NA,"JOI011993",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-25 13:52:46-03","UNIVILLE","JOI","445","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral","2003","01","30","F.C.S. Vieira","2003","04","22","Brasil","Santa Catarina","Blumenau","Parque das Nascentes.","-49.0661010742188","-26.9193992614746",NA,NA,"100","100","; HABITAT: mata ciliar; HABITO: árvore, terrestre; TIPO VEGETACIONAL: Floresta submontana","JOI000445",NA,NA,"42",NA,NA,"JOI000445","34291","auto",NA,NA,NA,NA,NA,NA
