"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"425","2021-02-11 17:20:43-03","UFPR","UPCB","21488","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","01","11","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023770","UPCB0023770","A21","Reserva Volta Velha",NA,NA,"Árvore, ca. 7,5m, flor branca e botão..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:20:43-03","UFPR","UPCB","21487","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","05","15","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023760","UPCB0023760","A203","Reserva Volta Velha",NA,NA,"Árvore, ca. 5m, fruto verde-amarelado..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:20:43-03","UFPR","UPCB","21486","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1993","01","20","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023758","UPCB0023758","A602","Reserva Volta Velha",NA,NA,"Árvore, ca. 6m, com botões. Trilha..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:20:43-03","UFPR","UPCB","21485","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","03","11","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023761","UPCB0023761","A107","Reserva Volta Velha",NA,NA,"Árvore, ca. 5,5m, fruto verde..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:20:43-03","UFPR","UPCB","21484","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","03","10","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023757","UPCB0023757","A98","Reserva Volta Velha",NA,NA,"Árvore, ca. 4m, fruto jovem..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:20:43-03","UFPR","UPCB","21483","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","07","28","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023769","UPCB0023769","A256","Reserva Volta Velha",NA,NA,"Árvore, ca. 6m, fruto maduro globular. Estrada de acesso à trilha..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:20:43-03","UFPR","UPCB","21482","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","Berg","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","01","11","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"UPCB0023886","UPCB0023886","A10","Reserva Volta Velha",NA,NA,"árvore, ca. 4m, flor branca. Local permanentemente alagado, solo hidromórfico. Trilha..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:20:46-03","UFPR","UPCB","81060","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Lima, D.F.","2014","09",NA,"Lima, D.F.","2013","11","24","Brasil","Espírito Santo","Santa Teresa","-40.53","-18.974","-40.530","-18.974","UPCB0023764","UPCB0023764","389","Estação Biológica de Santa Lúcia. Trilha do Rio, na beira do Rio Timbuí. Floresta Ombrófila Densa",NA,NA,"Árvore 4,5m. Frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:20:46-03","UFPR","UPCB","81030","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Lima, D.F.","2014","09",NA,"Lima, D.F.","2013","11","27","Brasil","Espírito Santo","Santa Teresa","-40.541","-19.91","-40.541","-19.910","UPCB0023767","UPCB0023767","398","Reserva Biológica Augusto Ruschi. Estrada para Goiapabaçu. Floresta Ombrófila Densa. Alt: 805m",NA,NA,"Árvore 6m. Frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:20:46-03","UFPR","UPCB","44144","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Silva, S.M.","2000","01","01","Kozera, C.","2000","06","20","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023899","UPCB0023899","1429","Estação Ecológica do Guaraguaçu",NA,NA,"Árvore com ca. 4,0m alt., na Floresta Ombrófila Densa das Terras Baixas..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:20:46-03","UFPR","UPCB","44266","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Silva, S.M.","2000","01","01","Kozera, C.","2000","06","19","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023896","UPCB0023896","1417","Estação Ecológica do Guaraguaçu",NA,NA,"Árvore ca. 3,0m alt., em floresta ombrófila densa das terras baixas alterada..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:20:46-03","UFPR","UPCB","78824","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Lannoy, L. C.","2018","04",NA,"Lima, D.F.","2010","11","28","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0030436",NA,"115","Ilha do Mel. Caminho do Belo.",NA,NA,"Arvoreta 3 m. Material estéril.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:20:46-03","UFPR","UPCB","24271","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Silva, S.M.","1993","06",NA,"Silva, S.M.","1993","06","03","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023768","UPCB0023768",NA,"Ilha do Mel, Reserva Ecológica.",NA,NA,"Árvore, 7,5m x 20cm, fruto imaturo. Floresta alta da restinga..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:20:46-03","UFPR","UPCB","30663","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Silva, S.M.","1997","05",NA,"Dunaiski Jr., A.","1990","02","02","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023759","UPCB0023759",NA,"Pontal do Sul",NA,NA,"Árvore, 6m..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:20:46-03","UFPR","UPCB","37551","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Marques, M.C.M.","1999","01","01","Marques, M.C.M.","1999","03","24","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023773","UPCB0023773",NA,"Ilha do Mel",NA,NA,"Árvore com frutos esverdeados. Em floresta de restinga..",NA,NA,NA,NA,"var. gaudichaudiana","24916","auto",NA,NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:20:46-03","UFPR","UPCB","4456","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Legrand, C.D.",NA,NA,NA,"Hatschbach, G.","1963","01","10","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"UPCB0023612","UPCB0023612","9692","Poço Negro",NA,NA,"Árvore, 8m, flor alva. Mata..",NA,NA,NA,NA,"var. gaudichaudiana","13536","auto",NA,NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:20:46-03","UFPR","UPCB","22776","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","1987","10","31","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"UPCB0023674","UPCB0023674","2505","Reserva Biológica de Sapitanduva",NA,NA,"Árvore, 4m, flor alva. Beira do caminho..",NA,NA,NA,NA,"var. gaudichaudiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:20:46-03","UFPR","UPCB","22777","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Cervi, A.C.","1987","09","14","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"UPCB0023727","UPCB0023727","2457","Reserva Biológica de Sapitanduva",NA,NA,"Árvore, 8m, flor branca. Interior da mata..",NA,NA,NA,NA,"var. gaudichaudiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:20:46-03","UFPR","UPCB","22778","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Cervi, A.C.","1986","10","03","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"UPCB0023728","UPCB0023728","2380","Reserva Biológica de Sapitanduva",NA,NA,"Árvore, 7m, odorífera, melífera. Interior da mata..",NA,NA,NA,NA,"var. gaudichaudiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:20:46-03","UFPR","UPCB","8926","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Hatschbach, G.","1971","04",NA,"Hatschbach, G.","1971","02","04","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"UPCB0023778","UPCB0023778","26262","Rio Guaraqueçaba",NA,NA,"Arvoreta, 6m, flor alva. Mata pluvial, planície litorânea..",NA,NA,NA,NA,"var. gaudichaudiana","37295","auto",NA,NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:20:46-03","UFPR","UPCB","6529","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Legrand, C.D.","1967","10",NA,"Hatschbach, G.","1966","05","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023774","UPCB0023774","14400","Sertão do Guarani","10","10","Arvoreta, fruto negro. Mata pluvial..",NA,NA,NA,NA,"var. gaudichaudiana","24916","auto",NA,NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:20:46-03","UFPR","UPCB","37551","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Marques, M.C.M.","1999","01","01","Marques, M.C.M.","1999","03","24","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023773","UPCB0023773",NA,"Ilha do Mel",NA,NA,"Árvore com frutos esverdeados. Em floresta de restinga..",NA,NA,NA,NA,"var. gaudichaudiana","24916","auto",NA,NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:20:46-03","UFPR","UPCB","4456","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Legrand, C.D.",NA,NA,NA,"Hatschbach, G.","1963","01","10","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"UPCB0023612","UPCB0023612","9692","Poço Negro",NA,NA,"Árvore, 8m, flor alva. Mata..",NA,NA,NA,NA,"var. gaudichaudiana","13536","auto",NA,NA,NA,NA,NA,NA,NA
"448","2021-02-11 17:20:46-03","UFPR","UPCB","22776","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","1987","10","31","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"UPCB0023674","UPCB0023674","2505","Reserva Biológica de Sapitanduva",NA,NA,"Árvore, 4m, flor alva. Beira do caminho..",NA,NA,NA,NA,"var. gaudichaudiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"449","2021-02-11 17:20:46-03","UFPR","UPCB","22777","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Cervi, A.C.","1987","09","14","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"UPCB0023727","UPCB0023727","2457","Reserva Biológica de Sapitanduva",NA,NA,"Árvore, 8m, flor branca. Interior da mata..",NA,NA,NA,NA,"var. gaudichaudiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"450","2021-02-11 17:20:46-03","UFPR","UPCB","22778","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Cervi, A.C.","1986","10","03","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"UPCB0023728","UPCB0023728","2380","Reserva Biológica de Sapitanduva",NA,NA,"Árvore, 7m, odorífera, melífera. Interior da mata..",NA,NA,NA,NA,"var. gaudichaudiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"451","2021-02-11 17:20:46-03","UFPR","UPCB","8926","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Hatschbach, G.","1971","04",NA,"Hatschbach, G.","1971","02","04","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"UPCB0023778","UPCB0023778","26262","Rio Guaraqueçaba",NA,NA,"Arvoreta, 6m, flor alva. Mata pluvial, planície litorânea..",NA,NA,NA,NA,"var. gaudichaudiana","37295","auto",NA,NA,NA,NA,NA,NA,NA
"452","2021-02-11 17:20:46-03","UFPR","UPCB","6529","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa var. gaudichaudiana","(O.Berg) Kiaersk.","Legrand, C.D.","1967","10",NA,"Hatschbach, G.","1966","05","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UPCB0023774","UPCB0023774","14400","Sertão do Guarani","10","10","Arvoreta, fruto negro. Mata pluvial..",NA,NA,NA,NA,"var. gaudichaudiana","24916","auto",NA,NA,NA,NA,NA,NA,NA
"453","2009-07-13 08:40:00-03","MO","MOBOT","100200175","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O. Berg","M.C. Souza",NA,NA,NA,"D.S. Farias","1994","12","20","Brazil","Rio de Janeiro",NA,"-42.25","-22.5",NA,NA,NA,NA,"Farias 352","Silva Jardim. Reserva Biológica Poço das Antas. Trilha..direita após a Casa do Morcego. Área FP037.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"454","2011-10-21 15:27:00-02","MO","MOBOT","100423310","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O. Berg","M.L. Kawasaki",NA,NA,NA,"André M. Amorim|et al.","2006","4","15","Brazil","Bahia","Arataca","-39.3416666","-15.1736111",NA,NA,NA,NA,"Amorim 5791","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"455","2017-11-13 13:34:00-02","MO","MOBOT","101009815","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O. Berg","M. Sobral",NA,NA,NA,"André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.","1995","1","14","Brazil","Bahia","Ilhéus","-39.0691667","-14.7819445",NA,NA,NA,NA,"Carvalho 5727","Cidade de Ilhéus. Mata da Esperança. Entra a 2 km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Baiana.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"456","2020-03-26 16:27:00-03","MO","MOBOT","3403782","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O. Berg","Lucas, E.",NA,NA,NA,"R.M. Harley|Simon J. Mayo|R.M. Storr|Talmon S. dos Santos|R.S. Pinheiro","1977","1","30","Brazil","Bahia",NA,"-39","-14.2666667",NA,NA,NA,NA,"Harley 18404","Coastal zone. 65 km NE of Itabuna, at the mouth of the Rio de Contas on the N bank opposite Itacaré. High restinga forest. Sea level.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"457","2018-05-22 14:36:00-03","MO","MOBOT","101047648","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O. Berg","A.M. Amorim",NA,NA,NA,"Pedro Fiaschi|Jacquelyn A. Kallunki|Talmon S. dos Santos|Sérgio C. de Sant'Ana|J. Paixão","2002","12","1","Brazil","Bahia",NA,"-39.5286111","-15.1580556",NA,NA,NA,NA,"Fiaschi 1186","Juçari: Estrada Jussari-Palmira, entrada à esquerda ca. 7.5 km. Fazenda Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"458","2018-04-25 09:48:00-03","MO","MOBOT","101041349","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"André M. Amorim|André M. de Carvalho|Jomar G. Jardim|J.R. da Silva","1993","2","21","Brazil","Bahia","Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"Amorim 1008","Estrada Jacobina-Itaitu, ca. de 30 km a partir da Sede do município, na Cachoeira Pequena.",NA,NA,NA,NA,NA,"South America",NA,NA,"62396","auto",NA,NA,NA,NA,NA,"1",NA
"459","2020-07-26 10:05:00-03","MO","MOBOT","3200630","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1971","2","4","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Hatschbach 26262","Rio Guaraquecaba.",NA,NA,NA,NA,NA,"South America",NA,NA,"37295","auto",NA,NA,NA,NA,NA,"1",NA
"460","2020-07-26 10:05:00-03","MO","MOBOT","3200759","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1970","11","5","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Hatschbach 25367","Estacão Marumbi.",NA,NA,NA,NA,NA,"South America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,"1",NA
"461","2013-06-19 11:10:00-03","MO","MOBOT","100605619","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","L.A. Gomes",NA,NA,NA,"L.A. Gomes|R.M. Deda|et al.","2012","1","24","Brazil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Gomes 313","RPPN Mata do Crasto: Borda de mata.",NA,NA,NA,NA,NA,"South America",NA,NA,"26417","auto",NA,NA,NA,NA,NA,"1",NA
"462","2016-04-12 05:45:00-03","MO","MOBOT","100706455","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","B.S. Amorim",NA,NA,NA,"Bruno S. Amorim","2010","12","6","Brazil","Pernambuco","Cabo de Santo Agostinho","-34.9863889","-8.3163889",NA,NA,NA,NA,"Amorim 694","Reserva Ecológica Mata do Zumbi, interior da mata.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"463","2017-11-13 15:46:00-02","MO","MOBOT","101009869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","M. Sobral",NA,NA,NA,"Jomar G. Jardim|Sérgio C. de Sant'Ana|R. Raboy","1999","10","27","Brazil","Bahia","Una","-39.05","-15.1833333",NA,NA,NA,NA,"Jardim 2272","Reserva Biológica (IBAMA). Entrada ca. 46 km da BR-001 Ilhéus/Una.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"464","2009-08-21 07:03:00-03","MO","MOBOT","2112655","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"Émile Hassler","1895",NA,NA,"Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,"Hassler 877","Cordillera de los Altos",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2011-03-01 15:32:00-03","MO","MOBOT","3200153","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","M.L. Kawasaki",NA,NA,NA,"Renato de Mello-Silva|José R. Pirani","1993",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Mello-Silva 854","Campos: Parque Estadual do Desengano, Fazenda Mocotó (Imbé). Mata pluvial atlântica primeva.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-01-23 04:41:00-03","MO","MOBOT","3200239","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"C. Martinelli|G.M. Barroso","1977",NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Martinelli 1879","Município de Linhares, Reserva Florestal da Cia. Vale do Rio Doce ± 50msm.","50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2013-08-23 04:12:00-03","MO","MOBOT","3200468","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","G.M. Barron",NA,NA,NA,"Dimitri Sucre","1972",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Sucre 8202","Mun. Rio de Janeiro, Restinga de Jiguca.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2013-04-03 14:53:00-03","MO","MOBOT","100581497","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","L.A. Gomes",NA,NA,NA,"L.A. Gomes|E. Santos","2011","5","17","Brazil","Sergipe","Santa Luzia do Itanhy","-37.4672223","-11.4711111",NA,NA,NA,NA,"Gomes 134b","RPPN Mata do Crasto, Bifurcação da trilha no interior da mata. Solo arenoso Mata Atlântica.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"469","2016-04-12 05:45:00-03","MO","MOBOT","100706445","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","B.S. Amorim",NA,NA,NA,"Bruno S. Amorim|L.B. de Oliveira","2010","1","8","Brazil","Pernambuco","Tamandaré","-35.1419444","-8.4747223",NA,NA,NA,NA,"Amorim 520","Mata Atlântica. Borda da mata, Mata da Pedra do Conde.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"470","2016-01-27 14:40:00-02","MO","MOBOT","3202103","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.","B.S. Amorim",NA,NA,NA,"José R. Pirani|Jacquelyn A. Kallunki","1993","1","23","Brazil","Sergipe","Santa Luzia do Itanhy","-37.5","-11.3",NA,NA,NA,NA,"Pirani 2643","Estância Santa Luzia, 18 km da Estância. Floresta perenifolia higrófila, perturbada, com Byrsonima sericea, Tachigali sp., Tapirira guianensis, Simarouba amara, Thyrsodium sp., Sapotaceae, Myrtaceae, Syagrus sp submata dominada por Bamabusoide (Olyra) a Marantaceae.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"471","2016-11-15 05:15:00-02","MO","MOBOT","2477280","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O. Berg) D. Legrand","S.G. Tressens",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1990","2","1","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 43539","Mpio Barra Velha. Itajuba.",NA,NA,NA,NA,NA,"South America",NA,"gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2018-06-22 05:25:00-03","MO","MOBOT","2477303","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O. Berg) D. Legrand",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1953","4","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Reitz 530","Barra do Sul",NA,NA,NA,NA,NA,"South America",NA,"gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
