"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"52","2021-02-18 09:29:14-03","UNESP-IBB","BOTU","20796","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R.","797","1993","01","19",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,NA,"BOTU020796",NA,NA,NA,NA,"1997","01","06","9999","9999",NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:14-03","UNESP-IBB","BOTU","20673","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Kampf, E.","Kampf, E.","87","1989","10","10",NA,"Brasil","São Paulo","Piracicaba",NA,NA,NA,NA,"Arbusto, flores amarelas, fruto vermelho-sangue","BOTU020673",NA,NA,NA,NA,"1989","11","10","9999","9999",NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","30363","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Figueiredo, N.","15642","1983","11","06",NA,"Brasil","São Paulo","Peruibe",NA,NA,NA,NA,"Arvoreta de 3m de altura, com flores brancas","BOTU030363",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:14-03","UNESP-IBB","BOTU","20719","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R.","1112","1995","01","18",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"Arbusto ca., de 4 mde altura, frutos vermelhos","BOTU020719",NA,NA,NA,NA,"1996","12","20","9999","9999",NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:29:14-03","UNESP-IBB","BOTU","20723","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R.","844","1993","10","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"Árvore, ca., 5 m de altura","BOTU020723",NA,NA,NA,NA,"1996","12","20","9999","9999",NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","21498","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Costa, M.P.","69","1991","12","14",NA,"Brasil","São Paulo","Iguape",NA,NA,NA,NA,"Arbusto + ou - 1,0 m de altura, folhas dicolores, face adaxial verde-glauca, fruto vermelho","BOTU021498",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","21488","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Rossi, L.","1226","1992","12","15",NA,"Brasil","São Paulo","Iguape",NA,NA,NA,NA,"Arbusto, folhas discolores,corola e estames creme, estígma esverdeado","BOTU021488",NA,NA,NA,NA,"1997","06","19","9999","9999",NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:14-03","UNESP-IBB","BOTU","20655","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Amaral Jr., A.","1","1996","10","12",NA,"Brasil","São Paulo","Campos do Jordão",NA,NA,NA,NA,"Arbusto de 1-2 m de altura","BOTU020655",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:14-03","UNESP-IBB","BOTU","20792","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Cesar, O.","669","1985","11","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"Frutos avermelhados","BOTU020792",NA,NA,NA,NA,"1997","01","06","9999","9999",NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","21465","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Pirani, J.R.","1359","1985","11","20",NA,"Brasil","São Paulo","Campos do Jordão",NA,NA,NA,NA,"Arbusto, 1,5 m de altura, umbrófila, flores com ovário verde e pétalas amarelas","BOTU021465",NA,NA,NA,NA,"1997","06","17","9999","9999",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:37:57-03","EAO","IAN","154947","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T","Gibbs, PE; Leitão Filho, HFP","3147","1976","10","26","Southern America","Brasil","São Paulo",NA,"50km S de Itapetininga, estrada a Registro.",NA,NA,NA,NA,"IAN154947",NA,NA,NA,NA,"1980","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:06-03","PUCPR","HUCP","11014","S","Plantae","Eudicotiledonea",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Guimarães, O","Cervi, AC; Silva, FC","2028","1982","11","06",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"HUCP00010937","HUCP00010937",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"64","2019-12-04 15:25:06-03","PUCPR","HUCP","22910","S","Plantae","Eudicotiledonea",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Bonaldi, R","Bonaldi, R","557","2012","10","10",NA,"Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"HUCP00010839","HUCP00010839",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA
"65","2019-10-09 11:13:46-03","UFBA","ALCB","131808","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Barboza, E","Caxambu, MG","4855","2013","10","31","Southern America","Brasil","São Paulo","Cananéa","Propriedade do Sr. Flávio","-47.872222","-24.806944",NA,"ca 1,2m de altura, ciófilo, flores alvas.; Floresta Ombrófila Densa Submontana","ALCB048467","ALCB048467","42","42",NA,"2016",NA,NA,"-47.872222","-24.806944",NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:46:32-03","NBC","NL-BOTANY","L.1162661","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Hatschbach GG",NA,"1958","10","23","Southern America","Brazil",NA,NA,"Est. Parana (Brasil). Mun Guaratuba. Cabeceiras de Rio Boguassú.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1162661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1162661","NL-L1162661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 09:46:37-03","NBC","NL-BOTANY","L.2120669","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Hatschbach GG",NA,"1958","10","23","Southern America","Brazil",NA,NA,"Est. Parana (Brasil). Mun Guaratuba. Cabeceiras de Rio Boguassú.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2120669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2120669","NL-L2120669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"68","2020-11-04 10:55:25-03","ESALQ","ESA","141107","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Gardon, F.R.","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","37.0","2017","04","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador; Base de Fuzileiros Navais; Trilha das Pelonas; Floresta Ombrófila Densa","-43.1834","-22.7827",NA,"Árvore; 2 metros de altura; frutos vermelhos","ESA141107",NA,NA,NA,NA,"2017","06","02","-43.1834","-22.7827",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:07:11-03","ESALQ","ESA","22436","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.º","Sanches, C.D.; Bastos, E.B.; Hoffmann, J.R.R.; Gorenstein, M.R.; Pereira, V.F.","34.0","1994","09","07",NA,"Brasil","São Paulo","Subaúma","Beira da estrada Subaúma - Iguape, próximo a Subaúma. Área de transição mata de restinga - mata atlântica.",NA,"-24.815",NA,"Arvoreta, 3 m alt.; flores creme.","ESA022436",NA,NA,NA,NA,NA,NA,NA,"-47,742,222","-24,815",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:07:11-03","ESALQ","ESA","72213","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","St. Hil.",NA,"Farah, F.T. et al.","811.0","1998","12","15",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA072213",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"71","2020-11-04 11:07:11-03","ESALQ","ESA","72212","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","St. Hil.",NA,"Farah, F.T. et al.","415.0","1998","09","07",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA072212","ESA072212",NA,NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"72","2020-11-04 11:07:11-03","ESALQ","ESA","82440","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Rodrigues, R.R.; Souza, V.C.; Capellari Jr., L.","Barreto, K.D. et al.","1502.0","1993","10","26",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,"ESA082440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA
"73","2020-11-04 11:07:11-03","ESALQ","ESA","72353","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Sztutman, M. et al.","238.0","1999","01","11",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,"ESA072353",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"74","2020-11-04 11:07:11-03","ESALQ","ESA","4638","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Catharino, E.L.M.","580.0","1986","01","13",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,"ESA004638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA
"75","2020-11-04 11:07:11-03","ESALQ","ESA","17443","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. ; Ivanauskas, N.M.","1112.0","1995","01","18",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017443",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"76","2020-11-04 11:07:11-03","ESALQ","ESA","17428","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. ; Ivanauskas, N.M.","1171.0","1995","01","19",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017428","ESA017428",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"77","2020-11-04 11:07:11-03","ESALQ","ESA","25291","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A. & Mendonça, J.O.","Souza, V.C.; Souza, J.P. et al.","9290.0","1995","10","09",NA,"Brasil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda). Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,"Arbusto, ca. 50 cm alt.; botões verdes.","ESA025291",NA,NA,NA,NA,"2004","04","27",NA,NA,"21922","auto",NA,NA,NA,NA
"78","2020-11-04 11:07:11-03","ESALQ","ESA","79530","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum",NA,NA,"Farah, F.T.","1862.0","2000","01","01",NA,"Brasil","São Paulo","Orlândia","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,"ESA079530",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16147","auto",NA,NA,NA,NA
"79","2020-11-04 11:07:11-03","ESALQ","ESA","6023","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum",NA,NA,"Fernandes, H.Q.B. et al.","1135.0","1990","05","01",NA,"Brasil","Espírito Santo","Ibiraçu",NA,"-40.369701385498","-19.8318996429443",NA,NA,"ESA006023","ESA006023",NA,NA,NA,NA,NA,NA,NA,NA,"13709","auto",NA,NA,NA,NA
"80","2020-11-04 11:07:11-03","ESALQ","ESA","60848","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Hensold, N.","Ribas, O.S. ; Sobral, M.","543.0","1993","07","22",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"ESA060848",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"81","2020-11-04 11:07:11-03","ESALQ","ESA","2356","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T.","Hatschbach, G. ; Smith, G.L.","43227.0","1980","10","23",NA,"Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"ESA002356","ESA002356",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA
"82","2020-11-04 11:07:11-03","ESALQ","ESA","7032","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Catharino, E.L.M.",NA,"1986","02","02",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"ESA007032","ESA007032",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"83","2020-11-04 11:07:11-03","ESALQ","ESA","13133","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A. & Mendonça, J.O.","Moraes, P.L.R.","797.0","1993","01","22",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA013133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"84","2020-11-04 11:07:11-03","ESALQ","ESA","13121","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R.","844.0","1993","10","29",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA013121","ESA013121",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"85","2015-07-02 14:01:41-03","JBP","HPL","10570","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum",NA,"R. Tsuji","R. Tsuji","2209","2007","09","27",NA,"Brasil","MG","Felício dos Santos","Coletado na localidade de Noronha, no Sítio Pai Mateus, de propriedade de Heitor Bispo; em área de cerrado.","-43.2469","-18.0772",NA,NA,NA,NA,NA,NA,NA,"2007","09","27",NA,NA,"21878","auto",NA,NA,NA,NA
"86","2015-07-02 14:01:41-03","JBP","HPL","2329","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum",NA,"R. Tsuji","H. Lorenzi","4174","2003","11","12",NA,"Brasil","RJ","Rio de Janeiro","Coletada no Jardim Botânico do Rio de Janeiro, quadra10 A.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,"2007","04","20",NA,NA,"57442","auto",NA,NA,NA,NA
"87","2016-02-02 14:38:09-02","BGBM","B","B 10 0753001","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum var. hymenophyllum","O.E. Schulz","J. L. Costa-Lima","A. Löfgren & G. Edwall","2754",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Caporeira Xiririca am Rio Ribeira.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100753001 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100753001","B100753001",NA,NA,"var. hymenophyllum","2015","08","28",NA,NA,NA,NA,NA,"isolectotype",NA,NA
"88","2016-02-02 14:38:09-02","BGBM","B","B 10 0753001","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum var. hymenophyllum","O.E. Schulz","J. L. Costa-Lima","A. Löfgren & G. Edwall","2754",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Caporeira Xiririca am Rio Ribeira.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100753001 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100753001","B100753001",NA,NA,"var. hymenophyllum","2015","08","28",NA,NA,NA,NA,NA,"isolectotype",NA,NA
"89","2020-12-20 21:16:55-03","UFV","VIC","13097","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Júnior, A.","Heringer, E.P.","1980","1945","08","11",NA,"Brasil","Minas Gerais","Coronel Pacheco","Est. Exp. de Café","-43.2655982971191","-21.5877990722656",NA,NA,"VIC013097","VIC013097",NA,NA,NA,"1999","02","03",NA,NA,"10350","auto",NA,NA,NA,NA
"90","2020-12-20 21:16:55-03","UFV","VIC","33974","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Pastore, J.A.","Sugiyama, M.; Kirizawa, M.","1257","1994","10","13",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base do Quilombo, borda da Cachoeira do Quilombo, sobre rochas.","-47.9199981689453","-24.3799991607666",NA,"Árvore, botões florais brancos, parte interior das pétalas com faixa vinosa e estames brancos.","VIC033974","VIC033974",NA,NA,NA,"2010","08","05",NA,NA,"34059","auto",NA,NA,NA,NA
"91","2020-12-20 21:16:55-03","UFV","VIC","48092","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Filardi, F.L.R.; et al.","285","2003","02","27",NA,"Brasil","Minas Gerais","Volta Grande","Trilha Ponte Rio Grande-MG","-48","-20",NA,"Frutos,Arbusto; Arbusto; Mata Ciliar","VIC048092","VIC048092",NA,NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:16:55-03","UFV","VIC","6268","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Júnior, A.","Gibbs, P.E.; et al.","s.n.","1979","10","26",NA,"Brasil","São Paulo",NA,"Reserva Florestal de Carlos Botelho, C.a. de 50 Km Sul de Itapetininga. Beira de mata úmida.",NA,NA,NA,NA,"VIC006268","VIC006268",NA,NA,NA,"1997","10","08",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-20 21:16:55-03","UFV","VIC","12822","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Júnior, A.","Heringer, E.P.","s.n.","1940","10","12",NA,"Brasil","Minas Gerais","Coronel Pacheco","Est. Exp. de Café","-43.2655982971191","-21.5877990722656",NA,NA,"VIC012822","VIC012822",NA,NA,NA,"1999","02","03",NA,NA,"10350","auto",NA,NA,NA,NA
"94","2019-11-21 14:35:28-03","UFJF","CESJ","35359","PreservedSpecimen","Plantae","Angiosperma",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","R.C. Forzza","R.M. Castro; D.S. Pifano","717","2001","12","01","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore ca. 7m na borda do curso d'água, heliófita na mata ciliar. Frutos imaturos verdes.","CESJ035359",NA,NA,NA,NA,"2004",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
"95","2019-11-21 14:35:28-03","UFJF","CESJ","34774","PreservedSpecimen","Plantae","Angiosperma",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","R.C. Forzza","F.R.G. Salimena; P.H. Nobre","929","2001","10","21","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arbusto ca. 2m, flores alvas, visitada por abelhas.","CESJ034774",NA,NA,NA,NA,"2004",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
"96","2021-03-01 16:29:18-03","UNICAMP","UEC","107879","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Sztutman, M; Brito, MCC; Cezare, CHG; Santos, JD; Santos, MJC; Felipim, AP","238","1999","01","11",NA,"Brazil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera-Abaixo (PEPA). Acesso pelo bairro Braço Preto, no lado oeste, passando pelo viveiro, nas coordenada aproximada, seguindo a trilha no interior da floresta.","-40.616667","-22.716667",NA,"Arbusto, 1.5m, frutos imaturos alaranjados maduros vermelhos.; Floresta Ombrófila Densa. Floresta de Restinga de Baixada (Peludosa), num trecho de floresta de restinga de Baixada muito perturbada, com domínio de jacatirão nos trechos m","UEC000346","UEC000346",NA,NA,NA,NA,NA,NA,"-40.616667","-22.716667",NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:29:18-03","UNICAMP","UEC","188950","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Silva, BG","148","2014","03","16",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.999167","-24.064722",NA,"Floresta Ombrófila Densa","UEC119434","UEC119434","800","800",NA,NA,NA,NA,"-47.999167","-24.064722",NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:29:18-03","UNICAMP","UEC","21570","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, JO; Amaral Jr, A","Gibbs, PE; Leitão Filho, HF; Taroda, N","3247","1976","10","26",NA,"Brazil","São Paulo",NA,"Ca 50km S fr Itapetininga, estrada a Registro. Reserva FGlorestal Carlos Botelho.",NA,NA,NA,"Arbusto até 3m, flores brancas. Beira de mata úmida.","UEC000340","UEC000340",NA,NA,NA,"1996","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:29:18-03","UNICAMP","UEC","4472","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, JO; Amaral Jr, A","Prance, GT; Shepherd, GJ; Benson, WW","6858","1978","01","18",NA,"Brazil","São Paulo",NA,"Reserva Carlos Botelho, entre S. Miguel Arcanjo e Sete Barras.",NA,NA,NA,"Arvoreta de 2m, frutos vermehos. Mata na beira da estrada.","UEC000342","UEC000342","800","800",NA,"1996","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:29:18-03","UNICAMP","UEC","60590","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Baudet Fernandes, HQ; Gomes, JML; et al.","23443","1990","05","26",NA,"Brazil","Espírito Santo","Ibiraçu","Estação ecológica do Morro da Margem.","-40.369701385498","-19.8318996429443",NA,"Arbusto, 4.5 metros alt., frutos verdes e marrons.; Zona de transição entre mata e reg. rupestre.","UEC000347","UEC000347",NA,NA,NA,NA,NA,NA,NA,NA,"13709","auto",NA,NA,NA,NA
"101","2021-03-01 16:29:18-03","UNICAMP","UEC","95204","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Nogueira-Borges, HB","35467","1996","08","06",NA,"Brazil","Mato Grosso","Santo Antônio do Leverger","Faz. Exp UFTM.","-56.0766983032227","-15.8655996322632",NA,"Arbusto ca 1.5m, botões e flores. Corola e orgãos reprodutivos brancos, odor imperceptível. Heterostílica. No cerrado.","UEC000343","UEC000343",NA,NA,NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA
"102","2021-03-01 16:29:18-03","UNICAMP","UEC","4399","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Plowman, T","Hatschbach, G","17493","1967","10","19",NA,"Brazil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,"Arbusto 1.5m, flor alvecente. Mata pluvial, lenho na xiloteca.","UEC000344","UEC000344","50","50",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
