"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","day","minimumElevationInMeters","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","class","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","imagecode","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"98","2016-01-12 12:10:57-02","F","FMNH-PTERIDOPHYTES","C0665435F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","tetragona","Thelypteris tetragona","(Sw.) Small",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"C0665435F",NA,NA,NA,"-64.435","-16.7261",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,"C0665435F_01",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 11:52:48-03","UFPE","UFP","69454","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","tetragona","Thelypteris tetragona","(SW.) Small.","Gonzatti, F","83","2011","03",NA,"Brasil",NA,NA,NA,"UFP069454","13","875","Rio Grande do Sul","-51.295833","-28.049167","875",NA,"Gonzatti, F","Esmeralda",NA,NA,NA,NA,NA,NA,"-51.295833","-28.049167",NA,NA,NA,NA,NA
"100","2021-03-01 11:52:48-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","tetragona","Thelypteris tetragona","(SW.) Small.","Gonzatti, F","83","2011","03",NA,"Brasil",NA,NA,NA,NA,"13","875","Rio Grande do Sul","-51.295833","-28.049167","875",NA,"Gonzatti, F","Esmeralda",NA,NA,NA,NA,NA,NA,"-51.295833","-28.049167",NA,NA,NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","600972","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","Herbert H. Smith","995","1898",NA,"South America - Neotropics","Colombia","Santa Marta. Unites States of Colombia.",NA,NA,"US01655638",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","1188567","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. E. Broadway","363","1923","1","South America - Neotropics","Venezuela","Forest, Aricana, vicinity of Cristobal Colon.",NA,NA,"US01611871","5",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","1232713","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","H. F. Pittier","11834",NA,NA,"South America - Neotropics","Venezuela","Caruao valley D.F.",NA,NA,"US01611884",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","1144667","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","E. P. Killip","8355","1922","7","South America - Neotropics","Colombia","Department of El Valle, GuayabalZarzal, Cauca Valley, along Rio Cauca.",NA,NA,"US01611888","20","900","Valle del Cauca",NA,NA,"920","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","3426029","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","H. D. Clarke & S. Grose","1193","1996","2","South America - Neotropics","Guyana","Paramakatoi, 0.5-4 km from; trail to Maikwak & Kowatipu",NA,NA,"US00704929","22","680","Potaro-Siparuni","-59.7","4.71667","760","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US00704929_01",NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","1708304","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","O. L. Haught","3715","1943","10","South America - Neotropics","Colombia","Growing on limestone soil in damp hillside forest near Codazzi",NA,NA,"US01655634","4","250","Magdalena",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","1189719","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","F. Bond, T. Gillin & S. Brown","10","1911","1","South America - Neotropics","Venezuela","Paria Peninsula, Cariaquita.",NA,NA,"US01611882","16",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611882_01",NA,NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","1058418","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","A. Stewart","885","1905","11","South America - Neotropics","Ecuador","Galapagos Islands, Indefatigable Island, Acadamy Bay",NA,NA,"US01655648","9","168","Colón",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2682377","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","J. A. Steyermark & A. Braun","94497","1966","1","South America - Neotropics","Venezuela","Selva macroterminca siempre verde, lado sur del Rio Tocuyo, cerca de Tocuyo de la Costa.",NA,NA,"US01611879","22","100","Falcon",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","3068753","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","L. E. Ruíz-Terán & J. Dugarte","14064","1977","7","South America - Neotropics","Venezuela","Dto. Libertador, Campo de Oro, Cuesta del Matadero, entre la Puerta de los Candados y la Burreriza.",NA,NA,"US01611870","28",NA,"Merida",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","2080192","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. H. Camp","E-3820","1945","6","South America - Neotropics","Ecuador","Canar, Chimborazo & Bolivar: Foothills of the western cordillera near the village of Bucay",NA,NA,"US01655642","8","305","Guayas",NA,NA,"381","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01655642_01",NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","1189718","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","F. Bond, T. Gillin & S. Brown","10","1911","1","South America - Neotropics","Venezuela","Paria Peninsula, Cariaquita.",NA,NA,"US01611883","16",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2258060","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","J. C. Lindeman","4473","1953","7","South America - Neotropics","Suriname","In forest along Jande - Creek, Suriname r. , 1 1/2 hrs. by boat downstream from Kabel",NA,NA,"US01655631","23",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","3183358","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","B. Sparre","15504","1967","4","South America - Neotropics","Ecuador","Hacienda Timbre, ½ 25 km. S Esmeraldas, cultivated land and secondary forest vegetation",NA,NA,"US01655644","13",NA,"Esmeraldas",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","2552626","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","I. L. Wiggins","18.630","1964","2","South America - Neotropics","Ecuador","Isla Santa Cruz, Galapagos Islands, Vicinity of Horneman's Ranch and Bella Vista. In Scalesia Zone",NA,NA,"US01655646","8","230","Colón","-90.5","-0.5",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2020-09-12 05:00:02-03","US","US","3066219","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. Skog & B. ter Welle","177","1985","2","South America - Neotropics","Guyana","Kanuku Mts. Rupununi Mts. Puwib R. near The farm of the Captain of Sandcreek",NA,NA,"US01655630","13","80",NA,"-59.43","3.12","100","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","763192","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","J. N. Rose & Mrs. J.N. Rose","21632","1916","10","South America - Neotropics","Venezuela","Vicinity of Caracas.",NA,NA,"US01611875","15",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","3426030","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","H. D. Clarke & S. Grose","1193","1996","2","South America - Neotropics","Guyana","Paramakatoi, 0.5-4 km from; trail to Maikwak & Kowatipu",NA,NA,"US00704930","22","680","Potaro-Siparuni","-59.7","4.71667","760","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","531847","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","C. Robinson & M. W. Lyon","s.n.","1900","7","South America - Neotropics","Venezuela","San Julian.",NA,NA,"US01611872","18",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","1188551","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. E. Broadway","397","1923","1","South America - Neotropics","Venezuela","The Balcon, near the river, vicinity of Cristobal Colon.",NA,NA,"US01611876","5",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2359442","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","Bro. Gines","5298",NA,NA,"South America - Neotropics","Venezuela","Curiepe. [interpreted]",NA,NA,"US01611880",NA,"100","Miranda",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611880_01",NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","1188554","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. E. Broadway","439","1923","1","South America - Neotropics","Venezuela","Forest, Aricagua, vicinity of Cristobal Colon.",NA,NA,"US01611878","5",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611878_01",NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","1708301","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","O. L. Haught","3682","1943","9","South America - Neotropics","Colombia","Growing on calcureous soil along stream in forest - Whole specimen is one plant, Quebrada Boquete, 5 km. north of Becerril",NA,NA,"US01655636","18","150","Magdalena",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01655636_01",NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","1350352","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","E. P. Killip & A. C. Smith","14358","1926","11","South America - Neotropics","Colombia","Hacienda de Coloncito, near Turbaco.",NA,NA,"US01611886","9","200","Bolívar",NA,NA,"300","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611886_01",NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","3021385","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","P. S. Bentley","38","1982","11","South America - Neotropics","Ecuador","Galapagos Islands, Santa Cruz, Charles Darwin Research Station, area immediately around casetta in Tortoise Reserve.",NA,NA,"US01611869","3",NA,"Colón",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611869_01",NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2258059","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","J. C. Lindeman","4468","1953","7","South America - Neotropics","Suriname","In forest near Jande - creek, Suriname r. , 1 1/2 hrs. by boat downstream form kabel",NA,NA,"US01655632","23",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","1233571","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","H. T. O' Neill","1249","1925","7","South America - Neotropics","Colombia","Rio Frio, Santa Marta",NA,NA,"US01655639",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","1355792","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","E. P. Killip & A. C. Smith","20811","1927","3","South America - Neotropics","Colombia","Vicinity of Chinácota, Eastern cordillera.",NA,NA,"US01611887","18","1400","Norte de Santander",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","1708302","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","O. L. Haught","3682","1943","9","South America - Neotropics","Colombia","Quebrada Boquete, 5 km. north of Becerril. Dept. Magdalena",NA,NA,"US01655637","18","150","Magdalena",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2256227","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","J. T. Howell","9182","1932","5","South America - Neotropics","Ecuador","Galapagos Islands, Rain forest, Fortuna, Indefatigable Island [interpreted]",NA,NA,"US01655645","8",NA,"Colón",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","1350290","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","E. P. Killip & A. C. Smith","14299","1926","11","South America - Neotropics","Colombia","Vicinity of Turbaco",NA,NA,"US01655633","6","200","Bolívar",NA,NA,"300","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","1233222","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","H. F. Pittier","11834","1925","7","South America - Neotropics","Venezuela","Common in cacao plantations, Caruao valley, D.F.",NA,NA,"US01611873","14",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2816067","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","M. Garganta","2009","1955","4","South America - Neotropics","Colombia","La Coqueta, municipio de Tamesis.",NA,NA,"US01611885","6","800","Antioquia",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611885_01",NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","1010675","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","A. Fendler","196","1854",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US01611874",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","2080166","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. H. Camp","E-3583","1945","6","South America - Neotropics","Ecuador","Coastal plain, in the vicinity of Naranjito",NA,NA,"US01655641","6","37","Guayas",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","1459621","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","A. C. Smith","3371","1938","3","South America - Neotropics","Guyana","Northwestern slopes of Kanuku Mountains, in drainage of Moku - moku Creek (Takutu tributary)",NA,NA,"US01655629","31","150",NA,NA,NA,"400","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01655629_01",NA,NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2359437","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","Bro. Gines","5293","1951","4","South America - Neotropics","Venezuela","Ocumare Tusy, Estado Mindula. [interpreted]",NA,NA,"US01611298",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611298_01",NA,NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2539109","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","I. L. Wiggins","18.630","1964","2","South America - Neotropics","Ecuador","Isla Santa Cruz, Galapagos Islands, Vicinity of Horneman's Ranch & Bella Vista, In Scalesia Zone",NA,NA,"US01655647","8","230","Colón","-90.5","-0.5",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","1188541","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. E. Broadway","83","1923","1","South America - Neotropics","Venezuela","The Balcon, near the river, vicinity of Cristobal Colon.",NA,NA,"US01611877","5",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611877_01",NA,NA,NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","2080170","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. H. Camp","E-3638","1945","6","South America - Neotropics","Ecuador","Coastal plain, in the vicinity of Naranjito",NA,NA,"US01655640","6","37","Guayas",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","1708300","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","O. L. Haught","3680","1943","9","South America - Neotropics","Colombia","Quebrada Boquete 5 km north of Becerril, Dept. Magdalena.",NA,NA,"US01655635","17","140","Magdalena",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","2080163","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. H. Camp","E-3557","1945","6","South America - Neotropics","Ecuador","Coastal plain, in the vicinity of Naranjito",NA,NA,"US01655643","6","37","Guayas",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2019776","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","W. B.","3017","1916","10","South America - Neotropics","Suriname","Fluv. Corantijne, Wonotobo. Surinamenses.",NA,NA,"US01655628","12",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","3186661","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","F. A. Barkley, O. Barros & R. Alvarez","374","1949","3","South America - Neotropics","Colombia","En area poco humeda en la parte baja de un valle a 3 kilometros al occidente de Santa Fé de Antioquia.",NA,NA,"US01611867","26","700","Antioquia",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","602064","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(C. Presl) Sw.","H. F. Pittier","6330","1913","6","South America - Neotropics","Venezuela","Along Rio Grande del Tuy, above Paparo, Barlovento.",NA,NA,"US01611881","13",NA,"Miranda",NA,NA,"30","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US01611881_01",NA,NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","532489","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Polypodium","tetragonum","Polypodium tetragonum incompletum","Lindm.","C. A. M. Lindman","A1311","1893","3","South America","Brazil","Colonia Siberia Martins.",NA,NA,"US00066714","5",NA,"Rio Grande do Sul",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"US00066714_01",NA,NA,NA,NA,"1","incompletum","Isotype"
"147","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","tetragona","Thelypteris tetragona","(Sw.) Small","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","177","1985","2","South America - Neotropics","Guyana","Kanuku Mts., Rupununi R., Puwib R. near the farm of the Captain of Sandcreek",NA,NA,NA,"13","80","U. Takutu-U. Essequibo","-59.43","3.11","100","Pteridophyte","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","2204811","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","tetragona","Thelypteris tetragona aberrans","C.V. Morton","J. T. Howell","9180","1932","5","South America - Neotropics","Ecuador","Fortuna. (Indefatigable I.)",NA,NA,"US00066713","8",NA,"Colón",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","aberrans","Holotype"
"149","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","tetragona","Thelypteris tetragona","(Sw.) Small","B. Hoffman, G. Gharbarran & C. Capellaro","1408","1992","4","South America - Neotropics","Guyana","Iwokrama Mts; Annai-Karupukari Road; survey line beginning 28 km N of Surama cutoff",NA,NA,NA,"22","150","Potaro-Siparuni","-58.8583","4.31917","200","Pteridophyte","Ek, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2021-01-12 15:25:12-03","UFMG","BHCB-SL","150688","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(Sw.) C.Presl","Maciel, S","1339","2008","10","América","Brasil","Reserva Biológica Maicuru; trilha T2; igapó, Floresta Ombrófila Aberta",NA,"Terrícola, na encosta do igarapé",NA,"28","144","Pará","-53.948417","-0.828833","144",NA,"Góes-Neto, LAA","Almerim",NA,NA,"2011","02",NA,NA,"-53.948417","-0.828833",NA,NA,NA,NA,NA
"151","2019-11-07 11:21:33-03","UFMG","BHCB-SL","150025","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(Sw.) C.Presl","Salino, A; Almeida, TE","15025","2010","12","América","Brasil","Parque Nacional da Serra do Divisor; Serra do Môa, Floresta Ombrófila Densa",NA,"Terrestre no interior de floresta",NA,"13","275","Acre","-73.664167","-7.408611","275",NA,"Salino, A","Mâncio Lima",NA,NA,"2011","01","10",NA,"-73.664167","-7.408611",NA,NA,NA,NA,NA
"152","2019-11-07 11:21:33-03","UFMG","BHCB-SL","139555","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Goniopteris","tetragona","Goniopteris tetragona","(Sw.) C.Presl","Almeida, TE; Megale, ME; Gontijo, FD","2363","2010","05","América","Brasil","Floresta Nacional de Carajás, S11D",NA,NA,NA,"01","435","Pará","-50.324722","-6.428333","435",NA,NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,"-50.324722","-6.428333",NA,NA,NA,NA,NA
