"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"295","2015-09-05 06:43:24-03","MNHN","RECOLNAT_MNHN_P","P04734454","PreservedSpecimen",NA,"Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Warming",NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734454' target='other'> <mi>dwc_moreinfo</mi></a>","P04734454","P04734454_01",NA,NA,NA,NA,"hb","12338","auto",NA,NA,NA,NA,NA,NA
"296","2015-09-05 06:43:24-03","MNHN","RECOLNAT_MNHN_P","P04734452","PreservedSpecimen",NA,"Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Mexia, Y.",NA,"1930","9","22","Brasil","Minas Gerais","Viçosa","Agricultural college lands.","-42.8819007873535","-20.7539005279541",NA,NA,"675",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734452' target='other'> <mi>dwc_moreinfo</mi></a>","P04734452","P04734452_01",NA,NA,NA,NA,"hb","13937","auto",NA,NA,"5087",NA,NA,NA
"297","2015-09-05 06:43:24-03","MNHN","RECOLNAT_MNHN_P","P04734451","PreservedSpecimen",NA,"Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hoehne, F.C.",NA,"1931","9","16","Brasil","São Paulo","São Paulo","Jardim Botânico S. Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734451' target='other'> <mi>dwc_moreinfo</mi></a>","P04734451","P04734451_01",NA,NA,NA,NA,"hb","53584","auto",NA,NA,"28203",NA,NA,NA
"298","2020-12-11 11:41:16-03","UFMG","BHCB","73763","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Viana, PL","232","2001","09","25","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056","-43.983611","-20.093056","1400","1400","Arvoreta. Capão de canga.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-11 11:41:16-03","UFMG","BHCB","159758","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2017","04","18","Mansur, T; Tameirão Neto, E; Vidal, CV","220","2011","09","08","Brasil","Minas Gerais","Nova Lima","Serra da Moeda","-43.983906","-20.107833","-43.983906","-20.107833",NA,NA,"Floresta semidecidual, arbóreo",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-11 11:41:16-03","UFMG","BHCB","159779","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2017","04","18","Vidal, CV; Tameirão Neto, E; Mansur, T","842","2011","10","06","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.971464","-20.120303","-43.971464","-20.120303",NA,NA,"Campo limpo estacionalmente úmido, herbáceo",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-11 11:41:16-03","UFMG","BHCB","173496","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"1999",NA,NA,"Torres, RB; Franceschinelli, EV; et al.","748","1999","10","11","Brasil","Minas Gerais","Camanducaia","Mata dos Mota, Mata de Altitude, subosque","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000","Frutos jovens verdes e amadurecendo bordo, espinhos ramificados distribuidos pelo caule.","BHCB018547",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-11 11:41:16-03","UFMG","BHCB","191073","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2017","09","10","Quaresma, AS; Oliveira, CT","864","2017","09","04","Brasil","Minas Gerais","Congonhas","Área do Fraile CSN","-43.902228","-20.49945","-43.902228","-20.49945",NA,NA,"Floresta Estacional Semidecidual","BHCB191073",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-11 11:41:16-03","UFMG","BHCB","53770","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2017","04","18","França, GS; Stehmann, JR","152","2000","10","14","Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-45.970833","-22.686944","-45.970833","-22.686944","1660","1660","Arbóreo, frutos verdes com ápice avermelhado, próximo à estrada",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-11 11:41:16-03","UFMG","BHCB","27413","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-11 11:41:16-03","UFMG","BHCB","27413","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-11 11:41:16-03","UFMG","BHCB","43002","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-11 11:41:16-03","UFMG","BHCB","50765","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-11 11:41:16-03","UFMG","BHCB","62546","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Barreto, HLM","9192",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"44599","auto",NA,NA,NA,NA,NA,NA
"309","2020-12-11 11:41:16-03","UFMG","BHCB","60653","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2017","04","18",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"44638","auto",NA,NA,NA,NA,NA,NA
"310","2020-12-11 11:41:16-03","UFMG","BHCB","62545","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Barreto, HLM","1758",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA,NA
"311","2020-12-11 11:41:16-03","UFMG","BHCB","130281","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Zanotto, M","54","2008","11","05","Brasil","Rio Grande do Sul","Nonoai",NA,"-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"35080","auto",NA,NA,NA,NA,NA,NA
"312","2020-12-11 11:41:16-03","UFMG","BHCB","96800","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2009","12","16","Echternacht, LA; Faleiros, MA","699","2004","11","27","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,"780","780","Árvore (ca. 6m). Frutos cor de creme; Floresta estacional semidecidua","BHCB012327",NA,"Dicotyledon",NA,NA,"Southern America",NA,"18828","auto",NA,NA,NA,NA,NA,NA
"313","2020-12-11 11:41:16-03","UFMG","BHCB","27283","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"314","2020-12-11 11:41:16-03","UFMG","BHCB","27283","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"315","2020-12-11 11:41:16-03","UFMG","BHCB","56582","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,"2017","04","18","Stehmann, JR","2703","2000","10","02","Brasil","Minas Gerais","Nova Lima","Ribeirão dos Cristais.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Árvore, ca. 7m, em floresta estacional semidecidual; flores verde-amareladas",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"29211","auto",NA,NA,NA,NA,NA,NA
"316","2020-03-11 09:01:38-03","URCA","HCDAL","5740","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Linhares, K.V.",NA,NA,NA,"Silva, M.A.P.; et al.","11","2010","01","29","Brasil","Ceará","Porteiras","Malhada Redonda","-39.187056","-7.473083","-39.187056","-7.473083","975","975","Arbusto; fruto vermelho; com espinhos; solo arenoso.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:21:40-03","UFPR","UPCB","31898","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Silva, S.M.","1997","09",NA,"Kersten, R.","137","1997","09","30","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore, 9 x 0,33m, com frutos. Em capoeirão ao sopé de morro..",NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:21:40-03","UFPR","UPCB","31909","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Kersten, R.","1997","01","01","Kersten, R.","1113","1997","07","19","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Arvoreta, 3m, flor amarelo-esverdeada, com espinhos danificados no tronco. Orla de floresta secundária..",NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:21:40-03","UFPR","UPCB","30303","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Kozera, C.","1997","04","10","Dittrich, V.A.O.","223","1996","10","11","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, ca. 8m. Área aberta na floresta com Araucária..",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:21:40-03","UFPR","UPCB","30302","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Kozera, C.","1997","04",NA,"Kozera, C.","241","1996","10","09","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 5m, frutos imaturos..",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"321","2021-02-11 17:21:40-03","UFPR","UPCB","25719","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Dittrich, V.A.O.","1995","10",NA,"Carrião, D.J.S.",NA,"1995","10","03","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 6m, fruto verde. Orla da floresta..",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"322","2021-02-11 17:21:40-03","UFPR","UPCB","44110","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Dias, M.C.","2000","01","01","Francisco, E.M.",NA,"1999","10","06","Brasil","Paraná","Cambé","Parque Municipal Danziger Hoff.","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"Árvore 3,0m com frutos imaturos verdes, maduros vermelhos, na borda da mata..",NA,NA,NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:21:40-03","UFPR","UPCB","6995","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Sleumer, H.O.","1968","05",NA,"Hatschbach, G.","17990","1967","09","07","Brasil","Paraná","Ponta Grossa","Piriquitos","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arvoreta com espinhos. Mata secundária..",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:21:40-03","UFPR","UPCB","7061","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Kersten, R.","1997","09",NA,"Hatschbach, G.","16612","1967","06","20","Brasil","Paraná","Marechal Cândido Rondon","Pto. Mendes","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"Árvore, 7m. Pasto..",NA,NA,NA,NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:21:40-03","UFPR","UPCB","15187","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","(Clos) Eichl.","Hatschbach, G.","1987","01",NA,"Kummrow, R.","2810","1986","09","09","Brasil","Paraná","Balsa Nova","São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Arvoreta, 3-4m, flor esverdeada com o ápice da pétalas e anteras avermelhadas. Do capão..",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"326","2009-07-09 17:40:00-03","MO","MOBOT","3138008","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"Henri Pittier","Pittier 13564","1935","5",NA,"Venezuela",NA,NA,"Ingomar in ravine above acequia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-05-29 12:57:00-03","MO","MOBOT","101195777","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","H. Sleumer",NA,NA,NA,"W.G. Herter","Herter 99287","1937","10","7","Uruguay","Montevideo",NA,"Cultivated in Herb. Bot. Miguelete",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","1091148","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Liesner (MO)",NA,NA,NA,"Antony Jardim|Paul F. Foster|et al.","Jardim 3121","1996","7","17","Bolivia","Santa Cruz","Velasco","Parque Nac. Noel Kempff Mercado; 25 km al norte del aserradero Moira yendo al Choré. Bosque de Lianas del proyecto Bejucal de USZ con Phenakospermum guianense, Astrocaryum ulei y diversidad en varios generos de Leguminosae, Moraceae y Sapotaceae. Suelos oxisoles.","-61.14638","-14.38916",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6",NA,NA
"329","2012-09-12 14:57:00-03","MO","MOBOT","1092799","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Guillén & A. Rodriguez (USZ)",NA,NA,NA,"Antony Jardim|Paul F. Foster","Jardim 3036","1996","7","4","Bolivia","Santa Cruz","Velasco","Parque Nac. Noel Kempff M; Los Fierros, la senda hacia la meseta, bosque alto con Apuleia leiocarpa, Brosimum guianense, Pseudolmedia laevis.","-60.9280556","-14.5580556",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4",NA,NA
"330","2012-03-01 05:10:00-03","MO","MOBOT","1475814","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.Liesner (MO)",NA,NA,NA,"Thomas B. Croat|Amparo Acebey|Thorsten Krömer","Croat 84487","2000","8","11","Bolivia","La Paz","Abel Iturralde","Along road between Tumupasa and Rurrenabaque, disturbed primary forest on Hacienda Chiquitos, 15.5 Km NW of Río Bene at San Buenaventura, 13.6 Km NW of San Isidro.","-67.70166","-14.33083",NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"941","3",NA,NA
"331","2009-07-09 17:05:00-03","MO","MOBOT","2458149","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Sleumer, H. O.",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 37311","1975","8","9","Brazil","Paraná",NA,"Rio Branco do Sul. Serra do Vatuvoru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-08-23 08:49:00-03","MO","MOBOT","2458165","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Klein, R. M.",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 13426","1964","12","3","Brazil","Santa Catarina",NA,"Agua Doce. Campos de Palmas, 30 km southeast of Horizonte (Paraná)",NA,NA,NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","257143","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L.Liesner",NA,NA,NA,"Ronald L. Liesner","Liesner 24313","1988","5","7","Venezuela","Bolívar",NA,"Gran Sabana; San Ignacio de Yuruaní.","-61.16666","5",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"88-34","5",NA,NA
"334","2013-05-07 06:03:00-03","MO","MOBOT","3145204","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L. Liesner",NA,NA,NA,"Ynés Mexia","Mexia 5087","1930","9","22","Brazil","Minas Gerais",NA,"Agricultural College lands; hill northwest of main buildings; cut -over woods.",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2009-07-17 17:34:00-03","MO","MOBOT","3145352","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L. Liesner",NA,NA,NA,"Per Dusén","Dusén 13345","1911",NA,NA,"Brazil","Paraná",NA,"Pinhaes, insilvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2014-09-04 17:36:00-03","MO","MOBOT","3145394","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L. Liesner",NA,NA,NA,"Flora Falcón","Flora Falcón 641","1979",NA,NA,"Venezuela","Falcón",NA,"Sierra da San Luis. Montanas de Paraguariba. Hab. Selva nublada.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2014-03-03 22:39:00-03","MO","MOBOT","3145567","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.L. Liesner",NA,NA,NA,"Herman O. Sleumer","Sleumer 76","1976",NA,NA,"Brazil","Paraná",NA,"Serra do Votuvoru( mun. Rio BRanco do Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2009-12-18 09:55:00-02","MO","MOBOT","3146238","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"J.F. Molino|M. F. Prévost|D. Sabatier","Molino 2017","2002","3","10","French Guiana","Cayenne",NA,"Site experimental ONF de Montagne Tortue.Parcelle temoin. Foret primaire. Arbre Phenologie; Sterile.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-07-09 17:40:00-03","MO","MOBOT","3146618","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","H. Sleumer",NA,NA,NA,"Henri Pittier","Pittier 13563","1935","5",NA,"Venezuela",NA,NA,"Ingomar in ravine above acequia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2009-10-25 08:46:00-02","MO","MOBOT","3146822","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"L.C. Stutz","Stutz de Ortega 2071","1984",NA,NA,"Paraguay",NA,NA,"Espina de corona bord lagune,C.F.A.P., Pto Stoessner, km 12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","3146998","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 50674","1986",NA,NA,"Brazil","Paraná",NA,"Borda do Campo Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","3147154","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner, 2",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 40173","1977",NA,NA,"Brazil","Paraná",NA,"Tabatinga ( Mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2009-12-04 16:24:00-02","MO","MOBOT","3147247","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 55728","1991",NA,NA,"Brazil","Paraná",NA,"Rio Tamandua, proximo a barra ( mun. Turvo) Parana.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","3147432","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"KURTZ","KURTZ s.n.","1990",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecologica Municipal de Macae de Cima, Nascente do Rio Das Flores. Parc. 2A, microp 9 c.ind. 2186 alt. 5m. fuste base. caule com espinhos.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","3147872","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"Manuel da Silva","Silva 2528","1969","9","9","Brazil","Pará",NA,"Santarem, km70 da estrada do Palhao, Ramal do Caetetu, mata, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-06-25 13:26:00-03","MO","MOBOT","3147960","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Ronald Liesner",NA,NA,NA,"Paul E. Berry","Berry 41","1974","6","4","Venezuela",NA,NA,"Reforested hills of the Caracas Botanical Gardens.",NA,NA,NA,NA,"870.00000000","980.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
