"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"99","2020-12-21 16:13:08-03","MBM","MBM","173021","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","61722","1995","02","17","Southern America","Brazil","Santa Catarina","Urubici","Corvo Branco","-49.5917015075684","-28.0149993896484","1000","1000",NA,"Árvore, 5m, maragens de rio (araucarieto)","MBM173021","MBM173021","2009",NA,NA,"05","21","30102","auto",NA,NA,NA,NA,NA,NA
"100","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P02142316","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Alto Macahé, Rio Janeiro",NA,NA,NA,NA,"hb","Reçu le 10 novembre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142316' target='other'> <mi>dwc_moreinfo</mi></a>","P02142316","P02142316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,"18188"
"101","2015-10-26 05:45:22-02","MNHN","RECOLNAT_MNHN_P","P02142317","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Alto Macahé, Rio Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142317' target='other'> <mi>dwc_moreinfo</mi></a>","P02142317","P02142317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,"18188"
"102","2016-01-13 23:26:08-02","MNHN","RECOLNAT_MNHN_P","P02142318","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Glaziou, A.",NA,"1891","3","16",NA,"Brésil",NA,NA,"Alto Macahé (Rio Janeiro)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142318' target='other'> <mi>dwc_moreinfo</mi></a>","P02142318","P02142318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,"18189"
"103","2016-01-18 23:02:48-02","MNHN","RECOLNAT_MNHN_P","P02142319","PreservedSpecimen",NA,NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Glaziou, A.",NA,"1891","12","15",NA,"Brésil",NA,NA,"Alto Macahé, Rio Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142319' target='other'> <mi>dwc_moreinfo</mi></a>","P02142319","P02142319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,"18998"
"104","2021-03-19 17:58:27-03","UFMG","BHCB","149316","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Carmo, FF","207","2007","03","12","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Capanema, C1.","-43.574306","-20.209861","1904","1904",NA,"Fendas e depressões na rocha. Afloramento de canga.",NA,NA,"2011","-43.574306","-20.209861","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:32:03-03","UFMG","BHCB","173814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Torres, RB","1252","2000","06","07","Southern America","Brasil","Minas Gerais","Camanducaia","Mata do Romulo","-45.977222","-22.728611",NA,NA,NA,"Árvore 11m de altura, frutos imaturos verdes; mata de altitude, subdossel","BHCB018727",NA,"2003","-45.977222","-22.728611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:32:03-03","UFMG","BHCB","59751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Fiaschi, P; et al.","522",NA,NA,NA,"Southern America","Brasil","São Paulo","Campos de Jordão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:32:03-03","UFMG","BHCB","173815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Torres, RB","1207","2000","04","05","Southern America","Brasil","Minas Gerais","Camanducaia","Mata dos Candidos","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Árvore ca. 11m de altura. Frutos imaturos verdes.; Clareira em mata de altitude.","BHCB018726",NA,"2003",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:32:03-03","UFMG","BHCB","76857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Torres, RB; et al.","1207","2000","04","05","Southern America","Brasil","Minas Gerais","Camanducaia","Mata dos Cândidos","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Clareira. Frutos imaturos verdes","BHCB001184",NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:32:03-03","UFMG","BHCB","84066","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Hatschbach, G; Hatschbach, M; Silva, JM","69887","2000","01","12","Southern America","Brasil","Paraná","Piraí do Sul","Serra das Furnas. Rod. PR-090","-49.948600769043","-24.5261001586914",NA,NA,NA,"Arbusto, 2m, zona de campo. Em capão com Araucária.",NA,NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:32:03-03","UFMG","BHCB","61537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"Silva, JM; Barbosa, E; Cordeiro, J","3250","2000","02","25","Southern America","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","1300","1300",NA,"Arbusto, 2m, fruto amarelo-pálido.; Matinha nebular.",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:17:54-03","UFPR","UPCB","35517","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Hoffmann, P.M., Socher, L.G. & Blum, C.T.","Santos, E.P.","593","1998","11","13",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","1000","1000",NA,"Arvoreta de ± 4 m, flores alvas. Interior de floresta ombrófila densa, ± 1000 m de altitude..",NA,NA,"1999",NA,NA,"01","01","41937","auto",NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:17:54-03","UFPR","UPCB","60441","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.","316","2009","03","14",NA,"Brasil","Paraná","Tijucas do Sul","Pico Araçatuba.","-49.001389","-25.897222","1365","1365",NA,"Árvore de 3 m de alt., frutos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,"2009","-49.001389","-25.897222","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:17:54-03","UFPR","UPCB","61994","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.","294","2009","02","10",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","900","900",NA,"Árvore de 4 m de alt., frutos verdes. Formação Pioneira de Influência Flúvio-lacustre..",NA,NA,"2009","-48.717778","-24.858333","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:17:54-03","UFPR","UPCB","71673","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.","600","2011","04","03",NA,"Brasil","Paraná","Tunas do Paraná","Parque Estadual de Campinhos.","-49.090556","-25.037778","900","900",NA,"Árvore de 7 m de alt., frutos cor vinho. Floresta Ombrófila Mista Montana..",NA,NA,"2011","-49.090556","-25.037778","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:17:54-03","UFPR","UPCB","74521","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Bolson, M.","Blum, C.T.","11-031","2011","02","20",NA,"Brasil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.0775","-25.834722","890","890",NA,"Árvore 13 m, frutos verdes e vinosos. UPCB-DNA N° 1999.",NA,NA,"2011","-49.0775","-25.834722","06","03",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:17:54-03","UFPR","UPCB","88564","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Hinoshita, L.K.R.","Ribeiro, C. et al.","52","2013","10","18",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"Ca. 1,5 m alt. Flores brancas..",NA,NA,"2013",NA,NA,"12","06","12577","auto",NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:17:54-03","UFPR","UPCB","36458","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Hatschbach, G.","68817","1998","11","19",NA,"Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Arvoreta, 4m, floresta atlântica..",NA,NA,"2008",NA,NA,"02",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:17:54-03","UFPR","UPCB","43229","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Sobral, M.","Souza, M.K.F.",NA,"2000","01","18",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Ca. 6,5m, fruto marrrom. Floresta ombrófila mista aluvial..",NA,NA,"2000",NA,NA,"01","01","44368","auto",NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:17:54-03","UFPR","UPCB","53298","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Reginato, M.","Reginato, M.","420","2005","05",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arbórea, fruto roxo..",NA,NA,"2006",NA,NA,"01","01","12577","auto",NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:17:54-03","UFPR","UPCB","53283","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Reginato, M.","Reginato, M.","327","2005","03",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arbórea 8m, fruto vermelho..",NA,NA,"2006",NA,NA,"01","01","12577","auto",NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:17:54-03","UFPR","UPCB","22961","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, C.V.","1083","1993","05","12",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375","1150","1150",NA,"Árvore 12m. Frutos maduros. Frequente na floresta montana. Alt. 1150m..",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:17:54-03","UFPR","UPCB","22963","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, C.V.","1116","1993","12","07",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375","1250","1250",NA,"Árvore 8m, com flores alvas. Frequente na floresta montana. Alt. 1250m..",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:17:54-03","UFPR","UPCB","59972","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.","37","2007","07","15",NA,"Brasil","Paraná","Tijucas do Sul","Morro Araçatuba, Serra de Araçatuba","-49.1988983154297","-25.9281005859375","1350","1350",NA,"Árvore 3m de altura, frutos. Floresta ombrófila densa altomontana..",NA,NA,"2008",NA,NA,"03","20","25228","auto",NA,NA,NA,NA,NA,NA
"124","2021-02-11 17:17:54-03","UFPR","UPCB","39713","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Lacerda, A.","Lacerda, A.","256","1998","11","13",NA,"Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895","970","970",NA,"Árvore 15m, frutos jovens alvos, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,"1999",NA,NA,"01","01","12577","auto",NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:17:54-03","UFPR","UPCB","20051","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Giberti, G.C.","Hatschbach, G.","52533","1988","11","23",NA,"Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375","900","900",NA,"Árvore 8m, flores alvas. Mata pluvial baixa. Alt. 900m..",NA,NA,"1989",NA,NA,"01","01","17116","auto",NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:17:54-03","UFPR","UPCB","33642","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo, M.","Gatti, G.","104","1996","12","16",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Árvore com 7,5m, flores brancas..",NA,NA,"2009",NA,NA,"05","25","17116","auto",NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:17:54-03","UFPR","UPCB","14748","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Hatschbach, G.","21348","1969","04","18",NA,"Brasil","Paraná","Balsa Nova","Serra S'Ana","-49.6356010437012","-25.5839004516602","1100","1100",NA,"Arboreta 5m, fruto avermelhado. Matinha nebular e borda da Cuesta Devoniana. Alt. 1100msm..",NA,NA,"2008",NA,NA,"08","12","27346","auto",NA,NA,NA,NA,NA,NA
"128","2018-06-22 05:25:00-03","MO","MOBOT","2455988","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Pe. Raulino Reitz","Reitz 2521","1948","12","18","South America","Brazil","Santa Catarina",NA,"Bom Retiro. Campo dos Padres",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","2851319","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M. Groppo Jr.","Pedro Fiaschi","Fiaschi 522","2000","12","7","South America","Brazil","São Paulo",NA,"Mun. Campos de Jordão. Estrada de acesso para o Pico do Itapeva. Floresta nebular.","-45.51666","-22.75","1870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","2851495","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","G.C. Giberti","J.M. Silva","Silva 517","1988","4","12","South America","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras).",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2851585","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Campos","Campos 839","1918",NA,NA,"South America","Brazil",NA,NA,"Itatiaia-Estado do Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-03-29 10:41:14-03","UFSM","HDCF","6873","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Figueira, M.","Julkoski, D.",NA,"2015","03","09","América","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.04","-28.98",NA,NA,NA,"RS-265-3-8-60",NA,NA,"2015","-50.04","-28.98","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"133","2018-09-12 14:47:59-03","UNIOESTE","UNOP","7918","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.","952","2013","02","15",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Nova Era","-49.855764","-24.398889","1190","1190",NA,"Árvore, 4 m, frutos imaturos. Floresta Ombrofila Mista Altomontana. Alt: 1190 m. WGS84 24°23'56.00#?#S/ 49°51'20.75#?#W",NA,NA,"2013","-49.855764","-24.398889","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-31 08:52:43-03","INPA","INPA","105894","S","Plantae","Dicotyledon Asterids","Aquifoliales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Hatschbach, GG","Hatschbach, GG","31026","1972","12","20","Southern America","Brasil","Paraná","Bocaiúva do Sul","Cerrinho","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"INPA0105894","INPA0105894 INPA0105894_e","1982",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"135","2020-08-31 08:52:43-03","INPA","INPA","186025","S","Plantae","Dicotyledon Asterids","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, CV","1116","1993","12","07","Southern America","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375","1250","1250",NA,NA,"INPA0186025","INPA0186025 INPA0186025_e",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"136","2020-08-31 08:52:43-03","INPA","INPA","172582","S","Plantae","Dicotyledon Asterids","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Gilberti, GC","Hatschbach, GG","52533","1988","11","23","Southern America","Brasil","Paraná","Quatro Barras","Rio do Corvo.","-49.0769004821777","-25.3656005859375","900","900",NA,NA,"INPA0172582","INPA0172582 INPA0172582_e","1989",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"137","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","47941",NA,"Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.L. Brotto/14-03-2009","M.L. Brotto","316","2009","03","14",NA,"Brasil","Paraná","Tijucas do Sul","Pico Araçatuba","-49.001389","-25.897222","1365","1365",NA,"Árvore de 3m alt., frutos verdes. Floresta Ombrófila Densa Altomontana","MBML047941",NA,NA,"49W0'5","25S53'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-01-09 21:48:19-03","UNICENTRO","HUCO","0009","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes","Souza, M.K.F.","Souza, M.K.F.","s.n.","2000","01","18",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Floresta Ombrófila Mista Aluvial; HABITAT: Floresta Ombrófila Mista Aluvial","HUCO000009",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"139","2020-06-15 15:28:33-03","UNESP-RC","HRCB","35331","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo, M.","Fiaschi, P.","522","2000","12","07",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.516667","-22.75","1870","1870",NA,"Árvore, ca. 11m altura. PAP 36cm. Folhas com pecíolo e margem vineaceos. Flores com cálice verde, corola alva, anteras creme-amareladas, ovário verde.",NA,NA,"2000","45º31'W","22º45'S","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-05-23 11:07:37-03","UFLA","ESAL","23249","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Sobral, M","Domingos, DQ; Zagotta-Vital, FA","606","2014","04","15",NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, Interior de mata, prox. ao platô",NA,NA,NA,NA,NA,"Árvore, aprox. 3m, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-07-30 10:40:41-03","CITSF","HXBH","010090","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana loes.","Ilex taubertiana loes.",NA,"G.C. Gilberti","G. Hatschbach & A. Manosso",NA,"1988","11","23",NA,"Brasil","PR","Quatro Barras","Rio do Corvo","-49.0769","-25.3656",NA,NA,NA,"Flores alvas. 8m",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","USw36262","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"Collector unknown","HBR 30382",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2267667","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"L. B. Smith & R. M. Klein","8481","1956","12","8","South America","Brazil","Santa Catarina",NA,"Campos Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Holotype",NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2548280","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"L. B. Smith & R. M. Klein","8481","1956","12","8","South America","Brazil","Santa Catarina",NA,"South of Campo Alegre.",NA,NA,NA,NA,NA,NA,"US00930525","US00930525_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","2570664","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"R. Reitz & R. M. Klein","3966","1956","10","25","South America","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"US01859477","US01859477_01 US01859477_02",NA,NA,NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2937346","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"G. Hatschbach","31026","1972","12","20","South America","Brazil","Santa Catarina","Bocaina do Sul","Cerrinho","-49.9444007873535","-27.7444000244141",NA,NA,NA,NA,"US01859474","US01859474_01 US01859474_02",NA,NA,NA,NA,NA,"18696","auto","Dicotyledonae",NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2340824","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"R. Reitz & R. M. Klein","3966","1956","10","25","South America","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"US01859476","US01859476_01 US01859476_02",NA,NA,NA,NA,NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2426350","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"R. Reitz","14572","1962","12","24","South America","Brazil","Santa Catarina","São Joaquim","Urupema","-49.9317016601562","-28.2938995361328","1200",NA,NA,NA,"US01859475","US01859475_01 US01859475_02",NA,NA,NA,NA,NA,"48290","auto","Dicotyledonae",NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","3331427","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin",NA,"R. Kummrow","2081","1982","11","11","South America","Brazil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"US01859473","US01859473_01 US01859473_02",NA,NA,NA,NA,NA,"45291","auto","Dicotyledonae",NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2048019","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"G. Hatschbach","2083","1951","1","7","South America - Neotropics","Brazil",NA,NA,"Véu da Noiva",NA,NA,NA,NA,NA,NA,"US01866663","US01866663_01 US01866663_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","3207102","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"J. M. Silva & J. Cordeiro","517","1988","4","12","South America - Neotropics","Brazil","Quatro Barras",NA,"Morro Mãe Catira",NA,NA,"1200",NA,NA,NA,"US01866661","US01866661_01 US01866661_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
