"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"101","2020-07-02 19:03:31-03","UFJF","CESJ","22861","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"B.B.S. Coelho; L. Krieger","207","1987","04","30","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Nome vulgar: Grão-de-galo.&nf;Árvore alta, até 25m, de caule reto e de pequeno diâmetro. Os frutos (amarelos quando maduros) grandes revestem o tronco e possuem polpa comestível. Medicinal. Fornece madeira própria para obras externas, construção civil etc.","CESJ022861",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-21 14:45:03-03","UFJF","CESJ","41479","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"J.R. Stehmann; T.C. Spósito; E.A. de Andrade","3085","2002","06","22","América do Sul","Brasil","Minas Gerais","Marliéria","Parq. Est. do Rio Doce; caminho p/ a Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore, ca. 15m altura, frutos presos ao caule (fuste), unisseminados. Parcela R, 250m.","CESJ041479",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:52:54-03","UFS","ASE","34236","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Carvalho-Sobrinho, JG; Mota, AC","Almeida, ES","244","2014","04","16","Southern America","Brasil","Sergipe","Laranjeiras",NA,"-37.169722","-10.806389",NA,NA,NA,"Árvore. Casca cinza, fina, áspera. Coordenadas UTM: E(0690209m) N(8800614m) N° do conglomerado: 124, n° da subunidade: 2, n° da subparcela: 10, n° da árvore: 2R(F8).","ASE0032702","ASE0032702",NA,NA,"2015","07","-37.169722","-10.806389","15",NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:52:54-03","UFS","ASE","7780","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, A","Landim, M; Carlos, A; Santos, E","1212","1997","04",NA,"Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,NA,NA,"árvore. 12. m. Presença de frutos maduros verdes. (caulifloria), leite branco.; árvore. 12. m. Presença de frutos maduros verdes. (caulifloria), leite branco.; interior de mata","ASE0017727","ASE0017727",NA,NA,"2012","07","-37.425861","-11.385528","17",NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:52:54-03","UFS","ASE","7847","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, A","Landim, M","1281","1997","06","12","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,NA,NA,"árvore. 11. m. Frutos no caule (poucos) imaturos verdes. Borda da clareira, inventário fitossosilógico, parcela 35, ind. 1597.; árvore. 11. m. Frutos no caule (poucos) imaturos verdes. Borda da clareira, inventário fitossosilógico, pa","ASE0017777","ASE0017777",NA,NA,"2012","07","-37.425861","-11.385528","17",NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:41:14-03","UNICAMP","UEC","121637","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araujo, MH","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2167","2001","04","12",NA,"Brazil","São Paulo","São Paulo","Parque Estadualda Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco.","-46.7","-23.983333","700","800",NA,"Árvore ca. 20m alt. Látex alvo em pouca quantidade, inflorescências caulifloras. Frutos verdes. Interior de mata.; Floresta Altomontana sobre o divisor de água. Transição Floresta Altomantana-Floresta de encosta com campos adjacentes.","UEC081113","UEC081113",NA,NA,"2014","04","-46.7","-23.983333","29",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:41:14-03","UNICAMP","UEC","149908","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Tamashiro, JY","Urbanetz, C","380","2004","04","27",NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP-226, Fazenda Folha Larga.","-47.931944","-24.885278",NA,NA,NA,"Árvore de 20m de altura. Frutos alaranjados.","UEC081112","UEC081112",NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:41:14-03","UNICAMP","UEC","149937","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Tamashiro, JY","Urbanetz, C","123","2003","08","21",NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP-226, Fazenda Folha Larga.","-47.931944","-24.885278",NA,NA,NA,"Árvore de 20m de altura. Frutos alaranjados.","UEC081111","UEC081111",NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:41:14-03","UNICAMP","UEC","91569","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araujo, MH","Ivanauskas, NM","239","1995","06","21",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333",NA,NA,NA,"Árvore de 12m. Apresenta caulifloria em saliências do tronco. Látex branco, leitoso. Frutos laranjas.; Floresta Atlântica.","UEC072036","UEC072036",NA,NA,"2014","03","-47.876944","-24.608333","29",NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:41:14-03","UNICAMP","UEC","130085","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Franco, GADC","Arzolla, FARDP","214","2000","12","29",NA,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,NA,NA,"Árvore 16m altura, cauliflora, flores de coloração vinácea.","UEC081114","UEC081114","15840","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-19 14:09:26-03","UFRPE","PEUFR","37371","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","E. S. Almeida","K. Almeida; L. Figueiredo","39","2000","05","06",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,NA,NA,"Árvore com cerca de 8m; flores com sépalas verdes e pétalas vinho; fruto imaturo alaranjado e preto quando maduro.","PEUFR037371",NA,NA,NA,"2018","05","34º57'01W","08º00'46S","10",NA,NA,NA,NA,NA,NA
"112","2019-11-19 14:09:26-03","UFRPE","PEUFR","37373","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"K. Almeida; M. Andrade","88","2000","12","28",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,NA,NA,"Árvore com cerca de 3m. Sépalas verdes; pétalas vináceas; filetes verde-claros com anteras brancas; gineceu verde.","PEUFR037373",NA,NA,NA,NA,NA,"34°57'01''W","08°00'46''S",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-19 14:09:26-03","UFRPE","PEUFR","37379","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","E. S. Almeida","K. Almeida; E. S. da Silva","105","2001","01","24",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,NA,NA,"Flores em caulifloria.","PEUFR037379",NA,NA,NA,"2018","05","34°57'01''W","08°00'46''S","10",NA,NA,NA,NA,NA,NA
"114","2019-11-19 14:09:26-03","UFRPE","PEUFR","21130","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","E. S. Almeida","A.C.B. Lins e Silva; M. C. G. Tavares; Maurício; Santana","112","1996","01","09",NA,"Brasil","Pernambuco","Recife","Curado. Mata do Comando Militar do Nordeste/CMNE","-34.965","-8.071111","30","30",NA,"Árvore 4,5m, PAP 27cm. Fruto amarelo no caule.","PEUFR021130",NA,NA,NA,"2018","05","34°57'54''W","08°04'16''S","10",NA,NA,NA,NA,NA,NA
"115","2019-11-19 14:09:26-03","UFRPE","PEUFR","42061","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.F.A. Lucena","H. C. H. Silva; K. D. Rocha","205","2004","07","05",NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José","-35.002778","-7.838889","110","110",NA,"Folhas verdes discolores.","PEUFR042061",NA,NA,NA,"2004","07","35°00'10''W","07°50'20''S","05",NA,NA,NA,NA,NA,NA
"116","2019-11-19 14:09:26-03","UFRPE","PEUFR","43138","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","A. Alves-Araújo","H. C. H. Silva; K. D. Rocha; S. G. Freire","270","2002","05",NA,NA,"Brasil","Pernambuco","Igarassu","Mata da Usina São José","-35.002778","-7.838889","110","110",NA,"Arvoreta lenhosa de 4m. Folhas verdes discolores. Frequência baixa.","PEUFR043138",NA,NA,NA,"2008","06","35°00'10''W","07°50'20''S","05",NA,NA,NA,NA,NA,NA
"117","2019-11-19 14:09:26-03","UFRPE","PEUFR","49222","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"G. E. L. Macedo; A. F. Souza","387","2003","12","03",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da Avenida Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacaru","-40.109417","-13.944833","617","750",NA,"Árvore de 3,5m. Presença de látex. Folhas verdes, simples, membranáceas. Frutos inseridos no caule, de cor amarronzado.","PEUFR049222",NA,NA,NA,NA,NA,"40°06'33,9''W","13°56'41,4''S",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-19 14:09:26-03","UFRPE","PEUFR","49285","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","E. S. Almeida","C. G. Lopes","643","2006","04","07",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Triunfo","-35.486389","-7.619722","400","400",NA,"Árvore.","PEUFR049285",NA,NA,NA,"2018","05","35°29'11''W","07°37'11''S","10",NA,NA,NA,NA,NA,NA
"119","2019-11-19 14:09:26-03","UFRPE","PEUFR","21040","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","D.R. Siqueira","D.R. Siqueira; M. M. Buarque; L. P. do Carmo","180","1996","05","24",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Engenho Boa Vista","-35.0349998474121","-8.28666973114014","67","67",NA,"Árvore 14m, DAP 10cm. Casca lisa; látex leitoso na entrecasca e na madeira.","PEUFR021040",NA,"25282","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-19 14:09:26-03","UFRPE","PEUFR","21019","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","F. Cavalcanti","D.R. Siqueira; M. M. Buarque; L. P. do Carmo","159","1996","03","26",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Engenho Boa Vista","-35.0349998474121","-8.28666973114014","20","20",NA,"Árvore; 10,5m; DAP 7,0cm; flores pequenas, agrupadas nas gemas do caule, cálice verde, corola roxa; frutos amarelos, aromáticos; indivíduo nº 1202, parcela 39.","PEUFR021019",NA,"25282","auto","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-19 14:09:26-03","UFRPE","PEUFR","1073","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","E. S. Almeida","Ducke","2295","1952","01","19",NA,"Brasil","Pernambuco","Recife","Brejo dos Macacos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Árvore pequena. Casca de sabor adstringente. Flores só no tronco; cálice verde; corola violácea escura; estames esbranquiçados.","PEUFR001073",NA,"18865","auto","2018","05",NA,NA,"10",NA,NA,NA,NA,NA,NA
"122","2019-11-19 14:09:26-03","UFRPE","PEUFR","10817","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","M.L. Guedes","M.L. Guedes","2274","1990","02","15",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Árvore de 7,5m de altura, 102cm de DAP. Flores com cálice verde; corola violácea, escura; estames esbranquiçados.","PEUFR010817",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-14 17:17:28-03","UFPB","JPB","29015","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","glycyphloea","Pradosia glycyphloea","(Casar) Liais",NA,"Almeida, K; Andrade, MJG de","88","2000","12","28","Southern America","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-04-22 16:25:07-03","UFPB","JPB","29134","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, AG","Almeida, K; Figueredo, L","39","2000","05","06","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,NA,NA,"; DESC: Árvore com cerca de 8m. Flores com sépalas verdes e pétalas vinho. Fruto imaturo alaranjado e preto quando maduro. Solo areno-argiloso.",NA,NA,NA,NA,"2009","05","-34.950278","-8.012778","18",NA,NA,NA,NA,NA,NA
"125","2020-04-22 16:25:07-03","UFPB","JPB","15397","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pontes, AF","Felix, LP; Santana, ES","2796","1990","03","07","Southern America","Brasil","Paraíba","Mamanguape",NA,"-35.125833","-6.838889","35","35",NA,NA,NA,NA,NA,NA,"2001","03","-35.125833","-6.838889","26",NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:25:07-03","UFPB","JPB","18074","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pontes, AF","Felix, LP; et al.","3952","1991","06","13","Southern America","Brasil","Paraíba","Mamanguape",NA,"-35.125833","-6.838889","35","35",NA,NA,NA,NA,NA,NA,"2001","03","-35.125833","-6.838889","26",NA,NA,NA,NA,NA,NA
"127","2020-04-22 16:25:07-03","UFPB","JPB","33237","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Barbosa, MR; Lima, RB; Lourenço, AR; Dionísio, GO; Lima, IB; Brasil, RNA; Barros, RB; Camelo","3042","2004","09","03","Southern America","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, RPPN Mata Estrela","-35.02325","-6.373833",NA,NA,NA,"; DESC: Árvore, flores e frutos cauliflora, fruto maduro amarelado. (Só 1)",NA,NA,NA,NA,NA,NA,"-35.02325","-6.373833",NA,NA,NA,NA,NA,NA,NA
"128","2020-04-22 16:25:07-03","UFPB","JPB","33662","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gadelha Neto, PC; César, EA; Nishida, AK","847","2002","11","23","Southern America","Brasil","Paraíba","João Pessoa","NUPA, Praia da Penha.","-34.863056","-7.115","47","47",NA,"; DESC: Arbustivo. Tabuleiro. Substrato arenoso.",NA,NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"129","2020-04-22 16:25:07-03","UFPB","JPB","3451","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Almeida Júnior, EB","Carvalheira, RPC","JPB3451","1972","09","03","Southern America","Brasil","Paraíba",NA,"Águas Lindas. Margem BR 101, próximo a localidade de Águas Lindas.",NA,NA,NA,NA,NA,"; DESC: Arbusto. Folhas alternas eliticas, apresentando caulifloria. Com 1,20m de altura.Material na Carpoteca",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-04-22 16:25:07-03","UFPB","JPB","35781","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Lourenço, AR","30","2004","08","04","Southern America","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Tabuleiro","-35.023558","-6.374122","54","54",NA,"; DESC: Cauliflora.",NA,NA,NA,NA,NA,NA,"-35.023558","-6.374122",NA,NA,NA,NA,NA,NA,NA
"131","2020-04-22 16:25:07-03","UFPB","JPB","38639","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Lima, IB","Lima, IB; Silva, CS; Gadelha Neto, PC","863","2007","10","18","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Mata da Mineradora. Tabuleiro.","-34.978633","-6.493619",NA,NA,NA,"; HABITAT: Mata Atlântica. Restinga sobre dunas.; DESC: Árvore ca. de 2m de altura. Culifloria, flores marron claro, cálice e pétalas verdes, botões marron-claro.",NA,NA,NA,NA,"2011","04","-34.978633","-6.493619","26",NA,NA,NA,NA,NA,NA
"132","2020-04-22 16:25:07-03","UFPB","JPB","38917","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pontes, AF","Gadelha Neto, PC; Silva, CS","1980","2007","12","17","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Areno-argiloso","-34.978633","-6.493617",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Árvore com cerca de 15m. Folhas simples, coriáceas, glabras. Inflorescência ramiflora. Fruto drupa.",NA,NA,NA,NA,"2008","01","-34.978633","-6.493617","23",NA,NA,NA,NA,NA,NA
"133","2020-04-22 16:25:07-03","UFPB","JPB","38918","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pontes, AF","Gadelha Neto, PC; Silva, CS","1984","2007","12","17","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Areno-argiloso","-34.978633","-6.493617",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Árvore lactescente com cerca de 16m. Folhas simples, glabras. Inflorescência ramiflora. Fruto drupa.",NA,NA,NA,NA,"2008","01","-34.978633","-6.493617","23",NA,NA,NA,NA,NA,NA
"134","2020-04-22 16:25:07-03","UFPB","JPB","39204","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gadelha Neto, PC; Barbosa, MR; Lima, IB; Lima, JR","2059","2008","02","08","Southern America","Brasil","Paraíba","João Pessoa","Cabo Branco, Bosque dos Sonhos . Areno-argiloso.","-34","-7",NA,NA,NA,"; HABITAT: Floresta Estacional Semidecidual; DESC: Árvore lactescente de folhas simples, cartácea. Ramiflora de flores roxas. Fruto drupa.",NA,NA,NA,NA,NA,NA,"-34","-7",NA,NA,NA,NA,NA,NA,NA
"135","2020-04-22 16:25:07-03","UFPB","JPB","39210","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gadelha Neto, PC; Barbosa, MR; Lima, IB; Lima, JR","2067","2008","02","08","Southern America","Brasil","Paraíba","João Pessoa","Cabo Branco, Bosque dos Sonhos . Areno-argiloso.","-34","-7",NA,NA,NA,"; HABITAT: Floresta Estacional Semidecidual; DESC: Árvore com cerca de 6m. Lactescente. Ramiflora com flor roxa. Fruto drupa.",NA,NA,NA,NA,NA,NA,"-34","-7",NA,NA,NA,NA,NA,NA,NA
"136","2020-04-22 16:25:07-03","UFPB","JPB","40560","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Gadelha Neto, PC","Satyro, S; Pereira, MS","27","2008","01","06","Southern America","Brasil","Paraíba","Mamanguape","Estação Ecológica do Pau Brasil, Pitanga da Estrada.","-35.129167","-6.604444",NA,NA,NA,"; HABITAT: Mata Atlântica. Restinga.; DESC: Árvore com frutos castanhos.",NA,NA,NA,NA,"2008","01","-35.129167","-6.604444","06",NA,NA,NA,NA,NA,NA
"137","2020-04-22 16:25:07-03","UFPB","JPB","41110","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gadelha Neto, PC; Barbosa, MR; Lima, JR; Silva, CS; Paiva, YG; Lourenço, AR; Pessoa, M; Lourenço","2517","2009","01","20","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.980833","-6.495833",NA,NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato arenoso. Árvore lactescente com cerca de 10m. Folhas simples, verticiladas, sub-coriáceas. Fruto elipsoide disposto sobre os ramos mais grossos.",NA,NA,NA,NA,NA,NA,"-34.980833","-6.495833",NA,NA,NA,NA,NA,NA,NA
"138","2020-05-27 09:25:20-03","UFPB","JPB","41308","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Gadelha Neto, PC","Brito, MFM; Santiago, C","32","2008","10","10","Southern America","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Fazenda Frei Anastácio.","-34.9075","-7.26","112","112",NA,"; HABITAT: Mata de Tabuleiro.; DESC: Árvore, ca 3 m alt. Botões florais verdes. Corola esverdeada. Anteras castanhas.",NA,NA,NA,NA,"2009","04","-34.9075","-7.26","17",NA,NA,NA,NA,NA,NA
"139","2020-04-22 16:25:07-03","UFPB","JPB","44464","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pennington, TD","Melo, AV de; Gomes-Costa, GA; Chagas, MA; Santos, SO","525","2010","10","05","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha próxima do alojamento.","-36.425","-9.245","773","773",NA,"; DESC: Árvore com cerca de 10m de altura. Frutos verdes (caulifloria).",NA,NA,NA,NA,"2013",NA,"-36.425","-9.245",NA,NA,NA,NA,NA,NA,NA
"140","2020-04-22 16:25:07-03","UFPB","JPB","46551","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Lima, IB","Lima, IB; Lima, JR; Duré, RC; Silva, CS; Bezerra, RMR","1179","2011","01","14","Southern America","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.977103","-6.502464","46","46",NA,"; DESC: Árvore ca. de 3-5m de altura. Frutos verdes imaturos.",NA,NA,NA,NA,"2011","01","-34.977103","-6.502464",NA,NA,NA,NA,NA,NA,NA
"141","2020-04-22 16:25:07-03","UFPB","JPB","47860","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Amorim, BS","Amorim, BS; Lourenço, AR; Correia, DS; Chagas, MA","912","2011","06","29","Southern America","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Mata do Jasmim/ Mata do Ageró, interior da mata","-35.838333","-8.727778","545","545",NA,"; HABITAT: Floresta Atlântica; DESC: Árvore 8-10m alt., frutos amarelos quando maduros","JPB0047860",NA,NA,NA,"2011","06","-35.838333","-8.727778",NA,NA,NA,NA,NA,NA,NA
"142","2020-04-22 16:25:07-03","UFPB","JPB","50432","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Amorim, BS","Amorim, BS; Costa-Lima, JL; Pereira, LA; Chagas, MA","1508","2012","04","24","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha Pedra Talhada, interior","-36.428056","-9.251111",NA,NA,NA,"; HABITAT: Floresta Atlântica; DESC: Árvore 8m alt., látex branco, frutos verdes.","JPB0050432",NA,NA,NA,"2012","04","-36.428056","-9.251111",NA,NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:25:07-03","UFPB","JPB","57873","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Nusbaumer, L; Ammann, M","4043","2014","05","14","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.43816","-9.238045","800","800",NA,"; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 8 m, DBH 8 cm; fr. cauliflore groupés par 2-5, orange à stries longitudinales et à graine violette. Latex blanc dans le tronc, les branches, les graines; récolte phot","JPB0057873",NA,NA,NA,NA,NA,"-36.43816","-9.238045",NA,NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:25:07-03","UFPB","JPB","60446","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Gadelha Neto, PC; Lima, JR","3882","2014","11","23","Southern America","Brasil","Paraíba","Caaporã","Sítio Brejo de Lima","-34.962222","-7.426389","94","94",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Árvore lactescente. Folhas simples, alternas. Inflorescência em fascículos caulifloros. Fruto bacídio. Substrato areno-argiloso.","JPB0060446",NA,NA,NA,NA,NA,"-34.962222","-7.426389",NA,NA,NA,NA,NA,NA,NA
