"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"93","2020-06-29 09:31:32-03","UFRRJ","RBR","29123","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M.C. Souza","S.J. Silva-Neto","1549","2001","12","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Itacolomi, Trilha da Lagoa. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00029123","RBR00029123","2015","09",NA,NA,"25743","auto",NA,"16",NA,NA,NA,NA
"94","2020-06-29 09:31:32-03","UFRRJ","RBR","27893","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M.C. Souza","H.C. Lima","5868","2001","09","12",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Trilha do Rela, próx. a Pedra doo Gato, Elev.:342m (22º35#?#41#?##?#S / 43°27#?#84'W). Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00027893","RBR00027893","2015","09",NA,NA,"25743","auto",NA,"16",NA,NA,NA,NA
"95","2020-12-21 16:36:53-03","MBM","MBM","171340","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61508","1995","01","15","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"MBM171340","MBM171340",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:36:53-03","MBM","MBM","8460","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Lindeman, J.; Haas, H.; Haas, H.","3813","1967","01","01","Southern America","Brazil","Paraná","Matinhos","Morro do Boi, Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM008460","MBM008460",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:36:53-03","MBM","MBM","347733","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M.","Staggemeier, V.G.","98","2006","12","16","Southern America","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","5","5",NA,"Porte arbustivo. Os frutos maduros são de coloração preta. Fenologia: floração inicia em outubro (pico em dezembro); frutos verdes a partir de dezembro e frutos maduros a partir de junho (pico em julho). esta esxicata contém botões e","MBM347733","MBM347733","2007","11",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:36:53-03","MBM","MBM","248181","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Anunciação, E.; et al.; et al.","434","1993","12","14","Southern America","Brazil","São Paulo","Iguape","Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"MBM248181","MBM248181",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:36:53-03","MBM","MBM","307718","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Aguiar, O.T.","Cielo, R.; et al.; et al.","383","2005","03",NA,"Southern America","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"MBM307718","MBM307718",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:36:53-03","MBM","MBM","248180","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Souza, V.C.; et al.; et al.","9276","1995","10","09","Southern America","Brazil","São Paulo","Peruíbe","Próximo a Foz do Rio Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM248180","MBM248180",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:36:53-03","MBM","MBM","199243","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Lombardi, J.A.","1339","1996","07","18","Southern America","Brazil","Minas Gerais","Mariléria","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,"MBM199243","MBM199243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:36:53-03","MBM","MBM","241655","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Godoy, S.A.P.; et al.; et al.","612","1995","06","22","Southern America","Brazil","São Paulo","Parelheiros","Camping Ana Paula",NA,NA,NA,NA,NA,NA,"MBM241655","MBM241655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:36:53-03","MBM","MBM","228510","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Barroso, G.M.","Marquete, R.","1822","1994","05","12","Southern America","Brazil","Rio de Janeiro","Parati","Fazenda do Gibrail","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"MBM228510","MBM228510",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:36:53-03","MBM","MBM","248178","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Anunciação, E.; et al.; et al.","357","1993","08","29","Southern America","Brazil","São Paulo","Iguape","Serra da Juréia, Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"MBM248178","MBM248178",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:36:53-03","MBM","MBM","248182","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Cordeiro, I.; et al.; et al.","779","1990","12","11","Southern America","Brazil","São Paulo","Iguape","Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"MBM248182","MBM248182",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:36:53-03","MBM","MBM","293858","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Sampaio, LCQMP; et al.; et al.","149","1999","01","28","Southern America","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM293858","MBM293858",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:36:53-03","MBM","MBM","110684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","50772","1986","11","10","Southern America","Brazil","Espírito Santo","Linhares","Lagoa Juparaná","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"MBM110684","MBM110684",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:36:53-03","MBM","MBM","306348","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M.","Kollmann, L.; et al.; et al.","6308","2003","10","15","Southern America","Brazil","Espírito Santo","Santa Maria de Jetibá","Caramuru","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"MBM306348","MBM306348",NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:36:53-03","MBM","MBM","258042","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Gottsberger, G.; et al.; et al.","18-1412","1972","12","14","Southern America","Brazil","São Paulo","Bertioga","Bertioga, 1km N","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"MBM258042","MBM258042",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:36:53-03","MBM","MBM","248179","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Kawasaki, M.L.","Jung, S.L.","369","1980","11","28","Southern America","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM248179","MBM248179",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:37:31-03","MBM","MBM","320244","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Sobral, M.","Ziller, R.S.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","696","1995","01","19","Southern America","Brazil","Paraná","Paranaguá","Área do BANESTADO","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Formações de influência marinha.","MBM320244","MBM320244","2015",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7752","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","M. Souza","J.M. Freire; R.R. Oliveira; B.L. Rosendo","182","2009","11","05",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 3.6","-75.031917","-66.409722",NA,NA,NA,"Árvore com 18 m de altura, com 77 cm de CAP.","FCAB007752",NA,NA,NA,"-75.031917","-66.409722",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-15 09:04:06-03","UESC","UESC","23334","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Barreto, R.M.F.","77","2006","05","04",NA,"Brasil","Bahia","Una",NA,"-39.036389","-15.180278",NA,NA,NA,"Árvore, altura 17,9m, DAP 27,69cm.; 6/1/5.","UESC0023334",NA,NA,NA,"39W2'11''","15S10'49''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"114","2015-09-04 21:40:57-03","MNHN","RECOLNAT_MNHN_P","P05208980","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou",NA,"1889","2","3",NA,"Brasil","Rio de Janeiro",NA,"Alto Macaé.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208980' target='other'> <mi>dwc_moreinfo</mi></a>","P05208980","P05208980_01",NA,NA,NA,NA,NA,NA,NA,NA,"17665",NA,NA,NA
"115","2015-09-04 19:45:08-03","MNHN","RECOLNAT_MNHN_P","P06668906","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou, A.",NA,"1881","3","5",NA,"Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06668906' target='other'> <mi>dwc_moreinfo</mi></a>","P06668906","P06668906_01",NA,NA,NA,NA,NA,NA,NA,NA,"16993",NA,NA,NA
"116","2015-04-27 11:02:09-03","MNHN","RECOLNAT_MNHN_P","P00966409","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Almeida-Scabbra","Búgola Silva, F.|Pelisari, G.|Almeida-Scabbia, R.J.|Yang, A.M.K.|Garrido, C.T.R.",NA,"2008","7","5",NA,"Brasil","São Paulo","Santo André","Parque Andreense, Clube Campista da mercedes.","-46.45","-23.76667",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966409' target='other'> <mi>dwc_moreinfo</mi></a>","P00966409","P00966409_01",NA,NA,NA,NA,NA,NA,NA,NA,"8201",NA,NA,NA
"117","2015-02-05 16:47:13-02","MNHN","RECOLNAT_MNHN_P","P00966410","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Almeida-Scabbra","Búgola-Silva, F.|Pelisari, G.|Almeida-Scabbia, R.J.|Yang, A.M.K.|Garrido, C.T.R.",NA,"2008","6","5",NA,"Brasil","São Paulo","Santo André","Parque Andreense, Clube Campista da Mercedes.","-46.46083","-23.78306",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966410' target='other'> <mi>dwc_moreinfo</mi></a>","P00966410","P00966410_01",NA,NA,NA,NA,NA,NA,NA,NA,"8201",NA,NA,NA
"118","2015-09-04 21:40:57-03","MNHN","RECOLNAT_MNHN_P","P05208975","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208975' target='other'> <mi>dwc_moreinfo</mi></a>","P05208975","P05208975_01",NA,NA,NA,NA,NA,NA,NA,NA,"348",NA,NA,NA
"119","2015-09-04 21:40:57-03","MNHN","RECOLNAT_MNHN_P","P05208977","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208977' target='other'> <mi>dwc_moreinfo</mi></a>","P05208977","P05208977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-05 12:39:38-03","MNHN","RECOLNAT_MNHN_P","P06233814","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Almeida-Scabbia, R.J.|Indriunas, A.|Dias, R.|Evangelista, E.",NA,"2007","12","13",NA,"Brasil","Paraíba","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pombo Correio.","-46.43972","-23.77917",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06233814' target='other'> <mi>dwc_moreinfo</mi></a>","P06233814","P06233814_01",NA,NA,NA,NA,NA,NA,NA,NA,"5219",NA,NA,NA
"121","2015-09-05 12:39:38-03","MNHN","RECOLNAT_MNHN_P","P06233813","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Almeida-Scabbia, R.J.|Dias, R.|Evangelista, E.|as, A.Indriu.",NA,"2007","12","13",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, rua Pombo Correio.","-46.43972","-23.77917",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06233813' target='other'> <mi>dwc_moreinfo</mi></a>","P06233813","P06233813_01",NA,NA,NA,NA,NA,NA,NA,NA,"5219",NA,NA,NA
"122","2015-09-04 21:40:57-03","MNHN","RECOLNAT_MNHN_P","P05208978","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou",NA,"1881","3","5",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alto Macahé.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208978' target='other'> <mi>dwc_moreinfo</mi></a>","P05208978","P05208978_01",NA,NA,NA,NA,"57442","auto",NA,NA,"16993",NA,NA,NA
"123","2015-09-04 21:40:56-03","MNHN","RECOLNAT_MNHN_P","P05208973","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou",NA,"1868","1","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Chemin du Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208973' target='other'> <mi>dwc_moreinfo</mi></a>","P05208973","P05208973_01",NA,NA,NA,NA,"57442","auto",NA,NA,"2587",NA,NA,NA
"124","2015-09-04 21:40:57-03","MNHN","RECOLNAT_MNHN_P","P05208976","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou",NA,"1882","3","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208976' target='other'> <mi>dwc_moreinfo</mi></a>","P05208976","P05208976_01",NA,NA,NA,NA,"57442","auto",NA,NA,"11996",NA,NA,NA
"125","2015-09-04 21:40:57-03","MNHN","RECOLNAT_MNHN_P","P05208974","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou",NA,"1868","1","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado à Paineiras.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05208974' target='other'> <mi>dwc_moreinfo</mi></a>","P05208974","P05208974_01",NA,NA,NA,NA,"57442","auto",NA,NA,"8706",NA,NA,NA
"126","2015-09-04 19:45:08-03","MNHN","RECOLNAT_MNHN_P","P06668905","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado de Serra de Alto Macahi.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06668905' target='other'> <mi>dwc_moreinfo</mi></a>","P06668905","P06668905_01",NA,NA,NA,NA,"57442","auto",NA,NA,"2587",NA,NA,NA
"127","2015-09-04 20:43:47-03","MNHN","RECOLNAT_MNHN_P","P05131539","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos","Binot, P.M.",NA,"1880","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131539' target='other'> <mi>dwc_moreinfo</mi></a>","P05131539","P05131539_01",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA
"128","2020-10-01 14:24:09-03","JBB","HEPH","34029","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Maruyama, A","Maruyama, A; Cicco, L","799","2017","02","02","Southern America","Brasil","São Paulo","Praia Grande","Próximo ao CDP , sentido Serra da Leoa, Km 99 da Rodovia 101, interior","-46.504444","-24.019167",NA,NA,NA,NA,NA,NA,"2017","02","-46.504444","-24.019167",NA,NA,NA,"02",NA,NA,NA,NA
"129","2020-12-11 11:39:17-03","UFMG","BHCB","19317","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Tolêdo, F; Stehmann, JR","s.n.","1991","10","08","Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:39:17-03","UFMG","BHCB","19473","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Stehmann, JR; Soares, ME","s.n.","1991","08","21","Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:39:17-03","UFMG","BHCB","32876","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:39:17-03","UFMG","BHCB","30697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:39:35-03","UFMG","BHCB","132018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Souza, FM; Arzolla, FARDP; Araújo, CO; Corrêa, W","592","2005","03","29","Southern America","Brasil","São Paulo","Itanhém","Parque Estadual da Serra do Mar, Núcleo Curucutu, Trilha da Serra VelhFlores, A.ta Ombrófila Densa Submontana.",NA,NA,"35","35",NA,"Árvore ca. 5m, frutos.","BHCB010860","BHCB010860","2019","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:39:35-03","UFMG","BHCB","96348","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Bourscheio, K","66","2004","05","08","Southern America","Brasil","Santa Catarina",NA,"faz. Acaraú",NA,NA,NA,NA,NA,"Fruto imaturo verde. Arvoreta.","BHCB050580",NA,"2019","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:39:35-03","UFMG","BHCB","96350","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"equipe acaraú","96","2004","05","25","Southern America","Brasil","Santa Catarina",NA,"faz. Acaraú",NA,NA,"6","6",NA,"Árvore, fruto imaturo verde; Beira de rio","BHCB050581",NA,"2019","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:39:35-03","UFMG","BHCB","51214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Oliveira, PP de","799","2000","01","11","Southern America","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,"Mata Atlântica, brejo","BHCB049963",NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:39:35-03","UFMG","BHCB","51211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Oliveira, PP de","742H","2000","01","10","Southern America","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,"Mata Atlântica brejo","BHCB049962",NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:39:35-03","UFMG","BHCB","51208","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Oliveira, PP de","559","2000","01","10","Southern America","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,"Mata Atlântica, brejo","BHCB049964",NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:39:35-03","UFMG","BHCB","51203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Oliveira, PP de","352","2000","01","10","Southern America","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,"Fruto verde; Mata Atlântica, baixada","BHCB042089",NA,"2019","04",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:39:35-03","UFMG","BHCB","50431","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Melo, MRF; Romaniuc Neto, S; Godoi, JV; Muniz, CFS","1009","1994","05","03","Southern America","Brasil","São Paulo","Santos","Divisa entre os municípios de Praia Grande e Mongaguá","-46.3300018310547","-23.9599990844727",NA,NA,NA,"Árvore ca. 6,0m de altura. Frutos imaturos verdes; Mata de encosta","BHCB050588",NA,"2019","05",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:39:35-03","UFMG","BHCB","90730","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Sonehara, J","3","2003","05","17","Southern America","Brasil","Paraná","Matinhos","Parque Estadual do Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,"Árvore; Cordão arenoso, restinga","BHCB050584",NA,"2019","05",NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:39:35-03","UFMG","BHCB","101685","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine",NA,"Silva Neto, SJ","1549","2001","12","11","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Região SE, nova Iguaçu. Estrada para Itacolomi, trilha da lagoa","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ciófila, ca. 12m de altura. Folhas discolores cartaceas, botões esverdeados","BHCB030725",NA,"2019","05",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
