"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"492","2019-11-13 11:15:15-03","USP","SPF","11140","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Hoehne, W",NA,NA,NA,"Hoehne, W","1943","10","21","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Hort. Fac. Farmacia S. Paulo.","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00011140",NA,"s.n.",NA,NA,NA,NA,"Cultivado, ornamental de flores róseas. (Reg. Meditrranea, Oriente).",NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-13 11:15:15-03","USP","SPF","128618","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Kuribara, CM",NA,NA,NA,"Sem coletor","1981","03",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00128618",NA,"s.n.",NA,NA,NA,NA,"Planta tóxica, principalmente a folha - glicosídios cardiotóxicos.",NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-13 11:15:15-03","USP","SPF","14474","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Moldenke, HN",NA,NA,NA,"Moldenke, HN","1949","06","28","Estados Unidos","New York","New York","Bronx Park, Bronx. Co. New York. Bot. Garden.",NA,NA,NA,NA,NA,NA,"SPF00014474",NA,"20228",NA,NA,NA,NA,"Cultivada dentro de casa.",NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-13 11:15:15-03","USP","SPF","150067","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Capociama, FV","2001","05",NA,"Capociama, FV","2001","11","20","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00150067",NA,"s.n.",NA,NA,NA,NA,"Espécie arbórea, de filotaxia verticilada. Flores pentâmeras diclamídeas.",NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-13 11:15:15-03","USP","SPF","166691","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Bellucco, A","2002","11",NA,"Cussiol, JR","2002","11","01","Brasil","São Paulo","Monte Aprazível","Fazenda particular em região rural.","-49.7099990844727","-20.7700004577637",NA,NA,NA,NA,"SPF00166691",NA,"11",NA,NA,NA,NA,"Arbusto com folhas verde-claras, sépalas marrom-arroxeadas, pétalas e estames rosa intenso.","24807","auto",NA,NA,NA,NA,NA,NA
"497","2019-11-13 11:15:15-03","USP","SPF","175769","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Akisue, G",NA,NA,NA,"Aguiar, I","2011","12","07","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"SPF00175769",NA,"40",NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"498","2019-11-13 11:15:15-03","USP","SPF","176652","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Anônimo",NA,NA,NA,"Camargo, MTLA","1977","02",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00176652",NA,"s.n.",NA,NA,NA,NA,"Parte usada: planta toda. Proc. ativo: glicosídeo cardioativo (principalmente nas sementes). Tóxica. Med. pop.: abortiva.","53584","auto",NA,NA,NA,NA,NA,NA
"499","2019-11-13 11:15:15-03","USP","SPF","165800","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Pirani, JR","2003",NA,NA,"Pimentel, RG","2003","11","10","Brasil","São Paulo","São Paulo","Avenida Afrânio Peixoto.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00165800",NA,"s.n.",NA,NA,NA,NA,"Hábito arbóreo, 2 m de alt., pétalas brancas.","53584","auto",NA,NA,NA,NA,NA,NA
"500","2019-11-13 11:15:15-03","USP","SPF","67047","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Kuribara, CM",NA,NA,NA,"Kuribara, CM","1990","03","31","Brasil","São Paulo","São Paulo","Parque Continental.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00067047",NA,"s.n.",NA,NA,NA,NA,"Árvore com 2 m cultivada. Flores cor-de-rosa odoríferas. Fruto imaturo verde.","53584","auto",NA,NA,NA,NA,NA,NA
"501","2019-11-13 11:15:15-03","USP","SPF","174112","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Lima, AC",NA,NA,NA,"Lima, AC","2005","11","12","Brasil","São Paulo","São Paulo","Rua Corinto, Vila Indiana.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00174112",NA,"s.n.",NA,NA,NA,NA,"Planta de hábito arbóreo, folhas simples e opostas, flores em racemos. Pétalas rosa, sépalas verdes, estames brancos e plumosos, estigma em forma de carretel.","53584","auto",NA,NA,NA,NA,NA,NA
"502","2018-10-08 09:56:48-03","UFSS","REAL","427","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dalprai, V.C.",NA,NA,NA,"Klauss, A.R.","2013","11","07","Brasil","Paraná","Pérola d'Oeste","Área de Preservação Permanente, Sítio Klauss","-53.817472","-25.850778","-53.817472","-25.850778",NA,NA,NA,NA,"05","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-03-05 14:12:00-03","UNEMAT","HPAN","3462","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Carniello, MA",NA,NA,NA,"Carniello, MA; Santos, TM","2014","05","09","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeira I, Propriedade do Antonio Eurico","-57.558278","-16.564917","-57.558278","-16.564917","142","142","HPAN000003462",NA,"5017","Magnoliidae","Gentianales","América",NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT",NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-03-05 14:12:00-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Santos-Silva, R","2011","12","02","Carniello, MA; Santos-Silva, R; Lemes, SAL","2011","12","02","Brasil","Mato Grosso","Cáceres","UNEMAT, Frente ao bloco B e C.","-57.678903","-16.062028","-57.678903","-16.062028",NA,NA,NA,NA,"4033","Magnoliidae","Gentianales","América",NA,"Material coletado em aula campo de Sistemática Vegetal 2011/2.",NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-03-05 14:12:00-03","UNEMAT","HPAN","3920.1","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Carniello, MA","2016","05","04","Ourives, LAA","2016","04","12","Brasil","Mato Grosso","Porto Estrela","Novo Oriente, Sítio São José, localizado em perímetro rural.","-57.226389","-15.590889","-57.226389","-15.590889","193","193","HPAN000003920.1",NA,"32","Magnoliidae","Gentianales","América",NA,"Projeto de Dissertação: Saberes e Práticas sobre os Recursos Vegetais operados por Agricultores de Pequenas Unidades Rurais do Entorno da Estação Ecológica Serra das Araras, MT, Brasil.",NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-03-05 14:12:00-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Carniello, MA","2008","08",NA,"Carniello, MA; Ferreira, VA; Leite, ESC","2008","08","25","Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"1989","Magnoliidae","Gentianales","América",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"507","2020-03-05 14:12:00-03","UNEMAT","HPAN","2896","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,"2000","07","02","Abreu, E","2000","07","02","Brasil","Mato Grosso","Cáceres","Bairro DNER, Avenida Santos Dumont","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"HPAN000002896",NA,"s.n.","Magnoliidae","Gentianales","América",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"508","2020-03-05 14:12:00-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Carniello, MA",NA,NA,NA,"Carniello, MA","2004","09","07","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"0196","Magnoliidae","Gentianales","América",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"509","2014-04-04 18:26:09-03","PNFM","IRAI","5414","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Ristow, R.","2012","01","16","Silva, D.F.","2012","01","08","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.232444","-18.908861","-48.232444","-18.908861","880","880","IRAI00005414",NA,"013","Magnoliophyta",NA,NA,NA,"Arbusto, 2 m. Cultivada",NA,NA,NA,NA,NA,NA,NA,NA
"510","2014-04-04 18:26:09-03","PNFM","IRAI","211","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.; Barbosa, E.","2008","01","01","Gerber, E.","2007","10","15","Brasil","Paraná","Curitiba","Fazendinha",NA,NA,NA,NA,NA,NA,"IRAI00000211",NA,"001","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2014-04-04 18:26:08-03","PNFM","IRAI","178","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.; Barbosa, E.","2008","01","01","Hoffmam, L.","2007","10","28","Brasil","Paraná","Curitiba","Vila Hauer","-49.250694","-25.482417","-49.250694","-25.482417",NA,NA,"IRAI00000178",NA,"s.n.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2014-04-04 18:26:09-03","PNFM","IRAI","192","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.; Barbosa, E.","2008","01","01","Miranda, C.V.","2007","10","27","Brasil","Paraná","Curitiba","Jardim das Américas",NA,NA,NA,NA,NA,NA,"IRAI00000192",NA,"s.n.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2014-04-04 18:26:09-03","PNFM","IRAI","1986","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Ristow, R.","2010","01","01","Kuchler, R.M.","2010","03","10","Brasil","Paraná","Curitiba","Boa Vista","-49.246389","-25.376111","-49.246389","-25.376111",NA,NA,"IRAI00001986",NA,"177","Magnoliophyta",NA,NA,NA,"Árvore, 2 m, flor alba",NA,NA,NA,NA,NA,NA,NA,NA
"514","2014-04-04 18:26:09-03","PNFM","IRAI","216","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.; Barbosa, E.","2008","01","01","Ribeiro, I.K.","2007","10","10","Brasil","Paraná","Curitiba","Cajuru",NA,NA,NA,NA,NA,NA,"IRAI00000216",NA,"s.n.","Magnoliophyta",NA,NA,NA,"Tóxica",NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-12-02 09:06:49-03","UNITINS","HUTO","7767","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Santos, A.C.","2019","07","20","Brasil","Tocantins","Palmas","Jardim residencial","-48.303056","-10.314722","-48.303056","-10.314722","262","262","HUTO007767",NA,"05",NA,NA,NA,NA,"Arvoreta com cerca de 2,80 m de altura. Folhas subsésseis, lanceoladas-lineares. Fruto bifolículo fusiforme deiscente por sutura ventral de coloração verde quando imaturo. Flores hemaforditas de color; Jardim.",NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-03-25 13:51:26-03","UNIVILLE","JOI","1426","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Hering-Rinnert, C.","2005","12","20","Hering-Rinnert, C.","2003","01","01","Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI001426","JOI001426","899",NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"517","2019-10-07 09:13:39-03","UEFS","HUEFS","195463","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Miranda, A.M.","2000","09","22","Brasil","Pernambuco","Fernando de Noronha","Ilha Fernando de Noronha.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0195463","HUEFS0195463","3730","Angiospermae","Gentianales",NA,NA,NA,"8269","auto","Asteranae",NA,NA,NA,NA,NA
"518","2019-10-07 09:13:39-03","UEFS","HUEFS","165055","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Dreveck, S.","2008","11","18","Brasil","Santa Catarina","Herval do Oeste","Linha Santa Terezinha","-51.435","-27.135","51W26'6''","27S8'6''","742","742","HUEFS0165055","HUEFS0165055","385","Angiospermae","Gentianales",NA,NA,"Floresta estacional decidual, estádio : avançado. Obs: florística IFFSC 2100.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"519","2019-10-07 09:13:39-03","UEFS","HUEFS","234303","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Silva, G.B.da","2017","08","29","Brasil","Bahia","Feira de Santana","Campus da Universidade Estadual de Feira de Santana. Em frente ao primeiro módulo.","-38.968889","-12.2","38W58'8''","12S12'0''","210","210","HUEFS0234303","HUEFS0234303 HUEFS0234303_01","33","Angiospermae","Gentianales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"520","2019-10-07 09:13:39-03","UEFS","HUEFS","2375","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Pinto, J.A.L.",NA,NA,NA,"Brasil","Bahia","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0002375","HUEFS0002375","1","Angiospermae","Gentianales",NA,NA,NA,"46325","auto","Asteranae",NA,NA,NA,NA,NA
"521","2019-10-07 09:13:39-03","UEFS","HUEFS","22890","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Costa-Neto, E.M.","1996","04","26","Brasil","Bahia","Conde","Barra do Itariri.","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,"HUEFS0022890","HUEFS0022890","20","Angiospermae","Gentianales",NA,NA,NA,"31737","auto","Asteranae",NA,NA,NA,NA,NA
"522","2019-10-07 09:13:39-03","UEFS","HUEFS","218945","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Santos, G.B.","2008","12","03","Brasil","Bahia","Jequié","Rua Rodovia Barragem de Pedra.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"HUEFS0218945","HUEFS0218945","7","Angiospermae","Gentianales",NA,NA,"Transição Mata/ Caatinga.","49443","auto","Asteranae",NA,NA,NA,NA,NA
"523","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423162F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","6","19","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423162F","V0423162F_01","13068","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"524","2017-05-02 10:19:51-03","F","FMNH-SEEDPLANTS","V0423151F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"S. Yepes-Agredo","1948","7",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423151F",NA,"365","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"525","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423152F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Espinosa","1946","7","28","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423152F","V0423152F_01","669","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"526","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423153F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"F. Woytkowski","1958","7","12","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0423153F","V0423153F_01","5104","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"527","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423154F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"F. Woytkowski","1937","9","1","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0423154F","V0423154F_01","105","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"528","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423155F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Bro. Elias","1934","2",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423155F","V0423155F_01","1171","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"529","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423156F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"J. A. Steyermark","1943","8","22","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423156F","V0423156F_01","53981","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"530","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423157F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1945","7","28","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423157F","V0423157F_01","10665","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"531","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423158F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","8","20","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423158F","V0423158F_01","13545","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"532","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423159F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1944","12","15","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423159F","V0423159F_01","9448","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"533","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423160F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","8","15","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423160F","V0423160F_01","13393","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"534","2018-12-19 14:06:37-02","F","FMNH-SEEDPLANTS","V0423161F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","11","21","Ecuador","Imbabura","Pimampiro",NA,NA,NA,NA,NA,"2050",NA,"V0423161F","V0423161F_01","14557","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"535","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423163F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. Acosta Solis","1945","9","7","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0423163F","V0423163F_01","11026","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"536","2018-10-25 11:27:29-03","F","FMNH-SEEDPLANTS","V0423164F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,"RRC ID Flag",NA,NA,NA,"J. Terán","1995","9","8","Bolivia","Chuquisaca",NA,NA,"-64.3333","-20",NA,NA,NA,NA,"V0423164F","V0423164F_01 V0423164F_02","1304","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1304",NA,NA
"537","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423165F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"J. M. Duque Jaramillo","1946","5","17","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423165F","V0423165F_01","3638","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"538","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423166F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"K. von Sneidern","1944","10","10","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423166F","V0423166F_01","4797","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"539","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423167F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"J. M. Duque Jaramillo",NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423167F","V0423167F_01","1593","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"540","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423168F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"M. de Garganta","1943","10","23","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423168F","V0423168F_01","687","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"541","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423169F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Ll. Williams","1929","3","12","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0423169F","V0423169F_01","5447","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"542","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423170F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Bro. Elias","1934","2",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0423170F","V0423170F_01","1172","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"543","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423171F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,"RRC ID Flag",NA,NA,NA,"Ll. Williams","1929","12","10","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"V0423171F","V0423171F_01 V0423171F_02","5947","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5947",NA,NA
"544","2018-10-25 11:27:30-03","F","FMNH-SEEDPLANTS","V0423172F","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"O. O. Miller","1901","11","7","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0423172F","V0423172F_01","34","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"545","2020-04-29 16:29:27-03","UFVJM","HDJF","4993","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Otoni, TCO","2016","10","28","Brasil","Minas Gerais","Araçuaí","Comunidade Indígena Cinta Vermelha-Jundiba","-42.038611","-16.751389","-42.038611","-16.751389","350","350","HDJF004993","HDJF004993_01","MCF176","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-01-27 18:24:15-03","IAC","IAC","27447","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","odorum","Nerium odorum","Sol.","s/det.","1905","06","30","s/col.","1905",NA,NA,"Japão","Akita","Yokote","Masudamachi Masuda (Ugo)","140.54517","39.20448","140.54517","39.20448",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"Exemplar doado por José de Campos Novaes. Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-01-27 18:24:15-03","IAC","IAC","25349","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","oleander","Nerium oleander","L.","Savina","1984","03","14","Savina","1984","03","14","Brasil","São Paulo","Campinas","Rua Frei José de Monte Carmelo","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"164",NA,NA,NA,NA,"MBC 164. Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
