"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","year","month","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"551","2020-12-21 16:27:59-03","MBM","MBM","162909","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum paniculatum","Vogel","Pinto, G.C.P.",NA,NA,NA,"Pinto, G.C.P.","25","Brazil","Bahia","Riachão das Neves","Rio Riachão","-44.9099998474121","-11.7461004257202",NA,NA,NA,NA,"MBM162909",NA,NA,NA,"Southern America",NA,NA,NA,NA,"paniculatum",NA,NA,NA,NA,"123228","auto",NA,NA,NA
"552","2020-12-21 16:27:59-03","MBM","MBM","86720","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum paniculatum","Vogel","Lima, H.C. de",NA,NA,NA,"Sidney; et al.; et al.","1210","Brazil","Mato Grosso",NA,"Expedição Inglesa",NA,NA,NA,NA,NA,NA,"MBM086720",NA,NA,NA,"Southern America",NA,NA,NA,NA,"paniculatum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-12-21 16:27:59-03","MBM","MBM","146360","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum paniculatum","Vogel","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de; et al.; et al.","2110","Brazil","Bahia","Barreiras","Cachoeira do Acaba-Vida","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"MBM146360",NA,NA,NA,"Southern America",NA,NA,NA,NA,"paniculatum",NA,NA,NA,NA,"152720","auto",NA,NA,NA
"554","2020-12-21 16:28:20-03","MBM","MBM","405706","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.G. Silva & H.C. Lima","Rosario, C.S.","2012","01","15","Rosario, C.S.; Acacio, R.; Maria, J.; Acacio, R.; Maria, J.","s.n.","Brazil","Pará","Vitória do Xingu","Rio Xingu, Sítio Pimental","-52.0099983215332","-2.88000011444092",NA,NA,NA,"Árvore de 15m de altura; frutos imaturos verdes.","MBM405706","2012","01","15","Southern America",NA,NA,NA,NA,NA,NA,"MBM405706",NA,NA,"79439","auto",NA,NA,NA
"555","2019-08-15 09:03:04-03","UESC","UESC","1754","S","Plantae","Fabaceae (Mimosoideae)","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vog",NA,NA,NA,NA,"Guedes, M.L.","5494","Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.433333","41W28'0''","12S26'0''",NA,"Árvore, 8m.; frequente no local.","UESC0001754","1997","11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-08-15 09:03:04-03","UESC","UESC","3406","S","Plantae","Fabaceae (Mimosoideae)","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vog",NA,NA,NA,NA,"Passos, L.","357","Brasil","Bahia","Formosa do Rio Preto",NA,"-46.114167","-11.557778","46W6'51''","11S33'28''",NA,"Árvore, caule velutino.","UESC0003406","2000","02","02",NA,NA,NA,NA,NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA
"557","2019-08-15 09:03:04-03","UESC","UESC","8226","S","Plantae","Fabaceae (Mimosoideae)","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Giulietti, A.M.","853","Brasil","Bahia","Palmeiras",NA,"-41.468056","-12.454722","41W28'5''","12S27'17''",NA,"Árvore com cerca de 10m de altura.; frequente no local.","UESC0008226","1994","09","26",NA,NA,NA,NA,NA,NA,NA,NA,"960","960",NA,NA,NA,NA,NA
"558","2019-08-15 09:03:04-03","UESC","UESC","5884","S","Plantae","Fabaceae (Mimosoideae)","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vog",NA,NA,NA,NA,"Jesus, N.G.","940","Brasil","Bahia","Jandaíra",NA,"-37.731111","-11.595","37W43'52''","11S35'42''",NA,"Mata ombrófila densa, em estágio avançado de regeneração. Substrato areno-argiloso.; Árvore, 18m.","UESC0005884","2000","05","11",NA,NA,NA,NA,NA,NA,NA,NA,"167","167",NA,NA,NA,NA,NA
"559","2019-08-15 09:03:04-03","UESC","UESC","9382","S","Plantae","Fabaceae (Mimosoideae)","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Carvalho, A.M.","6645","Brasil","Bahia","Rio de Contas",NA,"-41.896944","-13.388889","41W53'49''","13S23'20''",NA,"Mata ciliar.; Ramos com algo escandentes, alcançando 6-8 m de altura.","UESC0009382","1998","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2017-03-17 14:20:30-03","MNHN","RECOLNAT_MNHN_P","P03642186","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Arroyo",NA,NA,NA,"Irwin, H.S.|Soderstrom, T.R.",NA,"Brasil","Distrito Federal",NA,"Distrito Federal, Chapada da Contagem, ca 15 km E of Brasília",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642186' target='other'> <mi>dwc_moreinfo</mi></a>","P03642186","1964","8","18",NA,"hb",NA,NA,NA,NA,NA,"P03642186_01","700","1000",NA,NA,NA,"5281",NA
"561","2017-03-17 14:17:03-03","MNHN","RECOLNAT_MNHN_P","P03642187","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Arroyo",NA,NA,NA,"Irwin, H.S.|Soderstrom, T.R.",NA,"Brasil","Minas Gerais",NA,"Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642187' target='other'> <mi>dwc_moreinfo</mi></a>","P03642187","1964","8","24",NA,"hb",NA,NA,NA,NA,NA,"P03642187_01",NA,NA,NA,NA,NA,"Plants of Planalto do Brasil/5562",NA
"562","2017-03-17 11:41:42-03","MNHN","RECOLNAT_MNHN_P","P03642188","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Arroyo",NA,NA,NA,"Irwin, H.S.|Soderstrom, T.R.",NA,"Brasil","Minas Gerais",NA,"Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642188' target='other'> <mi>dwc_moreinfo</mi></a>","P03642188","1964","8","24",NA,"hb",NA,NA,NA,NA,NA,"P03642188_01",NA,NA,NA,NA,NA,"Plants of Planalto do Brasil/5562",NA
"563","2017-03-17 11:47:23-03","MNHN","RECOLNAT_MNHN_P","P03642189","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Arroyo",NA,NA,NA,"Irwin, H.S.|Santos, R.R.|Souza, R.",NA,"Brasil","Distrito Federal",NA,"Distrito Federal, Chapada da Contagem, ca. 20 km E of Brasília",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642189' target='other'> <mi>dwc_moreinfo</mi></a>","P03642189","1965","8","25",NA,"hb",NA,NA,NA,NA,NA,"P03642189_01","1000",NA,NA,NA,NA,"7883",NA
"564","2017-03-17 11:52:37-03","MNHN","RECOLNAT_MNHN_P","P03642190","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Arroyo",NA,NA,NA,"Irwin, H.S.|Maxwell, H.|Wasshausen, D.C.",NA,"Brésil","Goiás",NA,"Goiás, Serra dos Pirineus, Pico dos Pirineus, ca. 20 km N.W. of Corumbá de Goias, near road to Niquelândia",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642190' target='other'> <mi>dwc_moreinfo</mi></a>","P03642190","1968","1","28",NA,"hb",NA,NA,NA,NA,NA,"P03642190_01","1400",NA,NA,NA,NA,"Plants of the Planalto do Brasil/19375",NA
"565","2015-09-04 03:38:12-03","MNHN","RECOLNAT_MNHN_P","P03642191","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Arroyo",NA,NA,NA,"Prance, G.T.|Silva, N.T.",NA,"Brasil","Distrito Federal",NA,"Federal District, Cia fercal, 30 km east of Brasília.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642191' target='other'> <mi>dwc_moreinfo</mi></a>","P03642191","1964","9","19",NA,"hb",NA,NA,NA,NA,NA,"P03642191_01",NA,NA,NA,NA,NA,"59072",NA
"566","2015-09-04 03:38:12-03","MNHN","RECOLNAT_MNHN_P","P03642192","PreservedSpecimen",NA,"Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Harley, R.M.|Lima, A.M.",NA,"Brazil",NA,NA,"State of Goiás, Pirineus",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03642192' target='other'> <mi>dwc_moreinfo</mi></a>","P03642192","1968","12","26",NA,"hb",NA,NA,NA,NA,NA,"P03642192_01",NA,NA,NA,NA,NA,"Royal Society / Royal Geographical Society Expedition 1967-1969 Central Brazilian Plateau/11509",NA
"567","2020-10-01 14:20:33-03","JBB","HEPH","12871","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Queiroz, LP de","1997",NA,NA,"Oliveira, RC","594","Brasil","Maranhão","Balsas","Projeto Geral de Balsas Estrada pra Sede depois da ponte","-46.083333","-7.583333","-46.083333","-7.583333",NA,NA,NA,"1997","03","20","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"300","300",NA,NA,NA,NA,NA
"568","2020-10-01 14:20:33-03","JBB","HEPH","14499","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Oliveira, RC","1998",NA,NA,"Oliveira, RC","1304","Brasil","Maranhão","Balsas","Estrada de Nova de Carli para Riachão km 34","-46.632778","-8.431667","-46.632778","-8.431667",NA,NA,NA,"1998","07","05","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"472","472",NA,NA,NA,NA,NA
"569","2020-10-01 14:20:33-03","JBB","HEPH","19353","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Nóbrega, MGG",NA,NA,NA,"Nóbrega, MGG","1917","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 2","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,"2003","08","11","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"1025","1025",NA,NA,NA,NA,NA
"570","2020-10-01 14:20:33-03","JBB","HEPH","19472","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Oliveira, MS","2003",NA,NA,"Rodrigues Silva, R","870","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.846869","-15.898925","-47.846869","-15.898925",NA,NA,NA,"2003","09","09","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"104","104",NA,NA,NA,NA,NA
"571","2020-10-01 14:20:33-03","JBB","HEPH","24686","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Haidar, RF",NA,NA,NA,"Haidar, RF","790","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,"Levantamento feito para o Plano de Manejo.",NA,"2008","07","27","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"1011","1011",NA,NA,NA,NA,NA
"572","2020-10-01 14:20:33-03","JBB","HEPH","26930","Extra","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Ramos, AE; Oliveira, MS",NA,NA,NA,"Ramos, AE","2165A,B","Brasil","Goiás","Luziânia","Fazendinha JK 4.","-47.940833","-16.392222","-47.940833","-16.392222",NA,NA,NA,"2010","08","05","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"932","932",NA,NA,NA,NA,NA
"573","2020-10-01 14:20:33-03","JBB","HEPH","26930","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Ramos, AE; Oliveira, MS",NA,NA,NA,"Ramos, AE","2165A,B","Brasil","Goiás","Luziânia","Fazendinha JK 4.","-47.940833","-16.392222","-47.940833","-16.392222",NA,NA,NA,"2010","08","05","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"932","932",NA,NA,NA,NA,NA
"574","2020-10-01 14:20:33-03","JBB","HEPH","4177","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Ramos, AE",NA,NA,NA,"Ramos, AE","s.n.","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833","-47.613611","-15.545833",NA,"Transectcerrado-mata-cerrado .Exemplar testemunha",NA,"1984","01","02","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,"100","100",NA,NA,NA,NA,NA
"575","2020-10-01 14:20:33-03","JBB","HEPH","4178","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Ramos, AE",NA,NA,NA,"Ramos, AE","s.n.","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833","-47.613611","-15.545833",NA,"Transectcerrado-mata-cerrado .Exemplar testemunha",NA,"1984","01","02","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,"100","100",NA,NA,NA,NA,NA
"576","2020-10-01 14:20:33-03","JBB","HEPH","9127","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Bianchetti, LB","1992","03",NA,"Vieira, RF; et al.","1103","Brasil","Bahia","Correntina","A 3,2 km do centro da cidade","-44.633333","-13.366667","-44.633333","-13.366667",NA,"Medicinal. Exsicatas",NA,"1991","11","17","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"650","650",NA,NA,NA,NA,NA
"577","2020-10-01 14:20:33-03","JBB","HEPH","15247","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Ramos, AE",NA,NA,NA,"Vianna, MCT","9","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Oreades","-47.922222","-14.233056","-47.922222","-14.233056",NA,NA,NA,"1999","08","28","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,"705","705",NA,NA,NA,NA,NA
"578","2020-10-01 14:20:33-03","JBB","HEPH","10221","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Ramos, AE","1994","02","18","Ramos, AE","s.n.","Brasil","Tocantins","Palmas","Serra do Lajeado Fazenda do Sr. Lourival Base do morro","-48.266667","-10","-48.266667","-10",NA,"Esteril.66,0cm de C3o. 2-15-B.",NA,"1994","05","25","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-10-01 14:20:33-03","JBB","HEPH","11723","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Silva, F",NA,NA,NA,"Silva, F","120","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","-47.85","-15.866667","-47.85","-15.866667",NA,"107cm de CAP.Esteril.T5-02-39.",NA,"1996","03","14","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,"1025","1025",NA,NA,NA,NA,NA
"580","2020-10-01 14:20:33-03","JBB","HEPH","26295","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Ramos, AE",NA,NA,NA,"Ramos, AE","1916","Brasil","Distrito Federal","Gama","Ponte Alta - AI- 01- DF.",NA,NA,NA,NA,NA,NA,NA,"2009","09","28","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-10-01 14:20:33-03","JBB","HEPH","9138","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Ramos, AE","1996",NA,NA,"Vieira, RF; et al.","1116","Brasil","Bahia","Correntina","A 3,2 km do centro da cidade","-44.633333","-13.366667","-44.633333","-13.366667",NA,"Ocasional. Exsicatas. Taxonômico. Carvoeiro",NA,"1991","11","17","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,"650","650",NA,NA,NA,NA,NA
"582","2020-10-01 14:20:33-03","JBB","HEPH","9742","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Bucci, FFB",NA,NA,NA,"Bucci, FFB","163","Brasil","Tocantins","Palmas","Serra do Lajeado","-48.095833","-10.253611","-48.095833","-10.253611",NA,"Transecto D.",NA,"1994","03","17","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-10-01 14:20:33-03","JBB","HEPH","9280","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Ramos, AE",NA,NA,NA,"Ramos, AE","660","Brasil","Tocantins","Palmas","Serra do Lajeado","-48.216667","-10.283333","-48.216667","-10.283333",NA,NA,NA,"1994","04","13","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-10-01 14:20:33-03","JBB","HEPH","9367","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Ramos, AE","1994",NA,NA,"Ramos, AE","746","Brasil","Tocantins","Palmas","Serra do Lajeado Próximo ao córrego Brejão","-48.216667","-10","-48.216667","-10",NA,"Com 58cm de circunf.a 30 cm do solo.Esteril.(B-9-1).",NA,"1994","04","15","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-10-01 14:20:33-03","JBB","HEPH","9552","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Lima, IV","1994",NA,NA,"Lima, IV","283","Brasil","Tocantins","Palmas","Serra do Lajeado; Entre os Vales do Taquarussu Grande e Taquarussuzinho.","-48.216667","-10.283333","-48.216667","-10.283333",NA,"25,0cm de circ. a 30cm do solo.Esteril. A-8-3.",NA,"1994","05","18","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-10-01 14:20:33-03","JBB","HEPH","9619","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Bucci, FFB",NA,NA,NA,"Lima, IV","350","Brasil","Tocantins","Palmas","Serra do Lajeado Córrego Brejão","-48.216667","-10","-48.216667","-10",NA,"18,0cm de circunf.a 30cm do solo.Esteril.A-02-2.",NA,"1994","04","15","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-10-01 14:20:33-03","JBB","HEPH","9127","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Bianchetti, LB","1992","03",NA,"Vieira, RF","28525 A","Brasil","Bahia","Correntina","A3,2 km do centro da cidade","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,NA,"1991","11","17","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,"182507","auto",NA,NA,NA
"588","2020-10-01 14:20:33-03","JBB","HEPH","9138","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Ramos, AE","1996",NA,NA,"Vieira, RF","28525 B","Brasil","Bahia","Correntina","A3,2 km do centro da cidade","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,NA,"1991","11","17","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,"182507","auto",NA,NA,NA
"589","2020-10-01 14:20:33-03","JBB","HEPH","11816","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Walter, BMT",NA,NA,NA,"Walter, BMT","2068","Brasil","Bahia","Correntina","Fazenda Jatobá a Sudoeste do Município na divisa GOBA","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,NA,"1993","10","22","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"100","100","182507","auto",NA,NA,NA
"590","2020-10-01 14:20:33-03","JBB","HEPH","12351","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Nóbrega, MGG",NA,NA,NA,"Nóbrega, MGG","613A,B","Brasil","Distrito Federal","Brasília","Futura sede da PGR atrás do Congresso Nacional","-47.9296989440918","-15.7797002792358",NA,NA,NA,"CAP 123cm med. 1,30m do solo.Esteril.Madeira para xiloteca nr.32.",NA,"1996","11","19","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"591","2020-10-01 14:20:33-03","JBB","HEPH","18288","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Nóbrega, MGG",NA,NA,NA,"Jesus, FPR de","188","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Perto da Trilha Ecológica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2002","09","26","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"592","2020-10-01 14:20:33-03","JBB","HEPH","7576","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Ramos, AE",NA,NA,NA,"Oliveira, PEAM de","1576","Brasil","Goiás","Corumbá de Goiás","Distrito de Cocalzinho; Morro do Cabeludo","-48.8086013793945","-15.9236001968384",NA,NA,NA,"Levantamento do Santuario do Morro do Cabeludo.",NA,"1991","09","12","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,"41388","auto",NA,NA,NA
"593","2020-10-01 14:20:33-03","JBB","HEPH","10961","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Lima, IV; Martins, RC","1995","06","28","Lima, IV","601","Brasil","Goiás","Serranópolis","Fazenda Muquem (Prop.Fernando A.Costa)","-51.9622001647949","-18.3061008453369",NA,NA,NA,"Taxonômico",NA,"1994","12","21","Southern America",NA,NA,"Dicotyledon","Fabales","subvelutinum",NA,NA,NA,NA,"86936","auto",NA,NA,NA
"594","2020-10-01 14:20:33-03","JBB","HEPH","9085","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Iglesias, J de OV",NA,NA,NA,"Vieira, RF","993","Brasil","Minas Gerais","Morada Nova de Minas","acima do Serra Virgem da Fazenda Boa Vista, a 18km da Cidade","-45.3567008972168","-18.6044006347656",NA,NA,NA,NA,NA,"1991","11","12","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,"110","110","44039","auto",NA,NA,NA
"595","2020-10-01 14:20:33-03","JBB","HEPH","10345","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Nóbrega, MGG",NA,NA,NA,"Nóbrega, MGG","94","Brasil","Tocantins","Palmas","Serra do Lajeado Alto do Córrego Ubim e Cedro","-48.3602981567383","-10.2128000259399",NA,NA,NA,"CAP.de 13cm a 30 cm do solo.Esteril.2-5-2,3-19-2.",NA,"1994","05","26","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,NA,NA,"62375","auto",NA,NA,NA
"596","2020-10-01 14:20:33-03","JBB","HEPH","10305","S","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum rubiginosum","(Mart. ex Tul.) Benth.","Nóbrega, MGG",NA,NA,NA,"Nóbrega, MGG","54","Brasil","Tocantins","Palmas","Serra do Lajeado Fazenda do Sr. Lourival; Cor.Muntum,próximo aa encosta.","-48.3602981567383","-10.2128000259399",NA,NA,NA,"CAP de 33,0cm.Esteril.2-02-D=1-2-1.Transcecto.",NA,"1994","05","25","Southern America",NA,NA,"Dicotyledon","Fabales","rubiginosum",NA,NA,NA,NA,"62375","auto",NA,NA,NA
"597","2020-10-01 14:20:34-03","JBB","HEPH","4984","S","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima","Silva, LFG da",NA,NA,NA,"Fittkau, EJ","s.n.","Brasil","Amazonas",NA,"Parque Nacional do Xingu",NA,NA,NA,NA,NA,"Margem umida do Rio.",NA,"1965","09",NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-12-11 11:36:25-03","UFMG","BHCB","17278","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Pereira, BAS","1327","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","12","18","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-12-11 11:36:25-03","UFMG","BHCB","44240","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-12-11 11:36:25-03","UFMG","BHCB","44475","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-12-11 11:36:25-03","UFMG","BHCB","13721","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Teixeira, MCB; et al.","s.n.","Brasil","Minas Gerais","Bom Despacho",NA,"-45.2522010803223","-19.736400604248",NA,NA,NA,NA,NA,"1987","10",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"30831","auto",NA,NA,NA
