"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","eventTime","infraspecificEpithet","fieldNumber","individualCount"
"96","2019-11-21 14:40:19-03","UFJF","CESJ","20918","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","F.R.G. Salimena; Mfernandes","s.n.","1986","06","29","América do Sul","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,NA,"CESJ020918",NA,"auto","M. Sobral","Reserva Biológica Poço D'Anta",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 14:40:19-03","UFJF","CESJ","53526","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","F.S. Souza; J.H.C. Ribeiro","681","2009","05","30","América do Sul","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,"Arbusto escandente na borda de mata ciliar. Flores brancas e frutos castanho-avermelhado.","CESJ053526",NA,"auto","M. Sobral","Serra Negra, Fazenda Serra Negra",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:40:19-03","UFJF","CESJ","37366","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","S. Gouvêa","s.n.",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Santa Bárbara do Monte Verde","-43.7022018432617","-21.9591999053955","16174",NA,NA,"CESJ037366",NA,"auto","M. Sobral",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:40:19-03","UFJF","CESJ","25192","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida","O. Berg","R.C. Oliveira","s.n.","1990","07","08","América do Sul","Brasil","Minas Gerais","Conceição do Ibitipoca",NA,NA,NA,NA,"Na mata, nas margens do valo, pequena árvore de +/- 2m, muito fina.","CESJ025192",NA,NA,"M. Sobral",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-04-07 11:46:34-03","UFMS","CGMS","67734","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","G. Hatschbach; M. Hatschbach; O.S. Ribas; D. Willberg","70260","2000","02","15",NA,"Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Frutos pretos. Habitat: Cerrado, próximo à mata da base da serra. Habito: Pequena árvore.","CGMS1100693",NA,"auto","M. Sobral","Serra dos Pireneus. Fazenda Solar dos Pireneus.",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:36:35-03","UNICAMP","UEC","121523","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","bullata","Myrcia bullata","O.Berg","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; et al.","179","2001","04","16",NA,"Brazil","São Paulo","Itanhaém","-46.81825","-24.0475",NA,NA,"Arvoreta, ca. 3m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio.","UEC105238","UEC105238",NA,"Souza, MC","Parque Estadual da Serra do Mar, Núcleo Cucucutu.","30","100","2009","01","-46.81825","-24.0475",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:36:35-03","UNICAMP","UEC","185301","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM","181","2006","07","18",NA,"Brazil","São Paulo","Pindamonhangaba","-45.771389","-23.544167",NA,NA,"Arvoreta pequeno porte.","UEC011040","UEC011040",NA,"Sobral, MEG","Brasil, São Paulo, Município de Pindamonhangaba; Fazenda São Sebastião do Ribeirão Grande.","557","557","2007","06","-45.771389","-23.544167",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:36:35-03","UNICAMP","UEC","185300","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Ferreira, MI; Yamaki, HO; Silva, MJ; Souza, JSB; Leandro, DS; Diniz Filho, VJ","051","2006","10","12",NA,"Brazil","São Paulo","Guaratinguetá","-45.323611","-23.367778",NA,NA,"Árvore 2m alt.; Flores brancas; Frutos ovais vermelhos.","UEC011039","UEC011039",NA,"Sobral, MEG","Brasil; São Paulo; Município de Guaratinguetá; Fazenda Esperança.","539","539","2007","06","-45.323611","-23.367778",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:36:35-03","UNICAMP","UEC","53245","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Silva, AF; Capellari Jr, L","1534","1986","12","12",NA,"Brazil","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"Árvore de até 12m, frutos imaturos de verde a laranja-amarelo, casca carmim, lenho creme escuro, suber liso, folha de verde mais escuro e brilhante na face superior, planta com cheiro de cedrinho.","UEC115104","UEC115104",NA,NA,"Flora da Reserva Florestal da Boa Vista.",NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:36:35-03","UNICAMP","UEC","53246","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Silva, AF; Capellari Jr, L","1532","1986","12","12",NA,"Brazil","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"Árvore de até 15m, folhas verde mais escuro e brilhantes na face superior, casca marfim, lenho marfim de rápida oxidação, súber liso, planta com cheiro de cedrinha.","UEC115102","UEC115102",NA,NA,"Flora da Reserva Florestal da Boa Vista.",NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:36:35-03","UNICAMP","UEC","54369","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Silva, AF; Capellari Jr, L","1499","1986","11","19",NA,"Brazil","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"Árvore de até 7m, casca castanho-claro, lenho creme com rápida oxidação, súber áspero com fissuras superficiais, flores aromáticas branco-amareladas, folhas de bordas recurvados.","UEC115100","UEC115100",NA,NA,"Flora da Reserva Florestal da Boa Vista.",NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:36:35-03","UNICAMP","UEC","12176","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Joly, AB; Giulietti, AM; Menezes, NL; Windisch, PG","4543","1973","10","18",NA,"Brazil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","31264",NA,"Flores brancas. Arbusto 1,80m. estrada da Usina. (Tudo queimado)","UEC115105","UEC115105","auto","Kawasaki, ML","Ao longo da Rodovia Lagoa Santa- Conceição do Mato Dentro- Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:36:35-03","UNICAMP","UEC","69750","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Koch, I; et al.","26449","1992","06","11",NA,"Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363","21048",NA,"Arbusto de 2m, flores brancas.; Mata.","UEC115103","UEC115103","auto","Sobral, M","Estrada antiga de Campos do Jordão a Sto. Antônio dos Pinhais.",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:36:35-03","UNICAMP","UEC","77688","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","A.DC.","Sartori, A; et al.","s.n.","1992","06","11",NA,"Brazil","São Paulo","Santo Antônio do Pinhal","-45.6599998474121","-22.8199996948242","10885",NA,"Arbusto, flores brancas.","UEC060759","UEC060759","auto","Bünger, MO",NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-12-18 15:50:53-03","UFOP","OUPR","33240","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Bünger, M.O.; Cândido, E.S. & Scalon, V.R.","118","2009","12","09",NA,"Brasil","Minas Gerais","Ouro Preto","-43.490833","-20.337281",NA,NA,"Arbusto escandente ca. 2m, frutos imaturos atro-vináceos, frutos maduros negros com tricomas alvos.",NA,NA,NA,"Bünger, M.O.","Parque Estadual do Itacolomi, Trilha do Tesoureiro.","1322","1322","2009","12","-43.490833","-20.337281","09",NA,NA,NA,NA,NA,NA,NA
"111","2020-03-12 10:29:23-03","UFOP","OUPR","33997","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Veliz, C.D.B.","19","2018","11","17",NA,"Brasil","Minas Gerais","Ouro Preto","-43.514","-20.428972",NA,NA,"Arbusto, 1,5m. Frutos ovalados vermelhos. Floresta úmida atlântica",NA,NA,NA,"Veliz, C.D.B.","Parque Estadual do Itacolomi, Floresta ao lado do caminho de entrada do parque, 400 m da casa do pesquisador.","1340","1340","2019",NA,"-43.514","-20.428972",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-06 09:56:41-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Badini, J.","s.n.","1937",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,"Árvore, flor branca",NA,NA,NA,"Peron, M.V.","Terreno humido, rio acima",NA,NA,"1989","02",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"113","2019-12-18 15:50:53-03","UFOP","OUPR","24032","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Cândido, E.S.; Scalon, V.R.; Silva, J.L. & Angelis, C. de","186","2009","09","04",NA,"Brasil","Minas Gerais","Ouro Preto","-43.443611","-20.421917",NA,NA,"Arbusto, 1,5m. Botões florais creme, pétalas alvas, cálice esverdeado com tricomas ferrugíneos.",NA,NA,NA,"Bünger, M.O.","Parque Estadual do Itacolomi, Serrinha.",NA,NA,NA,NA,"-43.443611","-20.421917",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-06 09:56:41-03","UFOP","OUPR","22725","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Filho, W.H.; Ferreira, M.T.M. & Teixeira, R.N.C.","609","2008","11","08",NA,"Brasil","Minas Gerais","Barão de Cocais","-43.4872016906738","-19.94580078125","21378",NA,"Árvore, 7m",NA,NA,"auto","Santos, M.F.","Mina do Baú, Floresta estacional semidecidual em estágio médio de regeneração",NA,NA,"2010","11",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-06 09:56:41-03","UFOP","OUPR","25148","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Cândido, E.S.; Scalon, V.R.; Silva, J.L. & Ângelis, C. de","190","2009","09","04",NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793","33524",NA,"Arvoreta de 2,0m, flores alvas e aromáticas (cheiro adocicado), pedúnculo da inflorescência com base esverdeada e ápice vináceo",NA,NA,"auto","Bünger, M.O.","Parque Estadual do Itacolomi, Serrinha, mata",NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-06 09:56:41-03","UFOP","OUPR","26801","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Cândido, E.S.; Silva, J.L. & Freitas, G.P.P.","439","2010","05","14",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Arvoreta, 2,0m, Botões florais creme-esverdeados, indumento castanho nos ramos e inflorescência, aromática (cheiro adocicado)",NA,NA,"auto","Sobral, M.","Parque Estadual do Itacolomi, Estrada em direção ao Tesoureiro, campo ferruginoso",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-06 09:56:41-03","UFOP","OUPR","10772","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Oliveira, A.","s.n.","2000","04","14",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Arbusto, 2,10m, folhas pilosas",NA,NA,"auto","Santos, M.F.","Parque Estadual do Itacolomi, Fazenda do Manso",NA,NA,"2010","11",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-06 09:56:41-03","UFOP","OUPR","8329","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Castro, A.Z.","85","1999","10","02",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Arbusto de 2,5m, mata de galeria com estrato arbustivo e herbáceo, flores brancas",NA,NA,"auto","Santos, M.F.","Parque Estadual do Itacolomi, Mata depois do Baú, 500 metros à esquerda da estrada, 290° oeste",NA,NA,"2010","11",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"119","2020-03-12 10:29:23-03","UFOP","OUPR","34329","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Pedrosa, L.G.","1805","2019","08","03",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Arbusto escandente. Flores alvas. Capoeira.",NA,NA,"auto","Pedrosa, L.G.","Parque Estadual do Itacolomi, Saboeiro / Calais.",NA,NA,"2019","08",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-06 09:56:41-03","UFOP","OUPR","24032","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Cândido, E.S.; Scalon, V.R.; Silva, J.L. & Ângelis, C. de","186","2009","09","04",NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Arbusto, 1,5m, botões florais de cor creme, pétalas alvas, cálice esverdeado com tricomas ferrugíneos",NA,NA,"auto","Bünger, M.O.","Parque Estadual do Itacolomi, Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:03:32-03","FURB","FURB","462","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","73713","2002","08","21",NA,"Brasil","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445","30029",NA,"Carrascal.","FURB02528","FURB02528","auto","Sobral, M","Rodovia Grão Mogol a Cristália, próximo do Rio Soberbo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2014-10-14 15:57:00-03","BS","M","M-0136865","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0136865",NA,NA,NA,"Habitat in sylvis primaevis supra Serra do Mar. Provinciae Sebastianopolit.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","HOLOTYPE",NA,NA,NA,NA,NA
"123","2014-10-14 15:57:00-03","BS","M","M-0136842","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0136842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,NA,NA,NA,NA
"124","2014-10-14 15:57:00-03","BS","M","M-0136843","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0136843",NA,NA,NA,"e Brasilia",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"125","2014-10-14 15:57:00-03","BS","M","M-0136844","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Martius, C.F.P. von",NA,"1820","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0136844",NA,NA,NA,"Brasilia Provinc. Sebastianopol. in locis aridis Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,"21:00",NA,NA,NA
"126","2014-10-14 15:57:00-03","BS","M","M-0136845","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0136845",NA,NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"127","2014-10-14 15:57:00-03","BS","M","M-0136846","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0136846",NA,NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"128","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","849","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus grandifolia","Berg",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.533333","-19.866667",NA,NA,NA,"BOTUW000849",NA,NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,"grandifolia",NA,NA
"129","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","849","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus grandifolia","Berg",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.533333","-19.866667",NA,NA,NA,"BOTUW000849",NA,NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,"grandifolia",NA,NA
"130","2020-06-29 09:31:34-03","UFRRJ","RBR","36757","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","A. Puttemans","s.n.","1912","11","00",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524",NA,NA,"RBR00036757",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-29 09:31:34-03","UFRRJ","RBR","42395","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","L.F. Gonçalves","413","2017","04","24",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.124167","-22.490556",NA,NA,NA,"RBR00042395","RBR00042395",NA,"L.F. Gonçalves","Parque Nacional da Serra dos Órgãos. Trilha Uricanal. Parque Nacional da Serra dos Órgãos","1019","1019",NA,NA,"43º7'27''W","22º29'26''S",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-29 09:31:34-03","UFRRJ","RBR","42411","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","L.F. Gonçalves","420","2017","04","25",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.113611","-22.474167",NA,NA,NA,"RBR00042411","RBR00042411",NA,"L.F. Gonçalves","Parque Nacional da Serra dos Órgãos. Trilha do Alcobaça. Parque Nacional da Serra dos Órgãos","1504","1504",NA,NA,"43º6'49''W","22º28'27''S",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-29 09:31:34-03","UFRRJ","RBR","42412","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","L.F. Gonçalves","399","2017","03","26",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.093056","-22.461667",NA,NA,NA,"RBR00042412","RBR00042412",NA,"L.F. Gonçalves","Parque Nacional da Serra dos Órgãos. Trilha da Pedra do Ser. Parque Nacional da Serra dos Órgãos","1065","1065",NA,NA,"43º5'35''W","22º27'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:31:34-03","UFRRJ","RBR","42413","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","L.F. Gonçalves","276","2016","07","03",NA,"Brasil","Rio de Janeiro","Teresópolis","-43.005833","-22.444722",NA,NA,NA,"RBR00042413","RBR00042413",NA,"L.F. Gonçalves","Parque Nacional da Serra dos Órgãos. Base da Agulhinha do Beija Flor. Parque Nacional da Serra dos Órgãos","1462","1462",NA,NA,"43º0'21''W","22º26'41''S",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:31:34-03","UFRRJ","RBR","44712","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","J.S. Silva-Neto","345","1994","09","21",NA,"Brasil","Minas Gerais","Bocaina de Minas","-44.566667","-22.25",NA,NA,NA,"RBR00044712","RBR00044712",NA,"T. Fernandes","Estrada para o abrigo Macieira.","1350","1350","2018","08","44º34'W","22º15'S","24",NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:31:34-03","UFRRJ","RBR","45121","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","D.R. Couto; M.M. Moreira, T.T. Carrijo, M. Garbin","4134","2018","10","22",NA,"Brasil","Rio de Janeiro","Itatiaia","-44.610278","-22.4475",NA,NA,NA,"RBR00045121","RBR00045121",NA,"M.C. Souza","Parte Baixa. Parte Baixa. Margem da estrada, nas proximidades do Centro de Visitantes.","889","889","2019","10","44º36'37''W","22º26'51''S","16",NA,NA,NA,NA,NA,NA,NA
"137","2021-02-19 17:01:49-03","UFRRJ","RBR","55135","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","M.C. Souza","s.n.","2016","10","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.532778","-23.008611",NA,NA,NA,"RBR00055135",NA,NA,"M.C. Souza","Ilha de Guaratiba, Sítio do Horto Rio Verde",NA,NA,"2016","10","43º31'58''W","23º0'31''S","16",NA,NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:31:34-03","UFRRJ","RBR","36756","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","L.S. Leoni","1554","1991","05","01",NA,"Brasil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133","21913",NA,NA,"RBR00036756","RBR00036756","auto","G.M. Barroso","Serra da Grama, Sopé da Pedra-do-pato - 1200 m/m.s. - 20º44#?#S/ 42º28#?#W, Surge ao lado do Córrego, em área perturbada",NA,NA,"1992","02",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:37:10-03","MBM","MBM","178474","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Ferrari, J.M.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lafaiete",NA,NA,NA,NA,NA,"MBM178474","MBM178474",NA,"Ferrari, J.M.","Lafaiete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:37:10-03","MBM","MBM","418580","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","838","2018","10","01","Southern America","Brazil","Minas Gerais","Mariana","-43.42","-20.248333",NA,NA,"Árvore 3,5 m; flores alvas.; Vegetação Secundária Estágio Inicial","MBM418580",NA,NA,"Marinero, F.","Beira de Estrada","792","792","2019","04","-43.42","-20.248333","22",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:37:10-03","MBM","MBM","29512","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Sucre, D.","3459","1968","08","10","Southern America","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524",NA,NA,"MBM029512","MBM029512","auto","Braga, R.I.S.","Araras, base da Pedra Maria Comprida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:37:10-03","MBM","MBM","153672","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Mattos, J.","8718","1961","01","11","Southern America","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524",NA,NA,"MBM153672","MBM153672","auto","Silveira, N.","Secretário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:37:10-03","MBM","MBM","345973","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Krieger, L.","s.n.","1969","10","12","Southern America","Brazil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,"Árvore pequena, flores brancas","MBM345973","MBM345973","auto","Sobral, M.",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:37:10-03","MBM","MBM","193709","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Sucre, D.","5848","1986","03","13","Southern America","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524",NA,NA,"MBM193709","MBM193709","auto","Barroso, G.M.","Vale Bonsucesso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:37:14-03","MBM","MBM","199244","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida","O.Berg","Lombardi, J.A.","968","1995","09","30","Southern America","Brazil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592","16385",NA,NA,"MBM199244","MBM199244","auto","Kawasaki, M.L.","Parque Estadual da Serra do Brigadeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
