"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"263","2019-08-20 10:02:22-03","UNICAMP","UEC","26699","S","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Lopes, JLC","1979","06",NA,NA,"Brazil","São Paulo","Estrada Ubatuba - Parati, km 50.",NA,NA,"flor, Trepadeira. Flores brancas.","UEC026837","10154","Magnoliopsida",NA,"Mart.","Siqueira, JC","Ubatuba","-45.0699996948242","-23.4300003051758","UEC026837",NA,NA,"34265","auto",NA,"1982",NA,NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"264","2019-08-20 10:02:22-03","UNICAMP","UEC","26698","S","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Tamashiro, JY","1976","05","31",NA,"Brazil","São Paulo","Nativo da praia de Itamambuca em resting",NA,NA,"flor, Trepadeira de flores brancas, na ocasião secas.","UEC026839","2560","Magnoliopsida",NA,"Mart.","Siqueira, JC","Ubatuba","-45.0699996948242","-23.4300003051758","UEC026839",NA,NA,"34265","auto",NA,"1982",NA,NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"265","2019-11-19 14:04:22-03","UFRPE","PEUFR","38877","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","holosericea","Gomphrena holosericea","E. Melo; F. França; C. Correia; R. Ribeiro","1996","02","24",NA,"Brasil","Bahia","Morro das Tocas. Encosta do Inselberg.",NA,NA,"Arbusto escandente. Folhas discolores, face abaxial esbranquiçada com longos pelos brancos. Flor amarela.","PEUFR038877","1465",NA,NA,"(Mart.) Moq.","E. de Melo","Itatim","-39.766667","-12.766667",NA,"280","410",NA,NA,NA,"1999",NA,"39°46'00''W","12°46'00''S","08",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-19 14:04:22-03","UFRPE","PEUFR","42408","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","M.C. Tschá; A.P.S. Gomes; A. Laurênio; E. I. Silva","1995","09","16",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,"Subarbusto com cerca de 1,5m de altura. Inflorescência verde-esbranquiçada um pouco brilhosa.","PEUFR042408","258",NA,NA,"Mart.","L.M. Nascimento","Inajá","-38.570833","-8.6",NA,NA,NA,NA,NA,NA,"1997",NA,"38°34'15''W","08°36'00''S",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-19 14:04:22-03","UFRPE","PEUFR","41734","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","M.J.N. Rodal; M. Sales; E. Ferraz","1995","07","22",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,"Subarbusto com cerca de 80cm de altura. Flores esverdeadas com sépalas escariosas.","PEUFR041734","626",NA,NA,"Mart.","L.M. Nascimento","Inajá","-38.570833","-8.6",NA,"1000","1000",NA,NA,NA,"1997",NA,"38°34'15''W","08°36'00''S",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-19 14:04:22-03","UFRPE","PEUFR","41722","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","E.I.Silva; A.P.S.Gomes; A.Laurênio","1995","09","15",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,"Arbusto com ca. 1,10 m de alt.; inflorecência com botões esverdeados.","PEUFR041722","96",NA,NA,"Mart.","L.M. Nascimento","Inajá","-38.570833","-8.6",NA,NA,NA,NA,NA,NA,"1997",NA,"38°34'15''W","8°36'00''S",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-19 14:04:22-03","UFRPE","PEUFR","19293","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","A.P.S. Gomes; G. M. Souza; A. Laurênio; M. Oliveira","1995","03","09",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,"Subarbusto escandente com cerca de 1,5m de altura. Caule piloso. Folhas com pelos na parte dorsal. Inflorescência com flores amarelas.","PEUFR019293","8",NA,NA,"Mart.","L.M. Nascimento","Floresta/Inajá",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-19 14:04:22-03","UFRPE","PEUFR","19856","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","E. Inácio; M.J.N. Rodal; K. Andrade","1995","03","09",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,"Arbusto com cerca de 1,5m. Folhas pilosas apresentando brácteas esverdeadas. Sépalas verdes.","PEUFR019856","13",NA,NA,"Mart.","L.M. Nascimento","Floresta/Inajá",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-19 14:04:22-03","UFRPE","PEUFR","19917","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","M.C. Tschá; M. Sales; C. Zickel; M.J.N. Rodal; A.P.S. Gomes; A. Laurênio","1995","06","04",NA,"Brasil","Pernambuco","Reserva Biológica de Serra Negra",NA,NA,"Arbusto escandente. Flores com pétalas brancas.","PEUFR019917","113",NA,NA,"Mart.","L.M. Nascimento","Floresta/Inajá",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-19 14:04:22-03","UFRPE","PEUFR","39049","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","A. C. O. Silva; S.I. Silva","2003","06","30",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"PEUFR039049","14",NA,NA,"Mart.","A. C. O. Silva","São Caetano",NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"08","26",NA,NA,NA,NA,NA,NA
"273","2019-11-19 14:04:22-03","UFRPE","PEUFR","43335","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","A. M. S. Reis; K. A. Silva; E.L. Araújo","2002","06","21",NA,"Brasil","Pernambuco","Estação Experimental do IPA",NA,NA,"Inflorescência em forma de capítulo de cor branca.","PEUFR043335","16",NA,NA,"Mart.","E.L. Araújo; K. A. Silva","Caruaru","-35.920278","-8.231667",NA,"638","638",NA,NA,NA,NA,NA,"35°55'13''W","08°13'54''S",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-19 14:04:22-03","UFRPE","PEUFR","49457","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","G. T. Soldati; S. S. Sieber; R. F. Lucena; U. P. Albuquerque","2007","07","15",NA,"Brasil","Pernambuco","Mata próxima a Aldeia Ouricuri, Terra Indígena Fulni-ô",NA,NA,NA,"PEUFR049457","57",NA,NA,"Mart.","O. Cano","Águas Belas","-37.122097","-9.148692",NA,"354","354",NA,NA,NA,"2007",NA,"37°07'19,55''W","09°08'55,29''S","11","21",NA,NA,NA,NA,NA,NA
"275","2019-11-19 14:04:22-03","UFRPE","PEUFR","49471","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","G. T. Soldati; S. S. Sieber; R. F. Lucena; U. P. Albuquerque","2007","07","16",NA,"Brasil","Pernambuco","Mata próxima a Aldeia Ouricuri, Terra Indígena Fulni-ô",NA,NA,NA,"PEUFR049471","74",NA,NA,"Mart.","G. T. Soldati","Águas Belas","-37.122306","-9.150736",NA,"350","350",NA,NA,NA,"2008",NA,"37°7'20,30''W","09°9'2,65''S","03","05",NA,NA,NA,NA,NA,NA
"276","2019-11-19 14:04:22-03","UFRPE","PEUFR","49565","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","G. T. Soldati; S. S. Sieber; R. F. Lucena; U. P. Albuquerque","2007","09","24",NA,"Brasil","Pernambuco","Aldeia Sede",NA,NA,NA,"PEUFR049565","240",NA,NA,"Mart.","G. T. Soldati","Águas Belas","-37.127306","-9.141944",NA,"375","375",NA,NA,NA,"2008",NA,"37°07'38.3''W","09°08'31''S","03","05",NA,NA,NA,NA,NA,NA
"277","2019-11-19 14:04:22-03","UFRPE","PEUFR","43567","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","K. C. Costa; M.J.N. Rodal; A. C. B. Lins-e-Silva","2001","04","09",NA,"Brasil","Pernambuco","Fazenda Rabeca/Cavalo Morto",NA,NA,"Subarbusto escandente. Flores de cor amarela. Ocasional.","PEUFR043567","261",NA,NA,"Mart.","L. M. Pessoa","Betânia/Floresta","-38.206111","-8.289639",NA,"545","545",NA,NA,NA,"2006",NA,"38°12'22''W","08°17'22,7''S","03","08",NA,NA,NA,NA,NA,NA
"278","2019-11-19 14:04:22-03","UFRPE","PEUFR","44857","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","C. H. de M. Fernandes","2002","06","01",NA,"Brasil","Pernambuco","Rabeca",NA,NA,"Trepadeira. Folhas maduras, compelos alvos na face dorsal. Em plena floração; pétalas verdes claras; anteras amarelas. Sem fruto.","PEUFR044857","120",NA,NA,"Mart.","M.J. Silva; L. M. Pessoa","Betânia/Floresta","-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,"2001",NA,"34°57'01''W","08°00'46''S","01","16",NA,NA,NA,NA,NA,NA
"279","2019-11-19 14:04:22-03","UFRPE","PEUFR","44858","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","K. C. Costa","2002","03","23",NA,"Brasil","Pernambuco","Rabeca",NA,NA,"Folhas novas, maduras. Em plena floração, presença de botão; flores alvas. Sem fruto.","PEUFR044858","358",NA,NA,"Mart.","L. M. Pessoa","Betânia/Floresta","-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA,NA,"34°57'01''W","08°00'46''S",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-19 14:04:22-03","UFRPE","PEUFR","5597","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","E. P. Heringer; D. de A. Lima; J. de P. L. Sobrinho; A. C. Sarmento","1971","04","17",NA,"Brasil","Pernambuco",NA,NA,NA,"Trepadeira sobre pequenas árvores. Flores amarelas; brácteas esverdeadas.","PEUFR005597",NA,NA,NA,"Mart.","D. Brasil","Serra Talhada/Petrolina",NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,"08","14",NA,NA,NA,NA,NA,NA
"281","2019-11-19 14:04:22-03","UFRPE","PEUFR","50135","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","2009","04","25",NA,"Brasil","Ceará","Caatinga",NA,NA,"Erva.","PEUFR050135","135",NA,NA,"Mart.","E.M.N. Ferraz","Milagres","-38.9455986022949","-7.31333017349243",NA,NA,NA,"26342","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-19 14:04:22-03","UFRPE","PEUFR","50169","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","2010","01","20",NA,"Brasil","Paraíba",NA,NA,NA,"Erva. Floração.","PEUFR050169","2",NA,NA,"Mart.","E.M.N. Ferraz","Coremas","-37.94580078125","-7.01444005966187",NA,NA,NA,"19767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-19 14:04:22-03","UFRPE","PEUFR","1797","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","L. P. Félix; A.M. Miranda","1994","07","08",NA,"Brasil","Paraíba",NA,NA,NA,"Trepadeira. Ramos jovens verde-acinzentados. Folhas abaxialmente mais claras, prateadas. Flores verde-alvacentas.","PEUFR001797","6550",NA,NA,"Mart.","M. B. Costa e Silva","Pocinhos","-36.0611000061035","-7.07667016983032",NA,NA,NA,"22331","auto",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-19 14:04:22-03","UFRPE","PEUFR","50095","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","2009","01","14",NA,"Brasil","Paraíba","Caatinga",NA,NA,"Erva. Floração.","PEUFR050095","58",NA,NA,"Mart.","E.M.N. Ferraz","São José de Piranhas","-38.5018997192383","-7.12056016921997",NA,NA,NA,"23684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-19 14:04:22-03","UFRPE","PEUFR","17006","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","M. B. Costa e Silva","1994","08","17",NA,"Brasil","Pernambuco",NA,NA,NA,"Arbusto. Ramificações saindo do nó. Folhas opostas. Flores cor creme.","PEUFR017006","235",NA,NA,"Mart.","M. B. Costa e Silva","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,NA,"87756","auto",NA,"1994",NA,NA,NA,"08","17",NA,NA,NA,NA,NA,NA
"286","2019-11-19 14:04:22-03","UFRPE","PEUFR","53718","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","D. Burgos","2000","09","03",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"PEUFR053718","19",NA,NA,"Mart.","A.M.S.Reis","Iati","-36.8460998535156","-9.04582977294922",NA,NA,NA,"38951","auto",NA,"2004",NA,NA,NA,"08","09",NA,NA,NA,NA,NA,NA
"287","2019-11-19 14:04:22-03","UFRPE","PEUFR","20206","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","M.J.N. Rodal; M.F. Sales; E. Ferraz","1995","07","22",NA,"Brasil","Pernambuco","Estrada Ibimirim-Petrolândia",NA,NA,"Subarbusto com 0,8m. Inflorescência esverdeada; sépalas escariosas.","PEUFR020206","626",NA,NA,"Mart.","L.M. Nascimento","Ibimirim","-37.690299987793","-8.54055976867676",NA,NA,NA,"45154","auto",NA,"1998",NA,NA,NA,"04","28",NA,NA,NA,NA,NA,NA
"288","2019-11-19 14:04:22-03","UFRPE","PEUFR","22002","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","D. S. Pimentel; M.C. Tschá; A.P.S. Gomes","1996","02","16",NA,"Brasil","Pernambuco","Fazenda Mandacaru",NA,NA,"Planta cerca de 1,5m. Cálice verde limão; corola amarelo ouro.","PEUFR022002","14",NA,NA,"Mart.","L.M. Nascimento","Ibimirim","-37.690299987793","-8.54055976867676",NA,NA,NA,"45154","auto",NA,"1998",NA,NA,NA,"04","28",NA,NA,NA,NA,NA,NA
"289","2019-11-19 14:04:22-03","UFRPE","PEUFR","5144","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","E. P. Heringer; D. de A. Lima; J. de P. L. Sobrinho; A. C. Sarmento","1971","05","04",NA,"Brasil","Pernambuco","Margem da estrada Lagoa-Ouricuri",NA,NA,"Subescandente sobre árvore de 4-5m. Inflorescência amarelo-palha.","PEUFR005144",NA,NA,NA,"Mart.","D. Brasil","Ouricuri","-40.0816993713379","-7.88250017166138",NA,NA,NA,"56078","auto",NA,"1971",NA,NA,NA,"08","18",NA,NA,NA,NA,NA,NA
"290","2019-11-19 14:04:22-03","UFRPE","PEUFR","7693","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","T. Ramos; R. Mansur; R. Lyra; C. Miranda","1984","05","04",NA,"Brasil","Pernambuco","Estação Experimental do IPA",NA,NA,"Subarbusto mais ou menos 60cm. Flores brancas.","PEUFR007693","31",NA,NA,"Mart.",NA,"Serra Talhada","-38.2983016967773","-7.99194002151489",NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-07-04 17:57:57-03","UFPB","JPB","23840","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","09","23","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"29","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-04 17:57:57-03","UFPB","JPB","23839","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","11","04","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"41","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-06-29 23:03:16-03","UFPB","JPB","20013","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF; et al.","1993","10","31","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"2361","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-04 17:57:57-03","UFPB","JPB","23841","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","11","04","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"45","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-06-25 21:38:10-03","UFPB","JPB","18408","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF","1990","06","30","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"1273","Angiosperma","Dicotyledon","Mart.",NA,"Campina Grande","-35.881111","-7.230833",NA,"551","551",NA,NA,NA,NA,NA,"-35.881111","-7.230833",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-06-25 21:38:10-03","UFPB","JPB","18986","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF","1990","06","30","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"1273","Angiosperma","Dicotyledon","Mart.",NA,"Campina Grande","-35.881111","-7.230833",NA,"551","551",NA,NA,NA,NA,NA,"-35.881111","-7.230833",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-04-22 16:17:06-03","UFPB","JPB","1981-1","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Moraes","1900","01","01","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"JPB1981","Angiosperma","Dicotyledon","Mart.",NA,"Pocinhos","-36.061111","-7.076944",NA,"646","646",NA,NA,NA,NA,NA,"-36.061111","-7.076944",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-06-29 23:03:16-03","UFPB","JPB","20012","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF; et al.","1993","07","29","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"2197","Angiosperma","Dicotyledon","Mart.",NA,"Cabaceiras","-36.287222","-7.489167",NA,"388","388",NA,NA,NA,NA,NA,"-36.287222","-7.489167",NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-06-30 21:03:07-03","UFPB","JPB","20309","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF; et al.","1993","06","23","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"2088","Angiosperma","Dicotyledon","Mart.",NA,"Cabaceiras","-36.287222","-7.489167",NA,"388","388",NA,NA,NA,NA,NA,"-36.287222","-7.489167",NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-04 17:57:57-03","UFPB","JPB","23842","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","11","04","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"42","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-04 17:57:57-03","UFPB","JPB","23843","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","11","04","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"44","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-04 17:57:57-03","UFPB","JPB","23844","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","11","04","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"43","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-06-30 21:03:07-03","UFPB","JPB","21330","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF; et al.","1994","06","29","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"3093","Angiosperma","Dicotyledon","Mart.",NA,"Cabaceiras","-36.287222","-7.489167",NA,"388","388",NA,NA,NA,NA,NA,"-36.287222","-7.489167",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-07-04 17:57:57-03","UFPB","JPB","23679","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Agra, MF; et al.","1995","06","23","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"3368","Angiosperma","Dicotyledon","Mart.",NA,"Campina Grande","-35.881111","-7.230833",NA,"551","551",NA,NA,NA,NA,NA,"-35.881111","-7.230833",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-04-22 16:17:06-03","UFPB","JPB","29485","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Barbosa, MR; Lima, IB; Cunha, JP; Quirino, ZG","2002","04","11","Southern America","Brasil","Paraíba","Estação Ecológica São João do Cariri, Caatinga Arbustiva.",NA,NA,"; DESC: Planta parasita sobre a copa de árvore, folha com pilosidade prateada no dorso, parece parasitar sempre a mesma planta.",NA,"2337","Angiosperma","Dicotyledon","Mart.","Pessoa, MC","São João do Cariri","-36.5325","-7.358056",NA,"518","518",NA,NA,NA,"2002",NA,"-36.5325","-7.358056","09","01",NA,NA,NA,NA,NA,NA
"306","2020-07-04 17:57:57-03","UFPB","JPB","23846","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","09","03","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"30","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-04 17:57:57-03","UFPB","JPB","23847","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","09","23","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"31","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-04 17:57:57-03","UFPB","JPB","23845","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Aguiar, CML","1993","11","04","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"46","Angiosperma","Dicotyledon","Mart.",NA,"São João do Cariri","-36.272222","-7.390833",NA,"458","458",NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-04-22 16:17:06-03","UFPB","JPB","44381","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Gadelha Neto, PC; Lourenço, CEL","2009","05","14","Southern America","Brasil","Paraíba","Substrato argiloso",NA,NA,"; HABITAT: Mata Ciliar; DESC: Arbusto escandente. Folhas simples, opostas, discolores, vilosa. Inflorescência terminal glomeruliformes, congestas. Flores brancas.",NA,"2602","Angiosperma","Dicotyledon","Mart.",NA,"Queimadas","-35.898333","-7.358333",NA,"450","450",NA,NA,NA,NA,NA,"-35.898333","-7.358333",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-04-22 16:17:06-03","UFPB","JPB","55521","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Pinheiro, K","2008","10","24","Southern America","Brasil","Pernambuco","Solo litólico com drenagem, Sipaúba.",NA,NA,"; HABITAT: Caatinga.; DESC: Trepadeira densamente pilosa; flores brancas.","JPB0055521","1211","Angiosperma","Dicotyledon","Mart.","Pinheiro, K","Mirandiba","-38.793333","-8.049167",NA,"517","517",NA,NA,NA,"2009",NA,"-38.793333","-8.049167","01","06",NA,NA,NA,NA,NA,NA
"311","2020-04-22 16:17:06-03","UFPB","JPB","55525","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Pinheiro, K","2008","10","26","Southern America","Brasil","Pernambuco","Solo bruno não cálcio, área de topo. Várzea do Tiro.",NA,NA,"; HABITAT: Caatinga.; DESC: Arbusto decumbente de flor amarela.","JPB0055525","1243","Angiosperma","Dicotyledon","Mart.","Pinheiro, K","Mirandiba","-38.776111","-8.080833",NA,"515","515",NA,NA,NA,"2009",NA,"-38.776111","-8.080833","01","06",NA,NA,NA,NA,NA,NA
"312","2020-04-22 16:17:06-03","UFPB","JPB","58558","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","vaga","Gomphrena vaga","Vieira, LAF","2011","01","27","Southern America","Brasil","Paraíba","RPPN Fazenda Almas",NA,NA,"; HABITAT: Caatinga; DESC: Erva, ca de 50 cm de altura, flor amarela","JPB0058558","70","Angiosperma","Dicotyledon","Mart.","Queiroz, RT; Vieira, LAF","São José dos Cordeiros","-36.898222","-7.470556",NA,"600","600",NA,NA,NA,"2014",NA,"-36.898222","-7.470556","09",NA,NA,NA,NA,NA,NA,NA
