"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"332","2021-03-01 16:32:58-03","UNICAMP","UEC","142744","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Destefani, ACC; Lima, RAF; Vosgueritchian, SB; Jacovac, ACC; Campos-Filho, EM","2005","03","22","Brazil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo. Trilha do Araçá. Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradada com afloramento de calcário. 400mmsm","-48.400278","-24.639444","-48.400278","-24.639444","UEC079884","UEC079884",NA,NA,NA,NA,"28",NA,NA,"Arvoreta com 4 m de altura; flores de pétalas de coloração branca e frutos vrmelhos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-01 16:32:58-03","UNICAMP","UEC","151652","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Costa, ACM","2009","09","18","Brazil","São Paulo","Valinhos","Clube de Campo Valihos, mata ciliar 955 msm.","-46.931944","-22.956667","-46.931944","-22.956667","UEC092823","UEC092823","Tamashiro, JY","2012","03","24","228",NA,NA,"Arbusto escandente ca. 3m, flores melíferas brancas e verde-claro, interior da mata, entre as rochas de granito.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 16:32:58-03","UNICAMP","UEC","151312","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Torres, RB; Figueiredo, N","1988",NA,NA,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.602119","-23.698839","-48.602119","-23.698839",NA,NA,"Tamashiro, JY","1988",NA,NA,"P93",NA,NA,"Arbusto escandente 6 m. Interior da mata. Flores brancas. Espora de galo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 16:32:58-03","UNICAMP","UEC","151317","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Torres, RB; Figueiredo, N; Oliveira, AR","1986","10","30","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba.&nf;Mata secundária. 624 - msm.","-48.602119","-23.698839","-48.602119","-23.698839","UEC079917","UEC079917","Tamashiro, JY",NA,NA,NA,"68",NA,NA,"Arvoreta 2,5m. Interior da Mata. Flores cremes. Remédio para dor de barriga. Espora de galo salta-martin",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-01 16:32:58-03","UNICAMP","UEC","151310","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Torres, RB; Figueiredo, N; Oliveira, AR","1987","10","09","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba.&nf;Mata secundária. 624 - msm.","-48.602119","-23.698839","-48.602119","-23.698839","UEC079920","UEC079920","Tamashiro, JY",NA,NA,NA,"300",NA,NA,"Arbusto escandente 6 m. Interior da Mata. Flores brancas.&nf;Espora de Galo",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-08-20 10:16:58-03","UNICAMP","UEC","168552","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Melis, JV","2007","01","23","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J.","-45.084167","-23.365556","-45.084167","-23.365556","UEC035320","UEC035320","Melis, JV","2008","01",NA,"129","358","395",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-08-20 10:16:58-03","UNICAMP","UEC","168552","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Melis, J van","2007","01","23","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, parcela J, 358-395msm.","-45.084167","-23.365556","-45.084167","-23.365556","UEC035320","UEC035320","Melis, J van",NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-01 16:32:58-03","UNICAMP","UEC","151312","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Torres, RB; Figueiredo, N","1988",NA,NA,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba.&nf;Mata secundária. 624 - msm.","-48.602119","-23.698839","-48.602119","-23.698839","UEC079919","UEC079919","Tamashiro, JY",NA,NA,NA,"P93",NA,NA,"Arbusto escandente 6 m. Interior da mata. Flores Brancas. Espora de Galo",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 16:32:58-03","UNICAMP","UEC","188330","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Stival-Santos, A; Schmit, J; Silveira, S","2009","05","12","Brazil","Santa Catarina","Palma Sola","Prigo.","-53.301667","-26.432778","-53.301667","-26.432778","UEC118619","UEC118619","Stival-Santos, A","2009","05","12","684","849","849","Arbusto. Fruto vermelho.; Floresta ombrófila Densa; Estágio Avançado.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-01 16:32:58-03","UNICAMP","UEC","151313","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Torres, RB; Figueiredo, N; Oliveira, AR","1987","06","08","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba.&nf;Mata secundária. 624 - msm.","-48.602119","-23.698839","-48.602119","-23.698839","UEC079918","UEC079918","Tamashiro, JY",NA,NA,NA,"220",NA,NA,"Arbusto escandente 4 m. Interior da ata. Frutos Jovens, verdes. Salta-martin, espora de galo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-01 16:32:58-03","UNICAMP","UEC","26186","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Tamashiro, JY; Martins, FR","1981","10","29","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889","-46.564722","-21.838889","UEC079922","UEC079922",NA,NA,NA,NA,"1625",NA,NA,"Arvoreta 4m, flores branco-esverdeadas, cálice verde. N.V. Salta-Martim.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-01 16:32:59-03","UNICAMP","UEC","62411","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Bernacci, LC","1989","08","16","Brazil","São Paulo",NA,"Fazenda São Vicente. Mata.",NA,NA,NA,NA,"UEC079904","UEC079904",NA,NA,NA,NA,"24471",NA,NA,"Arbusto escandente ca. 3m alt. Frutos maduros vermelhos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-01 16:32:59-03","UNICAMP","UEC","9290","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Silva, AF; Muller, C; Yamamoto, K; Stubblebine, MT","1978","11","23","Brazil","São Paulo","Vinhedo","Ca. 3 Km da Estação de Tratamento de Aguás de Valinhos - Sítio Caragoatá.","-46.974722","-23.004722","-46.974722","-23.004722","UEC079906","UEC079906",NA,NA,NA,NA,"8897",NA,NA,"Trepadeira com frutos verdes; em mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-01 16:32:58-03","UNICAMP","UEC","128335","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Meireles, LD","2002","10","21","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"UEC038770","UEC038770","Meireles, LD","2003","01",NA,"1223",NA,NA,"Arbusto, 1,5m, flores creme-esverdeadas, sub-bosque da mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"346","2019-08-20 10:16:58-03","UNICAMP","UEC","128333","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Meireles, LD","2002","12","21","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Mista","-46.1446990966797","-22.7553005218506",NA,NA,"UEC038767","UEC038767",NA,NA,NA,NA,"1221",NA,NA,"Árvoreta, 2,20m, flores creme-esverdeada, sub-bosque.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"347","2021-03-01 16:32:58-03","UNICAMP","UEC","158622","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Yamamoto, LF","2003","03","05","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,"UEC013613","UEC013613","Yamamoto, LF",NA,NA,NA,"1145",NA,NA,"Fruto verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"348","2021-03-01 16:32:58-03","UNICAMP","UEC","158623","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Yamamoto, LF","2002","10","10","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada.","-46.3182983398438","-22.854700088501",NA,NA,"UEC013616","UEC013616","Yamamoto, LF",NA,NA,NA,"746","1280","1280","1.5 m. Flor verde/creme, longos espinhos no tronco, botão verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"349","2021-03-01 16:32:58-03","UNICAMP","UEC","158624","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Yamamoto, LF","2002","10","03","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada. 1280- msm","-46.3182983398438","-22.854700088501",NA,NA,"UEC013615","UEC013615","Yamamoto, LF",NA,NA,NA,"709",NA,NA,"2 m. Flor creme/esverdeada.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"350","2021-03-01 16:32:58-03","UNICAMP","UEC","109175","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Kinupp, VF; Medri, C; Francisco, EM","1997","05","12","Brazil","Paraná","Cambé","Parque Municipal Danziger Hof.","-51.2783012390137","-23.2758007049561",NA,NA,"UEC079914","UEC079914","Vieira, AOS",NA,NA,NA,"483",NA,NA,"Árvore 5m altura; frutos maduros laranjas e globosos, planta armada. Mata ciliar.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA
"351","2021-03-01 16:32:59-03","UNICAMP","UEC","9293","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G; Pelanda, P","1974","10","10","Brazil","Paraná","Catanduvas","Barra do Guarani","-53.1567001342773","-25.2031002044678",NA,NA,"UEC079869","UEC079869","Krukoff, BA",NA,NA,NA,"35135",NA,NA,"Arbusto flor creme, da mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23657","auto",NA,NA,NA,NA,NA
"352","2021-03-01 16:32:59-03","UNICAMP","UEC","9294","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G","1977","03","29","Brazil","Paraná","Catanduvas","Ibema.","-53.1567001342773","-25.2031002044678",NA,NA,"UEC079890","UEC079890","Hatschbach, G",NA,NA,NA,"39865",NA,NA,"Arbusto 3m, fruto amarelo. Araucarieto.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23657","auto",NA,NA,NA,NA,NA
"353","2021-03-01 16:32:58-03","UNICAMP","UEC","20819","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G","1975","10","31","Brazil","Paraná","Curitiba","Uberaba de Baixo.","-49.2731018066406","-25.4277992248535",NA,NA,"UEC079923","UEC079923","Hatschbach, G",NA,NA,NA,"37368",NA,NA,"Trepadeira flor esverdeada, mata de galeria.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"354","2021-03-01 16:32:58-03","UNICAMP","UEC","20810","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G","1977","10","27","Brazil","Paraná","Curitiba","Uberba de baixo.","-49.2731018066406","-25.4277992248535",NA,NA,"UEC079921","UEC079921","Hatschbach, G",NA,NA,NA,"40265",NA,NA,"Arbusto agressivo, 2m, flore creme; capão.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"355","2021-03-01 16:32:58-03","UNICAMP","UEC","089320","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Mikich, SB","1996","10","17","Brazil","Paraná","Fênix","Parque estadual Vila Rica.","-51.9791984558105","-23.9160995483398",NA,NA,"UEC079916","UEC079916","Silva, SM",NA,NA,NA,"30226",NA,NA,"Liana de Flores brancas, em floresta. (liana E 02)",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"356","2021-03-01 16:32:58-03","UNICAMP","UEC","179517","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Amadeo, RM; et al.","2013","09","22","Brazil","Paraná","Iretama","Vegetação ciliar do Rio Muquilão.","-52.1058006286621","-24.423900604248",NA,NA,"UEC099190","UEC099190","Caxambu, MG","2013","10","14","s.n.",NA,NA,"Arvoreta ca.2m, semi-ciófila. Flores esverdeadas. Fruto maduro avermelhado.; Relevo: ondulado. Vegetação: Floresta Estacional Semidecidual Aluvial.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"27581","auto",NA,NA,NA,NA,NA
"357","2021-03-01 16:32:59-03","UNICAMP","UEC","9295","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G; Guimarães, O","1970","11","18","Brazil","Paraná","Jaguariaíva","Rio Samambaia.","-49.7057991027832","-24.2511005401611",NA,NA,"UEC079889","UEC079889","Krukoff, BA",NA,NA,NA,"976",NA,NA,"Arbusto 3m, flor creme, interior capão.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"358","2021-03-01 16:32:58-03","UNICAMP","UEC","21573","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G; Haas, H","1967","06","18","Brazil","Paraná","Medianeira","Jardinópolis","-54.0938987731934","-25.2952995300293",NA,NA,"UEC079915","UEC079915","Hatschbach, G",NA,NA,NA,"16581",NA,NA,"Arvoreta com 15 cm de diametro e 5 m de alt. Fruto alaranjado, mata pluvial.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17581","auto",NA,NA,NA,NA,NA
"359","2021-03-01 16:32:59-03","UNICAMP","UEC","9292","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Hatschbach, G","1974","12","13","Brazil","Paraná","Morretes","Ilha do malha.","-48.834400177002","-25.476900100708",NA,NA,"UEC079872","UEC079872","Krukoff, BA",NA,NA,NA,"76",NA,NA,"Trepadeira lenhosa, flor creme, margens rio.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"360","2021-03-01 16:32:58-03","UNICAMP","UEC","081714","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Jarenkow, JA","1991","10","25","Brazil","Rio Grande do Sul","Maratá","Ca. de 30 Km de Brochier , em direção a Poço das Antas.","-51.5539016723633","-29.548900604248",NA,NA,"UEC079880","UEC079880","Jarenkow, JA",NA,NA,NA,"1904",NA,NA,"Arbusto apoiante, em borda de mata. Flores com perianto verde-amarelado; aromáticas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"8695","auto",NA,NA,NA,NA,NA
"361","2021-03-01 16:32:58-03","UNICAMP","UEC","55625","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Meira Neto, JAA; Martins, E; Siqueira, MF","1990","08","02","Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara - cerrado.","-49.238899230957","-22.8805999755859",NA,NA,"UEC079910","UEC079910","Meira Neto, JAA",NA,NA,NA,"704",NA,NA,"Arbusto escandente, frutos avermelhdos, na transição cerrado mata ciliar.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA
"362","2021-03-01 16:32:58-03","UNICAMP","UEC","59138","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","1988","04","18","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"UEC079874","UEC079874",NA,NA,NA,NA,"21477",NA,NA,"Arbusto escandente com 1,3m de altrura, frutos alaranjados.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"363","2021-03-01 16:32:58-03","UNICAMP","UEC","59135","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Meira Neto, JAA; Grombone-Guaratini, MT; Bernacci, LC","1988","06","07","Brazil","São Paulo","Atibaia","Pico da Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,"UEC079888","UEC079888",NA,NA,NA,NA,"21485",NA,NA,"Arbusto com 2,0 metros, fruto maduro alaranjado.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"364","2021-03-01 16:32:58-03","UNICAMP","UEC","54940","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Grombone-Guaratini, MT; Bernacci, LC; Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY","1987","06","03","Brazil","São Paulo","Atibaia","Pico da Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,"UEC079887","UEC079887",NA,NA,NA,NA,"21199",NA,NA,"Árvore com 4 m, frutos maduros alaranjados, imaturos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"365","2021-03-01 16:32:58-03","UNICAMP","UEC","076393","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Miyagi, PH; Souza, VC; Souza, JP; Scalon, VR","1995","05","27","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé - Bom sucesso de Itararó.&nf;Descida da Serra.","-49.1399993896484","-24.3099994659424",NA,NA,"UEC079885","UEC079885","Souza, VC",NA,NA,NA,"623",NA,NA,"Árvore, ca. 8m alt.; frutos alaranjados.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA
"366","2021-03-01 16:32:58-03","UNICAMP","UEC","136927","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Santos, K","1996","10","22","Brazil","São Paulo","Campinas","Sub-distrito de Souzas. Floresta estacional semidecidual.","-47.060001373291","-22.8999996185303",NA,NA,"UEC079879","UEC079879","Santim, D",NA,NA,NA,"130",NA,NA,"Beira do Riacho. Arbusto, 2m de altura, PAP 14cm. Flores brancas e frutos avermelhados.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"367","2021-03-01 16:32:58-03","UNICAMP","UEC","113089","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Cavalcanti, DC","1996","03","23","Brazil","São Paulo","Guaratinguetá","reserva Florestal da Escola de Especialistas de Aeronáutica _ EEAR.&nf;Mata de planalto.","-45.189998626709","-22.8099994659424",NA,NA,"UEC079925","UEC079925",NA,NA,NA,NA,"315",NA,NA,"Árvore ca. 6m, frutos verdes e alaranjados, espinhos nos ramos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA
"368","2021-03-01 16:32:59-03","UNICAMP","UEC","67577","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Tamashiro, JY; Galvão, JC","1994","02","05","Brazil","São Paulo","Itirapina","Cerrado da FEPASA.","-47.8199996948242","-22.25",NA,NA,"UEC079902","UEC079902",NA,NA,NA,NA,"T424",NA,NA,"Arbusto de 2., frutos imaturos de cor verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"369","2021-03-01 16:32:59-03","UNICAMP","UEC","59238","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Leitão Filho, HF; Rodrigues, RR","1990","02","10","Brazil","São Paulo","Itirapina","Cerrado de estação experimental.","-47.8199996948242","-22.25",NA,NA,"UEC079875","UEC079875","Zappi, DC",NA,NA,NA,"23160",NA,NA,"Arvoreta até 6m; flores em botão.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"370","2021-03-01 16:32:58-03","UNICAMP","UEC","26931","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K","1981","11","07","Brazil","São Paulo","Jundiaí","Nativo em mata na Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,"UEC079907","UEC079907",NA,NA,NA,NA,"13109",NA,NA,"Arbusto de 4m, flores jovens esverdeadas. Rhamnaceae.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"371","2021-03-01 16:32:58-03","UNICAMP","UEC","077901","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Durigan, G","1991","05","24","Brazil","São Paulo","Marília","Estação Experimental de Marilia, mata ciliar.","-49.939998626709","-22.2099990844727",NA,NA,"UEC079886","UEC079886",NA,NA,NA,NA,"30741",NA,NA,"Arbusto decumbente, frutos alaranjados.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA
"372","2021-03-01 16:32:58-03","UNICAMP","UEC","081174","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Catharino, ELM","1987","08","09","Brazil","São Paulo","Piracicaba","Mata da Pedreira, ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,NA,"UEC079913","UEC079913","Catharino, ELM",NA,NA,NA,"1182",NA,NA,"Arbusto escandente, cerca de 1,5m área em regeneração. Frutos vermelhos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"373","2021-03-01 16:32:58-03","UNICAMP","UEC","34655","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Bertoni, JEA","1979","08","30","Brazil","São Paulo","Porto Ferreira","Reserva Estadual de P.F. em mata.","-47.4700012207031","-21.8500003814697",NA,NA,"UEC079909","UEC079909",NA,NA,NA,NA,"10631",NA,NA,"Árvore até 8m, com folhas novas e flores esverdeadas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA
"374","2021-03-01 16:32:59-03","UNICAMP","UEC","9296","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Sakane, M","1977","10","21","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,"UEC079911","UEC079911",NA,NA,NA,NA,"s.n.",NA,NA,"Arbustos escandente; sobe uma árvore de 3m de alt. Flores esverdeadas com pelos na fauce da corola.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"375","2021-03-01 16:32:58-03","UNICAMP","UEC","116286","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Foster, W; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo, I","2000","04","22","Brazil","São Paulo","São Sebastião","Praia Barra do Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento. 30 m.s.m. Floresta Ombrófila Densa de Terras Baixas - Restinga.","-45.4099998474121","-23.7600002288818",NA,NA,"UEC079924","UEC079924","Peroni, N",NA,NA,NA,"290",NA,NA,"Liana; Frutos laranja. Interior da Restinga paludosa.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"376","2019-11-19 14:08:13-03","UFRPE","PEUFR","838","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","B. Pickel","1941","10","23","Brasil","São Paulo","Capital","Chácara dos Morrinhos",NA,NA,NA,NA,"PEUFR000838",NA,"L.B. Sm.","1952","01",NA,"5453",NA,NA,"Cipó, de flores verde-amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-19 14:08:13-03","UFRPE","PEUFR","34514","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","K.F. Kinupp; C. Medri; E.M. Francisco","1997","08","01","Brasil","Paraná","Cambé","Parque Municipal Danziger Rof","-51.2783012390137","-23.2758007049561",NA,NA,"PEUFR034514",NA,"M.C. Dias","1998",NA,NA,"700",NA,NA,"Arvoreta 2,5m alt.; frutos iamturos verdes e maduros vinho.",NA,NA,NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA
