"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"147","2021-03-01 16:32:45-03","UNICAMP","UEC","200207","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177691","UEC177691","M1041","Parque Estadual da Serra do Mar","Parcela M - Projeto Biota-FAPESP. Árvore com 8 metros de altura. Frequência da espécie na parcela: n=1","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:32:45-03","UNICAMP","UEC","159951","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB","2007","07",NA,"Arzolla, FARDP; Paula, GCR; Nunes, CS; Gregorato, V","2007","04","03","Brazil","São Paulo","Embu-Guaçu","-46.809083","-22.817583","-46.809083","-22.817583","750","750","UEC017930","UEC017930","1092","Parque da Várzea do Embu-Guaçu.","Árvore, 5 metros de altura, com frutos imaturos verdes.; Floresta Ombrófila Densa Montana, ripária, sujeita à inundação.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:32:45-03","UNICAMP","UEC","84534","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB",NA,NA,NA,"Ávila, NS; Brero, JMG; Silva, LL; Garcia, RJF","1994","09","13","Brazil","São Paulo",NA,"-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,"UEC014196","UEC014196","369","Região sul do município de São Paulo.&nf;Sítio caminho para Engº Marsilac.","Arvoreta, 3,0 - 4,0 m alt, frutos negros.; Mata.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:32:45-03","UNICAMP","UEC","91733","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB","1996","05","15","Ivanauskas, NM; Gomes, A; Dias Filho, S","1996","04","02","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"UEC014228","UEC014228","780","Estação Experimental do IAC.","Árvore de 8 m. Frutos.; Mata atlântica.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:32:45-03","UNICAMP","UEC","96919","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM; Gomes, A; Dias Filho, S","1996","05","14","Brazil","São Paulo","Pariquera-Açu","-47.866667","-24.6","-47.866667","-24.6",NA,NA,"UEC014226","UEC014226","949","Estação Experimental do IAC.","Árvore de 6 m. Frutos.; Floresta Ombrófila.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:32:45-03","UNICAMP","UEC","84441","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB",NA,NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","1994","05","14","Brazil","Mato Grosso do Sul","Eldorado","-48.3875","-24.646639","-48.3875","-24.646639","70","70","UEC022411",NA,"995","Estrada Vicinal, não pavimentada, lado direito da rodovia SP 165 (trecho Sete Barras-Eldorado, não pavimentado) 3 km além do distrito de Quatro Vergueiro (9 km da bifurcação).","Árvore ereta, 8 m alt.; Dap#?#5 cm. Folhas discolores, verde-escuro brilhante na face adaxial. Frutos imaturos verdes com cúpula cor de vinho.; Mata pluvial atlântica.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:32:45-03","UNICAMP","UEC","88374","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Quinet, A","2006","07","25","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR","1995","09","03","Brazil","São Paulo","Eldorado","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,"UEC014230","UEC014230","151","Núcleo da Caverna do Diabo. Trilha do rolado.","Árvore, 4 m alt.; cúpula vermelha; frutos verdes.; Mata atlântica.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:32:45-03","UNICAMP","UEC","132363","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Barbosa, TDM","2008","12","08","Fernandes, HQB","1985","11","19","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UEC014204","UEC014204","1649","Mata acima do Country Club.","Arbusto, 4,5 m, 8 cm de diâmetro, flores com cálice verde e corola branca, estames amarelos, ovário e estilete verdes, semi sombra, mata.","Magnoliopsida",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"155","2021-03-01 16:32:45-03","UNICAMP","UEC","33946","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB","1997","05","13","Rodrigues, RR; Figueiredo, N","1983","01","16","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC014198","UEC014198","14969","Est. Ecol. de Juréia, trilha.","Árvore de 3 metros, inflorescência com botões brancos esverdeados.","Magnoliopsida",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"156","2021-03-01 16:32:45-03","UNICAMP","UEC","76657","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB",NA,NA,NA,"Souza, VC; Souza, JP","1995","10","08","Brazil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"UEC014236","UEC014236","9226","Fazenda São Luis.","Arvoreta, ca. 2,5 m alt; botões verdes.; Floresta Atlântica.","Magnoliopsida",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"157","2021-03-01 16:32:45-03","UNICAMP","UEC","38577","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB","1997","05","13","Yamamoto, K; Semir, J; Taroda, N","1985","06","16","Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"UEC014240","UEC014240","17622",NA,"Arbusto com ramos decumbentes, com frutos verdes e cúpula cor vinho, crescendo no interior da mata.; Mata de Encosta.","Magnoliopsida",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"158","2021-03-01 16:32:45-03","UNICAMP","UEC","73504","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB",NA,NA,NA,"Almeida-Scabbia, RJ","1994","04","09","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC014192","UEC014192","276","Faz. Intervales, Base Saibadela, trilha da baixada, mata.","Árvore, 8 m de altura, frutos verdes com odor desagradável. Na fit. n. 424.","Magnoliopsida",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"159","2021-03-01 16:32:45-03","UNICAMP","UEC","678413","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","Mez","Baitello, JB","1997","05","13","Lobo, PC","1993","11","11","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC014214","UEC014214","29278","Estrada do Poruba.","Árvore 3 m.","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"160","2019-11-06 09:56:02-03","UFOP","OUPR","18214","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Moraes, P.L.R.","2011","12","13","Magalhães-Gomes",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Passadez",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"161","2019-11-06 09:56:02-03","UFOP","OUPR","18221","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Moraes, P.L.R.","2011","12","13","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Saramenha",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"162","2019-11-06 09:56:02-03","UFOP","OUPR","18222","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Moraes, P.L.R.","2011","12","13","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.","Taquaral",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"163","2019-01-17 11:26:10-02","PUCRS","MPUC","9954","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","P. Moraes",NA,NA,NA,NA,"2000","10","21","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,NA,"Laurales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"164","2021-01-28 13:24:37-03","PUCRS","MPUC","8822","S","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","P. Moraes","2004","01","01",NA,"1998","04","18","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,".",NA,NA,"Laurales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,"1",NA
"165","2019-11-08 08:52:51-03","FURB","FURB","2190","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Sobral, M.","2001","02","03","Brasil","Santa Catarina","Blumenau","-49.1327778","-27.025","-49.1327778","-27.0250000",NA,NA,"FURB27821","FURB27821",NA,"Spitzkopf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-08 08:52:51-03","FURB","FURB","3998","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Pozzobon, M.","2004","06","01","Brasil","Santa Catarina","Indaial","-49.2036111","-26.8833333","-49.2036111","-26.8833333","59","59","FURB27818","FURB27818",NA,"PCH.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-08 08:52:51-03","FURB","FURB","1860","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Sevegnani, L.","1997","11","17","Brasil","Santa Catarina","Indaial","-49.2230556","-26.8966666","-49.2230556","-26.8966666",NA,NA,"FURB27822","FURB27822",NA,"Morro Geisler.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:02:21-03","FURB","FURB","10489","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Grippa, C.R.; Souza, N.L. de & Stano, F.","2007","11","08","Brasil","Santa Catarina","Blumenau","-49.1119444","-27.0077778","-49.1119444","-27.0077778","160","160","FURB27771","FURB27771","570","Morro do Spitzkopf.","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo: VIII. Habitat: Floresta Ombrófila Densa; Habito: Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:02:21-03","FURB","FURB","10607","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Grippa, C.R.; Bachmann, V.","2007","10","12","Brasil","Santa Catarina","Apiúna","-49.2547222","-27.1202778","-49.2547222","-27.1202778","350","350","FURB27773","FURB27773","604","Jundiá.","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VII. Habitat: Floresta Ombrófila Densa; Habito: Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:02:21-03","FURB","FURB","10662","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","2007","04","16","Brasil","Santa Catarina","Gaspar","-49.0380555","-27.0283334","-49.0380555","-27.0283334","160","160","FURB27772","FURB27772","659","Gaspar Alto Central.","Fitossociologia do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo I. Parcela: 2. Código: 1022 (Furb 08). Cap da planta: 45 cm. Habitat: Floresta Ombrófila Densa; Habito: Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:02:21-03","FURB","FURB","10808","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Grippa, C.R.; Godoy, M.B. & Costa Silva, F. da","2007","06","11","Brasil","Santa Catarina","Blumenau","-49.0813889","-27.1166667","-49.0813889","-27.1166667","750","750","FURB27777","FURB27777","677","Lageado Alto.","Fitossociologia do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo III. Parcela: 2. Código: 1362 (Furb 09). Habitat: Floresta Ombrófila Densa; Estágio Secundário Médio Habito: Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:02:21-03","FURB","FURB","13361","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Verdi, M.; Gasper, A.L. de","2009","05","22","Brasil","Santa Catarina","Orleans","-49.4994444","-28.2602778","-49.4994444","-28.2602778","646","646","FURB27779","FURB27779","2172","Rio Hipólito - Parque Nacional de São Joaquim.","Florística IFFSC 117(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:02:21-03","FURB","FURB","13616","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Dreveck, S.; Carneiro, F.E.","2009","06","13","Brasil","Santa Catarina","Rio Do Oeste","-49.8575","-27.0894444","-49.8575000","-27.0894444","401","401","FURB27778","FURB27778","1008","Santa Luzia / Três Luiz.","Florística IFFSC 570(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:02:21-03","FURB","FURB","14073","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Lopes, C.P.","2009","09","25","Brasil","Santa Catarina","Florianópolis","-48.4941666","-27.6311111","-48.4941666","-27.6311111","200","200","FURB27780","FURB27780",NA,"Morro do Canto da Lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:02:21-03","FURB","FURB","14955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Korte, A.; Kniess, A.","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","FURB27790","FURB27790 FURB27790_1","391","Rio Pequeno.","Florística IFFSC 464 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:02:21-03","FURB","FURB","16000","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Korte, A","2009","11","10","Korte, A.; Kniess, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","FURB27781","FURB27781","792","Rio Novo.","Florística IFFSC 518 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:02:21-03","FURB","FURB","16123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Stival-Santos, A","2009","10","13","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","31","Brasil","Santa Catarina","Botuverá","-49.0491666","-27.1797223","-49.0491666","-27.1797223","219","219","FURB27782","FURB27782","1144","Salto Águas Negras.","Florística IFFSC 520 (Arbórea) Habitat: Floresta Ombrófila Densa Submontana; Estágio médio de regeneração; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:02:21-03","FURB","FURB","16143","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Dreveck, S.; Carneiro, F.E.","2009","10","17","Brasil","Santa Catarina","Joinville","-48.96","-26.19","-48.9600000","-26.1900000","15","15","FURB27783","FURB27783","1164","Piraberaba - Rio da Prata.","Florística IFFSC 1049 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:02:21-03","FURB","FURB","16150","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Korte, A","2009","11","05","Korte, A.; Kniess, A.","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850","FURB27784","FURB27784","710","Rio Feijão.","Florística IFFSC 384 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:02:21-03","FURB","FURB","17475","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Stival-Santos, A","2009","10","25","Stival-Santos, A.","2009","10","25","Brasil","Santa Catarina","Indaial","-49.1797223","-27.1161111","-49.1797223","-27.1161111","780","780","FURB02043","FURB02043","1294","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arvoreta; flor branca amarelada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:02:21-03","FURB","FURB","17490","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","FURB27811","FURB27811","610","Braço esquerdo.","Florística IFFSC e993a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 10:02:21-03","FURB","FURB","17746","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","23","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.7700000","-28.7100000","311","311","FURB27813","FURB27813","3110","Três Barras.","Florística IFFSC 37 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:02:21-03","FURB","FURB","17801","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","13","Brasil","Santa Catarina","Jacinto Machado","-49.86","-28.89","-49.8600000","-28.8900000","380","380","FURB27786","FURB27786","2179","Morro São Cristovão.","Florística IFFSC 21 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:02:21-03","FURB","FURB","17803","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","13","Brasil","Santa Catarina","Jacinto Machado","-49.86","-28.89","-49.8600000","-28.8900000","380","380","FURB27785","FURB27785","1462","Morro São Cristovão.","Florística IFFSC 21 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:02:21-03","FURB","FURB","17804","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Korte, A","2009","10","19","Korte, A.; Kniess, A.","2009","10","19","Brasil","Santa Catarina","Ituporanga","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","FURB27787","FURB27787","523","Rio do Norte.","Florística IFFSC 421 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:02:21-03","FURB","FURB","17810","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","FURB27792","FURB27792","2718","Cará.","Regeneração IFFSC 15 /S/90 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:02:21-03","FURB","FURB","17812","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Korte, A.; Kruger, A.","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","-49.32","-27.45","-49.3200000","-27.4500000","761","761","FURB27793","FURB27793","99","Mulungu.","Florística IFFSC 383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:02:21-03","FURB","FURB","17877","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","-49.86","-28.8","-49.8600000","-28.8000000","360","360","FURB27794","FURB27794","2849","Vila Belmiro.","Florística IFFSC 28 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor botão branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:02:21-03","FURB","FURB","17901","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Stival-Santos, A","2009","11","23","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","23","Brasil","Santa Catarina","Blumenau","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","FURB27795","FURB27795","1331","Área Virgem do Parque Nacional da Serra do Itajaí.","Florística IFFSC 578 (Arbórea). Muito comum no fragmento Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: arvoreta; Fruto pretos com cúpula vermelha;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:02:21-03","FURB","FURB","18007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"Korte, A.; Kniess, A.","2009","12","10","Brasil","Santa Catarina","Rio do Sul","-49.5905555","-27.0902777","-49.5905555","-27.0902777","792","792","FURB27796","FURB27796","1480","Mirador.","Florística IFFSC 573 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:02:21-03","FURB","FURB","18074","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","12","Korte, A.; Kniess, A.","2009","12","07","Brasil","Santa Catarina","Rio do Sul","-49.68","-27.18","-49.6800000","-27.1800000","625","625","FURB27798","FURB27798","1425","Fundo Canoas.","Florística IFFSC 513 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbustiva; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:02:21-03","FURB","FURB","18403","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Korte, A.; Kruger, A.","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","-49.32","-27.45","-49.3200000","-27.4500000","761","761","FURB27797","FURB27797","105","Mulungu.","Florística IFFSC 383 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:02:21-03","FURB","FURB","22031","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","23","Brasil","Santa Catarina","Florianópolis","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","FURB27799","FURB27799","1434","Morro da Lagoa.","Florística IFFSC e8004a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-08 08:52:51-03","FURB","FURB","2318","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","Quinet, A","2010","09","15","Sobral, M.","2000","11","25","Brasil","Santa Catarina","Blumenau","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB27820","FURB27820",NA,"Parque Natural Municipal Nascentes do Garcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
