"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"603","2008-05-27 22:02:00-03","MO","MOBOT","1403863","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Robin B. Foster",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Foster 12373",NA,NA,"Mart. & Zucc.","Killeen","Beni","Estación Biológica del Beni","-64.3666667","-14.65",NA,"Yacuma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2018-09-26 12:37:00-03","MO","MOBOT","101070635","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","James A. Ratter|S.G. da Fonseca|J. Fonsêca Filho|J.F. Ribeiro|J.C.S. Silva","1977","1","12","South America","Brazil",NA,NA,NA,NA,"Ratter 4101",NA,NA,"Mart. & Zucc.","C.A. Stace (LTR)","Mato Grosso","Approx. 10 km S of Xavantina.","-52.3333333","-14.7333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"605","2009-07-09 17:05:00-03","MO","MOBOT","3184828","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach","1972",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 30425",NA,NA,"Mart. & Zucc.","A.A. Alwan & C.A. Stace",NA,"Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2018-09-17 09:40:00-03","MO","MOBOT","3184865","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","José Steinbach","1924","9","10","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 6473",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)",NA,"Buena Vista. Tara.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"607","2018-09-17 09:42:00-03","MO","MOBOT","100142404","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Paolo Bettella","1988","2","28","South America","Bolivia",NA,NA,NA,NA,"Bettella 40",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","4 km al SW de La Belgica, al W del rio Castedo.","-63.2666667","-17.5833333",NA,"Andrés Ibáñez","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"608","2008-12-29 13:35:00-02","MO","MOBOT","100162810","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","V.G. Solís Neffa|G.J. Seijo|Aurelio Schinini|R. Almada","2004","1","28","South America","Bolivia",NA,NA,NA,NA,"Solís Neffa 1304",NA,NA,"Mart. & Zucc.","A. Schinini","Santa Cruz","15 km E de Ipias.","-60.2533333","-17.9952777",NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"609","2018-09-05 11:35:00-03","MO","MOBOT","100226360","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M.F. Simon","1996","9","21","South America","Brazil",NA,NA,NA,NA,"Simon 33a",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Mato Grosso do Sul","São Gabriel do Oeste. Fazenda do Luciano Zamboni. Centro Oeste. Plano.","-54.45","-19.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"610","2010-02-12 13:26:00-02","MO","MOBOT","100251136","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R. Marquete","2008","11","19","South America","Brazil",NA,NA,NA,NA,"Marquete 4249",NA,NA,"Mart. & Zucc.","N. Marqueti","Mato Grosso","Nova Xavantina. Estrada Nova Xavantina. Estrada Nova Xavantina-Barra do Garça, lado direito da estrada. Savana degradada.","-52.3297223","-14.7047222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"611","2020-03-02 04:36:00-03","MO","MOBOT","100363055","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","2011","3","19","South America","Paraguay",NA,NA,NA,NA,"Stevens 31213",NA,NA,"Mart. & Zucc.",NA,"Concepción","Estancia Garay Cuê, near N boundary; low forest on sandstone, near limestone transition","-57.3688889","-22.5258334",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1412","3",NA
"612","2012-01-21 15:44:00-02","MO","MOBOT","100443178","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G.A. Parada|Y. Inturias|M. Betancur","2011","11","28","South America","Bolivia",NA,NA,NA,NA,"Parada-Gutierrez 3843",NA,NA,"Mart. & Zucc.","G. A. Parada (USZ) 2011","Santa Cruz","Entre Las Vueltas y Corosito.","-63.9575","-18.8694445",NA,"Vallegrande","1388.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-75","1",NA
"613","2015-04-21 05:44:00-03","MO","MOBOT","100535644","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G.A. Parada|Ivan Linneo|et al.","2009","1","3","South America","Bolivia",NA,NA,NA,NA,"Parada-Gutierrez 1180",NA,NA,"Mart. & Zucc.","G.A. Parada (USZ0","Santa Cruz","Estancia Juan Deriva, alrededores del potrero.","-63.5658333","-17.1155556",NA,"Sara","256.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"614","2012-12-04 16:04:00-02","MO","MOBOT","100548262","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Stephan G. Beck","2001","4","17","South America","Bolivia",NA,NA,NA,NA,"Beck 25827",NA,NA,"Mart. & Zucc.","St.G. Beck (LPB)","Santa Cruz","Cerca de Concepcion. Estancia Las Delicias (Del Obispado).","-61.9833333","-16.1",NA,"Nuflo de Chavez","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"615","2013-02-16 18:18:00-02","MO","MOBOT","100569050","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","G.A. Parada|Y. Inturias|M.T. Martinez|H. Fernandez","2013","1","25","South America","Bolivia",NA,NA,NA,NA,"Parada-Gutierrez 5115",NA,NA,"Mart. & Zucc.","G. A. Parada (USZ) 2013","Santa Cruz","Entre Las Vueltas y Corosito.","-63.9575","-18.8694445",NA,"Vallegrande","1388.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-10","1",NA
"616","2018-09-12 17:42:00-03","MO","MOBOT","100582336","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gert G. Hatschbach|et al.","1975","2","22","South America","Brazil",NA,NA,NA,NA,"Hatschbach 36400",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Minas Gerais","Felixlandia, 25 km ao Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"617","2018-04-05 14:29:00-03","MO","MOBOT","101038267","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee","2014","2","27","South America","Bolivia",NA,NA,NA,NA,"Nee 60800",NA,NA,"Mart. & Zucc.","D. Villarroel","Santa Cruz","Cerro Mutún, 19 km al SW de Puerto Suárez, 3.25 km ENE (línea recta) de las oficinas y entrada de la empresa minera, pendiente gradual del lado W de Cerro Mutún, cerca de una parcela ecológica de Daniel Villarroel S.","-57.9111111","-19.2061111",NA,"Germán Busch","505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"618","2018-09-26 13:33:00-03","MO","MOBOT","101070656","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.M. Harley|R. Souza|A. Ferreira","1968","10","1","South America","Brazil",NA,NA,NA,NA,"Harley 10408",NA,NA,"Mart. & Zucc.","C.A. Stace (LTR)","Mato Grosso","R 3, c. 2 km SE of Base camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","1091639","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Timothy J. Killeen|M. Toledo G.","1996","5","2","South America","Bolivia",NA,NA,NA,NA,"Killeen 7876",NA,NA,"Mart. & Zucc.","M. Toledo (USZ)","Santa Cruz","Concesión Minera Don Mario, 100 km al NE de San Juan; bosque seco chiquitano, dosel dominado por Anadenanthera colubrina y Poeppigia procera.","-59.6825","-17.33833",NA,"Chiquitos","280.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"620","2018-09-17 09:46:00-03","MO","MOBOT","1092266","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Antony Jardim|Paul F. Foster","1996","7","3","South America","Bolivia",NA,NA,NA,NA,"Jardim 3005",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","2 km al este de Concepción. Cerrado con Magonia pubescens, Caryocar brasilense, Curatella americana. Suelos lateríticos.","-62.015","-16.1172223",NA,"Nuflo de Chavez","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"621","2008-05-27 22:02:00-03","MO","MOBOT","1118125","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim|R.A. Medina|A. Nuñez|E. Soliz","1993","9","20","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 1168",NA,NA,"Mart. & Zucc.","M. Saldías","Santa Cruz","Parque Nacional Noel Kempff Mercado. Las Torres. Bosque seco con afloramientos rocosos ladera del bosque con abundante Bromelia en estrato herbáceo y bambú. Parcela permanente de estudio.","-60.83111","-13.65388",NA,"Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","1118396","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim|R.A. Medina|A. Nuñez","1993","9","29","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 2096",NA,NA,"Mart. & Zucc.","R. Quevedo","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Torres. Bosque seco con afloramiento rocoso. Ladera del bosque con abundante Bromelia en estrato herbáceo y abundante bambú. Parcela permanente de estudio.","-60.83111","-13.6625",NA,"Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"623","2018-09-05 12:06:00-03","MO","MOBOT","1151268","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","J. Richard Abbott|Antony Jardim","1995","4","22","South America","Bolivia",NA,NA,NA,NA,"Abbott 16620",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Cerro Puquio Norte; 7.5 km NE of San Ramón; COMSUR property, proposed mine-site. Mix of open upland dry forest (Anadenanthera, Aspidosperma) and humid valley bottoms (Cariniana, Machaerium, Chrysophyllum).","-62.4333333","-16.5666667",NA,"Nuflo de Chavez","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"624","2018-09-17 09:39:00-03","MO","MOBOT","1153669","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Antony Jardim|Fabiana Mamani M.","1996","11","15","South America","Bolivia",NA,NA,NA,NA,"Jardim 3695",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Provincia Chiquitos 40 km al Oeste de Roboré yendo hacia San José de Chiquitos. Bosque cerrado; bosques secos con Anadenanthera macrocarpa; Luea; Terminalia argentea.",NA,NA,NA,"Chiquitos","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"625","2018-09-17 09:40:00-03","MO","MOBOT","1318920","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","J. Richard Abbott","1995","6","11","South America","Bolivia",NA,NA,NA,NA,"Abbott 16891",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 30 km SE of San Miguelito; just north of San Julian River. Dry, open, fire-maintained cerrado on top of Cerro Pontudo.","-61.7833333","-17.8333333",NA,"Nuflo de Chavez","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"626","2013-03-09 05:41:00-03","MO","MOBOT","1322280","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Alfredo F. Fuentes|G. Navarro","1997","8","28","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 2093",NA,NA,"Mart. & Zucc.","A. Fuentes","Santa Cruz","Lourdes, 50 km al S de Roboré. Complejo de cerrado y bosques semideciduos relictos sobre arenas (Abayoy), profundamente alterados por fuego y ganaderia. Con Caesalpinia marginata e Hymenaea stigonocarpa en matorral; Anadenanthera colubrina y Tabebuia aurea en bosques relictos.","-60.366667","-18.216667",NA,"Chiquitos","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2015-12-04 06:39:00-02","MO","MOBOT","1373513","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","W. D. Stevens|Nélida Soria|Isabel Basualdo","1994","10","17","South America","Paraguay",NA,NA,NA,NA,"Stevens 26206",NA,NA,"Mart. & Zucc.",NA,"Concepción","Estancia Centurión, Potrero Toro; graniza.","-57.5405555","-22.2658333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"831","4",NA
"628","2018-09-25 14:51:00-03","MO","MOBOT","1396713","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","A.M. Carrión|E. Ramos|M. Chive","1998","11","5","South America","Bolivia",NA,NA,NA,NA,"Carrión Cuellar 680",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; Estancia Quebracho, en las lajas. Suelos arenosos.","-58.0983333","-19.3583333",NA,"Angel Sandoval","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"629","2012-04-12 07:25:00-03","MO","MOBOT","1397071","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Lupita Sánchez A.|S. Ortiz|R. Manacá|J.L. Araúz","1999","11","5","South America","Bolivia",NA,NA,NA,NA,"Sánchez Acebo 1040",NA,NA,"Mart. & Zucc.","L. Sánchez (USZ)","Santa Cruz","Parcela 6. Proyecto Corredor Santa Cruz-Puerto suárez. En las cercanías de Taperas. Bosque de cerrado o pampa arbolada, dosel 3-6 m.","-60.3569444","-17.9241667",NA,"Chiquitos","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","1429438","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|D. Quintana","2000","1","15","South America","Paraguay",NA,NA,NA,NA,"Zardini 53798",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200","5",NA
"631","2008-05-27 22:02:00-03","MO","MOBOT","1476672","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|M. Vera","2000","5","11","South America","Paraguay",NA,NA,NA,NA,"Zardini 54392",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Around Sargento José E. López. Cerrado scrub.","-56.87888","-22.55166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1206","4",NA
"632","2008-05-27 22:02:00-03","MO","MOBOT","1477471","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|Leongino Guerrero","2000","5","13","South America","Paraguay",NA,NA,NA,NA,"Zardini 54589",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Estancia San Luis. Cerrado forest.","-57.49666","-22.41694",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1209","3",NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","1486721","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|Leongino Guerrero","2000","5","13","South America","Paraguay",NA,NA,NA,NA,"Zardini 54618",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Estancia San Luis. Cerrado forest.","-57.49666","-22.41694",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1209","4",NA
"634","2018-09-17 09:41:00-03","MO","MOBOT","1522684","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee","1991","7","13","South America","Bolivia",NA,NA,NA,NA,"Nee 41730",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","26 km. NNE of Ascencion de Guarayos on road to Urubicha. Woods with oRbignya Phalerata and roadside along large marsh on Quaternary sediments.","-63.1","-14.85",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"635","2018-09-17 09:41:00-03","MO","MOBOT","1523179","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee","1991","7","14","South America","Bolivia",NA,NA,NA,NA,"Nee 41759",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","Formerly part of Prov. Nuflo de Chavez, 7 km. Se of El Puente on road from Ascencion de Guarayos to Sa Ramon. Short, dry forest and ede of large seasonally inundated marsh with Acrocomia totai, cacti, on Quaternary alluvium and pre-Cambrian gneiss.","-62.8666667","-16.3666667",NA,"Guarayos","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"636","2018-09-17 09:40:00-03","MO","MOBOT","1523319","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee","1990","11","7","South America","Bolivia",NA,NA,NA,NA,"Nee 39746",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","0.5 km Se of SanISidro onroad to Caranda. Short forest and brushy areas, gently rolling,s andy clay soil.","-63.5333333","-17.4666667",NA,"Ichilo","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"637","2018-09-17 09:45:00-03","MO","MOBOT","1523472","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee","1990","11","7","South America","Bolivia",NA,NA,NA,NA,"Nee 39755",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","2 km S of San Miguel Afuera and 1 km N of San Isidro. Flat savanna and brushy pasture, soil sandy, dominated by Myrsine umbellata, Curatella americana, Lacistema aggregatum, melastomes.","-63.5333333","-17.45",NA,"Ichilo","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"638","2018-09-25 14:53:00-03","MO","MOBOT","1524522","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 44884",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","The Terevinto area, a small strip of cerrado-like vegetation between the city of Santa Cruz and the first Andean foothills to the west","-63.33333","-17.66666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"639","2018-09-17 09:45:00-03","MO","MOBOT","1527919","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee|G. Coimbra S.","1987","8","28","South America","Bolivia",NA,NA,NA,NA,"Nee 35780",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","2 km SW of La Belgica, ca. 1 km E of Rio Castedo. Rolling ridge-tops, the soil fine sandy, reddish, with subtropical semideciduous forest, now mostly cleared for pastures, with Acrocomia totai, Scheelea princeps.","-63.2333333","-17.5666667",NA,"Andrés Ibáñez","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"640","2013-05-24 05:54:00-03","MO","MOBOT","1528994","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee|G. Coimbra S.","1987","8","29","South America","Bolivia",NA,NA,NA,NA,"Nee 35846",NA,NA,"Mart. & Zucc.","M. Nee","Santa Cruz","6 km NW of Terevinto. Rolling, unconsolidated sandy soil, weathered reddish, with savanna-like subtropical forest, Protium heptaphyllum, Simarouba amara, Ficus caballina, Didymopanax morototoni.","-63.41666","-17.68333",NA,"Andrés Ibáñez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2018-09-17 09:45:00-03","MO","MOBOT","1533745","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 44454",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","The Terevinto area, a small strip of cerrado-like vegetation between the city of Santa Cruz and the first Andean foothills to the west","-63.33333","-17.66666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"642","2018-09-17 09:41:00-03","MO","MOBOT","1536920","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Michael H. Nee","1991","7","6","South America","Bolivia",NA,NA,NA,NA,"Nee 41599",NA,NA,"Mart. & Zucc.","C.A.Stace (LTR)","Santa Cruz","1 km. E of San Ramon. Flat area with scrubby dry forest and seasonally inundated area.","-62.4833333","-16.6",NA,"Nuflo de Chavez","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"643","2008-05-27 22:02:00-03","MO","MOBOT","1580444","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|Leongino Guerrero","2001","3","1","South America","Paraguay",NA,NA,NA,NA,"Zardini 56415",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Around Yby-Jaú. Cerrado forest.","-56.35333","-22.79388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231","4",NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","1580455","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|Leongino Guerrero","2001","3","1","South America","Paraguay",NA,NA,NA,NA,"Zardini 56425",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Around Yby-Jaú. Cerrado forest.","-56.35333","-22.79388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231","4",NA
"645","2008-05-27 22:02:00-03","MO","MOBOT","1580467","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Elsa M. Zardini|Leongino Guerrero","2001","3","1","South America","Paraguay",NA,NA,NA,NA,"Zardini 56436",NA,NA,"Mart. & Zucc.","S.A.Stace (BM)","Concepción","Around Yby-Jaú. Cerrado forest.","-56.35333","-22.79388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231","4",NA
"646","2008-05-27 22:02:00-03","MO","MOBOT","1722846","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Robin B. Foster","1995","11","9","South America","Bolivia",NA,NA,NA,NA,"Foster 13788",NA,NA,"Mart. & Zucc.","I.Vargas, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2008-05-27 22:02:00-03","MO","MOBOT","1722856","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","M. Toledo G.","1998","11","15","South America","Bolivia",NA,NA,NA,NA,"Toledo G. 420",NA,NA,"Mart. & Zucc.","M.Toledo, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2008-05-27 22:02:00-03","MO","MOBOT","1722868","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Israel G. Vargas C.|et al.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Vargas Caballero 3383",NA,NA,"Mart. & Zucc.","I. G. Vargas '95","Santa Cruz","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Bosque seco del fondo del valle (quebrada) y ladera con afloramientos rocosos. Vegetacion natural intervenida por chaqueo y sometida a quemas periódicas. Arboles hasta 20 m de altura.","-57.86861","-18.18416",NA,"Chiquitos","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1722875","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Israel G. Vargas C.|Robin B. Foster",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Vargas Caballero 3525",NA,NA,"Mart. & Zucc.","I. G. Vargas '95","Santa Cruz","Santiago de Chiquitos, 2 km al NE del pueblo, base de la serranía de Santiago de Chiquitos. Cerrado, bosque bajo de 5 a 10 m en campo abierto y bosque más alto en los márgenes de las quebradas. Area intervenida con alambrados y pastoreo de ganado. Suelos arenosos levemente inclinado.","-59.58333","-18.33333",NA,"Chiquitos","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2018-06-19 11:35:00-03","MO","MOBOT","1824537","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","4","10","South America","Brazil",NA,NA,NA,NA,"Davidse 12262",NA,NA,"Mart. & Zucc.","C.A. Stace","Goiás","26-31 km S of Goiânia along Highway BR-153.",NA,NA,NA,NA,"810.00000000","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1247","1",NA
