"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"105","2019-11-27 13:50:40-03","UFS","ASE","7887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Proença, C","Landim, M; C.Amaral; Cruz, A; Santos, E","1997","08","15","Brasil","Sergipe","São Cristóvão","Escola Agrotécnica Federal","-37.206389","-11.014722","-37.206389","-11.014722",NA,NA,"ASE0017808","ASE0017808","2011","12",NA,"arvoreta. 2.5. m. frutos em estágios de maturação (maduro-vermelho).; arvoreta. 2.5. m. frutos em estágios de maturação (maduro-vermelho).; mata (borda da trilha no interior da mata)","1321","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:50:40-03","UFS","ASE","7226","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Vicente, A","1998","06","27","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"ASE0017368","ASE0017368","2008",NA,NA,"arvoreta. 4. m. frutos amarelos imaturos e vermelhos maduros.; arvoreta. 4. m. frutos amarelos imaturos e vermelhos maduros.; mata","145","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:36:14-03","UNICAMP","UEC","200674","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Pereira, LS; Belinello, R; Gomes, JAMA; Rosado, BHP; Cavalin, PO","2008","12","07","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC158020","UEC158020","2008",NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=4; Mata Atlântica","N222","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:36:14-03","UNICAMP","UEC","169349","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Santos, K; Belinello, R","2001","01","19","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar (Fragmento M3); área total: 20 ha.","-46.866667","-22.916667","-46.866667","-22.916667","717","717","UEC063336","UEC063336",NA,NA,NA,"Árvore zoocórica; altura total: 12 m; altura do fuste: 7 m; PAP: 40 cm.&nf;Glândulas translúcidas grandes, pouco numerosas, às vezes ligeiramente mais abundantes na região da nervura primária.; Floresta Estacional semidecidual.","3890","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:36:14-03","UNICAMP","UEC","169347","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Santos, K; Belinello, R","2000","07","06","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar. Mata da Torre (Fragmento P4); área total: 12,5 ha.","-46.883333","-22.916667","-46.883333","-22.916667","808","808","UEC063333","UEC063333",NA,NA,NA,"Árvore zoocórica; altura total: 8 m; altura do fuste: 5 m; PAP: 79 cm.&nf;26-50% da copa infestada por lianas.&nf;Glândulas translúcidas grandes, muito numerosas, esparsas.; Floresta Estacional semidecidual.","2818","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:36:14-03","UNICAMP","UEC","169346","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Santos, K; Belinello, R","2000","08","22","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar (Fragmento M2); área total: 21 ha.","-46.85","-22.9","-46.85","-22.9","777","777","UEC063334","UEC063334",NA,NA,NA,"Árvore zoocórica; altura total: 11 m; altura do fuste: 8 m; PAP: 52 cm.&nf;01-25% da copa infestada por lianas.&nf;Glândulas translúcidas grandes, muito numerosas, esparsas.; Floresta Estacional semidecidual.","3195","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:36:14-03","UNICAMP","UEC","166965","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Stefani, EJF; Belinello, R; Galvão, J","2011","06","28","Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.533333","-23.586111","-45.533333","-23.586111","800","900","UEC079196","UEC079196",NA,NA,NA,"Árvore com 6m.; Mata Atlântica.","200","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:36:14-03","UNICAMP","UEC","168892","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Vieira, LT","Vieira, LT; Sims","2006","08","27","Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira.","-46.916667","-22.833333","-46.916667","-22.833333","700","700","UEC053258","UEC053258",NA,NA,NA,"Árvoreta.; Floresta Estacional Semidecídua.","380","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:36:14-03","UNICAMP","UEC","200189","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Meireles, LD","Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177735",NA,"2016",NA,NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 17 metros de altura. Frequência da espécie na parcela: n=2","M1753","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:36:14-03","UNICAMP","UEC","134934","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Medeiros, DA; Rodrigues, RR; Silva, DGR; Damasceno, ACF; França, EJ; et al.","2003","04","20","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo","-48.416667","-24.266667","-48.416667","-24.266667","780","780",NA,NA,NA,NA,NA,"Árvore; flores creme e botões florais imaturos verde-claro.; Vegetação Secundária de Floresta Ombrófila Densa Alto Montana com intensa exploração de palmito e madeira.","105","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:36:14-03","UNICAMP","UEC","146702","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1997","04","16","Brazil","São Paulo","Ubatuba","Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.","-44.8","-23.366667","-44.8","-23.366667","1000","1000",NA,NA,NA,NA,NA,"Árvore 275 com 23m de altura, vegetativo.","1355","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-08-20 10:21:02-03","UNICAMP","UEC","147771","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Campos, MCR; Belinello, R","2006","07","17","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,NA,NA,"2007","09",NA,"indivíduo E1130, altura 6m","851","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:36:14-03","UNICAMP","UEC","161003","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","2010","06","02","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Mata Atlântica.","-45.517222","-23.621389","-45.517222","-23.621389","50","90","UEC064728","UEC064728","2010","12",NA,"Árvore com 8 m.","141","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:36:14-03","UNICAMP","UEC","175069","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","05","29","Brazil","São Paulo","Ubatuba","Bairro Picinguaba.","-44.816944","-23.3025","-44.816944","-23.3025","600","600","UEC029697","UEC029697",NA,NA,NA,"Árvore 892 com 10m de altura, vegetativo.; Mata Atlântica de Encosta, morro do Corisco.","1340","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:36:14-03","UNICAMP","UEC","175073","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sanchez, M","Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1997","01","12","Brazil","São Paulo","Ubatuba","Bairro Picinguaba.","-44.835","-23.336667","-44.835","-23.336667","120","120","UEC029699","UEC029699",NA,NA,NA,"Árvore 357 com 14m de altura, vegetativo.; Mata Atlântica de Encosta, próximo à trilha do Corisco.","1254","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:36:14-03","UNICAMP","UEC","178237","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Rochelle, ALC",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.087778","-23.370278","-45.087778","-23.370278","450","450","UEC041684","UEC041684","2008","03",NA,"Indivíduo J950 da parcela J do Projeto Temático BIOTA - Gradiente funcional.&nf;; Floresta Ombrófila Densa Submontana.","J950","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:36:14-03","UNICAMP","UEC","54036","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Silva, AF; Capellari Jr, L","1986","04","27","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.937778","-23.075","-45.937778","-23.075",NA,NA,NA,NA,"2002","10",NA,"Árvore ca. 20m; frutos maduros de cor vermelha; tronco de casca creme; lenho branco; ritidona plaqueado; madeira aromática.","1436","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:36:14-03","UNICAMP","UEC","54437","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Silva, AF; Capellari Jr, L","1986","03","06","Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.075","-45.9375","-23.075",NA,NA,"UEC061233","UEC061233","1997","09","17","Árvore 20m, flores brancas aromáticas, casca castanho claro; lenho creme súber com ritidoma, madeira aromática.","1387","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:36:14-03","UNICAMP","UEC","54438","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Silva, AF; Capellari Jr, L","1986","03","06","Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.075","-45.9375","-23.075",NA,NA,NA,NA,"1997","09","17","Árvore 20m, flores brancas aromáticas, casca castanho claro; lenho creme súber com ritidoma, madeira aromática.","1387","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:36:14-03","UNICAMP","UEC","84349","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Aguiar, OT","Cardoso-Leite, E; Oliveira, A","1993","10","02","Brazil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,NA,NA,NA,NA,NA,"9m alt., tronco esbranquiçado; Mata Mesófila Semidecídua","229","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:36:14-03","UNICAMP","UEC","88373","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, FF","Silva, AF; Capellari Jr, L","1986","04","09","Brazil","São Paulo","São José dos Campos","Mata do Horto","-45.9375","-23.075","-45.9375","-23.075",NA,NA,NA,NA,"2005","06",NA,"Árvore até 20m, em fase final de floração, cálice verde.","1419","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:36:14-03","UNICAMP","UEC","85945","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Souza, MC","Esteves, GL; Catharino, ELM; Shirasuna, RT; Rodrigues, EA","1994","09","29","Brazil","São Paulo","Bananal","Serra da Bocaina, Alto Vale do Rio Paca (Bracuí)","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"2005","07",NA,"Árvore ca. 5m alt.; frutos verdes imaturos e marelo-alaranjados, eugenóide; folhas com bordos ondulados.","2657","Magnoliopsida",NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:36:19-03","UNICAMP","UEC","81283","S","Plantae","Myrtaceae","Eugenia","lucida","Eugenia lucida","Cambess.","Barroso, GM","Moraes, PLR; Lima, HC; Diniz, CC; Farias, DS","1994","04","23","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.993333","-24.538889","-47.993333","-24.538889",NA,NA,"UEC023571","UEC023571","1994","07",NA,"Árvore, ca. 20m alt.; flores brancas com odor; tronco cinza sem placas. Beira de estrada.","942","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:36:19-03","UNICAMP","UEC","169284","S","Plantae","Myrtaceae","Eugenia","lucida","Eugenia lucida","Cambess.","Santos, K","Santos, K; Belinello, R","2000","06","14","Brazil","São Paulo","Campinas","Mata da Fazenda Santana do Atalaia (Fragmento M4); área total: 25,2 ha.","-46.883333","-22.8","-46.883333","-22.8","733","733","UEC007030","UEC007030",NA,NA,NA,"Árvore zoocórica;&nf;altura total: 8 m;&nf;altura do fuste: 7 m;&nf;PAP: 32 cm;&nf;51-75% da copa infestada por lianas.&nf;Caulifloria; com resto de flores.; Floresta estacional semidecidua.","2140","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:36:19-03","UNICAMP","UEC","78549","S","Plantae","Myrtaceae","Eugenia","lucida","Eugenia lucida","Cambess.",NA,"Martini, A; et al.","1993","11","16","Brazil","São Paulo","Ubatuba","Praia da Lagoinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore.","29263","Magnoliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"130","2020-06-12 17:27:36-03","UFRPE","PEUFR","34044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","G. Barroso","L.M. Nascimento; A.M. da Silva; C.A.M. de Oliveira","1999","10","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36º24'60W","08º11'14S","960","960","PEUFR034044",NA,"2000","09","08","Árvore com cerca de 12m de altura; floração passada; cálice persistente verde; frequente","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-12 17:27:36-03","UFRPE","PEUFR","37561","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","L.M. Nascimento","L.M. Nascimento; Euges; Adriano","2001","03","20","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36º24'60W","8°11'14S","960","960","PEUFR037561",NA,"2005","06","17","Árvore com cerca de 7m de altura; frutos imaturos verdes; frequente","507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-19 14:08:31-03","UFRPE","PEUFR","34045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","L.M. Nascimento","L.M. Nascimento; A.M. da Silva; C.A.M. de Oliveira","1999","10","18","Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.389167","-8.201389","36°23'21W","8°12'05S","932","932","PEUFR034045",NA,"2005","06","07","Árvore com cerca de 12m de altura","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-19 14:08:31-03","UFRPE","PEUFR","40030","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.L. Kawasaki","O. Handro",NA,NA,NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico; fl. 3/6/1932 - fr. 10/1932","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"PEUFR040030",NA,"1999",NA,NA,"Árvore grande; flores alvas; frutos vermelhos",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"134","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Kawasaki, M.L.","Handro, O.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"Árvore grande, flores alvas e frutos vermelhos","s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-04 13:19:27-03","UDESC","LUSC","7988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Mazine, F.F.","Moraes, P.L.R.","1996","10","04","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"LUSC006936","LUSC006936",NA,NA,NA,NA,"1289",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:03:22-03","FURB","FURB","34853","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","26","Brasil","Santa Catarina","Canelinha","Moura.","-48.8711111","-27.1819445","-48.8711111","-27.1819445","260","260","FURB32150","FURB32150","2010",NA,NA,"Voucher estéril IFFSC 522 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;","3349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:03:22-03","FURB","FURB","45810","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Oliveira, AA de","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","FURB32149","FURB32149","2015","02","10","Regeneração IFFSC 753 /L/82","1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:03:22-03","FURB","FURB","62200","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Martins, H.B.","Girardi, G.W.; Elias, G.A.; Padilha, P.T.; Colares, R.","2015","09","08","Brasil","Santa Catarina","Criciúma","Parque Ecológico Municipal José Milanese. Parque Ecológico Municipal José Milanese.","-49.4319445","-28.69","-49.4319445","-28.6900000",NA,NA,"FURB62200","FURB62200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:03:22-03","FURB","FURB","2017","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M","Kirizawa, M.; et al.","1991","05","16","Brasil","São Paulo","Iguape","Reserva Biológica Juréia-Itatins.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"FURB02432","FURB02432","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"140","2021-03-16 17:53:52-03","UCS","HUCS","6394","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miquel","Sobral, M.","Hatschbach, G.","1988","07","14","Brasil","Minas Gerais","Leopoldina","Rod. BR-116, próx. ao Rio dos Pombos","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,NA,NA,"1989",NA,NA,"árvore, 6m. Frutos vermelhos.; mata pluvial","52164","Angiospermae","Myrtales",NA,NA,NA,"26325","auto",NA,NA,NA,NA,NA,NA
"141","2021-02-12 18:12:19-03","UFES","VIES","24652","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.L. Kawasaki","O. Handro","1932","06","03","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"VIES024652","VIES024652","1999",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"142","2019-08-16 08:40:12-03","UTFPR","HCF","6084","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","J. Cordeiro & E.D. Lozano","A.R. Silva","2007","10","11","Brasil","MG","Boa Esperança","Fazenda Campo Alegre - Estrada Boa","-45.488806","-21.077889","45°29'19,7'' W","21°04'40,4'' S","842","842",NA,NA,"2009",NA,NA,"Arvoreta ca. 3,5m. Flores alvas.","510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:31:27-03","UFRRJ","RBR","44920","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M.C. Souza","M.C.F. Santos; A.A. Valente, G.Z. Pereira, E.T. Silva, G.C. Almeida, C.E.S. Jascone","2003","03","13","Brasil","Rio de Janeiro","Campo Grande","Parque Municipal Natural da Serra do Mendanha, trilha principal, lado direito, zona com calçada de concreto.",NA,NA,NA,NA,NA,NA,"RBR00044920","RBR00044920","2018","12","10",NA,"1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:31:27-03","UFRRJ","RBR","30795","S","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","G.M. Barroso","J. Spada","1977","11","16","Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada x-1, km 7,200 talhão 502.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00030795","RBR00030795","1989","01","13",NA,"2177",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"145","2013-04-01 09:17:17-03","IPT","BCTW","19949","S","Plantae",NA,"Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Lorenzi, H.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"146","2020-12-21 16:36:28-03","MBM","MBM","29522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Kuhlmann, J.G.","1927","08","14","Brazil","Rio de Janeiro","Rio de Janeiro","Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM029522","MBM029522",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:36:28-03","MBM","MBM","133510","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Stadnik, A.; Melo, J.D.O.","Ferreira, M.C.","1988","03","17","Brazil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"MBM133510","MBM133510","2019","07","29","Arbórea, com 2 m de altura, nano-fanerófita. Usam o fruto com cachaça.; Vegetação secundária em área de Tensão Ecológica. relevo: Ondulado.","79",NA,NA,NA,"Southern America",NA,"47385","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:36:28-03","MBM","MBM","123421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1988","07","14","Brazil","Minas Gerais","Leopoldina","Rod. BR-116, próximo ao rio dos Pombos","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,"MBM123421","MBM123421",NA,NA,NA,NA,"52164",NA,NA,NA,"Southern America",NA,"26325","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:36:28-03","MBM","MBM","161271","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M.","Negrelle, R.; et al.; et al.","1992","05","16","Brazil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"MBM161271","MBM161271",NA,NA,NA,NA,"A221",NA,NA,NA,"Southern America",NA,"18121","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:36:28-03","MBM","MBM","47411","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Sobral, M.","Reitz, R.; Klein, R.M.; Klein, R.M.","1957","10","10","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"MBM047411","MBM047411",NA,NA,NA,NA,"5104",NA,NA,NA,"Southern America",NA,"21797","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:36:28-03","MBM","MBM","189475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Kawasaki, M.L.","Moraes, P.L.R. de; et al.; et al.","1994","04","22","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"MBM189475","MBM189475",NA,NA,NA,NA,"914",NA,NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:36:28-03","MBM","MBM","121334","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Aguiar, O.T.","Aguiar, O.T.","1977","07","07","Brazil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"MBM121334","MBM121334",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
