"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"85","2016-09-27 03:04:00-03","NY","NYBG","00732478","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"W. J. Hahn","2053","South America","Paraguay","Alto Paraná","Centro Forestal Alto Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732478","Magnoliophyta","Solanales","S. D. Knapp","1984","02","12",NA,"-54.58","-25.5",NA,NA,NA,"NY00732478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-02-01 11:35:00-02","NY","NYBG","00732479","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"W. J. Hahn","1165","South America","Paraguay","Paraguarí","Parque Nacional Ybycui; between La Rosada and park headquarters","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732479","Magnoliophyta","Solanales","S. D. Knapp","1983","03","08",NA,"-56.83","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-02-01 13:18:00-02","NY","NYBG","00732512","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"A. H. Gentry","51753","South America","Argentina","Salta","Parque Nacional El Rey, tree plot and trail from Intendencia to Arroyo Aguas Negras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=872027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732512","Magnoliophyta","Solanales","S. D. Knapp","1985","09","22","Anta","-64.7","-24.58","950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2016-09-27 03:02:00-03","NY","NYBG","00724035","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"S. G. Tressens","3996","South America","Argentina","Corrientes","Ea. Bertrán (Infrán Cué), 23 Km SW de Virasoro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724035","Magnoliophyta","Solanales","S. G. Tressens","1992","04","07","Santo Tome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-15 16:37:00-03","NY","NYBG","00724067","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"M. H. Nee","36154","South America","Bolivia","Santa Cruz","5 km (by air) SE of Mairana, on road to Samaipata, at Quebrada Seca","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=538030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724067","Magnoliophyta","Solanales","M. H. Nee","1988","02","04","Florida","-63.93","-18.15","1550","1550","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2016-09-27 03:01:00-03","NY","NYBG","00724031","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"J. E. Montes","15547","South America","Argentina","Misiones","Pastoreo Chico","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862050' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724031","Magnoliophyta","Solanales","S. D. Knapp","1952","01","28","San Ignacio",NA,NA,"265","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2016-09-27 03:05:00-03","NY","NYBG","00724029","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"R. O. Vanni","1449","South America","Argentina","Corrientes","Loc. 12 km NE de San Miguel, Ea. Toro-y","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724029","Magnoliophyta","Solanales","S. G. Tressens","1990","02","27","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-09-27 02:15:00-03","NY","NYBG","781568","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"A. Botelho","1188","South America","Paraguay",NA,"Reserva Tati Yupi.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=339908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00781568","Magnoliophyta","Solanales","S. D. Knapp","1989","07","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-15 16:37:00-03","NY","NYBG","00962127","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"L. Arroyo P.","3398","South America","Bolivia","Santa Cruz","Comunidad de Bella Vista.","sheet",NA,"[This specimen appears to be a duplicate. However, the two specimens are annotated differently: Solanum symmetricum Rusby and Solanum sp.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065050' target='other'> <mi>dwc_moreinfo</mi></a>","NY00962127","Magnoliophyta","Solanales","M. H. Nee","2006","06","18","Florida","-63.65","-18.2422","1600","1900","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 16:37:00-03","NY","NYBG","00829506","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"M. Serrano","7262","South America","Bolivia","Tarija","Municipio Entre Ríos. Reserva Nacional de Flora y Fauna Tariquía. Comunidad Salinas.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00829506","Magnoliophyta","Solanales","M. H. Nee","2006","01","24","Burnet O'Connor","-64.2064","-21.7444","1215","1215","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 16:37:00-03","NY","NYBG","00724061","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"M. Saldías Paz","4983","South America","Bolivia","Santa Cruz","Loc. La Yunga, 7.5 km (línea recta) NE de Mairana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724061","Magnoliophyta","Solanales","M. H. Nee","1997","03","15","Florida","-63.92","-18.08","1880","1880","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 16:37:00-03","NY","NYBG","00732493","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"E. M. Zardini","50515","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Jejuí-Mí","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732493","Magnoliophyta","Solanales","M. H. Nee","1999","05","25",NA,"-55.5277778","-24.1330556",NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-09-27 03:19:00-03","NY","NYBG","00732499","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"E. M. Zardini","9312","South America","Paraguay","Paraguarí","On eastern most peak","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=872009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732499","Magnoliophyta","Solanales","S. D. Knapp","1989","01","05",NA,"-57.15","-25.9","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 16:37:00-03","NY","NYBG","00732507","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"J. C. Solomon","11257","South America","Bolivia","Tarija","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=872019' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732507","Magnoliophyta","Solanales","S. D. Knapp","1983","10","14","Aniceto Arce","-64.42","-22.08","1100","1100","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2016-09-27 13:10:00-03","NY","NYBG","00724039","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Herrera","228","South America","Argentina","Tucumán","Quebrada de Lules, Rio Lules","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862137' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724039","Magnoliophyta","Solanales","S. D. Knapp","1945","03","04","Famaillá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","00724043","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"A. Schinini","32919","South America","Argentina","Salta","Finca San Andrés. Los Naranjos. Yungas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862147' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724043","Magnoliophyta","Solanales","A. Schinini","1997","10","28","Orán","-64.75194444","-23.0730556","650","650","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","00724046","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"H. H. Bartlett","20346","South America","Argentina","Jujuy","Calilegua, along road to the old coffee plantation","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724046","Magnoliophyta","Solanales",NA,"1943","06","03",NA,NA,NA,NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-09-30 10:36:00-03","NY","NYBG","1802232","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"D. Villarroel S.","196","South America","Bolivia","Santa Cruz","Localidad de Bella Vista, cerro las Yungas.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2047345' target='other'> <mi>dwc_moreinfo</mi></a>","NY01802232","Magnoliophyta","Solanales",NA,"2005","11","07","Florida","-63.696578","-18.192258","1871","1871",NA,"NY01802232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","00724064","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"M. H. Nee","38315","South America","Bolivia","Santa Cruz","1 km. S of highest point on Mataral to Trigal road, 10 km. S of Mataral and 10 km. NNW of El Trigal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=538032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724064","Magnoliophyta","Solanales","M. H. Nee","1989","12","24","Vallegrande","-64.2","-18.22","1700","1700","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","00724075","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"A. Schinini","27416","South America","Paraguay","Alto Paraná","5 Km NE de Hernandarias. Ea. Santa Elena","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862331' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724075","Magnoliophyta","Solanales","A. Schinini","1991","07","05",NA,"-54.58","-25.28",NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","00724036","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"M. H. Nee","50770","South America","Argentina","Jujuy","12 km by road N of Abra de Cañas, 4 km by road S of San Francisco, on road from Calilegua to Valle Grande","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724036","Magnoliophyta","Solanales","L. A. Bohs","2000","04","14","Valle Grande","-64.9471667","-23.6316667","1430","1430","Rusby","NY00724036_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2016-09-27 14:05:00-03","NY","NYBG","172198","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum","holotype","M. Bang","1478","South America","Bolivia",NA,"Mapiri","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=339910' target='other'> <mi>dwc_moreinfo</mi></a>","NY00172198","Magnoliophyta","Solanales",NA,"1892","07",NA,NA,"-68.223337","-15.308996",NA,NA,NA,"NY00172198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","00732508","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"J. C. Solomon","11064","South America","Bolivia","Tarija","21.5 km E of Narvaez on road to Entre Rios (6.9 km W of Entre Rios)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=872021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732508","Magnoliophyta","Solanales","S. D. Knapp","1983","10","05","Burnet O'Connor","-64.22","-21.48","1350","1350","Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2016-09-27 13:10:00-03","NY","NYBG","00724042","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"C. A. O'Donell","51","South America","Argentina","Tucumán","Cochuna","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724042","Magnoliophyta","Solanales","S. D. Knapp","1941","03","04","Chicligasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-02-01 13:29:00-02","NY","NYBG","00732480","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"W. J. Hahn","950","South America","Paraguay","Canindeyú","Guazui, road to Puerto Adela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00732480","Magnoliophyta","Solanales","S. D. Knapp","1982","12","16",NA,"-54.33","-24.5","360","360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-11-24 17:11:06-03","UTFPR","DVPR","2684","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Francisco, EM; Slusarski, SR","25",NA,"Brasil","Paraná","Fazenda Horizonte",NA,NA,"Arbusto 1,5m, flores brancas, frutos verdes.","DVPR002684","Magnoliophyta",NA,"Stehmann, JR","2004","02","10","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,"Rusby",NA,"2009","07","15","15605","auto",NA,NA,NA,NA,NA,NA,NA
"111","2015-02-10 11:46:52-02","BM","SOLANACEAE_SOURCE_BR","97992","O","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Korte, A.","6105","Southern America","Brazil","Santa Catarina","Guarani",NA,"151601","arborea 5 m; flor branca; floristica IFFSC 863 (arborea) Floresta Ombrofila Densa, Estadio Suces. Medio",NA,"Magnoliophyta","Solanales","Knapp, S.","2011","03","07","Massaranduba","-48.96","-26.634444","335","335","Rusby",NA,"2014","11",NA,NA,NA,"Dicotyledoneae","-48.96","-26.634444",NA,NA,NA,NA
"112","2019-10-09 11:25:16-03","UFBA","ALCB","040073","PreservedSpecimen","Plantae","Solanaceae","Solanum","symetricum","Solanum symetricum",NA,"Schinini, A; Toledo, CS; Neumann, R","32919","Southern America","Argentina","Salta","Finca San Andrés. 'Los Naranjos.'",NA,NA,"Abundante, sobre todo en suelos removidos. Arbol de 2-3m alt. Ramas verdes oscuras, expandidas. Corola blanca.; Yungas, selva marginal degradada.",NA,"Dicotyledon",NA,"Schinini, A","1997","10","28","Dep. Orán","-64.751944","-23.073056","650","650","Rusby",NA,"1997",NA,NA,NA,NA,NA,"-64.751944","-23.073056",NA,NA,NA,NA
"113","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747703","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Schinini A",NA,"Southern America","Argentina","Salta",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747703",NA,"Solanales","Schinini A","1997","11","02",NA,NA,NA,NA,NA,"Rusby","NL-U1747703",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0131796",NA,NA,NA
"114","2020-02-08 10:36:41-03","NBC","NL-BOTANY","L 0403828","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum","syntype","Fiebrig K",NA,"Southern America","Paraguay","La Cordillera",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200403828 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0403828",NA,"Solanales","Nee MH","1903","01","01",NA,NA,NA,NA,NA,"Rusby","NL-L0403828",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"115","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747177","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Solomon JC",NA,"Southern America","Bolivia",NA,"Dpto. Tarija. Prov. Acre. Hillsides, vicinity of Sidras, (5,5 km N. of Emborozú).",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747177",NA,"Solanales",NA,"1983","10","09",NA,"-64.533333","-22.2",NA,NA,"Rusby","NL-U1747177",NA,NA,NA,NA,NA,"Magnoliopsidae","-64.533333","-22.2",NA,NA,NA,NA
"116","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747178","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Solomon JC",NA,"Southern America","Bolivia",NA,"Dpto. Tarija. Prov. Acre. Upper Río Cambari, ca. 5 km from the first pass, on trail from Sidras to Tariquia.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747178",NA,"Solanales",NA,"1983","10","13",NA,"-64.433333","-22.166667",NA,NA,"Rusby","NL-U1747178",NA,NA,NA,NA,NA,"Magnoliopsidae","-64.433333","-22.166667",NA,NA,NA,NA
"117","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747704","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Schinini A",NA,"Southern America","Argentina","Salta",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747704",NA,"Solanales","Schinini A","1997","10","28",NA,NA,NA,NA,NA,"Rusby","NL-U1747704",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0131797",NA,NA,NA
"118","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747705","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Renvoize SA",NA,"Southern America","Argentina",NA,"Tucuman, Tafi Viejo, Qumbres de San Javier, Ruto Provincial.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747705",NA,"Solanales",NA,"1978","11","04",NA,NA,NA,NA,NA,"Rusby","NL-U1747705",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"119","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747706","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Venturi S",NA,"Southern America","Argentina","Tucumán",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747706 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747706",NA,"Solanales","Knapp SD","1919","01","01",NA,NA,NA,NA,NA,"Rusby","NL-U1747706",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0156094",NA,NA,NA
"120","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747707","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Schulz (Jarela) J",NA,"Southern America","Argentina",NA,"Localidad Oran, Salta.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747707 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747707",NA,"Solanales",NA,"1944","06","01",NA,NA,NA,NA,NA,"Rusby","NL-U1747707",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"121","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747708","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Tressens SG; Barret W; Maruñak V",NA,"Southern America","Argentina",NA,"Argentina, Corrientes, Dep. Ituzaingo. Loc RIncon del Playadito, 5 km N de San Alonso.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747708 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747708",NA,"Solanales",NA,"1994","06","08",NA,NA,NA,NA,NA,"Rusby","NL-U1747708",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"122","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1747709","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Steinbach J",NA,"Southern America","Argentina",NA,"Provincia Salta, Dep. Orán, Localidad Al sud de Tarjagal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1747709",NA,"Solanales",NA,"1915","11","01",NA,NA,NA,NA,NA,"Rusby","NL-U1747709",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"123","2020-02-08 10:36:41-03","NBC","NL-BOTANY","U.1750069","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Hatschbach GG; Lindeman JC; Horreüs de Haas R",NA,"Southern America","Brazil","Paraná","orto Florestal (mun. Maringá)",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750069",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rusby","NL-U1750069",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"124","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0051289","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"S. G. Tressens; S. Ferrucci, V. Marunak, G. Pellegrini","3996",NA,"Argentina","Corrientes","Dep. Santo Tome. Ea. Bertran (Infran Cue), 23 km SW de Virasoro.",NA,NA,"Arbolito 2 m alt.",NA,"Magnoliophyta","Solanales","S. G. Tressens","1992","4","7",NA,"-56.033333","-28.550085",NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0051290","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"R. Vanni; S. Caceres, G. Lopez, A. Radovancich","1449",NA,"Argentina","Corrientes","Dep. San Miguel. 12 Km NE de San Miguel. Ea. Toro-y.",NA,NA,"Arbusto 1.5-2.5 in alt. Flores blancas, anteras amarillo-limon.",NA,"Magnoliophyta","Solanales","S. G. Tressens","1990","2","27",NA,"-57.588829","-27.993261",NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0051291","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"S. G. Tressens; S. Ferrucci, V. Marunak, G. Pellegrini","4085",NA,"Argentina","Corrientes","Dep. Santo Tomé. Ea. San Benito, 22 km NW de Santo Tomé. Monte Mberity.",NA,NA,"Arbusto 1.50 m alt. Flores blancas, péndulas.",NA,"Magnoliophyta","Solanales","S. G. Tressens","1992","4","10",NA,"-56.233333","-28.483333",NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 14:46:18-03","UFJF","CESJ","43614","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"V. Solis Neffa; J.G. Seijo; D.Hojsgaard; J.Chilian","742","América do Sul","Argentina","Jujuy","Ruta 83 a 2Km SE de San Francisco",NA,NA,"Arbol de hasta 3 m alt. Flores blancas.","CESJ043614","Angiosperma",NA,"A. Schinini","2002","01","18","Valle Grande",NA,NA,NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:48:58-03","UFMS","CGMS","66021","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"A. Pott; V.J. Pott","15883",NA,"Brasil","Mato Grosso do Sul","Parque Natural Municipal de Sete Quedas.",NA,NA,"Flor branca. Fruto ausente.Flores voltadas para baixo. Anteras amarelas. Habitat: Floresta estacional semidecidual com espécies de Mata Atlântica (Peltophorum dubium, Balfourodendron riedelianum e Cariniana estrellensis). Solo argilo","CGMS1098982",NA,NA,NA,"2010","03","06","Sete Quedas","-55.0383333","-23.9663889","380","380","Rusby",NA,NA,NA,NA,NA,NA,NA,"-55,0383333","-23,9663889",NA,NA,NA,NA
"129","2020-10-14 10:06:49-03","FURB","FURB","35387","PreservedSpecimen","Plantae","Solanaceae","Solanum","symmetricum","Solanum symmetricum",NA,"Korte, A.","6105",NA,"Brasil","Santa Catarina","Guarani.",NA,NA,"Florística IFFSC 863 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbórea; flor branca","FURB44413",NA,NA,"Knapp, S.","2011","03","07","Massaranduba","-48.96","-26.6344444","335","335","Rusby","FURB44413","2014","11",NA,NA,NA,NA,"-48.9600000","-26.6344444",NA,NA,NA,NA
