"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"208","2020-12-21 16:37:35-03","MBM","MBM","130791","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, D.",NA,"Klein, R.","1971","Brazil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"MBM130791","MBM130791",NA,NA,"9622","08","10","Morro Paulo Lopes",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:37:35-03","MBM","MBM","241652","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Kawasaki, M.L.",NA,"Rapini, A.; et al.; et al.","1995","Brazil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"MBM241652","MBM241652",NA,NA,"39","08","23","Parque Estadual de Ilhabela",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:37:35-03","MBM","MBM","241651","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Kawasaki, M.L.",NA,"Almeida-Scabbia, R.J.; et al.; et al.","1994","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"MBM241651","MBM241651",NA,NA,"708","09","09","Fazenda Intervales",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"211","2020-12-11 11:39:37-03","UFMG","BHCB","197853","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,"2003","Mazine, FF; Capelo, FA; Lucas, E; Silva, JM","2003","Brasil","Paraná","Itaporá",NA,NA,NA,NA,"BHCB197853",NA,"11",NA,"1002","11","08","estrada beirando o rio","1193","1193","Southern America",NA,NA,"Arvoreta ca. 3m. Flores passadas negras","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:39:37-03","UFMG","BHCB","109601","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,"2007","Castro, ER","2001","Brasil","São Paulo","Cananeia","-47.9199981689453","-25.0100002288818",NA,NA,"BHCB013928","BHCB013928","05","21","50","10","19","Ilha do Cardoso, Florsta de encosta.",NA,NA,"Southern America",NA,NA,"Árvore com cerca de 12 metros. Flor de cor alva.","Dicotyledon",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"213","2020-12-11 11:39:37-03","UFMG","BHCB","97312","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Galetti, M; et al.","1993","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"13","11","15","Parque Intervales - Base Saibadela",NA,NA,"Southern America",NA,NA,"árvore, 5m, frutos verdes e pretos carnosos, em álcool, 8% de açúcar.","Dicotyledon",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"214","2020-12-11 11:39:37-03","UFMG","BHCB","97338","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,"1999","Zipparro, VB","1996","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"BHCB013927","BHCB013927",NA,NA,"1549","09","09","Parque Intervales, Base Saibadela, Trilha do Rio, após ponto 8.",NA,NA,"Southern America",NA,NA,"Flores brancas em forma de pincel. Árvore com cerca de 9m.","Dicotyledon",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"215","2021-02-11 17:20:46-03","UFPR","UPCB","19516","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Barroso, G.M.","1989","Soares e Silva, L.H.","1988","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"08","15","134","10","21","Floresta Godoy",NA,NA,NA,NA,NA,"Árvore, 8m, fruto imaturo verde, maduro preto brilhante..",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"216","2021-02-11 17:20:47-03","UFPR","UPCB","19539","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Soares e Silva, L.H.","1989","Soares e Silva, L.H.","1989","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"08",NA,"225","07","28","Floresta Godoy",NA,NA,NA,NA,NA,"Árvore, 9m, botão floral amarelo, flor branca, odorífera. Freqüente..",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"217","2021-02-11 17:20:47-03","UFPR","UPCB","19518","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Soares e Silva, L.H.","1989","Soares e Silva, L.H.","1989","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"09",NA,"227","08","04","Floresta Godoy",NA,NA,NA,NA,NA,"Árvore, 9m, botão floral amarelo, flor branca, odorífera. Freqüente..",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"218","2021-02-11 17:20:47-03","UFPR","UPCB","32157","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Silva, S.M.","1996","Silva, S.M.","1996","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"02",NA,NA,"01","29","Ilha do Mel, Estação Ecológica",NA,NA,NA,NA,NA,"Árvore de 11m, PAP = 40cm, em floresta paludosa da planície litorânea. Material estéril..",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"219","2021-02-11 17:20:47-03","UFPR","UPCB","44137","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","2000","Kinupp, V.F.","1997","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"01","01","638","07","16","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,"Árvore 6,0m alt., com botões florais verdes..",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"220","2010-11-13 04:25:00-02","MO","MOBOT","2482078","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ranulphii","Calyptranthes ranulphii","D. Legrand",NA,NA,"Roberto M. Klein","1967","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 7548","8","25","Florianópolis. Morro da Lagoa","10.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-09-18 11:51:00-03","MO","MOBOT","3184212","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ranulphii","Calyptranthes ranulphii","D. Legrand","Graziela M. Barroso",NA,"Dimitri Sucre","1971","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 7695","9","22","Antiga Guanabara, Estrada da Vista Chineza.","490.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2018-06-22 05:25:00-03","MO","MOBOT","2476232","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand",NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1954","Brazil","Santa Catarina",NA,"-48.65","-26.88333",NA,NA,NA,NA,NA,NA,"Reitz 2015","8","5","Cunhas","10.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","308032","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","F. F. Mazine, May",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","Brazil","São Paulo",NA,"-46.93333","-24.25",NA,NA,NA,NA,NA,NA,"Gentry 58892","9","3","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 3","560.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-199","3"
"224","2008-05-27 22:02:00-03","MO","MOBOT","308083","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","F. F. Mazine, May",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","Brazil","São Paulo",NA,"-46.93333","-24.25",NA,NA,NA,NA,NA,NA,"Gentry 58916","9","3","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 5","560.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-201","3"
"225","2008-07-01 03:33:00-03","MO","MOBOT","308181","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","F.F. Mazine (ESA)",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","Brazil","São Paulo",NA,"-46.93333","-24.25",NA,NA,NA,NA,NA,NA,"Gentry 58960","9","3","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 7","570.00000000","580.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-203","3"
"226","2015-01-23 09:28:00-02","MO","MOBOT","3211092","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","C. Proença",NA,"J.R. de Mattos","1966","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mattos 13838",NA,NA,"Miracatu, perto de Pedro Barros, Nat mata virgem.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","3211788","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","M. Sobral",NA,"Gert G. Hatschbach","1968","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19449","6","27","Rio Cachoritinha (mun. Paranaguá). Mata pluvail da base de morro.","150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","3212669","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","C. Proença",NA,"Gert G. Hatschbach","1968","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19578","8","8","Rio Segredo de Cima (mun. Morretes). Mata pluvial, encosta de morro, próximo a corrego.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","3212888","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","C. Proença",NA,"Gert G. Hatschbach","1968","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19249","5","28","Rio Cambará (mun. Paranaguá).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","3213384","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","M. Sobral",NA,"Gert G. Hatschbach","1987","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 51277",NA,NA,"Rio Canavieiras (mun. Guaratuba). Mata puvial.","20.00000000","50.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-08-31 09:08:10-03","INPA","INPA","156133","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Proença, CEB","1986","Hatschbach, GG","1968","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"INPA0156133","INPA0156133 INPA0156133_e",NA,NA,"19578","08","08","Rio Segredo de Cima",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"30514","auto",NA,NA,NA,NA,NA
"232","2020-08-31 09:08:10-03","INPA","INPA","214611","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Takahasi, A","1995","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"INPA0214611","INPA0214611 INPA0214611_e",NA,NA,"129","07","30","Picinguaba. Mata de encosta, Trilha do Corisco.",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"34265","auto",NA,NA,NA,NA,NA
"233","2020-08-31 09:08:10-03","INPA","INPA","152624","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Proença, CEB","1986","Hatschbach, GG","1968","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"INPA0152624","INPA0152624 INPA0152624_e",NA,NA,"19249","05","28","Rio Cambará",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"24916","auto",NA,NA,NA,NA,NA
"234","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10526",NA,"Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral/Dez.2002",NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","Brasil","Espírito Santo","Santa Teresa","-40.6075","-19.931389","40W36'27","19S55'53","MBML010526",NA,NA,NA,"2472","04","14","Estação Biológica Caixa D'Água",NA,NA,NA,NA,NA,"Arvoreto 16m. Dao 22cm. Fuste 3,5m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10709",NA,"Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral/1995",NA,"L. D. Thomaz","1993","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML010709",NA,NA,NA,"1426","04","28","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,"Altura 17m. PAP 54cm, caule interno branco, flores brancas, fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","11367",NA,"Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral/Dez.2002",NA,"V. Demuner; et al","1999","Brasil","Espírito Santo","Santa Teresa","-40.635556","-19.925556","40W38'8","19S55'32","MBML011367",NA,NA,NA,"338","12","16","São Lourenço, Country Club",NA,NA,NA,NA,NA,"Árvore 16M, dap 33cm, fuste 10m, frutos imaturos de cor verde. Topo do morro, terreno plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","15140",NA,"Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral/Março-2007",NA,"L. Kollmann; et al","2001","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","MBML015140",NA,NA,NA,"4595","09","18","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,"Arvoreto 5m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","24665",NA,"Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral/Março-2007",NA,"Tadeu A. Cruz; et al","2003","Brasil","Espírito Santo","Santa Teresa","-40.620278","-19.923889","40W37'13","19S55'26","MBML024665",NA,NA,NA,"107","08","09","Parque Natural Municipal de São Lourenço",NA,NA,NA,NA,NA,"Fora da parcela, árvore 16m, n°14, Dap 57cm. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","26926",NA,"Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral/Março-2007",NA,"F. Z. Saiter","2006","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML026926",NA,NA,NA,"267","03","25","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,"Árvore c/ frutos verdes pequenos, A2P61N1494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-09 21:48:44-03","UNICENTRO","HUCO","4119","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Oliveira, A.A.","2011","Gasper, A. .L.","2009","Brasil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"HUCO004119",NA,"04","06","2259","08","29",NA,NA,NA,NA,NA,NA,"FURB 13683",NA,NA,NA,"16079","auto",NA,NA,NA,NA,NA
"241","2020-06-17 15:25:20-03","UNESP-RC","HRCB","16274","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","G. M. Barroso",NA,"Sanchez, M.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba - Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"242","2020-06-17 15:25:20-03","UNESP-RC","HRCB","16257","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand",NA,NA,"Sanchez, M.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba - Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"243","2020-06-17 15:25:20-03","UNESP-RC","HRCB","31459","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand",NA,NA,"Takahasi, A.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"244","2020-06-17 15:25:20-03","UNESP-RC","HRCB","31458","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Marcos Sobral",NA,"Takahasi, A.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"245","2020-06-17 15:25:20-03","UNESP-RC","HRCB","31449","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand",NA,NA,"Takahasi, A.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"246","2020-06-17 15:25:20-03","UNESP-RC","HRCB","31448","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Marcos Sobral",NA,"Takahasi, A.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"247","2020-11-18 11:41:00-03","UERJ","HRJ","12420","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.C. Souza",NA,"L. P. G. Rosa; W. Silva","2011","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012709",NA,NA,NA,"s.n.","11","06","Ilha Grande.","574","574",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"248","2021-02-25 10:13:10-03","CVRD","CVRD","6651","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","aff. glomerata","Neomitranthes aff. glomerata","(D.Legrand) D.Legrand","Marcelo C. Souza","2005","Folli, D.A.","2000","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006651","CVRD006651","11","24","3716","10","19",NA,NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Batinga cruel","Magnoliophyta","Myrtales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"249","2021-02-25 10:13:10-03","CVRD","CVRD","11356","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","aff. glomerata","Neomitranthes aff. glomerata","(D.Legrand) D.Legrand","Domingos A. Folli","2008","Folli, D.A.","2008","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD011356",NA,"07","02","6139","07","02",NA,NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Batinga cruel","Magnoliophyta","Myrtales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"250","2021-02-25 10:13:10-03","CVRD","CVRD","5726","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","aff. glomerata","Neomitranthes aff. glomerata","(D.Legrand) D.Legrand","Marcelo C. Souza","2005","Folli, D.A.","1997","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005726","CVRD005726","11","16","3034","06","03","Linha 06 P.55",NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Batinga cruel","Magnoliophyta","Myrtales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"251","2021-02-25 10:13:10-03","CVRD","CVRD","10268","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","aff. glomerata","Neomitranthes aff. glomerata","(D.Legrand) D.Legrand","Domingos A. Folli","2007","Folli, D.A.","2007","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD010268",NA,"06","01","5602","06","01","Parcela 100 x 100 da Mussununga",NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Batinga cruel","Magnoliophyta","Myrtales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"252","2021-02-25 10:13:10-03","CVRD","CVRD","10783","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","aff. glomerata","Neomitranthes aff. glomerata","(D.Legrand) D.Legrand","Domingos A. Folli","2007","Folli, D.A.","2007","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD010783",NA,"05","24","5602","05","24","Parcela 100 x 100 da Mussununga",NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Batinga cruel","Magnoliophyta","Myrtales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"253","2021-02-25 10:13:10-03","CVRD","CVRD","11354","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","aff. glomerata","Neomitranthes aff. glomerata","(D.Legrand) D.Legrand","Marcelo C. Souza","2007","Souza, M.C.","2007","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD011354",NA,"06","07","534","06","07","Parcela 100 x 100 da Mussununga",NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Batinga cruel","Magnoliophyta","Myrtales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","3332246","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ranulphii","Calyptranthes ranulphii","D. Legrand",NA,NA,"D. Sucre","1971","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01895026","US01895026_01 US01895026_02",NA,NA,"7695","9","22","Estrada da Vista Chinesa",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"57442","auto","Dicotyledonae",NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","3117037","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"G. Hatschbach","1968","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"US01890038","US01890038_01 US01890038_02",NA,NA,"19249","5","28","Rio Cambará.",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2580348","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & D. Klein","1954","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01890039","US01890039_01 US01890039_02",NA,NA,"2261","11","5","Braço Joaquim, Luis Alves, Itajaí","350",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2580336","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & D. Klein","1953","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"US01890041","US01890041_01 US01890041_02",NA,NA,"1138","11","2","Horto Florestal I.N.P.","350",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"18533","auto","Dicotyledonae",NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","2580354","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand",NA,NA,"R. Reitz & R. M. Klein","1954","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00117702","US00117702_01",NA,NA,"2015",NA,NA,"Cunhas, Itajai.","10","10","South America",NA,NA,NA,NA,"Myrtales","Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
