"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","recordNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","eventTime","fieldNumber","individualCount","sex"
"365","2021-03-01 16:42:08-03","UNICAMP","UEC","42056","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Heringer, EP; Filgueiras, TS; Mendonça, R; Pereira, BAS; Heringer-Salles, AE","1979","12","03","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC073565","UEC073565",NA,NA,NA,"Árvore com mais ou menos 12 m de altura, botões e flores alvos, estas últimas com estames amarelos, folhas pilosas.; Mata ciliar.","2884","Magnoliopsida",NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:42:08-03","UNICAMP","UEC","8455","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Heringer, EP","1975","05","20","Brazil","Distrito Federal","Brasília","Catetinho.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC073547","UEC073547",NA,NA,NA,"Árvore de mata galeria, sombreada, com 5 metros, flores claras, com outras amarelas perfumadas, frutos globoides, roxos quando maduros. Alimento de passarinho.; Mata de galeria, sombreada.","14636","Magnoliopsida",NA,"70570","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:42:08-03","UNICAMP","UEC","32257","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Ramos, AE","1982","12","10","Brazil","Distrito Federal","Brasília","Distrito Federal. Reserva Biológica de Águas Emendadas.&nf;Ca. de 40 km a NE de Brasília. Mata do Córrego Final.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC073615","UEC073615",NA,NA,NA,"Árvore ca. 10 m com flores e estames amarelos, odoríferas, com botões róseos.","172","Magnoliopsida",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 16:42:08-03","UNICAMP","UEC","189508","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Souza, VC","Souza, VC; Flores, TB; Colletta, GD; Coelho, RLG; Souza, MASSC","2015","12","17","Brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE. Estrada Sul, na beira da reserva.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC126596","UEC126596",NA,NA,NA,"Árvore, ca. 4 m alt.; corola creme, estames amarelos. Borda de mata.; Cerrrado.","ESA137854","Magnoliopsida",NA,"70570","auto","2016","01","18",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 16:42:08-03","UNICAMP","UEC","43338","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"DAC","1989","12","28","Brazil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"UEC073597","UEC073597",NA,NA,NA,"Arbusto, 2,5 m.; Cerrado.","3390","Magnoliopsida",NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 16:42:08-03","UNICAMP","UEC","101978","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Kozera, C","Kinoshita, LS; Santos, SL; Pansarin, ER","1998","10","07","Brazil","Minas Gerais","Carrancas","Vargem Grande.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC073589","UEC073589",NA,NA,NA,"Árvore, borda da mata.","98-515","Magnoliopsida",NA,"21143","auto","1998","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-01 16:42:08-03","UNICAMP","UEC","97230","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Romero, R; Semir, J; Goldenberg, R; Dutilh, JHA","1998","11","14","Brazil","Minas Gerais","Formiga","Morro da antena de TV.","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,"UEC073582","UEC073582",NA,NA,NA,"Arbusto, ca. 2,5 m. Frutos verdes-acinzentados.; Afloramento em área bastante degradada.","5205","Magnoliopsida",NA,"46203","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-01 16:42:08-03","UNICAMP","UEC","39116","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Weyland Vieira, MC","1980","02","17","Brazil","Minas Gerais","Lagoa Dourada","Estrada entre Fazenda José Tavares Rezende e Lagoa Dourada.","-44.0783004760742","-20.914400100708",NA,NA,NA,NA,"UEC073628","UEC073628",NA,NA,NA,"Arbusto. Flores brancas, perfumadas. Floração densa (Flores com pétalas brancas e estames amarelos).","48","Magnoliopsida",NA,"18625","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 16:42:08-03","UNICAMP","UEC","22816","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Santos, FAM","Leitão Filho, HF; Shepherd, GJ; Martins, FR","1980","12","09","Brazil","Minas Gerais","Lavras","Cerrado, próximo à cidade.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"UEC073616","UEC073616",NA,NA,NA,"Flores brancas, botões verdes.; Cerrado.","11698","Magnoliopsida",NA,"20044","auto","1981","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-01 16:42:08-03","UNICAMP","UEC","22847","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Leitão Filho, HF; Shepherd, F; Martins, FR","1980","12","09","Brazil","Minas Gerais","Lavras","Próximo à rodoviária.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"UEC073539","UEC073539",NA,NA,NA,"Arbusto mais ou menos 2,5 m.; pétalas brancas.","11712","Magnoliopsida",NA,"20044","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 16:42:08-03","UNICAMP","UEC","32146","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Gavilanes, ML","1983","11","02","Brazil","Minas Gerais","Lavras","Sítio 3 Barras.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"UEC073614","UEC073614",NA,NA,NA,"Árvore, flores brancas. + ou- 3,5 m de altura.; Cerrado.","1051","Magnoliopsida",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-01 16:42:08-03","UNICAMP","UEC","39601","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Tamashiro, JY; Martins, EF; Martins, FR","1985","08","24","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa mata da Olaria.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC073620","UEC073620",NA,NA,NA,"Arvoreta 5,0 m, frutos verdes, frutos coletados para o arboreto.","17721","Magnoliopsida",NA,"16667","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 16:42:08-03","UNICAMP","UEC","63993","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Weyland Vieira, MC","1987","06","26","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa.&nf;Mata Olaria.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC073630","UEC073630",NA,NA,NA,"Árvore com botões esverdeados.","1217","Magnoliopsida",NA,"16667","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 16:42:08-03","UNICAMP","UEC","63996","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Weyland Vieira, MC","1983","02","17","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa.&nf;Mato Olaria.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC073585","UEC073585",NA,NA,NA,"Arbusto. Flores brancas, perfumadíssimas.","667","Magnoliopsida",NA,"16667","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 16:42:08-03","UNICAMP","UEC","43165","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","DAC","DAC; et al.","1983","12","28","Brazil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,NA,"UEC073551","UEC073551",NA,NA,NA,"Arbusto.&nf;3,50 m.; Cerrado.","03406","Magnoliopsida",NA,"21095","auto","1984","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:42:08-03","UNICAMP","UEC","131283","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Tozzi, AMGA; Corrêa, AM; Costa, JY; Flores, AS; Galvão, JC; Machado, RP","2003","05","06","Brazil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,"UEC073575","UEC073575",NA,NA,NA,"Arvoreta de 2 m, corola alva, fruto imaturo verde.","2003-116","Magnoliopsida",NA,"24792","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 16:42:08-03","UNICAMP","UEC","175849","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Araújo, FP","Araújo, FP","2008","12","15","Brazil","Minas Gerais","Uberlandia","Mata de galeri e Mata de mesolif a, Estação Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC081876","UEC081876",NA,NA,NA,"Árvore, ca. 3 metros da altura, flores alvas.","s.n.","Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 16:42:08-03","UNICAMP","UEC","59763","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Araújo, GM","1989","12","11","Brazil","Minas Gerais","Uberlândia","Reserva Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC073612","UEC073612",NA,NA,NA,"Árvore; 10,0 m de altura.; Mata mesófila semidecídua.","614","Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-01 16:42:08-03","UNICAMP","UEC","55207","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Meira Neto, JAA","1989","03","20","Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"UEC045838",NA,NA,NA,NA,"frutos imaturos; árvore com 4m; cerrado","343","Magnoliopsida",NA,"18363","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 16:42:08-03","UNICAMP","UEC","50284","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Bernacci, LC","Bernacci, LC","1988","11","29","Brazil","São Paulo","Assis","Estação Experimental do Instituto Florestal.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"UEC073624","UEC073624",NA,NA,NA,"Árvore, ca. 10 m alt.; frutos imaturos verde-acinzentados, com o cálice.","20730","Magnoliopsida",NA,"23972","auto","1988","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:42:08-03","UNICAMP","UEC","127423","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Ongaro-Pinheiro, MH","1996","12","06","Brazil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"UEC045837",NA,NA,NA,NA,"3m alt.; flores brancas.; cerradão","235","Magnoliopsida",NA,"29186","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 16:42:08-03","UNICAMP","UEC","67202","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Tamashiro, JY; Rodrigues, RR; Koch, I; Cavassan, O; Galvão, JC; Belinello, R","1994","05","26","Brazil","São Paulo","Bauru","Parque Ecológico de Bauru.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"UEC073579","UEC073579",NA,NA,NA,"Árvore de 4 m., frutos imaturos de cor verde.","T.200","Magnoliopsida",NA,"29186","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 16:42:08-03","UNICAMP","UEC","71492","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Magenta, MAG; Proença, SL; Simão-Bianchini, R; Wanderley, MDGL; Kiyama, CY","1995","04","18","Brazil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,"UEC073542","UEC073542",NA,NA,NA,"Árvore 3,0 m alt. Frutos imaturos verdes.; Orla da mata.","16","Magnoliopsida",NA,"16877","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:42:08-03","UNICAMP","UEC","59948","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Sciamarelli, A; Coffani-Nunes, JV","1989","11","19","Brazil","São Paulo","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"UEC073600","UEC073600",NA,NA,NA,"Arbusto, 2,0 m.; Cerrado 1.","399","Magnoliopsida",NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-01 16:42:08-03","UNICAMP","UEC","60257","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Sciamarelli, A; Coffani-Nunes, JV","1990","04","22","Brazil","São Paulo","Cajuru","Fazenda Santa Carlota - cerrado 2.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"UEC073561","UEC073561",NA,NA,NA,"Arbusto, flores brancas, anteras alaranjadas na antese e amareladas quando maduras. Frutos jovens.; Cerrado.","631","Magnoliopsida",NA,"21243","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:42:08-03","UNICAMP","UEC","8454","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC073545","UEC073545",NA,NA,NA,"Coleção Bosque dos Jequitibás nº 562-A.","8323","Magnoliopsida",NA,"23900","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:42:08-03","UNICAMP","UEC","70828","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Santin, DA; Bertani, DF","1994","07","14","Brazil","São Paulo","Campinas","Bosque São José.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC073538","UEC073538",NA,NA,NA,"Material vegetativo, árvore de aprox. 10 m.","33569","Magnoliopsida",NA,"23900","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-01 16:42:08-03","UNICAMP","UEC","110339","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Spinelli, T; Ahn, YJ; Constâncio, SS; Carmello-Guerreiro, SM","2000","01","31","Brazil","São Paulo","Campinas","Sítio São Francisco.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC073544","UEC073544",NA,NA,NA,"Árvore, 4 m, borda da mata, ramo ferrugem, fruto verde.","246","Magnoliopsida",NA,"23900","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:42:08-03","UNICAMP","UEC","170964","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Souza, VC; Souza, JP","1995","12","18","Brazil","São Paulo","Cerqueira César","Km 266 da Rodovia Castello Branco, próximo ao Posto Toluca.","-49.1599998474121","-23.0300006866455",NA,NA,NA,NA,"UEC073604","UEC073604",NA,NA,NA,"Arbusto, ca. 2,5 m alt.; pétalas alvas; estames amarelos.; Cerrado.","9508","Magnoliopsida",NA,"25405","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 16:42:08-03","UNICAMP","UEC","79987","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Sartori, ALB; et al.","1993","11","09","Brazil","São Paulo","Cerqueira César","Posto Tolluca - Castelo Branco km 265.","-49.1599998474121","-23.0300006866455",NA,NA,NA,NA,"UEC045828",NA,NA,NA,NA,"arbusto 2,5m, botões creme.","28969","Magnoliopsida",NA,"25405","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-03-01 16:42:08-03","UNICAMP","UEC","26121","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Monteiro, R","Leitão Filho, HF","1975","11","18","Brazil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"UEC079566","UEC079566",NA,NA,NA,"Árvore até 2 m; flores brancas, perfumadas; estames amarelos.&nf;Nativo em cerrado.; Cerrado.","1572","Magnoliopsida",NA,"14989","auto","1981","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-01 16:42:08-03","UNICAMP","UEC","8461","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Monteiro, R","Leitão Filho, HF","1975","11","18","Brazil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"UEC073627","UEC073627",NA,NA,NA,"Árvore até 2 m; flores brancas, perfumadas; estames amarelos.&nf;Nativo em cerrado.; Cerrado.","1572","Magnoliopsida",NA,"14989","auto","1981","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-01 16:42:08-03","UNICAMP","UEC","138805","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Arzolla, FARDP; Vilela, FESP","2004","03","09","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juquery.","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"UEC073541","UEC073541",NA,NA,NA,"Árvore, 2 m de altura, flores brancas e frutos imaturos.; Vegetação de Cerrado.","757","Magnoliopsida",NA,"12135","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-01 16:42:08-03","UNICAMP","UEC","37714","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Tamashiro, JY","Martins, FR; Tamashiro, JY","1984","02","13","Brazil","São Paulo","Guareí","Morro do Sarandi.","-48.1800003051758","-23.3700008392334",NA,NA,NA,NA,"UEC073593","UEC073593",NA,NA,NA,"Arvoreta 7 m, flores brancas. Frutos coletados.","15730","Magnoliopsida",NA,"20393","auto","1986","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 16:42:08-03","UNICAMP","UEC","8460","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Monteiro, R","Giannotti, E","1978","12","20","Brazil","São Paulo","Itapetininga","Estação Experimental do Instituto Florestal.","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"UEC073619","UEC073619",NA,NA,NA,"Arbusto de 1,5 m, com flores brancas.","6822","Magnoliopsida",NA,"40712","auto","1981","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-01 16:42:08-03","UNICAMP","UEC","92979","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Aoki, P","1995","04","08","Brazil","São Paulo","Itararé","cerrado na margem esquerda do Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"UEC045839",NA,NA,NA,NA,"arbusto 1,5m alt.; flor branca; fruto verde claro.; cerrado","s.n.","Magnoliopsida",NA,"27729","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-01 16:42:08-03","UNICAMP","UEC","161590","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Souza, VC; Camargo, PCCE; Caliari, CP; Garcia, PBC","2005","12","09","Brazil","São Paulo","Itararé","Estrada Itararé-Itapeva, próximo à ponte do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"UEC039112","UEC039112",NA,NA,NA,"Arvoreta, ca. 3 m alt.; pétalas alvas; estames amarelos.; Cerrado.","31950","Magnoliopsida",NA,"27729","auto","2011","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-03-01 16:42:08-03","UNICAMP","UEC","161589","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Souza, JP; Souza, VC; Mazine, FF; Lucas, E; Romão, GO","2003","11","14","Brazil","São Paulo","Itararé","Município de Itararé. Ponte sobre o rio Verde, no limite dos municípios de Itararé e Itapeva.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"UEC039105","UEC039105",NA,NA,NA,"Arbusto, 3 m alt. Botões verdes.; Banhado com campo e cerrado adjacentes.","3738","Magnoliopsida",NA,"27729","auto","2011","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-03-01 16:42:08-03","UNICAMP","UEC","60724","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Tamashiro, JY; Martins, FR; et al.","1992","02","06","Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC045842",NA,NA,NA,NA,"cerrado","27079","Magnoliopsida",NA,"22843","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-01 16:42:08-03","UNICAMP","UEC","63722","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Goldenberg, R","1992","04","10","Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC073594","UEC073594",NA,NA,NA,"Árvore, 4,0 metros. Frutos verdes.; Cerradão.","27883","Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-01 16:42:08-03","UNICAMP","UEC","33337","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Leitão Filho, HF; Joly, CA; Martins, FR","1983","01","24","Brazil","São Paulo","Itirapina","Reserva de Cerrado da Estação Experimental de Itirapina.","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC073625","UEC073625",NA,NA,NA,"Arbusto 3,0 m, flores brancas, frutos jovens.; Cerrado.","14482","Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-03-01 16:42:08-03","UNICAMP","UEC","84246","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl",NA,"Bernacci, LC; Metzger, JP; Goldenberg, R","1993","08",NA,"Brazil","São Paulo","Jaú","Fazenda Copaúva. Margem do Rio Jacaré-Pepira.","-48.5499992370605","-22.2900009155273",NA,NA,NA,NA,"UEC073570","UEC073570",NA,NA,NA,"Árvore, material estéril.; Floresta Ripária.","35013","Magnoliopsida",NA,"24071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-01 16:42:08-03","UNICAMP","UEC","52254","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Druzian","1990","02","20","Brazil","São Paulo","José Bonifácio","Fazenda Avanhandava.","-49.6800003051758","-21.0499992370605",NA,NA,NA,NA,"UEC073562","UEC073562",NA,NA,NA,"Alt: 3,0 m, com frutos verdes.","1250-VI","Magnoliopsida",NA,"36198","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-01 16:42:08-03","UNICAMP","UEC","52288","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Aranha, JLM","Druzian","1990","02","20","Brazil","São Paulo","José Bonifácio","Fazenda Avanhandava.","-49.6800003051758","-21.0499992370605",NA,NA,NA,NA,"UEC073564","UEC073564",NA,NA,NA,"Alt: 3,0 m, com frutos verdes.","1250-V","Magnoliopsida",NA,"36198","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-01 16:42:08-03","UNICAMP","UEC","40360","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Fonzar, LPCM; Rodrigues, RR","1985","03","19","Brazil","São Paulo","Jundiaí","Serra do Japí, Ermida.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC073554","UEC073554",NA,NA,NA,"Árvore, 12 m de altura, frutos novos.","17813","Magnoliopsida",NA,"17840","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-01 16:42:08-03","UNICAMP","UEC","40234","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Morellato-Fonzar, LPC; Rodrigues, RR","1985","02","27","Brazil","São Paulo","Jundiaí","Serra do Japi - Estrada do Mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC045844",NA,NA,NA,NA,"8m de altura, flores creme.","17802","Magnoliopsida",NA,"17840","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-01 16:42:08-03","UNICAMP","UEC","40746","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Fritsch, PW","Fonzar, LPCM; Leitão Filho, HF","1985","06","27","Brazil","São Paulo","Jundiaí","Serra do Japí.&nf;Estrada - Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC073536","UEC073536",NA,NA,NA,"Árvore, 8 m de altura, frutos.","17835","Magnoliopsida",NA,"17840","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-01 16:42:08-03","UNICAMP","UEC","96953","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Rodrigues, RR","Rozza, AF","1995","06","08","Brazil","São Paulo","Matão","Fazenda Cambuhy. Mata da Virgínia.","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"UEC073576","UEC073576",NA,NA,NA,"Árvore 4,0 m. Flores brancas com estames amarelos. Botões creme. Fruto verde imaturo.; Mata em bordadura, próximo a curso d'água.","45","Magnoliopsida",NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-01 16:42:08-03","UNICAMP","UEC","67199","S","Plantae","Styracaceae","Styrax","camporum","Styrax camporum","Pohl","Capistrano, TR","Tamashiro, JY; Belinello, R; Stranghetti, V; Galvão, JC; Ivanauskas, NM; Vieira, AOS","1994","06","27","Brazil","São Paulo","Mirassol","Instituto Penal Agrícola","-49.5200004577637","-20.8099994659424",NA,NA,NA,NA,"UEC045823",NA,NA,NA,NA,"árvore de 5m; flores brancas, frutos imaturos de cor verde.; cerrado-cerradão","T227","Magnoliopsida",NA,"18310","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
