"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"45","2020-06-15 15:29:02-03","UNESP-RC","HRCB","53535","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Fonseca, L.H.M.","Udulutsch, R.G.","2814","2007","02","08",NA,"Brasil","Bahia","Ibiassucê","Rodovia BA-030, entre Brumado e Caetité, estrada à direita na rodovia, a 29,9km antes de Caetité, logo paíos o cruzamento para Ibiassucê, então 1,9km no ramal adentro, barranco no lado direito, próximo à cerca.","-42.270889","-14.146139","585","585",NA,"Liana inicialmente escandente tornando-se preênsil, cerca de 2,3m de altura. Flores com cálice verde-claro; corola alva com guias nectaríferas amarelo-ouro; anteras amarelo-ouro, filetes, estilete e e",NA,NA,"2013","42º16'15.2W","14º08'46,1S","12",NA,"12",NA,NA,NA,NA,NA,NA
"46","2020-06-15 15:29:02-03","UNESP-RC","HRCB","54002","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Udulutsch, R.G.","Udulutsch, R.G.","2813","2007","02","07",NA,"Brasil","Bahia","Mucugê","Rodovia BA-245 entre Mucugé e Abaíra, estrada para Guiné a 8,5km de Mucugé, lado direito da rodovia, então 450m ao longo da estrada, lado direito, próximo à cerca.","-41.441472","-13.019583","1023","1023",NA,"Liana, ca. 1,20m de altura. Flores com cálice verde-claro; corola amarelo-pálido, interior do tubo amarelo-ouro; anteras amarelo-ouro, filetes, estilete e estigma amarelo-pálido.",NA,NA,"2007","41º26'29.3W","13º01'10,5S","02",NA,"07",NA,NA,NA,NA,NA,NA
"47","2020-06-15 15:29:02-03","UNESP-RC","HRCB","54003","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Udulutsch, R.G.","Udulutsch, R.G.","2812","2007","02","07",NA,"Brasil","Bahia","Mucugê","Rodovia BA-245 entre Mucugé e Abaíra, estrada para Guiné a 8,5km de Mucugé, lado direito da rodovia, então 500m ao longo da estrada, lado direito, próximo à cerca.","-41.442028","-13.019278","1019","1019",NA,"Liana, ca. 1,20m de altura. Flores com cálice verde-claro; corola amarelo-pálido, interior do tubo amarelo-ouro; anteras amarelo-ouro, filetes, estilete e estigma amarelo-pálido. Fruto imaturo verde.",NA,NA,"2007","41º26'31.3W","13º01'09,4S","02",NA,"07",NA,NA,NA,NA,NA,NA
"48","2020-06-15 15:29:02-03","UNESP-RC","HRCB","53533","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Fonseca, L.H.M.","Udulutsch, R.G.","2816","2007","02","08",NA,"Brasil","Bahia","Ibiassucê","Rodovia BA-030, entre Brumado e Caetité, estrada à direita na rodovia, a 29,9km antes de Caetité, logo paíos o cruzamento para Ibiassucê, então 1,9km no ramal adentro, barranco no lado direito, próximo à cerca.","-42.270889","-14.146361","585","585",NA,"Liana inicialmente escandente tornando-se preênsil, cerca de 2,8m de altura. Flores com cálice verde-claro; corola alva com guias nectaríferas amarelo-ouro; anteras amarelo-ouro, filetes, estilete e e",NA,NA,"2013","42º16'15.2W","14º08'46,9S","12",NA,"12",NA,NA,NA,NA,NA,NA
"49","2020-06-15 15:29:02-03","UNESP-RC","HRCB","53534","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","Fonseca, L.H.M.","Udulutsch, R.G.","2815","2007","02","08",NA,"Brasil","Bahia","Ibiassucê","Rodovia BA-030, entre Brumado e Caetité, estrada à direita na rodovia, a 29,9km antes de Caetité, logo paíos o cruzamento para Ibiassucê, então 1,9km no ramal adentro, barranco no lado direito, próximo à cerca.","-42.270889","-14.146361","585","585",NA,"Liana inicialmente escandente tornando-se preênsil, cerca de 1,5m de altura. Flores com cálice verde-claro; corola alva com guias nectaríferas amarelo-ouro; anteras amarelo-ouro, filetes, estilete e e",NA,NA,"2013","42º16'15.2W","14º08'46,9S","12",NA,"12",NA,NA,NA,NA,NA,NA
"50","2020-06-15 15:29:02-03","UNESP-RC","HRCB","53532","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Udulutsch, R.G.","Udulutsch, R.G.","2819","2007","02","10",NA,"Brasil","Bahia","Caetité","Rodovia BR-030, a 6,9km da região central de Caetité e a 69,7km antes do cruzamento para Malhada das Pedras, lado esquerdo da rodovia, sentido Caetité - Brumado, dentro de propriedade particular, próximo à cerca","-42.442611","-14.102611","757","757",NA,"Liana, ca. 1m de altura. Flores com cálice verde-claro; corola alva a amarelo-pálido quando velha, interior do tubo amarelo-ouro. Odor adocicado.",NA,NA,"2007","42º26'33.4W","14º06'09,4S","02",NA,"10",NA,NA,NA,NA,NA,NA
"51","2021-03-01 11:54:33-03","UFPE","UFP","55999","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.",NA,"Araújo, D; Albuquerque, N; Alves-Araújo, A","408","2007","08","15",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.990556","-7.780278",NA,NA,NA,"Trepadeira. Flores amarelas.; Borda da Mata dos Macacos.","UFP055999",NA,NA,"-34.990556","-7.780278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 11:54:33-03","UFPE","UFP","56256","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.","Araújo, D","Araújo, D; Albuquerque, N; Alves-Araújo, A","397","2007","08","09",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.994722","-7.841111",NA,NA,NA,"Trepadeira. Flores amarelas.; Borda da Mata da Piedade.","UFP056256",NA,"2008","-34.994722","-7.841111","02",NA,"15",NA,NA,NA,NA,NA,NA
"53","2021-03-01 11:54:33-03","UFPE","UFP","64973","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.",NA,"Araújo, D; Albuquerque, N; Alves-Araújo, A","475","2007","09","05",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375","95","95",NA,"Trepadeira. Flores amarelas.; Borda da Mata da Piedade. Mata Atlântica.","UFP064973",NA,NA,"-35.002778","-7.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 11:54:33-03","UFPE","UFP","54509","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.","Araújo, D","Melquiades, A; Bezerra, GJ","73","2003","03","12",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Trepadeira com flores amarelas.; Interior da Mata. Mata Atlântica. Solo: Argiloso.","UFP054509",NA,"2008",NA,NA,"07",NA,"11","24709","auto",NA,NA,NA,NA
"55","2021-03-01 11:54:33-03","UFPE","UFP","38367","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.","Alves, M","Rocha, SK","146","2003","06","01",NA,"Brasil","Pernambuco","Ouricuri",NA,"-40.0816993713379","-7.88250017166138",NA,NA,NA,"(L156).; Cipó, flor violeta.","UFP038367",NA,"2003",NA,NA,"12",NA,"02","56078","auto",NA,NA,NA,NA
"56","2020-09-12 05:00:02-03","US","US","3516665","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K. Schum.",NA,"S. Ginzbarg, L. A. Mattos Silva & H. S. Brito","833","1988","3","23","South America - Neotropics","Brazil","Bahia",NA,"Município de Maracás. 7 km ao SO de Maracás na estrada para Contendas do Sincorá. Área de caatinga próx. ao límite com mata de cipó.",NA,NA,"820",NA,NA,NA,"US03208771","US03208771_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"57","2021-03-15 18:25:38-03","USP","SPF","129815","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Atkins, S","PCD5571","1997","02","13",NA,"Brasil","Bahia","Mucugê","Caminho para Abaíra","-41.374444","-13.006667","970","970",NA,"Arbusto escandente com gavinhas. Folhas coriáceas, discolores. Flores com brácteas e cálice esverdeado. Pétalas amarelas. Frutos imaturos verdes.; Campos gerais, bonita, linda e maravilhosa.","SPF00129815",NA,"2016","-41.374444","-13.006667","03",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 18:25:38-03","USP","SPF","178663","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Udulutsch, RG","2819","2007","02","10",NA,"Brasil","Bahia","Caetité","Rodovia BR-030, a 6,9km da região central de Caetité e a cerca de 69,7km antes do cruzamento para Malhada de Pedras, lado esquerdo da rodovia, sentido Caetité - Brumado, dentro de propriedade particular, próximo à cercaCapoeiraSolo areno-argiloso","-42.442611","-14.102611","757","757",NA,"Liana, ca.1m de altura. Flores com cálice verde-claro; corola alva a amarelo-pálido quando velha, interior do tubo amarelo-ouro. Odor adocicado.","SPF00178663",NA,"2016","-42.442611","-14.102611","03",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 18:25:38-03","USP","SPF","188860","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Lombardi, JA","5295","2003","08","20",NA,"Brasil","Minas Gerais","Salto da Divisa","Fazenda Jabuti","-40.022583","-16.038583",NA,NA,NA,"Amostra em álcool.; Arbusto, ca 0,5m, folhas coriáceas, brácteas e cálice verdes, corola amarelo-limão.; Pasto","SPF00188860",NA,"2016","-40.022583","-16.038583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-17 11:18:31-03","USP","SPF","197073","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Lohmann, LG","Bautista, HP","3221","2002","03","12",NA,"Brasil","Bahia","Brumado",NA,"-41.749444","-14.196111","1130","1130",NA,NA,"SPF00197073",NA,"2011","-41.749444","-14.196111","02",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 18:25:38-03","USP","SPF","199103","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","202","2008","04","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro Bobbio.","-40.074417","-19.130667","56","56",NA,"Liana. Cálice verde-claro. Corola amarelo-clara.","SPF00199103",NA,"2016","-40.074417","-19.130667","07",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 18:25:38-03","USP","SPF","199104","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","237","2008","05","02",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro Milanês, 50m antes da manilha.","-40.042139","-19.19425","51","51",NA,"Liana. Cálice esverdeado com ápice amarelado. Corola amarelo claro, lábios e interior do tubo claros. Frutos imaturos verde-limão.","SPF00199104",NA,"2016","-40.042139","-19.19425","07",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 18:25:38-03","USP","SPF","199105","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","68","2007","07","23",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro São João do Estivado - Maria Neli. Ponto 86.","-39.938722","-19.090278","47","47",NA,"Liana. Ramo levemente hexagonal estriado. Região interpeciolar com crista e profilos subulados. Folíolos sub-cartáceos com glândulas grandes esparsas no limbo, margem revoluta.","SPF00199105",NA,"2016","-39.938722","-19.090278","07",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 18:25:38-03","USP","SPF","199106","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","31","2007","07","18",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro Bobil.","-40.083194","-19.139833","61","61",NA,"Liana. Profilos subulados, gavinhas simples, sem conjunto de glândulas interpeciolares ou crista. Fruto cápsula imatura verde elíptica.; Capoeirão","SPF00199106",NA,"2016","-40.083194","-19.139833","07",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 18:25:38-03","USP","SPF","199107","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","258","2008","05","04",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro com Aracruz, Juerana.","-40.021667","-19.097917","42","42",NA,"Liana. Folíolos discolores. Frutos imaturos verde claro.","SPF00199107",NA,"2016","-40.021667","-19.097917","07",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 18:25:38-03","USP","SPF","199108","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","257","2008","05","04",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro com Aracruz, Juerana.","-40.012944","-19.10525","36","36",NA,"Liana. Folíolos discolores. Cálice verde claro com ápice e lacínios violáceos glândulas verde escuro; corola amarela com base alva, fauce alva com guias de néctar.","SPF00199108",NA,"2016","-40.012944","-19.10525","07",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 18:25:38-03","USP","SPF","199109","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","14","2007","05","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Borda do aceiro Bobil.","-40.0769","-19.130517","58","58",NA,"Mata de tabuleiro","SPF00199109",NA,"2016","-40.0769","-19.130517","07",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 18:25:38-03","USP","SPF","199145","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Vervloet, RR","3012","2007","07","31",NA,"Brasil","Espírito Santo","Governador Lindenberg","Morelo","-40.4575","-19.148333","150","220",NA,"Liana. Frutos imaturos de cor verde.; Borda de mata.","SPF00199145",NA,"2016","-40.4575","-19.148333","07",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 18:25:38-03","USP","SPF","199146","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Demuner, V","3531","2007","04","03",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia, propr.: Ciro Ferreira","-40.662222","-18.991667","150","300",NA,"Liana, 8m, flores amarelo claro, frutos verdes.; Mata secundária","SPF00199146",NA,"2016","-40.662222","-18.991667","07",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-17 11:18:31-03","USP","SPF","199889","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Lopes, JC","95","2010","03","24",NA,"Brasil","Bahia","Caetité",NA,"-42.587917","-14.144389","960","960",NA,NA,"SPF00199889",NA,"2016","-42.587917","-14.144389","03",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-17 11:18:31-03","USP","SPF","203496","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Udulutsch, RG","2812","2007","02","07",NA,"Brasil","Bahia","Mucugê",NA,"-41.442028","-13.019278",NA,NA,NA,NA,"SPF00203496",NA,"2019","-41.442028","-13.019278","09",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-17 11:18:31-03","USP","SPF","232468","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","293","2013","11","17",NA,"Brasil","Bahia","Lagoa Real",NA,"-42.281528","-13.969861","895","895",NA,NA,"SPF00232468",NA,"2017","-42.281528","-13.969861","05",NA,"17",NA,NA,NA,NA,NA,NA
"73","2019-12-17 11:18:31-03","USP","SPF","232469","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","292","2013","11","17",NA,"Brasil","Bahia","Lagoa Real",NA,"-42.281528","-13.969861","895","895",NA,NA,"SPF00232469",NA,"2017","-42.281528","-13.969861","05",NA,"17",NA,NA,NA,NA,NA,NA
"74","2019-12-17 11:18:31-03","USP","SPF","232470","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","291","2013","11","17",NA,"Brasil","Bahia","Lagoa Real",NA,"-42.302417","-13.941639","972","972",NA,NA,"SPF00232470",NA,"2017","-42.302417","-13.941639","05",NA,"17",NA,NA,NA,NA,NA,NA
"75","2019-12-17 11:18:31-03","USP","SPF","232471","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","288","2013","11","17",NA,"Brasil","Bahia","Lagoa Real",NA,"-42.303611","-13.942778","964","964",NA,NA,"SPF00232471",NA,"2017","-42.303611","-13.942778","05",NA,"17",NA,NA,NA,NA,NA,NA
"76","2019-12-17 11:18:31-03","USP","SPF","232472","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","290","2013","11","17",NA,"Brasil","Bahia","Lagoa Real",NA,"-42.302028","-13.942194","966","966",NA,NA,"SPF00232472",NA,"2017","-42.302028","-13.942194","05",NA,"17",NA,NA,NA,NA,NA,NA
"77","2021-03-15 18:25:38-03","USP","SPF","91806","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Hind, DJN","51400","1992","01","31",NA,"Brasil","Bahia","Abaíra","Estrada velha de Abaíra a SJosé, 1 km de Abaíra","-41.683333","-13.233333","700","800",NA,"Arvoreta c. 75 cm alt. (árvores até 4.0 m alt. observadas). Cálice amarelo-esverdeado pálido, corola creme na base , lobos alvos, levemente perfumadas.; Beira de estrada Abaíra-S.José","SPF00091806",NA,"2016","-41.683333","-13.233333","03",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 18:25:38-03","USP","SPF","92018","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Stannard, BL","H51870","1992","03","11",NA,"Brasil","Bahia","Abaíra","Estrada Abaíra-Piatã, 4 km de Abaíra.","-41.683333","-13.233333","870","870",NA,"Arbusto 1.5 m alt. Flores alvas, e fauce amarela.; Beira de Estrada","SPF00092018",NA,"2016","-41.683333","-13.233333","03",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 18:25:38-03","USP","SPF","178662","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Udulutsch, RG","2814","2007","02","08",NA,"Brasil","Bahia","Ibiassucê","Rodovia BA-030, entre Brumado e Caetité, estrada à direita da rodovia, a 29,9km antes de Caetité, logo após o cruzamento para Ibiassucê, então 1,9km ramal a dentro, barranco no lado direito, próximo à cerca.","-42.270889","-14.146139","585","585",NA,"Capoeira, solo argiloso","SPF00178662",NA,"2016","-42.270889","-14.146139","03",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 18:25:38-03","USP","SPF","199102","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Zuntini, AR","Zuntini, AR","269","2008","05","06",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estivado, divisa com Maria Neli.","-39.934694","-19.030528","35","35",NA,"Liana. Frutos imaturos verdes.","SPF00199102",NA,"2016","-39.934694","-19.030528","07",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-17 11:18:31-03","USP","SPF","231881","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","266","2013","11","10",NA,"Brasil","Minas Gerais","Itaobim",NA,"-41.481139","-16.750833","593","593",NA,NA,"SPF00231881",NA,"2013","-41.481139","-16.750833","11",NA,"10",NA,NA,NA,NA,NA,NA
"82","2021-03-15 18:25:38-03","USP","SPF","232894","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","433","2015","04","21",NA,"Brasil","Minas Gerais","Itaobim","Saída da BR-342.","-41.502056","-16.432822","47","47",NA,"Liana.Folíolos pronunciadamente discolores. Cálice verde. Corola alva externamente, interior do tubo amarelo. Fruto castanho. Material em sílica disponível.; Carrasco antropizado.","SPF00232894",NA,"2015","-41.502056","-16.432822","04",NA,"21",NA,NA,NA,NA,NA,NA
"83","2021-03-15 18:25:38-03","USP","SPF","232549","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Fonseca, LHM","432","2015","04","21",NA,"Brasil","Minas Gerais","Itaobim","Saída da BR-342.","-41.502056","-16.432822","47","47",NA,"Liana.Folíolos pronunciadamente discolores. Cálice verde. Corola alva externamente, interior do tubo amarelo. Material em sílica disponível.; Carrasco antropizado.","SPF00232549",NA,"2015","-41.502056","-16.432822","04",NA,"21",NA,NA,NA,NA,NA,NA
"84","2019-12-17 11:18:31-03","USP","SPF","197181","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Fonseca, LHM","Carvalho, AMV","3781","1992","02","19",NA,"Brasil","Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"SPF00197181",NA,"2018",NA,NA,"08",NA,NA,"53684","auto",NA,NA,NA,NA
"85","2019-12-17 11:18:31-03","USP","SPF","189097","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","hypostictum","Adenocalymma hypostictum","Bureau & K.Schum.","Lohmann, LG","Hatschbach, G","65789","1997","01","15",NA,"Brasil","Bahia","Pindaí","Rod BR - 122, 7 Km N de Pindaí","-42.687198638916","-14.4925003051758",NA,NA,NA,NA,"SPF00189097",NA,"2008",NA,NA,"02",NA,NA,"22802","auto",NA,NA,NA,NA
"86","2019-10-07 09:15:20-03","UEFS","HUEFS","101666","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","M.M.Silva-Castro","Carneiro-Torres, D.S.","602","2005","11","18",NA,"Brasil","Bahia","Mucugê","Estrada de terra sentido Boninal.","-41.499722","-13.040278","1102","1102",NA,"Borda de Mata Ciliar.","HUEFS0101666","HUEFS0101666","2007","41W29'59''","13S2'25''","11","Asteranae",NA,NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:15:20-03","UEFS","HUEFS","118104","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","L.H.M.Fonseca","Silva-Castro, M.M.","1173","2007","04","13",NA,"Brasil","Bahia","Maracás","A 20 Km de Maracás.","-40.533333","-13.479444","822","822",NA,NA,"HUEFS0118104","HUEFS0118104","2014","40W32'0''","13S28'46''","10","Asteranae",NA,NA,NA,NA,NA,NA,NA
"88","2019-10-07 09:15:20-03","UEFS","HUEFS","132579","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry","M.M.Silva-Castro","Ibrahim, M.","52","2007","12","20",NA,"Brasil","Bahia","Mucugê","Estrada Mucugê - Abaíra.","-41.538056","-13.181667","1052","1052",NA,"Campo rupestre. Substrato arenoso.","HUEFS0132579","HUEFS0132579","2011","41W32'17''","13S10'54''","05","Asteranae",NA,NA,NA,NA,NA,NA,NA
"89","2019-10-07 09:15:20-03","UEFS","HUEFS","201969","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry",NA,"Udulutsch, R.G.","2812","2007","02","07",NA,"Brasil","Bahia","Mucugê","Rodovia BA-245, entre Mucugê e Abaíra, Estrada para Guiné à 8,5 Km de Mucugê, lado direito da rodovia, então 500m ao longo da estrada, lado direito, próximo à cerca.","-41.441944","-13.019167","1019","1019",NA,"Capoeira.","HUEFS0201969","HUEFS0201969",NA,"41W26'31''","13S1'9''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-04 11:15:27-03","UEFS","HUEFS","246664","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","fruticosum","Adenocalymma fruticosum","A.H.Gentry",NA,"Fonseca, L.H.","288","2013","11","17",NA,"Brasil","Bahia","Lagoa Real","Beira da estrada de chão para Lagoa Real. .","-42.301944","-13.942222","964","964",NA,"Caatinga . Solo areno-argiloso.","HUEFS0246664","HUEFS0246664",NA,"42W18'7''","13S56'32''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
