"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"45","2021-03-01 16:31:29-03","UNICAMP","UEC","163138","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Queiroz, RT","1418","2009","06","27",NA,"Brazil","Paraná","General Carneiro","Em frente a entrada da Fazenda Cristal.","-52.620833","-15.270861",NA,NA,NA,"Subarbusto com cerca de 50 cm. Frutos secos.","UEC024254","UEC024254","-52.620833","-15.270861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:31:29-03","UNICAMP","UEC","163074","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Queiroz, RT","1426","2009","11","21",NA,"Brazil","Mato Grosso do Sul","Santo Anastácio","MT 419 A 13 Km do posto da policia Federal em direção Santo Anastacio Nioaque.","-55.922778","-20.756111",NA,NA,NA,"Subarbusto com cerca de 50 cm borda de estrada, tricomas chriso. Solo argiloso.","UEC024316","UEC024316","-55.922778","-20.756111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-18 09:34:19-03","UNICAMP","UEC","100754","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Queiroz, RT; Faria, SM; Lima, LCP; Boelin, CG","1367","2009","01","13",NA,"Brazil","Mato Grosso","Barra do Garças","Estada para General Carneiro em frente a entrada d","-52","-15","404","404",NA,"Subarbusto com cerca de 50 cm, ramos jovens.",NA,NA,"-52","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:31:29-03","UNICAMP","UEC","163075","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Queiroz, RT","1420","2009","11","21",NA,"Brazil","Mato Grosso do Sul","Nioaque","MT419 a 37Km de Nioaque no sentido Aquidauana.","-55.862778","-20.884944",NA,NA,NA,"Subarbusto com cerca de 60 cm.","UEC024315","UEC024315","-55.862778","-20.884944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:31:29-03","UNICAMP","UEC","163077","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Queiroz, RT","1421","2009","11","21",NA,"Brazil","Mato Grosso do Sul","Nioaque","MT419 a 44 Km de Nioaque no sentido Aquidauana, Morda da estrada.","-55.883806","-20.878833",NA,NA,NA,"Subarbusto com cerca de 60 cm, vários individuos.","UEC024318","UEC024318","-55.883806","-20.878833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:31:29-03","UNICAMP","UEC","163103","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, RT","Noronha, MRP","64","1980","02","07",NA,"Brazil","São Paulo","Botucatu","Fazenda Treze de Maio.","-48.416667","-22.75","550","550",NA,"Flores amarelas.; Cerrado.","UEC024153","UEC024153","-48.416667","-22.75","2009",NA,NA,NA,"03","20",NA,NA,NA,NA
"51","2020-11-11 16:42:18-03","UNICAMP","UEC","44787","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, RT","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A","664","1986","03","04",NA,"Brazil","São Paulo","Botucatu","À margem da rodovia municipal - estrada","-48.297222","-22.666667",NA,NA,NA,"flor, 50 cm de altura, sépalas verdes, quilha verde, alas amarela esverdeadas, estandarte amarelo esverdeado, sem odor.","UEC017308","UEC017308","-48.297222","-22.666667","2012",NA,NA,NA,"01","28",NA,NA,NA,NA
"52","2021-03-01 16:31:29-03","UNICAMP","UEC","175199","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Silva, JS; Shimizu, GH","956","2011","03","14",NA,"Brazil","Mato Grosso do Sul","Três Lagoas","Residencial Santa Júlia, próximo as residências, 311 msm, &nf;20 4640&nf;51 4028","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Subarbusto com 1,6m. Flores amarelas, frutos ferrugíneos.; Cerrado.","UEC021801","UEC021801",NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:15:19-03","UNICAMP","UEC","26255","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, RT","Leitão Filho, HF; Stubblebine, WH; Semir, J","12466","1981","04","13",NA,"Brazil","São Paulo","Araraquara","Rodovia para Matão, cerrado à margem da","-48.1699981689453","-21.7900009155273",NA,NA,NA,"fruto, Subarbusto até 1.5 m, frutos verdes, denso nufopilosos.","UEC017394","UEC017394",NA,NA,"2012","29178","auto",NA,"01","28",NA,NA,NA,NA
"54","2021-03-21 19:36:13-03","UFC","EAC","10063","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tephrosia","brevipes","Tephrosia brevipes","Benth.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Del'Arco, M.R.","EAC10063","1981","04","16","Southern America","Brasil","Piauí","Ribeiro Gonçalves","Estação Ecológica de Uruçuí-Una","-45.2421989440918","-7.55833005905151",NA,NA,NA,"Subarbusto.. Flor Alva.; Baixa úmida","EAC0010063","EAC0010063",NA,NA,"1981","121004","auto",NA,"04","27",NA,NA,NA,NA
"55","2021-03-21 19:36:14-03","UFC","EAC","49588","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz, R.T.","Lewis, G.P.","1578","1987","03","28","Southern America","Brasil","Roraima","Boa Vista","Reserva Ecológica de Maracá, Estrada from base camp to Rio Uraruquera. Grassy campo to left of track near basecamp, on route to river.","-61.833333","3.583333",NA,NA,NA,"Woody herb to 1.5m, Foliage discolorous, mid bluish-green above, silvery-grey below due to dense pubescence. Flowers pale lemon yellow. Fruit coloured by pubescence, sutures rusty brown, valves greyish.","EAC0049588","EAC0049588","-61.833333","3.583333","2015",NA,NA,NA,"08","04",NA,NA,NA,NA
"56","2020-12-21 16:28:21-03","MBM","MBM","12888","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Lewis, G.P.","Hatschbach, G.","23548",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,"MBM012888","MBM012888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:28:21-03","MBM","MBM","13534","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Barneby, R.","Hatschbach, G.","23562",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Bataguaçu","Córrego Feio",NA,NA,NA,NA,NA,"Ereta, flor creme, de cerrado","MBM013534","MBM013534",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:28:21-03","MBM","MBM","47666","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Barneby, R.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","38777",NA,NA,NA,"Southern America","Brazil","Goiás","Porangatu","Rodovia Belém - Brasília, Rio Canabrava","-49.1486015319824","-13.4407997131348",NA,NA,NA,"Campo cerrado, erva 50cm, flor amarela","MBM047666","MBM047666",NA,NA,"1980","74366","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:28:21-03","MBM","MBM","21915","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Lewis, G.P.","Hatschbach, G.","29546",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Corumbá","Rio Paraguai, Porto Manga","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"MBM021915","MBM021915",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:28:21-03","MBM","MBM","30126","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Lewis, G.P.","Hatschbach, G.","34005",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Coxim","Coxim, arredores","-54.7599983215332","-18.5067005157471",NA,NA,NA,"Arbusto 1,25m, flor amarela. Cerrado","MBM030126","MBM030126",NA,NA,"1993","102528","auto",NA,"12","14",NA,NA,NA,NA
"61","2015-10-26 05:14:29-02","MNHN","RECOLNAT_MNHN_P","P00836323","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Quieroz","Schomburgk, M.R.",NA,NA,NA,NA,NA,"Guyane Anglaise",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836323' target='other'> <mi>dwc_moreinfo</mi></a>","P00836323","P00836323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA
"62","2015-10-26 03:47:01-02","MNHN","RECOLNAT_MNHN_P","P00836324","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Quieroz","Schomburgk, M.R.",NA,NA,NA,NA,NA,"Guyane Anglaise",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836324' target='other'> <mi>dwc_moreinfo</mi></a>","P00836324","P00836324_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA
"63","2015-09-04 02:32:15-03","MNHN","RECOLNAT_MNHN_P","P02949358","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz","Santos, R.R.|Souza, R.",NA,"1968","6","4",NA,"Brasil","Mato Grosso",NA,"Rio Turvu, C200km N. of Xavantina-São Felix road. Mato Grosso, Centro-oeste, Brasil, América do Sul",NA,NA,NA,NA,"hb","Anglo/Brazilian. Northern Mato Grosso Expedition 1967/69, Flora of Mato Grosso. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02949358' target='other'> <mi>dwc_moreinfo</mi></a>","P02949358","P02949358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1647",NA
"64","2015-09-04 02:27:22-03","MNHN","RECOLNAT_MNHN_P","P02949464","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la direction du Jardin Royal de Kew 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02949464' target='other'> <mi>dwc_moreinfo</mi></a>","P02949464","P02949464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8741",NA
"65","2015-09-04 02:27:22-03","MNHN","RECOLNAT_MNHN_P","P02949465","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz","Riedel",NA,NA,NA,NA,NA,"Brasil","São Paulo","Araraquara","Brésil. Araraquara, São Paulo, Sudeste, Brasil, América do Sul","-48.1699981689453","-21.7900009155273",NA,NA,"hb",". s.d. Recu le 8 Octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02949465' target='other'> <mi>dwc_moreinfo</mi></a>","P02949465","P02949465_01",NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,"2255",NA
"66","2015-09-04 02:32:15-03","MNHN","RECOLNAT_MNHN_P","P02949356","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Queiroz","Ratter, J.A.|Bertolda, J.|Castro, R.A.|Sentos, R.R.|Souza, R.",NA,"1968","4","11",NA,"Brasil","Mato Grosso",NA,"8km NE of the Base Camp of the Expedition. Close to the Xavantina-São Fêlix road. Mato Grosso, Centro-oeste, Brasil, América do Sul","-51.86667","-12.9",NA,NA,"hb","Anglo/Brazilian. Northern Mato Grosso Expedition 1967/69, Flora of Mato Grosso. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02949356' target='other'> <mi>dwc_moreinfo</mi></a>","P02949356","P02949356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011",NA
"67","2020-12-11 11:36:34-03","UFMG","BHCB","32484","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:36:34-03","UFMG","BHCB","9179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Carvalho, RCF de","106","1983","04","18","Southern America","Brasil","Minas Gerais","Sete Lagoas","CNPMS - EMBRAPA.","-44.2467002868652","-19.465799331665",NA,NA,NA,"Cerrado;herbáceo;",NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-24 17:17:20-03","UFMA","MAR","1745","S","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","A. Burkart","Ilse S. Gottsberger","108","1970","03","02",NA,"Brasil","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Flowers yellow",NA,NA,"48º26'25W","22º52'50S","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","3219973","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","brevipes","Tephrosia brevipes","Benth.","N.Y. Sandwith","Albert C. Smith","Smith 2458","1934","11","9","South America","Guyana","Rupununi",NA,"Basin River; Isherton.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2013-09-05 22:19:00-03","MO","MOBOT","3301419","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R. Fortunado","Stephan G. Beck|Renate Seidel","Beck 24176","1997","7","5","South America","Bolivia","Beni","Yacuma","Estación Biológica del Beni. Sabana, arbustiva, cerca del arroyo Curiraba.","-66.3166667","-14.8666667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2012-11-30 14:26:00-02","MO","MOBOT","100235767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.T. de Queiroz","Moritz R. Schomburgk","Schomburgk 459","1842","2",NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,"1"
"73","2015-05-18 15:09:00-03","MO","MOBOT","100413476","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","M. Nee","Manuel Rimachi Y.","Rimachi Y. 10187","1992","4","28","South America","Peru","San Martín",NA,"Morales. Carretera del caserio de San Antonio de Cumbaza, ca 11 km de Tarapoto, margen de la carretera.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"74","2012-11-30 14:25:00-02","MO","MOBOT","109113","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.T. de Queiroz","Ronald L. Liesner|Bruce K. Holst","Liesner 21179","1987","2","16","South America","Venezuela","Amazonas",NA,"ATURES Caño Yutaje at S base of Serranía de Yutaje. Edge of forest, forest, & savanna.","-66.1","5.6333333","110.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1","4"
"75","2012-12-11 13:16:00-02","MO","MOBOT","1837206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.Teixerra de Queiroz (UEC)","Gerrit Davidse","Davidse 4337","1973","11","22","South America","Venezuela","Bolívar",NA,"14 km SE of Caicara along Highway 19 to Ciudad Bolivar. Hill partially covered with Trachypogon-Curatella savanna and partially forested, very rocky soil.",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"831","1"
"76","2014-09-11 10:28:00-03","MO","MOBOT","1838194","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.Teixerra de Queiroz (UEC)","Gerrit Davidse|Ángel C. González","Davidse 13912","1978","2","9","South America","Venezuela","Apure","San Fernando","Ca. 4.5 km airline miles ESE of San Carlos del Meta along banks of the Río Meta.","-67.8333333","6.3166667","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1284","1"
"77","2008-05-27 22:02:00-03","MO","MOBOT","3219656","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","G. Lewis","Gert G. Hatschbach","Hatschbach 34005","1974","2","10","South America","Brazil",NA,NA,"Mato Grosso. Coxim arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2012-12-12 11:45:00-02","MO","MOBOT","3219784","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.Teixeira de Queiroz,(UEC)","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|C. Simmons|A. Jacobs-Brouwer|V. James|R. Andrew","Jansen-Jacobs 4566","1995","7","18","South America","Guyana",NA,NA,"Kanuku Mts., Moco Moco R. Savanna near Moco Moco Village.","-59.65","3.3","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"79","2012-11-30 14:27:00-02","MO","MOBOT","3219949","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.T. de Queiroz","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131303","1985","9","4","South America","Venezuela","Bolívar","Cedeño","Moist rocky igneous savanna-covered slopes, 74 km. SW of Caicara del Orinoco.","-66.4166667","7.1666667","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"80","2012-11-30 14:26:00-02","MO","MOBOT","3220344","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","R.T. de Queiroz","Leandro Aristeguieta","Aristeguieta 7996","1971","10",NA,"South America","Venezuela",NA,NA,"Alrededores de Barinas, carretera via Pedraza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","2010-10-07 15:27:00-03","MO","MOBOT","3220480","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Arroyo","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16083","1966","5","27","South America","Brazil",NA,NA,"Distured cerrado and gallery margin, Rio Turvo, ca. 210 km N. of Xavantina, Mato Grosso.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","3220838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Rudd","W. Anderson","Anderson 11302","1975","2","9","South America","Brazil",NA,NA,"Mato Grosso. Mun. Coxim: Sandy cerrado 1 km. N. of Coxim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","3221044","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Barneby","Scott A. Mori","Mori 15703","1983","7","31","South America","Brazil","Amapá",NA,"Municipality of Macapá. Parque Florestal da Fazendinha, 12 km S of Macapá. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-02-22 14:33:00-03","MO","MOBOT","3221611","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Arroyo","Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 25136","1970","1","22","South America","Brazil","Goiás",NA,"Ca. 22m N.E. of Catalao.",NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2010-10-07 15:27:00-03","MO","MOBOT","3221797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Arroyo","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12323","1966","2","8","South America","Brazil","Goiás",NA,"Infrequent. Campo, Chapada dos Veadeiros, ca. 15km. W. of Veadeiros.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","3222284","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Barneby","Gert G. Hatschbach","Hatschbach 23191","1967","12","9","South America","Brazil","Paraná",NA,"Fda. 3 Capoes (mun. Guarapuava)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2013-08-23 04:12:00-03","MO","MOBOT","3223275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.",NA,"Mauricio Ramia","Ramia 8667","1986","12",NA,"South America","Venezuela","Cojedes",NA,"Cerros de El Baul, Distrito Girardot.","-68.23333","8.96666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2013-01-08 19:01:00-02","MO","MOBOT","74288","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","!Rubens Texeira de Queiroz (UEC)","César E. Barbosa|James L. Zarucchi","Barbosa 3000","1985","2","24","South America","Colombia","Vichada",NA,"Parque Nacional Natural Tuparro, Centro Administrativo, camino al Bosque de Thomas.","-67.91666","5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-4","4"
"89","2008-05-27 22:02:00-03","MO","MOBOT","933739","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","T. Killeen (MO)","E. Gutiérrez|R.C. Quevedo|V. H. Gonzáles","Gutiérrez Crespo 837","1994","5","6","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Camino al aserradero El Tarbo, desvio a la parcela del Cerrado.","-60.85277","-14.6025","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2011-10-13 11:11:00-03","MO","MOBOT","934075","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","E. Chávez","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|Héctor Cabrera|G. Gonzáles","Gutiérrez Crespo 739","1994","5","4","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros. Pampa Toledo.","-60.8527778","-14.6208334","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"91","2009-12-15 16:25:00-02","MO","MOBOT","935607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","T. Killeen (MO)","Timothy J. Killeen","Killeen 6413","1994","6","12","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Pampa Los Fierros; Cerrado hasta campo cerrado; suelos bien drenados, rojos; parcela permanente no. 1.","-60.8569444","-14.6055556","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"92","2008-05-27 22:02:00-03","MO","MOBOT","939358","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","T. Killeen (MO)","Bonifacio Mostacedo C.|R.C. Quevedo|E. Gutiérrez|S. Cabrera|H. Gonzáles","Mostacedo C. 1446","1994","4","30","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, 10 km E y 1 km S. Vegetacion cerrado, prescencia de arboles; Curatella americana, Kielmeyera, Salvertia, Byrsonima. En el estrato herbaceo, predominancia de graminea.","-60.85","-14.6","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
