"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"51","2021-01-14 15:30:41-03","MN","R","8595","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, E.D.","2011","06","14","Glaziou, A.F.M.","1877","12","09","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008595","R000008595_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:30:41-03","MN","R","67091","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, E.D.","2011","06","14","Hoehne, F.C.","1911","02",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Commissão Rondon.",NA,NA,NA,NA,"2576",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"53","2021-01-14 15:30:41-03","MN","R","103228","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, E.D.","2011","06","14","Smith, L.B.","1952","04","15","Brasil","Rio de Janeiro","Araruama",NA,"-42.3431015014648","-22.8728008270264","422500W","224500S",NA,NA,NA,NA,NA,"7102",NA,NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA
"54","2021-01-14 15:30:41-03","MN","R","65074","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, E.D.","2011","06","14","Sampaio, A.J.","1918","03",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,NA,NA,"2878",NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA
"55","2021-01-14 15:30:41-03","MN","R","68394","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Palma, M.","1883","03","07","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"Herb. J. de Saldanha. Gabinete de Botânica da Escola Polytecnica nº 7199.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"56","2021-01-14 15:30:41-03","MN","R","130969","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Trinta, E.F.; Santos; Flaster, B.; Pabst, G.F.J. & Pereira, E.","1961","10","15","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"283",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"57","2021-01-14 15:30:41-03","MN","R","131080","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, E.D.","2011","06","14","Vidal, J.","1948","02","17","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"1659",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"58","2021-01-15 14:42:19-03","MN","R","130970","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, E.D.","2011","06","14","Vidal, J.","1948","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"III - 1659",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"59","2020-11-19 10:23:55-03","CPAP","CPAP","15761","PreserverdSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Pott, A.","1996","08","14","Brasil","MT","Poconé","Parque Nacional do Pantanal; Pantanal","-57.403056","-17.845556","57°24'11'' W","17°50'44'' S","Trepadeira aquática. Raízes na água, com nódulos. Caule c/ muitas raízes adventícias. FLOR: amarelo-ouro. FRUTO: castanho. INTERESSE: Forrageira; apícola. FREQUÊNCIA: Abundante. AMBIENTE: Vegetação aquática flutuante com eichhornia spp. SUBSTRATO: solo a",NA,NA,NA,NA,"7845",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-19 10:23:55-03","CPAP","CPAP","18304","PreserverdSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","V. J. Pott; A. Pott","1999","04",NA,"Pott, V. J.","1999","04","15","Brasil","MS","Corumbá","Casa vegetação da Embrapa/CPAP, material proveniente da fazenda Rio Negro; rio Negro","-57.65","-19.016667","57°39' W","19°01' S","Trepadeira. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: plano.",NA,NA,NA,NA,"3923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-19 10:23:55-03","CPAP","CPAP","8197","PreserverdSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","R. Vanni","1992","02",NA,"Pott, A.","1991","02","04","Brasil","MS","Aquidauana","Fazenda Fazendinha, Largo do Mamão, Sub-região de Aquidauana (área do Rio Negro), Pantanal","-56.383333","-19.483333","56°23' W","19°29' S","Trepadeira. FLOR: amarela. FRUTO: preto. INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Campo muito alagável, com Thalia. SUBSTRATO: solo areno-siltoso; superfície orgânica. RELEVO: plano.",NA,NA,NA,NA,"5731",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-22 11:47:10-03","IPA","IPA","751","S","Plantae","Leguminosae-Pap.","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Costa e Silva, M.B.","2004","05",NA,"Andrade-Lima; Black, G.A.; Black, G.A.","1948","08","23","Brasil","Pará","São Miguel do Guamá","Mata e capoeira velha em beira de brejo","-47.4832992553711","-1.62667000293732",NA,NA,"Trepadeira, flor amarela","IPA0000751",NA,"Plantae",NA,"3204","Southern America",NA,NA,NA,NA,"53234","auto",NA,NA,NA,NA,NA
"63","2019-02-22 11:47:10-03","IPA","IPA","10909","S","Plantae","Leguminosae-Pap.","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Costa e Silva, M.B.","2004","05",NA,"Sacco, J.C.","1955","05","11","Brasil","Rio Grande do Sul","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,"IPA0010909",NA,"Plantae",NA,"288","Southern America",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"64","2019-08-27 13:29:37-03","IAP","PACA-AGP","49277","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.","Emrich-Rambo","1954","08","16","Rambo, B.","1950","12","01","Brasil","RS","Gravataí",NA,"-50.9919013977051","-29.9444007873535",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis scandens Fenofase: flor","PACA049277",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"25424","auto","Magnoliatae",NA,NA,NA,NA
"65","2019-08-27 13:29:37-03","IAP","PACA-AGP","45157","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.","Emrich-Rambo","1954","08","16","Rambo, B.","1950","04","05","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis scandens Fenofase: flor","PACA045157",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA
"66","2019-08-27 13:29:37-03","IAP","PACA-AGP","103569","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.","A. sehnem","1978",NA,NA,"Sehnem, A.","1978","01","16","Brasil","RS","Tramandaí","Dunas","-50.1335983276367","-29.9846992492676",NA,NA,"Habitat: In arenosis.","PACA103569",NA,"Magnoliophyta","Fagales","15784",NA,NA,NA,NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA
"67","2019-08-27 13:29:37-03","IAP","PACA-AGP","86557","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1972","02","10","Brasil","RS","Tramandaí","Imbé","-50.1335983276367","-29.9846992492676",NA,NA,"Habitat: sarmentum in dumetosis","PACA086557",NA,"Magnoliophyta","Fagales","12967",NA,NA,NA,NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA
"68","2019-08-27 13:29:42-03","IAP","PACA-AGP","92649","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","C. M. Oliveira & C. Mondin",NA,NA,NA,"C. M. Oliveira","2001","03","13","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"HASU 14869.&nf;Nativa , espontânea Habitat: Ambiente seco e de sol, barrranco Hábito: liana","PACA092649",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:29:42-03","IAP","PACA-AGP","28014.1","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","E.D. Silva","2011","06","14","P. Gonçalves","1945","01",NA,"Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,"Habitat: in arenosis humidis dumetosis scandens Fenofase: fruto maturo","PACA028014-1",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:29:42-03","IAP","PACA-AGP","48227","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S. Miotto","1997","07","31","W. Rüdiger",NA,NA,NA,"Brasil","RS","Tramandaí","p. litus","-50.1335983276367","-29.9846992492676",NA,NA,"Cf. por E.D. Silva em 2011. Habitat: in arenosis dumetosis Fenofase: flor e fruto semievoluto","PACA048227",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:29:42-03","IAP","PACA-AGP","66366","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S. Miotto","1997","07","31",NA,"1957","12","18","Brasil","RS","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,"Colec. PNC 1037.&nf;Cf. por E.D. Silva em 2011. Habitat: em banhado","PACA066366",NA,"Magnoliophyta","Fagales","999",NA,NA,NA,NA,NA,"49429","auto","Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:29:42-03","IAP","PACA-AGP","63516","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S. Miotto","1997","07","31","Rambo, B.","1958","01","23","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,"Cf. por E.D. Silva em 2011. Habitat: in arenosis Fenofase: flor","PACA063516",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:29:42-03","IAP","PACA-AGP","63352","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S. Miotto","1997","07","31","Sacco","1955","03","11","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Cf. por E.D. Silva em 2011. Habitat: in dumetosis humidis Fenofase: flor e fruto novo","PACA063352",NA,"Magnoliophyta","Fagales","954",NA,NA,NA,NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:29:42-03","IAP","PACA-AGP","357","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Sílvia Miotto","1997","07","31","Rambo, B.","1932","11","19","Brasil","RS","Porto Alegre","Est. Pestana","-51.2299995422363","-30.0331001281738",NA,NA,"Cf. por E.D. Silva em 2011. Habitat: in subhumidis dumetosis Fenofase: flor","PACA000357",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:29:42-03","IAP","PACA-AGP","56833","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S. Miotto","1997","07","31","Rambo, B.","1955","02","19","Brasil","SC","Araranguá","Arroio do Silva, prope litus","-49.4858016967773","-28.934700012207",NA,NA,"Cf. por E.D. Silva em 2011. Habitat: in arenosis Fenofase: flor","PACA056833",NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:29:42-03","IAP","PACA-AGP","55217","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S. Miotto","1997","07","31","Reitz, R.","1953","03","12","Brasil","SC","Palhoça","Campo Massiambu","-48.6678009033203","-27.645299911499",NA,NA,"Cf. por E.D. Silva em 2011. Habitat: in arenosis dumetosis Fenofase: fruto","PACA055217",NA,"Magnoliophyta","Fagales","6439",NA,NA,NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-10-25 11:38:37-03","IECOS","HBRA","1624","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","U. Mehlig","2010","05","06","E. S. Oliveira","2007","08","24","Brasil","Pará","Bragança","cidade de Bragança, próximo ao Campus Bragança da Universidade Federal do Pará","-46.76166667","-1.05","-46.76166667","-1.05000000","Erva. Pétalas de coloração amarela. Fruto deiscente, esverdeado","HBRA0001812","HBRA0001812",NA,NA,"3","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:37:17-03","UFJF","CESJ","50019","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc","C.N. Silva","2011","08","05","F.S. Souza; T.M. Machado; A.L. Santiago","2008","04","05","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck, Sítio Malícia.","-43.3502998352051","-21.7642002105713",NA,NA,"Erva em beira de mata, flores rosa","CESJ050019",NA,"Angiosperma",NA,"403","América do Sul",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"79","2019-11-21 14:37:17-03","UFJF","CESJ","45970","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc","Vanni","2002",NA,NA,"H. Keller; D.Colcombet","2001","12","27","Argentina","Misiones","Iguazú","Paraje Aguaray, Lote P.A.P.S.A.Rodal 5-6",NA,NA,NA,NA,"Bañado, sector anegado en bosque bajo de Citronella congonha. Volubles, flores amarillas consumidas por escarabajo Macraspis dichroa (Rutelinae).","CESJ045970",NA,"Angiosperma",NA,"1511","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:44:54-03","UFMS","CGMS","22261","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"D.C.L. Kufner; E. Scremin-Dias; E.C. Bertazzoni","2007","11","28","Brasil","Mato Grosso do Sul","Corumbá","Lagoa de meandro.","-57.0922222","-19.4875","-57,0922222","-19,4875","Papilionoideae. Flor amarela Habitat: Pantanal de Miranda Habito: Herbácea terrícola emergente","CGMS1051671",NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:44:54-03","UFMS","CGMS","28909","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Z.V. Pereira; S.S.L. Fernandes; B.A.S. Silva; W. Prado","2006","10","12","Brasil","Mato Grosso do Sul","Entre Taquarussu, Jateí e Naviraí","Parque Estadual das Várzeas do Rio Ivinhema.",NA,NA,NA,NA,"Papilionoideae. Flores amarelas. Habitat: Retirada da água. Habito: Trepadeira.","CGMS1058368",NA,NA,NA,"1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:44:54-03","UFMS","CGMS","34032","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","V.J. Pott","2011","10","07","M. Rocha; C.C.S. Júnior","2011","03","26","Brasil","Mato Grosso do Sul","Corumbá","Lagoa do Jacadigo.","-57.6086111","-19.3027778","-57,6086111","-19,3027778","Papilionoideae. Flor amarela. Fruto não visto. Profundidade da água no local com aproximadamente 1 metro. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus) sobre a Lagoa Jacadigo. Solo orgânico #?# Histossolo. Habito: E","CGMS1063431",NA,NA,NA,"149",NA,NA,"84","84",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:44:54-03","UFMS","CGMS","53820","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","V.J. Pott","2015","09","29","B.A. Coutinho; C. Aoki, B.A. Arrua","2015","02","10","Brasil","Mato Grosso do Sul","Aquidauana","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889","-55,8644444","-20,3013889","FaboideaeFlor amarela. Fruto Marrom escuro. Habitat: Pantanal. Habito: Planta aquática emergente, trepadeira.","CGMS1083680",NA,NA,NA,"120",NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:44:54-03","UFMS","CGMS","30634","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","R.H. Silva","2010","11","22","T.E. Lima; I.M. Neves; R.H. Silva; T.S. Amaral","2010","11","22","Brasil","Mato Grosso do Sul","Corumbá","Boca da Baía do Castelo.","-57.55","-18.5763889","-57,55","-18,5763889","Papilionoideae. Flor creme. Fruto imaturo verde. Habitat: Ilha (fragmento inundável). Solo areno-argiloso. Habito: Herbáceo.","CGMS1060046",NA,NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:44:54-03","UFMS","CGMS","74685","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","G. Catian","2014","12","15","G. Catian","2014","12","15","Brasil","Mato Grosso do Sul","Corumbá","Fazenda São João - Estrada Parque. Sub-região Abobral.","-57.0427777","-19.3983333","-57,0427777","-19,3983333","Flor presente. Habitat: Margem de lagoa temporária. Solo arenoso. Habito: Erva terrestre.","CGMS1107551",NA,NA,NA,"206",NA,NA,"89","89",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:44:54-03","UFMS","CGMS","22271","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"D.C.L. Kufner; A. Guglieri; E. Scremin-Dias","2008","06","15","Brasil","Mato Grosso do Sul","Corumbá","Lagoa de meandro.","-57.0922222","-19.4875","-57,0922222","-19,4875","Papilionoideae. Flor amarela. Se desenvolve sobre as plantas aquáticas. Habitat: Pantanal de Miranda Habito: Herbácea terrícola emergente","CGMS1051681",NA,NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:44:54-03","UFMS","CGMS","57034","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","V.J. Pott","2010","08","13","V.J. Pott; L.C.P. Lima","2001","09","13","Brasil","Mato Grosso","Poconé","Baía do Caracará, lado oeste do Morro do Caracará.","-57.4366666","-17.8630556","-57,4366666","-17,8630556","Papilionoideae. Flor amarela. Fruto verde, imaturo. Habitat: Campo alagável, encharcado na época da vazante, com muita matéria-orgânica. Solo afloramento rochoso. Relevo plano. Ocasional. Habito: Liana.","CGMS1086950",NA,NA,NA,"4892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:44:54-03","UFMS","CGMS","54566","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","G. Catian","2014","12","15","G. Catian","2014","12","15","Brasil","Mato Grosso do Sul","Corumbá","Fazenda São João - Estrada Parque Sub-região Abobral.","-57.0427777","-19.3983333","-57,0427777","-19,3983333","Papilionoideae. Flor amarela. Fruto ausente. Habitat: Lagoa temporária. Solo argiloso. Habito: Erva aquática trepadeira emergente.","CGMS1084531",NA,NA,NA,"93",NA,NA,"89","89",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:44:54-03","UFMS","CGMS","2167","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","J.L.A. Moreira",NA,NA,NA,"C.A. Conceição","1983","04","03","Brasil","Mato Grosso do Sul","Corumbá","Rio Taquari. Margem do rio Taquari.","-57.6533333","-19.0091667","-57,6533333","-19,0091667","Papilionoideae.","CGMS1016233",NA,NA,NA,"1307",NA,NA,"118","118",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:44:54-03","UFMS","CGMS","3985","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","A.L.B. Sartori",NA,NA,NA,"U.M. Resende","1991","10","29","Brasil","Mato Grosso do Sul","Corumbá","Área periodicamente alagada, próximo ao camping. Área seca que sofre enchentes anuais.","-57.6533333","-19.0091667","-57,6533333","-19,0091667","Papilionoideae.Pétalas internas (carena) amarelo-ouro.Pétalas externas verde-amarelado Habitat: Área seca que sofre enchentes anuais. Habito: Liana.","CGMS1016232",NA,NA,NA,"568",NA,NA,"118","118",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:44:54-03","UFMS","CGMS","59854","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","V.J. Pott","2013","05","12","B.A. Coutinho; C. Aoki, C.H. Simão","2012","02","19","Brasil","Mato Grosso do Sul","Aquidauana","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889","-55,8644444","-20,3013889","FaboideaeFlor amarela. Fruto Marrom escuro. Habitat: Pantanal. Habito: Planta aquática emergente, trepadeira.","CGMS1089757",NA,NA,NA,"189",NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:44:54-03","UFMS","CGMS","51834","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","A.L.B. Sartori","2009","06","11","V.J. Pott","2009","06","05","Brasil","Mato Grosso do Sul","Corumbá","Corixo do Amolar ao longo do Rio Paraguai.","-57.4755556","-18.0227778","-57,4755556","-18,0227778","Papilionoideae. Flor amarela. Fruto negro. Estandarte amarelo-acastanhado; tricomas doFruto dourados. Habitat: Ilha de vegetação flutuante de Oxycaryum cubense. Solo argiloso. Relevo plano. Frequente. Habito: Trepadeira, 1,00 m de al","CGMS1081821",NA,NA,NA,"10539",NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:44:54-03","UFMS","CGMS","656","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","A.L.B. Sartori",NA,NA,NA,"S. Fernandes-Junior","1982","11","25","Brasil","Mato Grosso do Sul","Campo Grande","BR-163, km 386,5. Saída margem direita.","-54.6463889","-20.4427777","-54,6463889","-20,4427777","Papilionoideae. Flor roxa. Habitat: Cerrado. Habito: Erva.","CGMS1016234",NA,NA,NA,"24",NA,NA,"532","532",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-04-07 11:44:54-03","UFMS","CGMS","34260","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"A.C. Araújo; R.S. Arruda","1999","08","03","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Xaraés, Pantanal.","-57.0166667","-19.475","-57,0166667","-19,475","Papilionoideae. Flor lilás. Capão 16 - borda. Habitat: Capão. Habito: Liana.","CGMS1063655",NA,NA,NA,"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:44:54-03","UFMS","CGMS","19779","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","E.C. Bertazzoni",NA,NA,NA,"E.C. Bertazzoni; W. Magalhães; R.B. Rodrigues",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Baía Taquaral.","-57.6533012390137","-19.0091991424561",NA,NA,"Papilionoideae. Flor amarela. Borda da baía Habitat: Baía. Habito: liana.","CGMS1049085",NA,NA,NA,"2507",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"96","2021-04-07 11:44:54-03","UFMS","CGMS","76097","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Moreira, S.N.; Pott, V.J., Pott, A.","2012","06","12","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso",NA,"-54.8442001342773","-18.9181003570557",NA,NA,"Flor rosa-esbranquiçado. Fruto verde. Habitat: Campo de vazante em meio a Brachiaria humidicola. Habito: Erva escandente.","CGMS1109052",NA,NA,NA,"863",NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA,NA,NA
"97","2021-03-01 16:31:29-03","UNICAMP","UEC","069373","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Davidse, G; D#?#Arcy, WG","1976","03","30","Brazil","Minas Gerais",NA,"21 km N of Medina along highway BR 116, marsh with open water in center and grassy margin.",NA,NA,NA,NA,"Elev. 670 m. Twining vine, petals yellow.",NA,NA,"Magnoliopsida",NA,"11601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:31:29-03","UNICAMP","UEC","100390","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Feres, FR; Feres, FR; Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","1996","12","17","Brazil","São Paulo",NA,"Ilha Comprida, Na praia, em areia encharcada.","-47.833333","-25","-47.833333","-25","Corola alaranjada, com frutos.",NA,NA,"Magnoliopsida",NA,"5896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
