"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"546","2015-05-20 10:35:31-03","UFERSA","MOSS","12949","S","Plantae",NA,NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Oliveira, O.F. de","Lima, B.G. de","599","2010","07","04","América do Sul","Brasil","Ceará","Iguatu","Fazenda Trussu/ RPPN Trussu.",NA,NA,NA,"árvore de 8m de altura; coletada em caatinga; relevo ondulado; substrato cristalino; n.v. cumaru.",NA,NA,"-39.027778","-6.968889","2010","09","16","39W01'40","6S58'08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2015-05-20 10:35:31-03","UFERSA","MOSS","8054","S","Plantae",NA,NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Loiola, M.I.B.; Lima-Verde, L.W.","Lima-Verde, L.W.","315","1996","09","16","América do Sul","Brasil","Ceará","Quixeré","Chapada do Apodi, Fazenda Mato Alto.","135","135",NA,"árvore com 7 m. de altura; coletada na caatinga arbustiva arbórea; grupo apodi, calcário jandaíra; ocasional; int. ercon. medicinal; caule tronco, castanho, liso; inflorescência panícula terminal; cálice creme, corola creme; fruto legume, vinho",NA,NA,"-37.821944",NA,"1996","09","01","37W49'19","5S11'65",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2015-05-20 10:35:31-03","UFERSA","MOSS","3026","S","Plantae",NA,NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Fernandes, A.G.","Figueiredo, M.A.","180","1991","06","21","América do Sul","Brasil","Ceará","Aiuaba","Grota do Sêbo, Estação Ecológica de Aiuaba.",NA,NA,NA,"n.v. cumaru.",NA,NA,"-40.1236","-6.57361",NA,NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"549","2015-05-20 10:35:31-03","UFERSA","MOSS","2974","S","Plantae",NA,NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Fernandes, A.G.","Fernandes, M.A.","440","1991","07","22","América do Sul","Brasil","Rio Grande do Norte","Serra Negra do Norte","Serra Negra.","100","100",NA,"árvore; coletada na caatinga, pé de serra.",NA,NA,"-37.3972","-6.66556",NA,NA,NA,NA,NA,NA,"25572","auto",NA,NA,NA,NA,NA,NA
"550","2015-05-20 10:35:31-03","UFERSA","MOSS","7525","S","Plantae",NA,NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Oliveira, O.F. de","Ernesto Sobrinho, F.","71","1993","07","28","América do Sul","Brasil","Rio Grande do Norte","Almino Afonso","Sítio Sera de São Miguel.","550","550",NA,"n.v. cumaru",NA,NA,"-37.761111","-6.208333","1996","07","31","37W45'40","6S12'30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2015-05-20 10:35:31-03","UFERSA","MOSS","8072","S","Plantae",NA,NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Lima-Verde, L.W.; Loiola, M.I.B.","Lima-Verde, L.W.","247","1997","05","30","América do Sul","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Fazenda Mato alto, Arara.","450","450",NA,"árvore com 7 m. de altura; coletada na caatinga arbustiva arbórea; planície arenoso; frequente; int. ercon. medicinal e madeireira; caule tronco, castanho, liso; folha composta cartácea, pilosa; inflorescência panícula terminal; cálice ferrugin",NA,NA,"-40.2175","-6.626389","1996","06","01","40W13'03","6S37'35",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-08-31 09:15:28-03","INPA","INPA","116276","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Tavares, AS","Paulino Filho, HF","83-161","1983","04","25","Southern America","Brasil","Rondônia",NA,"Estrada Presidente Médice-Alvorada do Oeste",NA,NA,NA,NA,"INPA0116276","INPA0116276 INPA0116276_e INPA0116276_e1",NA,NA,"1984","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-08-31 09:15:28-03","INPA","INPA","173898","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Ramos, JF","Daly, DC","6789","1991","05","29","Southern America","Brasil","Acre","Brasiléia","Seringal Porongaba, Colocação São José.",NA,NA,NA,NA,"INPA0173898","INPA0173898 INPA0173898_e INPA0173898_e1","-68.8","-10.85","1998","04",NA,"-68.8","-10.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-08-31 09:15:28-03","INPA","INPA","177035","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Macêdo, M","3138","1993","08","10","Southern America","Brasil","Mato Grosso","Cuiabá","Cuiabá, Campus da Universidade Federal do Mato Grosso.",NA,NA,NA,NA,"INPA0177035","INPA0177035 INPA0177035_1 INPA0177035_1e INPA0177035_e","-56","-15.6",NA,NA,NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-08-31 09:15:28-03","INPA","INPA","180658","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Nee, MH","34551","1987","03","29","Southern America","Brasil","Rondônia","Costa Marques","Ca. 5 Km. NW of Costa Marques.",NA,NA,NA,NA,"INPA0180658","INPA0180658 INPA0180658_e INPA0180658_e1","-64.233333","-12.416667",NA,NA,NA,"-64.233333","-12.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-08-31 09:15:28-03","INPA","INPA","92588","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Coêlho, LF; Rodrigues, WA","Coêlho, LF","1705","1980","05","09","Southern America","Brasil","Acre","Rio Branco","AC 010, Estrada do Quixada, Fazenda do Carlos Simão.",NA,NA,NA,NA,"INPA0092588","INPA0092588 INPA0092588_e","-67.73","-9.82","1980","06",NA,"-67.73","-9.82",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-01-10 20:50:08-03","INPA","INPA","153633","Carpo","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Coêlho, LF","Ferreira, CAC","8980","1987","05","01","Southern America","Brasil","Rondônia","Alvorada d'Oeste","BR 429, 4 km em direção a Costa Marques, Linha 64, a 4 km da BR-429 em direção a Costa Marques.",NA,NA,NA,NA,"INPA0153633","INPA0153633 INPA0153633_e INPA0153633_e1","-62","-11.416667","1990","01",NA,"-62","-11.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-01-10 20:50:08-03","INPA","INPA","153633","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Coêlho, LF","Ferreira, CAC","8980","1987","05","01","Southern America","Brasil","Rondônia","Alvorada d'Oeste","BR 429, 4 km em direção a Costa Marques, Linha 64, a 4 km da BR-429 em direção a Costa Marques.",NA,NA,NA,NA,"INPA0153633","INPA0153633 INPA0153633_e INPA0153633_e1","-62","-11.416667","1990","01",NA,"-62","-11.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-08-31 09:15:28-03","INPA","INPA","148223","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Ramos, JF","Souza, JA de","INPA148223",NA,NA,NA,"Southern America","Brasil","Acre","Rio Branco",NA,NA,NA,NA,NA,"INPA0148223","INPA0148223 INPA0148223_e INPA0148223_e1","-67.8099975585938","-9.9747200012207","1998","04",NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA
"560","2021-01-10 20:50:08-03","INPA","INPA","146534","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Teixeira, PS","335","1987","09","11","Southern America","Brasil","Rondônia","Itapuã do Oeste","FLONA do Jamarí, Floresta Nacional do Juamí",NA,NA,NA,NA,"INPA0146534","INPA0146534 INPA0146534_e","-62.4","-9.05",NA,NA,NA,"-62.4","-9.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-01-10 20:50:08-03","INPA","INPA","146543","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Teixeira, PS","344","1987","09","14","Southern America","Brasil","Rondônia","Itapuã do Oeste","FLONA do Jamarí, Floresta Nacional do Juamí",NA,NA,NA,NA,"INPA0146543","INPA0146543 INPA0146543_e","-62.4","-9.05",NA,NA,NA,"-62.4","-9.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-01-10 20:50:08-03","INPA","INPA","146541","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Teixeira, PS","342","1987","09","14","Southern America","Brasil","Rondônia","Itapuã do Oeste","FLONA do Jamarí, Floresta Nacional do Juamí",NA,NA,NA,NA,"INPA0146541","INPA0146541 INPA0146541_e","-62.4","-9.05",NA,NA,NA,"-62.4","-9.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-01-10 20:50:08-03","INPA","INPA","146538","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Teixeira, PS","339","1987","09","12","Southern America","Brasil","Rondônia","Itapuã do Oeste","FLONA do Jamarí, Floresta Nacional do Juamí",NA,NA,NA,NA,"INPA0146538","INPA0146538 INPA0146538_e","-62.4","-9.05",NA,NA,NA,"-62.4","-9.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-01-10 20:50:08-03","INPA","INPA","146535","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Teixeira, PS","336","1987","09","11","Southern America","Brasil","Rondônia","Itapuã do Oeste","FLONA do Jamarí, Floresta Nacional do Juamí",NA,NA,NA,NA,"INPA0146535","INPA0146535 INPA0146535_e","-62.4","-9.05",NA,NA,NA,"-62.4","-9.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","1191",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","G. P. Lewis/21-02-1980","T. S. dos Santos","1472","1971","03","26",NA,"Brasil","Espírito Santo","Linhares","Vale do Rio Doce",NA,NA,NA,"Árvore 8m X 15cm, flores com pétalas esbranquiçadas, estames cremes, anteras marrons e ovário roxo, flor perfumada. Nome vulgar: umburana-de-cheiro.","MBML001191",NA,"-40.063611","-19.1375",NA,NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","1239",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"G. Dalcolmo",NA,"1953","09","15",NA,"Brasil","Espírito Santo","Santa Teresa","Pé da Serra do Canaã",NA,NA,NA,"Cerejeira, Amburana de cheiro.","MBML001239",NA,"-40.601944","-19.906111",NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","40950",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Amburana","cearensis","Amburana cearensis","(Allemao) A.C. Sm.","F. Z. Saiter","F. Z. Saiter","370","2010","05","31",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, Serra do São Brás","300","300",NA,"Árvore decídua de 10 metros de altura. Tronco com ritidomas alaranjados. Frutos de cor verde. Sobre solo raso em afloramento rochoso.","MBML040950","MBML040950","-40.697139","-19.815556","2010","05","31","40W41'49,7","19S48'56",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","45495",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","A.P. Fontana/12-04-2013","A. P. Fontana; L.Kollmann, C.N. Fraga, H.C. Lima, M. Lemes e R. Gribel","7512","2013","04","12",NA,"Brasil","Minas Gerais","Aimorés","Conceição do Capim, Sítio Rio Capim, estrada da Babilônia","173","173",NA,"Árvore, ca. 15m. Flores brancas com listras lilás","MBML045495","MBML045495","-41.229444","-19.57",NA,NA,NA,"41W13'46","19S34'12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","47721",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","Haroldo C. de Lima/12-04-2013","H. C. de Lima; L.Kollmann, C.N. Fraga, M. Lemes, R. Gribel & A.P. Fontana","7620","2013","04","12",NA,"Brasil","Minas Gerais","Aimorés","Conceição do Capim. Estrada de Babilonia. Sítio Rio Capim","150","150",NA,"Árvore com 16m de altura. Tronco com casca esfoliante, castanho-avermelhada, DAP ca 70cm. Flores perfumadas, cálice verde acastanhada, corola alvo-amarelada com tons avermelhados na base, ovário vinoso. Frequente na floresta degradada","MBML047721","MBML047721","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,NA,NA,"54161","auto",NA,NA,NA,NA,NA,NA
"570","2020-12-28 10:31:27-03","ICAUFMG","MCCA","2853","S","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","XAVIER, M.V.B.","XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2018","04","25",NA,"Brasil","Minas Gerais","Itaobim","Pedreira abandonada",NA,NA,NA,NA,"MCCA02978","MCCA02978","-41.5032997131348","-16.5617008209229",NA,NA,NA,"-416088889.0","-165402777.0",NA,"19493","auto",NA,NA,NA,NA,NA,NA
"571","2019-07-11 08:30:59-03","ICAUFMG","MCCA","3078","S","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","IGLESIAS, D.T.","SOUZA, M.E.F.; ALVES, T.F.",NA,"2016","09","09",NA,"Brasil","Minas Gerais","Montes Claros","ICA UFMG",NA,NA,NA,"Arborização","MCCA03227","MCCA03227","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"572","2021-02-08 13:25:29-03","UFBA-IMS","HVC","3533","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"A.F.P.Machado; R.S.D.M. Dórea, A. C. Freire (Tonho), J.K.C. Leite, B.O. Lima, L.L.B. Morbeck & T.C. dos Santos.","2021","2018","12","08",NA,"Brasil","Bahia","Contendas do Sincorá","FLONA Contendas do Sincorá.",NA,NA,NA,"Árvore com cerca de 9m. Estéril.","HVC00003533",NA,"-41.0410995483398","-13.7628002166748",NA,NA,NA,NA,NA,NA,"27330","auto",NA,NA,NA,NA,NA,NA
"573","2020-06-15 15:30:32-03","UNESP-RC","HRCB","14600","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Lewis, G.P.","Brito, H.S.","292","1991","03","12",NA,"Brasil","Bahia","Livramento de Brumado","Ca. 30 km na estrada de Brumado para Livramento de Brumado",NA,NA,NA,"Árvore com 8m de alt e 30 cm diâm. Flores com corola azulada <ll>dwc_commonname:</ll> Imburana de cheiro da caatinga",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2018-10-09 16:31:21-03","UFLA","ESAL","23565","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Queiroz, LP de","Queiroz, LP de; Ribeiro, PG; Cardoso, D","14752","2010","05","22",NA,"Brasil","Bahia","Pilão Arcado","Estrada para Iú Grande","392","392",NA,"Doação HUEFS n; Árvore ca. 10m.alt., copada; tronco ca 40cm DAP, casca descamante avermelhada, entrecasca verde. Folhas com f; caatinga",NA,NA,"-42","-10","2010","05",NA,"-42","-10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2017-11-24 14:10:43-02","UFLA","ESAL","22469","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Santos, RM","s.n.",NA,NA,NA,NA,"Brasil","Bahia","Morro do Chapeu","Ca. 2 Km da comunidade Gruta dos Brejões",NA,NA,NA,"árvore; ; branca;; caatinga",NA,NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"576","2017-11-24 14:10:43-02","UFLA","ESAL","15743","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Fazenda Carapiá",NA,NA,NA,"árvore; 11,0; ;; floresta",NA,NA,"-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA
"577","2017-11-24 14:10:43-02","UFLA","ESAL","22625","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Santos, R M; F. A. Vieira; outros","s.n.",NA,NA,NA,NA,"Brasil","Piauí","Campo Grande do Piauí",NA,NA,NA,NA,"árvore; 3, m; branca-acastanhada;; caatinga",NA,NA,"-41.0360984802246","-7.13166999816895",NA,NA,NA,NA,NA,NA,"19389","auto",NA,NA,NA,NA,NA,NA
"578","2019-06-10 10:10:47-03","FZB-BH","BHZB","3748","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Amburana","cearensis","Amburana cearensis",NA,"Cavalcanti, H. & Meireles, J.E.","Botelho, R.D.",NA,"2003","07","01",NA,"Brasil","MG","Itinga","Fazenda Lajeadão",NA,NA,NA,"Exsicata representada em duas partes.",NA,NA,"-41.7653007507324","-16.6131000518799","2004","04",NA,NA,NA,NA,"41806","auto",NA,NA,NA,NA,NA,NA
"579","2021-01-26 13:54:28-03","IMA","MAC","25718","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"U.G.Silva; V.Silva","111","2006","05","18",NA,"Brasil","Alagoas","Traipu","Traipú, Barracas, Sítio Novo",NA,NA,NA,"Caatinga","MAC0025718",NA,"-37.003333","-9.970556",NA,NA,NA,"-37.003333","-9.970556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-01-26 13:54:28-03","IMA","MAC","55623","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"A.Costa","530","2011","10","20",NA,"Brasil","Alagoas","Traipu","Serra-da-Mão.",NA,NA,NA,"Árvore ca. 7 m. Frutos imaturos.; Caatinga.","MAC0055623",NA,"-37.003333","-9.970833",NA,NA,NA,"-37.003333","-9.970833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-01-26 13:54:28-03","IMA","MAC","826","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","C.Stuton","G.L.Esteves","479","1980","06","13",NA,"Brasil","Alagoas","Maravilha","Serra da Caiçara.",NA,NA,NA,"Árvore alta.; Caatinga arbustiva.","MAC0000826",NA,"-37.35","-9.2556","1991","05","31","-37.35","-9.2556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2021-01-26 13:54:28-03","IMA","MAC","827","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","C.Stuton","G.L.Esteves","479","1980","06","13",NA,"Brasil","Alagoas","Maravilha","Serra da Caiçara.",NA,NA,NA,"Árvore alta.; Caatinga arbustiva.","MAC0000827",NA,"-37.35","-9.2556","1991","05","31","-37.35","-9.2556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2021-01-26 13:54:28-03","IMA","MAC","828","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","C.Stuton","G.L.Esteves","479","1980","06","13",NA,"Brasil","Alagoas","Maravilha","Serra da Caiçara.",NA,NA,NA,"Árvore alta.; Caatinga arbustiva.","MAC0000828",NA,"-37.35","-9.2556","1991","05","31","-37.35","-9.2556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2021-01-26 13:54:28-03","IMA","MAC","35494","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","E.C.O.Chagas","Chagas-Mota","1712","2009","02","01",NA,"Brasil","Alagoas","Água Branca","Morro do Craunã.",NA,NA,NA,"Árvore ca. 10 m de altura. Botões florais amarelos.; Caatinga.","MAC0035494",NA,"-37.9361000061035","-9.26082992553711","2009","02","01",NA,NA,NA,"18309","auto",NA,NA,NA,NA,NA,NA
"585","2016-06-27 15:43:39-03","UFPB","EAN","15933","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,"V. S. Lopes; C. I. Ramalho","81","2006","08","21",NA,"Brasil","Bahia","Senhor do Bonfim","Rancharia",NA,NA,NA,NA,NA,NA,"-40.1894","-10.4614",NA,NA,NA,NA,NA,NA,"27716","auto",NA,NA,NA,NA,NA,NA
"586","2014-11-06 16:17:03-02","UFPB","EAN","14041","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,NA,"12052","2007","12","12",NA,"Brasil","Rio Grande do Norte","Acari",NA,NA,NA,NA,NA,NA,NA,"-36.6389","-6.43556",NA,NA,NA,NA,NA,NA,"19312","auto",NA,NA,NA,NA,NA,NA
"587","2016-06-27 15:43:39-03","UFPB","EAN","18315","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,NA,"48","2011","08","02",NA,"Brasil","Paraíba","São João do Tigre",NA,NA,NA,NA,NA,NA,NA,"-36.682611","-8.112833",NA,NA,NA,"36°40'57,4W","8°06'46,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2014-11-06 16:17:03-02","UFPB","EAN","14293","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,NA,"12188","2008","03","25",NA,"Brasil","Alagoas","Pariconha","Fazenda Araticum",NA,NA,NA,NA,NA,NA,"-38.0047","-9.25278",NA,NA,NA,NA,NA,NA,"16433","auto",NA,NA,NA,NA,NA,NA
"589","2016-09-13 10:29:10-03","UFPB","EAN","20123","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,"L. P. Félix; E. M. Almeida & J. M. P. Cordeiro","14591","2013","12","08",NA,"Brasil","Paraíba","Catolé do Rocha","Sítio Malhada de Areia",NA,NA,NA,NA,NA,NA,"-37.683333","-6.196944",NA,NA,NA,"37°41'W","6°11'49S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2014-11-06 16:17:03-02","UFPB","EAN","18342","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,NA,NA,"2008","09","09",NA,"Brasil","Paraíba","Soledade","Sítio Lajedo de Timbaúba",NA,NA,NA,"Árvore de grande porte.",NA,NA,"-36.3628","-7.05722",NA,NA,NA,NA,NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA
"591","2014-11-06 16:17:03-02","UFPB","EAN","18288","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A. C. Sm.",NA,NA,NA,"2008","09","04",NA,"Brasil","Paraíba","Soledade","Sítio Lajedo de Timbaúba",NA,NA,NA,"Árvore de tamanho médio ( 8 m ).",NA,NA,"-36.3628","-7.05722",NA,NA,NA,NA,NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA
"592","2021-02-04 10:28:48-03","UFRPE","HST","18970","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","L.P. de Queiroz","L.P. de Queiroz; P.G.Ribeiro, D.Cardoso & R.M.Sales","14752","2010","05","22",NA,"Brasil","Bahia","Pilão Arcado","Estrada para Lú Grande, região do Brejo do Zacarias","392","392",NA,"Árvore ca. 10 m alt., copada, tronco ca. 40 cm DAP, casca descamante avermelhada, entracasca verde; folhas com folíolos papiráceos; flores com hipanto vináceo, pétala rosada.","HST018970",NA,"-42.742222","-10.015278","2010","05",NA,"42W44'32''","10S0'55''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2021-02-04 10:28:48-03","UFRPE","HST","18382","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.Fotius","G.Fotius","4261","1990","04","12",NA,"Brasil","Pernambuco","Santa Maria da Boa Vista","mais ou menos 80 Km Nordeste do CPATSA",NA,NA,NA,"Árvore; Fl 1; Fl 2; Alt.: 6-7 m. Folha verde escuro acima, verde claro abaixo. Flor branco creme. Todos os individuos não botarão flores na mesma época.","HST018382",NA,"-40.277833","-8.902833",NA,NA,NA,"40°16.67'W","8°54.17'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2021-02-04 10:28:48-03","UFRPE","HST","11322","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","L.P. de Queiroz; R.M.Harley, B.S.Anadrade, A.S.Carneiro & B.M.Silva","6621","2001","04","28",NA,"Brasil","Bahia","Pilão Arcado",NA,"424","424",NA,"Árvore ca. 8 m alt., tronco com DAP ca. 15 cm, descamante, acastanhado. Folhas papiráceas. Flores perfumadas com hipanto verde-acinzentado, estandarte e estames brancos.","HST011322",NA,"-42.283333","-9.833333","2008","01","07","42W17'","09S50'",NA,NA,NA,NA,NA,NA,NA,NA,NA
