"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"2760","2021-02-11 17:19:53-03","UFPR","UPCB","63578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Amorim, A.M.","2006","09","04","Brasil","Bahia","Valença","-39.330556","-13.280278","-39.330556","-13.280278","700","800","UPCB0015889","UPCB0015889","6265",NA,NA,NA,"Arbusto ca. 2m, folhas verdes na face superior e castanhas na inferior, botões castanhos. Floresta ombrófila densa montana..","Entroncamento da Rodovia BA 542 com a BR 101.",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA
"2761","2021-02-11 17:19:53-03","UFPR","UPCB","63556","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Lucas, E.J.","2006","11","17","Brasil","São Paulo","Cunha","-44.798056",NA,"-44.798056",NA,"1075","1075","UPCB0015891","UPCB0015891","455",NA,NA,NA,"Subarbusto, 60cm, frutos imaturos verdes. Campo de altitude com predominância de Candeia (Eremanthus), Candeial..","Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças.",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA
"2762","2021-02-11 17:19:53-03","UFPR","UPCB","63553","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Lucas, E.J.","2006","11","17","Brasil","São Paulo","Cunha","-44.798056",NA,"-44.798056",NA,"1075","1075","UPCB0015893","UPCB0015893","433",NA,NA,NA,"Arbusto 1m, fruto verde-azulado. Campo de altitude com predominância de Candeia (Eremanthus), Candeial..","Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças.",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA
"2763","2021-02-11 17:19:53-03","UFPR","UPCB","63740","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Kollmann, L.","2008","10","21","Brasil","Espírito Santo","Cariacica",NA,NA,"9999","9999","619","619","UPCB0016893","UPCB0016893","11242",NA,NA,NA,"Arbusto 1,5 m na sombra, folha marrom na face abaxial, face adaxial verde com indumento cinza, cálice marrom, corola branca, estames brancos. Floresta Ombrófila Densa Montana..","BLOQUEADO",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA
"2764","2021-02-11 17:19:53-03","UFPR","UPCB","63749","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Goldenberg, R.","2008","07","23","Brasil","Espírito Santo","Cariacica",NA,NA,"9999","9999","180","180","UPCB0016912","UPCB0016912","1227",NA,NA,NA,"Arbusto 2,5m. Botões ainda jovens. Floresta ombrófila densa submontana..","BLOQUEADO",NA,NA,NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA
"2765","2021-02-11 17:19:53-03","UFPR","UPCB","63860","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Harley, R.M.","2001","05","21","Brasil","Bahia","Rio de Contas","-41.866667","-13.45","-41.866667","-13.45",NA,NA,"UPCB0015592","UPCB0015592","54413",NA,NA,NA,"Arbusto de até 1,20m alt., folhas discolores verdes brilhantes na face superior, creme-esbranquiçadas na face inferior, com nervuras ferrugíneo-claro. Botões ferrugíneo-claro..","Estrada Real, parte mais alta, próximo a Pousada do Raposo. Cerrado com solo pedregoso. Em lugares úmidos.",NA,NA,NA,NA,"2007","01","01",NA,NA,NA,NA,NA,NA
"2766","2021-02-11 17:19:53-03","UFPR","UPCB","68176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Maciel, J.R.","2009","04","28","Brasil","Ceará","Barbalha","-7.362778","-39.329722","-7.362778","-39.329722","720","720","UPCB0016887","UPCB0016887","1035",NA,NA,NA,"Arbusto ca. 70cm, lâmina verde-escura na face adaxial e ferrugínea na abaxial, frutos verdes com ápice vináceo. Floresta estacioanl semidecidual, latossolos vermelho-amarelos..","Riacho do Meio, Chapada do Araripe.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2767","2021-02-11 17:19:53-03","UFPR","UPCB","64797","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Gomes, J.S.","2008","03","27","Brasil","Pernambuco","Igarassu","-35.010278","-7.836389","-35.010278","-7.836389","113","113","UPCB0016881","UPCB0016881","229",NA,NA,NA,"Árvore 4m, folhas discolores com face abaxial creme, frutos verdes..","Usina São José, Engenho D'Água, Mata da Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768","2021-02-11 17:19:53-03","UFPR","UPCB","64803","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Gomes, J.S.","2008","01","07","Brasil","Pernambuco","Igarassu","-34.989167","-7.848611","-34.989167","-7.848611","20","20","UPCB0016606","UPCB0016606","208",NA,NA,NA,"Arvoreta 3,72m, folhas discolores, face abaxial creme, botões florais alaranjados. Mata Atlântica. Interior fundo de vale ripário..","Usina São José, Engenho D'Água, Mata da Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769","2021-02-11 17:19:53-03","UFPR","UPCB","66370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Serafim, H.","2007","10","28","Brasil","São Paulo","São José do Barreiro","-44.65","-22.633333","-44.65","-22.633333","504","504","UPCB0016877","UPCB0016877","36",NA,NA,NA,"Arvoreta, 3m alt., com 7cm de PAP. Folhas discolores, levemente alvas na face abaxial. Corola branca, estames brancos..","Fazenda Atibaia. Acesso pelo Km 258 da Rodovia dos Tropeiros (SP-068). Interior de mata próximo da lagoa grande.",NA,NA,NA,NA,"2009","01","01",NA,NA,NA,NA,NA,NA
"2770","2021-02-11 17:19:53-03","UFPR","UPCB","66725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Serafim, H.","2009","07","06","Brasil","São Paulo","São José do Barreiro","-44.65","-22.633333","-44.65","-22.633333","504","504","UPCB0016878","UPCB0016878","126",NA,NA,NA,"Arbusto 1,5m alt., 10cm de perímetro a 10cm do solo. Folhas alvo-prateadas na face abaxial..","Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP-068). Borda de fragmento de Floresta Estacional Semidecidual, em capoeira.",NA,NA,NA,NA,"2009","01","01",NA,NA,NA,NA,NA,NA
"2771","2021-02-11 17:19:53-03","UFPR","UPCB","67694","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Caddah, M.K.","Caddah, M.K.","2009","09","26","Brasil","Paraná","Jaguariaíva","-49.633333","-24.133333","-49.633333","-24.133333",NA,NA,"UPCB0016890","UPCB0016890","666",NA,NA,NA,"Arbusto ca. 1m, flores e estames brancos..","Parque Estadual do Cerrado.",NA,NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA,NA
"2772","2021-02-11 17:19:53-03","UFPR","UPCB","67696","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Caddah, M.K.","Caddah, M.K.","2009","09","26","Brasil","Paraná","Jaguariaíva","-49.633333","-24.133333","-49.633333","-24.133333",NA,NA,"UPCB0015217","UPCB0015217","668",NA,NA,NA,"Pétalas e estames brancos..","Parque Estadual do Cerrado.",NA,NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA,NA
"2773","2021-02-11 17:19:53-03","UFPR","UPCB","67734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Almeda, F.","2004","11","26","Brasil","Minas Gerais","Diamantina","-43.716667","-18.116667","-43.716667","-18.116667","1200","1200","UPCB0016891","UPCB0016891","8944",NA,NA,NA,"Shrub 1.5m tall. Young fruits green with the apex and adaxial surface os calyx lobes red..","Diamantina plateau. 15Km north of Guinda and 4Km south of São João da Chapada. Rocky cerrado interdigitating with campo rupestre.",NA,NA,NA,NA,"2009","01","01",NA,NA,NA,NA,NA,NA
"2774","2021-02-11 17:19:53-03","UFPR","UPCB","67738","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Almeda, F.","2004","11","29","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.333333","-18.116667","-43.333333","-18.116667","840","840","UPCB0016609","UPCB0016609","9006",NA,NA,NA,"Shrub 2m tall with rough fissured bark. All floral parts white. Common..","Parque Estadual do Rio Preto about 18Km beyond São Gonçalo do Rio Preto on the trail to and along the Prainha.",NA,NA,NA,NA,"2009","01","01",NA,NA,NA,NA,NA,NA
"2775","2021-02-11 17:19:53-03","UFPR","UPCB","68184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Cielo-Filho, R.","2009","10","29","Brasil","São Paulo","Itapeva","-49.07","-24.062222","-49.07","-24.062222",NA,NA,"UPCB0016610","UPCB0016610","1035",NA,NA,NA,"Arbusto 1,1m, flor branca. Lajeado..","Estação Experimental, trilha do Canyon.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2776","2021-02-11 17:19:53-03","UFPR","UPCB","68185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Cielo-Filho, R.","2009","06","23","Brasil","São Paulo","Itapeva","-49.071389","-24.063056","-49.071389","-24.063056",NA,NA,"UPCB0016619","UPCB0016619","892",NA,NA,NA,"Arbusto 2,5m, botão..","Estação Experimental, trilha do Canyon.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2777","2021-02-11 17:19:53-03","UFPR","UPCB","68215","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Sousa e Silva, S.","2007","08","01","Brasil","Goiás","Caiaponia","-51.578889","-17.075556","-51.578889","-17.075556",NA,NA,"UPCB0016615","UPCB0016615","270",NA,NA,NA,"Arbusto ca. 70cm, botão floral marrom. Cerrado ralo, abundante..","Bacia do Rio Caiapó, ponto 22.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2778","2021-02-11 17:19:53-03","UFPR","UPCB","68217","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Sousa e Silva, S.","2007","08","01","Brasil","Goiás","Caiaponia","-51.578889","-17.075556","-51.578889","-17.075556",NA,NA,"UPCB0016612","UPCB0016612","273",NA,NA,NA,"Arbusto ca. 0,8m, botão floral marrom. Cerrado ralo, abundante..","Bacia do Rio Caiapó, ponto 22.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2779","2021-02-11 17:19:53-03","UFPR","UPCB","68223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Fontana, A.P.","2010","01","11","Brasil","Ceará","Brejo Santo","-39.068889","-7.443889","-39.068889","-7.443889","982","982","UPCB0016889","UPCB0016889","6278",NA,NA,NA,"Arbusto ca. 1,5m, folhas discolores, face abaxial esbranquiçada, flores branco-rosadas, frutos imaturos verde-azulados..","Chapada do Araripe, torres de TV.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2780","2021-02-11 17:19:53-03","UFPR","UPCB","68255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Oliveira, F.C.A.","2008","10","07","Brasil","Tocantins","Formoso do Araguaia","-49.673333","-11.540833","-49.673333","-11.540833","234","234","UPCB0016617","UPCB0016617","1270",NA,NA,NA,"Arbusto heliófilo, ca. 2,5m, folhas cartáceas, discolores, abaxial alvacenta, inflorescência ereta, botão floral alvacento. Cerradão..","Bacia do Araguaia, sub-bacia Rio Formoso.",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"2781","2021-02-11 17:19:53-03","UFPR","UPCB","68353","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Caddah, M.K.","Caddah, M.K.","2010","05","25","Brasil","São Paulo","Itirapina","-47.800278","-22.25","-47.800278","-22.25","790","790","UPCB0016918","UPCB0016918","781",NA,NA,NA,"Arbusto ca. 60cm, botões brancos. Coleta em sílica..","Cerrado. Graúna.",NA,NA,NA,NA,"2010","05","25",NA,NA,NA,NA,NA,NA
"2782","2021-02-11 17:19:53-03","UFPR","UPCB","68358","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Caddah, M.K.","Caddah, M.K.","2010","05","25","Brasil","São Paulo","Itirapina","-47.8","-22.266667","-47.8","-22.266667","790","790","UPCB0016572","UPCB0016572","786",NA,NA,NA,"Arbusto ca. 1m. Botões. Coleta em sílica..","Cerrado. Pedregulho.",NA,NA,NA,NA,"2010","05","25",NA,NA,NA,NA,NA,NA
"2783","2021-02-11 17:19:53-03","UFPR","UPCB","71608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Labiak, P.H.","2002","12","04","Bolívia","Santa Cruz","El Porton","-60.085556","-18.115278","-60.085556","-18.115278","500","500","UPCB0016921","UPCB0016921","2774",NA,NA,NA,"Arbusto sobre rocha arenítica, frutos esverdeados com tricomas. Vegetação rupícola sobre meseta de arenito..","52km W de Roboré.",NA,NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA,NA
"2784","2021-02-11 17:19:54-03","UFPR","UPCB","75572","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","Steud.","Baitello, J. B.","Baitello, J.B.","2010","09","28","Brasil","São Paulo","Itapeva","-49.064444","-24.068333","-49.064444","-24.068333","700","700","UPCB0015873","UPCB0015873","2475",NA,NA,NA,"Arbusto 2,5m altura; flores cor branca.","Estação Experimental, Trilha da Ilha do Pirituba",NA,NA,NA,NA,"2010","12","01",NA,NA,NA,NA,NA,NA
"2785","2021-02-11 17:19:54-03","UFPR","UPCB","79310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Boelter, C.R.","2012","04","25","Brasil","Rondônia","Nova Mutum-Paraná.",NA,NA,NA,NA,NA,NA,"UPCB0015571","UPCB0015571","446",NA,NA,NA,"Arbusto..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2786","2021-02-11 17:19:52-03","UFPR","UPCB","80344","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Goldenberg, R.","2014","10","15","Brasil","Bahia","Lençois","-41.308","-12.303","-41.308","-12.303",NA,NA,"UPCB0016613","UPCB0016613","2096",NA,NA,NA,"Arbusto 1,5m; botões e frutos novos de cor bege.","Estrada BA-144 para Estiva (Afrânio Peixoto), a 26km da entrada na BR-242, 805m",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"2787","2021-02-11 17:19:52-03","UFPR","UPCB","80447","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw) Steud.","Goldenberg, R.","Verdi, M.","2013","10","14","Brasil","Minas Gerais","Santana do Riacho","-43.591","-19.278","-43.591","-19.278",NA,NA,"UPCB0016574","UPCB0016574","6429",NA,NA,NA,"Folhas verdes discolores, as jovens com face abaxial ferruginosa; frutos igualmente ferruginosos; pouco frequente; encontrado em local seco com muitas rochas e solo pedregoso; próximo a rodovia MG-010; onde observou-se a presença de","APA Morro da Pedreira. Próximo a casa do professor Geraldo Wilson (Geraldinho) - UFMG. Elev.: 1162m",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"2788","2021-02-11 17:19:52-03","UFPR","UPCB","81484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Lima, D.F.","2011","04","21","Brasil","Espírito Santo","Linhares","-39.9555","-19.336","-39.9555","-19.3360",NA,NA,"UPCB0016568","UPCB0016568","277",NA,NA,NA,"Arvoreta 1,5m alt.; botões jovens acastanhados..","Reserva Natural da Vale. Trilha da Gávea, margens do Córrego João Pedro. Floresta Ribeirinha.",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"2789","2021-02-11 17:19:54-03","UFPR","UPCB","80188","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Rezende, A.R.","Correa Gomes Jr. | J.","1964","09","18","Brasil","São Paulo","Três Lagoas","-49","-22","-49.000000","-22.000000",NA,NA,"UPCB0016616","UPCB0016616","2177",NA,NA,NA,"Arbusto, 2,5m. Flor rósea. Frequente. No cerrado/banhado..","Fazenda Floresta próximo de Joaquim Queiroz, Centro Oeste.",NA,NA,NA,NA,"2010","12","10",NA,NA,NA,NA,NA,NA
"2790","2021-02-11 17:19:52-03","UFPR","UPCB","82497","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud",NA,"Goldenberg, R.","2014","02","17","Brasil","Bahia","Guaratinga","-39.755","-16.568","-39.755","-16.568","250","250","UPCB0016879","UPCB0016879","1730",NA,NA,NA,"Arbusto 1,5m; botões brancos, frutos maduros verdes.","Beira de estrada na saida da cidade; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","2021-02-11 17:19:52-03","UFPR","UPCB","82531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.",NA,"Goldenberg, R.","2010","08","10","Brasil","Paraíba","Sapé","-35.156481","-7.04171","-35.156481","-7.041710",NA,NA,"UPCB0016557","UPCB0016557","1469",NA,NA,NA,"Arbusto 1,5m; frutos imaturos canescentes, frutos maduros verdes.","RPPN Fazenda Pacatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","2021-02-11 17:19:54-03","UFPR","UPCB","83530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Tozzi, A.M.G.A.","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros","-47.168","-21.281","-47.168","-21.281",NA,NA,"UPCB0016569","UPCB0016569","101",NA,NA,NA,"Cerrado, botões brancos, frutos jovens.","Sítio N. S. do Carmo, Biarro Delícia",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"2793","2021-02-11 17:19:54-03","UFPR","UPCB","83531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Marcondes-Ferreira, W.","1994","11","12","Brasil","São Paulo","Igaçaba",NA,NA,NA,NA,NA,NA,"UPCB0016584","UPCB0016584","1049",NA,NA,NA,"Arbusto ca. 1,5m com frutos verdese cálice avermelhado..","Pedregulho, Cerrado, continuando o caminho depois do Morro Solteiro em direção a Pedregulho.",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"2794","2021-02-11 17:19:54-03","UFPR","UPCB","84187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Uhlmann, A.","Uhlmann, A.","2011","11","10","Brasil","Distrito Federal","Distrito Federal","-47.501","-15.935","-47.501","-15.935","890","890","UPCB0016618","UPCB0016618","890",NA,NA,NA,"Arbusto de 2m altura; Frutos com porção superior central avermelhada; Em cabeceira de drenagem sobre plintossolos, campo sujo de cerrado. Fazenda Entra Rios..","Cerrado",NA,NA,NA,NA,"2011","11","10",NA,NA,NA,NA,NA,NA
"2795","2021-02-11 17:19:54-03","UFPR","UPCB","83598","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Souza, V.C.","1996","01","26","Brasil","São Paulo","Itaberá","-49.184","-24.071","-49.184","-24.071","690","690","UPCB0016883","UPCB0016883","10556",NA,NA,NA,"Arvoreta, ca 3m alt.; frutos imaturos verdes.","Rodovia Itararé-Itapeva, km 321. Fazenda Reunidas/Sede Paraíso. Cerradão",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"2796","2021-02-11 17:19:54-03","UFPR","UPCB","83601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Tamashiro, J.Y.","1995","06","12","Brasil","São Paulo","Lençois Paulista","-48.868","-22.651","-48.868","-22.651",NA,NA,"UPCB0016892","UPCB0016892","1059",NA,NA,NA,"Arbusto de 3m., frutos imaturos e botões.","Estrada de terra, Lençois Paulista - Águas de Santa Barbara. Cerrado",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"2797","2021-02-11 17:19:52-03","UFPR","UPCB","83855","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Fagg, C.W | Oliveira, F.C.A.","2008","11","17","Brasil","Tocantins","Porto Nacional","-48.66","-10.19","-48.660000","-10.190000","338","338","UPCB0016582","UPCB0016582","1874",NA,NA,NA,"Arvoreta, tronco com casca escamosa. Folhas cartáceas, lisas, discolores. Frutos cor verde..","Bacia do Tocantins. Folha SC-22-Z-B. Vegetação: transição cerrado e floresta estacional semidecidual.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"2798","2021-02-11 17:19:52-03","UFPR","UPCB","83858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Fagg, C.W | Oliveira, F.C.A.","2008","11","19","Brasil","Tocantins","Ponte Alta do Tocantins","-47.61","-10.62","-47.610000","-10.620000","336","336","UPCB0016565","UPCB0016565","1977",NA,NA,NA,"Arbusto. Casca estriada. Flor branca..","Bacia do Tocantins. Folha SC-23-Y-A. Vegetação: floresta de galeria.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"2799","2021-02-11 17:19:52-03","UFPR","UPCB","83861","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Fonseca, M.L. | Alvarenga, D. | Barros, B.S.","2012","11","28","Brasil","Tocantins","Ponte Alta do Tocantins","-47.497222","-10.705833","-47.497222","-10.705833","335","335","UPCB0016620","UPCB0016620","6599",NA,NA,NA,"Arbusto ca. 2,50m altura. Folhas cartáceas, discolores verdes. Frutos imaturos..","Folha SC-23-Y-A. Solo argiloso, relevo plano. Vegetação: borda de cerradão alterado.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"2800","2021-02-11 17:19:52-03","UFPR","UPCB","83863","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Fonseca, M.L. | Alvarenga, D. | Barros, B.S.","2012","11","30","Brasil","Tocantins","Ponte Alta do Tocantins","-47.239444","-10.578889","-47.239444","-10.578889","367","367","UPCB0016583","UPCB0016583","6663",NA,NA,NA,"Arvoreta fina ca. 3 m altura. Folhas cartáceas, discolores verdes. Frutos cor vinho..","ESEC Serra Geral do Tocantins. Folha SC-23-Y-A. Solo arenoso, relevo plano. Vegetação: cerrado/vereda.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"2801","2021-02-11 17:19:52-03","UFPR","UPCB","83865","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Fagg, C.W | Oliveira, F.C.A.","2008","11","17","Brasil","Tocantins","Porto Nacional","-48.66","-10.19","-48.660000","-10.190000","338","338","UPCB0016566","UPCB0016566","1868",NA,NA,NA,"Arvoreta, tronco com casca escamosa e cinza. Folhas cartáceas. Frutos imaturos, carnosos de cor verde..","Bacia do Tocantins. Folha SC-22-Z-B. Vegetação: transição cerrado e floresta estacional semidecidual.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"2802","2021-02-11 17:19:54-03","UFPR","UPCB","83958","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Siqueira, G.S.","Lombardi, J.A.","2012","12","05","Brasil","Espírito Santo","Linhares","-39.964722","-19.2125","-39.964722","-19.212500","53","53","UPCB0016575","UPCB0016575","9646",NA,NA,NA,"Arbusto ca. 0,5m, folhas cartáceas, na face abaxial acinzentadas levemente ferrugíneas, ramos ferrugíneos, flores alvas..","Reserva Natural da Vale, trilha da Gávea. Área campestre aberta com árvores esparsas, terreno arenoso. Campo nativo, dominado por Lagenocarpus sp.",NA,NA,NA,NA,"2014","09","10",NA,NA,NA,NA,NA,NA
"2803","2021-02-11 17:19:54-03","UFPR","UPCB","83989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Goldenberg, R.","Peres, A.L.S.S.","2009","07","15","Brasil","Espírito Santo","Linhares","-40.0722","-19.3911","-40.0722","-19.3911",NA,NA,"UPCB0016576","UPCB0016576","373",NA,NA,NA,NA,"Borda de fragmento",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"2804","2021-02-11 17:19:52-03","UFPR","UPCB","85189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Meirelles, J.","Snak, C. et al.","2011","10","23","Brasil","Goiás","Niquelândia","-48.119444","-14.443889","-48.119444","-14.443889",NA,NA,"UPCB0016563","UPCB0016563","780",NA,NA,NA,"Arbusto ca. 1,2 m alt. Folhas membranáceas, discolores, face adaxial lustrosa. Fruto verde com a borda rosada. Material tratado com álcool. DNA..",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"2805","2021-02-11 17:19:52-03","UFPR","UPCB","85191","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Steud.","Goldenberg, R.","Snak, C. et al.","2011","10","15","Brasil","Minas Gerais","Santana de Pirapama","-43.950833","-19.100833","-43.950833","-19.100833",NA,NA,"UPCB0016586","UPCB0016586","693",NA,NA,NA,"Arbusto ca. 1,5 m alt., Lâmina cartácea, fortemente discolor. Flores com cálice castanho, corola, ginceu e androceu alvos. Material tratado com álcool. DNA..",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
