"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"327","2020-12-21 16:35:55-03","MBM","MBM","405124","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Resende, J.; Terra, G.; Terra, G.","37","2014","04",NA,"Brazil","Rio de Janeiro","Santa Maria Madalena","Conglomerado 273-Ex 3","-42.076389","-22.129444","-42.076389","-22.129444",NA,NA,"MBM405124","MBM405124","Southern America",NA,NA,"Árvore. Base reta. Casca externa escurecida, fina, áspera. Látex branco, muito abundante, viscoso, sem odor. Fruto maduro, com 2 cm, cilíndrico, internamente branco, exernamente avermelhado, carnoso, com polpa.; Beira de estrada.",NA,NA,"2015","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:35:55-03","MBM","MBM","408664","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Barboza, E.","Silva, J.M.","9682","2016","12","12","Brazil","Paraná","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333","-51.523056","-24.698333","550","550","MBM408664",NA,"Southern America",NA,NA,"Árvore com 6 m de altura; frutos imaturos.; Floresta Estacional Semidecidual.",NA,NA,"2017","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:35:55-03","MBM","MBM","410456","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Roher, D.","Roher, D.; Felitto, G.; Dutra, M.; Daniel, V.; Felitto, G.; Dutra, M.; Daniel, V.","242","2017","01","26","Brazil","São Paulo","Urania","às margens da linha férrea. Censo florestal na faixa de domínio da ferrovia (RUMO)","-50.602775","-20.268853","-50.602775","-20.268853","474","474","MBM410456",NA,"Southern America",NA,NA,"Árvore 5m de altura. Sicônio verde.; Ecótone entre Floresta Estacional Semidecidual e Cerrado.",NA,NA,"2018","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:35:55-03","MBM","MBM","410558","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Barboza, E.","May, D.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","607","2013","04","10","Brazil","Paraná","Lapa","Reserva Particular do Patrimonio Natural Uru","-49.689444","-25.814722","-49.689444","-25.814722","830","830","MBM410558","MBM410558","Southern America",NA,NA,NA,NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:35:55-03","MBM","MBM","48587","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Schinini, A.; Cristóbal, C.L.; Cristóbal, C.L.","13679","1976","10","24","Argentina","Corrientes",NA,"Loc. Ruta 6, Dep. San Luis Palmar",NA,NA,NA,NA,NA,NA,"MBM048587","MBM048587","Southern America",NA,NA,"En quebrachal, suelo aroilloso, árbol de 8-10m de alt.",NA,NA,"2010","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:35:55-03","MBM","MBM","48594","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Schinini, A.; Martinez Crovetto, R.; Martinez Crovetto, R.","13016","1976","05","02","Argentina","Corrientes",NA,"Loc. 2 Km E de Santa Ana. Dep. San Cosme",NA,NA,NA,NA,NA,NA,"MBM048594","MBM048594","Southern America",NA,NA,"En isleta de Timbó, 10m de altura",NA,NA,"2010","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:35:55-03","MBM","MBM","7827","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Lindeman, J.; et al.; et al.","5558",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"MBM007827","MBM007827","Southern America",NA,NA,NA,NA,NA,"2010","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:35:55-03","MBM","MBM","8639","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","13666","1968","12","09","Argentina","Chaco",NA,"Isla Antequera, Dep. Resistencia",NA,NA,NA,NA,NA,NA,"MBM008639","MBM008639","Southern America",NA,NA,"Arbol alt. 5m",NA,NA,"2010","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:35:55-03","MBM","MBM","255099","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","71507",NA,NA,NA,"Brazil","Espírito Santo","Castelo","Alto Caxixe","-41.184700012207","-20.6035995483398",NA,NA,"1000","1000","MBM255099","MBM255099","Southern America",NA,NA,"Árvore, 8m; sobre rocha;local ensolarado.",NA,NA,"2010","01","11","23588","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:35:55-03","MBM","MBM","109768","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Martinelli, G.; et al.; et al.","10875","1985","05","07","Brazil","Espírito Santo","Domingos Martins","S. Domingos Martins. Mata do Dr. Kautsky","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBM109768","MBM109768","Southern America",NA,NA,"Pequena árvore com 8m, ciófila; folhas discolores com nervuras alvas; latex alvo",NA,NA,"2010","01","11","48150","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:35:55-03","MBM","MBM","142399","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Pott, A.","4522","1988","11","23","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal. Corixo Mutum; sede da Paz. Acurizal. Nabileque Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,"90","90","MBM142399","MBM142399","Southern America",NA,NA,"Árvore 8m alt. Foi epífita (mata-pau). Fruto silono verde. Capão (ilha de floresta) ripario (de corixo) pouco alagavel. Solo calcário (calciaquoll). Plano convexo. Frequente. Corixo=curso fluvial estacional.",NA,NA,"2010","01","11","295160","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:35:55-03","MBM","MBM","291884","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Assis, L.C.S.; et al.; et al.","579","2002","09","28","Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM291884","MBM291884","Southern America",NA,NA,"Árvore ca. 15m, na borda da mata, folhas discolores, sicônios esverdeados. Pouco frequente",NA,NA,"2010","01","12","7934","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:35:55-03","MBM","MBM","328472","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Krieger, L.; et al.; et al.","s.n.","1989","10","11","Brazil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"MBM328472","MBM328472","Southern America",NA,NA,"Na beira da mata. Árvore regular",NA,NA,"2010","01","11","30417","auto",NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:35:55-03","MBM","MBM","328220","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Zappi, D.","Forzza, R.C.; et al.; et al.","3170","2004","03","10","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, Mata Grande","-43.793098449707","-21.8425006866455",NA,NA,"1400","1400","MBM328220","MBM328220","Southern America",NA,NA,"Árvore 8m na borda da mata, látex alvo, frutos verdes",NA,NA,"2007",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:35:55-03","MBM","MBM","331471","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hattori, E.K.O.; et al.; et al.","8","2003","09","26","Brazil","Minas Gerais","Perdizes","EPDA Galheiro, Jerônimo. Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"MBM331471","MBM331471","Southern America",NA,NA,"Cerrado, Árvore 4m, frutos verdes",NA,NA,"2010","01","11","45889","auto",NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:35:55-03","MBM","MBM","123625","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Goetzke, S.","153","1987","10","22","Brazil","Paraná","Amaporã",NA,"-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"MBM123625","MBM123625","Southern America",NA,NA,"Fruto verde, árvore 93 cm",NA,NA,"2010","01","11","23154","auto",NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:35:55-03","MBM","MBM","118401","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Silva, J.M.; Souza, A.; Souza, A.","310","1987","04","13","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM118401","MBM118401","Southern America",NA,NA,"Árvore 6m, mata pluvial",NA,NA,"2010","01","11","38300","auto",NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:35:55-03","MBM","MBM","548","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.; et al.; et al.","13576","1966","01","20","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM000548","MBM000548","Southern America",NA,NA,"Árvore 8m, da mata",NA,NA,"2010","01","11","38300","auto",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:35:55-03","MBM","MBM","234462","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Carauta, J.P.","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Loizeau, P.A.; Spichiger, R.; Cervi, A.C.; Loizeau, P.A.","68829",NA,NA,NA,"Brazil","Paraná","Antonina","Rio Xaxim","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM234462","MBM234462","Southern America",NA,NA,"Árvore, 8m, látex alvo. Floresta atlântica da planície litorânea",NA,NA,"1999",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:35:55-03","MBM","MBM","191804","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","et al.; Souza, L.R.M.","Cervi, A.C.; et al.; et al.","2356","1986","04","17","Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM191804","MBM191804","Southern America",NA,NA,"Árvore ca. 7-8m de altura. Em frutos",NA,NA,"2005","10",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:35:55-03","MBM","MBM","43700","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","6569","1959","11","29","Brazil","Paraná","Arapoti","Fazenda do Tigre","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"MBM043700","MBM043700","Southern America",NA,NA,"Árvore lacticífera",NA,NA,"2010","01","11","41852","auto",NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:35:55-03","MBM","MBM","23266","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Cordeiro, J.","Cervi, A.C.; Cordeiro, J.; Martin, L.A.; Cordeiro, J.; Martin, L.A.","9407","2009","04","06","Brazil","Paraná","Balsa Nova","Serra São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM023266","MBM023266","Southern America",NA,NA,"Árvore, 4m, inflorescência verde, em sicônio",NA,NA,"2009",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:35:55-03","MBM","MBM","187301","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Ferrari Tomé, M.V.","196",NA,NA,NA,"Brazil","Paraná","Bandeirantes","Mata do Laranjinha","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM187301","MBM187301","Southern America",NA,NA,"Altura 7m",NA,NA,"2010","01","12","19645","auto",NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:35:55-03","MBM","MBM","43704","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","7594","1960","12","20","Brazil","Paraná","Bocaiúva do Sul","São Miguel, Pacas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM043704","MBM043704","Southern America",NA,NA,"Árvore, da mata",NA,NA,"2010","01","11","61623","auto",NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:35:55-03","MBM","MBM","377","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","7594","1960","12","20","Brazil","Paraná","Bocaiúva do Sul","São Miguel, Pacas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM000377","MBM000377","Southern America",NA,NA,"Árvore da mata",NA,NA,"2010","01","11","61623","auto",NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:35:55-03","MBM","MBM","43709","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","6651","1960","01","17","Brazil","Paraná","Campina Grande do Sul","Campininha","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM043709","MBM043709","Southern America",NA,NA,"Árvore lacticífera, da mata",NA,NA,"2010","01","11","55154","auto",NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:35:55-03","MBM","MBM","297051","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Cordeiro, J.; Barboza, E.","Dunaiski Jr.; A.; A.; et al.; et al.","1543","2000","05","24","Brazil","Paraná","Campina Grande do Sul","Estrada do Taquari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM297051","MBM297051","Southern America",NA,NA,"Árvore de 4m, interior da floresta",NA,NA,"2006",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:35:55-03","MBM","MBM","241445","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Cruz, J.M.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","148",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Morro Camacuã, subida","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM241445","MBM241445","Southern America",NA,NA,"Árvore, 7m. Floresta da encosta do morro",NA,NA,"2010","01","11","55154","auto",NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:35:55-03","MBM","MBM","212894","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Barboza, E.; Cordeiro, J.; Cordeiro, J.","61",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM212894","MBM212894","Southern America",NA,NA,"Árvore, 6m. Mata",NA,NA,"2010","01","11","55154","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:35:55-03","MBM","MBM","932","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","7555","1960","12","10","Brazil","Paraná","Campo Mourão","Rio da Virgem","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM000932","MBM000932","Southern America",NA,NA,"Árvore, mata margens do rio",NA,NA,"2010","01","11","28572","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:35:55-03","MBM","MBM","116712","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Klein, R.M.; et al.; et al.","11871","1979","07","12","Brazil","Paraná","Cândido de Abreu","Beira do Rio Ivaí, 20 Km de Abreu","-51.3333015441895","-24.5669002532959",NA,NA,"450","450","MBM116712","MBM116712","Southern America",NA,NA,NA,NA,NA,"2010","01","11","55411","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:35:55-03","MBM","MBM","16337","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Lindeman, J.; Haas, H.; Haas, H.","2031","1966","08","05","Brazil","Paraná","Cerro Azul","E de Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM016337","MBM016337","Southern America",NA,NA,"Mata na costa duma collina E de Cerro Azul terra arenosa seca arenosa seca sobre rocha macia. Strangulados alredorio tronco dum alecrim á 10m de altura, casca cum latex branca",NA,NA,"2010","01","11","32006","auto",NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:35:55-03","MBM","MBM","298246","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Possete, R.F.S.","s.n.","2004","05","20","Brazil","Paraná","Colombo","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"950","950","MBM298246","MBM298246","Southern America",NA,NA,"Planta parasita com poucos sincônios, com a copa aberta a 30m do solo em mata fechada. O galho da Sapopema parasitada quebrou e trouxe ao chão a copa. Não tinha nenhum outro ponto de fixação a raiz somente se enrolava",NA,NA,"2010","01","11","13536","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:35:55-03","MBM","MBM","298245","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Possete, R.F.S.","345","2004","03","30","Brazil","Paraná","Colombo","EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,"950","950","MBM298245","MBM298245","Southern America",NA,NA,"Árvore de 5,5m fixa ao solo sem parasitar umaoutra planta.",NA,NA,"2010","01","11","13536","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:35:55-03","MBM","MBM","298469","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Ribas, O.S.","Possete, R.F.S.","s.n.","2004","01","07","Brazil","Paraná","Colombo","Estrada da Ribeira, km 111, EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM298469","MBM298469","Southern America",NA,NA,NA,NA,NA,"2004",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:35:55-03","MBM","MBM","298471","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Andrade, P.R.P.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM298471","MBM298471","Southern America",NA,NA,"Árvore 6m",NA,NA,"2010","01","11","13536","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:35:55-03","MBM","MBM","156937","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","61002",NA,NA,NA,"Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM156937","MBM156937","Southern America",NA,NA,"Árvore do capão com Araucária",NA,NA,"2010","01","11","25180","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:35:55-03","MBM","MBM","188399","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Imaguire, N.","1854","1977","06","17","Brazil","Paraná","Curitiba","Lar das Meninas","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM188399","MBM188399","Southern America",NA,NA,"Árvore da mata com 40-50cm DAP , e 15m de altura",NA,NA,"2010","01","11","25180","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:35:55-03","MBM","MBM","203887","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Kozera, C.; et al.; et al.","62",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM203887","MBM203887","Southern America",NA,NA,"Árvore cam ca. de 7m de altura, frutos jovens verdes. Latescente. Coletada na orla da floresta com Araucária",NA,NA,"2010","01","11","25180","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:35:55-03","MBM","MBM","239598","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Kuniyoshi, Y.S.; et al.; et al.","5862",NA,NA,NA,"Brazil","Paraná","Guaratuba","Balneário Nereidas, próximo ao Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM239598","MBM239598","Southern America",NA,NA,"Floresta Ombrófila Densa de Terras Baixas. Frutos verdes. Altura 4m, beira de estrada",NA,NA,"2010","01","11","41937","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:35:55-03","MBM","MBM","166952","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Romaniuc Neto, S.","Kummrow, R.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","3341",NA,NA,NA,"Brazil","Paraná","Guaratuba","Castelhanos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM166952","MBM166952","Southern America",NA,NA,"Árvore, 6m. Mata pluvial",NA,NA,"1995","11",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:35:55-03","MBM","MBM","131195","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Silva, J.M.","569","1989","02","07","Brazil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,"3","5","MBM131195","MBM131195","Southern America",NA,NA,"Árvore 3m, restinga.",NA,NA,"2010","01","11","41937","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:35:55-03","MBM","MBM","239597","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Jaster, C.; et al.; et al.","18",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM239597","MBM239597","Southern America",NA,NA,"Floresta Ombrófila Densa de Terras Baixas.",NA,NA,"2010","01","11","41937","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:35:55-03","MBM","MBM","322507","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Dias, M.C.","Chagas; Silva, F.","1605","1992","11","26","Brazil","Paraná","Londrina","Mata dos Godoy, esq. da ponte sobre rio, Ldna-S. Luiz","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM322507","MBM322507","Southern America",NA,NA,"Árvore 10m; infrutescência verde-claro c. máculas mais claras, róseo internamente; súber liso, córtex c/ muito latex branco; frequente",NA,NA,"1999",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:35:55-03","MBM","MBM","390380","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Barboza, E.","Silva, J.M.; Martin, L.A.; Temponi, L.G.; Martin, L.A.; Temponi, L.G.","7730","2011","03","02","Brazil","Paraná","Morretes","Colônia Limeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM390380","MBM390380","Southern America",NA,NA,"Árvore de 5m; frutos esverdeados.; Floresta Ombrófila Densa.",NA,NA,"2014","07","29","30514","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:35:55-03","MBM","MBM","296998","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Dunaiski Jr.; A.; A.; et al.; et al.","1133","1999","04","20","Brazil","Paraná","Palmeira","Morro do Cristo, Serra São Luís do Purunã","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM296998","MBM296998","Southern America",NA,NA,"Árvore de 6m",NA,NA,"2010","01","11","35166","auto",NA,NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:35:55-03","MBM","MBM","316671","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Ziller, S.R.; et al.; et al.","925","1995","09","29","Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"30","30","MBM316671","MBM316671","Southern America",NA,NA,"Formações Pioneiras de Influência Marinha. Restinga. Frutos imaturos verdes. Coletada em capoeirão com 25 anos de idade, dois estratos estabelecidos",NA,NA,"2010","01","11","24916","auto",NA,NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:35:55-03","MBM","MBM","1780","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","13615","1966","01","19","Brazil","Paraná","Paranaguá","Sertãozinho","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM001780","MBM001780","Southern America",NA,NA,"Árvore 10m, mata pluvial planície litorânea",NA,NA,"2010","01","11","24916","auto",NA,NA,NA,NA,NA,NA,NA
