"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"659","2020-12-21 16:35:57-03","MBM","MBM","430358","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Ariati, V.","2020","07",NA,"Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","2020","06","22","Brazil","Paraná","Verê","PCH Bela Vista","-52.900833","-25.807222","-52.900833","-25.807222","Árvore com 20 m de altura, frutos verdes.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.","MBM430358","440","440",NA,"1947",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:35:57-03","MBM","MBM","430375","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Ariati, V.","2020","07",NA,"Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","2020","06","29","Brazil","Paraná","Verê","PCH Bela Vista","-52.900833","-25.807222","-52.900833","-25.807222","Árvore com 20 m de altura, frutos verdes.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.","MBM430375","440","440",NA,"1964",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:35:57-03","MBM","MBM","416664","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Marinero, F.","2017","02","23","Marinero, F.; Ferreira, P.C.; Ariati, V.; Lozano, E.D.; Mascaro, C.; Ferreira, P.C.; Ariati, V.; Lozano, E.D.; Mascaro, C.","2017","02","09","Brazil","Santa Catarina","Itapoá","Pontal, Área para ampliação do Terminal Retroportuário G. Laffite","-48.612778","-26.173611","-48.612778","-26.173611","Árvore 10 m; frutos verdes.","MBM416664","15","15",NA,"626",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:35:57-03","MBM","MBM","241448","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Cruz, J.M.; Abe, L.M.; Abe, L.M.",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Parque das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,"Arvoreta, 4m","MBM241448",NA,NA,"MBM241448","189","49901","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:35:57-03","MBM","MBM","227202","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Mano, G.B.","2019","05","07","Kuniyoshi, Y.S.","1979","01","17","Brazil","Paraná","Antonina","Cacatu","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore frequente; Árvore.","MBM227202",NA,NA,"MBM227202","4506","38300","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:35:57-03","MBM","MBM","84461","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Hatschbach, G.","1983","04","08","Brazil","Paraná","Antonina","Rio do Cedro","-48.7118988037109","-25.4286003112793",NA,NA,"árvore 5m, mata pluvial.","MBM084461","20","20","MBM084461","46831","38300","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:35:57-03","MBM","MBM","227191","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"Árvore, beira de estrada, frequenye","MBM227191",NA,NA,"MBM227191","10380","27346","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:35:57-03","MBM","MBM","227193","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"Arvoreta 6m, mata borda da Cuesta Devoniana","MBM227193","1000","1000","MBM227193","24459","27346","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:35:57-03","MBM","MBM","15641","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Hatschbach, G.","1970","07","16","Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,"Arvoreta 6m, mata borda da Cuesta Devoniana","MBM015641","1000","1000","MBM015641","24459","27346","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:35:57-03","MBM","MBM","230802","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Kinupp, V.F.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,"Árvore 15m alt. frutos verdes, latex branco. Mata ciliar","MBM230802",NA,NA,"MBM230802","698","29438","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:35:57-03","MBM","MBM","105036","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Cordeiro, J.; Silva, J.M.; Silva, J.M.","1985","08","14","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore 6m, beira de rio","MBM105036",NA,NA,"MBM105036","87","55154","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:35:57-03","MBM","MBM","209782","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Svolenski, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Campo Largo","Caverna do Pinheirinho","-49.5283012390137","-25.4585990905762",NA,NA,"Floresta Ombrófila Mista. Árvore com 3 metros de altura, apresentando frutos verdes","MBM209782",NA,NA,"MBM209782","315","53742","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:35:57-03","MBM","MBM","43735","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Hatschbach, G.","1960","12","10","Brazil","Paraná","Campo Mourão","Rio da Vargem","-52.3830986022949","-24.0456008911133",NA,NA,"Árvore, mata margens de rio","MBM043735",NA,NA,"MBM043735","7555","28572","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-12-21 16:35:57-03","MBM","MBM","84458","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","1983","09","07","Brazil","Paraná","Cianorte","Cianorte, arredores","-52.6049995422363","-23.6632995605469",NA,NA,"Árvore do bosque","MBM084458",NA,NA,"MBM084458","4691","32009","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-12-21 16:35:57-03","MBM","MBM","298248","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Possete, R.F.S.; et al.; et al.","2003","11","10","Brazil","Paraná","Colombo","EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,"Planta de tamanho médio fixada em uma Corticeira de grande porte próximo a igreja","MBM298248","950","950","MBM298248","253","13536","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-12-21 16:35:57-03","MBM","MBM","314393","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Cordeiro, J.","2005",NA,NA,"Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","2004","12","09","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore, 5m; Capão com araucária","MBM314393",NA,NA,"MBM314393","92","25180","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-12-21 16:35:57-03","MBM","MBM","314395","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Cordeiro, J.","2005",NA,NA,"Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","2005","01","05","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore, 6m com látex. Capão com araucária.","MBM314395",NA,NA,"MBM314395","99","25180","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-12-21 16:35:57-03","MBM","MBM","227198","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore ornamental","MBM227198",NA,NA,"MBM227198","12590","25180","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-12-21 16:35:57-03","MBM","MBM","232890","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Silva, S.M.",NA,NA,NA,"Brazil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,"Árvore com frutos imaturos verdes, em floresta","MBM232890",NA,NA,"MBM232890","s.n.","16297","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-12-21 16:35:57-03","MBM","MBM","21206","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Hatschbach, G.","1971","07","21","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 15m, tronco 50cm, mata pluvial encosta de morro","MBM021206","100","100","MBM021206","26873","37295","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-12-21 16:35:57-03","MBM","MBM","193277","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Ribas, O.S.","2005",NA,NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Alto da Serra, Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore 4,5m, sicônios em fase de amadurecimento. Mata da margem do rio encachoeirado","MBM193277",NA,NA,"MBM193277","1372","41937","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-12-21 16:35:57-03","MBM","MBM","43708","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Hatschbach, G.","1960","03","01","Brazil","Paraná","Guaratuba","Caieiras","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore sobre pedras, à beira da baía","MBM043708","3","5","MBM043708","6780","41937","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-12-21 16:35:57-03","MBM","MBM","66417","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Oliveira, P.I.","1980","02","16","Brazil","Paraná","Guaratuba","Guaratuba, arredores","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore 6m, da mata pluvial da planície litorânea","MBM066417",NA,NA,"MBM066417","221","41937","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-12-21 16:35:57-03","MBM","MBM","270100","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Francisco, E.M.; et al.; et al.","2002","02","08","Brazil","Paraná","Londrina","Avenida Arthur Thomas - Jardim Bandeirantes","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 8m; frutos maduros vinho. Área urbana de Londrina.","MBM270100",NA,NA,"MBM270100","s.n.","63728","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-12-21 16:35:57-03","MBM","MBM","91396","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.","2010","01","12","Hatschbach, G.","1984","05","10","Brazil","Paraná","Morretes","Estrada da Graciosa, Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,"Árvore copada, 6m, mata pluvial margens rio","MBM091396",NA,NA,"MBM091396","47842","30514","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-12-21 16:35:57-03","MBM","MBM","390301","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","2013","10","12","Brazil","Paraná","Paranaguá","Ilha do Mel, Brasília","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 5 m de altura.; Restinga arbórea.","MBM390301",NA,NA,"MBM390301","767","24916","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-12-21 16:35:57-03","MBM","MBM","399379","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Mano, G.B.","2019","05","07","Bonaldi, R.A.","2013","07","12","Brazil","Paraná","Paranaguá","Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 7 m de altura, frutos verdes.; Floresta Ombrófila Densa Submontana.","MBM399379",NA,NA,"MBM399379","692","24916","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-12-21 16:35:57-03","MBM","MBM","227197","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Arvoreta","MBM227197",NA,NA,"MBM227197","13735","12577","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-12-21 16:35:57-03","MBM","MBM","114628","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Cordeiro, J.; Oliveira, P.I.; Oliveira, P.I.","1987","02","12","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore 5m. Da mata","MBM114628",NA,NA,"MBM114628","426","12577","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-12-21 16:35:57-03","MBM","MBM","278","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Hatschbach, G.","1965","10","02","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Árvore 6m, rupícula.","MBM000278",NA,NA,"MBM000278","12877","46557","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-12-21 16:35:57-03","MBM","MBM","234370","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Lourenço do Sul","Fazenda do Pontal","-51.9782981872559","-31.3652992248535",NA,NA,"Árvore de grande porte","MBM234370","2","2","MBM234370","12847","48842","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-12-21 16:35:57-03","MBM","MBM","227194","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,"Mata. Arvoreta 6m alt. Fruto imaturo verde.","MBM227194","300","300","MBM227194","2008","27253","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-12-21 16:35:57-03","MBM","MBM","227195","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"Epífito, da mata. Fruto imaturo verde","MBM227195","600","600","MBM227195","4609","37150","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-12-21 16:35:57-03","MBM","MBM","227201","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"Arbusto 3m, capoeira. Fruto imaturo verde","MBM227201","700","700","MBM227201","6848","15163","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-12-21 16:35:57-03","MBM","MBM","391970","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","2013","12","22","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, trilhos, rabo do macaco","-49.3786010742188","-26.2502994537354",NA,NA,"Floresta Ombrófila Densa Altomontana.","MBM391970",NA,NA,"MBM391970","160","23090","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-12-21 16:35:57-03","MBM","MBM","339432","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","11","Martins, D.","2007","07","06","Brazil","Santa Catarina","São Francisco do Sul","Ilha Maracujá","-48.6380996704102","-26.2432994842529",NA,NA,"Mata secundária. Fruto verde. Terrestre. Arvoreta.","MBM339432",NA,NA,"MBM339432","11","23627","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-12-21 16:35:57-03","MBM","MBM","69341","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2010","01","12","Custódio Filho, A.","1980","07","11","Brazil","São Paulo","Cunha","Reserva Florestal","-44.9599990844727","-23.0699996948242",NA,NA,"Árvore 3m de altura, só fruto","MBM069341","1000","1000","MBM069341","252","38855","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7616","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","H.C. de Lima","2016","08",NA,"Haroldo C. de Lima; Pablo J.F.P. Rodrigues; Fernanda F. Negreiros; Ivo P.L. de Souza","2016","08","03","Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá., Estrada do Ordel II, Bambuzal, próximo a entrada da Parcela I, (borda).","-43.426389","-22.537222","-43.426389","-22.537222","Árvore pequena, com 7 m alt. Tronco com casca lisa, DAP ca. 6 cm. Frutos esverdeados com pintas alvo-esverdeadas. Frenquente. Látex branco.","FCAB007616","884","884",NA,"8316",NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA
"697","2015-09-05 11:37:04-03","MNHN","RECOLNAT_MNHN_P","P06752145","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Gardner","1866","1","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,". . 1929 ne correspond par an no. du catal. Gardner. Mixed collection (see 1930): F. bejanina L. + Ficus vs. puschnathiana (Miq.) Miq. Det.: C.C. Berg 11/05;1985 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752145' target='other'> <mi>dwc_moreinfo</mi></a>","P06752145",NA,NA,"P06752145_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"6",NA
"698","2015-09-05 11:38:27-03","MNHN","RECOLNAT_MNHN_P","P06752788","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Glaziou, A.","1884","2","26","Brasil","Minas Gerais",NA,"Morro de S. Vicente à Ouro Preto. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"Plantes des environs de Rio-de-Janeiro et d'Ouro-Preto - Brésil, recueillies en 1883 et 1884. . Reçu le 6 aout 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752788' target='other'> <mi>dwc_moreinfo</mi></a>","P06752788",NA,NA,"P06752788_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"15433",NA
"699","2015-09-05 11:38:27-03","MNHN","RECOLNAT_MNHN_P","P06752789","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari",NA,NA,NA,"Glaziou, A.","1884","2","26","Brasil","Minas Gerais",NA,"Brésil. Morro de S. Vicente à Ouro Preto. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752789' target='other'> <mi>dwc_moreinfo</mi></a>","P06752789",NA,NA,"P06752789_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"15433",NA
"700","2015-09-05 11:44:43-03","MNHN","RECOLNAT_MNHN_P","P06753518","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Fruchard","1877","2","12","Uruguai",NA,NA,"Fray Bentos. Uruguai",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753518' target='other'> <mi>dwc_moreinfo</mi></a>","P06753518",NA,NA,"P06753518_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753523","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Lourteig, A.|Schinini, A.|Maruñak, V.","1973","11","20","Argentina",NA,NA,"Argentina. Prov. Corrientes, Dep. San Martín, Loc. Yapeyú. Argentina, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753523' target='other'> <mi>dwc_moreinfo</mi></a>","P06753523",NA,NA,"P06753523_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"2819",NA
"702","2015-09-05 11:44:44-03","MNHN","RECOLNAT_MNHN_P","P06753524","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Lourteig, A.|Schinini, A.|Maruñak, Y.","1973","11","20","Argentina",NA,NA,"Prov Corrientes, Dep San Martín, Yapeyd, Higuerón historico en la plasa de yapeyd más o menos 15m de altura. Argentina, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753524' target='other'> <mi>dwc_moreinfo</mi></a>","P06753524",NA,NA,"P06753524_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"2817",NA
"703","2015-09-05 12:13:46-03","MNHN","RECOLNAT_MNHN_P","P06882303","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pelissari, G.|Oliveira, T.R.|Santos, M.A.|Almeida-Scabbia, R.J.","2008","4","11","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Campo Grande. Santo André, São Paulo, Sudeste, Brasil, América do Sul","-46.3375","-23.76194",NA,NA,". . Apoio Subprefeitura de Paranaciacaba e Pq. Andreense, Santo André, São Paulo, Brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06882303' target='other'> <mi>dwc_moreinfo</mi></a>","P06882303",NA,NA,"P06882303_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"52",NA
"704","2015-09-20 16:47:12-03","MNHN","RECOLNAT_MNHN_P","P00552464","PreservedSpecimen",NA,"Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Rio Grande do Sul",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552464' target='other'> <mi>dwc_moreinfo</mi></a>","P00552464",NA,NA,"P00552464_01 P00552464_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 1848",NA
