"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","identifiedBy","recordNumber","continentOcean","locality","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber"
"327","2020-12-11 11:39:01-03","UFMG","BHCB","197875","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Mazine, FF; et al.","2003","11","13","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"BHCB197875","Dicotyledon",NA,NA,NA,"1034","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-11 11:39:02-03","UFMG","BHCB","79892","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Stehmann, JR; Lorenz, AP; Dutilh, JHA","2002","11","16","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"Subarbusto, ca. 60cm, flores brancas.Procedência: 45b","BHCB000786","Dicotyledon",NA,NA,NA,"3292","Southern America","Estrada velha para as Minas do Camaquã",NA,"BHCB000786",NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:39:02-03","UFMG","BHCB","29048","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, DB; Stehmann, JR; Vieira, AO","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"Arbusto, 1,5 m altura. Fruto imaturo verde.; Campo, próximo de mata esclerófila.","BHCB000785","Dicotyledon",NA,NA,NA,"6411","Southern America","Guaritas",NA,"BHCB000785","250","250",NA,"1994",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-11 11:39:01-03","UFMG","BHCB","20219","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Pereira, M; Lucca, M","1991","11","25","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"s.n.","Southern America","Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:20:39-03","UFPR","UPCB","32045","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, D.B.","1994","01","22","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"Subarbusto xilopodífero, 0,2-0,4m, dominante na região, fruto imaturo verde. Campo subarbustivo, solo arenoso com muitos pedregulhos..",NA,NA,NA,NA,"Falkenberg, D.B.","6511",NA,"Belvedere entre Pantano Grande e Encruzilhada do Sul",NA,NA,NA,NA,NA,"1994","01",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"332","2021-02-11 17:20:39-03","UFPR","UPCB","4213","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Hatschbach, G.","1961","10","12","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"Sub-arbusto, flor alva. Campo..",NA,NA,NA,NA,"Legrand, C.D.","8326",NA,"Bugre",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:20:39-03","UFPR","UPCB","17943","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Cervi, A.C.","1989","11","09","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Xilopodífera, flor alva. Campo limpo seco..",NA,NA,NA,NA,"Hatschbach, G.","3015",NA,"Rio São Jorge",NA,NA,NA,NA,NA,"1989","01","46557","auto",NA,NA,"01",NA,NA,NA,NA,NA
"334","2021-02-11 17:20:39-03","UFPR","UPCB","77282","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Souza, V.C. | Souza, J.P. | Romão, G.O.","2006","02","15","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"Subarbusto; frutos imaturos verdes..",NA,NA,NA,NA,"Ibrahim,M.","32050",NA,"Rodovia do Café (BR 376), km 552, 55km de Ponta Grossa. Próximo ao Rio dos Papagaios. Campo Geral.",NA,NA,NA,NA,NA,"2010","03","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2010-08-10 15:29:00-03","MO","MOBOT","3183148","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Karner Hagelund","1982","2","12","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"aurea","G. Jolochin (MVFA)","Hagelund 13819","South America","Fazenda Faxinal.",NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,"1",NA,NA,NA,NA
"336","2017-02-07 12:22:00-02","MO","MOBOT","1307172","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Elsa M. Zardini|Leongino Guerrero","1998","7","24","Paraguay","Caaguazú",NA,"-55.8202778","-25.4069444",NA,NA,NA,NA,NA,NA,NA,"L.R. Landrum (ASU)","Zardini 49146","South America","Near J.E. Estigarribia.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1152",NA
"337","2009-10-17 07:00:00-03","MO","MOBOT","1845394","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Nélida Soria","1994","11",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 7302","South America","Colonia Indgena Ybypyte. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2016-11-15 05:15:00-02","MO","MOBOT","2341851","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Antonio C. Krapovickas|Carmen L. Cristóbal","1993","11","5","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens, S. G., //","Krapovickas 44649","South America","San Ignacio, alrededores de la casa de Horacio Quiroga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2015-02-07 13:53:00-02","MO","MOBOT","3183558","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"G. Grazziotin","1990",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L. Landrum em","Grazziotin 6575","South America","Pantano Grande - antig. Faz. Capivarita - no campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2009-07-15 15:59:00-03","MO","MOBOT","2441684","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"R. Martínez Crovetto","1964",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"aurea",NA,"Martínez Crovetto 9837","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2018-06-22 05:25:00-03","MO","MOBOT","2482239","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Pe. Raulino Reitz|Roberto M. Klein","1962","12","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea",NA,"Reitz 13952","South America","Lajes. Morro do Pinheiro Seco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2016-11-15 05:15:00-02","MO","MOBOT","2516934","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1967","9","26","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea",NA,"Krapovickas 13349","South America","Ruta 2 a. 197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-08-06 10:40:00-03","MO","MOBOT","2517315","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"W.G. Herter","1933","12",NA,"Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea",NA,"Herter 94241","South America","Ataques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"344","2018-03-27 11:03:00-03","MO","MOBOT","307559","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Elsa M. Zardini|R. Velázquez","1991","1","12","Paraguay","Caaguazú",NA,"-55.9166667","-25.2166667",NA,NA,NA,NA,NA,NA,"aurea","B. Holst (MO)","Zardini 25825","South America","Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"522",NA
"345","2018-03-27 11:03:00-03","MO","MOBOT","307814","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Elsa M. Zardini|R. Velázquez","1991","1","12","Paraguay","Caaguazú",NA,"-55.9166667","-25.2166667",NA,NA,NA,NA,NA,NA,"aurea","B. Holst (MO)","Zardini 25884","South America","Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"522",NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","309210","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"William J. Hahn|et al.","1982","12","13","Paraguay","Caaguazú",NA,"-55.91666","-25",NA,NA,NA,NA,NA,NA,"aurea","B.K. Holst (MO)","Hahn 869","South America","3 km N of Yhu. Open fields and occasional pockets of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"82-12",NA
"347","2010-01-29 20:50:00-02","MO","MOBOT","3129709","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"W.G. Herter","1933","12","2","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Herter 1657","South America","Assoc, edaph: in saxosis. Humid, illum: subsicc, ill. Ataques.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2015-01-22 07:32:00-02","MO","MOBOT","3182206","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"E. Henz","1947","1","3","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Henz 35735","South America","Aguas Azues. In campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2011-03-01 10:04:00-03","MO","MOBOT","3182271","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Rambo 39665","South America","Porto Alegre, Morro das Abertas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2011-03-01 10:04:00-03","MO","MOBOT","3182368","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Balduino Rambo","1950",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Rambo 45111","South America","Fazenda do Arroio p. Osorio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","3182466","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Gert G. Hatschbach","1966",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Hatschbach 15403","South America","Mun. Palmas. S. Agostinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","3182693","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Leslie R. Landrum","1981","12","2","Brazil","Paraná",NA,"-49.83333","-25.41666",NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Landrum 3922","South America","Mun. Palmeira, Fazenda Santa Rita, ca. 65 km W of Curitiba on rd to Ponta Grossa. Mixed evergreen forest dominated by Araucaria and surronding campos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2015-07-06 15:29:00-03","MO","MOBOT","3182968","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Pedro Jörgensen","1928","11","20","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","L.R. Landrum","Jörgensen 3646","South America","In the high camp. V. Rica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"354","2010-08-10 15:42:00-03","MO","MOBOT","3183776","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Karner Hagelund","1978","10","9","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aurea","G. Jolochin (MVFA)","Hagelund 12442","South America","Cacequi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"355","2010-08-10 15:28:00-03","MO","MOBOT","3183727","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Karner Hagelund","1981","3","17","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"aurea","G. Jolochin (MVFA)","Hagelund 13542","South America","Fazenda Faxinal.",NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,"1",NA,NA,NA,NA
"356","2010-08-10 15:43:00-03","MO","MOBOT","3183836","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea",NA,"Karner Hagelund","1982","3","12","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"aurea","G. Jolochin (MVFA)","Hagelund 13800","South America","Fazenda Faxinal.",NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,"1",NA,NA,NA,NA
"357","2015-07-03 20:29:00-03","MO","MOBOT","2112659","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Émile Hassler","1900","10",NA,"Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hatschbachii",NA,"Hassler 5505","South America","Inter ad yerbales mountain Sierra de Mbaracayu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"358","2009-07-09 17:05:00-03","MO","MOBOT","2482255","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Gert G. Hatschbach","1967","10","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hatschbachii",NA,"Hatschbach 17384","South America","Ponta Grossa. Passo do Pupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2009-07-09 17:05:00-03","MO","MOBOT","2482342","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Gert G. Hatschbach","1956","11","27","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hatschbachii",NA,"Hatschbach 3420","South America","Campo Largo. Bugre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2011-02-22 12:48:00-03","MO","MOBOT","3182920","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Ronaldo Wasum","1987","11","14","Brazil","Rio Grande do Sul","Caçapava do Sul","-53.5","-30.5",NA,NA,NA,NA,NA,NA,"hatschbachii","G. Jolochin (MVFA)","Wasum 3628","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"361","2009-08-21 21:06:00-03","MO","MOBOT","3183374","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Ronaldo Wasum|et al.","1988",NA,NA,"Brazil","Rio Grande do Sul",NA,"-51.18333","-29.16666",NA,NA,NA,NA,NA,NA,"hatschbachii","L. Landrum em IV.","Wasum 4946","South America","Caxias do Sul - Ana Rech - Faxinal.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2008-05-27 22:02:00-03","MO","MOBOT","3184045","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","J. Cordeiro","1989","11","16","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hatschbachii","G. Hatschbach","Cordeiro 655","South America","Caminho para o Buraco do Padre (mun. Ponta Grossa). Campo limpo, seco (Xilopodífera).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33962","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg.","Gonzatti, F.","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Em campo. Arbusto formando moitas.",NA,"Tracheophyta","Myrtales",NA,NA,"1428.0","America do Sul","Lagoa das Traíras",NA,NA,NA,NA,NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"364","2019-06-12 09:07:06-03","UFSM","HDCF","6305","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Figueira, M","2010","02","10","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.386667","-29.423333","-50.386667","-29.423333","Subarbusto, raro, aprox. 30 cm de alt., fruto globoso, amarelo; Plantio de Pinus circundado por Floresta Ombrófila Mista, relevo suave-ondulado",NA,NA,NA,NA,"Figueira, M","36","América","Floresta Nacional de São Francisco de Paula",NA,NA,NA,NA,NA,"2010","02",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"365","2016-09-05 16:03:00-03","UFSM","HDCF","1988","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1985","12","26","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,"Arbusto anão dos campos",NA,NA,NA,NA,"Marchiori, J. N. C.","36","América","Ponte do Rio Ibicuí",NA,NA,NA,NA,NA,"1985","12","42672","auto",NA,NA,"26",NA,NA,NA,NA,NA
"366","2016-09-05 16:03:00-03","UFSM","HDCF","959","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Longhi, S. J.","1982","01","11","Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"Inventario de nativas (am. 2)",NA,NA,NA,NA,"Longhi, S. J.; Marchiori, J. N.","230","América","Boa Vista",NA,NA,NA,NA,NA,"1984","12","68702","auto",NA,NA,"03",NA,NA,NA,NA,NA
"367","2016-09-05 16:03:00-03","UFSM","HDCF","3901","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Longhi, S. J.","1988","11","07","Brasil","Rio Grande do Sul","Chapada","-53.067798614502","-28.0552997589111",NA,NA,"Flores brancas",NA,NA,NA,NA,"Figueira, M.","1258","América",NA,NA,NA,NA,NA,NA,"2016","04","23411","auto",NA,NA,"15",NA,NA,NA,NA,NA
"368","2016-09-05 16:03:00-03","UFSM","HDCF","3552","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Longhi, S. J.","1990","11","09","Brasil","Rio Grande do Sul","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,"Flores brancas",NA,NA,NA,NA,"Longhi, S. J.","1453","América","Fazenda Ramada",NA,NA,NA,NA,NA,"1990","11","41205","auto",NA,NA,"09",NA,NA,NA,NA,NA
"369","2016-09-05 16:03:00-03","UFSM","HDCF","3606","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Longhi, S. J.","1987","11","19","Brasil","Rio Grande do Sul","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,"Coletada na estrada que vai para Ivorá",NA,NA,NA,NA,"Figueira, M.","968","América","Val de Serra",NA,NA,NA,NA,NA,"2015","04","41205","auto",NA,NA,"15",NA,NA,NA,NA,NA
"370","2016-09-05 16:03:00-03","UFSM","HDCF","2127","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1986","01","13","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"Frutos maduros",NA,NA,NA,NA,"Marchiori, J. N. C.","175","América",NA,NA,NA,NA,NA,NA,"1986","01","47489","auto",NA,NA,"13",NA,NA,NA,NA,NA
"371","2019-03-29 10:41:32-03","UFSM","HDCF","5913","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Santos, S. R.","2008","11","27","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,"Myrtaceae-anã",NA,NA,NA,NA,"Marchiori, J. N. C.",NA,"América",NA,NA,NA,NA,NA,NA,"2008","11","48310","auto",NA,NA,"27",NA,NA,NA,NA,NA
"372","2016-09-05 16:03:00-03","UFSM","HDCF","2241","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1986","01","15","Brasil","Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"Estrada para Bagé",NA,NA,NA,NA,"Marchiori, J. N. C.","289","América","Próximo à cidade",NA,NA,NA,NA,NA,"1986","01","56206","auto",NA,NA,"15",NA,NA,NA,NA,NA
"373","2016-09-05 16:03:00-03","UFSM","HDCF","3325","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1988","11","10","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,"Flores brancas. Madeira coletada",NA,NA,NA,NA,"Marchiori, J. N. C.","924","América",NA,NA,NA,NA,NA,NA,"1988","11","32227","auto",NA,NA,"16",NA,NA,NA,NA,NA
"374","2016-09-05 16:03:00-03","UFSM","HDCF","3585","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Longhi, S. J.","1990","11","09","Brasil","Rio Grande do Sul","São Sepé","-53.565299987793","-30.1606006622314",NA,NA,"Flores brancas",NA,NA,NA,NA,"Longhi, S. J.","1474","América","Fazenda Trevisan, Vista Alegre",NA,NA,NA,NA,NA,"1990","11","46510","auto",NA,NA,"09",NA,NA,NA,NA,NA
"375","2016-09-05 16:03:00-03","UFSM","HDCF","2400","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1986","08","01","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,"Arbusto. Barranco da estrada. Estéril. Mad. Coletada. 14",NA,NA,NA,NA,"Marchiori, J. N. C.","421","América",NA,NA,NA,NA,NA,NA,"1986","08","42672","auto",NA,NA,"14",NA,NA,NA,NA,NA
"376","2019-03-29 10:41:32-03","UFSM","HDCF","7017","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Azambuja, C.","2015","02","23","Brasil","Rio Grande do Sul","São Sepé","-53.64","-30.24","-53.64","-30.24","RS-518-4-10-RN2",NA,NA,NA,NA,"Figueira, M.",NA,"América",NA,NA,NA,NA,NA,NA,"2015","03",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA
"377","2016-09-05 16:03:00-03","UFSM","HDCF","2006","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1985","12","26","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,"Campo com Butia paraguayensis",NA,NA,NA,NA,"Marchiori, J. N. C.","54","América",NA,NA,NA,NA,NA,NA,"1985","12","48310","auto",NA,NA,"26",NA,NA,NA,NA,NA
"378","2019-06-12 09:07:06-03","UFSM","HDCF","6049","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Figueira, M","2010","04","14","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,"Subarbusto, ocasional, aprox. 1 m de alt., estéril; Vegetação com fisionomia campestre, relevo suave",NA,NA,NA,NA,"Figueira, M","3","América","na beira da BR-287",NA,NA,NA,NA,NA,"2010","04","32227","auto",NA,NA,"14",NA,NA,NA,NA,NA
"379","2016-09-05 16:03:00-03","UFSM","HDCF","2991","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchiori, J. N. C.","1986","10","04","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,"Campo rupreste no topo do cerro. Flores brancas",NA,NA,NA,NA,"Marchiori, J. N. C.","611","América","Cerro do Loreto",NA,NA,NA,NA,NA,"1986","10","42672","auto",NA,NA,"04",NA,NA,NA,NA,NA
