"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"638","2018-10-09 16:31:55-03","UFLA","ESAL","12932","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand",NA,NA,NA,NA,"Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2018-10-09 16:31:55-03","UFLA","ESAL","13700","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand",NA,NA,NA,NA,"Souza, JS","72",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2017-11-24 14:11:45-02","UFLA","ESAL","17856","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand","Lucia H. Soares; Silva (UnB0",NA,NA,NA,"Pinto, JRR","209",NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque N. da Chapada dos Guimarães, MT.",NA,NA,NA,NA,NA,NA,"arbusto; 3, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2018-10-09 16:31:55-03","UFLA","ESAL","19383","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2018-10-09 16:31:55-03","UFLA","ESAL","19445","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand","Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2018-10-09 16:31:55-03","UFLA","ESAL","19569","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2017-11-24 14:11:45-02","UFLA","ESAL","19323","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand","Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Distrito de Macaia, Mata dos Botelhos","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"645","2017-11-24 14:11:45-02","UFLA","ESAL","12499","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand","Ary T.O.Filho",NA,NA,NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 9,0; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"646","2017-11-24 14:11:45-02","UFLA","ESAL","12518","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 5,5; ; amarelo; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"647","2017-11-24 14:11:45-02","UFLA","ESAL","16476","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess) D.Legrand",NA,NA,NA,NA,"Rodrigues, LA; et al.","398",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"648","2017-11-24 14:11:46-02","UFLA","ESAL","12255","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. F. Santos",NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 4,0; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"649","2017-11-24 14:11:46-02","UFLA","ESAL","15087","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M.Sobral",NA,NA,NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"árvore; 11,0; ;; floresta",NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA
"650","2018-10-09 16:31:55-03","UFLA","ESAL","18312","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Van den Berg, E",NA,NA,NA,"Castro, GC","82",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2018-10-09 16:31:55-03","UFLA","ESAL","18313","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M.Sobral",NA,NA,NA,"Castro, GC","83",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-11-24 14:11:46-02","UFLA","ESAL","25276","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"Naves, RP","23",NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA
"653","2017-11-24 14:11:46-02","UFLA","ESAL","9543","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 13 m; ;; floresta",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-11-24 14:11:46-02","UFLA","ESAL","19090","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M. Sobral",NA,NA,NA,"L.C.S. Assis; W. E. Souza; M. S. Magalhães","655",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"arvoreta; 2,m; alva;; floresta",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"655","2017-11-24 14:11:46-02","UFLA","ESAL","8764","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 15 m; ;; floresta",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-06-10 10:11:15-03","FZB-BH","BHZB","7748","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala",NA,"Sobral, M.",NA,NA,NA,"Rezende, S.G.","2662","2008","05","07","Brasil","MG","Barão de Cocais","Mina de Gongo Soco; Região da Barragem de Rejeito","-43.603056","-19.974722","43W 36' 11''","19S 58' 29''","868","868","BHCB 123771. Doada pela SETE Soluções Consultoria. Lat. 19° 58' 29'' S; Long. 43° 36' 11'' ; 868m. Outro coletor: Pena, F.S.R.; Neves, G.S. & Mendes, M.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-06-10 10:11:15-03","FZB-BH","BHZB","8978","S","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala",NA,"M, Sobral","2015","04","02","Ordones, J. et al.","1794","2012","04","17","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.71","-19.040833","43W 42' 36","19S 02' 27","1310","1310","Pequeno porte. Ponto 84 ,635743 7894161 , 1310m, com duplicata, uma duplicata enviada como doação para herbário da UFSJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-01-26 13:56:44-03","IMA","MAC","23494","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M.Figueira","2016","11","21","G.Hatschbach; J.Cordeiro","52134","1988","06","08","Brasil","Paraná","Bocaiuva do Sul.","Serra São Miguel.","-49.225833","-25.309167","-49.225833","-25.309167",NA,NA,"Arvoreta ca. de 5m de altura. Frutos avermelhados.","MAC0023494","MAC0023494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-02-25 10:13:07-03","CVRD","CVRD","11311","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Bruno S. Amorim","2014","09","05","Folli, D.A.","6111","2008","06","12","BRASIL","ES","Castelo",NA,"-41.086002","-20.518423","-41,086002","-20,518423","893","893","Parque do Forno Grande <ll>dwc_commonname:</ll> Murta de lixa","CVRD011311",NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"660","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2007","11",NA,"Staggemeier, VG","04","2005","02","22","Brasil","São Paulo","Cananéia",NA,"-47.920833","-25.074444","-47.920833","-25.074444","5","5","Porte arbustivo apresentando flores brancas e frutos maduros de coloração que varia entre vermelho e preto. Fenologia: a floração inicia em janeiro (com pico em março); a frutificação começa em março e frutos maduros são encontrados a partir de setem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2007","11",NA,"Staggemeier, VG","32","2005","04","22","Brasil","São Paulo","Cananéia",NA,"-47.920833","-25.074444","-47.920833","-25.074444","5","5","Esta exsicata contém botões florais.; Porte arbustivo apresentando flores brancas e frutos maduros de coloração que varia entre vermelho e preto. Fenologia: a floração inicia em janeiro (com pico em março); a frutificação começa em março e frutos mad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-09-25 10:38:21-03","UFPE","UFP","82713","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2017","02",NA,"Klein, RM; Bresolin, A","10821","1973","11","19","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,"300","300","Árvore ,flor branca, ,12m de altura.","UFP082713",NA,NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2017","02",NA,"César","s.n.","1983","11","21","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Árvore até 5m. DAP= 4cm.; Mata.",NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-03-01 11:49:35-03","UFPE","UFP","82687","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2017","02",NA,"César","s.n.","1983","11","21","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Árvore até 5m. DAP= 4cm.; Mata.","UFP082687",NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-03-01 11:49:35-03","UFPE","UFP","82376","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2007","11",NA,"Staggemeier, VG","04","2005","02","22","Brasil","São Paulo","Cananéia",NA,"-47.920833","-25.074444","-47.920833","-25.074444","5","5","Porte arbustivo apresentando flores brancas e frutos maduros de coloração que varia entre vermelho e preto. Fenologia: a floração inicia em janeiro (com pico em março); a frutificação começa em março e frutos maduros são encontrados a","UFP082376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-03-01 11:49:35-03","UFPE","UFP","82692","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2007","11",NA,"Staggemeier, VG","32","2005","04","22","Brasil","São Paulo","Cananéia",NA,"-47.920833","-25.074444","-47.920833","-25.074444","5","5","Esta exsicata contém botões florais.; Porte arbustivo apresentando flores brancas e frutos maduros de coloração que varia entre vermelho e preto. Fenologia: a floração inicia em janeiro (com pico em março); a frutificação começa em mar","UFP082692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-03-01 11:49:35-03","UFPE","UFP","82803","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2017","02",NA,"Silva, AF; Capelari Jr.L.","1417","1986","03","20","Brasil","São Paulo","São José dos Campos",NA,"-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore de 5 m de altura, botões florais creme com a base alaranjada, estames brancas casca castanho-rosada, lenho creme, súber liso, pouco aromática.","UFP082803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS",NA,NA,NA,"Barbosa-Silva, RG; Monteiro, D; Oliveira, J; Forzza, RC","80","2013","08","06","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398","-41045.3333","-20304.5",NA,NA,"Árvore, folha verde, frutos verde. Altura 4m.; Flores de baixada; solo encharcado.",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS",NA,NA,NA,"Barbosa-Silva, RG; Monteiro, D; Oliveira, J; Forzza, RC","80","2013","08","06","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398","-41045.3333","-20304.5",NA,NA,"Árvore, folha verde, frutos verde. Altura 4m.; Flores de baixada; solo encharcado.",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS",NA,NA,NA,"Barbosa-Silva, RG; Monteiro, D; Oliveira, J; Forzza, RC","80","2013","08","06","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398","-41045.3333","-20304.5",NA,NA,"Árvore, folha verde, frutos verde. Altura 4m.; Flores de baixada; solo encharcado.",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-03-01 11:49:35-03","UFPE","UFP","77516","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS",NA,NA,NA,"Barbosa-Silva, RG; Monteiro, D; Oliveira, J; Forzza, RC","80","2013","08","06","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398","-41045.3333","-20304.5",NA,NA,"Árvore, folha verde, frutos verde. Altura 4m.; Flores de baixada; solo encharcado.","UFP077516",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2010",NA,NA,"Saavedra, MM; Forzza, RC; Menini-Neto, L; Silva, JC","914","2009","05","31","Brasil","Minas Gerais","Mutum",NA,"-41.4383010864258","-19.7999992370605","-41263","-20103.8333",NA,NA,"Árvore, cerca de 4 metros de altura, em mata nebular, folhas discolores com nervura creme na face abaxial, flores cálice ferrugíneo, corola, estames e estilete alvos.; Campo de altitude alterado.",NA,NA,NA,NA,NA,NA,"45079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2010",NA,NA,"Saavedra, MM; Forzza, RC; Menini-Neto, L; Silva, JC","914","2009","05","31","Brasil","Minas Gerais","Mutum",NA,"-41.4383010864258","-19.7999992370605","-41263","-20103.8333",NA,NA,"Árvore, cerca de 4 metros de altura, em mata nebular, folhas discolores com nervura creme na face abaxial, flores cálice ferrugíneo, corola, estames e estilete alvos.; Campo de altitude alterado.",NA,NA,NA,NA,NA,NA,"45079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-03-01 11:49:35-03","UFPE","UFP","77502","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2010",NA,NA,"Saavedra, MM; Forzza, RC; Menini-Neto, L; Silva, JC","914","2009","05","31","Brasil","Minas Gerais","Mutum",NA,"-41.4383010864258","-19.7999992370605","-41263","-20103.8333",NA,NA,"Árvore, cerca de 4 metros de altura, em mata nebular, folhas discolores com nervura creme na face abaxial, flores cálice ferrugíneo, corola, estames e estilete alvos.; Campo de altitude alterado.","UFP077502",NA,NA,NA,NA,NA,"45079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2010",NA,NA,"Saavedra, MM; Forzza, RC; Menini-Neto, L; Silva, JC","914","2009","05","31","Brasil","Minas Gerais","Mutum",NA,"-41.4383010864258","-19.7999992370605","-41263","-20103.8333",NA,NA,"Árvore, cerca de 4 metros de altura, em mata nebular, folhas discolores com nervura creme na face abaxial, flores cálice ferrugíneo, corola, estames e estilete alvos.; Campo de altitude alterado.",NA,NA,NA,NA,NA,NA,"45079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2010",NA,NA,"Saavedra, MM; Forzza, RC; Menini-Neto, L; Silva, JC","914","2009","05","31","Brasil","Minas Gerais","Mutum",NA,"-41.4383010864258","-19.7999992370605","-41263","-20103.8333",NA,NA,"Árvore, cerca de 4 metros de altura, em mata nebular, folhas discolores com nervura creme na face abaxial, flores cálice ferrugíneo, corola, estames e estilete alvos.; Campo de altitude alterado.",NA,NA,NA,NA,NA,NA,"45079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-10-27 11:19:58-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2017","02",NA,"Klein, RM; Bresolin, A","10821","1973","11","19","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,"300","300","Árvore ,flor branca, ,12m de altura.",NA,NA,NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-09-12 05:00:02-03","US","US","1570113","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"Riedel, --","2600",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01895322","US01895322_01 US01895322_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","2248634","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1872","1956","2","20","Brazil","Bahia","Nova Canaã","Morro da Ressacada","-40.1425018310547","-14.7941999435425",NA,NA,NA,NA,NA,"US01895315","US01895315_01 US01895315_02",NA,"Myrtales","South America - Neotropics",NA,"27564","auto","catharinensis","Dicotyledonae",NA,NA,NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","2268842","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","6462","1958","2","5","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1200",NA,NA,"US01895316","US01895316_01 US01895316_02",NA,"Myrtales","South America - Neotropics",NA,"37493","auto","catharinensis","Dicotyledonae",NA,NA,NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","1954374","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"J. Paiva Coelho","2351","1945","10","26","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01895321","US01895321_01 US01895321_02",NA,"Myrtales","South America - Neotropics",NA,"53584","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","2248546","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"R. M. Klein","776","1954","6","28","Brazil","Santa Catarina","Itajaí","Morro da Cruz","-48.6618995666504","-26.9078006744385",NA,NA,"20",NA,NA,"US01895318","US01895318_01 US01895318_02",NA,"Myrtales","South America - Neotropics",NA,"27253","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","3469519","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"L. Krieger","23223","1988","12","17","Brazil","Minas Gerais",NA,"PN Caparaó - Córrego do Inácio",NA,NA,NA,NA,NA,NA,NA,"US01895317","US01895317_01 US01895317_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","2141590","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","814","1953","7","15","Brazil","Santa Catarina","Itajaí","Braia Braba","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01895320","US01895320_01 US01895320_02",NA,"Myrtales","South America - Neotropics",NA,"27253","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","2220199","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1593","1954","3","1","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01895319","US01895319_01 US01895319_02",NA,"Myrtales","South America - Neotropics",NA,"18533","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","2248634","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1872","1956","2","20","Brazil","Bahia","Nova Canaã","Morro da Ressacada","-40.1425018310547","-14.7941999435425",NA,NA,NA,NA,NA,"US01895315","US01895315_01 US01895315_02",NA,"Myrtales","South America - Neotropics",NA,"27564","auto","catharinensis","Dicotyledonae",NA,NA,NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","2268842","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","6462","1958","2","5","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1200",NA,NA,"US01895316","US01895316_01 US01895316_02",NA,"Myrtales","South America - Neotropics",NA,"37493","auto","catharinensis","Dicotyledonae",NA,NA,NA,NA,"1",NA
