"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"105","2020-12-11 11:40:28-03","UFMG","BHCB","52717","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A.DC.) Miq.",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","2000","01","07","Brasil","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Pico do Inficionado. Campo de altitude. Altitude: 2020 m. Arbustivo.",NA,NA,"Minas Gerais","Dicotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:20:37-03","UFPR","UPCB","42041","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A.DC.) Miq.","Flora Fanerogâmica do Estado de São Paulo","2005","01","01","Klein, R.M.","2070","1956","09","15","Brasil","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Arvoreta, 4m, fruto maduro: roxo-escuro. Mata..",NA,NA,"Santa Catarina",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:20:37-03","UFPR","UPCB","1953","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A.DC.) Miq.","Flora Fanerogâmica do Estado de São Paulo","2005","01","01","Klein, R.M.","2070","1956","09","15","Brasil","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Arvoreta, 4m, fruto maduro: roxo-escuro. Mata..",NA,NA,"Santa Catarina",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2010-09-13 16:14:00-03","MO","MOBOT","100301616","PreservedSpecimen","Plantae","Primulaceae","Conomorpha","peruviana","Conomorpha peruviana","A. DC.","Foster's catalog notes file",NA,NA,NA,"Boris A. Krukoff","Krukoff 10930",NA,NA,NA,"Bolivia","Larecaja","Tuiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Paz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"109","2010-09-13 16:18:00-03","MO","MOBOT","100301624","PreservedSpecimen","Plantae","Primulaceae","Conomorpha","peruviana","Conomorpha peruviana","A. DC.","Foster's catalog notes file",NA,NA,NA,"Boris A. Krukoff","Krukoff 10988",NA,NA,NA,"Bolivia","Larecaja","Copacabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Paz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"110","2010-09-14 14:41:00-03","MO","MOBOT","100301718","PreservedSpecimen","Plantae","Primulaceae","Conomorpha","peruviana","Conomorpha peruviana","A. DC.","Foster's catalog notes file",NA,NA,NA,"Henry H. Rusby","Rusby 2346","1886","5",NA,"Bolivia",NA,"Mapiri",NA,NA,NA,NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","1157925","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (BRIT)",NA,NA,NA,"M. Aguilar R.|D. Castro","Aguilar R. 623","1996","4","21","Peru","Tambopata","Santuario Nacional Pampas del Heath,Quebrada Palma Real Grande. Bosque de rivera.","-68.91333","-12.95305",NA,NA,"210.00000000",NA,NA,NA,NA,"Madre de Dios",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"112","2011-04-03 15:07:00-03","MO","MOBOT","100361938","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","J. Ricketson (MO)",NA,NA,NA,"Manuel J. Macía","Macía 7370","2003","9","11","Bolivia","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, abajo de la laguna Carachupa.","-66.4166667","-16.2333333",NA,NA,"1290.00000000",NA,NA,NA,NA,"Cochabamba",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","03-03",NA,NA
"113","2011-04-03 16:44:00-03","MO","MOBOT","100361993","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","J. Ricketson (MO)",NA,NA,NA,"Manuel J. Macía","Macía 7425","2003","9","11","Bolivia","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, abajo de la laguna Carachupa.","-66.4166667","-16.2333333",NA,NA,"1290.00000000",NA,NA,NA,NA,"Cochabamba",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","03-03",NA,NA
"114","2011-09-29 13:28:00-03","MO","MOBOT","100417014","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","T. Carrijo",NA,NA,NA,"Douglas C. Daly|et al.","Daly 4358","1986","11","18","Brazil",NA,"uitinga Pará, aprox. 25 min. upstream by motoboard brow confluence with Rio Solimões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amazonas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"115","2020-01-17 04:33:00-03","MO","MOBOT","100652940","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Luis Valenzuela G.|M. Villalba|Gerry Shareva M.|Vidder Crispin|J. Flores|Edison Ballesteros","Valenzuela Gamarra 21964","2012","8","18","Peru","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Parcela permanente TEAM 3 - Cavernas.","-75.285","-10.3541667",NA,NA,"986.00000000",NA,NA,NA,NA,"Pasco",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","70",NA,NA
"116","2020-01-17 04:33:00-03","MO","MOBOT","100653478","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Luis Valenzuela G.|M. Villalba|Gerry Shareva M.|Vidder Crispin|J. Flores|Edison Ballesteros","Valenzuela Gamarra 21979","2012","8","18","Peru","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Parcela permanente TEAM 3 - Cavernas.","-75.285","-10.3541667",NA,NA,"986.00000000",NA,NA,NA,NA,"Pasco",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","70",NA,NA
"117","2016-10-13 06:02:00-03","MO","MOBOT","100678560","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Marcos Rios|Luis Torres|Tony Mori|David A. Neill|Corine Vriesendorp","Rios 2972","2013","9","15","Peru","Alto Amazonas","Cordillera Escalera. Río Cachiyacu, en cañón arriba de Balsapuerto. Cresta de roca arenisca de la formación Cushabatay. Bosque sobre arena blanca. Proyecto de Inventario Rápido de la Cordillera Escalera con el Field Museum.","-76.6222223","-5.8888889",NA,NA,"700.00000000",NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"118","2014-03-24 11:57:00-03","MO","MOBOT","100687115","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Nilo T. Silva","Silva 4725","1978","6","5","Brazil",NA,"Río Trombetas, Cachoeira Porteira, variante de acesso para Perimetral Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pará",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2014-03-24 11:57:00-03","MO","MOBOT","100687190","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (US),",NA,NA,NA,"Sidney T. McDaniel","McDaniel 10942","1968","8","29","Peru","Maynas","Lower Río Nanay above Bellavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2014-03-24 11:57:00-03","MO","MOBOT","100687191","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (US),",NA,NA,NA,"Michael O. Dillon","Dillon 1219","1978","7","17","Peru",NA,"Below San Gabon on Río San Gabon",NA,NA,NA,NA,"500.00000000","1000.00000000",NA,NA,NA,"Puno",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2014-03-24 11:57:00-03","MO","MOBOT","100687193","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (US),",NA,NA,NA,"Calaway H. Dodson","Dodson 2821","1964","9","16","Peru",NA,"En Zúngaro Cocha, 15 km SW de Iquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2014-03-24 11:57:00-03","MO","MOBOT","100687194","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Luis Freitas","Freitas A. 95","1988","3","14","Peru","Requena","Sapuona, Jenaro Herrera","-73.66666","-4.91666",NA,NA,"125.00000000",NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2014-03-24 12:02:00-03","MO","MOBOT","100687985","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Nállarett Dávila","Dávila Cardozo 1598","2005","8","8","Peru","Requena","Sierra del Devisor, montañas al E del río alto Tapiche","-74.58833","-7.11583",NA,NA,"260.00000000",NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2014-03-24 12:02:00-03","MO","MOBOT","100687986","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Nállarett Dávila","Dávila Cardozo 1620","2005","8","8","Peru","Requena","Sierra del Devisor, montañas al E del río alto Tapiche","-74.58833","-7.11583",NA,NA,"260.00000000",NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-03-24 12:02:00-03","MO","MOBOT","100687987","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Nállarett Dávila","Dávila Cardozo 1980","2005","8","22","Peru","Requena","Sierra del Devisor, montañas al E del río alto Tapiche","-73.88166","-7.20433",NA,NA,"255.00000000",NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2014-03-24 12:02:00-03","MO","MOBOT","100687988","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Guillermo Klug","Klug 3508","1934","1",NA,"Peru",NA,"Zepelacio, near Moyobamba",NA,NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,"San Martín",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-03-24 12:02:00-03","MO","MOBOT","100687989","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (US),",NA,NA,NA,"Guillermo Klug","Klug 4106","1935","4",NA,"Peru",NA,"Chazuta, Río Huallaga",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,"San Martín",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2014-03-24 12:02:00-03","MO","MOBOT","100688646","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (BRIT),",NA,NA,NA,"A.S. Silva","Silva 226","1977","11","17","Brazil",NA,"BR 163, Cuiabá - Santarém Highway, km 1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pará",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-03-24 12:02:00-03","MO","MOBOT","100688648","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Ghillean T. Prance","Prance 24884","1977","11","5","Brazil",NA,"Serra do Cachimbo, BR 163, Cuiabá - Santarém Highway, Cachoeira de Curuá, N slope of Serra Cachimbo",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"Pará",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-03-05 11:41:00-03","MO","MOBOT","100688650","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (BRIT),",NA,NA,NA,"Albert C. Smith","Smith 2961","1938","1","18","Brazil",NA,"Southern slope of Akarai Mountains, in drainage of Río Mapuera, Trombetas tributary",NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,NA,"Pará",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"131","2016-12-02 05:30:00-02","MO","MOBOT","100694189","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"J.G. Graham","Graham 6601","2011","12","22","Peru","Coronel Portillo","Distrito Iparia, Altura de las cuencas de los Rios Iparia, Manegene y Ariapo, afluentes del Rio Ucayali, Reserva Comunal el Sira","-74.555","-9.458",NA,NA,"1150.00000000",NA,NA,NA,NA,"Ucayali",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2014-07-28 15:54:00-03","MO","MOBOT","100723454","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","Jon Ricketson (MO),",NA,NA,NA,"Jaime L. Jaramillo","Jaramillo Asanza 13357","1990","12","4","Ecuador","Nangaritza","Sector Pachicutza, colecciones en el sendero hacia el Hito",NA,NA,NA,NA,"950.00000000","1800.00000000",NA,NA,NA,"Zamora-Chinchipe",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-08-28 16:22:00-03","MO","MOBOT","100737804","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Martin L. Grant","Grant 9802","1944","8","2","Colombia",NA,"Ridge above upper San Antonio, 15 km SE of Gutierrez, 60 km S of Bogotá",NA,NA,NA,NA,"2250.00000000",NA,NA,NA,NA,"Cundinamarca",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-01-13 04:35:00-02","MO","MOBOT","100784212","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"A. Weberbauer","Weberbauer 4668","1904","8","28","Peru","Moyobamba","In mountains near Moyobamba",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"San Martín",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"135","2015-03-05 10:15:00-03","MO","MOBOT","100784216","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Andrew Mathews","Mathews s.n.","1838",NA,NA,"Peru","Moyobamba","in Peruviæ provinciâ Mozobambâ [Moyobamba]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Martín",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"136","2015-03-05 10:55:00-03","MO","MOBOT","100784233","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Hipólito Ruiz L.","Ruiz López s.n. [5/36]",NA,NA,NA,"Peru",NA,"Pueblo Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"137","2015-03-05 12:00:00-03","MO","MOBOT","100784279","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Stephan G. Beck","Beck 17487","1990","2","25","Bolivia","Nor Yungas","Arriba de Coroico, subiendo el cerro de Uchumachi.",NA,NA,NA,NA,"2550.00000000",NA,NA,NA,NA,"La Paz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"138","2018-09-12 04:36:00-03","MO","MOBOT","1062373","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (BRIT)",NA,NA,NA,"Nestor Jaramillo|David Chamik","Jaramillo 813","1995","10","9","Peru","Bagua","Yamayakat. Bosque primario.","-78.31666","-4.91666",NA,NA,"320.00000000",NA,NA,NA,NA,"Amazonas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1157617","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"M. Aguilar R.|et al.","Aguilar R. 1235","1996",NA,NA,"Peru","Tambopata","Santuario Nacional Pampas del Heath, Rio Palma Real,Pto.Enahuipa. Bosque de terraza, suelo arenoso, bajial.","-69.41916","-12.65638",NA,NA,"210.00000000",NA,NA,NA,NA,"Madre de Dios",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"140","2014-03-24 12:02:00-03","MO","MOBOT","100688647","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John J. Pipoly (BRIT),",NA,NA,NA,"Cornelis C. Berg","Berg 18460","1973","10","12","Brazil",NA,"Río Aripuanã, forest along Baihia, near Humboldt Centre","-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1157960","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (BRIT)",NA,NA,NA,"M. Aguilar R.|D. Castro","Aguilar R. 655","1996","4","25","Peru","Tambopata","Santuario Nacional Pampas del Heath,Quebrada Palma Real Grande, puesto Enahuipa. Bosque de rivera.","-68.73694","-12.65638",NA,NA,"210.00000000",NA,NA,NA,NA,"Madre de Dios",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1158125","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"M. Aguilar R.|D. Castro","Aguilar R. 805","1996","6","5","Peru","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath. Bosque de rivera.","-68.73694","-12.65638",NA,NA,"210.00000000",NA,NA,NA,NA,"Madre de Dios",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA
"143","2014-04-04 05:49:00-03","MO","MOBOT","1159166","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (BRIT)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 21131","1996","6","13","Peru","Bagua","Distrito Imaza, Cerros de Putuim Bosque primario.","-78.33972","-5.05555",NA,NA,"350.00000000",NA,NA,NA,NA,"Amazonas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1221222","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 7924","1996","8","25","Peru","Bagua","Dtto. Imaza. Comunidad Aguaruna de Wanás (Km 92 Carretera Bagua-Imacita): Cerros Chinim.","-78.36666","-5.25",NA,NA,"600.00000000","700.00000000",NA,NA,NA,"Amazonas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8","263",NA,NA
"145","2013-06-02 05:37:00-03","MO","MOBOT","1232226","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Efraín Freire|O. Jipa|Poyoguoz, V.|Piyaguoje, R.","Freire Mayorga 2807","1997","12","14","Ecuador","Shushufindi","Parroquia San Roque. Comunidad Secoya. Pozo exploratorio CG IA4 Cocaya 1A Garolo, petrolera Occidental. Bosque primario en colinas.","-76.31666","-0.3",NA,NA,"232.00000000",NA,NA,NA,NA,"Sucumbíos",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1236404","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"F. Cornejo|A. Balarezo","Cornejo Valverde 2929","1997","3","9","Peru","Carabaya","Cabeceras del Río Candamo. Plano. Bosque de arena blanca.","-69.91666","-13.41666",NA,NA,"400.00000000",NA,NA,NA,NA,"Puno",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","30",NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1298691","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 9212","1997","9","25","Peru","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Formación de pampa (Inundada- permanentemente).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madre de Dios",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8","318",NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1387033","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (US)",NA,NA,NA,"Alwyn H. Gentry|et al.","Gentry 25880","1979","3","21","Peru","Maynas","Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay. White sand, transect #1.","-73.5","-3.83333",NA,NA,"140.00000000",NA,NA,NA,NA,"Loreto",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1586",NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","1555798","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"H. van der Werff|et al.","van der Werff 16202","2001","3","18","Peru","Bagua","Along road Imaza-Chiriaco.","-78.33805","-5.05666",NA,NA,"400.00000000",NA,NA,NA,NA,"Amazonas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","267",NA,NA
"150","2013-07-16 05:42:00-03","MO","MOBOT","1759783","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","John Pipoly (FTG)",NA,NA,NA,"Rocío Rojas|Luis Campos|L. Ugkua","Rojas Gonzáles 1018","2001","3","23","Peru","Bagua","Imaza. Comunidad de Yamayakat. Fila de Putuim Bosque primario","-78.40916","-5.02555",NA,NA,"750.00000000",NA,NA,NA,NA,"Amazonas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"151","2012-01-20 05:01:00-02","MO","MOBOT","1831864","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.",NA,NA,NA,NA,"Wilson Quizhpe|O. Jadán|E. Cucush","Quizhpe 334","2002","9","28","Ecuador","Nangaritza","Region de la Cordillera del Condor; cuenca alta del Río Nangaritza. Centro Shuar Shaime, por la unión de los Ríos Nangaritza y Numpatakaime. Bosque muy húmedo premontano.","-78.66666","-4.31666",NA,NA,"950.00000000",NA,NA,NA,NA,"Zamora-Chinchipe",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-14 15:36:00-03","MO","MOBOT","1852424","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","A. Fuentes (LPB)",NA,NA,NA,"Renate Seidel|et al.","Seidel 9003","2002","3","28","Bolivia","Franz Tamayo","Parque Nacional Madidi, río Hondo, piedemonte de la serraní de Toregua. Bosque amazónico estacional húmedo de tierra firme. Parcela Temporal de Muestreo 20.","-67.8163889","-14.6622222",NA,NA,"360.00000000",NA,NA,NA,NA,"La Paz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-23",NA,NA
"153","2017-04-11 08:35:00-03","MO","MOBOT","1853761","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","peruvianus","Cybianthus peruvianus","(A. DC.) Miq.","A. Fuentes (LPB)",NA,NA,NA,"Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 2091","2002","4","1","Bolivia","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.","-67.8022222","-14.6533333",NA,NA,"390.00000000",NA,NA,NA,NA,"La Paz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-23",NA,NA
