NAME,F_CLASS,F_DESIG,ADM1,ADM2,string_check,mpo_check
Cambara,P,PPL,PARANA,Cambara,cambara,cambara
Cambara,P,PPL,SAO PAULO,Ibitinga,cambara,ibitinga
Cambaquara,P,PPL,SAO PAULO,Ilhabela,cambaquara,ilhabela
Ponta do Camaroeiro,T,PT,,,pontadocamaroeiro,
Camargo,P,PPL,SAO PAULO,Fernando Prestes,camargo,fernandoprestes
Camargo,P,PPL,SAO PAULO,Monte Azul Pauli,camargo,monteazulpauli
Camaqua,S,RSTP,SAO PAULO,Rio Claro,camaqua,rioclaro
Rio Camanducaia-Mirim,H,STM,SAO PAULO,Jaguariuna,riocamanducaiamirim,jaguariuna
Rio Camanducaia,H,STM,SAO PAULO,Amparo,riocamanducaia,amparo
Camanducaia,P,PPL,MINAS GERAIS,CAMANDUCAIA,camanducaia,camanducaia
Rio Camandocaia Mirim,H,STM,SAO PAULO,Jaguariuna,riocamandocaiamirim,jaguariuna
Corrego Camandocaia-Mirim,H,STM,SAO PAULO,Jaguariuna,corregocamandocaiamirim,jaguariuna
Rio Camandocaia,H,STM,SAO PAULO,Amparo,riocamandocaia,amparo
Camacua,S,RSTP,SAO PAULO,Rio Claro,camacua,rioclaro
Camacho,P,PPL,SAO PAULO,Conchal,camacho,conchal
Camacho,P,PPL,MINAS GERAIS,CAMACHO,camacho,camacho
Ribeirao Calore,H,STM,PARANA,Borrazopolis,ribeiraocalore,borrazopolis
Caloji,P,PPL,MINAS GERAIS,SANTANA D'JACAR,caloji,santanadjacar
Estaeao Calogeras,S,RSTP,PARANA,Jaguaraiva,estaeaocalogeras,jaguaraiva
Calogeras,P,PPL,PARANA,Arapoti,calogeras,arapoti
Rio Calmo,H,STM,SAO PAULO,Iporanga,riocalmo,iporanga
Rio Calma,H,STM,SAO PAULO,Iporanga,riocalma,iporanga
California,P,PPL,PARANA,California,california,california
California,P,PPL,SAO PAULO,Sta.Rita do Pass,california,staritadopass
Caliciolandia,S,RSTN,MINAS GERAIS,ARCOS,caliciolandia,arcos
Caldas,P,PPL,MINAS GERAIS,CALDAS,caldas,caldas
Calcolandia,S,RSTN,MINAS GERAIS,ARCOS,calcolandia,arcos
Calciolandia,S,RSTN,MINAS GERAIS,ARCOS,calciolandia,arcos
Calambau,P,PPL,MINAS GERAIS,ITAPECERICA,calambau,itapecerica
Calafibre,P,PPL,MINAS GERAIS,SAO SEBASTIAO DO,calafibre,saosebastiaodo
Calafate,S,RSTN,MINAS GERAIS,UBERABA,calafate,uberaba
Cajuru do Sul,P,PPL,SAO PAULO,Sorocaba,cajurudosul,sorocaba
Cajuru da Cebolla,P,PPL,MINAS GERAIS,RESENDE COSTA,cajurudacebolla,resendecosta
Cajuru,P,PPL,SAO PAULO,Sorocaba,cajuru,sorocaba
Cajuru,P,PPL,SAO PAULO,Cajuru,cajuru,cajuru
Cajuru,P,PPL,MINAS GERAIS,RESENDE COSTA,cajuru,resendecosta
Cajuru,P,PPL,SAO PAULO,Morro Agudo,cajuru,morroagudo
Cajoby,P,PPL,SAO PAULO,Cajobi,cajoby,cajobi
Cajobi,P,PPL,SAO PAULO,Cajobi,cajobi,cajobi
Cajati,P,PPL,SAO PAULO,Jacupiranga,cajati,jacupiranga
Cajamar,P,PPL,SAO PAULO,Cajamar,cajamar,cajamar
Ponta Cajaiba,T,PT,,,pontacajaiba,
Pico de Cajaiba,T,MT,,,picodecajaiba,
Ponta Cajahyba,T,PT,,,pontacajahyba,
Caixa d'Agua,S,RSTP,SAO PAULO,Itariri,caixadagua,itariri
Rio Caiva,H,STM,PARANA,Sto.Antonio do C,riocaiva,stoantoniodoc
Ribeirao Caiuvi,H,STM,SAO PAULO,Pariquera-acu,ribeiraocaiuvi,pariqueraacu
Ribeirao Caiuas,H,STM,PARANA,Sto.Antonio do C,ribeiraocaiuas,stoantoniodoc
Ribeirao Caiua,H,STM,PARANA,Sto.Antonio do C,ribeiraocaiua,stoantoniodoc
Ribeirao Caiua,H,STM,MATO GROSSO DO SUL,BRASILANDIA,ribeiraocaiua,brasilandia
Caiua,P,PPL,SAO PAULO,Caiua,caiua,caiua
Rio Caiu,H,STM,PARANA,Ponta Grossa,riocaiu,pontagrossa
Caititu,P,PPL,SAO PAULO,Patrocinio Pauli,caititu,patrociniopauli
Caite,P,PPL,PARANA,Rio Branco do Su,caite,riobrancodosu
Ponta Cairueu,T,PT,RIO DE JANEIRO,PARATI,pontacairueu,parati
Pico do Cairueu,T,MT,RIO DE JANEIRO,PARATI,picodocairueu,parati
Morro Cairueu,T,MT,RIO DE JANEIRO,PARATI,morrocairueu,parati
Ilha Cairueu,T,ISL,RIO DE JANEIRO,PARATI,ilhacairueu,parati
Ponta Cairoeu,T,PT,RIO DE JANEIRO,PARATI,pontacairoeu,parati
Pico do Cairoeu,T,MT,RIO DE JANEIRO,PARATI,picodocairoeu,parati
Ilha de Cairoeu,T,ISL,RIO DE JANEIRO,PARATI,ilhadecairoeu,parati
Caipira,P,PPL,MINAS GERAIS,ITAPECERICA,caipira,itapecerica
Ribeirao Caingang,H,STM,SAO PAULO,Luisiania,ribeiraocaingang,luisiania
Ribeirao Caingang,H,STM,SAO PAULO,Dracena,ribeiraocaingang,dracena
Caieiras,P,PPL,SAO PAULO,Caieiras,caieiras,caieiras
Ilha da Caieira,T,ISL,,,ilhadacaieira,
Ilha dos Caiapos,T,ISL,SAO PAULO,Teodoro Sampaio,ilhadoscaiapos,teodorosampaio
Caiana,S,RSTN,MINAS GERAIS,MACHADO,caiana,machado
Caiabu,P,PPL,SAO PAULO,Caiabu,caiabu,caiabu
Ribeirao dos Cagados,H,STM,PARANA,Sertanopolis,ribeiraodoscagados,sertanopolis
Cafundo,S,RSTP,RIO DE JANEIRO,BARRA MANSA,cafundo,barramansa
Cafundo,P,PPL,MINAS GERAIS,BUENO BRANDAO,cafundo,buenobrandao
Cafundo,P,PPL,SAO PAULO,Luis Antonio,cafundo,luisantonio
Cafezopolis,P,PPL,SAO PAULO,Cafelandia,cafezopolis,cafelandia
Ribeirao do Cafezal,H,STM,PARANA,Londrina,ribeiraodocafezal,londrina
Cafezal,P,PPL,MINAS GERAIS,MUZAMBINHO,cafezal,muzambinho
Cafesopolis,P,PPL,SAO PAULO,Cafelandia,cafesopolis,cafelandia
Ribeirao do Cafesal,H,STM,PARANA,Londrina,ribeiraodocafesal,londrina
Cafelandia,P,PPL,SAO PAULO,Cafelandia,cafelandia,cafelandia
Cafeara,P,PPL,PARANA,Cafeara,cafeara,cafeara
Cafe,P,PPL,PARANA,Pinhalao,cafe,pinhalao
Cafe,P,PPL,PARANA,Ibaiti,cafe,ibaiti
Cafe,P,PPL,SAO PAULO,Guara,cafe,guara
Caetuba,S,RSTN,SAO PAULO,Atibaia,caetuba,atibaia
Caetuba,P,PPLX,SAO PAULO,Atibaia,caetuba,atibaia
Caetetuba,S,RSTN,SAO PAULO,Atibaia,caetetuba,atibaia
Caetetuba,P,PPLX,SAO PAULO,Atibaia,caetetuba,atibaia
Caete,P,PPL,PARANA,Rio Branco do Su,caete,riobrancodosu
Caete,P,PPL,PARANA,Curiuva,caete,curiuva
Caete,P,PPL,MINAS GERAIS,NOVA RESENDE,caete,novaresende
Caetano Jose,P,PPL,MINAS GERAIS,BONFIM,caetanojose,bonfim
Serra do Cadeado,T,MTS,SAO PAULO,Cananeia,serradocadeado,cananeia
Cacutu,P,PPL,PARANA,Antonina,cacutu,antonina
Rio do Cacunduva,H,STM,SAO PAULO,Iguape,riodocacunduva,iguape
Caconde,P,PPL,MINAS GERAIS,BOTELHOS,caconde,botelhos
Ponta dos Cacoens,T,PT,,,pontadoscacoens,
Cachos,P,PPL,MINAS GERAIS,VARGINHA,cachos,varginha
Cachoeirinhas,P,PPL,MINAS GERAIS,POCOS DE CALDAS,cachoeirinhas,pocosdecaldas
Rio Cachoeirinha,H,STM,MINAS GERAIS,MUNHOZ,riocachoeirinha,munhoz
Rio Cachoeirinha,H,STM,SAO PAULO,Altair,riocachoeirinha,altair
Ribeirao Cachoeirinha,H,STM,SAO PAULO,Descalvado,ribeiraocachoeirinha,descalvado
Ribeirao Cachoeirinha,H,STM,MATO GROSSO DO SUL,RIBAS DO R.PARDO,ribeiraocachoeirinha,ribasdorpardo
Corrego Cachoeirinha,H,STM,PARANA,Diamante do Nort,corregocachoeirinha,diamantedonort
Corrego Cachoeirinha,H,STM,SAO PAULO,Pedregulho,corregocachoeirinha,pedregulho
Corrego Cachoeirinha,H,STM,MINAS GERAIS,ITURAMA,corregocachoeirinha,iturama
Cachoeirinha,P,PPL,PARANA,Curitiba,cachoeirinha,curitiba
Cachoeirinha,P,PPL,PARANA,Jaguaraiva,cachoeirinha,jaguaraiva
Cachoeirinha,P,PPL,SAO PAULO,Pinhalzinho,cachoeirinha,pinhalzinho
Cachoeirinha,P,PPL,MINAS GERAIS,POCO FUNDO,cachoeirinha,pocofundo
Cachoeirinha,P,PPL,MINAS GERAIS,POCOS DE CALDAS,cachoeirinha,pocosdecaldas
Cachoeirinha,P,PPL,MINAS GERAIS,POCO FUNDO,cachoeirinha,pocofundo
Cachoeirinha,P,PPL,SAO PAULO,Sta.Rita do Pass,cachoeirinha,staritadopass
Cachoeirinha,P,PPL,MINAS GERAIS,CARMO DO RIO C.,cachoeirinha,carmodorioc
Cachoeirinha,P,PPL,MINAS GERAIS,ILICINEA,cachoeirinha,ilicinea
Cachoeiras,P,PPL,MINAS GERAIS,CACHOEIRA D'MIN,cachoeiras,cachoeiradmin
Ribeirao da Cachoeira do Moinho,H,STM,SAO PAULO,Mogi Guacu,ribeiraodacachoeiradomoinho,mogiguacu
Salto Cachoeira do Inferno,H,FLLS,SAO PAULO,Ituverava,saltocachoeiradoinferno,ituverava
Corrego da Cachoeira do Estreito,H,STM,PARANA,Sto.Antonio do C,corregodacachoeiradoestreito,stoantoniodoc
Cachoeira de Minas,P,PPL,MINAS GERAIS,CACHOEIRA D'MIN,cachoeirademinas,cachoeiradmin
Cachoeira de Emas,P,PPL,SAO PAULO,Piracununga,cachoeiradeemas,piracununga
Cachoeira da Ema,P,PPL,SAO PAULO,Piracununga,cachoeiradaema,piracununga
Rio Cachoeira,H,STM,PARANA,Guarapuava,riocachoeira,guarapuava
Rio Cachoeira,H,STM,SAO PAULO,Ibuina,riocachoeira,ibuina
Rio Cachoeira,H,STM,PARANA,RIO PARANAPANEMA,riocachoeira,rioparanapanema
Rio Cachoeira,H,STM,SAO PAULO,Bon Jesus Dos Pe,riocachoeira,bonjesusdospe
Rio Cachoeira,H,STM,MINAS GERAIS,MUNHOZ,riocachoeira,munhoz
Ribeirao da Cachoeira,H,STM,PARANA,RIO PARANAPANEMA,ribeiraodacachoeira,rioparanapanema
Ribeirao da Cachoeira,H,STM,SAO PAULO,Itirapina,ribeiraodacachoeira,itirapina
Ribeirao da Cachoeira,H,STM,SAO PAULO,Pres Epitacio,ribeiraodacachoeira,presepitacio
Ribeirao da Cachoeira,H,STM,MINAS GERAIS,NAZARENO,ribeiraodacachoeira,nazareno
Ribeirao da Cachoeira,H,STM,MINAS GERAIS,PEDRA DO INDAIA,ribeiraodacachoeira,pedradoindaia
Ribeirao da Cachoeira,H,STM,MINAS GERAIS,ITAPAGIPE,ribeiraodacachoeira,itapagipe
Ribeirao Cachoeira,H,STM,SAO PAULO,Brotas,ribeiraocachoeira,brotas
Ribeirao Cachoeira,H,STM,SAO PAULO,Casa Branca,ribeiraocachoeira,casabranca
Ribeirao Cachoeira,H,STM,SAO PAULO,Palestina,ribeiraocachoeira,palestina
Corrego da Cachoeira,H,STM,SAO PAULO,Junqueiropolis,corregodacachoeira,junqueiropolis
Corrego Cachoeira,H,STM,PARANA,Sto.Antonio do C,corregocachoeira,stoantoniodoc
Corrego Cachoeira,H,STM,MATO GROSSO DO SUL,RIBAS DO R.PARDO,corregocachoeira,ribasdorpardo
Corrego Cachoeira,H,STM,MINAS GERAIS,ITAPAGIPE,corregocachoeira,itapagipe
Corrego Cachoeira,H,STM,MINAS GERAIS,ITURAMA,corregocachoeira,iturama
Cachoeira,P,PPL,PARANA,Curitiba,cachoeira,curitiba
Cachoeira,P,PPL,MINAS GERAIS,BUENO BRANDAO,cachoeira,buenobrandao
Cachoeira,P,PPL,SAO PAULO,Piracununga,cachoeira,piracununga
Cachoeira,P,PPL,MINAS GERAIS,COQUEIRAL,cachoeira,coqueiral
Cachoeira,P,PPL,MINAS GERAIS,COQUEIRAL,cachoeira,coqueiral
Cachoeira,P,PPL,MINAS GERAIS,ITAMOGI,cachoeira,itamogi
Cachoeira,P,PPL,MINAS GERAIS,CARMO DO RIO C.,cachoeira,carmodorioc
Cachoeira,P,PPL,MINAS GERAIS,SANTANA D'JACAR,cachoeira,santanadjacar
Cachoeira,P,PPL,MINAS GERAIS,CANDEIAS,cachoeira,candeias
Cachoeira,P,PPL,SAO PAULO,Patrocinio Pauli,cachoeira,patrociniopauli
Cachoeira,P,PPL,MINAS GERAIS,BRUMADINHO,cachoeira,brumadinho
Cachoeira,P,PPL,SAO PAULO,Pedregulho,cachoeira,pedregulho
Cachoeira,P,PPL,MINAS GERAIS,S.SEBAST.D'OEST,cachoeira,ssebastdoest
Cachoeira,P,PPL,MATO GROSSO DO SUL,INOCENCIA,cachoeira,inocencia
Corrego da Cach,H,STM,SAO PAULO,Junqueiropolis,corregodacach,junqueiropolis
Cacatu,P,PPL,PARANA,Antonina,cacatu,antonina
Caeapava Velha,P,PPL,SAO PAULO,Taubate,caeapavavelha,taubate
Caeapava,P,PPL,SAO PAULO,Cacapava,caeapava,cacapava
Corrego Caeador,H,STM,MINAS GERAIS,PIRAJUBA,corregocaeador,pirajuba
Caeador,P,PPL,SAO PAULO,Ubirajara,caeador,ubirajara
Rio Caeado,H,STM,,,riocaeado,
Rio Caeada,H,STM,,,riocaeada,
Ribeirao da Ca Ca,H,STM,SAO PAULO,Joanopolis,ribeiraodacaca,joanopolis
Ribeirao Ca-Ca,H,STM,SAO PAULO,Sat. Clara D'Oes,ribeiraocaca,satclaradoes
Caburu,P,PPL,MINAS GERAIS,SAO JOAO DEL RE,caburu,saojoaodelre
Rio Cabueu de Cima,H,STM,SAO PAULO,Sao Paulo,riocabueudecima,saopaulo
Cabriuva,P,PPL,SAO PAULO,Cabreuva,cabriuva,cabreuva
Cabritos,P,PPL,MINAS GERAIS,CARRANCAS,cabritos,carrancas
Cabreuva,P,PPL,SAO PAULO,Cabreuva,cabreuva,cabreuva
Cabreuva,P,PPL,SAO PAULO,Ipeuna,cabreuva,ipeuna
Cabrestos,P,PPL,MINAS GERAIS,VARGEM BONITA,cabrestos,vargembonita
Ribeirao da Cabreira,H,STM,PARANA,RIO PARANAPANEMA,ribeiraodacabreira,rioparanapanema
Serra das Cabras,T,RDGE,SAO PAULO,Morungaba,serradascabras,morungaba
Ilhote das Cabras,T,ISL,,,ilhotedascabras,
Ilha das Cabras,T,ISL,,,ilhadascabras,
Cabras,S,RSTN,SAO PAULO,Campinas,cabras,campinas
Cabrancas,S,RSTN,MINAS GERAIS,CARRANCAS,cabrancas,carrancas
Cabralia Paulista,P,PPL,SAO PAULO,Duartina,cabraliapaulista,duartina
Cabralia,P,PPL,SAO PAULO,Duartina,cabralia,duartina
Rio Cabo Verde,H,STM,MINAS GERAIS,CAMPOS GERAIS,riocaboverde,camposgerais
Ribeirao do Cabo Verde,H,STM,MINAS GERAIS,SAO JOAO DEL RE,ribeiraodocaboverde,saojoaodelre
Cabo Verde,P,PPL,MINAS GERAIS,CABO VERDE,caboverde,caboverde
Cabo Severino,S,RSTP,RIO DE JANEIRO,ANGRA DOS REIS,caboseverino,angradosreis
Cabiuna,P,PPL,PARANA,S. Sebastiao da,cabiuna,ssebastiaoda
Ribeirao Cabeludo,H,STM,MATO GROSSO DO SUL,A. CLARA,ribeiraocabeludo,aclara
Ribeirao Cabelludo,H,STM,MATO GROSSO DO SUL,A. CLARA,ribeiraocabelludo,aclara
Punta Cabeeudo,T,PT,,,puntacabeeudo,
Ponta da Cabeeuda,T,PT,,,pontadacabeeuda,
Ponta Cabeeuda,T,PT,,,pontacabeeuda,
Ponta da Cabeeuba,T,PT,,,pontadacabeeuba,
Cabecinha,P,PPL,SAO PAULO,Itirapua,cabecinha,itirapua
Cabeea d'Anta,P,PPL,PARANA,Bocaiuva do Sul,cabeeadanta,bocaiuvadosul
Ribeirao da Cabeea,H,STM,SAO PAULO,Rio Claro,ribeiraodacabeea,rioclaro
Cabeea,P,PPL,SAO PAULO,Rio Claro,cabeea,rioclaro
Ribeirao das Cabaceiras,H,STM,SAO PAULO,Rincao,ribeiraodascabaceiras,rincao
Cabaceiras,P,PPL,SAO PAULO,Americo Brasilie,cabaceiras,americobrasilie
Caaguaeu,P,PPL,SAO PAULO,Sorocaba,caaguaeu,sorocaba
Ilha dos Buzios,T,ISL,,,ilhadosbuzios,
Ilha dos Buzios,T,ISL,,,ilhadosbuzios,
Buzebio Oliveira,P,PPL,PARANA,Ibaiti,buzebiooliveira,ibaiti
Butia,S,RSTN,SAO PAULO,Descalvado,butia,descalvado
Bury,P,PPL,SAO PAULO,Buri,bury,buri
Ribeirao do Burro,H,STM,PARANA,Ortigueira,ribeiraodoburro,ortigueira
Buritys,P,PPL,SAO PAULO,Buritizal,buritys,buritizal
Burityba-Mirim,P,PPL,SAO PAULO,Biritiba Mirim,buritybamirim,biritibamirim
Buritizal,S,RSTN,MATO GROSSO DO SUL,TRES LAGOAS,buritizal,treslagoas
Buritizal,P,PPL,SAO PAULO,Buritizal,buritizal,buritizal
Ribeirao Buritis,H,STM,SAO PAULO,Auriflama,ribeiraoburitis,auriflama
Corrego Buritis,H,STM,SAO PAULO,Castilho,corregoburitis,castilho
Buritis,P,PPL,SAO PAULO,Buritizal,buritis,buritizal
Ribeirao do Buriti,H,STM,MINAS GERAIS,CONCEICAO DAS A,ribeiraodoburiti,conceicaodasa
Ribeirao Buriti,H,STM,SAO PAULO,Nuporanga,ribeiraoburiti,nuporanga
Corrego Buriti,H,STM,MATO GROSSO DO SUL,ANAURILANDIA,corregoburiti,anaurilandia
Corrego Buriti,H,STM,MATO GROSSO DO SUL,BRASILANDIA,corregoburiti,brasilandia
Corrego Buriti,H,STM,SAO PAULO,Nuporanga,corregoburiti,nuporanga
Buriti,P,PPL,SAO PAULO,Nuporanga,buriti,nuporanga
Buritama,P,PPL,SAO PAULO,Turiuba,buritama,turiuba
Buri,P,PPL,SAO PAULO,Buri,buri,buri
Buracao,P,PPL,SAO PAULO,Brodosqui,buracao,brodosqui
Rio Buquira,H,STM,SAO PAULO,Sao Jose dos Cam,riobuquira,saojosedoscam
Buquira,P,PPL,SAO PAULO,Monteiro Lobato,buquira,monteirolobato
Bulhoes,P,PPL,RIO DE JANEIRO,RESENDE,bulhoes,resende
Rio da Bulha,H,STM,PARANA,Sao Joao do Ivai,riodabulha,saojoaodoivai
Cachoeira do Bujui,H,FLLS,SAO PAULO,Tiete,cachoeiradobujui,tiete
Rio do Bugre,H,STM,PARANA,Jardim Olinda,riodobugre,jardimolinda
Ribeirao do Bugre,H,STM,PARANA,Abatia,ribeiraodobugre,abatia
Ribeirao do Bugre,H,STM,SAO PAULO,Dracena,ribeiraodobugre,dracena
Ribeirao dos Bugios,H,STM,PARANA,RIO PARANAPANEMA,ribeiraodosbugios,rioparanapanema
Bugios,S,RSTN,MINAS GERAIS,CANDEIAS,bugios,candeias
Serra do Bugio,T,SPUR,MINAS GERAIS,CARMO DE MINAS,serradobugio,carmodeminas
Ribeirao do Bugio,H,STM,SAO PAULO,Paraguacu Paulis,ribeiraodobugio,paraguacupaulis
Ribeirao Bugio,H,STM,PARANA,RIO PARANAPANEMA,ribeiraobugio,rioparanapanema
Corrego do Bugio,H,STM,SAO PAULO,Aracatuba,corregodobugio,aracatuba
Corrego Bugio,H,STM,SAO PAULO,Paraguacu Paulis,corregobugio,paraguacupaulis
Bugio,S,RSTN,MINAS GERAIS,CANDEIAS,bugio,candeias
Corredeira da Bufadeira,H,RPDS,PARANA,Candido de Abreu,corredeiradabufadeira,candidodeabreu
Bufadeira,P,PPL,PARANA,Faxinal,bufadeira,faxinal
Buenos Aires,P,PPL,SAO PAULO,Oscar Bressane,buenosaires,oscarbressane
Rio dos Buenos,H,STM,SAO PAULO,Aparecida,riodosbuenos,aparecida
Ribeirao dos Buenos,H,STM,SAO PAULO,Aparecida,ribeiraodosbuenos,aparecida
Buenopolis,S,RSTN,SAO PAULO,Cravinhos,buenopolis,cravinhos
Bueno de Andrade,P,PPL,SAO PAULO,Araraquara,buenodeandrade,araraquara
Bueno de Andrada,P,PPL,SAO PAULO,Araraquara,buenodeandrada,araraquara
Bueno Brandao,P,PPL,MINAS GERAIS,BUENO BRANDAO,buenobrandao,buenobrandao
Bueno Andrade,P,PPL,SAO PAULO,Araraquara,buenoandrade,araraquara
Brumado,S,RSTN,SAO PAULO,Amparo,brumado,amparo
Brumado,P,PPL,MINAS GERAIS,SAO JOAO DEL RE,brumado,saojoaodelre
Brumadinho,P,PPL,MINAS GERAIS,BRUMADINHO,brumadinho,brumadinho
Serra de Brotas,T,MT,SAO PAULO,Dios Corregos,serradebrotas,dioscorregos
Brotas,P,PPL,SAO PAULO,Brotas,brotas,brotas
Brodowski,P,PPL,SAO PAULO,Brodosqui,brodowski,brodosqui
Brodovsky,P,PPL,SAO PAULO,Brodosqui,brodovsky,brodosqui
Brodosqui,P,PPL,SAO PAULO,Brodosqui,brodosqui,brodosqui
Ribeirao dos Brochados,H,STM,MINAS GERAIS,CACHOEIRA D'MIN,ribeiraodosbrochados,cachoeiradmin
Ribeirao Brioso,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,ribeiraobrioso,treslagoas
Brioso,P,PPL,SAO PAULO,Floreal,brioso,floreal
Brigido,P,PPL,MINAS GERAIS,AREADO,brigido,areado
Brigadeiro Tobias,P,PPL,SAO PAULO,Sorocaba,brigadeirotobias,sorocaba
Briareo,S,RSTP,SAO PAULO,Casa Branca,briareo,casabranca
Briare,S,RSTP,SAO PAULO,Casa Branca,briare,casabranca
Corrego do Brejo Grande,H,STM,SAO PAULO,Ribeirao Preto,corregodobrejogrande,ribeiraopreto
Corrego Brejo dos Cavalos,H,STM,MINAS GERAIS,ITURAMA,corregobrejodoscavalos,iturama
Brejo Alegre,P,PPL,SAO PAULO,Buritama,brejoalegre,buritama
Brejo Alegre,P,PPL,MINAS GERAIS,ITAUNA,brejoalegre,itauna
Lagoa do Brejo,H,LK,MINAS GERAIS,BAMBUI,lagoadobrejo,bambui
Brejauva,P,PPL,SAO PAULO,Sao Miguel Arcan,brejauva,saomiguelarcan
Corrego Brejao,H,STM,SAO PAULO,Cardoso,corregobrejao,cardoso
Brejao,S,RSTP,SAO PAULO,Santa Cruz Das P,brejao,santacruzdasp
Brejao,S,RSTN,SAO PAULO,Itatinga,brejao,itatinga
Brejao,P,PPL,SAO PAULO,Sao Jose Do Rio,brejao,saojosedorio
Brejal,P,PPL,PARANA,Rio Branco do Su,brejal,riobrancodosu
Brazopolis,P,PPL,MINAS GERAIS,BRAZOPOLIS,brazopolis,brazopolis
Braz,P,PPLX,SAO PAULO,Sao Paulo,braz,saopaulo
Brauna,P,PPL,SAO PAULO,Brauna,brauna,brauna
Brasopolis,P,PPL,MINAS GERAIS,BRAZOPOLIS,brasopolis,brazopolis
Brasitania,P,PPL,SAO PAULO,"Guarani d""Oeste",brasitania,guaranidoeste
Brasilia,S,RSTN,SAO PAULO,Piratininga,brasilia,piratininga
Brasilia,P,PPL,PARANA,Porecatu,brasilia,porecatu
Brasil,P,PPL,SAO PAULO,Sao Jose Do Rio,brasil,saojosedorio
Bras Cubas,P,PPL,SAO PAULO,Mogi Das Cruzes,brascubas,mogidascruzes
Bras,P,PPLX,SAO PAULO,Sao Paulo,bras,saopaulo
Rio Branco de Itanhaem,H,STM,,,riobrancodeitanhaem,
Rio Branco de Cima,H,STM,SAO PAULO,Itanhaem,riobrancodecima,itanhaem
Rio Branco da Conceieao,H,STM,SAO PAULO,Itanhaem,riobrancodaconceieao,itanhaem
Rio Branco,H,STM,,,riobranco,
Rio Branco,H,STM,,,riobranco,
Rio Branco,H,STM,PARANA,Ivaipora,riobranco,ivaipora
Rio Branco,H,STM,SAO PAULO,Itanhaem,riobranco,itanhaem
Rio Branco,H,STM,SAO PAULO,Sao Vicente,riobranco,saovicente
Laje Branca,T,RK,,,lajebranca,
Braganea Paulista,S,RSTN,SAO PAULO,Braganca Paulist,braganeapaulista,bragancapaulist
Braganea Paulista,P,PPL,SAO PAULO,Braganca Paulist,braganeapaulista,bragancapaulist
Braganea,P,PPL,SAO PAULO,Braganca Paulist,braganea,bragancapaulist
Braganea,P,PPL,MINAS GERAIS,PASSOS,braganea,passos
Rio Bracui,H,STM,,,riobracui,
Ribeirao Braeo Grande,H,STM,SAO PAULO,El Dorado,ribeiraobraeogrande,eldorado
Ribeirao Braeo Grande,H,STM,SAO PAULO,Pedro De Toledo,ribeiraobraeogrande,pedrodetoledo
Ribeirao Braeo do Pedroso,H,STM,SAO PAULO,Iguape,ribeiraobraeodopedroso,iguape
Rio Braeo da Fartura,H,STM,PARANA,Santana do Itara,riobraeodafartura,santanadoitara
Ribeirao Braeo da Fartura,H,STM,PARANA,Santana do Itara,ribeiraobraeodafartura,santanadoitara
Braeo,P,PPL,SAO PAULO,El Dorado,braeo,eldorado
Rio do Bracinho,H,STM,SAO PAULO,Pedro De Toledo,riodobracinho,pedrodetoledo
Ribeirao do Bracinho,H,STM,SAO PAULO,Pedro De Toledo,ribeiraodobracinho,pedrodetoledo
Boturuna,P,PPL,SAO PAULO,Palestina,boturuna,palestina
Boturuma,P,PPL,SAO PAULO,Palestina,boturuma,palestina
Rio Boturoca,H,STM,SAO PAULO,Sao Vicente,rioboturoca,saovicente
Boturobi,P,PPL,MINAS GERAIS,MATEUS LEME,boturobi,mateusleme
Boturana,P,PPL,SAO PAULO,Palestina,boturana,palestina
Botucudo,P,PPL,PARANA,Reserva,botucudo,reserva
Serra de Botucatu,T,MTS,SAO PAULO,Bofete,serradebotucatu,bofete
Botucatu,P,PPL,SAO PAULO,Botucatu,botucatu,botucatu
Botorobi,P,PPL,MINAS GERAIS,MATEUS LEME,botorobi,mateusleme
Botelhos,P,PPL,MINAS GERAIS,BOTELHOS,botelhos,botelhos
Botelho,P,PPL,SAO PAULO,Santa Adelia,botelho,santaadelia
Botafogo,P,PPL,SAO PAULO,Bebedouro,botafogo,bebedouro
Ribeirao do Bosque,H,STM,SAO PAULO,Serra Azul,ribeiraodobosque,serraazul
Corrego do Bosque,H,STM,SAO PAULO,Serra Azul,corregodobosque,serraazul
Bosque,P,PPL,SAO PAULO,Cajuru,bosque,cajuru
Borrazopolis,P,PPL,PARANA,Borrazopolis,borrazopolis,borrazopolis
Corrego Borrachudo,H,STM,MINAS GERAIS,UBERABA,corregoborrachudo,uberaba
Ponta da Borocea,T,PT,,,pontadaborocea,
Boreby,P,PPL,SAO PAULO,Lencois Paulista,boreby,lencoispaulista
Borebi,P,PPL,SAO PAULO,Lencois Paulista,borebi,lencoispaulista
Borda da Matta,P,PPL,MINAS GERAIS,BORDA DA MATA,bordadamatta,bordadamata
Serra da Borda da Mata,T,RDGE,SAO PAULO,Mococa,serradabordadamata,mococa
Borda da Mata,P,PPL,SAO PAULO,Sto. Antonio De,bordadamata,stoantoniode
Borda da Mata,P,PPL,MINAS GERAIS,BORDA DA MATA,bordadamata,bordadamata
Borda da Mata,P,PPL,SAO PAULO,Cristais Paul.,bordadamata,cristaispaul
Borborema,P,PPL,SAO PAULO,Borborema,borborema,borborema
Rio Borboleta,H,STM,PARANA,Pitanga,rioborboleta,pitanga
