id,grupo,familia,genero,epiteto_especifico,especie,autor_nome_cient,nivel_taxonomico,subespecie,autor_subesp,variedade,autor_varied,sinonimia,fonte_sinonimia,observacao_nomenclatural,nome_instituicao,herbario_origem,tombo_herbario_origem,cod_barras_herbario_origem,duplicata,herbario_receptor,tombo_herbario_receptor,cod_barras_herbario_receptor,registro_duplicado,nome_coletor_original,nome_coletor_padronizado,numero_coletor,ano_coleta,mes_coleta,dia_coleta,estado,county,localidade.x,obs_loc_patricia,verbatim_locality.x,long_original_base,lat_original_base,verbatim_longitude,verbatim_latitude,sist_coord_original,datum_original,altitude,determinador_original,determinador_padronizado,ano_determinacao,mes_determinacao,dia_determinacao,observacoes,tipo_veg_habitat,tipo_veg_padronizado,fonte_dados,planta_cultivada,especie_1,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,cat_ameaca_mpo_sp,identificador_do_registro_da_base_original,data_de_det_da_base_original,presenca_terr_20_original,presenca_terr_20_revisada,presenca_munic_county_terr_20,presenca_munic_municipality_terr_20,presenca_terr_20,pan,nome_pan,uc_federal,nome_uc_federal,uc_estadual,nome_uc_estadual,uc_municipal,nome_uc_municipal,obs_localidade,obs_localidade_1,obs_localidade_2,nome_coletor_padronizado2,hcl_nome_coletor_padronizado2,nome_coletor_padronizado3,numero_coletor_padronizado1,hcl_numero_coletor_padronizado1,cd_mun,nm_mun,sigla_uf,etiqueta,nota_etiqueta,status_dupl,which_dupl,obs_hcl,municipio_final,lat_original,long_original,verbatim_locality.y,municipio_padronizado_final,situacao_coordenada_2,localidade.y,observacao_localidade,municipio_leo,categoria,herbario_origem_boa,etiqueta_duplicaDO,etiqueta_duplicaTA,duplicados,lat_corrigida,long_corrigida,coordenada_original_boa,situacao_coordenada,nome_uc,categoria_final,mPRf,T20,no_data
33987,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,13842,NA,NA,NA,NA,NA,NA,"Kuhlmann, M",NA,s.n.,1936,10,27,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anônimo,Anônimo,NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:USP:SPF:13842,NA,0,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M.",NA,NA,s.n.,NA,NA,NA,NA,"brugmansia suaveolenskuhlmann, m.s.n.1936",registro_sem_numero_coletor,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,NA,NA,NA,NA,SPF,"brugmansia suaveolenskuhlmann, m.s.n.1936","brugmansia suaveolenskuhlmann, m.s.n.1936spf",33987/33988/68357/68388,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,no_data
33988,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,Instituto de Botânica,SP,36633,NA,NA,NA,NA,NA,NA,"Kuhlmann, M",NA,s.n.,1936,10,27,São Paulo,NA,Companhia Melhoramentos de São Paulo.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plowman, T","Plowman, T.",NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:IBT:SP:36633,1980-04-01T00:00:00Z,0,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M.",NA,NA,s.n.,NA,NA,NA,NA,"brugmansia suaveolenskuhlmann, m.s.n.1936",registro_sem_numero_coletor,DUPL,NA,NA,São Paulo,NA,NA,NA,São Paulo,CA,Companhia Melhoramentos de São Paulo.,NA,NA,NA,SP,"brugmansia suaveolenskuhlmann, m.s.n.1936","brugmansia suaveolenskuhlmann, m.s.n.1936sp",33987/33988/68357/68388,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68357,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,13842,SPF00013842,NA,NA,NA,NA,NA,"Kuhlmann, M",NA,s.n.,1936,10,27,São Paulo,NA,NA,NA,NA,-467400016784668,-233600006103516,NA,NA,graus decimais,NA,NA,Anônimo,Anônimo,NA,NA,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M.",NA,NA,s.n.,NA,3509007,Caieiras,SP,"brugmansia suaveolenskuhlmann, m.s.n.1936",registro_sem_numero_coletor,DUPL,this,NA,Caieiras,-23.3600006103516,-46.7400016784668,NA,Caieiras,CO,NA,NA,Caieiras,NA,SPF,"brugmansia suaveolenskuhlmann, m.s.n.1936","brugmansia suaveolenskuhlmann, m.s.n.1936spf",33987/33988/68357/68388,NA,NA,NA,NA,NA,1,Caieiras,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68388,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,IBt,SP,36633,NA,NA,NA,NA,NA,NA,"Kuhlmann, M",NA,s.n.,1936,10,27,São Paulo,NA,Companhia Melhoramentos de São Paulo.,NA,NA,-467400016784668,-233600006103516,NA,NA,graus decimais,NA,NA,"Plowman, T","Plowman, T.",1980,4,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M.",NA,NA,s.n.,NA,3509007,Caieiras,SP,"brugmansia suaveolenskuhlmann, m.s.n.1936",registro_sem_numero_coletor,DUPL,this,NA,Caieiras,-23.3600006103516,-46.7400016784668,NA,Caieiras,CO,Companhia Melhoramentos de São Paulo.,NA,Caieiras,NA,SP,"brugmansia suaveolenskuhlmann, m.s.n.1936","brugmansia suaveolenskuhlmann, m.s.n.1936sp",33987/33988/68357/68388,NA,NA,Cent_Mun,NA,NA,1,Caieiras,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33902,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,MBML,MBML-HERBARIO,43972,NA,NA,NA,NA,NA,NA,L. B. Santos; F.L.S. Ferreira,NA,298,2009,7,14,São Paulo,NA,"Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final",NA,NA,-46511111,-228375,NA,NA,graus decimais,WGS84,750,L.B. Santos/2009,"Santos, L.B.",NA,NA,NA,"Mata Atlântica, floresta estacional semidecídua. Arbusto 2m, beira do rio, folhas cartáceas, cálice verde claro, corola e anteras creme",NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:MBML:MBML-HERBARIO:43972,NA,1,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, L.B.; Ferreira, F.L.S.",NA,NA,298,NA,3507605,Bragança Paulista,SP,"brugmansia suaveolenssantos, l.b.; ferreira, f.l.s.2982009",NA,DUPL,this,NA,NA,-22.8375,-46.511111,NA,NA,CO,"Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final",NA,NA,NA,MBM,"brugmansia suaveolenssantos, l.b.; ferreira, f.l.s.2982009","brugmansia suaveolenssantos, l.b.; ferreira, f.l.s.2982009mbm",33902/68342/33903/68382,NA,NA,NA,NA,NA,0,NA,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
68342,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,MBML,MBML-HERBARIO,43972,MBML043972,NA,NA,NA,NA,NA,L. B. Santos; F.L.S. Ferreira,NA,298,2009,7,14,São Paulo,NA,"Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final",NA,NA,-46511111,-228375,46W30'40,22S50'15,graus decimais,NA,NA,L.B. Santos/2009,"Santos, L.B.",NA,NA,NA,"Mata Atlântica, floresta estacional semidecídua. Arbusto 2m, beira do rio, folhas cartáceas, cálice verde claro, corola e anteras creme",NA,NA,splink,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, L.B.; Ferreira, F.L.S.",NA,NA,298,NA,3507605,Bragança Paulista,SP,"brugmansia suaveolenssantos, l.b.; ferreira, f.l.s.2982009",NA,DUPL,this,NA,Botucatu,-22.8375,-46.511111,NA,Botucatu,CO,"Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final",NA,Botucatu,NA,MBM,"brugmansia suaveolenssantos, l.b.; ferreira, f.l.s.2982009","brugmansia suaveolenssantos, l.b.; ferreira, f.l.s.2982009mbm",33902/68342/33903/68382,NA,NA,NA,NA,NA,0,Botucatu,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
33909,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,Universidade Estadual Paulista,HRCB,48413,NA,NA,NA,NA,NA,NA,Lombardi,NA,6863,2007,9,17,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985,NA,NA,NA,NA,NA,"borda da trilha e ao longo de córrego dentro da mata. Arbusto ca. 3 m, folhas herbáceas, cálice verde, corola branca, esverdeada na base",NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:UNESP-RC:HRCB:48413,NA,0,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardi, J.A.",ok,NA,6863,NA,NA,NA,NA,brugmansia suaveolenslombardi68632007,NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,NA,NA,NA,NA,HRCB,"brugmansia suaveolenslombardi, j.a.68632007","brugmansia suaveolenslombardi, j.a.68632007hrcb",33909/68343/33910/68355,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,no_data
68343,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,UNESP-RC,HRCB,48413,NA,NA,NA,NA,NA,NA,Lombardi,NA,6863,2007,9,17,São Paulo,NA,NA,NA,NA,-468800010681152,-231800003051758,46º56'08.8W,"23º13'49,6S",graus decimais,NA,NA,NA,NA,NA,NA,NA,"borda da trilha e ao longo de córrego dentro da mata. Arbusto ca. 3 m, folhas herbáceas, cálice verde, corola branca, esverdeada na base",NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardi, J.A.",ok,NA,6863,NA,3525904,Jundiaí,SP,brugmansia suaveolenslombardi68632007,NA,DUPL,this,NA,Jundiaí,-23.1800003051758,-46.8800010681152,NA,Jundiaí,CO,NA,NA,Jundiaí,NA,HRCB,"brugmansia suaveolenslombardi, j.a.68632007","brugmansia suaveolenslombardi, j.a.68632007hrcb",33909/68343/33910/68355,NA,NA,NA,NA,NA,1,Jundiaí,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33910,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,195605,NA,NA,NA,NA,NA,NA,"Lombardi, JA",NA,6863,2007,9,17,São Paulo,NA,Reserva Biológica Municipal da Serra do Japi,NA,NA,-46935778,-23230444,NA,NA,graus decimais,WGS84,1081.5,"Lombardi, JA","Lombardi, J.A.",NA,NA,NA,NA,NA,NA,gbif,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:USP:SPF:195605,2007-09-01T00:00:00Z,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardi, J.A.",NA,NA,6863,NA,3525904,Jundiaí,SP,"brugmansia suaveolenslombardi, j.a.68632007",NA,DUPL,this,NA,Jundiaí,-23.230444,-46.935778,NA,Jundiaí,CO,Reserva Biológica Municipal da Serra do Japi,NA,Jundiaí,NA,SPF,"brugmansia suaveolenslombardi, j.a.68632007","brugmansia suaveolenslombardi, j.a.68632007spf",33909/68343/33910/68355,NA,NA,SIM,NA,NA,1,Jundiaí,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68355,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,195605,SPF00195605,NA,NA,NA,NA,NA,"Lombardi, JA",NA,6863,2007,9,17,São Paulo,NA,Reserva Biológica Municipal da Serra do Japi,NA,NA,-46935778,-23230444,-46935778,-23230444,graus decimais,NA,NA,"Lombardi, JA","Lombardi, J.A.",2007,9,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardi, J.A.",NA,NA,6863,NA,3525904,Jundiaí,SP,"brugmansia suaveolenslombardi, j.a.68632007",NA,DUPL,this,NA,Jundiaí,-23.230444,-46.935778,NA,Jundiaí,CO,Reserva Biológica Municipal da Serra do Japi,NA,Jundiaí,NA,SPF,"brugmansia suaveolenslombardi, j.a.68632007","brugmansia suaveolenslombardi, j.a.68632007spf",33909/68343/33910/68355,NA,NA,SIM,NA,NA,1,Jundiaí,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33986,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,US,Botany,1742764,NA,NA,NA,NA,NA,NA,M. Kuhlmann & F. C. Hoehne,NA,36633,1936,10,27,São Paulo,NA,"Cayeiras, S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,http://n2t.net/ark:/65665/33cefd680-a7b5-4d49-be27-9d4eb128319f,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M.; Hoehne, F.C.",NA,NA,36633,NA,NA,NA,NA,"brugmansia suaveolenskuhlmann, m.; hoehne, f.c.366331936",NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,"Cayeiras, S. Paulo.",NA,NA,NA,US,"brugmansia suaveolenskuhlmann, m.; hoehne, f.c.366331936","brugmansia suaveolenskuhlmann, m.; hoehne, f.c.366331936us",33986/68354,NA,NA,NA,NA,NA,4,NA,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
68354,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,US,US,1742764,US02842694,NA,NA,NA,NA,NA,M. Kuhlmann & F. C. Hoehne,NA,36633,1936,10,27,São Paulo,NA,"Cayeiras, S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,splink,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M.; Hoehne, F.C.",NA,NA,36633,NA,NA,NA,NA,"brugmansia suaveolenskuhlmann, m.; hoehne, f.c.366331936",NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,"Cayeiras, S. Paulo.",NA,NA,NA,US,"brugmansia suaveolenskuhlmann, m.; hoehne, f.c.366331936","brugmansia suaveolenskuhlmann, m.; hoehne, f.c.366331936us",33986/68354,NA,NA,NA,NA,NA,4,NA,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
68305,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,UFABC,HUFABC,441,HUFABC000441,NA,NA,NA,NA,NA,"Mourad, B M",NA,67,2014,10,28,São Paulo,NA,Vila de Paranapiacaba,NA,NA,-465299987792969,-236599998474121,NA,NA,graus decimais,NA,NA,NA,NA,NA,NA,NA,Nome popular: Saião; valor medicinal: utilizada no tratamento de inflamação uterina.,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mourad, B.M.",NA,NA,67,NA,3547809,Santo André,SP,"brugmansia suaveolensmourad, b.m.672014",NA,NO_DUPL,NA,NA,Santo André,-23.6599998474121,-46.5299987792969,NA,Santo André,CO,Vila de Paranapiacaba,NA,Santo André,NA,HUFABC,"brugmansia suaveolensmourad, b.m.672014","brugmansia suaveolensmourad, b.m.672014hufabc",68305,NA,NA,Cent_UC,NA,PARQUE NATURAL MUNICIPAL NASCENTES DE PARANAPIACABA,1,Santo André,FICA_ETIQUETA_DUPLICADO_IN_T20,data
34005,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,Universidade de São Paulo,ESA,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:ESALQ:ESA:922,NA,0,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,brugmansia suaveolensnas.n.na,registro_sem_numero_coletor,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,NA,NA,NA,NA,ESA,brugmansia suaveolensnas.n.na,brugmansia suaveolensnas.n.naesa,34005/68322,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,no_data
68322,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,ESALQ,ESA,922,ESA000922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,3550308,São Paulo,SP,brugmansia suaveolensnas.n.na,registro_sem_numero_coletor,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,NA,NA,Såo Paulo,NA,ESA,brugmansia suaveolensnas.n.na,brugmansia suaveolensnas.n.naesa,34005/68322,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33907,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,Universidade de São Paulo,ESA,102792,NA,NA,NA,NA,NA,NA,"Nunes, A.S.",NA,1,2008,8,29,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:ESALQ:ESA:102792,NA,0,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nunes, A.S.",NA,NA,1,NA,NA,NA,NA,"brugmansia suaveolensnunes, a.s.12008",NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,NA,NA,NA,NA,ESA,"brugmansia suaveolensnunes, a.s.12008","brugmansia suaveolensnunes, a.s.12008esa",33907/68315,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,no_data
68315,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,ESALQ,ESA,102792,ESA102792,NA,NA,NA,NA,NA,"Nunes, A.S.",NA,1,2008,8,29,São Paulo,NA,NA,NA,NA,-463300018310547,-239599990844727,NA,NA,graus decimais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nunes, A.S.",NA,NA,1,NA,3548500,Santos,SP,"brugmansia suaveolensnunes, a.s.12008",NA,DUPL,this,NA,Santos,-23.9599990844727,-46.3300018310547,NA,Santos,CO,NA,NA,Santos,NA,ESA,"brugmansia suaveolensnunes, a.s.12008","brugmansia suaveolensnunes, a.s.12008esa",33907/68315,NA,NA,NA,NA,NA,1,Santos,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33948,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,Instituto de Botânica,SP,169620,NA,NA,NA,NA,NA,NA,"Oliveira, F",NA,53,1981,10,9,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melo, MMRF","Melo, M.M.R.F.",NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:IBT:SP:169620,1983-03-01T00:00:00Z,0,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira, F.",NA,NA,53,NA,NA,NA,NA,"brugmansia suaveolensoliveira, f.531981",NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,NA,NA,NA,NA,SP,"brugmansia suaveolensoliveira, f.531981","brugmansia suaveolensoliveira, f.531981sp",33947/33948/68397,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,no_data
68397,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,IBt,SP,169620,NA,NA,NA,NA,NA,NA,"Oliveira, F",NA,53,1981,10,9,São Paulo,NA,NA,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,"Melo, MMRF","Melo, M.M.R.F.",1983,3,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira, F.",NA,NA,53,NA,3550308,São Paulo,SP,"brugmansia suaveolensoliveira, f.531981",NA,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,NA,NA,São Paulo,NA,SP,"brugmansia suaveolensoliveira, f.531981","brugmansia suaveolensoliveira, f.531981sp",33947/33948/68397,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68301,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,UPM,MACK,2490,NA,NA,NA,NA,NA,NA,P. C. Lapini,NA,58,2009,5,19,São Paulo,NA,Viveiro Manequinho Lopes - Quadra das medicinais,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,R. J. F. Garcia,"Garcia, R.J.F.",2011,12,1,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lapini, P.C.",NA,NA,58,NA,3550308,São Paulo,SP,"brugmansia suaveolenslapini, p.c.582009",NA,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,Viveiro Manequinho Lopes - Quadra das medicinais,NA,São Paulo,NA,MACK,"brugmansia suaveolenslapini, p.c.582009","brugmansia suaveolenslapini, p.c.582009mack",68301/68302/68303,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68302,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,UPM,MACK,2482,NA,NA,NA,NA,NA,NA,P. C. Lapini,NA,58,2009,5,19,São Paulo,NA,Viveiro Manequinho Lopes - Quadra das medicinais,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,F. S. Siqueira,"Siqueira, F.S.",2009,10,9,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lapini, P.C.",NA,NA,58,NA,3550308,São Paulo,SP,"brugmansia suaveolenslapini, p.c.582009",NA,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,Viveiro Manequinho Lopes - Quadra das medicinais,NA,São Paulo,NA,MACK,"brugmansia suaveolenslapini, p.c.582009","brugmansia suaveolenslapini, p.c.582009mack",68301/68302/68303,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68303,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,UPM,MACK,2486,NA,NA,NA,NA,NA,NA,P. C. Lapini,NA,58,2009,5,19,São Paulo,NA,Viveiro Manequinho Lopes - Quadra das medicinais,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,B. F. Mellado,"Mellado, B.F.",2012,3,2,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lapini, P.C.",NA,NA,58,NA,3550308,São Paulo,SP,"brugmansia suaveolenslapini, p.c.582009",NA,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,Viveiro Manequinho Lopes - Quadra das medicinais,NA,São Paulo,NA,MACK,"brugmansia suaveolenslapini, p.c.582009","brugmansia suaveolenslapini, p.c.582009mack",68301/68302/68303,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
