"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","class","individualCount","fieldNumber","typeStatus"
"54","2021-03-16 17:54:55-03","UCS","HUCS","17753","PreservedSpecimen","Plantae","Angiospermae","Rosales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Smith, S.F.","Wasum, R.A.","995","2001","03","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Mata Km 68","-50.5835990905762","-29.4480991363525",NA,NA,NA,"sobre solo - troncos caídos",NA,NA,"2001","10",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-16 08:41:21-03","UTFPR","HCF","4639","S","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","J. Cordeiro & E. Barboza","M.G. Caxambu","1305","2006","11","18",NA,"Brasil","PR","Piraquara","Mananciais da Serra","-48.981111","-25.497778","1021","1021",NA,"herbácea, ereta a prostrada, rupícola, ciófila. Flores brancas.",NA,NA,"2007","02",NA,NA,NA,"48°58'52 W","25°29'52 S",NA,NA,NA,NA,NA,NA
"56","2019-08-16 08:41:21-03","UTFPR","HCF","24886","S","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","H.C. Bloemer","A.A. de Oliveira","2745","2015","11","17",NA,"Brasil","SC","São Joaquim","Quinta Santa Maria","-49.861944","-28.169167","1359","1359",NA,"erva sobre rocha em borda de córrego no interior do conglomerado. Floresta Ombrófila Mista em estágio avançado de regeneração (IFFSC 137).",NA,NA,"2016","02","24",NA,NA,"49°51'43 W","28°10'09 S",NA,NA,NA,NA,NA,NA
"57","2019-08-16 08:41:21-03","UTFPR","HCF","25440","S","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","M.G. Caxambu","M.G. Caxambu","8242","2018","04","26",NA,"Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.839528","-25.950972","775","775",NA,"erva rupícola, ciófila, ripária. Flores alvas diminutas.",NA,NA,"2018","05","18",NA,NA,"51°50'22,3 W","25°57'03,5 S",NA,NA,NA,NA,NA,NA
"58","2019-08-16 08:41:21-03","UTFPR","HCF","6686","S","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","J. Cordeiro","M.G. Caxambu","2076","2008","04","19",NA,"Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895","1010","1010",NA,"erva rupícola, ciófila, com flores alvas. Comum.",NA,NA,"2017",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:46:44-03","MBM","MBM","36176","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Brack, P.","Hatschbach, G.","15326","1966","12","01","Southern America","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Abrolhos","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM036176","MBM036176",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:46:44-03","MBM","MBM","179297","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Smith, S.F.","Ribas, O.S.; Barboza, E.; Barboza, E.","740",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM179297","MBM179297",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:46:44-03","MBM","MBM","201701","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Ribas, O.S.","Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","1282",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Serra Piramirim, Estrada Itupava","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM201701","MBM201701",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:46:44-03","MBM","MBM","212613","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Rmaniuc Neto, S.","Jarenkow, J.A.; Sobral, M.; Sobral, M.","2939",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Morrinhos do Sul","Morro do Forno","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"MBM212613","MBM212613",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:46:44-03","MBM","MBM","189902","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Jarenkow, J.A.","Jarenkow, J.A.; et al.; et al.","1804",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM189902","MBM189902",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:46:44-03","MBM","MBM","389486","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Cordeiro, J.; Barboza, E.","Felitto, G.; Larocca, P.; Larocca, P.","550","2013","03","30","Southern America","Brazil","Santa Catarina","São Joaquim","trilha dos Xaxins Gigantes, trilha dos Xaxins Gigantes","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Rupícola, 10cm; inflorescência alvo-esverdeada.; Floresta Ombrófila Mista.","MBM389486",NA,"2013","04",NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:46:44-03","MBM","MBM","179300","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Smith, S.F.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","61728",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Urubici","Gruta Nossa Senhora de Lourdes","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"MBM179300",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:46:44-03","MBM","MBM","263849","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Gaglioti, A.L.","Tessmann, G.","3744","1949","01","11","Southern America","Brazil","Paraná",NA,"Banhado (30Km ao Este de Curitiba) Serra do Mar",NA,NA,NA,NA,NA,"Mata pluvial-tropical do litoral. No mato em lugares úmidos perto dum córrego, em troncos caídos. Erva meio-epífita. Flor verde-claro, 4 anteras, branco. Floresc. janeiro","MBM263849","MBM263849","2010","05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:46:44-03","MBM","MBM","428165","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","3640","2017","04","23","Southern America","Brazil","Paraná","Piraquara","Morro Torre Amarela, na trilha","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Rupícola, 20 cm, flores alvas, interior da mata.; Floresta Ombrófila Densa Montana.","MBM428165",NA,"2017",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:46:44-03","MBM","MBM","280883","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Gaglioti, A.L.","Hatschbach, G.; Ribas, O.S.; Knapik, B.; Ribas, O.S.; Knapik, B.","72782","2001","12","08","Southern America","Brazil","Paraná","União da Vitória","Cachoeira Cintura de Noiva","-51.0863990783691","-26.2299995422363",NA,NA,NA,"Nas rochas ao longo de rio encachoeirada","MBM280883","MBM280883","2010","05","25","35297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:46:44-03","MBM","MBM","77837","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Brack, P.","Hatschbach, G.","44996","1982","07","06","Southern America","Brazil","Paraná","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM077837","MBM077837",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:46:44-03","MBM","MBM","253033","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Dusén, P.","Dusén, P.","8154",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM253033",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:46:44-03","MBM","MBM","36165","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Brack, P.","Hatschbach, G.","11004","1964","02","28","Southern America","Brazil","Paraná","Quatro Barras","Monte Alegre","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM036165","MBM036165",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:46:44-03","MBM","MBM","334309","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Gaglioti, A.L.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","79989","2007","02","11","Southern America","Brazil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,NA,"Ereata, flor creme-esverdeada. Paredão","MBM334309",NA,"2010","05","25","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:46:44-03","MBM","MBM","305315","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wed.","Gaglioti, A.L.","Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","78964","2005","03","15","Southern America","Brazil","Santa Catarina","Urubici","Rio dos Bugres","-49.5917015075684","-28.0149993896484",NA,NA,NA,"Ereta. Floresta de encosta de pequeno morro.","MBM305315","MBM305315","2010","05","25","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-10-11 04:39:49-03","MNHN","RECOLNAT_MNHN_P","P00684657","PreservedSpecimen",NA,NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Weddell","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","Dedit Aug. de St. Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684657' target='other'> <mi>dwc_moreinfo</mi></a>","P00684657","P00684657_01 P00684657_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype"
"75","2015-09-05 11:42:01-03","MNHN","RECOLNAT_MNHN_P","P06821827","PreservedSpecimen",NA,NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Gaglioti & Romaniuc Neto","Dusén, P.",NA,"1909","5","21",NA,"Brasil","Paraná",NA,"Roça Nova. Paraná, Sul, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06821827' target='other'> <mi>dwc_moreinfo</mi></a>","P06821827","P06821827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8154",NA
"76","2015-09-05 11:19:28-03","MNHN","RECOLNAT_MNHN_P","P06874580","PreservedSpecimen",NA,NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"B. Smith, L.",NA,"1965","1","6",NA,"Brasil","Santa Catarina","São Joaquim","Carapichinho, 22 km southwest of São Joaquim. São Joaquim, Santa Catarina, Sul, Brasil, América do Sul","-50.01667","-28.41667","1000","1100","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06874580' target='other'> <mi>dwc_moreinfo</mi></a>","P06874580","P06874580_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14385",NA
"77","2015-09-05 11:19:28-03","MNHN","RECOLNAT_MNHN_P","P06874584","PreservedSpecimen",NA,NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"Muller, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Rio das Marombas. Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06874584' target='other'> <mi>dwc_moreinfo</mi></a>","P06874584","P06874584_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:21:57-03","UFPR","UPCB","51521","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Soares, J.F.","Reginato, M.","444","2005","05",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Rupícola, inflorescência verde, interior da mata..","UPCB0042236",NA,"2019","08",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:21:57-03","UFPR","UPCB","6054","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Soares, J.F.","Hatschbach, G.","15326","1966","12","01",NA,"Brasil","Paraná","Morretes","Serra Marumbi, picada ao Abrolhos","-48.834400177002","-25.476900100708",NA,NA,NA,"Saxícola..","UPCB0042235",NA,"2019","08",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","3102777","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","L.B. Smith","Lyman B. Smith","Smith 14385","1965",NA,NA,"South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Mixed forest, bog, and ruderal, Carapichinho, 22 km southwest of São Joaquim,","-50.01666","-28.41666","1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3417374","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","P. Brack","Gert G. Hatschbach","Hatschbach 44996","1982","7","6","South America","Brazil","Paraná",NA,"Rio Taquaral (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","14043","PreservedSpecimen","Plantae","Tracheophyta","Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","S.F. Smith","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil","Santa Catarina","Urubici","gruta n.s. de lurdes","-49.5917015075684","-28.0149993896484",NA,NA,NA,"Paredões rochosos úmidos;",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"83","2016-04-04 17:00:41-03","UNIOESTE","UNOP","6044","S","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Gaglioti, A.L.","Hatschbach, G.; Ribas, O.S.; Knapik, B.; Ribas, O.S.; Knapik, B.","72782","2001","12","08",NA,"Brasil","Paraná","União da Vitória","Cachoeira Cintura de Noiva","-51.0863990783691","-26.2299995422363",NA,NA,NA,"Nas rochas, ao longo de rio encachoeirado.",NA,NA,"2010","05",NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","2564514","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"G. Hatschbach","15326","1966","12","1","South America","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Abrolhos","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01337167","US01337167_01",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","2102334","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"B. Rambo","52114","1952","2","7","South America","Brazil","Rio Grande do Sul","São Francisco de Paula","Morrinhos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"US01337154","US01337154_01",NA,NA,NA,"76715","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2654973","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","14566","1962","12","24","South America","Brazil","Santa Catarina","São Joaquim","Urupema","-49.9317016601562","-28.2938995361328","1200",NA,NA,NA,"US01337163","US01337163_01",NA,NA,NA,"48290","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","3311212","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"O. S. Ribas & E. L. Barbosa","740","1995","1","19","South America","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01337169","US01337169_01",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"88","2020-09-12 05:00:02-03","US","US","3311189","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"G. Hatschbach & O. S. Ribas","61728","1995","2","18","South America","Brazil","Santa Catarina","Urubici","Gruta Nossa Senhora de Lourdes","-49.5917015075684","-28.0149993896484","900",NA,NA,NA,"US01337170","US01337170_01",NA,NA,NA,"30102","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"89","2020-09-12 05:00:02-03","US","US","3132632","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"G. Hatschbach","44996","1982","7","6","South America","Brazil","Paraná","Morretes","Rio Taquaral.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01337168","US01337168_01",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"90","2020-09-12 05:00:02-03","US","US","2271863","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","6207","1958","1","13","South America","Brazil","Santa Catarina","Corupá","Corrêa","-49.2430992126465","-26.4253005981445","600",NA,NA,NA,"US01337158","US01337158_01",NA,NA,NA,"23917","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"91","2020-09-12 05:00:02-03","US","US","2654972","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","14878","1963","4","14","South America","Brazil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701","950",NA,NA,NA,"US01337164","US01337164_01",NA,NA,NA,"70701","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","2572988","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"L. Smith & R. M. Klein","14385","1965","1","6","South America","Brazil","Santa Catarina","São Joaquim","Carapichinho, 22 km southwest of São Joaquim","-50.02","-28.42","1000","1100",NA,NA,"US01337166","US01337166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"93","2020-09-12 05:00:02-03","US","US","2743357","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"L. Smith & R. M. Klein","7895","1956","11","24","South America","Brazil","Santa Catarina","Bom Retiro","Agua Boa, Riozinho","-49.489200592041","-27.7971992492676","1000",NA,NA,NA,"US01337157","US01337157_01",NA,NA,NA,"35974","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","2654975","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","13685","1962","10","27","South America","Brazil","Santa Catarina","Porto União","Pintadinho.","-51.0783004760742","-26.2381000518799","750",NA,NA,NA,"US01337161","US01337161_01",NA,NA,NA,"41804","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","3381855","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"M. Rossato & R. Wasum","91","1999","3","20","South America","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda do Tijuco.","-50.4166984558105","-28.6678009033203","890",NA,NA,NA,"US01337172","US01337172_01",NA,NA,NA,"55856","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","2743359","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"L. Smith & R. M. Klein","7855","1956","11","22","South America","Brazil","Santa Catarina","Bom Retiro","Falls of rio Canoas, Campo dos Padres","-49.489200592041","-27.7971992492676","1300","1400",NA,NA,"US01337156","US01337156_01",NA,NA,NA,"35974","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","2654974","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","13930","1962","10","30","South America","Brazil","Santa Catarina","Chapecó","Encruzilhada","-52.6183013916016","-27.096399307251","900",NA,NA,NA,"US01337162","US01337162_01",NA,NA,NA,"22671","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"98","2020-09-12 05:00:02-03","US","US","2323645","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","7996","1958","12","15","South America","Brazil","Santa Catarina","São Joaquim","Serra do Oratório, Bom Jardim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"US01337159","US01337159_01",NA,NA,NA,"48290","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"99","2020-09-12 05:00:02-03","US","US","3358027","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"G. Cararo & et al.","s.n.","1996","1","10","South America","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525","800",NA,NA,NA,"US01337171","US01337171_01",NA,NA,NA,"76715","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2123232","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz","2645","1948","12","20","South America","Brazil","Santa Catarina","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676","1900",NA,NA,NA,"US01337152","US01337152_01",NA,NA,NA,"35974","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","2743360","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"L. Smith & R. M. Klein","7847","1956","11","22","South America","Brazil","Santa Catarina","Bom Retiro","Falls of Rio Canoas, Campo dos Padres","-49.489200592041","-27.7971992492676","1300","1400",NA,NA,"US01337155","US01337155_01",NA,NA,NA,"35974","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","3423425","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Wasum","995","2001","3","10","South America","Brazil","Rio Grande do Sul","São Francisco de Paula","Mun. São Francisco de Paula - Mata km 68","-50.5835990905762","-29.4480991363525","830",NA,NA,NA,"US01337173","US01337173_01",NA,NA,NA,"76715","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","3674011","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"G. Hatschbach, E. L. Barbosa & E. F. Costa","78964","2005","3","15","South America","Brazil","Santa Catarina","Urubici","Rio dos Bugres","-49.5917015075684","-28.0149993896484","1000",NA,NA,NA,"US01337174","US01337174_01",NA,NA,NA,"30102","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","2677810","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"G. Hatschbach","11004","1964","2","28","South America","Brazil","Paraná","Quatro Barras","Monte Alegre","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"US01337165","US01337165_01",NA,NA,NA,"17116","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","1954675","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz","2645","1948","12","20","South America","Brazil","Santa Catarina",NA,"Campo dos Padres",NA,NA,"1900",NA,NA,NA,"US01337153","US01337153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","2427261","PreservedSpecimen","Plantae",NA,"Urticales","Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.",NA,"R. Reitz & R. M. Klein","11729","1962","1","8","South America","Brazil","Santa Catarina","Caçador","Rio dos Bugres","-51.0149993896484","-26.7752990722656","800",NA,NA,NA,"US01337160","US01337160_01",NA,NA,NA,"38516","auto",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"107","2019-10-29 10:08:42-03","UFPR","EFC","12680","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pilea","hilariana","Pilea hilariana","Wedd.","Soares, J.F.","Blum, C.T.; Neuhaus, A.","1643","2014","05","04",NA,"Brasil","Paraná","Piraquara","Torre do Vigia (Trilha)","-48.9827","-25.5087",NA,NA,NA,"Herbácea, flores verdes, sobre rocha","EFC012680",NA,"2019","08","09",NA,NA,"-48.9827","-25.5087",NA,NA,NA,NA,NA,NA
