"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus"
"48","2019-08-20 10:24:02-03","UNICAMP","UEC","147781","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Jung-Mendaçolli, SL","Campos, MCR; Belinello, R","917","2006","07","17",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,"indivíduo E1225, altura 8m","UEC078105","UEC078105","Picinguaba",NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA
"49","2019-08-20 10:24:02-03","UNICAMP","UEC","148868","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Jung-Mendaçolli, SL","Aranha, BA","358","2006","09","26",NA,"Brazil","São Paulo","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389",NA,NA,"UEC078104","UEC078104","Ubatuba","380","380",NA,NA,"2008","10",NA,"-45.084167","-23.366389",NA,NA,NA,NA
"50","2021-03-01 16:39:00-03","UNICAMP","UEC","160931","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Cavalin, PO","Cavalin, PO","43","2009","11","12",NA,"Brazil","São Paulo","Fazenda Capricórnio","-45.092778","-23.396667",NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039350","UEC039350","Ubatuba","348","395",NA,NA,"2010","06",NA,"-45.092778","-23.396667",NA,NA,NA,NA
"51","2021-03-01 16:39:00-03","UNICAMP","UEC","160965","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Cavalin, PO","Cavalin, PO","77","2009","03","15",NA,"Brazil","São Paulo","Sertão da Fazenda","-44.8325","-23.365556",NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque. Floresta Ombrófila Densa.","UEC039315","UEC039315","Ubatuba","64","89",NA,NA,"2010","06",NA,"-44.8325","-23.365556",NA,NA,NA,NA
"52","2021-03-01 16:39:00-03","UNICAMP","UEC","161059","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, J","102","2010","06","01",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.","-45.504167","-23.6225",NA,"Árvore, 9m de altura; frutos secos.; Mata Atlântica.","UEC078107","UEC078107","Caraguatatuba","50","90",NA,NA,"2010","12",NA,"-45.504167","-23.6225",NA,NA,NA,NA
"53","2021-03-01 16:39:00-03","UNICAMP","UEC","167028","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, J","234","2011","06","29",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.","-45.536667","-23.603889",NA,"Árvore com 9m de altura.; Mata Atlântica.","UEC078106","UEC078106","Paraíbuna","800","900",NA,NA,"2011","10",NA,"-45.536667","-23.603889",NA,NA,NA,NA
"54","2021-03-01 16:39:00-03","UNICAMP","UEC","170089","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Jung-Mendaçolli, SL","Rochelle, ALC","J1172",NA,NA,NA,NA,"Brazil","São Paulo","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667",NA,"Indivíduo J1172 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041713","UEC041713","Ubatuba","450","450",NA,NA,"2008","03",NA,"-45.084167","-23.366667",NA,NA,NA,NA
"55","2021-03-01 16:39:00-03","UNICAMP","UEC","172387","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Zappi, DC","Sanchez, M; Pedroni, F","970","1996","12","04",NA,"Brazil","São Paulo","Picinguaba.","-44.8","-23.366667",NA,"Árvore 73 com 10m de altura; botões.; Mata Atlântica de Encosta, próximo à trilha do corisco.","UEC016587","UEC016587","Ubatuba","120","120",NA,NA,"1998",NA,NA,"-44.8","-23.366667",NA,NA,NA,NA
"56","2021-03-01 16:39:00-03","UNICAMP","UEC","172390","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sanchez, M","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1030","1997","02","06",NA,"Brazil","São Paulo","Picinguaba.","-44.812222","-23.311111",NA,"Árvore 142 com 11m de altura; frutos.","UEC016592","UEC016592","Ubatuba",NA,NA,NA,NA,"2012",NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA
"57","2021-03-01 16:39:00-03","UNICAMP","UEC","172391","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sanchez, M","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1111","1997","05","29",NA,"Brazil","São Paulo","Picinguaba.","-44.816944","-23.3025",NA,"Árvore 705 com 6m de altura; vegetativo.; Mata Atlântica de Encosta, Morro do Corisco.","UEC016591","UEC016591","Ubatuba","600","600",NA,NA,"2012",NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA
"58","2021-03-01 16:39:00-03","UNICAMP","UEC","172392","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sanchez, M","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1257","1997","01","11",NA,"Brazil","São Paulo","Picinguaba.","-44.835","-23.336667",NA,"Árvore 907 com 10m de altura, com flores.; Mata Atlântica de Encosta, próximo à trilha do corisco.","UEC016594","UEC016594","Ubatuba","120","120",NA,NA,"2012",NA,NA,"-44.835","-23.336667",NA,NA,NA,NA
"59","2021-03-01 16:39:00-03","UNICAMP","UEC","172393","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sanchez, M","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1230","1996","12","06",NA,"Brazil","São Paulo","Picinguaba.","-44.835","-23.336667",NA,"Árvore 269 fp com 7m de altura; flores cor creme.; Mata Atlântica de Encosta, próximo à trilha do corisco.","UEC016593","UEC016593","Ubatuba","120","120",NA,NA,"2012",NA,NA,"-44.835","-23.336667",NA,NA,NA,NA
"60","2021-03-01 16:39:00-03","UNICAMP","UEC","205041","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sattler, D","Kaczmarczyk, A; Sattler, D; Reif de Paula, CH; Adamek, M","32","2003","12","03",NA,"Brazil","Rio de Janeiro","Brasil, Rio de Janeiro, Teresópolis.Parque Nacional da Serra dos Órgãos.Vale do Beija-Flor","-43","-22.448333",NA,"Árvore, altura 11 metros, DAP 15,3 cm; Floresta Montana","UEC163850","UEC163850","Teresópolis","1198","1198",NA,NA,NA,NA,NA,"-43","-22.448333",NA,NA,NA,NA
"61","2021-03-01 16:39:00-03","UNICAMP","UEC","75994","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sugiyama, M","Sugiyama, M","1277","1994","12","01",NA,"Brazil","São Paulo","Núcleo Pilões-Itutinga. Área de monitoramento da poluição do Convênio Brasil-Alemanha.","-46.4199981689453","-23.8899993896484",NA,"Árvore, ca. de 6m de altura; pétalascreme, estames amarelos intensamente florida.; Local bem íngrime.","UEC078103","UEC078103","Cubatão",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-04-22 16:23:40-03","UFPB","JPB","53967","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Gomes, M","Braga, JMA","5111","1998","12","23","Southern America","Brasil","Rio de Janeiro","Estrada da Vista Chinesa (direção Horto-Vista Chinesa). Orla da mata alterada e densa na encosta.","-43.2075004577637","-22.9027996063232",NA,"; DESC: Árvore, ca. 5 m alt.; folhas membranáceas; inflorescências com raque verde e escassas; flores alvacentas; frutos imaturos verdes; início do período de frutificação.","JPB0053967",NA,"Rio de Janeiro",NA,NA,"57442","auto","2006","01","17",NA,NA,NA,NA,NA,NA
"63","2019-12-18 15:50:54-03","UFOP","OUPR","33435","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Braga, J.M.A.; et al.","1871","1995","01","26",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas, Estrada para a casa do Aristides, caminho que vai para o Rio Aldeia.","-42.3917007446289","-22.6508007049561",NA,"Árvore, ca. 4 metros de altura. Folhas membranosas. Frutos imaturos verdes. Orla de mata alterada densa. &nf;Programa Mata Atlântica - Petrobrás/ Macarthur Foundation",NA,NA,"Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:54-03","UFRRJ","RBR","42856","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F47/109.","-43.524167","-22.823333",NA,NA,"RBR00042856",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º31'27''W","22º49'24''S",NA,NA,NA,NA
"65","2020-06-29 09:31:54-03","UFRRJ","RBR","30193","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"G. Neves","7","1994","08","30",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,"RBR00030193",NA,"Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:31:55-03","UFRRJ","RBR","15188","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendonçaei","Bathysa mendonçaei","Schum","P. Germano-Filho","A. Gentry; E. Zardini","49347","1985","01","08",NA,"Brasil","São Paulo","'Agriculture Experiment Station, alt. 100m Forest along Rio Comprido23º 30#?# S 45º W'","-45.0699996948242","-23.4300003051758",NA,NA,"RBR00015188",NA,"Ubatuba",NA,NA,"34265","auto","1993","01",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:31:55-03","UFRRJ","RBR","15186","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendonçaei","Bathysa mendonçaei","Schum","P. Germano-Filho","M.F. Santos","s.n.","1988","03","25",NA,"Brasil","Espírito Santo","Alto Tabocas","-40.6002998352051","-19.9356002807617",NA,NA,"RBR00015186",NA,"Santa Teresa",NA,NA,"23813","auto","1996","05","27",NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:55-03","UFRRJ","RBR","15187","S","Plantae",NA,NA,"Rubiaceae","Bathysa","mendonçaei","Bathysa mendonçaei","Schum",NA,"S.V.A. Pessoa","554","1991","01","16",NA,"Brasil","Rio de Janeiro","'Reserva Ecológica Mun. de Macaé de Cima, Estrada entre Hotel Sào João e Hotel Garlip.Coord. 22º S 04º 2,3#?# W'","-42.5311012268066","-22.2819004058838",NA,NA,"RBR00015187",NA,"Nova Friburgo",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:42:55-03","MBM","MBM","392565","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Gomes, M.","Fontana, A.P.","5165",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Alegre, Trilha do Pau Oco","-40.516667","-20.266667",NA,"Floresta Ombrófila Densa Montana.","MBM392565","MBM392565","Cariacica",NA,NA,NA,NA,"2014","01","29","-40.516667","-20.266667",NA,NA,NA,NA
"70","2020-12-21 16:42:55-03","MBM","MBM","405158","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Gomes, M.","Rigon, L.G.C.","1404","2015","11","26","Southern America","Brazil","Rio de Janeiro","Conglomerado 103-2-5-34","-44.28","-22.86",NA,"Árvore com 9 m de altura, base reta. Casca interna amarela e externa marrom, fina, lisa, desprendimento escamoso, sem odor so ser cortada. Botão floral verde.; Solo raso, com afloramento de rochas, substrato médio de uma Floresta Atl","MBM405158","MBM405158","Angra dos Reis",NA,NA,NA,NA,"2016","01","14","-44.28","-22.86",NA,NA,NA,NA
"71","2020-12-21 16:42:55-03","MBM","MBM","425416","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Kaczzmarczk, A.","Kaczmarczk, A.; Sattler, D.; Reif da Paula, C.H.; Adamek, M.; Sattler, D.; Reif da Paula, C.H.; Adamek, M.","19","2003","12","20","Southern America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Vale do Rio beija-flor","-43.0025","-22.446667",NA,"Árvore, corola amarela, anteras brancas, cheiro cítrico.; Floresta montana","MBM425416",NA,"Teresópolis","1250","1250",NA,NA,"2003","12","20","-43.0025","-22.446667",NA,NA,NA,NA
"72","2020-12-21 16:42:55-03","MBM","MBM","398356","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"Braga, J.M.A.","1871","1995","01","26","Southern America","Brazil","Rio de Janeiro","Reserva Biológica Poço das Antas, Estrada para a casa do Aristides, caminho que vai para o rio Aldeia","-42.25","-22.5",NA,"Indivíduo F0604. Árvore, ca. 4 metros de altura. Folhas membranaceas. Frutos imaturos verdes.; Orla de mata alterada densa.","MBM398356","MBM398356","Silva Jardim",NA,NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA
"73","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7539","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Mario Gomes","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","8371","2016","11","02",NA,"Brasil","Rio de Janeiro","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 3,4 km após o entroncamento para a Sede da Rebio, três Voltas.","-43.462222","-22.576389",NA,"Arvoreta com 4 m de altura. Inflorescência eréta, botões e flores esverdeadas. Frequente.; Mata de encosta.","FCAB007539",NA,"Nova Iguaçu","590","590",NA,NA,"2016","12","05","-43.462222","-22.576389",NA,NA,NA,NA
"74","2019-08-15 09:04:12-03","UESC","UESC","16365","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Paixão, J.L.,","1958","2013","04","13",NA,"Brasil","Bahia",NA,"-39.569722","-15.381111",NA,"Floresta Ombrófila Densa Montana.; Árvore, ca. 12m de altura.","UESC0016365",NA,"Camacã","500","850",NA,NA,NA,NA,NA,"39w34'11''","15S22'52''","Dicotyledoneae",NA,NA,NA
"75","2019-08-15 09:04:12-03","UESC","UESC","21670","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum","J.G. Jardim","E.R. Andrade","1","2012","09","19",NA,"Brasil","Bahia",NA,"-39.362222","-15.849444",NA,"Arbusto, aprox. 0,8m de altura.; (St.23)","UESC0021670",NA,"Belmonte",NA,NA,NA,NA,"2012",NA,NA,"39W21'44''","15S50'58''","Dicotyledoneae",NA,NA,NA
"76","2019-08-15 09:04:12-03","UESC","UESC","1522","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","H. & B.",NA,NA,"3663","1997","11","20",NA,"Brasil","Bahia",NA,"-39.0752983093262","-15.2932996749878",NA,"Região de Mata Higrófila Sul Baiana.; Árvore, 8m de altura.","UESC0001522",NA,"Una","60","60","36070","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"77","2019-08-15 09:04:12-03","UESC","UESC","1592","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,NA,"373","1997","11","15",NA,"Brasil","Bahia",NA,"-39.0752983093262","-15.2932996749878",NA,"Árvore com mais ou menos 8m de altura.","UESC0001592",NA,"Una",NA,NA,"36070","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"78","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921565","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Glaziou, A.",NA,"1874","11","14",NA,"Brasil","Rio de Janeiro","Serra d´Estrella.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921565' target='other'> <mi>dwc_moreinfo</mi></a>","P03921565","P03921565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7677",NA,NA
"79","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921566","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Miers",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921566' target='other'> <mi>dwc_moreinfo</mi></a>","P03921566","P03921566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4103",NA,NA
"80","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921567","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Glaziou, A.",NA,"1874","11","14",NA,"Brasil","Rio de Janeiro","Serra d´Estrella.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921567' target='other'> <mi>dwc_moreinfo</mi></a>","P03921567","P03921567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7677",NA,NA
"81","2015-09-04 14:59:58-03","MNHN","RECOLNAT_MNHN_P","P03921568","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921568' target='other'> <mi>dwc_moreinfo</mi></a>","P03921568","P03921568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,NA
"82","2015-09-04 14:59:58-03","MNHN","RECOLNAT_MNHN_P","P03921569","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Riedel",NA,"1832","5","1",NA,"Brasil",NA,"Pr. Macahé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921569' target='other'> <mi>dwc_moreinfo</mi></a>","P03921569","P03921569_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"628",NA,NA
"83","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921564","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Claussen",NA,"1842","1","1",NA,"Brasil","Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921564' target='other'> <mi>dwc_moreinfo</mi></a>","P03921564","P03921564_01","Nova Friburgo",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-04 14:59:58-03","MNHN","RECOLNAT_MNHN_P","P03921570","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Guimarães, E.|Sucre, D.",NA,"1966","11","7",NA,"Brasil","Rio de Janeiro","Estrada da Vista Chineza.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921570' target='other'> <mi>dwc_moreinfo</mi></a>","P03921570","P03921570_01","Rio de Janeiro","450",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"87",NA,NA
"85","2020-12-11 11:40:39-03","UFMG","BHCB","10231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Andrade, IR; Costa, LVC","160","1987","07","07","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:40:39-03","UFMG","BHCB","10250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Andrade, IR; Costa, LVC","52","1987","07","06","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:40:39-03","UFMG","BHCB","11508","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Costa, LVC; et al.","300","1987","10","31","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:40:39-03","UFMG","BHCB","21122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Rimolli, J","s.n.","1988","03","30","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:40:39-03","UFMG","BHCB","21122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Rimolli, J","s.n.","1988","03","30","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:40:39-03","UFMG","BHCB","21123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Rimolli, J","s.n.","1988","03","30","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:40:39-03","UFMG","BHCB","21123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Rimolli, J","s.n.","1988","03","30","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:40:39-03","UFMG","BHCB","22370","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Costa, LVC","s.n.","1992","04","16","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:40:39-03","UFMG","BHCB","22370","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Costa, LVC","s.n.","1992","04","16","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:40:39-03","UFMG","BHCB","71298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Couto, FR","964","2002","05","13","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,"Plot 3. Mata. Arbóreo",NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:40:39-03","UFMG","BHCB","69518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Gomes, JV","271","2002","03","12","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,"Plot 1",NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:40:39-03","UFMG","BHCB","9308","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Lopes, MA","528","1984","10","21","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,"Mata Atlântica;arbóreo5m;flores brancas;arv.nº4221.",NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:40:39-03","UFMG","BHCB","7793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Andrade, PM de; Lopes, MA","524","1984","11","21","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,"Mata Atlântica.arbóreo;frutos verdes;",NA,NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
