"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"96","2020-10-16 10:36:25-03","UFG","HJ","6864","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F.","2766","2005","12","18",NA,"Brasil",NA,NA,NA,"HJ00006864",NA,NA,"Griseb.","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","Luzia Francisca de Souza","620","620","HJ00006864","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-09-22 10:17:50-03","UFG","HJ","2815","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F. et al.","3999","2008","10","25",NA,"Brasil",NA,NA,NA,"HJ00002815",NA,NA,"Griseb.","Goiás","Jataí","41 BIMTZ, Morro do Cristo.","-51.692778","-17.929444",NA,"700","700","HJ00002815","51º41'34''W","17º55'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-16 10:36:25-03","UFG","HJ","3393","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G. et al.","488","2007","03","05",NA,"Brasil",NA,NA,NA,"HJ00003393",NA,NA,"Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.086944","-18.135833","R.F. Almeida","546","546","HJ00003393","51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-16 10:36:25-03","UFG","HJ","3392","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G. et al.","628","2007","03","09",NA,"Brasil",NA,NA,NA,"HJ00003392",NA,NA,"Griseb.","Goiás","Jataí","PCH Jataí.","-51.7144012451172","-17.8813991546631","R.F. Almeida",NA,NA,"HJ00003392",NA,NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA
"100","2020-10-16 10:36:25-03","UFG","HJ","3394","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G. et al.","477","2007","03","05",NA,"Brasil",NA,NA,NA,"HJ00003394",NA,NA,"Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.086944","-18.135833","R.F. Almeida","546","546","HJ00003394","51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-16 10:36:25-03","UFG","HJ","3391","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G. et al.","456","2007","03","05",NA,"Brasil",NA,NA,NA,"HJ00003391",NA,NA,"Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.086944","-18.135833","R.F. Almeida","546","546","HJ00003391","51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 18:28:30-03","USP","SPF","46345","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Thomas, WW","4346","1985","10","13",NA,"Brasil",NA,NA,"Liana. Leaves shiny green above, very pale greenish-scurfy beneath. Wings of fruit very pale green.","SPF00046345",NA,NA,"Griseb.","Mato Grosso","Santa Terezinha","Hills of Serra do Tapirapé, 21 km SW of Portal do Amazonia (jct MT 4313 to Santa Terezinha & BR158) along BR158. Short forest with 15-20 m canopy.","-51.45","-10.416667","Mamede, MCH",NA,NA,"SPF00046345","-51.45","-10.416667",NA,NA,NA,"1997","04",NA,NA,NA,NA,NA
"103","2021-03-15 18:28:30-03","USP","SPF","19138","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Hatschbach, G","37664","1975","11","17",NA,"Brasil",NA,NA,"Trepadeira lenhosa, flor amarela.","SPF00019138",NA,NA,"Griseb.","Mato Grosso","Cuiabá","Rio do Peixe. Cerrado, orla matinha de galeria.","-56.0966987609863","-15.5960998535156","Anderson, WR",NA,NA,"SPF00019138",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA
"104","2014-04-30 10:46:28-03","FSL","HFSL","839","S","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Thomas, W.W.; Oliveira, J.G. de & Lima, R.P. de","4346","1985","10","13","Southern America","Brasil",NA,NA,"Liana, leaves shiny green above, very pale greenish-scurfy beneath. Wings of fruit very pale green. ; DE",NA,NA,NA,"(Griseb.) Griseb.","Mato Grosso","Santa Terezinha","Hills of Serra do Tapirapé, 21 Km SW of Portal do, Hills of Serra do Tapirapé, 21 Km SW of Portal do Amazonia (jct MT 413 to Santa Terezinha & BR 158) along BR 158. Short forest with 15-20m canopy.","-51.45","-10.416667","Anderson, W.R.",NA,NA,NA,"-51.45","-10.416667",NA,NA,NA,"1987","01","01",NA,NA,NA,NA
"105","2020-03-05 14:13:03-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Carniello, MA","2529","2009","01","04","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Malpighiales","(Griseb.) Griseb.","Mato Grosso","Cáceres","Sítio Duas Irmãs","-57.6789016723633","-16.0706005096436","Francener, A",NA,NA,NA,NA,NA,NA,NA,NA,"2012","03","22","172193","auto",NA,NA
"106","2020-03-05 14:13:03-03","UNEMAT","HPAN","4148","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Schessl, M","5661","2002","02","09","América","Brasil",NA,NA,"Projeto Diversidade florística e variedade fitossociológica de comunidades vegetacionais na região de Cáceres-MT (CNPq Processo 3000060/98).","HPAN000004148","Magnoliidae","Malpighiales","(Griseb.) Griseb.","Mato Grosso","Cáceres","Bairro Vila Real, South of the district.","-57.7","-16.116111","Francener, A","135","135",NA,"-57.7","-16.116111",NA,NA,NA,"2013","03","22",NA,NA,NA,NA
"107","2019-10-07 09:32:02-03","UEFS","HUEFS","203813","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G.","1568","2009","03","04",NA,"Brasil",NA,NA,"Beira de Estrada.","HUEFS0203813","Angiospermae","Malpighiales","Griseb.","Goiás","Jataí","UHUs Salto e Salto do Rio Verdinho - Caçu e São Simão, GO.","-51.25","-18.866667","R.F.Almeida",NA,NA,"HUEFS0203813","51W15'","18S52'","Rosanae",NA,NA,"2014","06",NA,NA,NA,NA,NA
"108","2019-10-07 09:32:02-03","UEFS","HUEFS","203829","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G.","940","2007","12","18",NA,"Brasil",NA,NA,"Mata ciliar do Rio Doce.","HUEFS0203829","Angiospermae","Malpighiales","Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.156111","-18.125278","R.F.Almeida",NA,NA,"HUEFS0203829","51W9'22''","18S7'31''","Rosanae",NA,NA,"2014","08",NA,NA,NA,NA,NA
"109","2019-10-07 09:32:02-03","UEFS","HUEFS","203830","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G.","477","2007","03","05",NA,"Brasil",NA,NA,"Borda de fragmento de Florestal Estacional.","HUEFS0203830","Angiospermae","Malpighiales","Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.116667","-18.183333","R.F.Almeida",NA,NA,"HUEFS0203830","51W7'","18S11'","Rosanae",NA,NA,"2014","08",NA,NA,NA,NA,NA
"110","2019-10-07 09:32:02-03","UEFS","HUEFS","203832","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G.","628","2007","03","09",NA,"Brasil",NA,NA,"Borda de fragmento de Florestal Estacional.","HUEFS0203832","Angiospermae","Malpighiales","Griseb.","Goiás","Jataí","PCH Jataí.","-51.666667","-17.983333","R.F.Almeida",NA,NA,"HUEFS0203832","51W40'","17S59'","Rosanae",NA,NA,"2014","08",NA,NA,NA,NA,NA
"111","2019-10-07 09:32:02-03","UEFS","HUEFS","203833","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G.","456","2007","03","05",NA,"Brasil",NA,NA,"Borda de fragmento de Florestal Estacional.","HUEFS0203833","Angiospermae","Malpighiales","Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.133333","-18.1","R.F.Almeida",NA,NA,"HUEFS0203833","51W8'","18S6'","Rosanae",NA,NA,"2014","08",NA,NA,NA,NA,NA
"112","2019-10-07 09:32:02-03","UEFS","HUEFS","203831","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G.","488","2007","03","05",NA,"Brasil",NA,NA,"Borda de fragmento de Florestal Estacional.","HUEFS0203831","Angiospermae","Malpighiales","Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.116667","-18.116667","R.F.Almeida",NA,NA,"HUEFS0203831","51W7'","18S7'","Rosanae",NA,NA,"2014","08",NA,NA,NA,NA,NA
"113","2019-10-07 09:32:02-03","UEFS","HUEFS","203809","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F.","3985","2008","11","25",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0203809","Angiospermae","Malpighiales","Griseb.","Goiás","Jataí","41° BIMTZ, Morro do Cristo.","-51.7144012451172","-17.8813991546631","R.F.Almeida",NA,NA,"HUEFS0203809",NA,NA,"Rosanae",NA,NA,"2014","06",NA,"75073","auto",NA,NA
"114","2019-10-07 09:32:02-03","UEFS","HUEFS","203807","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F.","3999","2008","10","25",NA,"Brasil",NA,NA,"Cerrado sensu stricto.","HUEFS0203807","Angiospermae","Malpighiales","Griseb.","Goiás","Jataí","41° BIMTZ, Morro do Cristo.","-51.7144012451172","-17.8813991546631",NA,NA,NA,"HUEFS0203807",NA,NA,"Rosanae",NA,NA,NA,NA,NA,"75073","auto",NA,NA
"115","2019-06-11 13:45:12-03","F","FMNH-SEEDPLANTS","V0392756F","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","G. T. Prance","59472","1964","10","18","South America","Brazil",NA,NA,NA,"V0392756F","Spermatophyta",NA,NA,"Goiás",NA,NA,"-48","-12","RRC ID Flag",NA,NA,"V0392756F_01 V0392756F_02",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"59472",NA
"116","2019-09-04 20:03:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","A. L. P. da Silva Manso & J. Lhotsky",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-03-17 14:35:58-03","F","FMNH-SEEDPLANTS","V0223419F","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223419F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0223419F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-03-17 14:35:58-03","F","FMNH-SEEDPLANTS","V0223418F","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223418F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0223418F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-06-11 13:45:13-03","F","FMNH-SEEDPLANTS","V0392757F","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","W. W. Thomas","4346","1985","10","13","South America","Brazil",NA,NA,NA,"V0392757F","Spermatophyta",NA,NA,"Mato Grosso",NA,NA,"-57","-12","RRC ID Flag",NA,NA,"V0392757F_01 V0392757F_02",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"4346",NA
"120","2020-07-23 12:11:37-03","CEPLAC","CEPEC","120964","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","T. B. Cavalcanti","2601","2011","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","CAMPINAÇU","8Km do estádio de Minaçú, na estrada para o canteiro de obras da AHE Cana Brava. Área de influência da AHE.","-48.214722","-13.455","J. M. de Rezende",NA,NA,NA,"48W12'53","13S27'18",NA,NA,"08/10/2000",NA,NA,NA,NA,NA,NA,NA
"121","2020-07-23 12:11:37-03","CEPLAC","CEPEC","120021","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","B. M. T. Walter","980","1991","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","colinas do sul","Estrada Colinas do Sul/Niquelândia. Ponte sobre o rio Tocantizinho a 6Km de Colinas do Sul.","-48.066667","-14.133333","B. M. T. Walter",NA,NA,NA,"48W4'0","14S8'0",NA,NA,"30/01/1998",NA,NA,NA,NA,NA,NA,NA
"122","2020-07-23 12:11:37-03","CEPLAC","CEPEC","121122","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","G. P. da Silva","4430","2000","12","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","MINAÇÚ","Estrada do Rubão/Minaçú, 8Km. Área de influência da futura Hidrelétrica de Cana Brava.","-48.152778","-13.681389","J. M. de Rezende",NA,NA,NA,"48W9'10","13S40'53",NA,NA,"08/10/2002",NA,NA,NA,NA,NA,NA,NA
"123","2020-07-23 12:11:37-03","CEPLAC","CEPEC","121395","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","G. Pereira-Silva","5710","2001","10","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","MINAÇÚ","Canteiro de obra, Km 7. Área de influ~encia da futura Hidrelétrica de Cana Brava.","-48.210833","-13.446111","J. M. de Rezende",NA,NA,NA,"48W12'39","13S26'46",NA,NA,"08/10/2002",NA,NA,NA,NA,NA,NA,NA
"124","2020-07-23 12:11:37-03","CEPLAC","CEPEC","130912","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Sousa Silva, S.","378",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,"R.F.Almeida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-23 12:11:37-03","CEPLAC","CEPEC","133176","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","A. Francener","898",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"A. Francener",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-23 12:11:37-03","CEPLAC","CEPEC","138052","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","A. Francener","1045",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"A. Francener",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-23 12:11:37-03","CEPLAC","CEPEC","148500","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","A. Francener","1218",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"A. Francener",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-02-17 11:29:46-03","UEG","HUEG","11228","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Faria, J.E.Q.","2746","2012","09","06","Southern America","Brasil",NA,NA,"Liana trepadora ca. 3m de altura, flor amarela.; Mata de galeria.","HUEG011228","Dicotyledoneae",NA,"Griseb.","Goiás","Alto Horizonte","Fazenda na região da sururuca, proprietário senhor Manoel Braz.","-49.3386001586914","-14.1955995559692","Faria, J.E.Q.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","08",NA,"27619","auto",NA,NA
"129","2020-02-17 11:29:46-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Irwin, H.S.; Faria, J.E.Q.","2114","2011","11","05","Southern America","Brasil",NA,NA,"Liana trepadora, fruto imaturo verde claro; Borda de mata de galeria",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Alto Horizonte","Raegião da Sururuca, fazenda do senhor Manoel Braz","-49.295","-14.196944","Proença, C.E.B.",NA,NA,NA,"-49.295","-14.196944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-02-17 11:29:46-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Taxonomy Class of Universidade de Brasília; Faria, J.E.Q.","1510","2011","08","03","Southern America","Brasil",NA,NA,"Cipó trepador, folhas discolores, botões florais verdes; Cerradão",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Alto Horizonte","Fazenda do senhor Manoel Braz","-49.3386001586914","-14.1955995559692","Pastore, J.F.B.; Silva, L.F.G.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","05",NA,"27619","auto",NA,NA
"131","2020-11-12 17:01:14-03","UEL","FUEL","37435","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Proença, C; Soares-Silva, LH; Gomes, ACM; Jeronimo, CA; et al.","2992","2004","09","28",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Griseb.","Goiás","Pirenópolis","Fazenda Engenho São Benedito","-48.9592018127441","-15.852499961853","Demo, C",NA,NA,NA,NA,NA,NA,NA,NA,"2004","10","18","40887","auto",NA,NA
"132","2019-11-01 15:03:14-03","UnB","UB","170502","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Faria, JEQ","1510","2011","08","03","Southern America","Brasil",NA,NA,"Cipó trepador, folhas discolores, botões florais verdes; Cerradão",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Alto Horizonte","Fazenda do senhor Manoel Braz","-49.3386001586914","-14.1955995559692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27619","auto",NA,NA
"133","2019-11-01 15:03:14-03","UnB","UB","191758","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Faria, JEQ","2746","2012","08","06","Southern America","Brasil",NA,NA,"Liana trepadora ca. 3 m de altura, flor amarela; Mata galeria",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Alto Horizonte","Fazenda na região da sururuca, proprietário senhor Manoel Braz","-49.3386001586914","-14.1955995559692","Faria, JEQ",NA,NA,NA,NA,NA,NA,NA,NA,"2012","08",NA,"27619","auto",NA,NA
"134","2020-07-29 09:05:02-03","UnB","UB","15568","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Rocha, DMS","S1P1s.n.","2000","03","22","Southern America","Brasil",NA,NA,"Código fitossociológico 19. &nf;UB 15934; Mata de galeria.",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Santa Rita do Araguaia","Margem direita do Rio Babilônia, próximo à ponte","-53.2052993774414","-17.3255996704102","Pessoa, C",NA,NA,NA,NA,NA,NA,NA,NA,"2020","01","27","61711","auto",NA,NA
"135","2019-11-01 15:03:14-03","UnB","UB","171170","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Faria, JEQ","2114","2011","11","05","Southern America","Brasil",NA,NA,"Liana trepadora, fruto imaturo verde claro; Borda de mata de galeria",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Alto Horizonte","Raegião da Sururuca, fazenda do senhor Manoel Braz","-49.295","-14.196944","Faria, JEQ","392","392",NA,"-49.295","-14.196944",NA,NA,NA,"2011","11",NA,NA,NA,NA,NA
"136","2019-11-01 15:03:14-03","UnB","UB","210698","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP70","2012","10","08","Southern America","Brasil",NA,NA,"Liana; Mata ciliar. Solo argiloso vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","Amorim, AM","426","426",NA,"-50.068611","-17.771389",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"137","2019-11-01 15:03:14-03","UnB","UB","210702","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP74","2012","10","08","Southern America","Brasil",NA,NA,"Mata ciliar. Solo argiloso vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","Amorim, AM","426","426",NA,"-50.068611","-17.771389",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"138","2019-11-01 15:03:14-03","UnB","UB","211044","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP415","2012","10","09","Southern America","Brasil",NA,NA,"Arbusto, 1,5m; Mata ciliar. Solo argiloso, avermelhado",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333","Almeida, RF","520","520",NA,"-50.078056","-17.728333",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:03:14-03","UnB","UB","211761","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","MSFCBA24","2012","07","30","Southern America","Brasil",NA,NA,"Arbusto, 1,5m. Flore velha a flore no pecilo da folha; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","Almeida, RF","454","454",NA,"-50.0534","-17.405",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:03:14-03","UnB","UB","212134","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE173","2012","09","22","Southern America","Brasil",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803","Almeida, RF","498","498",NA,"-50.0927","-17.6803",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:03:14-03","UnB","UB","212142","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE181","2012","09","22","Southern America","Brasil",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803","Almeida, RF","498","498",NA,"-50.0927","-17.6803",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:03:14-03","UnB","UB","212156","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE195","2012","09","22","Southern America","Brasil",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803","Almeida, RF","498","498",NA,"-50.0927","-17.6803",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:03:14-03","UnB","UB","212187","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE226","2012","09","22","Southern America","Brasil",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803","Almeida, RF","498","498",NA,"-50.0927","-17.6803",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"144","2019-11-01 15:03:14-03","UnB","UB","212531","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE596","2012","10","03","Southern America","Brasil",NA,NA,"Liana, 3m; Mata seca",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá (MSFCAA)","-50.0869","-17.66","Almeida, RF","506","506",NA,"-50.0869","-17.66",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
