"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","identifiedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus","sex"
"503","2019-12-09 17:29:36-03","UFPR","EFC","10045","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Bonnet, A.","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363","35297",NA,"auto","Bonnet, A.",NA,"2003","07","30",NA,"Compartimento Rio do Rasto",NA,"EFC010045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-12-09 17:29:36-03","UFPR","EFC","10066","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Bonnet, A.","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363","35297",NA,"auto",NA,NA,"2003","07","30",NA,"Compartimento Rio do Rasto",NA,"EFC010066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2018-10-08 09:56:49-03","UFSS","REAL","727","S","Plantae","Magnoliophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,"2016","08","09","Hiroki, J.","Brasil","Paraná","Salgado Filho","-53.363167","-26.20025",NA,NA,NA,"Hiroki, J.","80","2016","08","27",NA,"Linha São Roque - Propriedade do Sr. Leucir Mattana",NA,NA,NA,NA,NA,NA,"-53.363167","-26.20025",NA,NA,NA,NA,NA
"506","2021-03-25 13:51:52-03","UNIVILLE","JOI","9374","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2008","11","18","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556",NA,"; HABITAT: sub bosque; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana",NA,"Meyer, F.S.","703","2008","05","18",NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.",NA,"JOI009374",NA,NA,NA,"nutans","49º22'43''W","26º15'2''S",NA,NA,NA,NA,NA
"507","2021-03-25 13:51:52-03","UNIVILLE","JOI","9219","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2008","08","25","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana",NA,"Meyer, F.S.","688","2008","04","25",NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.",NA,"JOI009219",NA,NA,NA,"nutans","49º22'43''W","26º15'2''S",NA,NA,NA,NA,NA
"508","2021-03-25 13:51:52-03","UNIVILLE","JOI","8712","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2008","08","20","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556",NA,"; HABITAT: sub bosque; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,"Meyer, F.S.","750","2008","06","20",NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.",NA,"JOI008712",NA,NA,NA,"nutans","49º22'43''W","26º15'2''S",NA,NA,NA,NA,NA
"509","2021-03-25 13:51:52-03","UNIVILLE","JOI","9664","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2009","07","09","Mancinelli, W.S.","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564","37150","; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","auto","Mancinelli, W. S.","935","2009","07","09",NA,"Picadão Alto Quiriri.",NA,"JOI009664",NA,"800","800","nutans",NA,NA,NA,NA,NA,NA,NA
"510","2021-03-25 13:51:52-03","UNIVILLE","JOI","9115","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2007","12","15","Mancinelli, W.S.","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564","37150","; HABITO: Epífita; TIPO VEGETACIONAL: FOM","auto","Werner S. Mancinelli","820","2007","12","15",NA,"Serra Queimada.",NA,"JOI009115",NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"511","2021-03-25 13:51:52-03","UNIVILLE","JOI","9374","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2008","11","18","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556",NA,"; HABITAT: sub bosque; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana",NA,"Meyer, F.S.","703","2008","05","18",NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.",NA,"JOI009374",NA,NA,NA,"nutans","49º22'43''W","26º15'2''S",NA,NA,NA,NA,NA
"512","2021-03-25 13:51:52-03","UNIVILLE","JOI","9219","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2008","08","25","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana",NA,"Meyer, F.S.","688","2008","04","25",NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.",NA,"JOI009219",NA,NA,NA,"nutans","49º22'43''W","26º15'2''S",NA,NA,NA,NA,NA
"513","2021-03-25 13:51:52-03","UNIVILLE","JOI","8712","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2008","08","20","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556",NA,"; HABITAT: sub bosque; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,"Meyer, F.S.","750","2008","06","20",NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.",NA,"JOI008712",NA,NA,NA,"nutans","49º22'43''W","26º15'2''S",NA,NA,NA,NA,NA
"514","2021-03-25 13:51:52-03","UNIVILLE","JOI","9664","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2009","07","09","Mancinelli, W.S.","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564","37150","; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","auto","Mancinelli, W. S.","935","2009","07","09",NA,"Picadão Alto Quiriri.",NA,"JOI009664",NA,"800","800","nutans",NA,NA,NA,NA,NA,NA,NA
"515","2021-03-25 13:51:52-03","UNIVILLE","JOI","9115","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,"2007","12","15","Mancinelli, W.S.","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564","37150","; HABITO: Epífita; TIPO VEGETACIONAL: FOM","auto","Werner S. Mancinelli","820","2007","12","15",NA,"Serra Queimada.",NA,"JOI009115",NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"516","2019-10-07 09:20:35-03","UEFS","HUEFS","117347","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Saldanha, J.","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436","37408",NA,"auto",NA,"30","1991","05","21",NA,"Foz do Rio Verde.",NA,"HUEFS0117347",NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"517","2019-10-07 09:20:35-03","UEFS","HUEFS","116027","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Saldanha, J.","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436","37408",NA,"auto",NA,"30","1991","05","21",NA,"Foz do Rio Verde.",NA,"HUEFS0116027","HUEFS0116027 HUEFS0116027_01",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"518","2019-07-09 12:55:29-03","F","FMNH-SEEDPLANTS","V0402622F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"P. Jörgensen","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"3970","1930","6",NA,"South America",NA,NA,"V0402622F","V0402622F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"519","2019-07-09 12:55:54-03","F","FMNH-SEEDPLANTS","V0402625F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"C. A. M. Lindman","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"1877","1893","8","27","South America",NA,NA,"V0402625F","V0402625F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"520","2019-07-09 12:55:34-03","F","FMNH-SEEDPLANTS","V0402626F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"R. Reiss","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"58","1934","6","1","South America",NA,NA,"V0402626F","V0402626F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"521","2019-07-09 12:55:43-03","F","FMNH-SEEDPLANTS","V0402627F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"P. Dusén","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"15196","1914","6","8","South America",NA,NA,"V0402627F","V0402627F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"522","2019-07-09 12:56:16-03","F","FMNH-SEEDPLANTS","V0402628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"T. Sthrel","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"437","1982","8","23","South America",NA,NA,"V0402628F","V0402628F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"523","2019-07-09 12:55:21-03","F","FMNH-SEEDPLANTS","V0402629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0402629F","V0402629F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"524","2019-07-09 12:55:50-03","F","FMNH-SEEDPLANTS","V0402630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"W. G. F. Herter","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"1163a","1933","12","4","South America",NA,NA,"V0402630F","V0402630F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"525","2019-07-09 12:55:21-03","F","FMNH-SEEDPLANTS","V0402631F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0402631F","V0402631F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"526","2019-07-09 12:55:57-03","F","FMNH-SEEDPLANTS","V0402632F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"E. M. Zardini","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"49077","1998","7","23","South America",NA,NA,"V0402632F","V0402632F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"527","2019-07-09 12:55:21-03","F","FMNH-SEEDPLANTS","V0402633F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0402633F","V0402633F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"528","2019-07-09 12:56:16-03","F","FMNH-SEEDPLANTS","V0402636F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"O. W. Davis","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"1935","2",NA,"South America",NA,NA,"V0402636F","V0402636F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"529","2019-09-05 16:50:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"F. Sellow","Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"4001",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"nutans",NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA
"530","2019-07-09 12:55:59-03","F","FMNH-SEEDPLANTS","V0402634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"G. G. Hatschbach & E. Pereira","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"11331",NA,NA,NA,"South America",NA,NA,"V0402634F","V0402634F_01",NA,NA,"nutans",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"531","2019-07-09 12:55:23-03","F","FMNH-SEEDPLANTS","V0402635F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0402635F","V0402635F_01",NA,NA,"nutans",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"532","2019-09-05 16:50:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"F. Sellow","Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,"4001",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"nutans",NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA
"533","2019-07-09 12:55:59-03","F","FMNH-SEEDPLANTS","V0402634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"G. G. Hatschbach & E. Pereira","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"11331",NA,NA,NA,"South America",NA,NA,"V0402634F","V0402634F_01",NA,NA,"nutans",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"534","2019-07-09 12:55:23-03","F","FMNH-SEEDPLANTS","V0402635F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"V0402635F","V0402635F_01",NA,NA,"nutans",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"535","2020-04-29 16:30:29-03","UFVJM","HDJF","2633","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","10","03","Korte, A; Kniess, A","Brasil","Santa Catarina","Santa Terezinha","-49.955556","-26.640278",NA,NA,NA,"Costa, A","3659","2010","06","08","Southern America","Imbuial",NA,"HDJF002633",NA,NA,NA,NA,"-49.955556","-26.640278",NA,NA,NA,NA,NA
"536","2020-04-29 16:30:29-03","UFVJM","HDJF","2622","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2010","10","14","Verdi, M; Martins, EM; Veiga, ON","Brasil","Santa Catarina","Bela Vista do Toldo","-50.495","-26.278333",NA,NA,NA,"Verdi, M","5436","2010","08","19","Southern America","Barreiros",NA,"HDJF002622","HDJF002622_01",NA,NA,NA,"-50.495","-26.278333",NA,NA,NA,NA,NA
"537","2019-01-25 15:39:07-02","IAC","IAC","54183","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","04","11","D.A. Estevan","Brasil","Paraná","Faxinal","-51.3194","-24.0003",NA,NA,NA,"D.A. Estevan","1755","2007","04","11",NA,"Cachoeira-Luar de Agosto",NA,NA,NA,NA,NA,NA,"-51.3194","-24.0003",NA,NA,NA,NA,NA
"538","2020-06-24 11:42:23-03","URICER","HPBR","8188","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.","2002","06","11","TREVISAN, A.","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,NA,"ZANIN, E. M.",NA,"2002","04","18",NA,"RESERVA INDIGENA DO VOTOURO",NA,"HPBR008188",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"539","2020-06-24 11:42:23-03","URICER","HPBR","8218","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.","2002","06","11","MALINOSWKI, R. et al.","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,NA,"ZANIN, E. M.",NA,"2002","04","25",NA,"RESERVA INDIGENA DO VOTOURO",NA,"HPBR008218",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"540","2019-11-12 17:14:50-03","URICER","HPBR","8239","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.","2002","06","11","CELI, J. et. al.","Brasil","RS","Benjamin Constant do Sul","-52.5978012084961","-27.5100002288818","14878","Projeto Votouro","auto","ZANIN, E. M.",NA,"2002","05","08",NA,NA,NA,"HPBR008239",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"541","2019-06-03 11:52:36-03","URICER","HPBR","9706","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.",NA,NA,NA,"ALBERTI,M.S.","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561","46790",NA,"auto",NA,NA,"2006","02","20",NA,NA,NA,"HPBR009706",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"542","2019-11-12 16:42:47-03","URICER","HPBR","12233","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.",NA,NA,NA,"ARTUSI, A.C.","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561","46790",NA,"auto",NA,NA,"2016","08","14",NA,NA,NA,"HPBR012233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-06-03 11:52:36-03","URICER","HPBR","11323","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.",NA,NA,NA,"DONIDA,A.","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561","46790",NA,"auto","BUDKE,J. & ZANARDI,C.",NA,"2007","08","14",NA,NA,NA,"HPBR011323","HPBR011323",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"544","2020-06-25 11:42:50-03","URICER","HPBR","7101","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans","H. Wendl.","1993","08","04","BUTZKE, A. et al.","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561","46790",NA,"auto","BUTZKE, A",NA,"1993","08","04",NA,"IBDF (HORTO FLORESTAL)",NA,"HPBR007101",NA,NA,NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"545","2019-11-12 17:14:50-03","URICER","HPBR","6567","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.","2015","10","02","FINK,T.PEIXOTO,C.D.","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561","46790",NA,"auto","BÜNEKER, H. M.",NA,"2000","09","06",NA,"Mato da URI",NA,"HPBR006567",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"546","2019-04-02 09:30:51-03","URICER","HPBR","9933","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl.",NA,NA,NA,"SIRENE,E.S.","Brasil","RS","Gaurama","-52.0942001342773","-27.5841999053955","11998",NA,"auto",NA,NA,"2003","09","20",NA,NA,NA,"HPBR009933",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"547","2019-04-02 09:30:51-03","URICER","HPBR","9745","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl.",NA,NA,NA,"PEDROZO,F.","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324","18803",NA,"auto",NA,NA,"2003","09","13",NA,NA,NA,"HPBR009745",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"548","2019-11-12 17:14:50-03","URICER","HPBR","8471","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.",NA,NA,NA,"SCARIOT, C. R.","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324","18803",NA,"auto",NA,NA,"2003","01","22",NA,"PARQUE MUNIC. DAS ÁGUAS",NA,"HPBR008471",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"549","2019-06-03 11:52:36-03","URICER","HPBR","6012","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.",NA,NA,NA,"FORTES, M.","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531","18635",NA,"auto","FORTES, M.",NA,"1993","11","04",NA,"ESTREITO AUGUSTO CÉSAR",NA,"HPBR006012","HPBR006012",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"550","2019-06-03 11:52:36-03","URICER","HPBR","5999","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.",NA,NA,NA,"FORTES, M.","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531","18635","63cm de altura","auto","FORTES, M.",NA,"1993","10","20",NA,"ESTREITO AUGUSTO CÉSAR",NA,"HPBR005999",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"551","2019-06-03 11:52:36-03","URICER","HPBR","9561","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl.",NA,NA,NA,"BATAGHIN, F. A.","Brasil","RS","Maximiliano de Almeida","-51.8032989501953","-27.6322002410889","13380",NA,"auto","TOPPA, R.",NA,"2005","08","21",NA,NA,NA,"HPBR009561",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"552","2019-06-03 11:52:36-03","URICER","HPBR","8823","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl.",NA,NA,NA,"CECCONELLO, E.","Brasil","RS","Sertão","-52.2597007751465","-27.979700088501","30142",NA,"auto","CECCONELLO, E.",NA,"2003","10","04",NA,NA,NA,"HPBR008823",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"553","2019-11-14 17:17:16-03","URICER","HPBR","58","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl.","1982","05","03","NASCIMENTO,L.","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335","27000",NA,"auto","BUTZKE, A.",NA,"1982","05","03",NA,"Campus Florianópolis",NA,"HPBR000058",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"554","2020-06-25 11:42:50-03","URICER","HPBR","7101","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans","H. Wendl.","1993","08","04","BUTZKE, A. et al.","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561","46790",NA,"auto","BUTZKE, A",NA,"1993","08","04",NA,"IBDF (HORTO FLORESTAL)",NA,"HPBR007101",NA,NA,NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"555","2020-11-04 17:28:49-03","UEM","HUEM","20819","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Milaneze-Gutierre, MA","Brasil","Paraná","Telêmaco Borba","-50.591667","-24.35",NA,NA,NA,"Milaneze-Gutierre, MA","s.n.","2011","04","29",NA,"Área de alagamento da UHE Mauá",NA,"HUEM000002691","HUEM000002691",NA,NA,NA,"-50.591667","-24.35",NA,NA,NA,NA,NA
"556","2020-11-04 17:28:49-03","UEM","HUEM","22030","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2011","06",NA,"Milaneze-Gutierre, MA","Brasil","Paraná","Telêmaco Borba","-50.583333","-24.35",NA,"Epífita; presença de flores.",NA,"Milaneze-Gutierre, MA","s.n.","2011","06","20",NA,"Área de alagamento da UHE Mauá",NA,NA,NA,NA,NA,NA,"-50.583333","-24.35",NA,NA,NA,NA,NA
"557","2020-11-04 17:28:49-03","UEM","HUEM","23732","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2014","09",NA,"Belan, HC","Brasil","Paraná","Maringá","-51.944986","-23.390906",NA,"Epífita. Flores de coloração rosa com azul.; Floresta Estacional Semidecidual.",NA,"Miranda, C.S.","63","2012","06","26",NA,"Parque Cinquentenário, Ponto 3.",NA,"HUEM000002690","HUEM000002690","473","473",NA,"-51.944986","-23.390906",NA,NA,NA,NA,NA
"558","2020-11-04 17:28:49-03","UEM","HUEM","30449","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2018","08","13","Farias, JR","Brasil","Paraná","Campo Mourão","-52.316389","-24.104722",NA,"Flores de coloração lilás",NA,"Milaneze-Gutierre, MA","s.n.","2016","06","26",NA,"Parque Estadual Lago Azul., Trilha da Peroba",NA,"HUEM000011235","HUEM000011235",NA,NA,NA,"-52.316389","-24.104722",NA,NA,NA,NA,NA
