"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"603","2015-06-04 16:35:00-03","MO","MOBOT","100162734","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Y.M. Staedler|Brigitte Marazzi|Ricardo O. Vanni|M. Gabriela López","Staedler YS07-13","2007","2","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Tarija","Gran Chaco","Road 11 to Tarija, 5 km from crossroad with Road no. 9. Border of the river close to Villa Montes.","-63.5072222","-21.2636111",NA,"402.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"604","2010-03-02 09:47:00-03","MO","MOBOT","100256975","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Karl Fiebrig","Fiebrig 2695","1904","2","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Foster's Catalog Note File","Tarija",NA,"Chiquiacá",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"605","2010-03-02 14:44:00-03","MO","MOBOT","100257226","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","T. Herzog","Herzog 1126","1910","11",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Foster's catalog notes file",NA,NA,"fr. Palo marcado to Villa Montes, Rio Pilcamayo",NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"606","2010-03-02 15:01:00-03","MO","MOBOT","100257252","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","T. Herzog","Herzog 1190","1910","12",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Foster's catalog notes file",NA,NA,"between Cumbarute & Atajado",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"607","2010-03-02 15:51:00-03","MO","MOBOT","100257345","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","T. Herzog","Herzog 1380b","1911","1",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Foster's catalog notes file","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"608","2011-03-26 09:55:00-03","MO","MOBOT","100272872","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Marita Dematteis|M. Silvia Ferrucci|G.E. Pieszko|J.D. Urdampilleta","Dematteis 2253","2006","4","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","R. Vanni","Santa Cruz","Chiquitos","5 km E de San José, camino a Roboré.",NA,NA,NA,"336.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"609","2010-10-09 07:52:00-03","MO","MOBOT","100310986","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G.A. Parada|V.D. Rojas","Parada-Gutierrez 2489","2010","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","G. A. Parada (USZ)","Santa Cruz","Vallegrande","1 km en línea recta al NO San José del Yeso.","-63.7047222","-19.0036111",NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-5","1"
"610","2011-04-26 07:44:00-03","MO","MOBOT","100370128","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G.A. Parada|M. Betancur|Y. Inturias","Parada-Gutierrez 3130","2011","4","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","G. A. Parada (USZ) 2011","Santa Cruz","Vallegrande","Camino de Algodonal a Masicurí.","-63.6969444","-19.01",NA,"542.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-31","1"
"611","2012-03-09 15:05:00-03","MO","MOBOT","100455835","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rodolphe E. Spichiger|Pierre A. Loizeau|A. Schlüssel|Gabrielle Barriera","Spichiger 5202","1991","10","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Central",NA,"Ruta 1, km 30; 26 km SE Asuncion sur la route Posta Leiva","-57.4166667","-25.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"612","2012-08-30 17:37:00-03","MO","MOBOT","100514614","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J. Alberto Peñaranda|J.G. Tudela","Peñaranda 995","2009","5","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","J. Penaranda (HSB)","Chuquisaca","Luis Calvo","Parque Nacional Área Natural de Manejo Integrado Serrania del Iñao, Cantón Ticucha, Comunidad de Aguairenda - Hacienda Bella Vista.","-63.7636944","-19.5288889",NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"613","2012-10-23 10:03:00-02","MO","MOBOT","100535380","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M. Lazarte|Carla Maldonado|et al.","Lazarte 20","2007","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Lazarte (USZ)","Santa Cruz","Nuflo de Chavez","Municipio de Cuatro Cañadas: ubicado a 100 km de la ciudad de Santa Cruz. La Empresa Desarrollos Agricolas S.A.-DESA, Propiedad San Rafael se encuentra distante a unos 35 km al sur de la carretera hacia el Dpto. de Bení. Campamento Triangulo, cortina 228.","-62.4044444","-17.315",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"614","2014-05-06 10:11:00-03","MO","MOBOT","100536751","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","E. Portal|E. Cervantes|Jeaneth Villalobos","Portal 303","2008","1","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Tarija","O'Connor","Municipio de Entre Río. Borde del Río Narvaez.","-64.2877777","-21.4141667",NA,"1934.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"narvaez","1"
"615","2014-05-06 10:11:00-03","MO","MOBOT","100537637","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","E. Portal|E. Cervantes|Jeaneth Villalobos","Portal 275","2008","1","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","J. Penaranda (HSB)","Tarija","O'Connor","Municipio de Entre Río. Borde del Río Narvaez.","-64.2877777","-21.4141667",NA,"1934.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"narvaez","1"
"616","2014-02-25 15:25:00-03","MO","MOBOT","100675670","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","R. Chávez de Michel","Michel RM2502","1999","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Santa Cruz","Cordillera","Ibasiriri Izozog. Del cruce del Espino, hacia La Brecha, Brecha mini, a 30 km del gaseoducto.",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"617","2014-04-28 14:15:00-03","MO","MOBOT","100703952","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M. Köstlin","Köstlin 99","2010","2","14","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","M. Kostlin","Misiones","San Ignacio","Club de Pesca San Ignacio, al lado del Prefectura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"618","2012-03-18 05:12:00-03","MO","MOBOT","1009341","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fabiana Mamani M.|M. Saucedo","Mamani M. 622","1995","3","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","F. Mamani","Santa Cruz","Nuflo de Chavez","Lomerio; 12 km al Norte de la comunidad Las Trancas Area de estudio del proyecto BOLFOR. Bosque semideciduo chiquitano.","-61.84638","-16.52027",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"619","2017-09-12 15:31:00-03","MO","MOBOT","100996585","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36942","1972","3","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.","M. T. K. Arroyo","Bahia",NA,"Shrubby thickets deside and near creek ca. 3 km S of Cocos.",NA,NA,NA,"535.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"620","2017-09-12 15:48:00-03","MO","MOBOT","100996600","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","D.B. Pickel","Pickel s.n.","1988","4","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"São Paulo",NA,"Capital, Parque Estadual do Instituto Florestal, próximo ao viveiro de mudas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"621","2017-09-12 15:52:00-03","MO","MOBOT","100996601","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Chagas E. Silva","Heringer 5708","1980","11","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.","R. L. Liesner","Distrito Federal",NA,"Avenida das Nações.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"622","2017-09-12 16:02:00-03","MO","MOBOT","100996604","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Gert G. Hatschbach|Silva, Jorge Marques da","Hatschbach 49090","1985","3","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Piauí",NA,"Antonio João, descida p/Campestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"623","2017-09-13 09:37:00-03","MO","MOBOT","100996616","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Gert G. Hatschbach|J.M. Silva","Hatschbach 49234","1985","3","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.","H.C. de Lima","Mato Grosso do Sul",NA,"Porto Murtinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"624","2008-05-27 22:02:00-03","MO","MOBOT","102631","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Alwyn H. Gentry|Robin B. Foster","Gentry 75361","1991","10","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","A. Gentry (MO)","Santa Cruz",NA,"Perforación, dry scrubby sandy chaco.","-62.51666","-19.91666",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"777","4"
"625","2011-06-09 17:49:00-03","MO","MOBOT","106587","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Blas Pérez","Pérez Maricerich 1394","1991","12",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","Ronald L. Liesner (MO)","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","3"
"626","2008-05-27 22:02:00-03","MO","MOBOT","107213","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Charlotte M. Taylor|et al.","Taylor 11445","1994","3","22","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Jujuy",NA,"Depto. Ledesma: along rte 34 just S of Yuto, on the south side of the bridge over the Río Zora. Moist roadsides and thickets. Plants treated with alcohol before drying.","-64.5","-23.58333",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"173","7"
"627","2008-05-27 22:02:00-03","MO","MOBOT","1107752","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","L. Jímenez","Jímenez 101","1943","1",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"628","2012-06-21 05:16:00-03","MO","MOBOT","111284","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","James Aronson","Aronson 7853","1989","3","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Presidente Hayes",NA,"Depto. Capital: 62 km NW of Asunción on Trans-Chaco. Remnants of forest in heavily settled district near the capital.","-57.66666","-24.78333",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","1"
"629","2013-01-28 05:13:00-02","MO","MOBOT","1155819","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","René Guillén V.|M. Lazo","Guillén Villarroel 4358","1996","5","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","R.Liesner (MO)","Santa Cruz","Velasco","San José de Campamento, a 8 km sobre el camino hacia San Roque. Pamapa termitero anegada temporalmente, suelos arenosos.","-60.9913889","-15.1555556",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"630","2008-05-27 22:02:00-03","MO","MOBOT","1156110","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J. Richard Abbott","Abbott 16670","1995","4","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Santa Cruz","Nuflo de Chavez","San Ramón; west end of town; weedy, grassy open areas.","-62.5","-16.63333",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2008-05-27 22:02:00-03","MO","MOBOT","1263286","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Elsa M. Zardini|Leongino Guerrero","Zardini 47073","1997","7","29","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","H. Bach (BAB)","Presidente Hayes",NA,"Laguna Capitán. Salt flats and dry forest.","-59.67527","-22.53916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1111","4"
"632","2014-11-06 05:37:00-02","MO","MOBOT","1323949","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M. Chiraye|S. Arauz|Silvia Jiménez","Chiraye 43","1998","9","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","S. Jiménez","Santa Cruz","Cordillera","Iyobi. A 3-4 km. al Norte, recorriendo el camino hacia los chacos, los suelos son de arenoso a arcilloso; bosque matorral espinoso alterado.","-62.5366666","-19.3955555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"633","2008-05-27 22:02:00-03","MO","MOBOT","1396707","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A.M. Carrión|E. Ramos","Carrión Cuellar 674","1998","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","A. Fuentes (USZ)","Santa Cruz","Angel Sandoval","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; Estancia Quebracho, a 4 km N de la estancia; bosque semideciduo mal drenado, con árboles de 15 a 25 m de altura, como Anadenanthera sp. Caesalpinia sp. y Astronium urundeuva.","-58.08638","-19.35833",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2008-05-27 22:02:00-03","MO","MOBOT","1396773","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A.M. Carrión|E. Ramos","Carrión Cuellar 740","1998","11","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","E. Ramos","Santa Cruz","Angel Sandoval","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; a 1 km de la casa en un motacusal, sotobosque cubierto de hojarsca. Suelo franco arenoso con materia organica en descomposicion.","-58.46555","-18.965",NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2016-11-15 05:15:00-02","MO","MOBOT","1425587","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Antonio C. Krapovickas|et al.","Krapovickas 38878",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Tarija","O'Connor","El Sivingal, 10 km al N de San Simón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2008-05-27 22:02:00-03","MO","MOBOT","1514029","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Elsa M. Zardini|Idilfo Franco","Zardini 54889","2000","8","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","M. Morales (BAB)","Canindeyú",NA,"Around Jejui-Mí. Tall forest and inundated forest.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1213","4"
"637","2008-05-27 22:02:00-03","MO","MOBOT","1521875","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 47833",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2008-05-27 22:02:00-03","MO","MOBOT","1522546","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 47874",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2008-05-27 22:02:00-03","MO","MOBOT","1522838","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 47891",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2008-05-27 22:02:00-03","MO","MOBOT","1523469","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 47928",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2008-05-27 22:02:00-03","MO","MOBOT","1525597","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 48056",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,"920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","1526158","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 48090",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2008-05-27 22:02:00-03","MO","MOBOT","1526613","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 48118",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","1527384","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 39995",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2008-05-27 22:02:00-03","MO","MOBOT","1529365","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 48294",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,"580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2009-08-20 08:54:00-03","MO","MOBOT","1536805","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 51138","2000","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz","Cordillera","6 km (by air) S of center of Camiri, along dirt road to Comunidad Yuti. Flat, grazed chaco woodland. Castela coccinea, Solanum argentinum, Pterogyne nitens, Bougainvillea infestsa.","-63.5166667","-20.1",NA,"810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"647","2008-05-27 22:02:00-03","MO","MOBOT","1536989","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 48749",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2008-05-27 22:02:00-03","MO","MOBOT","1555846","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J.R.I. Wood","Wood 12976","1998","1","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","D.A. Neill (MO)","Santa Cruz","Florida","c. 4 km above La Angostura on road to Bermejo/Samaipata. Deep valley. The rocky slopes coverd in semideciduous Tucuman forest; occasional settlements. Scattered trees, quite frequent. In forest relics, mostly in valley bottom.",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1580427","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Elsa M. Zardini|Leongino Guerrero","Zardini 56398","2001","3","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","H. Bach (BAB)","Concepción",NA,"Around Yby-Jaú. Cerrado forest.","-56.35333","-22.79388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231","4"
"650","2008-05-27 22:02:00-03","MO","MOBOT","1580450","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Elsa M. Zardini|Leongino Guerrero","Zardini 56420","2001","3","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","H. Bach (BAB)","Concepción",NA,"Around Yby-Jaú. Cerrado forest.","-56.35333","-22.79388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231","4"
"651","2008-05-27 22:02:00-03","MO","MOBOT","1585230","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Elsa M. Zardini|Leongino Guerrero","Zardini 56569","2001","6","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","H. Bach (BAB)","San Pedro",NA,"Around Antequera. Mosaic of Chaco and Paranense Forest.","-57.20222","-24.08194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234","4"
"652","2008-05-27 22:02:00-03","MO","MOBOT","1586156","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Elsa M. Zardini|M. Vera","Zardini 56932","2001","6","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","H. Bach (BAB)","San Pedro",NA,"Around San Pedro de Ycuamandiyú. Mosaic of Chaco and Paranense forests, esteros and cerrado scrubs.","-57.0775","-24.32138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1237","4"
"653","2011-06-09 17:46:00-03","MO","MOBOT","158862","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Israel G. Vargas C.","Vargas Caballero 489","1990","4","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee (NY)","Santa Cruz","Cordillera","Charagua, pueblo y alrededores.","-63.18555","-19.78333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","4"
"654","2008-05-27 22:02:00-03","MO","MOBOT","1597376","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Yaneth Roca|Agreda|B. Taborga|V. Pessoa","Roca de Saldias 1380","2001","12","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Santa Cruz","Chiquitos","Progresiva del Entre San Juan y el Campamento Don Mario. DDV 176+050. Sotobosque chiquitano con arboles de mas o menos 15 metros de alto, suelo arenoso arcilloso. Especies abundantes soto, peroto, callophyllum.","-59.65555","-17.36555",NA,"406.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
