"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","eventTime","fieldNumber","individualCount"
"403","2021-02-11 17:19:58-03","UFPR","UPCB","90844","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Groppo, M. et al.","2063","2011","04","15",NA,"Brasil","São Paulo","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antonio Duarte Nogueira). Estrada de terra que corta a mata, próximo ao ribeirão no limite Sudoeste de Reserva, em área de mata bem conser",NA,"Arbusto na submata próximo ao riacho, ca. 2,5m alt., comum na área. Folhas membranáceas, frutos imaturos verdes claros..","UPCB0027701","Goldenberg, R.","Ribeirão Preto","-47.854722","-21.227222","UPCB0027701",NA,"558","558",NA,NA,"2013","-47.854722","-21.227222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-11 17:19:58-03","UFPR","UPCB","91432","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Boff, L. et al.","07","2011","09","06",NA,"Brasil","Paraná","Parque Nacional do Iguaçu - Trilha da Cachoeira de Jacutinga.",NA,"Folha discolor, flor branca.","UPCB0034197","Meyer, F.S.","Céu Azul","-53.821667","-25.239722","UPCB0034197",NA,NA,NA,NA,NA,"2017","-53.821667","-25.239722","09",NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-11 17:19:58-03","UFPR","UPCB","92753","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Boff, L. et al.","07","2011","09","06",NA,"Brasil","Paraná","Parque Nacional do Iguaçu - Trilha da Cachoeira de Jacutinga.",NA,"Folha discolor, flor branca.","UPCB0034197","Meyer, F.S.","Céu Azul","-53.821667","-25.239722","UPCB0034197",NA,NA,NA,NA,NA,"2017","-53.821667","-25.239722","09",NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-11 17:19:58-03","UFPR","UPCB","94194","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Rezende, S.G. | Mendes, M.S. | Neves, G.S.","4320","2010","03","25",NA,"Brasil","Minas Gerais","Rio do Peixe",NA,"Floresta Estacional semidecidual Baixo-montana. Arbóreo","UPCB0042496","Goldenberg, R.","Rio Acima","-43.826944","-20.156389","UPCB0042496",NA,NA,NA,NA,NA,"2019","-43.826944","-20.156389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-11 17:19:58-03","UFPR","UPCB","48647","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Caxambú, M.G.","311","2004","01","22",NA,"Brasil","Paraná",NA,NA,"Arbusto, lenhoso, fruto verde, folhas iscolores..","UPCB0021187","Goldenberg, R.","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","UPCB0021187",NA,NA,NA,"24014","auto","2006",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"408","2021-02-11 17:19:58-03","UFPR","UPCB","7698","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hatschbach, G.","19817","1968","09","22",NA,"Brasil","Paraná","Barra Rio Perdido",NA,"Arbusto, 1,50m, flor alva. Mata pluvial próxima ao Rio Iguaçu..","UPCB0021351","Wurdack, J.J.","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385","UPCB0021351",NA,NA,NA,"28404","auto","1969",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-11 17:19:58-03","UFPR","UPCB","91103","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Braga, R.","40","1959","11","02",NA,"Brasil","Paraná","Douradina",NA,"2m de altura, orla da picada..","UPCB0028785","Goldenberg, R.","Cruzeiro do Oeste","-53.073299407959","-23.7849998474121","UPCB0028785",NA,NA,NA,"32572","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"410","2021-02-11 17:19:58-03","UFPR","UPCB","82308","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Braga, R.","40","1959","11","02",NA,"Brasil","Paraná","Douradina",NA,"2m de altura, orla da picada..",NA,"Goldenberg, R.","Cruzeiro do Oeste","-53.073299407959","-23.7849998474121",NA,NA,NA,NA,"32572","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"411","2021-02-11 17:19:58-03","UFPR","UPCB","79978","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Braga, R.","40","1959","11","02",NA,"Brasil","Paraná","Douradina",NA,"2m de altura, orla da picada..",NA,"Goldenberg, R.","Cruzeiro do Oeste","-53.073299407959","-23.7849998474121",NA,NA,NA,NA,"32572","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"412","2021-02-11 17:19:58-03","UFPR","UPCB","2746","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Braga, R.","40","1959","11","02",NA,"Brasil","Paraná","Douradina",NA,"2m de altura, orla da picada..","UPCB0021399","Goldenberg, R.","Cruzeiro do Oeste","-53.073299407959","-23.7849998474121","UPCB0021399",NA,NA,NA,"32572","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"413","2021-02-11 17:19:58-03","UFPR","UPCB","2574","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Braga, R.","40","1959","11","02",NA,"Brasil","Paraná","Douradina",NA,"2m de altura, orla da picada..","UPCB0021413","Goldenberg, R.","Cruzeiro do Oeste","-53.073299407959","-23.7849998474121","UPCB0021413",NA,NA,NA,"32572","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"414","2021-02-11 17:19:58-03","UFPR","UPCB","2551","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Braga, R.","40","1959","11","02",NA,"Brasil","Paraná","Douradina",NA,"2m de altura, orla da picada..","UPCB0021420","Goldenberg, R.","Cruzeiro do Oeste","-53.073299407959","-23.7849998474121","UPCB0021420",NA,NA,NA,"32572","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"415","2021-02-11 17:19:58-03","UFPR","UPCB","86446","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Bernacci, L.C. et al.","1272","1995","03","15",NA,"Brasil","São Paulo","E.E. do IAC, Região montanhosa, mata",NA,"Arbusto ca. 1,5m alt., frutos imaturos..","UPCB0021193","Goldenberg, R.","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758","UPCB0021193",NA,NA,NA,"11114","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-11 17:19:58-03","UFPR","UPCB","63094","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Urben-Filho, A.","168","2008","09","04",NA,"Brasil","Paraná","Eixo da Barragem UHE Mauá.",NA,NA,"UPCB0021403","Ribas, O.S.","Telêmaco Borba","-50.6156005859375","-24.3239002227783","UPCB0021403",NA,NA,NA,"35037","auto","2009",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-11 17:19:58-03","UFPR","UPCB","88598","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Fonseca, R.S.","514","2010","04","30",NA,"Brasil","Minas Gerais","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa",NA,"Floresta Estacional Semidecidual; área sombreada; arvoreta..","UPCB0031990","Goldenberg, R.","Viçosa","-42.8819007873535","-20.7539005279541","UPCB0031990",NA,NA,NA,"13937","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-11 17:19:58-03","UFPR","UPCB","51558","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Corsi, A.M.J.","568","2002","10","19",NA,"Brasil","Paraná","Estação Ecológica de Caiuá",NA,"Arbusto até 1m, inflorescência axilar..","UPCB0021419","Goldenberg, R.","Diamante do Norte","-52.8596992492676","-22.656400680542","UPCB0021419",NA,NA,NA,"16110","auto","2005",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"419","2021-02-11 17:19:58-03","UFPR","UPCB","56326","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pastore, J.A.","1390","2006","06","27",NA,"Brasil","São Paulo","Estação Experimental, região do Aceiro São Rafael",NA,"Arbusto até 2m, frutos imaturos verdes. Mata..","UPCB0021185","Goldenberg, R.","Buri","-48.5900001525879","-23.7900009155273","UPCB0021185",NA,NA,NA,"28249","auto","2007",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"420","2021-02-11 17:19:58-03","UFPR","UPCB","83536","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Tamashiro, J.Y.","519","1994","08","17",NA,"Brasil","São Paulo","Estrada Monteiro Lobato - Campos do Jordão",NA,"Arbusto de 4m., botões..","UPCB0021181","Goldenberg, R.","Monteiro Lobato","-45.8400001525879","-22.9500007629395","UPCB0021181",NA,NA,NA,"18755","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:19:58-03","UFPR","UPCB","52166","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Goldenberg, R.","749","2005","10","18",NA,"Brasil","Paraná","Estrada para João Surrá",NA,"Arbusto 1,7m, flor com pétalas e estames brancos. Floresta ombrófila densa..","UPCB0021182","Goldenberg, R.","Adrianópolis","-48.9911003112793","-24.6571998596191","UPCB0021182",NA,NA,NA,"49901","auto","2005",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"422","2021-02-11 17:19:58-03","UFPR","UPCB","30193","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Mikich, S.B.",NA,"1996","10","17",NA,"Brasil","Paraná","Fazenda Cagibi",NA,"Arbusto de flores creme, frutos roxos, em floresta..","UPCB0021359","Goldenberg, R.","Fênix","-51.9791984558105","-23.9160995483398","UPCB0021359",NA,NA,NA,"16297","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:19:58-03","UFPR","UPCB","65746","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Barbosa, E.","1437","2006","06","11",NA,"Brasil","Mato Grosso do Sul","Fazenda Cervo.",NA,"Arbusto, 2m, flor amarela. Interior do capão..","UPCB0021209","Martins, A.B.","Antônio João","-55.9474983215332","-22.1910991668701","UPCB0021209",NA,NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-11 17:19:58-03","UFPR","UPCB","38871","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Francisco, E.M.",NA,"1998","10","07",NA,"Brasil","Paraná","Fazenda Horizonte, Beira do Rio Bonitão",NA,"Arbusto 3m, frutos imaturos verdes..","UPCB0021184","Goldenberg, R.","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652","UPCB0021184",NA,NA,NA,"15605","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:19:58-03","UFPR","UPCB","50780","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Caxambú, M.G.","550","2004","08","06",NA,"Brasil","Paraná","Fazenda Parangatu",NA,"Arbusto, lenhoso, folhas opostas discolores, pilosas, inflorescência terminal, pétalas brancas..","UPCB0021392","Goldenberg, R.","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","UPCB0021392",NA,NA,NA,"24014","auto","2004",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:19:58-03","UFPR","UPCB","43554","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lolis, I.",NA,"1983","11","18",NA,"Brasil","Paraná","Horto Florestal Dr. Luiz Teixeira Mendes",NA,"Arbusto nativo com 1-2m de altura. Inflorescência terminal passiculada..","UPCB0021404","Goldenberg, R.","Maringá","-51.9385986328125","-23.4253005981445","UPCB0021404",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:19:58-03","UFPR","UPCB","18327","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Cervi, A.C.","2786","1989","08","31",NA,"Brasil","Paraná","Horto Florestal Luiz Teixeira Mendes",NA,"Arvoreta, 4-5m, flor branca..","UPCB0021347","Hatschbach, G.","Maringá","-51.9385986328125","-23.4253005981445","UPCB0021347",NA,NA,NA,"19250","auto","1990",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:19:58-03","UFPR","UPCB","52289","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Labiak, P.H.","3211","2004","04","07",NA,"Brasil","Paraná","Margem direita do Rio Iguaçu",NA,"Arvoreta 2m, frutos imaturos verdes. Floresta Estacional Semidecidual. Alt.: 450m s.n.m..","UPCB0021417","Ribas, O.S.","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592","UPCB0021417",NA,NA,NA,"14258","auto","2004",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:19:58-03","UFPR","UPCB","50886","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Silva, S.M.",NA,"1996","02","07",NA,"Brasil","Paraná","Mata do Barão, Fazenda Figueira, Maravilha",NA,"Arbusto até 2,5m, fruto, floresta estacional semidecidual..","UPCB0021416","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264","UPCB0021416",NA,NA,NA,"63728","auto","2005",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:19:58-03","UFPR","UPCB","43080","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Torres, R.B.","772","1999","10","13",NA,"Brasil","Minas Gerais","Mata dos Mota",NA,"Arvoreta ca. 1m, botões florais brancos. Mata de altitude, subosque..","UPCB0021240","Goldenberg, R.","Camanducaia","-46.1446990966797","-22.7553005218506","UPCB0021240",NA,NA,NA,"22140","auto","2001",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:19:58-03","UFPR","UPCB","40341","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Dias, M.C.",NA,"1996","08","22",NA,"Brasil","Paraná","Mata Santa Rosa",NA,"Arbusto, botões florais verde-acinzentados. Beira da estrada que corta a mata..","UPCB0021405","Dias, M.C.","Primeiro de Maio","-51.0283012390137","-22.8505992889404","UPCB0021405",NA,NA,NA,"18944","auto","1996",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:19:58-03","UFPR","UPCB","8259","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hatschbach, G.","21106","1969","02","09",NA,"Brasil","Paraná","Missal",NA,"Arbusto, 1,70m. Mata pluvial da bacia do Rio Paraná..","UPCB0021349","Wurdack, J.J.","Medianeira","-54.0938987731934","-25.2952995300293","UPCB0021349",NA,NA,NA,"17581","auto","1970",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:19:58-03","UFPR","UPCB","32280","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Mikich, S.B.",NA,"1997","09","17",NA,"Brasil","Paraná","Parque Estadual de Vila Rica do Espírito Santo",NA,"Arbusto de flores brancas, frutos roxos. Floresta..","UPCB0021361","Goldenberg, R.","Fênix","-51.9791984558105","-23.9160995483398","UPCB0021361",NA,NA,NA,"16297","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:19:58-03","UFPR","UPCB","19502","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Soares e Silva, L.H.","201","1989","05","12",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,"Arvoreta, 2m, fruto imaturo verde, maduro roxo, frqüente..","UPCB0021186","Soares e Silva, L.H.","Londrina","-51.1627998352051","-23.3103008270264","UPCB0021186",NA,NA,NA,"63728","auto","1989",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:19:58-03","UFPR","UPCB","17091","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Chagas e Silva, F.","947","1985","11","28",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,"Erva com 30cm, frutos imaturos verdes..","UPCB0021348","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264","UPCB0021348",NA,NA,NA,"63728","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:19:58-03","UFPR","UPCB","20188","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Soares e Silva, L.H.","254","1989","09","15",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,"Arbusto, 2m, flor branca odorífera, freqüente..","UPCB0021196","Soares e Silva, L.H.","Londrina","-51.1627998352051","-23.3103008270264","UPCB0021196",NA,NA,NA,"63728","auto","1989",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:19:58-03","UFPR","UPCB","20189","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Soares e Silva, L.H.","110","1988","09","16",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,"Árvore com 7m, flores castanho-acinzentadas, frequente..","UPCB0021372","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264","UPCB0021372",NA,NA,NA,"63728","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:19:58-03","UFPR","UPCB","43434","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kinupp, V.F.","225","1997","01","30",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,"Frutos imaturos verdes, corola interna. Sub-arbusto 2,5m, beira da trilha..","UPCB0021357","Vieira, A.O.S.","Londrina","-51.1627998352051","-23.3103008270264","UPCB0021357",NA,NA,NA,"63728","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:19:58-03","UFPR","UPCB","38593","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Borgo, M.","400","1998","09","07",NA,"Brasil","Paraná","Parque Estadual Vila Rica do Espírito Santo",NA,"Subarbusto 1,7m, flores brancas, estames amarelos, no interior da floresta estacional semidecidual submontana..","UPCB0021401","Goldenberg, R.","Fênix","-51.9791984558105","-23.9160995483398","UPCB0021401",NA,NA,NA,"16297","auto","1999",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:19:58-03","UFPR","UPCB","15684","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hatschbach, G.","50633","1986","10","12",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Poço Preto",NA,"Arbusto 2m, flores alvas. Mata pluvia..","UPCB0021371","Goldenberg, R.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","UPCB0021371",NA,NA,NA,"39570","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:19:58-03","UFPR","UPCB","72048","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Snak, C.","308","2010","02","18",NA,"Brasil","Paraná","Parque Nacional do Iguaçu, Trilha do Poço Preto.",NA,"Arbusto ca. 2m alt. Lâmina fortemente discolor. Fruto imaturo, verde..","UPCB0021415","Goldenberg, R.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","UPCB0021415",NA,NA,NA,"39570","auto","2010",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:19:58-03","UFPR","UPCB","63835","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Santos, R.L.R.","14","2007","01","17",NA,"Brasil","São Paulo","PECV, Gleba Maravilha (SAD69, Zona 23J).",NA,"Arvore, 14m alt., frutos imaturos verdes..","UPCB0021363","Goldenberg, R.","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727","UPCB0021363",NA,"816","816","24893","auto","2007",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:19:58-03","UFPR","UPCB","64077","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lombardi, J.A.","7378","2008","03","25",NA,"Brasil","São Paulo","Reserva Biológica Municipal da Serra do Japi, estrada da cascalheira, depois do Cidinho até além de propriedade particular.",NA,"Mata atlântica, floresta estacional semidecidual. Arbusto ca. 1,5m próximo córrego, folhas herbáceas, frutos imaturos verdes..","UPCB0021360","Goldenberg, R.","Jundiaí","-46.8800010681152","-23.1800003051758","UPCB0021360",NA,NA,NA,"17840","auto","2009",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:19:58-03","UFPR","UPCB","59283","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Garcia, P.",NA,"2005","01",NA,NA,"Brasil","Minas Gerais","Reserva Biológica Municipal Santa Cândida.",NA,"Arbusto no interior da mata, com estruturas reprodutivas senescentes. Muito frequente..","UPCB0021208","Goldenberg, R.","Juiz de Fora","-43.3502998352051","-21.7642002105713","UPCB0021208",NA,NA,NA,"36144","auto","2008",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:19:58-03","UFPR","UPCB","9664","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hatschbach, G.","30315","1972","09","15",NA,"Brasil","Paraná","Rio Chopim",NA,"Arbusto 2m, flor alva. Mata pluvial..","UPCB0021355","Goldenberg, R.","Dois Vizinhos","-53.057201385498","-25.7336006164551","UPCB0021355",NA,NA,NA,"19637","auto","2000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:19:58-03","UFPR","UPCB","84215","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Souza, M.C.","3237","2002","10","25",NA,"Brasil","Mato Grosso do Sul","Rio Ivinhema, Lagoa Finado Raimundo",NA,"Arbusto, cerca de 1,5m de altura; botões florais coloração branca. Subosque da floresta.","UPCB0021189","Goldenberg, R.","Jateí","-54.3025016784668","-22.4818992614746","UPCB0021189",NA,NA,NA,"85335","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:19:58-03","UFPR","UPCB","83510","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Goldenberg, R.","245","1996","05","24",NA,"Brasil","São Paulo","SP 54; entrada do hotel Ninho do Condor até a cidade",NA,"Floresta latifoliada semidecídua alterada, arvoreta de 2,5m; frutos imaturos verdes.","UPCB0021375","Goldenberg, R.","Queluz","-44.7700004577637","-22.5300006866455","UPCB0021375",NA,NA,NA,"14382","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2016-11-10 15:48:00-02","MO","MOBOT","100937370","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Renato de Mello-Silva|José R. Pirani","Mello-Silva 831","1993","5","12","South America","Brazil","Espírito Santo","Mata primária com árvores emergentes de 50 m alt., ao lado da cidade, as margens da BR 262 (Vitória-Belo Horizonte).",NA,NA,NA,"M.L.D.R. Souza","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"449","2014-11-06 21:08:00-02","MO","MOBOT","1849714","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Mirtha Ortiz","Ortiz 1287","1989","5","18","South America","Paraguay","Caazapá","Tavai. Compañia Toranso.A orillas del camino. En algodonales.",NA,NA,NA,"J. Wurdack",NA,"-55.33333","-26.16666",NA,"subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2018-05-08 13:39:00-03","MO","MOBOT","101044730","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M. Silvia Ferrucci|et al.","Ferrucci 3428","2017","3","20","South America","Argentina","Misiones","Parque Nacional Iguazú. Sendero Yacaratiá.",NA,NA,NA,"W.A. Medina","Iguazú","-54.4575","-25.6597222",NA,NA,"192.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"451","2019-03-11 11:07:00-03","MO","MOBOT","101105549","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","G.E.K. Marin|Belén Jiménez|Marielos Peña","Marin 713","1997","10","6","South America","Paraguay","Canindeyú","Karapa. Ycua Saraki Hovy, a 3 km del Puesto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"452","2018-05-17 05:28:00-03","MO","MOBOT","2231368","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1918","1997","12","16","South America","Argentina","Misiones","Deseado, chacra de Cheves y Hainonen, rantigua ruta 19, ca. 2100 m ruta 101",NA,NA,NA,"Peralta, P.","General Manuel Belgrano","-54.05","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
