"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber"
"45","2019-08-27 13:34:20-03","IAP","PACA-AGP","42167","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Rambo, B.",NA,"Brasil","RS",NA,NA,"ster. Habitat: in silva scandens","PACA042167",NA,"1949","06","25","Magnoliophyta","Geraniales",NA,"Lam.",NA,NA,NA,NA,NA,"B. Rambo SJ","Schwabenschneis",NA,NA,NA,NA,"1954",NA,NA,"09","22","Magnoliopsida",NA,NA,NA,NA
"46","2019-08-27 13:34:20-03","IAP","PACA-AGP","42909","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Rambo, B.",NA,"Brasil","RS",NA,NA,"fl. Habitat: in secundaris scandens Fenofase: flor","PACA042909",NA,"1949","08","12","Magnoliophyta","Geraniales",NA,"Lam.",NA,NA,NA,NA,NA,"B. Rambo SJ","Schwabenschneis",NA,NA,NA,NA,"1954",NA,NA,"09","22","Magnoliopsida",NA,NA,NA,NA
"47","2019-08-27 13:34:20-03","IAP","PACA-AGP","43030","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Rambo, B.",NA,"Brasil","RS",NA,NA,"fl. Habitat: in dumetosis secundariis scandens Fenofase: flor","PACA043030",NA,"1949","08","22","Magnoliophyta","Geraniales",NA,"Lam.",NA,NA,NA,NA,NA,"B. Rambo SJ","Schwabenschneis",NA,NA,NA,NA,"1954",NA,NA,"09","22","Magnoliopsida",NA,NA,NA,NA
"48","2019-08-27 13:34:20-03","IAP","PACA-AGP","48932","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Rambo, B.",NA,"Brasil","RS",NA,NA,"fl. Habitat: in silvula scandens Fenofase: flor","PACA048932",NA,"1950","10","11","Magnoliophyta","Geraniales",NA,"Lam.",NA,NA,NA,NA,NA,"B. Rambo SJ","Granja Neugebauer",NA,NA,NA,NA,"1954",NA,NA,"09","22","Magnoliopsida",NA,NA,NA,NA
"49","2019-08-27 13:34:20-03","IAP","PACA-AGP","95388","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Mauhs, J.",NA,"Brasil","RS",NA,NA,"HASU 2112 Habitat: beira da mata Fenofase: flores róseas Hábito: liana","PACA095388","363","1992","10","12","Magnoliophyta","Geraniales",NA,"Lam.",NA,"Passo do Louro",NA,NA,NA,"J. Mauhs","Canela","-50.815601348877","-29.3656005859375","16452","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"50","2019-08-27 13:34:20-03","IAP","PACA-AGP","35474","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Henz, E.",NA,"Brasil","RS",NA,NA,"fl. Habitat: ad silvam in saxosis Fenofase: flor","PACA035474",NA,"1946","10","10","Magnoliophyta","Geraniales",NA,"Lam.",NA,NA,NA,NA,NA,"B. Rambo SJ","Dois Irmãos","-51.0853004455566","-29.5802993774414","7716","auto","1954",NA,NA,"09","22","Magnoliopsida",NA,NA,NA,NA
"51","2019-08-27 13:34:20-03","IAP","PACA-AGP","66446","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Camargo, O. R.",NA,"Brasil","RS",NA,NA,"na orla da mata; escandante. Habitat: na orla da mata Ecossistema: MATA","PACA066446","3391","1958","11","22","Magnoliophyta","Geraniales",NA,"Lam.",NA,"Povoado de Emboaba",NA,NA,NA,"O. R. Camargo","Farroupilha","-51.3478012084961","-29.2250003814697","19545","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"52","2019-08-27 13:34:20-03","IAP","PACA-AGP","82153","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Sehnem, A.",NA,"Brasil","RS",NA,NA,"alt. 100 m. Habitat: in dumetosis scandens","PACA082153","11163","1970","08","16","Magnoliophyta","Geraniales",NA,"Lam.",NA,"na Pedreira",NA,NA,NA,"A. Sehnem SJ","Novo Hamburgo","-51.1305999755859","-29.6783008575439","20722","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"53","2019-08-27 13:34:20-03","IAP","PACA-AGP","72600","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","J. C .Sacco",NA,"Brasil","RS",NA,NA,"Inst. de Pesq. e Experimentação Agropecuárias do Sul n. 799. Habitat: mato","PACA072600","161","1954","08","16","Magnoliophyta","Geraniales",NA,"Lam.",NA,"Mato do H. Botânico- IAS-Pelotas",NA,NA,NA,"J. C. Sacco","Pelotas","-52.3424987792969","-31.771900177002","51462","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"54","2019-08-27 13:34:20-03","IAP","PACA-AGP","95386","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","C. Mondin & C. E. Nascimento",NA,"Brasil","RS",NA,NA,"HASU 6864&nf;Flores com cálice avermelhado externamente. Sépalas verdes c/estames vináceas Habitat: na mata ciliar Hábito: trepadeira","PACA095386","1519","1998","09","24","Magnoliophyta","Geraniales",NA,"Lam.",NA,"Arroio Vargas",NA,NA,NA,"C. Mondin & A. Iob","Santana da Boa Vista","-53.1152992248535","-30.8719005584717","47489","auto","1998",NA,NA,"10",NA,"Magnoliopsida",NA,NA,NA,NA
"55","2019-10-07 15:25:06-03","IAP","PACA-AGP","32638","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum subsp. pentaphyllum","Henz, E.",NA,"Brasil","RS",NA,NA,"fl. Habitat: in silvula saxosa Fenofase: flor","PACA032638",NA,"1945","09","25","Magnoliophyta","Geraniales","subsp. pentaphyllum","Lam.",NA,NA,NA,NA,NA,"E. Frommm","Pareci",NA,NA,NA,NA,"1964",NA,NA,"06","16","Magnoliopsida",NA,NA,NA,NA
"56","2019-10-07 15:25:06-03","IAP","PACA-AGP","62141","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum subsp. pentaphyllum","Camargo, O. R.",NA,"Brasil","RS",NA,NA,"flor; na orla do mato, escandante. Habitat: in dumetosis Fenofase: flor","PACA062141","1984","1957","10","06","Magnoliophyta","Geraniales","subsp. pentaphyllum","Lam.",NA,NA,NA,NA,NA,"E. Fromm","Bento Gonçalves","-51.5191993713379","-29.1714000701904","21248","auto","1964",NA,NA,"06","16","Magnoliopsida",NA,NA,NA,NA
"57","2019-08-27 13:34:20-03","IAP","PACA-AGP","48657.1","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Sehnem, A.",NA,"Brasil","RS",NA,NA,"Habitat: trepadeira Hábito: trepadeira","PACA048657-1","1416","1945","11","10","Magnoliophyta","Geraniales",NA,"Lam.",NA,NA,NA,NA,NA,"B. Rambo SJ","Tupandi","-51.4211006164551","-29.4764003753662","6703","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"58","2019-08-27 13:34:20-03","IAP","PACA-AGP","68687","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Daniel B. Falkenberg",NA,"Brasil","RS",NA,NA,"beira de mata, capoeira, liana, flor verde e vermelha. Habitat: capoeira Fenofase: flor Hábito: liana","PACA068687","3107","1985","09","08","Magnoliophyta","Geraniales",NA,"Lam.",NA,"Itapuã",NA,NA,NA,"Daniel Falkenberg","Viamão","-51.0233001708984","-30.0811004638672","41667","auto","1985",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050778","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","L. R. Landrum; S. Landrum, E. Zardini, M. da Silva",NA,"Paraguay","Central",NA,NA,"Vine in shrubs; flowers reddish with green calyx.",NA,"8584","1995","7","17","Magnoliophyta","Brassicales",NA,"Lam.",NA,"Tavarory, Rio Paraguay.","100",NA,NA,NA,NA,"-57.55086","-25.47239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050779","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","A. Krapovickas; C. L. Cristóbal, G. L. Esteves",NA,"Argentina","Misiones",NA,NA,"Pedicelo y espolón rosado intenso; sépalos verdosos con máculas rojas alineadas en la cara interna; pétalos rojos; flor virando a azul en la fructificación. Fruto azul.",NA,"44135","1992","7","28","Magnoliophyta","Brassicales","pentaphyllum",NA,NA,"San Ignacio, ruinas. Enredadera en cerco.",NA,NA,NA,NA,NA,"-55.533333","-27.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:46:49-03","UFJF","CESJ","43803","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","O.S. Ribas; F.C. Straube; A. Urben-Filho","América do Sul","Brasil","Paraná",NA,NA,"Liana volúvel, tubo floral rosado, pétalas verdes com máculas puntiformes marrons. Floresta Estacional Semidecídua.","CESJ043803","5632","2003","10","15","Angiosperma",NA,NA,"Lam.",NA,"Fazenda Barbacena",NA,NA,NA,"O.S. Ribas","São Pedro do Ivaí","-51.8563995361328","-23.8652992248535","16604","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:49:03-03","UFMS","CGMS","78455","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","G. Hatschbach; H. Haas",NA,"Brasil","Paraná",NA,NA,"Flor com sépalas verdes, pétalas creme esverdeadas, anteras amarelas. Habitat: Mata secundária. Habito: Arvoreta, 5 m de altura.","CGMS1111466","16646","1967","06","24",NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,"Cruzeiro do Oeste","-53.073299407959","-23.7849998474121","32572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:49:03-03","UFMS","CGMS","78456","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","G. Hatschbach",NA,"Brasil","Paraná",NA,NA,"Flor rosea. Habitat: Margens do rio. Habito: Liana.","CGMS1111467","9359","1962","10","11",NA,NA,NA,"Lam.",NA,"Estrada Trati-Relogio. Rio dos Patos.",NA,NA,NA,NA,"Prudentópolis","-50.9777984619141","-25.2131004333496","61049","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:49:03-03","UFMS","CGMS","23730","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","C. Medri; V.F. Kinupp; E.M. Francisco",NA,"Brasil","Paraná",NA,NA,"Flor tubulosa rosa e verde. Fruto maduro roxo e imaturo verde com gavinhas.","CGMS1053138","346","1997","08","16",NA,NA,NA,"Lam.",NA,"Salto das Orquídeas.",NA,NA,NA,NA,"Sapopema","-50.5802993774414","-23.9108009338379","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:42:25-03","UNICAMP","UEC","126426","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Pavão, OC; et al.",NA,"Brazil","Paraná",NA,NA,"Cipó. Flores rosa;; Beira da Mata. Novo Ramapazio.",NA,"s.n.","1999","08","11","Magnoliopsida",NA,NA,"Lam.",NA,"São Luis, Sítio Água Boa",NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:42:25-03","UNICAMP","UEC","103502","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Medri, C; Kinupp, VF; Francisco, EM",NA,"Brazil","Paraná",NA,NA,"Trepadeira com gavinhas, flores tubulosas rosas e verdes, botões esverdeados, flores maduras arroxeadas, frutos imaturos verdes.",NA,"346","1997","08","16","Magnoliopsida",NA,NA,"Lam.",NA,"Salto das Orquideas",NA,NA,NA,NA,"Sapopema","-50.5802993774414","-23.9108009338379","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:42:25-03","UNICAMP","UEC","184779","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Stehmann, JR; Meyer, F; Nielsen, A",NA,"Brazil","Rio Grande do Sul",NA,NA,"Trepadeira; flores rosa e verde.",NA,"2174","1995","11","24","Magnoliopsida",NA,NA,"Lam.",NA,"Estrada Maquiné-Barra do Ouro",NA,NA,NA,NA,"Maquiné","-50.2071990966797","-29.6749992370605","28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-01-17 11:24:54-02","PUCRS","MPUC","3610","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,NA,NA,NA,"1973","09","18",NA,"Brassicales",NA,"Lam.",NA,"Morro Santana",NA,NA,NA,"M.C.P. Gobbato","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,"1973","-51.2372222222","-30.0191388889","01","01","Magnoliopsida",NA,NA,"1",NA
"69","2019-01-17 11:24:54-02","PUCRS","MPUC","16313","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,NA,NA,NA,"1976","08","22",NA,"Brassicales",NA,"Lam.",NA,"Praia da Alegria",NA,NA,NA,"Helena","Guaíba","-51.3280556","-30.1011667",NA,NA,"1976","-51.3280556000","-30.1011667000","01","01","Magnoliopsida",NA,NA,"2",NA
"70","2019-01-17 11:24:54-02","PUCRS","MPUC","18534","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,NA,NA,NA,"1972","10","20",NA,"Brassicales",NA,"Lam.",NA,"Morro Santana",NA,NA,NA,"Branca","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,"1972","-51.2372222222","-30.0191388889","01","01","Magnoliopsida",NA,NA,"1",NA
"71","2019-01-17 11:24:54-02","PUCRS","MPUC","390","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,NA,NA,NA,"1975","09","15",NA,"Brassicales",NA,"Lam.",NA,"Morro Santana",NA,NA,NA,"J. Pereira Junior","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,"1975","-51.2372222222","-30.0191388889","01","01","Magnoliopsida",NA,NA,"1",NA
"72","2019-01-17 11:24:54-02","PUCRS","MPUC","18533","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,NA,NA,NA,"1975","09","22",NA,"Brassicales",NA,"Lam.",NA,"Morro Santana",NA,NA,NA,"Mara Suzana","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,"1975","-51.2372222222","-30.0191388889","01","01","Magnoliopsida",NA,NA,"1",NA
"73","2019-01-17 11:24:54-02","PUCRS","MPUC","18532","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,NA,NA,NA,"1972","10","16",NA,"Brassicales",NA,"Lam.",NA,".",NA,NA,NA,"M. Cunha","Pelotas","-52.3422222","-31.7719444",NA,NA,"1972","-52.3422222000","-31.7719444000","01","01","Magnoliopsida",NA,NA,"1",NA
"74","2019-01-17 11:24:54-02","PUCRS","MPUC","15197","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,"South America","Brasil","RS",NA,NA,"Trepadeira, coletada dentro de mato nativo",NA,NA,"1975","10","05",NA,"Brassicales",NA,"Lam.",NA,".",NA,NA,NA,"S. Paula","Guaíba","-51.3280556","-30.1011667",NA,NA,"1975","-51.3280556000","-30.1011667000","01","01","Magnoliopsida",NA,NA,"1",NA
"75","2020-10-14 10:06:59-03","FURB","FURB","5530","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gonzatti, F.; Demeda, C.; Gaio, J. & Link, O.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"FURB47454","2106","2015","09","12",NA,NA,NA,"Lam.",NA,"Fazenda do Arroio - Próxima à lagoa da Emboaba.","3","3","FURB47454","Gonzatti, F","Osório","-50.2127778","-29.9736111",NA,NA,"2015","-50.2127778","-29.9736111","09","12",NA,NA,NA,NA,NA
"76","2020-10-14 10:06:59-03","FURB","FURB","55832","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Schwirkowski, P.",NA,"Brasil","Santa Catarina",NA,NA,"Flores avermelhadas Habitat: Heliófita Habito: Liana","FURB55832","2404","2017","09","16",NA,NA,NA,"Lam.",NA,"Serra Alta. Em capão de FOM, mata secundária.","850","850","FURB55832","Schwirkowski, P.","São Bento do Sul","-49.3825","-26.2763889",NA,NA,"2017","-49.3825000","-26.2763889","09","16",NA,NA,NA,NA,NA
"77","2020-10-14 10:06:59-03","FURB","FURB","61130","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Schwirkowski, P.",NA,"Brasil","Santa Catarina",NA,NA,"FOM. Esciófita. Cálice esverdeado, corola vermelha Habitat: Interior do fragmento Habito: Liana","FURB61130","3047","2018","09","07",NA,NA,NA,"Lam.",NA,"Bairro Serra Alta. Linha férrea, próximo à rua José Augustin.","850","850","FURB61130","Schwirkowski, P.","São Bento do Sul","-49.3702778","-26.2783334",NA,NA,"2018","-49.3702778","-26.2783334","09","07",NA,NA,NA,NA,NA
"78","2020-10-14 10:06:59-03","FURB","FURB","61366","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.",NA,"Brasil","Santa Catarina",NA,NA,"flor rosa e interior amarelo com pintas Habitat: interior da unidade amostral Habito: liana","FURB61366","3663","2018","10","10",NA,NA,NA,"Lam.",NA,"Sanga Joaçaba.","373","373","FURB61366","Funez, L.A.","Santa Helena","-53.6413889","-26.9094444",NA,NA,"2018","-53.6413889","-26.9094444","10",NA,NA,NA,NA,NA,NA
"79","2021-03-16 17:51:24-03","UCS","HUCS","44366","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gonzatti, F.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Liana com flores rosáceas e calcaradas.; No bordo da mata",NA,"2106","2015","09","12","Angiospermae","Brassicales",NA,"Lam.",NA,"Fazenda do Arroio - Próxima à lagoa da Emboaba","3","3",NA,"Gonzatti, F.","Osório","-50.21275","-29.973722",NA,NA,"2015","-50.21275","-29.973722","09","12",NA,NA,NA,NA,NA
"80","2021-03-16 17:51:24-03","UCS","HUCS","50469","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gonzatti, F.",NA,"Brasil","Rio Grande do Sul",NA,NA,"na mata",NA,"s.n.","2019","09","08","Angiospermae","Brassicales",NA,"Lam.",NA,NA,NA,NA,NA,"Gonzatti, F.","Nova Pádua","-51.3067016601562","-29.028600692749","11772","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-16 17:51:24-03","UCS","HUCS","31670","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Maboni, S.",NA,"Brasil","Rio Grande do Sul",NA,NA,"margem do arroio - sobre arbustos",NA,"43","2007","09","07","Angiospermae","Brassicales",NA,"Lam.",NA,NA,NA,NA,NA,"Sobral, M.","Picada Café","-51.1363983154297","-29.4442005157471","11930","auto","2007",NA,NA,"10","22",NA,NA,NA,NA,NA
"82","2021-03-16 17:51:24-03","UCS","HUCS","13398","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Cararo, G.",NA,"Brasil","Rio Grande do Sul",NA,NA,"cultivada em horta",NA,"s.n.","1995","09","01","Angiospermae","Brassicales",NA,"Lam.",NA,NA,NA,NA,NA,"Smith, S.F.","São Marcos","-51.0680999755859","-28.9710998535156","15120","auto","1999",NA,NA,"06",NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:51:24-03","UCS","HUCS","18020","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Scur, L.",NA,"Brasil","Rio Grande do Sul",NA,NA,"orla do mato",NA,"827","2000","09","09","Angiospermae","Brassicales",NA,"Lam.",NA,"3ª Légua",NA,NA,NA,"Smith, S.F.","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","auto","2001",NA,NA,"12",NA,NA,NA,NA,NA,NA
"84","2021-03-16 17:51:24-03","UCS","HUCS","16836","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Kegler, A.",NA,"Brasil","Rio Grande do Sul",NA,NA,"orla da mata",NA,"1056","2000","11","09","Angiospermae","Brassicales",NA,"Lam.",NA,"Cerro da Glória",NA,NA,NA,"Smith, S.F.","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","auto","2001",NA,NA,"06",NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:51:23-03","UCS","HUCS","01924","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Sehnem, A.",NA,"Brasil","Rio Grande do Sul",NA,NA,"coleção ASSL 11163&nf;; in dumetis scandens",NA,"s.n.","1970","08","16","Angiospermae","Brassicales",NA,"Lam.",NA,"Pedreira",NA,NA,NA,"Sehnem, A.","Novo Hamburgo","-51.1305999755859","-29.6783008575439","20722","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:51:24-03","UCS","HUCS","31895","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Marchett, F.",NA,"Brasil","Santa Catarina",NA,NA,"orla da mata",NA,"635","2007","10","13","Angiospermae","Brassicales",NA,"Lam.",NA,"Praia do Gravatá",NA,NA,NA,"Sobral, M.","Laguna","-48.7807998657227","-28.4825000762939","21199","auto","2010",NA,NA,"08","05",NA,NA,NA,NA,NA
"87","2021-03-16 17:51:24-03","UCS","HUCS","04159","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Cordeiro, J.",NA,"Brasil","Paraná",NA,NA,"flor vermelha - ápice verde - volúvel; orla da mata",NA,"458","1987","09","25","Angiospermae","Brassicales",NA,"Lam.",NA,"Rio Capivari",NA,NA,NA,"Hatschbach, G.","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:51:24-03","UCS","HUCS","02330","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Hatschbach, G.",NA,"Brasil","Santa Catarina",NA,NA,"volúvel - flor vermelha",NA,"50564","1986","09","10","Angiospermae","Brassicales",NA,"Lam.",NA,"Rod. Br. 116 - 7 Km S de Mafra",NA,NA,NA,"Hatschbach, G.","Mafra","-49.8053016662598","-26.111400604248","66490","auto","1986",NA,NA,"12",NA,NA,NA,NA,NA,NA
"89","2019-08-16 08:41:21-03","UTFPR","HCF","21311","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","M.G. Caxambu",NA,"Brasil","PR",NA,NA,"trepadeira volúvel, heliófita. Flores ainda fechadas. Cálice esverdeado com corola rosa.",NA,"7552","2016","09","22",NA,NA,NA,"Lam.",NA,"Estação Ecológica Municipal Cantú","582","582",NA,"M.G. Caxambu","Mato Rico","-52.132361","-24.779167",NA,NA,"2017","52°07'56,5 W","24°46'45 S","03","29",NA,NA,NA,NA,NA
"90","2019-08-16 08:41:21-03","UTFPR","HCF","21633","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","M.G. Caxambu",NA,"Brasil","PR",NA,NA,"trepadeira volúvel, heliófita. Frutos imaturos roxos.",NA,"7643","2016","10","22",NA,NA,NA,"Lam.",NA,"Estação Ecológica Municipal Reinaldo","615","615",NA,"M.G. Caxambu","Nova Tebas","-51.953444","-24.375056",NA,NA,"2017","51°57'12,4 W","24°22'30,2 S","03","29",NA,NA,NA,NA,NA
"91","2019-08-16 08:41:21-03","UTFPR","HCF","21331","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","M.G. Bovini",NA,"Brasil","PR",NA,NA,"trepadeira volúvel, heliófita. Flores com cálice róseo e corola verde. Néctar adocicado.",NA,"3279","2016","09","23",NA,NA,NA,"Lam.",NA,"Estação Ecológica Municipal Colombo","732","732",NA,"M.G. Caxambu","Mato Rico","-52.242944","-24.746639",NA,NA,"2017","52°14'34,6 W","24°44'47,9 S","03","29",NA,NA,NA,NA,NA
"92","2019-08-16 08:41:21-03","UTFPR","HCF","14868","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","E.L. Siqueira",NA,"Brasil","PR",NA,NA,"trepadeira com gavinhas, semi-ciófila. Flores rosas, maculadas de castanho no interior das pétalas.",NA,"1106","2014","08","27",NA,NA,NA,"Lam.",NA,"Estação Ecológica Municipal de Fênix","382","382",NA,"E. Barboza","Fênix","-52.073914","-23.966333",NA,NA,"2014","52°04'26,09 W","23°57'58,8 S",NA,NA,NA,NA,NA,NA,NA
"93","2019-08-16 08:41:21-03","UTFPR","HCF","21610","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","W.M. Kranz",NA,"Brasil","PR",NA,NA,"trepadeira. Tubérculos comestíveis.",NA,"48","1986","08","25",NA,NA,NA,"Lam.",NA,"Rio Iguaçu",NA,NA,NA,"W.M. Kranz","Guarapuava","-51.4580993652344","-25.395299911499","53832","auto","1995",NA,NA,"10","26",NA,NA,NA,NA,NA
