"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","infraspecificEpithet","typeStatus","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber"
"487","2020-09-02 16:37:39-03","Cenargen","CEN","2145","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Antônio Costa Allem","1945","1978","03","21",NA,"Brasil","Exsicatas",NA,"Bem pastada pelo gado. Inflorescência envolta por bráctea involucral. Antécios hirsutos.","CEN00002145",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","RS","ALEGRETE","BR 290 Rodovia Alegrete - Rosário, km 476","-55.7919006347656","-29.7831001281738",NA,NA,"CEN00002145","89305","auto",NA,NA,"2007","05",NA,NA,NA,NA,NA,"2",NA
"488","2020-09-02 16:37:39-03","Cenargen","CEN","5206","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","4676","1979","04","25",NA,"Brasil","Exsicatas",NA,"Doação Deptº Bot. da UFRGS. ICN44939","CEN00005206",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","RS","ITAQUI","500 m ao longo do acesso à cidade, desde a BR - 472.","-56.5531005859375","-29.1252994537354",NA,NA,"CEN00005206","99792","auto",NA,NA,"1979","04",NA,NA,NA,NA,NA,"1",NA
"489","2020-09-02 16:37:39-03","Cenargen","CEN","34794","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","14306","1999","05","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00034794",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","RS","ROSARIO DO SUL","Gramado frente ao monumento do Passo do Rosário, a leste de Rosário, na BR-290.","-54.9141998291016","-30.25830078125","120","120","CEN00034794","71660","auto","-5479472.0","-3023972.0","1999","05",NA,NA,NA,NA,NA,"3",NA
"490","2020-09-02 16:37:39-03","Cenargen","CEN","32853","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Aurélio Schinini","34416","1998","03","20",NA,"Brasil","Exsicatas",NA,"Suelos erosionados, paleudoles, greda con erosión hidrica. Doação do Instituto de Botanica del Nordeste - Argentina - Corrientes (CTES).","CEN00032853",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Ea. 3 Marías, cercano al Rio Paraná.","-59","-27.833333",NA,NA,"CEN00032853",NA,NA,"-59.0","-27.833333",NA,NA,NA,NA,NA,NA,NA,"1",NA
"491","2020-09-02 16:37:39-03","Cenargen","CEN","24766","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Regina Célia Oliveira","270","1994","06","22",NA,"Brasil","Exsicatas",NA,"Pequenas populações bem delimitadas.","CEN00024766",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira","GO","COCALZINHO DE GOIAS","Serra dos Pirineus.","-48.716666","-15.083333","800","800","CEN00024766",NA,NA,"-48.716666","-15.083333","2004",NA,NA,NA,NA,NA,NA,"1",NA
"492","2020-09-02 16:37:39-03","Cenargen","CEN","17131","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Bruno Machado Teles Walter","1351","1992","04","15",NA,"Brasil","Exsicatas",NA,"Inflorescência alvacenta. Bacia de inundação da UHE Serra da Mesa.","CEN00017131",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira","GO","NIQUELANDIA","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à Fazenda Aroeira, após a CODEMIN (10 km desta).","-48.383333","-14.116666","420","420","CEN00017131",NA,NA,"-48.383333","-14.116666","2004",NA,NA,NA,NA,NA,NA,"3",NA
"493","2020-09-02 16:37:39-03","Cenargen","CEN","40767","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Sara Graciela Tressens","6682","2001","04","03",NA,"Argentina","Exsicatas",NA,"Doação do Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES).","CEN00040767",NA,NA,"Humb. & Bonpl. ex Flüggé","M. G. López",NA,NA,"Corrientes, Dep. Mercedes. Ea. Las Delicias, cercanias del Ayo. Itá Corá.","-58.210833","-28.861666",NA,NA,"CEN00040767",NA,NA,"-58.210833","-28.861666","2001",NA,NA,NA,NA,NA,NA,"1",NA
"494","2020-09-02 16:37:39-03","Cenargen","CEN","67408","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Glocimar Pereira-Silva","11149","2006","11","28",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00067408",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira & W. O. O. Edward","GO","CAVALCANTE","Estrada Rio Trairas/ Rio Custódio, km 2.","-48.144166","-13.280555","280","280","CEN00067408",NA,NA,"-48.144166","-13.280555","2010","10",NA,NA,NA,NA,NA,"4",NA
"495","2020-09-02 16:37:39-03","Cenargen","CEN","6621","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lídio Coradin","5104","1981","12","01",NA,"Brasil","Unicata",NA,NA,"CEN00006621",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"RR","BOA VISTA","Rodovia Boa Vista BV8 (BR - 174), km 149.","-61.05","4.13333333","230","230","CEN00006621",NA,NA,"-61.05","4.13333333",NA,NA,NA,NA,NA,NA,NA,"1",NA
"496","2020-09-02 16:37:39-03","Cenargen","CEN","65914","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Aécio Amaral-Santos","920","2001","04","15",NA,"Brasil","Exsicatas",NA,"Parte superior paleáceo.","CEN00065914",NA,NA,"Humb. & Bonpl. ex Flüggé","K. M. Pimenta","TO","GOIATINS","Comunidade Indígena Krahò - Aldeia Morro do Boi.","-47.366666","-8.5166666",NA,NA,"CEN00065914",NA,NA,"-47.366666","-8.5166666","2012","08",NA,NA,NA,NA,NA,"3",NA
"497","2020-09-02 16:37:39-03","Cenargen","CEN","70376","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","9364","1985","10","24",NA,"Brasil","Unicata",NA,"Baixa.","CEN00070376",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","MT","CACERES","7,5 km a nordeste do ribeirão Flexas, ao longo da BR - 070 (km 652).","-57.215","-16.007777","150","150","CEN00070376",NA,NA,"-57.215","-16.007777","1985","10",NA,NA,NA,NA,NA,"1",NA
"498","2020-09-02 16:37:39-03","Cenargen","CEN","90804","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Priscila Alves Reis - UB","233","2013","04","25",NA,"Brasil","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090804",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","BRASILIA","Parque Nacional de Brasília.","-49.009444","-15.747222",NA,NA,"CEN00090804",NA,NA,"-49.009444","-15.747222",NA,NA,NA,NA,NA,NA,NA,"1",NA
"499","2020-09-02 16:37:39-03","Cenargen","CEN","96860","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Carlos Romero Martins","357","2004","04","30",NA,"Brasil","Exsicatas",NA,"Doação FLORA DO BRASIL - DISTRITO FEDERAL","CEN00096860",NA,NA,"Humb. & Bonpl. ex Flüggé","C. R. Martins","DF","BRASILIA","Parque Nacional de Brasília, Entorno da antiga pista de ultraleve.","-47.926111","-15.731111",NA,NA,"CEN00096860",NA,NA,"-47.926111","-15.731111","2016","12",NA,NA,NA,NA,NA,"1",NA
"500","2020-09-02 16:37:39-03","Cenargen","CEN","13951","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Antônio da Silva","315","1981","04","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00013951",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira","DF","BRASILIA","Planaltina - DF.","-47.708333",NA,"1175","1175","CEN00013951",NA,NA,"-47.708333","-1559167.0","2004",NA,NA,NA,NA,NA,NA,"1",NA
"501","2020-09-02 16:37:39-03","Cenargen","CEN","100576","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Terezinha Aparecida Borges Dias","558","1993","05","19",NA,"Brasil","Unicata",NA,"Nativa. Material coletado para tese de revegetação - UnB.","CEN00100576",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","BRASILIA","Parque Nacional de Basília, área em volta da cascalheira do exército.","-47.933333","-15.733333",NA,NA,"CEN00100576",NA,NA,"-47.933333","-15.733333",NA,NA,NA,NA,NA,NA,NA,"1",NA
"502","2020-09-02 16:37:39-03","Cenargen","CEN","101974","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Desirée Marques Ramos","17","2009","04","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00101974",NA,NA,"Humb. & Bonpl. ex Flüggé","D. M. Ramos","DF","BRASILIA","Reserva do CPAC.","-47.723888","-15.659722",NA,NA,"CEN00101974",NA,NA,"-47.723888","-15.659722","2009","06",NA,NA,NA,NA,NA,"3",NA
"503","2020-09-02 16:37:39-03","Cenargen","CEN","107449","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","9032","1985","06","03",NA,"Brasil","Exsicatas",NA,"Baixa.","CEN00107449",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","MT","GENERAL CARNEIRO","Distrito de Paredão Grande, ao longo da rodovia.","-53.4225","-15.571944","540","540","CEN00107449",NA,NA,"-53.4225","-15.571944","1985","06",NA,NA,NA,NA,NA,"7",NA
"504","2020-09-02 16:37:39-03","Cenargen","CEN","108492","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Marcelo Fragomeni Simon","3229","2018","04","30",NA,"Brasil","Exsicatas",NA,"Erva 80 cm. Raque da inflorescência bege. Frequente.","CEN00108492",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","GO","ALTO PARAISO DE GOIAS","Ao longo da GO - 118, 7 km S de Alto Paraíso. Fazenda Juliana.","-47.497222","-14.195555","1225","1225","CEN00108492",NA,NA,"-47.497222","-14.195555","2019","03",NA,NA,NA,NA,NA,"5",NA
"505","2020-09-02 16:37:39-03","Cenargen","CEN","109327","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Natália Rodrigues Bijos","350","2017","06","30",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto maduro.","CEN00109327",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","TO","CONCEICAO DO TOCANTINS","Conglomerado: TO-629. Coleta Extra.",NA,NA,NA,NA,"CEN00109327",NA,NA,NA,NA,"2018","10",NA,NA,NA,NA,NA,"2",NA
"506","2020-09-02 16:37:39-03","Cenargen","CEN","27728","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Bruno Machado Teles Walter","3085","1996","02","07",NA,"Brasil","Exsicatas",NA,"Inflorescência estramínea. Área de influência do AHE Serra da Mesa.","CEN00027728",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira","GO","URUACU","Estrada de terra da BR - 153 passando pela vila Água Branca, para a fazenda Porteira Grande, cerca de 6 km após a sede da fazenda.","-49.003888","-14.390555","400","400","CEN00027728",NA,NA,"-49.003888","-14.390555","1996","02",NA,NA,NA,NA,NA,"5",NA
"507","2020-09-02 16:37:39-03","Cenargen","CEN","37865","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Andrade-Lima","3056","1958","04","13",NA,"Brasil","Exsicatas",NA,"Número de coleta: 58.3056. Doação - IPA Herbarium (11627).","CEN00037865",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira","MT","BARRA DO GARCAS","Campo na 2ª metade da estrada de Barra do Garças a Xavantina.",NA,NA,NA,NA,"CEN00037865",NA,NA,NA,NA,"2001","06",NA,NA,NA,NA,NA,"1",NA
"508","2020-09-02 16:37:39-03","Cenargen","CEN","69939","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Aryanne Gonçalves Amaral","113","2006","09","01",NA,"Brasil","Exsicatas",NA,"Folhas secas. Frutos dispersando.","CEN00069939",NA,NA,"Humb. & Bonpl. ex Flüggé","A. G. Amaral","DF","BRASILIA","Fazenda Água Limpa.","-47.934444",NA,"1050","1050","CEN00069939",NA,NA,"-47.934444","-15926388.0","2007","07",NA,NA,NA,NA,NA,"1",NA
"509","2020-09-02 16:37:39-03","Cenargen","CEN","50844","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Auguste François Marie Glaziou","22550",NA,NA,NA,NA,"Brasil","Unicata",NA,"Herb. Schwacke. Rj. nº 74.571. Doação.","CEN00050844",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,NA,NA,NA,NA,NA,"CEN00050844",NA,NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,"1",NA
"510","2020-09-02 16:37:39-03","Cenargen","CEN","60848","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Anderson Cássio Sevilha","3691","2004","03","25",NA,"Brasil","Exsicatas",NA,"Inflorescência paleácea.","CEN00060848",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","TO","PARANA","Sítio 3, ponto 2. Fazenda São João. Prop. Aldair Freire.","-47.618055","-12.913888","339","339","CEN00060848",NA,NA,"-47.618055","-12.913888","2006","04",NA,NA,NA,NA,NA,"2",NA
"511","2020-09-02 16:37:39-03","Cenargen","CEN","67737","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Glocimar Pereira-Silva","11502","2007","03","24",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00067737",NA,NA,"Humb. & Bonpl. ex Flüggé","G. Pereira-Silva","TO","PARANA","Acesso ao eixo da barragem pela estrada da Vila Rosário.","-48.217777","-12.8225","290","290","CEN00067737",NA,NA,"-48.217777","-12.8225","2007","04",NA,NA,NA,NA,NA,"4",NA
"512","2020-09-02 16:37:39-03","Cenargen","CEN","70435","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","9440","1985","10","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00070435",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","MT","SANTO ANTONIO DO LEVERGER","42,6 km em direção a Barão do Melgaço, desde o cemitério de S. A. do Leverger.","-55.768888","-16.02","185","185","CEN00070435",NA,NA,"-55.768888","-16.02","1985","10",NA,NA,NA,NA,NA,"8",NA
"513","2020-09-02 16:37:39-03","Cenargen","CEN","70541","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","12933","1991","05","13",NA,"Brasil","Exsicatas",NA,"Higrófila.","CEN00070541",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","TO","ARRAIAS","Margem sul da estrada Arraias- Paranã no entrocamento para Taipa (21 Km de Arraias)","-47.116666","-12.833333","470","470","CEN00070541",NA,NA,"-47.116666","-12.833333","2017","10",NA,NA,NA,NA,NA,"5",NA
"514","2020-09-02 16:37:39-03","Cenargen","CEN","70817","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","826","2006","04","22",NA,"Brasil","Exsicatas",NA,"Na trilha.","CEN00070817",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"GO","ALTO PARAISO DE GOIAS","Cachoeira dos Cristais, ca. 8 km N de Alto Paraiso. Lat.: 14°06'03,4'' S.","-47.499166","-14.100833","1225","1225","CEN00070817",NA,NA,"-47.499166","-14.100833",NA,NA,NA,NA,NA,NA,NA,"2",NA
"515","2020-09-02 16:37:39-03","Cenargen","CEN","70857","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","866","2007","03","17",NA,"Brasil","Exsicatas",NA,"Raquis arroxeada. Com touceiras pequenas.","CEN00070857",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","MG","UNAI","Entrada da fazenda à direita, na estrada de acesso para a UHE Queimado, 5 km da BR-251.","-47.285555","-16.226944","759","759","CEN00070857",NA,NA,"-47.285555","-16.226944","2007","03",NA,NA,NA,NA,NA,"4",NA
"516","2020-09-02 16:37:39-03","Cenargen","CEN","70893","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","902","2007","04","20",NA,"Brasil","Exsicatas",NA,"Colmos ramificados.","CEN00070893",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","BRASILIA","Área da Fercal, 8 km do trevo da Fercal (BR-205 W km 8), ca. 500 m antes da ponte sobre o córrego Catingueiro, pequeno morro calcário ao W da estrada.","-47.936944","-15.576944","912","912","CEN00070893",NA,NA,"-47.936944","-15.576944",NA,NA,NA,NA,NA,NA,NA,"3",NA
"517","2020-09-02 16:37:39-03","Cenargen","CEN","70894","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","903","2007","04","20",NA,"Brasil","Exsicatas",NA,"Colmos ramificados.","CEN00070894",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","BRASILIA","Área da Fercal, 9,1 km do trevo da Fercal (BR-205 W km 9,1), ca. 600 m passando a ponte sobre o córrego Catingueiro, campo em encosta ao L da estrada.","-47.943888","-15.573611","914","914","CEN00070894",NA,NA,"-47.943888","-15.573611",NA,NA,NA,NA,NA,NA,NA,"3",NA
"518","2020-09-02 16:37:39-03","Cenargen","CEN","70900","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","909","2007","04","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00070900",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","BRASILIA","Área da Fercal, BR-205 L km 8, campo sujo em encosta ao L da estrada","-47.835","-15.5375","870","870","CEN00070900",NA,NA,"-47.835","-15.5375",NA,NA,NA,NA,NA,NA,NA,"2",NA
"519","2020-09-02 16:37:39-03","Cenargen","CEN","75898","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Juliene Roveratti Santos","379","2006","06","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00075898",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","DF","BRASILIA","Parque Nacional de Brasília - próximo a área do exército.","47.94","-15.738055",NA,NA,"CEN00075898",NA,NA,"47.94","-15.738055",NA,NA,NA,NA,NA,NA,NA,"4",NA
"520","2020-09-02 16:37:39-03","Cenargen","CEN","8206","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Camilo Luis Quarín","3852","1984","03","26",NA,"Argentina","Exsicatas",NA,"Doação - Instituto de Botânica del Nordeste. Argentina - Corrientes.","CEN00008206",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Prov. Entre Ríos, Dep. Federación. Loc. Chajari.",NA,NA,NA,NA,"CEN00008206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"521","2020-09-02 16:37:39-03","Cenargen","CEN","84328","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Glocimar Pereira-Silva","14197","2009","03","31",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP).","CEN00084328",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira & W. O. O. Edward","TO","PARANA","Estrada canteiro de obras - rio Custódio, km 13.","-48.19","-12.816388","310","310","CEN00084328",NA,NA,"-48.19","-12.816388","2010","10",NA,NA,NA,NA,NA,"4",NA
"522","2020-09-02 16:37:39-03","Cenargen","CEN","90238","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","José Francisco Montenegro Valls","12790","1991","03","18",NA,"Brasil","Exsicatas",NA,"Erva entouceirada com inflorecências vistosas.","CEN00090238",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","RS","QUARAI","Cerca de 22 km de Quarai, na rodovia para Santana do Livramento (BR - 293).","-56.233333","-30.466666","220","220","CEN00090238",NA,NA,"-56.233333","-30.466666","1991","03",NA,NA,NA,NA,NA,"3",NA
"523","2020-09-02 16:37:39-03","Cenargen","CEN","92475","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","973","2011","04","17",NA,"Brasil","Exsicatas",NA,"Raquis marrom. Doação Flora do Brasil - Mato Grosso.","CEN00092475",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"MT","PORTO ESTRELA","Estrada Cáceres-Barra do Bugres (MT 343), 67,3 km da saida de Cáceres.","-57.272777","-15.666111","212","212","CEN00092475",NA,NA,"-57.272777","-15.666111",NA,NA,NA,NA,NA,NA,NA,"1",NA
"524","2020-09-02 16:37:39-03","Cenargen","CEN","92547","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","933","2011","04","13",NA,"Brasil","Exsicatas",NA,"Doação herbário UB - Goiás - Brasil","CEN00092547",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","GO","ACREUNA","Ca. 3 KM W da Acreúna, ca. 200 m N da BR 060, numa estrada de terra","-50.402777","-17.406944",NA,NA,"CEN00092547",NA,NA,"-50.402777","-17.406944","2011","04",NA,NA,NA,NA,NA,"1",NA
"525","2020-09-02 16:37:39-03","Cenargen","CEN","92549","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","937","2011","04","13",NA,"Brasil","Exsicatas",NA,"Doação herbário UB - Goiás - Brasil","CEN00092549",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","GO","ACREUNA","Ca. 3 KM W da Acreúna, ca. 50 m S da BR 060","-50.403611","-17.407222",NA,NA,"CEN00092549",NA,NA,"-50.403611","-17.407222","2011","04",NA,NA,NA,NA,NA,"1",NA
"526","2020-09-02 16:37:39-03","Cenargen","CEN","92553","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","978","2011","04","17",NA,"Brasil","Exsicatas",NA,"Raquis roxo, Doação Flora do Brasil - Mato Grosso. Herbário UB","CEN00092553",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","MT","PORTO ESTRELA","Estrada Cáceres-Barra do Bugres (MT 343), 67,3 km da saida de Cáceres.","-57.272777","-15.666111",NA,NA,"CEN00092553",NA,NA,"-57.272777","-15.666111","2011","04",NA,NA,NA,NA,NA,"1",NA
"527","2020-09-02 16:37:39-03","Cenargen","CEN","95464","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Marcelo Fragomeni Simon","2860","2016","04","10",NA,"Brasil","Exsicatas",NA,"Erva 80 cm em touceira pequena. Raque alada, bege. Cerrado. Ocasional.","CEN00095464",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","MA","CAROLINA","Santuário Ecológico Pedra Caída. Topo do morro do teleférico. Trilha para a torre.","-47.442777","-7.0519444","381","381","CEN00095464",NA,NA,"-47.442777","-7.0519444","2016","09",NA,NA,NA,NA,NA,"3",NA
"528","2020-09-02 16:37:39-03","Cenargen","CEN","13400","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Benedito José Dias","40","1989","07","28",NA,"Brasil","Exsicatas",NA,"Erva com inflorescências.","CEN00013400",NA,NA,"Humb. & Bonpl. ex Flüggé","R. C. Oliveira","BA","CORRENTINA","Campo limpo junto ao Rio das Éguas (Corrente). Estrada de terra entre Correntina - BA e Posse - GO. 110 km a Sudoeste de Correntina.","-44.6366996765137","-13.3432998657227","680","680","CEN00013400","182507","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,"1",NA
"529","2020-09-02 16:37:39-03","Cenargen","CEN","102157","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Desirée Marques Ramos","132","2013","03","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00102157",NA,NA,"Humb. & Bonpl. ex Flüggé","D. M. Ramos","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358","1148","1148","CEN00102157","70570","auto",NA,NA,"2013","03",NA,NA,NA,NA,NA,"2",NA
"530","2020-09-02 16:37:39-03","Cenargen","CEN","92584","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","1025","2011","04","23",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal. Herbário UB","CEN00092584",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","DF","BRASILIA","Sobradinho, área da Fercal, BR 205 - L, KM 8 campo sujo em encosta ao L da estrada, local seco e pedregoso","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00092584","70570","auto",NA,NA,"2011","04",NA,NA,NA,NA,NA,"1",NA
"531","2020-09-02 16:37:39-03","Cenargen","CEN","92582","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Gabriel Hugo Rua","1023","2011","04","23",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal. Herbário UB","CEN00092582",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","DF","BRASILIA","Sobradinho, área da Fercal, BR 205 - L, KM 8 campo sujo em encosta ao L da estrada, local seco e pedregoso","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00092582","70570","auto",NA,NA,"2011","04",NA,NA,NA,NA,NA,"1",NA
"532","2020-09-02 16:37:39-03","Cenargen","CEN","4429","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Antônio Costa Allem","2641","1980","04","15",NA,"Brasil","Exsicatas",NA,"Erva algo cespitosa, perene, com 40 cm de altura.","CEN00004429",NA,NA,"Humb. & Bonpl. ex Flüggé","J. F. M. Valls","GO","ALEXANIA","km 78 BR-060, Brasília - Anápolis. 400 m antes da estrada Mauro Borges (Corumbá de Goiás).","-48.5071983337402","-16.0821990966797",NA,NA,NA,"32626","auto",NA,NA,"1981","04",NA,NA,NA,NA,NA,"1",NA
"533","2020-09-02 16:37:39-03","Cenargen","CEN","43024","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Glocimar Pereira-Silva","5102","2001","05","23",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043024",NA,NA,"Humb. & Bonpl. ex Flüggé","G. H. Rua","GO","CAVALCANTE","Balsa do rio Tocantins km 4.","-47.4583015441895","-13.7974996566772","450","450","CEN00043024","92497","auto","-4808528.0","-1358750.0","2005","09",NA,NA,NA,NA,NA,"4",NA
