"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount","sex"
"230","2021-03-30 12:39:15-03","EAO","IAN","13063","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Silva, A da","87","1944","02","04","Southern America","Brasil","Pará","Belém","On lands of IAN, 1 K SO. of administration Building.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN013063","IAN013063 IAN013063_e IAN013063_e1 IAN013063_e2","48462","auto","1981","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-30 12:39:15-03","EAO","IAN","115871","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Oliveira, E","3087","1964","07","14","Southern America","Brasil","Pará","Belém","Quadra 157 L., capoeira alta terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN115871",NA,"48462","auto","1980","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-30 12:39:15-03","EAO","IAN","115348","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Oliveira, E","2564","1963","08","28","Southern America","Brasil","Pará","Belém","Reserva Black, capoeira 157 L. Terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN115348",NA,"48462","auto","1981","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-30 12:39:15-03","EAO","IAN","115388","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Oliveira, E","2604","1963","09","22","Southern America","Brasil","Pará","Belém","Reserva Florestal de Mocambo; terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN115388",NA,"48462","auto","1980","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-04-08 17:38:44-03","EAO","IAN","XILO1572","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Oliveira, E","2604","1963","09","22","Southern America","Brasil","Pará","Belém","Reserva Florestal de Mocambo; terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IANXILO1572",NA,"48462","auto","1980","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-30 12:39:15-03","EAO","IAN","11550","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Archer, WA","7572","1942","08","14","Southern America","Brasil","Pará","Belém","Road in front of IAN.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN011550","IAN011550 IAN011550_e","48462","auto","1965","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-30 12:39:15-03","EAO","IAN","17698","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Oliveira, E","Pires, JM; Black, GA","687","1945","09","17","Southern America","Brasil","Pará","Belém","Rua Itiroró.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017698","IAN017698 IAN017698_e","48462","auto","1971","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-30 12:39:15-03","EAO","IAN","12128","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Teixeira, BC","Ducke, A; Archer, WA","8219","1943","02","02","Southern America","Brasil","Pará","Belém","South woods of IAN.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN012128","IAN012128 IAN012128_e IAN012128_e1","48462","auto","1981","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-30 12:39:15-03","EAO","IAN","126053","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Pires, JM; Silva, NT da","11770","1968","03","14","Southern America","Brasil","Pará","Belém","Várzea do Aurá. Estudo de polenização e biocenose.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN126053",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-30 12:39:15-03","EAO","IAN","160853","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Oliveira, E","7151","1981","08","19","Southern America","Brasil","Pará","Benevides","Begarejó Maritaua, área de experimento de açai. Capoeira baixa terra firme arenosa, em frente ao curral.","-48.244701385498","-1.36138999462128",NA,NA,NA,NA,"IAN160853",NA,"16472","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-30 12:39:15-03","EAO","IAN","188274","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Cordeiro, MR","Cordeiro, MR","4943","2010","11","18","Southern America","Brasil","Pará","Bujaru","PA 140, KM 8, capoeira de terra firme","-48.0447006225586","-1.51499998569489",NA,NA,NA,"Árvore de 12m de altura. Frutos verdes","IAN188274",NA,"36207","auto","2010","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-30 12:39:15-03","EAO","IAN","160509","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Silva, MF da; Rosa, NA","1444","1983","06","02","Southern America","Brasil","Pará","Marabá","Carajás. Inicio da ferrovia Paranapanema (Carajás-S.Luis). mata de terra firme.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"IAN160509",NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-30 12:39:15-03","EAO","IAN","117502","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Oliveira, E","Silva, NT da","59713","1965","03","19","Southern America","Brasil","Pará","Maracanã","Campo de Martius Pinheiro.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"IAN117502",NA,"48335","auto","1971","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-30 12:39:15-03","EAO","IAN","116252","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Alves, FM","Oliveira, E","3292","1965","03","20","Southern America","Brasil","Pará","Marapanim","Caminho que vai para o Igarapé mato Grosso, Matapiquara, mata baixa de terra firme.","-47.6996994018555","-0.717499971389771",NA,NA,NA,NA,"IAN116252",NA,"39607","auto","2010","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-30 12:39:15-03","EAO","IAN","164751","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Ribeiro, BGS; Oliveira, JCL de","2332","1996","06","26","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Mata de terra firme, solo arenoso.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 7m de altura e 5cm de diâmetro; flor cálice marron, corola e estames branco.","IAN164751",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-30 12:39:15-03","EAO","IAN","164756","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Ribeiro, BGS; Oliveira, JCL de","2337","1996","06","26","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Mata de terra firme. Solo arenoso.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 10m de altura, frutos verdes.","IAN164756",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-08 17:38:44-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Mesquita, MR","s.n","2000","11",NA,"Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, km-30 da rodovia PA-150, ramal do km-34. Em dossel, solo areno-argiloso com muita liteira.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore aprox. 8m alt. x 20cm DAP, inclinada; tronco com ramificação baixa, ramos finos; ritidoma marrom-escuro com lenticelas abundantes em traços transversais ou pontos não espocados; casca viva amarela com raios finos laranja, oxidando rapidamente",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-08 17:38:44-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Mesquita, MR","s.n.","2000","11",NA,"Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, km-30 da rodovia PA-150, ramal do km-34. Em dossel, solo areno-argiloso com muita liteira.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore aprox. 8m alt. x 20cm DAP, inclinada; tronco com ramificação baixa, ramos finos; ritidoma marrom-escuro com lenticelas abundantes em traços transversais ou pontos não espocados; casca viva amarela com raios finos laranja, oxidando rapidamente",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-08 17:38:44-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Mesquita, MR","s.n.","2000",NA,NA,"Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km30 da Rodovia PA150, ramal do Km34. Em dossel, solo areno-argiloso com muita liteira.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore aprox. 8 m alt. x 20 cm DAP, inclinada. Tronco com ramificação baixa, ramos finos. Ritidoma marrom-escuro com lenticelas abundantes em traços transversais ou pontos não espocados. Casca viva amarela com raios finos laranja, oxidando rapidament",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-08 17:38:44-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Mesquita, MR","s.n.","2000",NA,NA,"Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km30 da Rodovia PA150, ramal do Km34. Em dossel, solo areno-argiloso com muita liteira.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore aprox. 8 m de altura x 20 cm de DAP, inclinada. Tronco com ramificação baixa, ramos finos. Ritidoma marrom-escuro com lenticelas abundantes em traços transversais ou pontos não espocados. Casca viva amarela com raios finos laranja, oxidando ra",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-30 12:39:15-03","EAO","IAN","179774","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Nascimento, MP do","Nascimento, MP do; Carmo, NAS do; Melo, ATS de; Oliveira, JCL de","372","2004","04","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Arvoreta com 6 m alt. x 3 cm DAP; ritidoma verde, acinzentado, liso; casca morta verde lodo, 1 mm espess.; casca viva marrom clara, 3 mm espess.; alburno creme. Flores pequenas em cacho apresentando cálice verde claro e corola creme.","IAN179774",NA,"186920","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-04-08 17:38:44-03","EAO","IAN","FLOR293","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Nascimento, MP do","Nascimento, MP do; Carmo, NAS do; Melo, ATS de; Oliveira, JCL de","372","2004","04","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Arvoreta com 6 m alt. x 3 cm DAP; ritidoma verde, acinzentado, liso; casca morta verde lodo, 1 mm espess.; casca viva marrom clara, 3 mm espess.; alburno creme. Flores pequenas em cacho apresentando cálice verde claro e corola creme.","IANFLOR293",NA,"186920","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-30 12:39:15-03","EAO","IAN","178894","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Cordeiro, MR","Freitas, JC; Melo, ATS de; Carmo, NAS do; Oliveira, JCL de","130","2003","03","26","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, Km-34.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore 10m alt. x 0,15cm DAP, tombada; ritidoma preto e verde; casca morta preta e verde; casca viva amarela; alburno creme; inflorescência amarela com flores pequenas amarelas com 6 pétalas minúsculas.","IAN178894",NA,"186920","auto","2003","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-04-08 17:38:44-03","EAO","IAN","FLOR25","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Procópio, LC; Ferreira, GC","388","2001","02","05","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, km 34. Trilha Margareth Mee. Ângulo 120º, distância 10m do marco 250; árvore 165.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Base acanalada, bifurcado. Tronco circular, pouco acanalado; ritidoma cinza com lenticelas proeminentes, escuras dispersas, algumas muito grandes em forma de vulcões. Casca morta fina, esverdeada. Casca viva laranja-clara, oxidando lar","IANFLOR25",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-30 12:39:15-03","EAO","IAN","173508","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Procópio, LC; Ferreira, GC","388","2001","02","05","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, km 34. Trilha Margareth Mee. Ângulo 120º, distância 10m do marco 250; árvore 165.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Base acanalada, bifurcado. Tronco circular, pouco acanalado; ritidoma cinza com lenticelas proeminentes, escuras dispersas, algumas muito grandes em forma de vulcões. Casca morta fina, esverdeada. Casca viva laranja-clara, oxidando lar","IAN173508",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-04-08 17:38:44-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Freitas, JC","Carmo, NAS do; Monteiro, ECS; Freitas, JC; Silva, AR da; Farias, MCR; Portilho, SR","s.n.","2003","09","05","Southern America","Brasil","Pará","Moju","Localizada às margens do rio Moju, à 140 Km da cidade de Moju.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore 10m alt. x 19,42cm DAP; base reta; fuste cilindrico; ritidoma marrom esverdeado, de aparência suja, lenticelado e apresentando desprendimento de escamas; casca morta vermelha; casca viva caramelo; alburno amarelo bem leve.",NA,NA,"186920","auto","2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-30 12:39:15-03","EAO","IAN","165782","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Ferreira, GC; Freitas, JC","458","1998","02","19","Southern America","Brasil","Pará","Moju","Margem da PA-150, capoeira de terra firme, Vila Pirateua.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"IAN165782",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-30 12:39:15-03","EAO","IAN","165205","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Ferreira, GC; Freitas, JC","153","1997","07","09","Southern America","Brasil","Pará","Moju","Margem da rodovia PA-150, próximo a vila Sicuriju. Capoeira de terra firme.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 8m de altura com frutos.","IAN165205",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-30 12:39:15-03","EAO","IAN","187875","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Freitas, JC","Cruz, ED","547","2012","03","06","Southern America","Brasil","Pará","Moju","Vila Sta. Terezinha, Sítio do Agaiel.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore, AC= 4m, AT=6m.","IAN187875",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-30 12:39:15-03","EAO","IAN","181925","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Souza, MAD de; Borgheti, F; ER; Borghetti, C","1574","2000","10","12","Southern America","Brasil","Pará","Oriximiná","Parú do Oeste. Restinga alta parcialmente alterada (com pastoreio de gado). Área sob influência dos rios Trombeta e Parú (águas clara e sedimentosa, respectivamente). Esse local de coleta é semelhante à restinga alta de Mamirauá (Tefé - AM), o dossel","-55.8661003112793","-1.76556003093719",NA,NA,NA,"Árvore de 5m de altura. Ramos com odor de manteiga de cacau, agradável. Inflorescência e cálice marrons, demais partes brancas. Perfume adocicado, suave.","IAN181925",NA,"479450","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-30 12:39:15-03","EAO","IAN","185488","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Freitas, JC; Frota, F; Martins, J","198","2010","03","27","Southern America","Brasil","Pará","Paragominas","Fazenda Marapiana, pasto sujo.","-47.3527984619141","-2.99583005905151",NA,NA,NA,"árvore 15,0m de altura e 25,0 dap, flor creme.","IAN185488",NA,"186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-30 12:39:15-03","EAO","IAN","171994","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Grogan, J","169","1997",NA,NA,"Southern America","Brasil","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,"Habit: Large tree > 20m Leaves: alt simple, mid, turn red to fall Stem: pale, buttressing.","IAN171994",NA,"50942","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-30 12:39:15-03","EAO","IAN","186974","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Estevan, DA","Francisco, EM","37584","2000","02","20","Southern America","Brasil","Paraná","Guaraci","Fazenda Mota. No pasto.","-51.6497001647949","-22.9731006622314",NA,NA,NA,"Árvore 5m alt.; flores creme.","IAN186974",NA,"14342","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-04-08 17:38:44-03","EAO","IAN","XILO1578","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M","Cordeiro, MR","977","1976","05","04","Southern America","Brasil","Rondônia","Guajará-mirim","Sub base, proj. RADAM, Estrada do palheta a 19 km da cidade, fronteira Brasil-Bolívia, terreno argiloso.","-65.3394012451172","-10.7827997207642",NA,NA,NA,NA,"IANXILO1578",NA,"205539","auto","1981","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-30 12:39:15-03","EAO","IAN","152516","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M","Cordeiro, MR","977","1976","05","04","Southern America","Brasil","Rondônia","Guajará-mirim","Sub base, proj. RADAM, Estrada do palheta a 19 km da cidade, fronteira Brasil-Bolívia, terreno argiloso.","-65.3394012451172","-10.7827997207642",NA,NA,NA,NA,"IAN152516",NA,"205539","auto","1981","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-04-08 17:38:44-03","EAO","IAN","XILO1730","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Cordeiro, MR","951","1976","04","30","Southern America","Brasil","Rondônia","Guajará-mirim","Sub base proj. RADAM, Estrada do Palheta, capoeira, front. brasil-Bolívia.","-65.3394012451172","-10.7827997207642",NA,NA,NA,NA,"IANXILO1730",NA,"205539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-30 12:39:15-03","EAO","IAN","152490","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Cordeiro, MR","951","1976","04","30","Southern America","Brasil","Rondônia","Guajará-mirim","Sub base proj. RADAM, Estrada do Palheta, capoeira, front. brasil-Bolívia.","-65.3394012451172","-10.7827997207642",NA,NA,NA,NA,"IAN152490",NA,"205539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2013-07-03 11:05:00-03","EBDA","BAH","7344","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","G. C. P. Pinto","M. Messias Santos","151","1984","07","08",NA,"Brasil","Bahia","Encruzilhada","Brasil, Bahia, Mun. De Encruzilhada, estrada Itambé/Encruzilhada.","-40.9094","-15.5314","820","820",NA,"Árvore com 8m de altura, diâmetro da copa 6m; fanerófita. Folha espatiforme; flor pequena, em cacho, cor creme. Odor agradável.",NA,NA,"49333","auto","1984","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-02 16:29:00-03","CPAN-UFMS","COR","12181","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Alves, F. M.","Alves, F. M.","27","2005","08","23",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Bairro Rita Vieira","-54.571944","-20.505278","587","587",NA,"Árvore, 10 m de altura; flores verdes e brancas; presença de galhas, visitantes florais Habito: Árvore",NA,NA,NA,NA,"2005","08","23",NA,"54º34'19''W","20º30'19''S",NA,NA,NA,NA,NA,NA
"269","2021-03-02 16:29:00-03","CPAN-UFMS","COR","9916","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Alves, F. M.","Resende, U. M.; Coelho, J. A. M.","1276","2001","09","16",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Mata do Segredo","-54.596389","-20.400278","644","644",NA,"Árvore, heliófita; flor ausente, cálice vermelho; fruto verde Habito: Árvore",NA,NA,NA,NA,"2005","11","03",NA,"54º35'47''W","20º24'1''S",NA,NA,NA,NA,NA,NA
"270","2019-10-09 11:18:10-03","UFBA","ALCB","039386","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR de","Melo, E; Sena, MP; França, F","PCD1641","1995","02","21","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, entre a Serra da Chapadinha e Brejões","-41.45","-12.433333","890","890",NA,"ca. de 10,00 m de altura, DAP de 10 cm. Folhas simples. Inflorescência com botões esverdeados, flores de cor creme e anteras amarelas. Frequente.; Mata ciliar, entre as rochas do riacho. Afloramentos rochosos.","ALCB002997","ALCB002997",NA,NA,"2010","03",NA,NA,"-41.45","-12.433333",NA,NA,NA,NA,NA,NA
"271","2020-08-11 00:16:04-03","UFBA","ALCB","039406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Werff, H van der","Giulietti, AM; Guedes, ML; Stannard, B; Harley, RM; Woodgyer, EM","PCD2699","1996","03","31","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Serra do Tombador","-40.716667","-11.233333","910","910",NA,"ca de 7,00 m de altura. Flores cremes; anteras e glândulas amarelas. Frequente.","ALCB002998","ALCB002998",NA,NA,"2009","09",NA,NA,"-40.716667","-11.233333",NA,NA,NA,NA,NA,NA
"272","2020-08-11 00:16:04-03","UFBA","ALCB","039410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR de","Stannard, B; Guedes, ML; Woodgyer, EM","PCD2619","1996","03","28","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Margem da estrada","-40.489444","-11.306111","625","625",NA,"4,0 m. Folhas discolores. Inflorescência com flores singelas, cremes. Raro.","ALCB002999","ALCB002999",NA,NA,"2009","09",NA,NA,"-40.489444","-11.306111",NA,NA,NA,NA,NA,NA
"273","2020-08-11 00:16:04-03","UFBA","ALCB","039413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR de","Giulietti, AM; Harley, RM; Woodgyer, EM","PCD2737","1996","04","01","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Arredores de Sítio do Meio","-40.647222","-11.075278","730","730",NA,"10,00-12,00 m, tronco aromático, liso com líquens e DAP de 30 cm. Caule aromático. Folhas aromáticas, discolores, face adaxial verde-brilhante, abaxial verde-pálido. Flores de tépalas externamente verde-acastanhado, internamente creme","ALCB003000","ALCB003000",NA,NA,"2010","03",NA,NA,"-40.647222","-11.075278",NA,NA,NA,NA,NA,NA
