"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","individualCount","relatedCatalogItem","typeStatus","sex","fieldNumber"
"94","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","40351",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","A. P. Fontana; K.A. Brahim, L. Kollmann & R. R. dos Santos","3101","2007","03","23",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras, prop. do Sr. Emílio Feich. Floresta Ombrófila Aberta, mata de encosta","-40.727833","-20.07",NA,"Epífita, caída na mata. Flores avermelhadas","MBML040351","MBML040351",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,"910","910","40W43'40,2","20S4'12",NA,NA,NA,NA,NA
"95","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","42618",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","R.X. Bolsanello","8752","2008",NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins","Biriricas","-40.583333","-20.316667",NA,"1 plante & 1 pousse","MBML042618","MBML042618",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W35'","20S19'",NA,NA,NA,NA,NA
"96","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","42987",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","J. Guiard","9228","2009",NA,NA,NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro","-40.302667","-20.168389",NA,"1 pousse","MBML042987","MBML042987",NA,NA,NA,"G. Chiron",NA,NA,NA,"750","750","40W18'9,6","20S10'6,2",NA,NA,NA,NA,NA
"97","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","43005",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","J. Guiard","9210","2009",NA,NA,NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro","-40.302667","-20.168389",NA,"1 plante","MBML043005","MBML043005",NA,NA,NA,"G. Chiron",NA,NA,NA,"750","750","40W18'9,6","20S10'6,2",NA,NA,NA,NA,NA
"98","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","45381",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","A. P. Fontana; L. Kollmann","1780","2005","11","18",NA,"Brasil","Espírito Santo","Santa Teresa","Lombardia, propriedade de João Furlane","-40.537222","-19.804167",NA,"Epífito. Flores cremes com listras vermelhas.","MBML045381","MBML045381",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W32'14","19S48'15",NA,NA,NA,NA,NA
"99","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","49648",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","M. Simonelli; F. A. R. Matos, C. Cesati","1430","2008","01","03",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Propriedade de Audir Cesati","-41.098583","-20.418333",NA,"Epífita, 1m de alt., Flores vinho","MBML049648","MBML049648",NA,NA,NA,"H.L. Silva/17-01-2020",NA,NA,NA,"1042","1042","41W5'54,9","20S25'6",NA,NA,NA,NA,NA
"100","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","6233",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; R.Loss","112","1992","01","04",NA,"Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41.019167","-20.403889",NA,"Flores marrons púrpureas, altitude 1200m.","MBML006233","MBML006233",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"41W1'9","20S24'14",NA,NA,NA,NA,NA
"101","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","9095",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; E. Bausen & W. Pizziolo","1095","1998","11","25",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Mata de encosta. Epífita caída. Flores verdes. Ápice do labelo roxo. Base das pétalas roxas.","MBML009095","MBML009095",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"102","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","43017",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","J. Guiard","9777","2009",NA,NA,NA,"Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818",NA,NA,"MBML043017","MBML043017",NA,"32447","auto","G. Chiron",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA
"103","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","42601",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W. Chase","J. Guiard","9783","2009",NA,NA,NA,"Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818",NA,NA,"MBML042601",NA,NA,"32447","auto","G. Chiron",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38785",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","D.R. Couto","86","2004","04","17",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,"Holoepífita característica sobre Bombacaceae. Pétalos e sépalos laterais vinho.","MBML038785","MBML038785",NA,"29430","auto","H.L. Silva/16-01-2020",NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA
"105","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38469",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","D.R. Couto","20","2004","03","14",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,"Holoepífita característica. Flores vináceas. Vegetando sobre Pseudobombax sp, no Fragmento florestal do Toti.","MBML038469","MBML038469",NA,"29430","auto","H.L. Silva/16-01-2020",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"106","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38467",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","D.R. Couto","80","2004","04","27",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,"Epífita. Flores vináceas. Mata de cima. Jardim dos Pontões.","MBML038467","MBML038467",NA,"29430","auto","H.L. Silva/16-01-2020",NA,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA
"107","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38434",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","D.R. Couto","93","2004","04","28",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,"Epífita em ramo caído. Labelo vináceo; pétalas transparentes com bordas vinho escuro; sépalos verdes, com lista vinácea longitudinais. Trilha do topo.","MBML038434","MBML038434",NA,"29430","auto","L. Kollmann/22-01-2013","2013","01","22","900","900",NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38431",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","D.R. Couto","217","2004","11","28",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,"Holoepífita característica. Sépalo dorsal amarelo com bordas vinho. Pétalas laterais amarelos com as bordas levemente contornadas de vinho; bem fechadas. Lábelo com lóbulos laterais amarelos com ápce vinho. Fragmento Florestal do Toti.","MBML038431","MBML038431",NA,"29430","auto","H.L. Silva/16-01-2020",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38429",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","D.R. Couto","1","2004","02","15",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,"Holoepífita característica sobre Bombacaceae. Pétalos e sépalos laterais vinho.","MBML038429","MBML038429",NA,"29430","auto","H.L. Silva/16-01-2020",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"110","2020-09-22 12:01:05-03","MBML","MBML-HERBARIO","1129",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase",NA,NA,"1943","03","14",NA,"Brasil","Espírito Santo","Santa Teresa","(adn.: possivelmente do orquidário de Augusto Ruschi)","-40.6002998352051","-19.9356002807617",NA,"vaso nº 986","MBML001129","MBML001129",NA,"23813","auto","H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","42996",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","J. Guiard","9401","2009",NA,NA,NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro","-40.3078002929688","-20.1285991668701",NA,"1 hf","MBML042996","MBML042996",NA,"16451","auto","G. Chiron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","42909",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","J. Guiard","9401","2009",NA,NA,NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro","-40.3078002929688","-20.1285991668701",NA,"1 hf","MBML042909",NA,NA,"16451","auto","G. Chiron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","42471",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","compressiflora","Acianthera compressiflora","(Barb.Rodr.) Chiron & Van den Berg","J. Guiard","5772","2005",NA,NA,NA,"Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818",NA,"1 pousse","MBML042471",NA,NA,"32447","auto","G. Chiron",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA
"114","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13547",NA,"Plantae",NA,NA,"Orchidaceae","Pleurothallis","anthoxantha","Pleurothallis anthoxantha","Rchb.f.","E. Lagasa","122","1973","01","25",NA,"Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667",NA,"In álcool.","MBML013547",NA,NA,NA,NA,"L. Kollmann/18-10-2000",NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA
"115","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13537",NA,"Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Barb.Rodr.","E. Lagasa","201","1973","01","28",NA,"Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667",NA,"In flower: 28/03/1973 In álcool.","MBML013537",NA,NA,NA,NA,"C. N. de Fraga/2000",NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA
"116","2020-07-10 09:48:31-03","MBML","MBML-HERBARIO","22851",NA,"Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Barb.Rodr.","E. Lagasa","41","1972","11","02",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Somente em álcool.","MBML022851",NA,NA,NA,NA,"A. P. Fontana/08-05-2005",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"117","2018-08-31 12:41:50-03","UFLA","ESAL","25941","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Melo, P HA; Torres, DM","4056",NA,NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Cachoeira do corrego da agua preta","-44.603333","-21.976111",NA,"erva; ; flores alvas e roxa;",NA,NA,NA,NA,NA,"A.; Massensini, Jr",NA,NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA
"118","2021-01-26 13:56:57-03","IMA","MAC","52610","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Chagas-Mota","10700","2011","03","29",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.893411","-8.965558",NA,"Epífita. Frutos verdes.; Mata Atlântica.","MAC0052610",NA,NA,NA,NA,"V.Brito-NOA","2019","05","30",NA,NA,"-35.893411","-8.965558",NA,NA,NA,NA,NA
"119","2021-01-26 13:56:57-03","IMA","MAC","52488","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Chagas-Mota","10578","2011","03","29",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.533628","-8.575601",NA,"Epífita. Flores lilases. Frutos verdes.; Mata Atlântica.","MAC0052488",NA,NA,NA,NA,"V.Brito-NOA","2019","05","30",NA,NA,"-35.533628","-8.575601",NA,NA,NA,NA,NA
"120","2014-11-06 16:18:35-02","UFPB","EAN","11040","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.",NA,"181","2005","04","04",NA,"Brasil","Alagoas","Coimbra - Ibateguara",NA,NA,NA,NA,"Caule ereto; folha avermelhada; flor em racemo igual ou + longo do que as folhas; flor verde-amarronzada..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-25 10:11:27-03","CVRD","CVRD","6743","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Folli, D.A.","3807","2001","01","17","América do Sul","BRASIL","ES","Linhares","RFL 01/80","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Orquídea feliz","CVRD006743","CVRD006743","Liliopsida","48094","auto","Claudio Nicoletti Fraga","2002","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-25 13:53:01-03","UNIVILLE","JOI","16900","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","BILK, K.D.; PAGANI, A.","322","2016","08","13",NA,"Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.856667","-26.235833",NA,"epífita","JOI016900",NA,NA,NA,NA,"MANCINELLI, W.S.","2016","11","08","215","215","48º51'24''W","26º14'9''S",NA,NA,NA,NA,NA
"123","2021-03-25 13:53:01-03","UNIVILLE","JOI","16853","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","BILK, K.D.; SILVA, J.C.S.; Silva,M.M.da","196","2016","03","21",NA,"Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.982222","-26.140556",NA,"epífita","JOI016853",NA,NA,NA,NA,"MANCINELLI, W.S.","2016","03","21","215","215","48º58'56''W","26º8'26''S",NA,NA,NA,NA,NA
"124","2021-03-25 13:53:01-03","UNIVILLE","JOI","9110","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, W.S.","819","2007","12","12",NA,"Brasil","Santa Catarina","Joinville","Jurapê.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODSM","JOI009110",NA,NA,"37150","auto","Mancinelli, W. S.","2014","12","12","200","200",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-25 13:53:01-03","UNIVILLE","JOI","14880","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, W.S.","881","2009","04","24",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: Epífita","JOI014880",NA,NA,"37150","auto","Mancinelli, W. S.","2009","04","24","150","150",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-25 13:53:01-03","UNIVILLE","JOI","9691","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, W.S.","858","2009","03","10",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI009691",NA,NA,"37150","auto","Mancinelli, W. S.","2009","03","10","200","200",NA,NA,NA,NA,NA,NA,NA
"127","2020-07-23 12:17:04-03","CEPLAC","CEPEC","94769","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"Paixão, J. L.","42","1998","07","06",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC, km 22 da Rodovia Ilhéus-Itabuna (Br 415). Quadra I'.","-39.25","-14.25",NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"50","50","39W15'","14S15'",NA,NA,NA,NA,NA
"128","2020-07-23 12:17:04-03","CEPLAC","CEPEC","131097","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"C. N. Fraga","2358","2009","01","20",NA,"Brasil","Espírito Santo","castelo","Parque Estadual do Forno Grande.","-41.083611","-20.516111",NA,NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,"30/12/2009",NA,NA,NA
"129","2020-07-23 12:17:04-03","CEPLAC","CEPEC","132764","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"Leitman, P.M.","412","2011","09","12",NA,"Brasil","Bahia","arataca","Parque Nacional da Serra das Lontras. Trilha do mirante do Sr. Arthur.","-39.38","-15.204722",NA,NA,NA,NA,NA,NA,NA,"L. Menini Neto",NA,NA,NA,"523","523","39W22'48","15S12'17",NA,NA,NA,NA,NA
"130","2020-07-23 12:17:04-03","CEPLAC","CEPEC","125431","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"C. N. Fraga","1853","2008","02","15",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco.","-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,"30/12/2008",NA,NA,NA
"131","2020-07-23 12:17:04-03","CEPLAC","CEPEC","4105","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"R. P. Belém","3423","1967","02","20",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto","D. N. Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,"15/05/2014",NA,NA,NA
"132","2020-07-23 12:17:04-03","CEPLAC","CEPEC","28290","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"J. L. Hage","1632","1982","02","11",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Quadra I'.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto","D. N. Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,"15/05/2014",NA,NA,NA
"133","2020-07-23 12:17:04-03","CEPLAC","CEPEC","78703","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata",NA,"J. L. da Paixao","42","1998","09","08",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Setor de treinamento.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto","D. N. Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,"15/05/2014",NA,NA,NA
"134","2019-11-13 16:04:59-03","UNISANTA","HUSC","2440","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Pleurothalis","auriculata","Pleurothalis auriculata","Lindl.","Martins, S.E.; Sampaio, P.S.P.","670s.n.","2000","02","24",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,"Epífita. Tépalas externas verdes e tépalas internas com mancha vinácea.; Floresta de Restinga Paludosa sobre Substrato Turfoso.",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 17:30:08-03","UEM","HUEM","33268","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Costa, AC","56","2017","08","07",NA,"Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.5953","-25.896475",NA,NA,"HUEM000016939","HUEM000016939",NA,NA,NA,"Costa, AC","2017","08",NA,NA,NA,"-51.5953","-25.896475",NA,NA,NA,NA,NA
"136","2020-11-04 17:30:08-03","UEM","HUEM","33271","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Costa, AC","60","2017","08","07",NA,"Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.595283","-25.8964",NA,NA,"HUEM000016934","HUEM000016934",NA,NA,NA,"Costa, AC","2017","08",NA,NA,NA,"-51.595283","-25.8964",NA,NA,NA,NA,NA
"137","2019-11-01 15:15:13-03","UnB","UB","201886","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Belém, RP; Pinheiro, RS","3423","1967","02","20","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau - CEPEC","-39.0494003295898","-14.7889003753662",NA,"Epífita sobre árvore. Flores amarelas; Plantação de cacau","UB0015640","UB0015640",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-04 15:42:04-03","IF","SPSF","50684","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","A. Maruyama & L. Cicco","61","2015","09","07","América do Sul","Brasil","SP","Cunha",NA,"-45.014722","-23.228333",NA,"COLETA: Epífita com frutos imaturos de coloração verde.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"Liliopsida",NA,NA,"C.N. Fraga","2015","09","18","1097","1097",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-04 15:42:06-03","IF","SPSF","38326","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","T.B.Breier & V.A.O.Dittrich","682","2002","09","27","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.931944","-24.169444",NA,"GEOGRAFIA: Parcelas permanentes;",NA,NA,"Liliopsida",NA,NA,"T.B.Breier","2003","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-10-09 13:58:31-03","UHH","HBG","501884","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Kraenzl. ined. non Barb. Rod.?","Dusén, P.","1934","1903","02","15","South America","Brazil",NA,NA,"Rio Corcovado",NA,NA,NA,NA,"HBG501884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-10-09 13:58:31-03","UHH","HBG","501883","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Kraenzl. ined. non Barb. Rod.?","Dusén, P.","14266","1912","10","20","South America","Brazil",NA,NA,"Rio de Janeiro, Corcovado in silva primaeva ad tr. arb.",NA,NA,NA,"ex Herb. Kränzlin NEOTROP<br>Herbarium Hamburgense evacuated and inaccessible 1943-1992","HBG501883","HBG501883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type ?",NA,NA
"142","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","anthoxantha","Pleurothallis anthoxantha","Rchb.f.","Wawra, H","336",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Habitat in prov. Bahia prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","anthoxantha","Pleurothallis anthoxantha","Rchb.f.","Maly, FP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Habitat in prov. Bahia prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Descourtilz, ME","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes ad flum. Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
