"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1518","2020-12-21 16:31:19-03","MBM","MBM","2513","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.; et al.; et al.","1967","01","10","Brazil","Paraná","Almirante Tamandaré","Parque Santa Maria","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"MBM002513","MBM002513","15648",NA,NA,NA,"18684","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2020-12-21 16:31:19-03","MBM","MBM","212708","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Ziller, S.R.",NA,NA,NA,"Brazil","Paraná","Altônia","Rio Inhacanga","-53.9016990661621","-23.8743991851807",NA,NA,NA,NA,NA,"MBM212708","MBM212708","939",NA,NA,NA,"39628","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2020-12-21 16:31:19-03","MBM","MBM","25737","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Hatschbach, G.","1959","11","28","Brazil","Paraná","Arapoti","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"MBM025737","MBM025737","6554",NA,NA,NA,"41852","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2020-12-21 16:31:19-03","MBM","MBM","25741","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Pereira, E.; Hatschbach, G.; Hatschbach, G.","1963","11","22","Brazil","Paraná","Araucária","Margens do Rio Iguaçu","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,"MBM025741","MBM025741","8081",NA,NA,NA,"21346","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2020-12-21 16:31:19-03","MBM","MBM","356739","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Brotto, M.L.","2009","04","23","Brazil","Paraná","Balsa Nova","Foz do Rio dos Papagaios","-49.6356010437012","-25.5839004516602",NA,NA,"830","830","Árvore de 6m de alt., flores pistiladas alvas e frutos imaturos. Floresta Ombrófila Mista Aluvial","MBM356739","MBM356739","348","2009","04","23","27346","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2020-12-21 16:31:19-03","MBM","MBM","996","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Smith, S.F.; L.B.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1966","02","13","Brazil","Paraná","Bituruna","Estrada para Porto União","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,"MBM000996","MBM000996","13872",NA,NA,NA,"30743","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","2020-12-21 16:31:19-03","MBM","MBM","5985","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Pedralli, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","01","25","Brazil","Paraná","Campo do Tenente","Lajeado","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,NA,"MBM005985","MBM005985","18479",NA,NA,NA,"17005","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2020-12-21 16:31:19-03","MBM","MBM","219144","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Paraná","Campo do Tenente","Lajeado","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,NA,"MBM219144","MBM219144","18479",NA,NA,NA,"17005","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","2020-12-21 16:31:19-03","MBM","MBM","395988","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","12","Brazil","Paraná","Candói","entrada para fazenda Capão Redondo","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"Arbórea, ca. 6m. Caule castanho. Folhas verdes discolores. Flores alvacentas esverdeadas.; Floresta Ombrófila Mista.","MBM395988","MBM395988","2160","2015","02","12","42664","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","2020-12-21 16:31:19-03","MBM","MBM","396168","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Engels, M.E.","2014","05","01","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbórea, ca. 5m. Caule castanho. Folhas verdes escuras, discolores. Frutos imaturos jovens verdes.; Floresta Ombrófila Mista.","MBM396168","MBM396168","2426","2015","02","12","26641","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","2020-12-21 16:31:19-03","MBM","MBM","395451","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Engels, M.E.","2013","07","21","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbusto/arbórea, ca. 4 m. Caule castanho a verde. Folhas verdes discolores. Infrutescência com raque acastanhada-avermelhada, receptáculo da mesma cor. Fruto imaturo verde pintalgado de verde mais claro.; Floresta Ombrófila Mista.","MBM395451","MBM395451","1302","2015","02","12","26641","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2020-12-21 16:31:19-03","MBM","MBM","395589","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Engels, M.E.","2013","09","22","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbusto, ca. 3 m. Caule castanho. Folhas e frutos verdes escuros.; Floresta Ombrófila Mista.","MBM395589","MBM395589","1637","2015","02","12","26641","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2020-12-21 16:31:18-03","MBM","MBM","211924","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Castro","Rio Cunhaporanga","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,"MBM211924",NA,"1674",NA,NA,NA,"50779","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2020-12-21 16:31:17-03","MBM","MBM","1194","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Smith, S.F.; L.B.","Hatschbach, G.","1966","04","28","Brazil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,NA,"MBM001194","MBM001194","14248",NA,NA,NA,"32009","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2020-12-21 16:31:19-03","MBM","MBM","65735","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Rotta, E.","1979","12","03","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065735","MBM065735","s.n.",NA,NA,NA,"13536","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","2020-12-21 16:31:19-03","MBM","MBM","61476","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Landrum, L.R.","1977","11","07","Brazil","Paraná","Contenda",NA,"-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"Árvore 5m.","MBM061476","MBM061476","2437","2008","10","31","22732","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2020-12-21 16:31:17-03","MBM","MBM","13905","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Lindeman, J.; et al.; et al.","1966","12","24","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM013905","MBM013905","3801",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2020-12-21 16:31:17-03","MBM","MBM","13903","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Moraes, P.","Lindeman, J.","1966","10","11","Brazil","Paraná","Curitiba","BR-2, Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM013903","MBM013903","2657","2009","05","09","25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","2020-12-21 16:31:18-03","MBM","MBM","211927","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Dombrowski, L.T.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM211927",NA,"9347",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","2020-12-21 16:31:18-03","MBM","MBM","211928","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Dombrowski, L.T.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM211928",NA,"13240",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","2020-12-21 16:31:19-03","MBM","MBM","59360","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1977","12","19","Brazil","Paraná","Curitiba","Centro Cívico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM059360","MBM059360","40313",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2020-12-21 16:31:17-03","MBM","MBM","154462","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Silva, J.M.; Nicolack, V.; Nicolack, V.","1991","02","17","Brazil","Paraná","Curitiba","Cidade Industrial","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM154462","MBM154462","994",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2020-12-21 16:31:17-03","MBM","MBM","156471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Silva, J.M.; Deodato, F.; Deodato, F.","1992","12","11","Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM156471","MBM156471","1178",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2020-12-21 16:31:18-03","MBM","MBM","197384","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Silva, S.M.","Carrião, D.J.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM197384","MBM197384","s.n.",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2020-12-21 16:31:19-03","MBM","MBM","238625","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Soares, A.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM238625","MBM238625","108",NA,NA,NA,"37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2020-12-21 16:31:19-03","MBM","MBM","298419","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Assis, L.C.S.","Valle, A.O.","2003","10","21","Brazil","Paraná","Guaraqueçaba","Ilha Rasa","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM298419","MBM298419","8",NA,NA,NA,"37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","2020-12-21 16:31:19-03","MBM","MBM","5782","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1967","07","24","Brazil","Paraná","Guaratuba","Barra do Saí","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM005782","MBM005782","16758",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2020-12-21 16:31:19-03","MBM","MBM","25740","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Hatschbach, G.","1960","04","21","Brazil","Paraná","Guaratuba","Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM025740","MBM025740","6954",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2020-12-21 16:31:19-03","MBM","MBM","239602","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Roderjan, C.V.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Ilha do Capinzal","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM239602","MBM239602","1283",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2020-12-21 16:31:19-03","MBM","MBM","25534","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1959","03","10","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM025534","MBM025534","5554",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","2020-12-21 16:31:17-03","MBM","MBM","18148","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1970","12","20","Brazil","Paraná","Ivaí","Bitumirim","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,"MBM018148","MBM018148","25920",NA,NA,NA,"21096","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","2020-12-21 16:31:17-03","MBM","MBM","10382","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1968","11","27","Brazil","Paraná","Jaguariaíva","Fazenda Chapada Santo Antonio","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM010382","MBM010382","20403",NA,NA,NA,"44368","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","2020-12-21 16:31:19-03","MBM","MBM","313034","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Brotto, M.L.","Portes, M.C.","1993","06","08","Brazil","Paraná","Jaguariaíva","Fazenda Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore, 6m. Capão com araucária","MBM313034","MBM313034","s.n.","2009","06","30","44368","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","2020-12-21 16:31:19-03","MBM","MBM","62532","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Hatschbach, G.","1979","01","18","Brazil","Paraná","Lapa","Colônia Mariental","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM062532","MBM062532","41935",NA,NA,NA,"49965","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","2020-12-21 16:31:19-03","MBM","MBM","25736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Vattimo, I.","Hatschbach, G.","1949","01","30","Brazil","Paraná","Lapa","Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM025736","MBM025736","1152",NA,NA,NA,"49965","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","2020-12-21 16:31:19-03","MBM","MBM","2523","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1966","12","15","Brazil","Paraná","Mariópolis",NA,"-52.5586013793945","-26.354700088501",NA,NA,NA,NA,NA,"MBM002523","MBM002523","15517",NA,NA,NA,"13466","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","2020-12-21 16:31:19-03","MBM","MBM","5617","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","11","26","Brazil","Paraná","Matelândia","Matelândia","-53.9963989257812","-25.2408008575439",NA,NA,NA,NA,NA,"MBM005617","MBM005617","3422",NA,NA,NA,"40323","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","2020-12-21 16:31:19-03","MBM","MBM","68000","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Rohwer, J.","Hatschbach, G.","1980","12","13","Brazil","Paraná","Palmas","Palmas, rodovia para Ponte Serrada","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM068000","MBM068000","43468",NA,NA,NA,"46666","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","2020-12-21 16:31:19-03","MBM","MBM","2512","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Werff, H. van der","Hatschbach, G.","1966","12","14","Brazil","Paraná","Palmas","Rio Chopim","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM002512","MBM002512","15477",NA,NA,NA,"46666","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","2020-12-21 16:31:17-03","MBM","MBM","172962","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Ziller, S.R.; Rachwal, M.; Rachwal, M.","1994","12","21","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM172962","MBM172962","635",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","2020-12-21 16:31:17-03","MBM","MBM","191840","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Dunaiski, A.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Balneário Ipanema","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM191840","MBM191840","s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","2020-12-21 16:31:19-03","MBM","MBM","62530","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Hatschbach, G.; Kasper, A.; Kasper, A.","1978","10","05","Brazil","Paraná","Paranaguá","Balneário Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 8m, mata pluvial de planície litorânea. Frutos pretos . xiloteca","MBM062530","MBM062530","41585","1978","11",NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","2020-12-21 16:31:17-03","MBM","MBM","190192","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Balneário Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM190192","MBM190192","1055",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","2020-12-21 16:31:19-03","MBM","MBM","211936","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Handro, O.","Stellfeld, C.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"=211937","MBM211936",NA,"522",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","2020-12-21 16:31:19-03","MBM","MBM","298409","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Gatti, G.","Gatti, G.; et al.; et al.","2001","09","15","Brazil","Paraná","Paranaguá","Estação Ecológica de Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM298409","MBM298409","741",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","2020-12-21 16:31:19-03","MBM","MBM","47101","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Hatschbach, G.","Hatschbach, G.","1975","06","11","Brazil","Paraná","Paranaguá","Fazenda Sambaqui","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta 4m, mata pluvial, planície litorânea (taboleiro)","MBM047101","MBM047101","37003","1975","07",NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","2020-12-21 16:31:18-03","MBM","MBM","211930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Handro, O.","Stellfeld, C.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM211930",NA,"1305",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","2020-12-21 16:31:18-03","MBM","MBM","211920","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Stellfeld, C.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM211920",NA,"s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","2020-12-21 16:31:19-03","MBM","MBM","59363","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Rohwer, J.","Kummrow, R.","1978","09","17","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM059363","MBM059363","1242",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2020-12-21 16:31:19-03","MBM","MBM","283041","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Koguissi, N.A.; et al.; et al.","1993","11","27","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM283041","MBM283041","s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2020-12-21 16:31:19-03","MBM","MBM","211944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Silva, S.M.","Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM211944",NA,"s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2020-12-21 16:31:19-03","MBM","MBM","211943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Souza, W.S.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM211943",NA,"s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
