"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","class"
"51","2020-12-21 16:37:06-03","MBM","MBM","153665","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J.; et al.; et al.","25514","1983","04","Southern America","Brazil","15km de Passo Fundo",NA,NA,"MBM153665","MBM153665","Mattos, J.","19","Rio Grande do Sul","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"Cambess.",NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:37:06-03","MBM","MBM","98183","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J.; Mattos, N.; Mattos, N.","24654","1983","10","Southern America","Brazil","Ca. 15km de Passo Fundo para Maraú",NA,NA,"MBM098183","MBM098183","Mattos, J.","19","Rio Grande do Sul","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"Cambess.",NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:37:06-03","MBM","MBM","1117","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hatschbach, G.","14054","1966","03","Southern America","Brazil","Rio Passa Dois",NA,NA,"MBM001117","MBM001117","Silveira, N.","17","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"Cambess.",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:37:06-03","MBM","MBM","228054","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Dombrowski, L.T.","6794","1976","12","Southern America","Brazil","Furnas",NA,NA,"MBM228054","MBM228054","Soares-Silva, L.H.","13","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:37:06-03","MBM","MBM","227995","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Dombrowski, L.T.","9577","1978","04","Southern America","Brazil","Lagoa Dourada",NA,NA,"MBM227995","MBM227995","Soares-Silva, L.H.","13","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:37:06-03","MBM","MBM","49561","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hatschbach, G.","9601","1962","12","Southern America","Brazil","Parque Vila Velha, Rio Quebra Perna",NA,NA,"MBM049561","MBM049561","Legrand, D.","21","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:37:06-03","MBM","MBM","49560","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","8132","1963","11","Southern America","Brazil","Vila Velha",NA,NA,"MBM049560","MBM049560","Legrand, D.","23","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:37:06-03","MBM","MBM","98184","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J.; et al.; et al.","16996","1977","03","Southern America","Brazil","Estação Experimental de Silvicultura",NA,NA,"MBM098184","MBM098184","Mattos, J.","31","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"Cambess.",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:37:06-03","MBM","MBM","98185","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J.; Model, N.; Model, N.","20951","1980","02","Southern America","Brazil","Cerro do Armour",NA,NA,"MBM098185","MBM098185",NA,"13","Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"Cambess.",NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-01-22 15:33:27-02","MNHN","RECOLNAT_MNHN_P","P00161470","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala","holotype","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Prov. Rio Grande do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161470' target='other'> <mi>dwc_moreinfo</mi></a>","P00161470","P00161470_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA,NA
"61","2016-01-22 15:33:29-02","MNHN","RECOLNAT_MNHN_P","P00161471","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala","isotype","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Prov. Rio Grande do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161471' target='other'> <mi>dwc_moreinfo</mi></a>","P00161471","P00161471_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA,NA
"62","2015-10-04 07:08:29-03","MNHN","RECOLNAT_MNHN_P","P00161472","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala","isotype","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Prov. Rio Grande do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161472' target='other'> <mi>dwc_moreinfo</mi></a>","P00161472","P00161472_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA,NA
"63","2015-09-04 16:11:50-03","MNHN","RECOLNAT_MNHN_P","P00545053","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,"1905",NA,NA,"Paraguay","In vicinis Caaguazù","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545053' target='other'> <mi>dwc_moreinfo</mi></a>","P00545053","P00545053_01","Lughadha",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"9315",NA,NA,NA
"64","2015-09-04 16:11:50-03","MNHN","RECOLNAT_MNHN_P","P00545054","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,NA,NA,"Paraguay","In regione vicine Igatimi","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545054' target='other'> <mi>dwc_moreinfo</mi></a>","P00545054","P00545054_01","Lughadha",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"5628",NA,NA,NA
"65","2015-09-17 07:14:08-03","MNHN","RECOLNAT_MNHN_P","P00545055","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,"1",NA,"Paraguay","Cordillera de Altos, in campo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545055' target='other'> <mi>dwc_moreinfo</mi></a>","P00545055","P00545055_01","Diego-Legrand",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"3742",NA,NA,NA
"66","2016-01-22 15:33:27-02","MNHN","RECOLNAT_MNHN_P","P00545056","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,"1",NA,"Paraguay","Cordillera de Altos, in campo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545056' target='other'> <mi>dwc_moreinfo</mi></a>","P00545056","P00545056_01","Diego-Legrand",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"3742",NA,NA,NA
"67","1996-02-12 15:54:35-03","MNHN","RECOLNAT_MNHN_P","P00545057","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,"1",NA,"Paraguay","Cordillera de Altos, in campo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545057' target='other'> <mi>dwc_moreinfo</mi></a>","P00545057","P00545057_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"3742",NA,NA,NA
"68","2016-01-22 15:33:27-02","MNHN","RECOLNAT_MNHN_P","P00545058","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,"10",NA,"Paraguay","Sierra de Maracayu","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545058' target='other'> <mi>dwc_moreinfo</mi></a>","P00545058","P00545058_01","Diego-Legrand",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"4962",NA,NA,NA
"69","2017-05-12 15:35:21-03","MNHN","RECOLNAT_MNHN_P","P00545059","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,"10",NA,"Paraguay","Sierra de Maracayu","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545059' target='other'> <mi>dwc_moreinfo</mi></a>","P00545059","P00545059_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"4962",NA,NA,NA
"70","2015-09-17 08:29:26-03","MNHN","RECOLNAT_MNHN_P","P00545060","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,"1900","10",NA,"Paraguay","In regione cursus superioris fluminis Y-aca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545060' target='other'> <mi>dwc_moreinfo</mi></a>","P00545060","P00545060_01","Diego-Legrand",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"6819",NA,NA,NA
"71","2017-05-12 15:28:59-03","MNHN","RECOLNAT_MNHN_P","P00545061","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,"1900","10",NA,"Paraguay","In regione cursus superioris fluminis Y-aca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00545061' target='other'> <mi>dwc_moreinfo</mi></a>","P00545061","P00545061_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"6819",NA,NA,NA
"72","2015-09-04 20:37:55-03","MNHN","RECOLNAT_MNHN_P","P00547293","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,"1900","1",NA,"Paraguay","In regione cursus superioris fluminis Y-acà","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547293' target='other'> <mi>dwc_moreinfo</mi></a>","P00547293","P00547293_01","Amorim","1",NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"7011",NA,NA,NA
"73","2015-09-17 08:21:56-03","MNHN","RECOLNAT_MNHN_P","P00547294","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,"1900","1",NA,"Paraguay","In regione cursus superioris fluminis Y-acà","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547294' target='other'> <mi>dwc_moreinfo</mi></a>","P00547294","P00547294_01","Amorim","1",NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"7011",NA,NA,NA
"74","2016-11-04 11:19:06-02","MNHN","RECOLNAT_MNHN_P","P05232685","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Gaudichaud",NA,"1833","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232685' target='other'> <mi>dwc_moreinfo</mi></a>","P05232685","P05232685_01","Lima","1","Rio Grande do Sul",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1852",NA,NA,NA
"75","2003-02-27 10:33:14-03","MNHN","RECOLNAT_MNHN_P","P00161469","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala ramosa","type","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","prov. Saint Paul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161469' target='other'> <mi>dwc_moreinfo</mi></a>","P00161469","P00161469_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess",NA,NA,NA,NA,NA,NA,NA,"1329","ramosa",NA,NA
"76","2003-02-27 10:33:14-03","MNHN","RECOLNAT_MNHN_P","P00161469","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala ramosa","type","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","prov. Saint Paul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161469' target='other'> <mi>dwc_moreinfo</mi></a>","P00161469","P00161469_01",NA,NA,NA,NA,NA,NA,NA,NA,"Cambess",NA,NA,NA,NA,NA,NA,NA,"1329","ramosa",NA,NA
"77","2020-12-11 11:39:22-03","UFMG","BHCB","113343","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Kozera, C; Morais, JW","3100","2006","03","Southern America","Brasil","Ponte dos Arcos",NA,"Arbustiva com cerca de 30cm, frutos roxos; Transição entre campo seco e várzea.","BHCB032046",NA,NA,"21","Paraná","Bolsa Nova",NA,NA,NA,NA,"Cambess.","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:39:22-03","UFMG","BHCB","75770","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Marmori, GC","4030","2002","02","Southern America","Paraguay","Estancia Arakangy. 150 km N de Hernandarias.",NA,"90-120 cm de altura, com frutos sobre rama apical, haz foliar verde intenso, envés verde claro; Campo cerrado","BHCB018189",NA,NA,"05","Canindeyú",NA,NA,NA,NA,NA,"Cambess.","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:39:22-03","UFMG","BHCB","75771","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Marmori, GC","4029","2002","02","Southern America","Paraguay","Estancia Arakangy. 150 km N de Hernandarias.",NA,"Arbusto, 40-50cm de altura, com frutos sobre rama apical, folhas verde claro; Campo cerrado","BHCB018187",NA,NA,"05","Canindeyú",NA,NA,NA,NA,NA,"Cambess.","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:39:22-03","UFMG","BHCB","71196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hatschbach, G","14054","1966","03","Southern America","Brasil","Rio Passa Dois",NA,"Xilopodífera, Flor alva; Campo seco","BHCB018185",NA,NA,"17","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"Cambess.",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:39:22-03","UFMG","BHCB","96254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","76623","2003","10","Southern America","Brasil","Rodovia BR-463, Dourados-Ponta Porã, Km 5-10",NA,"Ereta, 25cm, flor alva; Campo Limpo","BHCB012394","BHCB012394",NA,"22","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,"Cambess.","2004","74744","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2009-02-10 10:06:00-02","MO","MOBOT","100167946","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Nélida Soria","Soria Rey 3024","1988","12","South America","Paraguay","Tavai. 2 km del Destacamento.",NA,NA,NA,NA,"N. Snow (GREE)","21","Caazapá",NA,"-55.2833333","-26.1666667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2009-02-10 10:01:00-02","MO","MOBOT","100167944","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Nélida Soria","Soria Rey 3234","1989","3","South America","Paraguay","Tavai. 3 km S del Destacamento.",NA,NA,NA,NA,"N. Snow (GREE)","15","Caazapá",NA,"-55.2833333","-26.1666667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2013-08-23 04:12:00-03","MO","MOBOT","100167945","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Isabel Basualdo","Basualdo 2069","1988","12","South America","Paraguay","Tavai. Destacamento militar.",NA,NA,NA,NA,"N. Snow (GREE)","21","Caazapá",NA,"-55.3333333","-26.1666667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2009-10-17 07:00:00-03","MO","MOBOT","1847264","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Nélida Soria","Soria Rey 3341","1989","3","South America","Paraguay","Tavai.En el campo",NA,NA,NA,NA,"Landrum L.R.","16","Caazapá",NA,"-55.33333","-26.16666",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-07-03 21:30:00-03","MO","MOBOT","3206851","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Émile Hassler","Hassler 6819",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2009-02-10 09:59:00-02","MO","MOBOT","100167943","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Nélida Soria","Soria Rey 7419","1995","12","South America","Paraguay","Parque Nacional Cerro Cora, entrada del parque.",NA,NA,NA,NA,"N. Snow (GREE)","7","Amambay",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2009-02-10 10:07:00-02","MO","MOBOT","100167947","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Pedro Jörgensen","Jörgensen 3655","1929","1","South America","Paraguay","In high camp.",NA,NA,NA,NA,"N. Snow (GREE)","10",NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2010-08-06 14:10:00-03","MO","MOBOT","100295252","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Douglas C. Daly","Daly 6297",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2008-07-02 03:32:00-03","MO","MOBOT","1004737","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|A. Vargas","Zardini 43579","1995","8","South America","Paraguay","Yaguareté forest (Sustainable Forest Systems Site). Around aserradero. North side. Cerrado scrub on red, sandy soil.",NA,NA,NA,NA,"N. Snow","24","San Pedro",NA,"-56.21138","-23.79611","210.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1028",NA,"1",NA
"91","2013-09-28 15:49:00-03","MO","MOBOT","100634059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Maribel Vargas C.","Vargas Contreras 319","2007","1","South America","Bolivia","Bella Vista",NA,NA,NA,NA,"Luzmila Arroyo P","28","Santa Cruz","Florida","-63.6744445","-18.3241667","1380.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2013-10-22 16:02:00-02","MO","MOBOT","100642896","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Douglas C. Daly|et al.","Daly 6323",NA,NA,"South America","Bolivia","Serrania de Santiago, near Santiago de Chiquitos.",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2018-12-11 13:11:00-02","MO","MOBOT","101089912","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"W.G. Herter","Herter 2231","1948","3","South America","Uruguay",NA,NA,NA,NA,NA,"L.R. Landrum","24","Rivera","Tranqueras",NA,NA,"150.00000000","180.00000000","Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2008-08-06 11:53:00-03","MO","MOBOT","1072873","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 44105","1995","11","South America","Paraguay","Collecting area: around 20 square meters. J.E. Estigarriba (=Pastoreo). Cerrado scrub on red sandy soil.",NA,NA,NA,NA,"N. Snow (BISH)","29","Caaguazú",NA,"-55.8019444","-25.3958333",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1037",NA,"4",NA
"95","2008-08-06 11:46:00-03","MO","MOBOT","1072906","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|M. Vera","Zardini 44125","1995","11","South America","Paraguay","J.E. Estigarribia (=Pastoreo). Cerrado scrub on red sandy soil.",NA,NA,NA,NA,"N. Snow (BISH)","29","Caaguazú",NA,"-55.8019444","-25.3958333",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1038",NA,"4",NA
"96","2009-02-10 08:58:00-02","MO","MOBOT","1073258","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 44259","1996","1","South America","Paraguay","Yaguareté Forest (Sustainable Forest Systems Site): around aserradero. Cerrado scrub on light red sandy soil.",NA,NA,NA,NA,"N. Snow (GREE)","18","San Pedro",NA,"-56.2113889","-23.7961111","150.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1042",NA,"2",NA
"97","2016-03-08 11:18:00-03","MO","MOBOT","1073409","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 44340","1996","1","South America","Paraguay","Yaguareté Forest (Sustainable Forest Systems Site). On red sandy soil with isolated trees.",NA,NA,NA,NA,"N. Snow (GREE)","18","San Pedro",NA,"-56.0952777","-23.8044444",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1044",NA,"2",NA
"98","2013-02-19 16:40:00-03","MO","MOBOT","1153896","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Fabiana Mamani M.|Antony Jardim","Mamani M. 1209","1997","11","South America","Bolivia","Santiago de Chiquitos. A 1.5 km del mismo pueblo, pampa sajuanoma. Suelo arenoso.",NA,NA,NA,NA,"B.K. Holst (SEL)","12","Santa Cruz","Chiquitos","-59.25","-18.66666","600.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"99","2018-04-18 22:44:00-03","MO","MOBOT","1164224","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|S. Zavala","Zardini 45572","1996","10","South America","Paraguay","Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.",NA,NA,NA,NA,"L.R.Landrum (ASU)","30","San Pedro",NA,"-56.2113889","-23.7961111","210.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1078",NA,"3",NA
"100","2009-02-10 08:56:00-02","MO","MOBOT","1264866","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|M. Vera","Zardini 47813","1998","1","South America","Paraguay","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (GREE)","14","Canindeyú",NA,"-55.2791667","-24.1877777",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1127",NA,"2",NA
"101","2018-04-18 22:43:00-03","MO","MOBOT","134699","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|H. Velázquez","Zardini 26405","1991","2","South America","Paraguay","J.E. Estigarribia (=Pastoreo). Cerrado scrub on red sandy soil.",NA,NA,NA,NA,"L.R.Landrum (ASU)","9","Paraguarí",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"544",NA,"4",NA
"102","2008-07-01 03:33:00-03","MO","MOBOT","1392690","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 50549","1999","5","South America","Paraguay","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Aguará-Ñú. Cerrado scrub on red sandy soil. Collecting area: around two hectares.",NA,NA,NA,NA,"N. Snow","26","Canindeyú",NA,"-55.28","-24.18361",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1173",NA,"1",NA
"103","2015-05-07 07:12:00-03","MO","MOBOT","1409817","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|S. Ramírez B.","Zardini 51331","1999","9","South America","Paraguay","Mbaracayú, Natural Reserve administered by Fundación Moisés Bertoni: Aguará-Ñú-Horqueta Mi. On red sandy soil.",NA,NA,NA,NA,"N. Snow","24","Canindeyú",NA,"-55.285","-24.1597222",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1179",NA,"2",NA
